,Break The Clouds,Zipping Vienna,Buster Banjo,Mandragora,Eskimo Fly,Whiskey Reef,Aston Zabbar,Aston Rozee
05-01-2023 17:24:49.379952,"(4.4, 6.4, 6.284745762711864)","(2.8, 2.92, 2.8000000000000003)","(3.5, 4.7, 4.553333333333334)","(26.0, 32.0, 31.428571428571427)","(8.5, 15.0, 14.727272727272727)","(9.0, 11.0, 10.35)","(9.0, 18.5, 17.5)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:24:50.623440,"(4.4, 6.4, 6.284745762711864)","(2.8, 2.92, 2.896)","(3.5, 4.7, 4.553333333333334)","(26.0, 32.0, 31.428571428571427)","(8.5, 15.0, 14.727272727272727)","(9.0, 11.0, 10.35)","(9.0, 18.5, 17.5)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:24:51.779668,"(4.4, 6.4, 6.284745762711864)","(2.8, 2.92, 2.89)","(3.5, 4.7, 4.553333333333334)","(26.0, 32.0, 31.428571428571427)","(8.5, 16.0, 15.454545454545455)","(9.0, 11.0, 10.35)","(9.0, 18.5, 17.3)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:24:52.983052,"(4.4, 6.4, 6.271698113207547)","(2.8, 2.92, 2.8120000000000003)","(3.5, 4.7, 4.66)","(26.0, 40.0, 37.6)","(8.5, 16.0, 15.066666666666666)","(9.0, 11.0, 10.35)","(9.0, 18.5, 16.192307692307693)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:24:54.125984,"(4.4, 6.4, 6.271698113207547)","(2.8, 2.92, 2.8120000000000003)","(3.5, 4.7, 4.66)","(26.0, 40.0, 37.6)","(8.5, 16.0, 15.066666666666666)","(9.0, 11.0, 10.35)","(9.0, 18.5, 16.192307692307693)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:24:55.297639,"(4.4, 6.4, 6.271698113207547)","(2.8, 2.9, 2.8876923076923076)","(3.5, 4.8, 4.609090909090909)","(26.0, 40.0, 35.111111111111114)","(8.5, 16.0, 15.066666666666666)","(9.0, 11.0, 10.35)","(9.0, 18.0, 17.4)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:24:56.568783,"(4.4, 6.4, 6.041025641025641)","(2.8, 2.9, 2.7977777777777777)","(3.5, 4.8, 4.683333333333333)","(26.0, 40.0, 32.666666666666664)","(8.5, 16.0, 15.333333333333334)","(9.0, 11.0, 10.35)","(9.0, 18.0, 17.357142857142858)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:24:57.836595,"(4.4, 6.4, 6.011111111111111)","(2.7, 2.82, 2.7977777777777777)","(3.5, 4.8, 4.72)","(21.0, 40.0, 35.0)","(9.0, 16.0, 15.294117647058824)","(9.0, 11.0, 10.363636363636363)","(9.0, 18.0, 16.125)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:24:59.060524,"(4.4, 6.4, 6.011111111111111)","(2.7, 2.82, 2.7977777777777777)","(3.5, 4.7, 4.685714285714286)","(21.0, 40.0, 37.25)","(9.0, 16.0, 15.333333333333334)","(9.0, 11.0, 10.363636363636363)","(9.0, 18.0, 16.8)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:25:00.357895,"(4.4, 6.4, 6.011111111111111)","(2.7, 2.82, 2.7977777777777777)","(3.5, 4.7, 4.685714285714286)","(21.0, 40.0, 35.6)","(9.0, 15.5, 15.083333333333334)","(9.0, 11.0, 10.363636363636363)","(9.0, 18.0, 17.142857142857142)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:25:01.529948,"(4.6, 6.4, 6.011111111111111)","(2.6, 2.92, 2.86)","(3.6, 4.7, 4.68)","(21.0, 40.0, 33.4)","(10.0, 15.5, 15.25)","(9.0, 11.0, 10.363636363636363)","(10.0, 18.0, 16.928571428571427)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:25:02.732238,"(4.6, 6.4, 6.011111111111111)","(2.6, 2.92, 2.86)","(3.6, 4.7, 4.68)","(21.0, 40.0, 33.4)","(10.0, 15.5, 15.25)","(9.0, 11.0, 10.363636363636363)","(10.0, 18.0, 16.636363636363637)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:25:03.871692,"(4.6, 6.4, 6.031578947368421)","(2.6, 2.88, 2.813333333333333)","(3.6, 4.7, 4.685714285714286)","(21.0, 40.0, 33.4)","(10.0, 15.5, 14.375)","(9.0, 11.0, 10.363636363636363)","(10.0, 18.0, 17.272727272727273)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:25:05.115981,"(4.6, 6.4, 5.859999999999999)","(2.6, 2.88, 3.0472049689440994)","(3.6, 4.7, 4.5285714285714285)","(21.0, 40.0, 33.61290322580645)","(10.0, 15.5, 14.875)","(9.0, 11.0, 10.444444444444445)","(10.0, 17.5, 16.5)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:25:06.381459,"(4.6, 6.4, 5.859999999999999)","(2.6, 3.05, 3.0493506493506493)","(3.6, 4.7, 4.52)","(21.0, 40.0, 33.61290322580645)","(10.0, 15.0, 14.875)","(9.0, 10.5, 10.416666666666666)","(10.0, 17.0, 16.5)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:25:07.640413,"(4.6, 6.2, 5.558333333333334)","(2.6, 3.1, 3.098076923076923)","(3.6, 4.7, 4.52)","(21.0, 40.0, 33.61290322580645)","(10.0, 15.0, 14.875)","(9.0, 10.5, 10.416666666666666)","(10.0, 17.0, 16.5)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:25:08.889601,"(4.6, 6.2, 5.661538461538462)","(2.6, 3.1, 3.0962616822429907)","(3.6, 4.7, 4.52)","(21.0, 38.0, 35.1578947368421)","(10.0, 15.0, 14.88888888888889)","(9.0, 10.5, 10.416666666666666)","(10.0, 17.0, 16.5)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:25:10.153329,"(4.6, 6.2, 5.5636363636363635)","(2.6, 3.15, 3.144392523364486)","(3.6, 4.7, 4.5476190476190474)","(21.0, 38.0, 34.57142857142857)","(10.0, 15.0, 14.9)","(9.0, 10.5, 10.166666666666666)","(10.0, 17.0, 16.5)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:25:11.399371,"(4.6, 5.9, 5.557142857142857)","(2.6, 3.15, 3.08)","(3.6, 4.7, 4.4714285714285715)","(21.0, 38.0, 32.774193548387096)","(10.0, 15.0, 14.9)","(9.0, 10.5, 10.166666666666666)","(10.0, 17.0, 16.5)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:25:12.601662,"(4.6, 5.9, 5.681818181818182)","(2.6, 3.1, 3.0833333333333335)","(3.6, 4.7, 4.5476190476190474)","(21.0, 38.0, 32.774193548387096)","(10.0, 15.0, 14.9)","(9.0, 10.5, 10.166666666666666)","(10.0, 17.0, 16.5)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:25:13.942872,"(4.6, 5.8, 5.6)","(2.6, 3.1, 3.09)","(3.6, 4.7, 4.605882352941176)","(21.0, 38.0, 31.853658536585364)","(10.0, 15.0, 14.75)","(9.0, 10.5, 10.166666666666666)","(10.0, 17.0, 16.666666666666668)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:25:15.289402,"(4.6, 5.8, 5.714285714285714)","(2.6, 3.1, 3.0847826086956522)","(3.6, 4.7, 4.54)","(21.0, 38.0, 31.853658536585364)","(10.0, 15.0, 14.958333333333334)","(9.0, 10.5, 10.166666666666666)","(10.0, 17.0, 16.666666666666668)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:25:16.491828,"(4.6, 5.8, 5.714285714285714)","(2.6, 3.1, 3.109259259259259)","(3.6, 4.7, 4.532258064516129)","(21.0, 38.0, 33.05882352941177)","(10.0, 15.0, 15.205882352941176)","(9.0, 10.5, 10.0625)","(10.0, 17.0, 16.5)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:25:17.675159,"(4.6, 5.8, 5.495238095238095)","(2.6, 3.15, 3.0976190476190473)","(3.6, 4.7, 4.532258064516129)","(21.0, 38.0, 33.05882352941177)","(10.0, 15.5, 15.205882352941176)","(9.0, 10.5, 10.0625)","(10.0, 17.0, 16.5)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:25:19.023249,"(4.6, 5.8, 5.4750000000000005)","(2.6, 3.15, 3.0999999999999996)","(3.6, 4.7, 4.448387096774194)","(21.0, 38.0, 33.24528301886792)","(10.0, 16.0, 15.522727272727273)","(9.0, 10.5, 10.0625)","(10.0, 17.0, 16.5)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:25:20.322735,"(4.6, 5.7, 5.463157894736843)","(2.6, 3.15, 3.0999999999999996)","(3.6, 4.7, 4.532258064516129)","(21.0, 38.0, 33.05882352941177)","(10.0, 16.0, 15.596153846153847)","(9.0, 10.5, 10.076923076923077)","(10.0, 17.0, 16.5)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:25:21.593333,"(4.6, 5.6, 5.2727272727272725)","(2.6, 3.1, 3.0833333333333335)","(3.6, 4.7, 4.557142857142857)","(21.0, 38.0, 33.05882352941177)","(10.0, 16.0, 15.73913043478261)","(9.0, 10.5, 10.076923076923077)","(10.0, 17.0, 16.75)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:25:22.907297,"(4.6, 5.5, 5.3)","(2.6, 3.1, 3.0833333333333335)","(3.6, 4.7, 4.5600000000000005)","(21.0, 38.0, 33.15384615384615)","(10.0, 16.0, 15.416666666666666)","(9.0, 10.5, 10.076923076923077)","(10.0, 17.0, 16.75)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:25:24.275170,"(4.6, 5.5, 5.293103448275862)","(2.6, 3.1, 3.0821428571428573)","(3.6, 4.7, 4.5600000000000005)","(21.0, 38.0, 33.15384615384615)","(10.0, 16.0, 15.416666666666666)","(9.0, 10.5, 10.076923076923077)","(10.0, 17.0, 16.75)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:25:25.551226,"(4.6, 5.4, 5.266666666666667)","(2.6, 3.1, 3.0766666666666667)","(3.6, 4.7, 4.5600000000000005)","(21.0, 38.0, 33.075471698113205)","(10.0, 16.0, 15.461538461538462)","(9.0, 10.5, 10.076923076923077)","(10.0, 17.0, 16.75)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:25:26.864248,"(4.6, 5.4, 5.2615384615384615)","(2.6, 3.1, 3.095)","(3.6, 4.7, 4.552631578947368)","(21.0, 38.0, 33.0)","(10.0, 16.0, 15.75)","(9.0, 10.5, 10.041666666666666)","(10.0, 17.0, 16.75)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:25:28.095852,"(4.6, 5.3, 5.2153846153846155)","(2.6, 3.15, 3.1227272727272726)","(3.6, 4.7, 4.552631578947368)","(21.0, 38.0, 33.0)","(10.0, 16.0, 15.75)","(9.0, 10.5, 10.041666666666666)","(10.0, 17.0, 16.857142857142858)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:25:29.356238,"(4.6, 5.2, 5.066666666666667)","(2.6, 3.15, 3.126190476190476)","(3.6, 4.7, 4.629411764705882)","(21.0, 38.0, 33.075471698113205)","(10.0, 16.0, 15.923076923076923)","(9.0, 10.5, 10.133333333333333)","(10.0, 17.0, 17.3)","(26.0, 80.0, 69.85507246376811)"
05-01-2023 17:25:30.503107,"(4.6, 5.2, 5.036363636363636)","(2.6, 3.1, 3.0880952380952382)","(3.6, 4.7, 4.334042553191489)","(21.0, 38.0, 32.285714285714285)","(10.0, 16.0, 16.8125)","(9.0, 10.5, 10.342105263157894)","(10.0, 17.5, 17.90625)","(26.0, 80.0, 66.28571428571429)"
05-01-2023 17:25:31.703124,"(4.6, 5.1, 4.95)","(2.6, 3.2, 3.1750000000000003)","(3.6, 4.7, 4.329629629629629)","(21.0, 38.0, 32.73684210526316)","(10.0, 17.0, 16.8125)","(9.0, 10.5, 10.227272727272727)","(10.0, 18.0, 17.875)","(26.0, 80.0, 67.6923076923077)"
05-01-2023 17:25:32.849784,"(4.6, 5.1, 4.95)","(2.6, 3.2, 3.121739130434783)","(3.6, 4.7, 4.3313725490196076)","(21.0, 38.0, 32.73684210526316)","(10.0, 17.0, 16.8125)","(9.0, 10.5, 10.227272727272727)","(10.0, 18.0, 17.875)","(26.0, 80.0, 67.6923076923077)"
05-01-2023 17:25:34.093084,"(4.6, 5.1, 4.95)","(2.6, 3.2, 3.121739130434783)","(3.6, 4.7, 4.504166666666666)","(21.0, 38.0, 31.939393939393938)","(10.0, 17.0, 16.785714285714285)","(9.0, 10.5, 10.227272727272727)","(10.0, 18.0, 17.875)","(26.0, 80.0, 67.6923076923077)"
05-01-2023 17:25:35.360714,"(4.6, 5.1, 4.95)","(2.6, 3.2, 3.0875)","(3.6, 4.7, 4.504545454545455)","(21.0, 38.0, 31.939393939393938)","(10.0, 17.0, 16.785714285714285)","(9.0, 10.5, 10.285714285714286)","(10.0, 18.0, 17.083333333333332)","(26.0, 80.0, 67.36842105263158)"
05-01-2023 17:25:36.577798,"(4.6, 5.1, 4.95)","(2.6, 3.2, 3.0875)","(3.6, 4.7, 4.504545454545455)","(21.0, 38.0, 31.939393939393938)","(10.0, 17.0, 16.785714285714285)","(9.0, 10.5, 10.285714285714286)","(10.0, 18.0, 17.05263157894737)","(26.0, 80.0, 67.36842105263158)"
05-01-2023 17:25:37.985167,"(4.6, 5.1, 4.95)","(2.6, 3.2, 3.084375)","(3.6, 4.7, 4.5227272727272725)","(21.0, 38.0, 31.939393939393938)","(10.0, 17.0, 16.785714285714285)","(9.0, 10.5, 10.3125)","(10.0, 18.0, 17.266666666666666)","(26.0, 80.0, 67.36842105263158)"
05-01-2023 17:25:39.330955,"(4.4, 5.1, 4.94)","(2.6, 3.1, 3.0805555555555557)","(3.6, 4.6, 4.5227272727272725)","(21.0, 38.0, 31.939393939393938)","(10.0, 17.0, 16.785714285714285)","(9.0, 10.5, 10.3125)","(10.0, 18.0, 17.3125)","(26.0, 80.0, 67.36842105263158)"
05-01-2023 17:25:40.572517,"(4.4, 5.1, 4.94)","(2.6, 3.1, 3.0805555555555557)","(3.6, 4.6, 4.5227272727272725)","(21.0, 38.0, 31.939393939393938)","(10.0, 17.0, 16.785714285714285)","(9.0, 10.5, 10.3125)","(10.0, 18.0, 17.3125)","(26.0, 80.0, 68.0)"
05-01-2023 17:25:41.811816,"(4.4, 4.9, 4.816666666666667)","(2.6, 3.2, 3.154166666666667)","(3.6, 4.6, 4.54516129032258)","(21.0, 38.0, 31.88235294117647)","(10.0, 17.0, 16.785714285714285)","(9.0, 10.5, 10.35)","(10.0, 18.0, 17.58823529411765)","(26.0, 80.0, 68.0)"
05-01-2023 17:25:43.107275,"(4.4, 4.9, 4.793333333333334)","(2.6, 3.2, 3.154166666666667)","(3.6, 4.7, 4.534782608695652)","(21.0, 38.0, 31.88235294117647)","(10.0, 17.0, 16.785714285714285)","(9.0, 10.5, 10.35)","(10.0, 18.0, 17.5625)","(26.0, 80.0, 69.83870967741936)"
05-01-2023 17:25:44.575000,"(4.4, 4.9, 4.793333333333334)","(2.6, 3.2, 3.154166666666667)","(3.6, 4.6, 4.466666666666667)","(21.0, 38.0, 32.666666666666664)","(10.0, 17.0, 17.88888888888889)","(9.0, 10.5, 10.384615384615385)","(10.0, 18.0, 17.46153846153846)","(26.0, 80.0, 69.83870967741936)"
05-01-2023 17:25:45.981129,"(4.4, 4.9, 4.793333333333334)","(2.6, 3.2, 3.154166666666667)","(3.6, 4.5, 4.444444444444445)","(21.0, 38.0, 32.666666666666664)","(10.0, 18.0, 17.88888888888889)","(9.0, 10.5, 10.526315789473685)","(10.0, 18.0, 17.46153846153846)","(26.0, 80.0, 70.73529411764706)"
05-01-2023 17:25:47.527366,"(4.4, 4.8, 4.733333333333333)","(2.6, 3.15, 3.123529411764706)","(3.6, 4.6, 4.483333333333333)","(21.0, 38.0, 32.666666666666664)","(10.0, 18.0, 17.88888888888889)","(9.0, 11.0, 10.4375)","(10.0, 18.0, 17.5625)","(26.0, 80.0, 70.73529411764706)"
05-01-2023 17:25:48.914058,"(4.4, 4.8, 4.6421052631578945)","(2.6, 3.15, 3.1307692307692307)","(3.6, 4.6, 4.492307692307692)","(21.0, 38.0, 32.666666666666664)","(10.0, 18.0, 17.88888888888889)","(9.0, 11.0, 10.454545454545455)","(10.0, 18.0, 17.5625)","(26.0, 80.0, 69.28571428571429)"
05-01-2023 17:25:50.303438,"(4.4, 4.7, 4.6421052631578945)","(2.6, 3.15, 3.1307692307692307)","(3.6, 4.6, 4.492307692307692)","(21.0, 38.0, 32.666666666666664)","(10.0, 18.0, 18.03846153846154)","(9.0, 11.0, 10.526315789473685)","(10.0, 18.0, 17.5625)","(26.0, 80.0, 69.28571428571429)"
05-01-2023 17:25:51.791372,"(4.4, 4.7, 4.6)","(2.6, 3.15, 3.1294117647058823)","(3.6, 4.5, 4.510810810810811)","(21.0, 38.0, 32.810810810810814)","(10.0, 18.5, 18.03846153846154)","(9.0, 11.0, 10.470588235294118)","(10.0, 18.0, 17.5625)","(26.0, 80.0, 69.28571428571429)"
05-01-2023 17:25:53.145008,"(4.4, 4.6, 4.554166666666666)","(2.6, 3.2, 3.157142857142857)","(3.6, 4.6, 4.457142857142857)","(21.0, 38.0, 32.810810810810814)","(10.0, 18.5, 18.03846153846154)","(9.0, 11.0, 10.485714285714286)","(10.0, 18.0, 17.5)","(26.0, 80.0, 69.28571428571429)"
05-01-2023 17:25:54.662400,"(4.4, 4.6, 4.574193548387097)","(2.6, 3.2, 3.157142857142857)","(3.6, 4.6, 4.457142857142857)","(21.0, 38.0, 32.24)","(10.0, 18.5, 18.03846153846154)","(9.0, 11.0, 10.65625)","(10.0, 18.0, 17.533333333333335)","(26.0, 80.0, 68.63636363636364)"
05-01-2023 17:25:56.047631,"(4.4, 4.6, 4.569230769230769)","(2.6, 3.2, 3.125)","(3.6, 4.6, 4.507894736842105)","(21.0, 38.0, 32.24)","(10.0, 18.5, 18.03846153846154)","(9.0, 11.0, 10.65625)","(10.0, 18.0, 17.61111111111111)","(26.0, 80.0, 68.63636363636364)"
05-01-2023 17:25:57.400835,"(4.4, 4.6, 4.573333333333333)","(2.6, 3.15, 3.114)","(3.6, 4.6, 4.614814814814815)","(21.0, 38.0, 32.24)","(10.0, 18.5, 18.0)","(9.0, 11.0, 10.625)","(10.0, 18.0, 17.61111111111111)","(26.0, 80.0, 67.5)"
05-01-2023 17:25:58.750469,"(4.4, 4.6, 4.564705882352941)","(2.6, 3.15, 3.083333333333333)","(3.6, 4.7, 4.624242424242424)","(21.0, 38.0, 32.94736842105263)","(10.0, 18.5, 19.047619047619047)","(9.0, 11.0, 10.625)","(10.0, 18.0, 17.61111111111111)","(26.0, 80.0, 67.5)"
05-01-2023 17:26:00.218350,"(4.4, 4.6, 4.527848101265823)","(2.6, 3.15, 3.083333333333333)","(3.6, 4.7, 4.616666666666666)","(21.0, 38.0, 32.87179487179487)","(10.0, 20.0, 19.285714285714285)","(9.0, 11.0, 10.625)","(10.0, 18.0, 17.5625)","(26.0, 80.0, 67.27272727272727)"
05-01-2023 17:26:01.862401,"(4.4, 4.6, 4.526388888888889)","(2.6, 3.15, 3.098275862068965)","(3.6, 4.7, 4.626666666666666)","(21.0, 38.0, 32.87179487179487)","(10.0, 20.0, 19.772727272727273)","(9.0, 11.0, 10.625)","(10.0, 18.0, 17.5)","(26.0, 80.0, 67.27272727272727)"
05-01-2023 17:26:03.921149,"(4.4, 4.6, 4.6923076923076925)","(2.6, 3.15, 3.1583333333333337)","(3.6, 4.7, 4.747368421052632)","(21.0, 38.0, 33.111111111111114)","(10.0, 20.0, 17.0)","(9.0, 11.0, 10.846153846153847)","(10.0, 18.5, 17.72222222222222)","(26.0, 80.0, 69.21875)"
05-01-2023 17:26:05.492771,"(4.4, 4.7, 4.6923076923076925)","(2.6, 3.2, 3.1583333333333337)","(3.6, 4.8, 4.65)","(21.0, 38.0, 32.8)","(10.0, 19.5, 16.40909090909091)","(9.0, 11.0, 10.76923076923077)","(10.0, 18.5, 18.0625)","(26.0, 80.0, 75.1470588235294)"
05-01-2023 17:26:07.030268,"(4.4, 4.8, 4.792307692307692)","(2.6, 3.2, 3.139130434782609)","(3.6, 4.7, 4.65)","(21.0, 38.0, 32.8)","(10.0, 17.5, 15.9)","(9.0, 11.0, 10.676923076923076)","(10.0, 18.5, 18.0625)","(26.0, 80.0, 74.3103448275862)"
05-01-2023 17:26:08.464082,"(4.4, 4.7, 4.652380952380953)","(2.6, 3.2, 3.1533333333333333)","(3.6, 4.7, 4.672727272727273)","(21.0, 38.0, 33.45454545454545)","(10.0, 16.5, 15.433333333333334)","(9.0, 11.0, 10.676923076923076)","(10.0, 18.5, 17.96153846153846)","(26.0, 80.0, 74.3103448275862)"
05-01-2023 17:26:10.245754,"(4.4, 4.7, 4.571875)","(2.6, 3.2, 3.1833333333333336)","(3.6, 4.8, 4.678571428571428)","(21.0, 38.0, 33.45454545454545)","(10.0, 16.0, 15.8125)","(9.0, 11.0, 10.676923076923076)","(10.0, 18.5, 17.96153846153846)","(26.0, 80.0, 74.3103448275862)"
05-01-2023 17:26:11.918596,"(4.4, 4.6, 4.595833333333333)","(2.6, 3.25, 3.161764705882353)","(3.6, 4.8, 4.678571428571428)","(21.0, 38.0, 33.45454545454545)","(10.0, 16.0, 15.307692307692308)","(9.0, 11.0, 10.698412698412698)","(10.0, 18.5, 17.96153846153846)","(26.0, 75.0, 72.2)"
05-01-2023 17:26:13.335872,"(4.4, 4.6, 4.595652173913043)","(2.6, 3.25, 3.1772727272727272)","(3.6, 4.8, 4.678571428571428)","(21.0, 38.0, 35.55555555555556)","(11.0, 16.0, 15.25)","(9.0, 11.0, 10.698412698412698)","(11.0, 18.5, 17.96153846153846)","(31.0, 75.0, 72.2)"
05-01-2023 17:26:14.953269,"(4.0, 4.6, 4.5928571428571425)","(2.6, 3.2, 3.186842105263158)","(3.6, 4.8, 4.685714285714285)","(21.0, 36.0, 35.6)","(11.0, 15.5, 15.375)","(9.0, 11.0, 10.75)","(11.0, 18.5, 17.96153846153846)","(31.0, 75.0, 72.2)"
05-01-2023 17:26:16.411244,"(4.0, 4.6, 4.561904761904762)","(2.6, 3.2, 3.180769230769231)","(3.6, 4.8, 4.7153846153846155)","(21.0, 36.0, 35.6)","(11.0, 15.5, 15.7)","(9.0, 11.0, 10.710526315789474)","(11.0, 18.5, 17.96153846153846)","(31.0, 75.0, 72.2)"
05-01-2023 17:26:17.885920,"(4.0, 4.6, 4.55)","(2.6, 3.2, 3.18)","(3.6, 4.8, 4.716666666666667)","(21.0, 36.0, 34.57142857142857)","(11.0, 16.0, 15.428571428571429)","(9.0, 11.0, 10.657894736842104)","(11.0, 18.5, 17.916666666666668)","(31.0, 75.0, 72.08333333333333)"
05-01-2023 17:26:19.242176,"(4.0, 4.6, 4.532258064516129)","(2.6, 3.2, 3.18)","(3.6, 4.8, 4.7214285714285715)","(21.0, 36.0, 34.57142857142857)","(11.0, 15.5, 15.375)","(9.0, 11.0, 10.657894736842104)","(11.0, 18.5, 17.916666666666668)","(31.0, 75.0, 72.08333333333333)"
05-01-2023 17:26:20.526262,"(4.0, 4.6, 4.464516129032258)","(2.6, 3.2, 3.18)","(3.6, 4.8, 4.7214285714285715)","(21.0, 36.0, 34.57142857142857)","(11.0, 15.5, 14.973684210526315)","(9.0, 11.0, 10.657894736842104)","(11.0, 18.5, 17.954545454545453)","(31.0, 75.0, 72.2)"
05-01-2023 17:26:21.837939,"(4.0, 4.6, 4.455172413793104)","(2.6, 3.2, 3.1615384615384614)","(3.6, 4.8, 4.74375)","(21.0, 36.0, 34.57142857142857)","(11.0, 16.0, 15.117647058823529)","(9.0, 11.0, 10.63888888888889)","(11.0, 18.5, 17.954545454545453)","(31.0, 75.0, 72.2)"
05-01-2023 17:26:23.159731,"(4.0, 4.6, 4.508695652173913)","(2.6, 3.2, 3.1487179487179486)","(3.6, 4.8, 4.74375)","(21.0, 36.0, 34.57142857142857)","(11.0, 16.0, 15.75)","(9.0, 11.0, 10.744444444444444)","(11.0, 18.5, 18.75)","(31.0, 75.0, 72.5)"
05-01-2023 17:26:24.520856,"(4.0, 4.6, 4.5375)","(2.6, 3.2, 3.166666666666667)","(3.6, 4.6, 4.525)","(21.0, 36.0, 35.666666666666664)","(11.0, 16.5, 16.26923076923077)","(9.0, 11.5, 10.729166666666666)","(11.0, 19.0, 18.85)","(31.0, 75.0, 73.57142857142857)"
05-01-2023 17:26:25.742070,"(4.0, 4.6, 4.5375)","(2.6, 3.2, 3.1657894736842107)","(3.6, 4.6, 4.533333333333333)","(21.0, 36.0, 35.666666666666664)","(11.0, 16.5, 16.625)","(9.0, 11.5, 10.626865671641792)","(11.0, 19.0, 18.833333333333332)","(31.0, 75.0, 73.57142857142857)"
05-01-2023 17:26:26.998663,"(4.0, 4.6, 4.5115384615384615)","(2.6, 3.2, 3.140909090909091)","(3.6, 4.6, 4.535714285714286)","(21.0, 36.0, 35.16129032258065)","(11.0, 17.0, 16.214285714285715)","(9.0, 11.0, 10.554054054054054)","(11.0, 19.0, 18.833333333333332)","(31.0, 75.0, 73.57142857142857)"
05-01-2023 17:26:28.326068,"(4.0, 4.7, 4.679310344827586)","(2.6, 3.2, 3.132142857142857)","(3.6, 4.6, 4.528)","(21.0, 38.0, 34.74074074074074)","(11.0, 17.5, 16.136363636363637)","(9.0, 11.0, 10.554054054054054)","(11.0, 19.0, 18.833333333333332)","(31.0, 75.0, 72.5)"
05-01-2023 17:26:29.678722,"(4.0, 4.9, 4.800000000000001)","(2.6, 3.15, 3.115625)","(3.6, 4.6, 4.48)","(21.0, 38.0, 34.74074074074074)","(11.0, 17.5, 16.59090909090909)","(9.0, 11.0, 10.594202898550725)","(11.0, 19.0, 18.833333333333332)","(31.0, 75.0, 72.5)"
05-01-2023 17:26:31.049516,"(4.0, 4.9, 4.800000000000001)","(2.6, 3.15, 3.125)","(3.6, 4.6, 4.472727272727273)","(21.0, 38.0, 34.74074074074074)","(11.0, 17.5, 16.75)","(9.0, 11.0, 10.594202898550725)","(11.0, 19.0, 18.833333333333332)","(31.0, 75.0, 72.5)"
05-01-2023 17:26:32.515089,"(4.0, 4.9, 4.800000000000001)","(2.6, 3.15, 3.0976190476190473)","(3.6, 4.6, 4.55)","(21.0, 38.0, 35.0)","(11.0, 17.5, 16.75)","(9.0, 11.0, 10.594202898550725)","(11.0, 19.0, 18.857142857142858)","(31.0, 75.0, 72.5)"
05-01-2023 17:26:33.951839,"(4.0, 4.8, 4.822222222222223)","(2.6, 3.15, 3.1106060606060604)","(3.6, 4.6, 4.5777777777777775)","(21.0, 36.0, 34.36363636363637)","(11.0, 17.5, 16.75)","(9.0, 11.0, 10.517241379310345)","(11.0, 19.0, 18.875)","(31.0, 75.0, 72.5)"
05-01-2023 17:26:35.462160,"(4.0, 4.9, 4.800000000000001)","(2.6, 3.15, 3.1409090909090907)","(3.6, 4.6, 4.536)","(21.0, 36.0, 34.6)","(11.0, 17.5, 16.75)","(9.0, 11.0, 10.554054054054054)","(11.0, 19.0, 18.916666666666668)","(31.0, 75.0, 69.73684210526315)"
05-01-2023 17:26:37.020770,"(4.0, 4.9, 4.836363636363637)","(2.6, 3.15, 3.095833333333333)","(3.6, 4.6, 4.536)","(21.0, 36.0, 34.6)","(11.0, 17.5, 16.75)","(9.0, 11.0, 10.554054054054054)","(11.0, 19.0, 18.75)","(31.0, 70.0, 69.73684210526315)"
