,Appealing Road,Awesome Moon,Odina,Jumpin Jack Brass,Jubaslilballerina,Ellies At Windsor,S S Frontier Angel,Grey Flamingo,Van Hook,La Maddalena
07-01-2023 11:23:21.471104,"(15.0, 30.0, 24.5)","(31.0, 70.0, 64.0)","(15.0, 30.0, 24.666666666666668)","(2.3, 2.52, 2.4699999999999998)","(21.0, 220.0, 123.5)","(21.0, 29.0, 19.8125)","(41.0, 220.0, 135.0)","(11.0, 24.0, 17.333333333333332)","(3.1, 5.2, 4.726315789473684)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:22.813158,"(15.0, 30.0, 24.5)","(31.0, 70.0, 64.0)","(15.0, 30.0, 23.2)","(2.3, 2.52, 2.4699999999999998)","(21.0, 220.0, 123.5)","(21.0, 29.0, 19.8125)","(41.0, 220.0, 135.0)","(11.0, 24.0, 17.333333333333332)","(3.1, 5.2, 4.726315789473684)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:24.102785,"(15.0, 30.0, 24.5)","(31.0, 70.0, 64.0)","(15.0, 25.0, 23.2)","(2.3, 2.52, 2.4699999999999998)","(21.0, 220.0, 123.5)","(21.0, 29.0, 19.8125)","(41.0, 220.0, 135.0)","(11.0, 24.0, 17.333333333333332)","(3.1, 5.2, 4.726315789473684)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:25.403081,"(15.0, 30.0, 24.5)","(31.0, 70.0, 64.0)","(15.0, 25.0, 23.2)","(2.3, 2.52, 2.506666666666667)","(21.0, 220.0, 123.5)","(21.0, 29.0, 19.8125)","(41.0, 220.0, 135.0)","(11.0, 24.0, 17.333333333333332)","(3.1, 5.2, 4.726315789473684)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:26.642387,"(15.0, 30.0, 24.5)","(31.0, 70.0, 64.0)","(15.0, 25.0, 23.2)","(2.3, 2.52, 2.508235294117647)","(21.0, 220.0, 123.5)","(21.0, 29.0, 19.8125)","(41.0, 220.0, 135.0)","(11.0, 24.0, 17.333333333333332)","(3.1, 5.2, 4.726315789473684)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:27.864439,"(15.0, 30.0, 24.5)","(31.0, 70.0, 64.0)","(15.0, 25.0, 23.2)","(2.3, 2.52, 2.508235294117647)","(21.0, 220.0, 123.5)","(21.0, 29.0, 19.8125)","(41.0, 220.0, 135.0)","(11.0, 24.0, 17.333333333333332)","(3.1, 5.2, 4.933333333333333)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:29.047591,"(15.0, 30.0, 24.5)","(31.0, 70.0, 64.0)","(15.0, 25.0, 23.2)","(2.3, 2.52, 2.508235294117647)","(21.0, 220.0, 123.5)","(21.0, 29.0, 19.8125)","(41.0, 220.0, 135.0)","(11.0, 24.0, 17.333333333333332)","(3.1, 5.1, 4.933333333333333)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:30.249762,"(15.0, 30.0, 24.5)","(31.0, 70.0, 64.0)","(15.0, 25.0, 23.2)","(2.3, 2.52, 2.508235294117647)","(21.0, 220.0, 123.5)","(21.0, 29.0, 19.8125)","(41.0, 220.0, 135.0)","(11.0, 24.0, 17.333333333333332)","(3.1, 5.1, 4.933333333333333)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:31.481811,"(15.0, 30.0, 24.5)","(31.0, 70.0, 64.0)","(15.0, 25.0, 28.857142857142858)","(2.3, 2.52, 2.482105263157895)","(21.0, 220.0, 155.33333333333334)","(21.0, 29.0, 20.0)","(41.0, 220.0, 162.66666666666669)","(11.0, 24.0, 19.8)","(3.1, 5.1, 4.933333333333333)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:32.742847,"(15.0, 30.0, 24.5)","(31.0, 70.0, 62.5)","(15.0, 32.0, 28.857142857142858)","(2.3, 2.54, 2.482105263157895)","(21.0, 220.0, 155.33333333333334)","(21.0, 29.0, 20.0)","(41.0, 220.0, 162.66666666666669)","(11.0, 24.0, 19.8)","(3.1, 5.1, 4.933333333333333)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:34.116681,"(15.0, 30.0, 24.5)","(31.0, 70.0, 62.5)","(15.0, 32.0, 28.857142857142858)","(2.3, 2.54, 2.3899999999999997)","(21.0, 220.0, 155.33333333333334)","(21.0, 29.0, 20.0)","(41.0, 220.0, 162.66666666666669)","(11.0, 24.0, 19.8)","(3.1, 5.1, 4.766666666666667)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:35.398910,"(15.0, 30.0, 27.375)","(31.0, 70.0, 63.0)","(15.0, 32.0, 29.142857142857142)","(2.3, 2.54, 2.477777777777778)","(21.0, 220.0, 155.33333333333334)","(21.0, 29.0, 24.0)","(41.0, 220.0, 152.0)","(11.0, 24.0, 20.833333333333332)","(3.1, 5.1, 4.766666666666667)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:36.684895,"(15.0, 30.0, 27.375)","(31.0, 70.0, 62.5)","(15.0, 32.0, 28.333333333333332)","(2.3, 2.5, 2.477777777777778)","(21.0, 220.0, 155.33333333333334)","(21.0, 29.0, 20.0)","(41.0, 220.0, 162.66666666666669)","(11.0, 24.0, 19.25)","(3.1, 5.1, 4.766666666666667)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:37.945803,"(15.0, 30.0, 24.5)","(31.0, 70.0, 62.5)","(15.0, 32.0, 28.333333333333332)","(2.3, 2.5, 2.477777777777778)","(21.0, 220.0, 155.33333333333334)","(21.0, 29.0, 20.0)","(41.0, 220.0, 162.66666666666669)","(11.0, 24.0, 19.25)","(3.1, 5.1, 4.766666666666667)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:39.169948,"(15.0, 30.0, 24.5)","(31.0, 70.0, 62.5)","(15.0, 32.0, 28.333333333333332)","(2.3, 2.5, 2.477777777777778)","(21.0, 220.0, 155.33333333333334)","(21.0, 29.0, 20.0)","(41.0, 220.0, 162.66666666666669)","(11.0, 24.0, 19.25)","(3.1, 5.1, 4.859999999999999)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:40.337728,"(15.0, 30.0, 24.5)","(31.0, 70.0, 62.5)","(15.0, 32.0, 25.75)","(2.3, 2.5, 2.477777777777778)","(21.0, 220.0, 155.33333333333334)","(21.0, 44.0, 31.25)","(41.0, 220.0, 162.66666666666669)","(11.0, 24.0, 19.25)","(3.1, 5.1, 4.859999999999999)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:41.577883,"(15.0, 30.0, 24.5)","(31.0, 70.0, 62.5)","(15.0, 32.0, 25.75)","(2.3, 2.5, 2.477777777777778)","(21.0, 220.0, 155.33333333333334)","(21.0, 44.0, 31.25)","(41.0, 220.0, 162.66666666666669)","(11.0, 24.0, 19.25)","(3.1, 5.1, 4.859999999999999)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:42.859130,"(15.0, 30.0, 24.5)","(31.0, 70.0, 62.5)","(15.0, 32.0, 25.75)","(2.3, 2.5, 2.477777777777778)","(21.0, 220.0, 155.33333333333334)","(21.0, 44.0, 31.25)","(41.0, 220.0, 162.66666666666669)","(11.0, 24.0, 19.25)","(3.1, 5.1, 4.859999999999999)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:44.121790,"(15.0, 30.0, 24.5)","(31.0, 70.0, 62.5)","(15.0, 32.0, 25.75)","(2.3, 2.5, 2.477777777777778)","(21.0, 220.0, 155.33333333333334)","(21.0, 44.0, 31.25)","(41.0, 220.0, 162.66666666666669)","(11.0, 24.0, 19.8)","(3.1, 5.1, 4.859999999999999)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:45.390971,"(15.0, 30.0, 24.5)","(31.0, 70.0, 62.5)","(15.0, 32.0, 25.75)","(2.3, 2.5, 2.477777777777778)","(21.0, 220.0, 155.33333333333334)","(21.0, 44.0, 31.25)","(41.0, 220.0, 162.66666666666669)","(11.0, 24.0, 19.8)","(3.1, 5.1, 4.859999999999999)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:46.664274,"(15.0, 30.0, 24.5)","(31.0, 70.0, 62.5)","(15.0, 32.0, 24.5)","(2.3, 2.5, 2.41)","(21.0, 220.0, 123.5)","(21.0, 44.0, 31.25)","(41.0, 220.0, 135.0)","(11.0, 24.0, 19.0)","(3.1, 5.1, 4.859999999999999)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:47.921487,"(15.0, 30.0, 24.5)","(31.0, 70.0, 56.0)","(15.0, 32.0, 24.5)","(2.3, 2.5, 2.41)","(21.0, 220.0, 123.5)","(21.0, 44.0, 26.333333333333332)","(41.0, 220.0, 135.0)","(11.0, 24.0, 19.0)","(3.1, 5.1, 4.859999999999999)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:49.151124,"(15.0, 30.0, 24.5)","(31.0, 70.0, 56.0)","(15.0, 32.0, 24.5)","(2.3, 2.5, 2.41)","(21.0, 220.0, 123.5)","(21.0, 42.0, 26.333333333333332)","(41.0, 220.0, 135.0)","(11.0, 24.0, 19.0)","(3.1, 5.1, 4.859999999999999)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:50.427888,"(15.0, 30.0, 24.5)","(31.0, 70.0, 56.0)","(15.0, 32.0, 24.5)","(2.3, 2.5, 2.41)","(21.0, 220.0, 123.5)","(21.0, 42.0, 34.4)","(41.0, 220.0, 135.0)","(11.0, 24.0, 19.0)","(3.1, 5.1, 4.859999999999999)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:51.706374,"(15.0, 30.0, 24.5)","(31.0, 70.0, 56.0)","(15.0, 32.0, 24.5)","(2.3, 2.5, 2.41)","(21.0, 220.0, 123.5)","(21.0, 42.0, 34.4)","(41.0, 220.0, 135.0)","(11.0, 24.0, 19.0)","(3.1, 5.1, 4.859999999999999)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:52.959895,"(15.0, 30.0, 24.5)","(31.0, 70.0, 56.0)","(15.0, 32.0, 24.5)","(2.3, 2.5, 2.3579999999999997)","(21.0, 220.0, 123.5)","(21.0, 42.0, 34.4)","(41.0, 220.0, 135.0)","(11.0, 24.0, 19.0)","(3.1, 5.1, 4.859999999999999)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:54.238393,"(15.0, 30.0, 24.5)","(31.0, 70.0, 56.0)","(15.0, 32.0, 24.5)","(2.3, 2.52, 2.3579999999999997)","(21.0, 220.0, 123.5)","(21.0, 42.0, 34.4)","(41.0, 220.0, 135.0)","(11.0, 24.0, 19.0)","(3.1, 5.1, 4.859999999999999)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:55.479491,"(15.0, 30.0, 24.5)","(31.0, 70.0, 56.0)","(15.0, 32.0, 24.5)","(2.3, 2.52, 2.3579999999999997)","(21.0, 220.0, 123.5)","(21.0, 42.0, 34.4)","(41.0, 220.0, 165.0)","(11.0, 24.0, 19.0)","(3.1, 5.1, 4.859999999999999)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:56.664760,"(15.0, 30.0, 24.5)","(31.0, 70.0, 56.0)","(15.0, 32.0, 24.5)","(2.3, 2.52, 2.34)","(21.0, 220.0, 123.5)","(21.0, 42.0, 34.4)","(41.0, 220.0, 165.0)","(11.0, 24.0, 19.0)","(3.1, 5.1, 4.859999999999999)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:57.867814,"(15.0, 30.0, 24.5)","(31.0, 70.0, 56.0)","(15.0, 32.0, 24.5)","(2.3, 2.52, 2.34)","(21.0, 220.0, 123.5)","(21.0, 42.0, 34.4)","(41.0, 220.0, 165.0)","(11.0, 24.0, 19.0)","(3.1, 5.1, 4.859999999999999)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:23:59.080334,"(15.0, 30.0, 24.5)","(31.0, 70.0, 56.0)","(15.0, 32.0, 24.5)","(2.3, 2.52, 2.34)","(21.0, 220.0, 123.5)","(21.0, 42.0, 39.07692307692308)","(41.0, 220.0, 165.0)","(11.0, 24.0, 19.0)","(3.1, 5.1, 4.859999999999999)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:24:00.347821,"(15.0, 30.0, 24.5)","(31.0, 70.0, 56.0)","(15.0, 32.0, 23.666666666666668)","(2.3, 2.52, 2.35)","(21.0, 220.0, 123.5)","(21.0, 42.0, 39.07692307692308)","(41.0, 220.0, 165.0)","(11.0, 24.0, 19.0)","(3.1, 5.1, 4.859999999999999)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:24:01.603947,"(15.0, 30.0, 24.5)","(31.0, 70.0, 56.0)","(15.0, 32.0, 23.666666666666668)","(2.3, 2.54, 2.136)","(21.0, 220.0, 92.0)","(21.0, 42.0, 37.5)","(41.0, 220.0, 156.0)","(11.0, 24.0, 22.272727272727273)","(3.1, 5.1, 5.066666666666666)","(5.5, 8.4, 7.685714285714286)"
07-01-2023 11:24:02.859603,"(15.0, 30.0, 27.375)","(31.0, 70.0, 64.4)","(15.0, 32.0, 28.4)","(2.3, 2.4, 2.136)","(21.0, 220.0, 156.33333333333331)","(21.0, 42.0, 37.14285714285714)","(41.0, 220.0, 140.0)","(11.0, 24.0, 19.0)","(3.1, 5.1, 4.852173913043479)","(5.5, 8.4, 7.733333333333333)"
07-01-2023 11:24:04.166263,"(15.0, 30.0, 22.666666666666668)","(31.0, 70.0, 64.4)","(15.0, 32.0, 23.0)","(2.3, 2.38, 2.3916666666666666)","(21.0, 220.0, 92.0)","(21.0, 42.0, 36.666666666666664)","(41.0, 220.0, 140.0)","(11.0, 24.0, 22.272727272727273)","(3.1, 5.2, 4.852173913043479)","(5.5, 8.4, 7.733333333333333)"
07-01-2023 11:24:05.470713,"(15.0, 30.0, 22.666666666666668)","(31.0, 70.0, 64.4)","(15.0, 32.0, 27.875)","(2.3, 2.42, 2.39)","(21.0, 220.0, 156.33333333333331)","(21.0, 42.0, 38.44444444444444)","(41.0, 220.0, 140.0)","(11.0, 24.0, 19.0)","(3.1, 5.2, 5.036734693877551)","(5.5, 8.4, 7.733333333333333)"
07-01-2023 11:24:06.731565,"(15.0, 30.0, 22.666666666666668)","(31.0, 70.0, 64.4)","(15.0, 32.0, 28.857142857142858)","(2.3, 2.42, 2.355)","(21.0, 220.0, 92.0)","(21.0, 42.0, 37.14285714285714)","(41.0, 220.0, 165.0)","(11.0, 24.0, 19.0)","(3.1, 5.2, 4.852173913043479)","(5.5, 8.4, 7.733333333333333)"
07-01-2023 11:24:07.962314,"(15.0, 30.0, 22.666666666666668)","(31.0, 70.0, 56.0)","(15.0, 32.0, 24.0)","(2.3, 2.42, 2.3333333333333335)","(21.0, 220.0, 92.0)","(21.0, 42.0, 32.5)","(41.0, 220.0, 165.0)","(11.0, 24.0, 19.0)","(3.1, 5.2, 4.852173913043479)","(5.5, 8.4, 7.733333333333333)"
07-01-2023 11:24:09.154160,"(15.0, 30.0, 22.666666666666668)","(31.0, 70.0, 56.0)","(15.0, 32.0, 29.666666666666668)","(2.3, 2.42, 2.34)","(21.0, 220.0, 92.0)","(21.0, 34.0, 32.5)","(41.0, 220.0, 165.0)","(11.0, 24.0, 19.0)","(3.1, 5.2, 4.852173913043479)","(5.5, 8.4, 7.733333333333333)"
07-01-2023 11:24:10.334137,"(15.0, 30.0, 22.666666666666668)","(31.0, 70.0, 56.0)","(15.0, 32.0, 29.666666666666668)","(2.3, 2.42, 2.34)","(21.0, 220.0, 92.0)","(21.0, 34.0, 32.5)","(41.0, 220.0, 165.0)","(11.0, 24.0, 19.0)","(3.1, 5.2, 4.852173913043479)","(5.5, 8.4, 7.733333333333333)"
07-01-2023 11:24:11.587405,"(15.0, 30.0, 22.666666666666668)","(31.0, 70.0, 56.0)","(15.0, 32.0, 29.666666666666668)","(2.3, 2.42, 2.3533333333333335)","(21.0, 220.0, 92.0)","(21.0, 34.0, 32.5)","(41.0, 220.0, 165.0)","(11.0, 24.0, 19.0)","(3.1, 5.2, 4.896)","(5.5, 8.4, 7.733333333333333)"
07-01-2023 11:24:12.849887,"(15.0, 30.0, 22.666666666666668)","(31.0, 70.0, 56.0)","(15.0, 32.0, 29.666666666666668)","(2.3, 2.42, 2.3533333333333335)","(21.0, 220.0, 92.0)","(21.0, 34.0, 32.5)","(41.0, 220.0, 172.85714285714286)","(11.0, 24.0, 19.0)","(3.1, 5.4, 4.896)","(5.5, 8.4, 7.733333333333333)"
07-01-2023 11:24:14.157224,"(15.0, 30.0, 25.666666666666664)","(31.0, 70.0, 56.0)","(15.0, 32.0, 29.666666666666668)","(2.3, 2.42, 2.3533333333333335)","(21.0, 220.0, 92.0)","(21.0, 34.0, 32.5)","(41.0, 220.0, 113.33333333333334)","(11.0, 24.0, 19.0)","(3.1, 5.4, 4.896)","(5.5, 8.4, 7.733333333333333)"
07-01-2023 11:24:15.512297,"(15.0, 30.0, 21.666666666666668)","(31.0, 70.0, 56.0)","(15.0, 32.0, 29.666666666666668)","(2.3, 2.42, 2.3533333333333335)","(21.0, 220.0, 92.0)","(21.0, 34.0, 32.5)","(41.0, 220.0, 113.33333333333334)","(11.0, 24.0, 19.0)","(3.1, 5.4, 4.773684210526316)","(5.5, 8.4, 7.733333333333333)"
07-01-2023 11:24:16.817203,"(15.0, 30.0, 22.75)","(31.0, 70.0, 63.0)","(15.0, 32.0, 29.666666666666668)","(2.3, 2.42, 2.37)","(21.0, 220.0, 192.85714285714286)","(21.0, 34.0, 30.0)","(41.0, 220.0, 156.0)","(11.0, 24.0, 21.77777777777778)","(3.1, 5.4, 4.833333333333333)","(5.5, 8.4, 7.733333333333333)"
07-01-2023 11:24:18.087443,"(15.0, 30.0, 22.75)","(31.0, 70.0, 63.0)","(15.0, 32.0, 29.666666666666668)","(2.3, 2.42, 2.37)","(21.0, 220.0, 127.0)","(21.0, 34.0, 30.0)","(41.0, 220.0, 166.66666666666669)","(11.0, 24.0, 19.0)","(3.1, 5.4, 5.085714285714285)","(5.5, 8.4, 7.733333333333333)"
07-01-2023 11:24:19.306171,"(15.0, 30.0, 22.75)","(31.0, 70.0, 63.0)","(15.0, 32.0, 29.666666666666668)","(2.3, 2.42, 2.37)","(21.0, 220.0, 127.0)","(21.0, 34.0, 30.0)","(41.0, 220.0, 166.66666666666669)","(11.0, 24.0, 19.0)","(3.1, 5.2, 4.78)","(5.5, 8.4, 7.733333333333333)"
07-01-2023 11:24:20.486925,"(15.0, 30.0, 22.75)","(31.0, 70.0, 63.0)","(15.0, 32.0, 29.666666666666668)","(2.3, 2.42, 2.4367567567567567)","(21.0, 220.0, 127.0)","(21.0, 34.0, 30.0)","(41.0, 220.0, 166.66666666666669)","(11.0, 24.0, 19.0)","(3.1, 5.2, 5.085714285714285)","(5.5, 8.4, 7.733333333333333)"
07-01-2023 11:24:21.649800,"(15.0, 30.0, 22.75)","(31.0, 70.0, 63.0)","(15.0, 32.0, 29.666666666666668)","(2.3, 2.52, 2.444848484848485)","(21.0, 220.0, 127.0)","(21.0, 34.0, 30.0)","(41.0, 220.0, 166.66666666666669)","(11.0, 24.0, 19.0)","(3.1, 5.2, 5.085714285714285)","(5.5, 8.4, 7.733333333333333)"
07-01-2023 11:24:22.841192,"(15.0, 30.0, 22.75)","(31.0, 70.0, 63.0)","(15.0, 32.0, 29.666666666666668)","(2.3, 2.5, 2.4028571428571426)","(21.0, 220.0, 127.0)","(21.0, 34.0, 30.0)","(41.0, 220.0, 166.66666666666669)","(11.0, 24.0, 19.0)","(3.1, 5.2, 5.085714285714285)","(5.5, 8.4, 7.733333333333333)"
07-01-2023 11:24:24.082161,"(15.0, 30.0, 22.75)","(31.0, 70.0, 63.0)","(15.0, 32.0, 29.666666666666668)","(2.3, 2.48, 2.4525)","(21.0, 220.0, 127.0)","(21.0, 34.0, 30.0)","(41.0, 220.0, 166.66666666666669)","(11.0, 24.0, 19.0)","(3.1, 5.2, 5.085714285714285)","(5.5, 8.4, 7.733333333333333)"
07-01-2023 11:24:25.431886,"(15.0, 30.0, 22.75)","(31.0, 70.0, 63.0)","(15.0, 32.0, 29.666666666666668)","(2.3, 2.48, 2.4564285714285714)","(21.0, 220.0, 127.0)","(21.0, 34.0, 30.0)","(41.0, 220.0, 166.66666666666669)","(11.0, 24.0, 19.0)","(3.1, 5.2, 5.085714285714285)","(5.5, 8.4, 7.733333333333333)"
07-01-2023 11:24:26.693321,"(15.0, 30.0, 22.75)","(31.0, 70.0, 63.0)","(15.0, 32.0, 29.666666666666668)","(2.3, 2.48, 2.4564285714285714)","(21.0, 220.0, 127.0)","(21.0, 34.0, 30.0)","(41.0, 220.0, 166.66666666666669)","(11.0, 24.0, 19.0)","(3.1, 5.2, 5.085714285714285)","(5.5, 8.4, 7.733333333333333)"
07-01-2023 11:24:27.980672,"(15.0, 30.0, 22.75)","(31.0, 70.0, 63.0)","(15.0, 32.0, 29.666666666666668)","(2.3, 2.48, 2.4564285714285714)","(21.0, 220.0, 127.0)","(21.0, 34.0, 30.0)","(41.0, 220.0, 166.66666666666669)","(11.0, 24.0, 19.0)","(3.1, 5.2, 5.085714285714285)","(5.5, 8.4, 7.733333333333333)"
07-01-2023 11:24:29.231766,"(15.0, 30.0, 22.75)","(31.0, 70.0, 63.0)","(15.0, 32.0, 29.666666666666668)","(2.3, 2.48, 2.4564285714285714)","(21.0, 220.0, 127.0)","(21.0, 34.0, 30.0)","(41.0, 220.0, 166.66666666666669)","(11.0, 24.0, 19.0)","(3.1, 5.2, 5.085714285714285)","(5.5, 8.4, 7.733333333333333)"
07-01-2023 11:24:30.478985,"(15.0, 30.0, 22.75)","(31.0, 70.0, 63.0)","(15.0, 32.0, 29.666666666666668)","(2.3, 2.48, 2.4564285714285714)","(21.0, 220.0, 127.0)","(21.0, 34.0, 30.0)","(41.0, 220.0, 166.66666666666669)","(11.0, 24.0, 19.0)","(3.1, 5.2, 5.085714285714285)","(5.5, 8.4, 7.733333333333333)"
07-01-2023 11:24:31.714788,"(15.0, 30.0, 22.75)","(31.0, 70.0, 63.0)","(15.0, 32.0, 29.666666666666668)","(2.3, 2.48, 2.4564285714285714)","(21.0, 220.0, 127.0)","(21.0, 34.0, 32.5)","(41.0, 220.0, 113.33333333333334)","(11.0, 24.0, 20.5)","(3.1, 5.2, 5.085714285714285)","(5.5, 8.4, 7.733333333333333)"
07-01-2023 11:24:32.933452,"(15.0, 30.0, 26.375)","(31.0, 70.0, 60.66666666666667)","(15.0, 32.0, 29.666666666666668)","(2.3, 2.48, 2.4564285714285714)","(21.0, 220.0, 127.0)","(21.0, 34.0, 32.5)","(41.0, 220.0, 113.33333333333334)","(11.0, 24.0, 20.5)","(3.1, 5.2, 5.085714285714285)","(5.5, 8.4, 7.7)"
07-01-2023 11:24:34.079348,"(15.0, 30.0, 26.375)","(31.0, 70.0, 60.66666666666667)","(15.0, 32.0, 29.666666666666668)","(2.3, 2.48, 2.4564285714285714)","(21.0, 220.0, 127.0)","(21.0, 34.0, 32.5)","(41.0, 220.0, 113.33333333333334)","(11.0, 24.0, 20.5)","(3.1, 5.2, 5.085714285714285)","(5.5, 8.4, 7.4)"
07-01-2023 11:24:35.289044,"(15.0, 30.0, 26.375)","(31.0, 70.0, 60.66666666666667)","(15.0, 32.0, 24.0)","(2.3, 2.48, 2.4564285714285714)","(21.0, 220.0, 127.0)","(21.0, 34.0, 40.83333333333333)","(41.0, 220.0, 113.33333333333334)","(11.0, 24.0, 20.5)","(3.1, 5.2, 4.933333333333334)","(5.5, 8.4, 7.4)"
07-01-2023 11:24:36.544764,"(15.0, 30.0, 26.375)","(31.0, 70.0, 56.0)","(15.0, 32.0, 26.0)","(2.3, 2.48, 2.4564285714285714)","(21.0, 220.0, 127.0)","(21.0, 44.0, 40.83333333333333)","(41.0, 220.0, 113.33333333333334)","(11.0, 24.0, 20.5)","(3.1, 5.2, 4.746153846153846)","(5.5, 8.4, 7.4)"
07-01-2023 11:24:37.814637,"(15.0, 30.0, 26.375)","(31.0, 70.0, 56.0)","(15.0, 32.0, 26.0)","(2.3, 2.48, 2.4564285714285714)","(21.0, 220.0, 127.0)","(21.0, 44.0, 40.83333333333333)","(41.0, 220.0, 113.33333333333334)","(11.0, 24.0, 20.5)","(3.1, 5.3, 4.746153846153846)","(5.5, 8.4, 7.4)"
07-01-2023 11:24:39.076432,"(15.0, 30.0, 26.375)","(31.0, 70.0, 67.45454545454545)","(15.0, 32.0, 26.0)","(2.3, 2.48, 2.394285714285714)","(21.0, 220.0, 127.0)","(21.0, 44.0, 40.83333333333333)","(41.0, 220.0, 113.33333333333334)","(11.0, 24.0, 20.5)","(3.1, 5.3, 4.966666666666667)","(5.5, 8.4, 7.066666666666666)"
07-01-2023 11:24:40.361777,"(15.0, 30.0, 26.375)","(31.0, 70.0, 67.45454545454545)","(15.0, 32.0, 26.0)","(2.3, 2.48, 2.394285714285714)","(21.0, 220.0, 127.0)","(21.0, 44.0, 40.83333333333333)","(41.0, 220.0, 113.33333333333334)","(11.0, 24.0, 20.5)","(3.1, 5.2, 4.84)","(5.5, 7.4, 6.828571428571428)"
07-01-2023 11:24:41.618747,"(15.0, 30.0, 26.375)","(31.0, 70.0, 61.33333333333333)","(15.0, 32.0, 26.0)","(2.3, 2.48, 2.394285714285714)","(21.0, 220.0, 127.0)","(21.0, 44.0, 40.83333333333333)","(41.0, 220.0, 113.33333333333334)","(11.0, 24.0, 20.5)","(3.1, 5.2, 4.975)","(5.5, 7.0, 6.828571428571428)"
07-01-2023 11:24:42.866115,"(15.0, 30.0, 26.375)","(31.0, 70.0, 67.2)","(15.0, 32.0, 26.0)","(2.3, 2.48, 2.394285714285714)","(21.0, 220.0, 127.0)","(21.0, 44.0, 35.0)","(41.0, 220.0, 113.33333333333334)","(11.0, 24.0, 20.5)","(3.1, 5.2, 5.061538461538461)","(5.5, 7.0, 6.92)"
07-01-2023 11:24:44.065155,"(15.0, 30.0, 24.2)","(31.0, 70.0, 67.2)","(15.0, 32.0, 26.0)","(2.3, 2.48, 2.453793103448276)","(21.0, 220.0, 127.0)","(21.0, 44.0, 35.0)","(41.0, 220.0, 113.33333333333334)","(11.0, 24.0, 22.18181818181818)","(3.1, 5.2, 5.15945945945946)","(5.5, 7.0, 6.92)"
07-01-2023 11:24:45.296175,"(15.0, 30.0, 27.2)","(31.0, 70.0, 67.2)","(15.0, 32.0, 27.875)","(2.3, 2.46, 2.4337704918032785)","(21.0, 220.0, 167.42857142857142)","(21.0, 44.0, 36.0)","(41.0, 220.0, 158.0)","(11.0, 24.0, 20.2)","(3.1, 5.2, 5.066666666666666)","(5.5, 7.0, 6.9)"
07-01-2023 11:24:46.605374,"(15.0, 30.0, 27.2)","(31.0, 70.0, 61.33333333333333)","(15.0, 32.0, 24.0)","(2.3, 2.44, 2.4075862068965517)","(21.0, 220.0, 159.33333333333331)","(21.0, 44.0, 36.0)","(41.0, 220.0, 168.33333333333331)","(11.0, 24.0, 21.285714285714285)","(3.1, 5.2, 5.066666666666666)","(5.5, 7.0, 7.3)"
07-01-2023 11:24:47.863011,"(15.0, 30.0, 23.25)","(31.0, 70.0, 61.33333333333333)","(15.0, 32.0, 24.0)","(2.3, 2.42, 2.256666666666667)","(21.0, 220.0, 98.66666666666666)","(21.0, 44.0, 36.0)","(41.0, 220.0, 142.5)","(11.0, 24.0, 22.944444444444443)","(3.1, 5.2, 5.066666666666666)","(5.5, 7.8, 7.3)"
