,Shadow Ban,Vinnys Charm,Slingshot Vinny,Sweet Nitro,Aussie Summer,Sash Express,Banjo Reign
09-01-2023 17:34:40.891674,"(5.5, 7.4, 7.1875)","(21.0, 26.0, 23.75)","(26.0, 40.0, 35.94117647058823)","(1.2, 1.44, 1.4241176470588235)","(8.5, 12.0, 11.647058823529411)","(51.0, 410.0, 255.71428571428572)","(31.0, 120.0, 112.0)"
09-01-2023 17:34:42.023573,"(5.5, 7.4, 7.211111111111111)","(21.0, 26.0, 23.75)","(26.0, 40.0, 35.94117647058823)","(1.2, 1.44, 1.4267213114754098)","(8.5, 12.0, 11.714285714285714)","(51.0, 410.0, 260.0)","(31.0, 120.0, 112.0)"
09-01-2023 17:34:43.202330,"(5.5, 7.4, 7.23)","(21.0, 26.0, 24.285714285714285)","(26.0, 40.0, 36.05714285714286)","(1.2, 1.43, 1.4121176470588235)","(8.5, 12.0, 12.38888888888889)","(51.0, 410.0, 260.0)","(31.0, 120.0, 112.0)"
09-01-2023 17:34:44.295714,"(5.5, 7.4, 7.286666666666667)","(21.0, 24.0, 23.5)","(26.0, 40.0, 36.11764705882353)","(1.2, 1.42, 1.404858757062147)","(8.5, 12.5, 12.333333333333334)","(51.0, 410.0, 287.77777777777777)","(31.0, 120.0, 111.11111111111111)"
09-01-2023 17:34:45.346730,"(5.5, 7.6, 7.3517241379310345)","(21.0, 24.0, 23.75)","(26.0, 40.0, 36.0)","(1.2, 1.42, 1.404858757062147)","(8.5, 12.5, 12.333333333333334)","(51.0, 410.0, 287.77777777777777)","(31.0, 120.0, 112.5)"
09-01-2023 17:34:46.458018,"(5.5, 7.6, 7.5)","(21.0, 25.0, 24.0)","(26.0, 40.0, 36.0)","(1.2, 1.41, 1.4049999999999998)","(8.5, 13.0, 12.708333333333334)","(51.0, 410.0, 285.0)","(31.0, 120.0, 112.5)"
09-01-2023 17:34:47.568373,"(5.5, 7.6, 7.533333333333333)","(21.0, 25.0, 23.375)","(26.0, 40.0, 36.0)","(1.2, 1.41, 1.4045679012345678)","(8.5, 13.0, 12.631578947368421)","(51.0, 410.0, 285.0)","(31.0, 120.0, 112.5)"
09-01-2023 17:34:48.720508,"(5.5, 7.6, 7.55)","(21.0, 25.0, 22.774193548387096)","(26.0, 40.0, 36.0)","(1.2, 1.41, 1.4045679012345678)","(8.5, 13.0, 12.631578947368421)","(51.0, 410.0, 285.0)","(31.0, 120.0, 112.5)"
09-01-2023 17:34:49.861266,"(5.5, 7.6, 7.55)","(21.0, 25.0, 23.02857142857143)","(26.0, 40.0, 36.0)","(1.2, 1.41, 1.3996774193548387)","(8.5, 13.0, 12.588235294117647)","(51.0, 410.0, 285.0)","(31.0, 120.0, 112.5)"
09-01-2023 17:34:51.040220,"(5.5, 7.8, 7.636363636363637)","(21.0, 25.0, 23.02857142857143)","(26.0, 40.0, 36.0)","(1.2, 1.41, 1.3982828282828281)","(8.5, 13.0, 12.526315789473685)","(51.0, 410.0, 285.0)","(31.0, 120.0, 112.5)"
09-01-2023 17:34:52.140119,"(5.5, 7.8, 7.688888888888889)","(21.0, 25.0, 22.94736842105263)","(26.0, 40.0, 36.0)","(1.2, 1.41, 1.3999130434782607)","(8.5, 13.0, 12.409090909090908)","(51.0, 410.0, 287.77777777777777)","(31.0, 120.0, 112.5)"
09-01-2023 17:34:53.311061,"(5.5, 7.8, 7.7)","(21.0, 23.0, 22.384615384615383)","(26.0, 40.0, 36.61538461538461)","(1.2, 1.41, 1.3999130434782607)","(8.5, 13.0, 12.5)","(51.0, 410.0, 287.77777777777777)","(31.0, 120.0, 112.5)"
09-01-2023 17:34:54.391883,"(5.5, 7.8, 7.71304347826087)","(21.0, 23.0, 22.384615384615383)","(26.0, 40.0, 36.61538461538461)","(1.2, 1.41, 1.3999130434782607)","(8.5, 13.0, 12.61111111111111)","(51.0, 410.0, 287.77777777777777)","(31.0, 120.0, 112.5)"
09-01-2023 17:34:55.445657,"(5.5, 7.8, 7.656)","(21.0, 23.0, 22.529411764705884)","(26.0, 40.0, 36.64)","(1.2, 1.41, 1.402)","(8.5, 13.0, 12.631578947368421)","(51.0, 410.0, 285.0)","(31.0, 120.0, 112.5)"
09-01-2023 17:34:56.493378,"(5.5, 7.8, 7.678260869565217)","(21.0, 23.0, 21.962962962962962)","(26.0, 40.0, 36.64)","(1.2, 1.41, 1.3959154929577464)","(8.5, 13.0, 12.38888888888889)","(51.0, 410.0, 285.0)","(31.0, 120.0, 112.5)"
09-01-2023 17:34:57.562981,"(5.5, 8.2, 7.75)","(21.0, 23.0, 21.545454545454547)","(26.0, 40.0, 36.64)","(1.2, 1.41, 1.4028260869565217)","(8.5, 13.0, 12.153846153846153)","(51.0, 410.0, 285.0)","(31.0, 120.0, 113.33333333333333)"
09-01-2023 17:34:58.611228,"(5.5, 8.2, 7.75)","(21.0, 23.0, 21.545454545454547)","(26.0, 40.0, 36.64)","(1.2, 1.41, 1.4058333333333333)","(8.5, 13.0, 12.25)","(51.0, 410.0, 285.0)","(31.0, 120.0, 113.33333333333333)"
09-01-2023 17:34:59.680602,"(5.5, 8.2, 7.771428571428571)","(21.0, 23.0, 21.514285714285712)","(26.0, 40.0, 36.666666666666664)","(1.2, 1.41, 1.3997727272727272)","(8.5, 13.0, 12.447368421052632)","(51.0, 410.0, 285.0)","(31.0, 120.0, 113.33333333333333)"
09-01-2023 17:35:00.725378,"(5.5, 8.2, 7.8999999999999995)","(21.0, 23.0, 21.545454545454547)","(26.0, 40.0, 36.666666666666664)","(1.2, 1.41, 1.3923728813559322)","(8.5, 13.0, 12.428571428571429)","(51.0, 410.0, 368.57142857142856)","(31.0, 120.0, 112.5)"
09-01-2023 17:35:01.800018,"(5.5, 8.2, 7.933333333333333)","(21.0, 23.0, 21.545454545454547)","(26.0, 40.0, 36.666666666666664)","(1.2, 1.41, 1.3923728813559322)","(8.5, 13.0, 12.555555555555555)","(51.0, 400.0, 368.57142857142856)","(31.0, 120.0, 112.5)"
09-01-2023 17:35:02.817942,"(5.5, 8.2, 7.933333333333333)","(21.0, 23.0, 21.7027027027027)","(26.0, 40.0, 36.666666666666664)","(1.2, 1.41, 1.3923728813559322)","(8.5, 13.0, 12.384615384615385)","(51.0, 400.0, 368.57142857142856)","(31.0, 120.0, 112.5)"
09-01-2023 17:35:03.876122,"(5.5, 8.2, 7.933333333333333)","(21.0, 23.0, 21.65)","(26.0, 40.0, 36.666666666666664)","(1.2, 1.41, 1.3923333333333332)","(8.5, 13.0, 12.11111111111111)","(51.0, 400.0, 295.0)","(31.0, 120.0, 112.5)"
09-01-2023 17:35:04.955967,"(5.5, 8.2, 7.933333333333333)","(21.0, 23.0, 21.7027027027027)","(26.0, 40.0, 36.666666666666664)","(1.2, 1.41, 1.3923333333333332)","(8.5, 13.0, 12.11111111111111)","(51.0, 390.0, 320.0)","(31.0, 120.0, 113.33333333333333)"
09-01-2023 17:35:05.999118,"(5.5, 8.2, 8.018181818181818)","(21.0, 23.0, 21.684210526315788)","(26.0, 40.0, 36.666666666666664)","(1.2, 1.41, 1.3914035087719296)","(8.5, 13.0, 12.25)","(51.0, 390.0, 320.0)","(31.0, 120.0, 112.5)"
09-01-2023 17:35:07.064185,"(5.5, 8.2, 8.1)","(21.0, 23.0, 21.484848484848484)","(26.0, 40.0, 36.666666666666664)","(1.2, 1.41, 1.3908108108108108)","(8.5, 13.0, 12.916666666666666)","(51.0, 390.0, 315.0)","(31.0, 120.0, 112.5)"
09-01-2023 17:35:08.093015,"(5.5, 8.2, 8.138461538461538)","(21.0, 23.0, 22.253333333333334)","(26.0, 40.0, 36.666666666666664)","(1.2, 1.4, 1.3908108108108108)","(8.5, 13.0, 12.916666666666666)","(51.0, 380.0, 315.0)","(31.0, 120.0, 112.5)"
09-01-2023 17:35:09.128122,"(5.5, 8.2, 8.0)","(21.0, 25.0, 24.81818181818182)","(26.0, 40.0, 36.666666666666664)","(1.2, 1.4, 1.3878571428571427)","(8.5, 13.0, 12.416666666666666)","(51.0, 380.0, 315.0)","(31.0, 120.0, 113.33333333333333)"
09-01-2023 17:35:10.150846,"(5.5, 8.2, 8.033333333333333)","(21.0, 28.0, 25.75)","(26.0, 40.0, 36.666666666666664)","(1.2, 1.4, 1.3878571428571427)","(8.5, 13.0, 12.416666666666666)","(51.0, 380.0, 351.42857142857144)","(31.0, 120.0, 112.5)"
09-01-2023 17:35:11.166809,"(5.5, 8.2, 8.11111111111111)","(21.0, 28.0, 25.75)","(26.0, 40.0, 36.666666666666664)","(1.2, 1.4, 1.389090909090909)","(8.5, 13.0, 12.357142857142858)","(51.0, 380.0, 351.42857142857144)","(31.0, 120.0, 112.5)"
09-01-2023 17:35:12.192404,"(5.5, 8.2, 8.11111111111111)","(21.0, 28.0, 25.75)","(26.0, 40.0, 36.666666666666664)","(1.2, 1.39, 1.389090909090909)","(8.5, 13.0, 12.357142857142858)","(51.0, 380.0, 351.42857142857144)","(41.0, 120.0, 112.5)"
09-01-2023 17:35:13.231203,"(5.5, 8.2, 8.0)","(19.0, 28.0, 26.666666666666668)","(26.0, 40.0, 36.666666666666664)","(1.18, 1.39, 1.389090909090909)","(8.5, 13.0, 12.833333333333334)","(71.0, 380.0, 315.0)","(41.0, 120.0, 113.33333333333333)"
09-01-2023 17:35:14.298722,"(5.5, 8.2, 8.12)","(19.0, 28.0, 25.09090909090909)","(26.0, 40.0, 36.666666666666664)","(1.18, 1.4, 1.3848648648648647)","(8.5, 13.5, 12.681818181818182)","(71.0, 380.0, 315.0)","(41.0, 120.0, 113.33333333333333)"
09-01-2023 17:35:15.374934,"(5.5, 8.2, 7.977777777777777)","(20.0, 28.0, 25.09090909090909)","(26.0, 40.0, 36.666666666666664)","(1.18, 1.4, 1.3848648648648647)","(8.5, 13.5, 12.681818181818182)","(71.0, 380.0, 315.0)","(41.0, 120.0, 113.33333333333333)"
09-01-2023 17:35:16.389909,"(5.5, 8.2, 8.018181818181818)","(20.0, 27.0, 25.125)","(26.0, 40.0, 36.666666666666664)","(1.18, 1.38, 1.378)","(8.5, 13.5, 12.717391304347826)","(71.0, 380.0, 315.0)","(41.0, 120.0, 113.33333333333333)"
09-01-2023 17:35:17.516755,"(5.5, 8.2, 8.0)","(20.0, 27.0, 25.5)","(26.0, 40.0, 36.666666666666664)","(1.18, 1.4, 1.3876470588235292)","(8.5, 13.5, 12.566666666666666)","(71.0, 380.0, 315.0)","(41.0, 120.0, 113.33333333333333)"
09-01-2023 17:35:18.643293,"(5.5, 8.2, 8.033333333333333)","(20.0, 27.0, 24.818181818181817)","(26.0, 40.0, 36.666666666666664)","(1.18, 1.39, 1.3860465116279068)","(8.5, 13.5, 12.676470588235293)","(71.0, 380.0, 355.0)","(41.0, 120.0, 112.5)"
09-01-2023 17:35:19.768860,"(5.5, 8.2, 8.066666666666666)","(20.0, 23.0, 22.916666666666668)","(26.0, 40.0, 36.666666666666664)","(1.18, 1.39, 1.3863636363636362)","(8.5, 13.5, 12.555555555555555)","(71.0, 380.0, 372.5)","(41.0, 120.0, 112.5)"
09-01-2023 17:35:20.878875,"(5.5, 8.2, 8.033333333333333)","(20.0, 27.0, 25.4)","(26.0, 40.0, 36.666666666666664)","(1.18, 1.39, 1.3863636363636362)","(8.5, 13.5, 12.558823529411764)","(71.0, 400.0, 372.5)","(41.0, 120.0, 112.5)"
09-01-2023 17:35:22.054471,"(5.5, 8.2, 8.033333333333333)","(20.0, 27.0, 25.0)","(31.0, 40.0, 36.666666666666664)","(1.18, 1.39, 1.3858333333333333)","(9.0, 13.5, 12.558823529411764)","(71.0, 400.0, 310.0)","(41.0, 120.0, 113.33333333333333)"
09-01-2023 17:35:23.205923,"(5.5, 8.2, 8.033333333333333)","(20.0, 27.0, 25.571428571428573)","(31.0, 40.0, 36.666666666666664)","(1.18, 1.39, 1.3858333333333333)","(9.0, 13.5, 12.642857142857142)","(71.0, 370.0, 276.6666666666667)","(41.0, 120.0, 113.33333333333333)"
09-01-2023 17:35:24.339005,"(5.5, 8.2, 8.018181818181818)","(20.0, 27.0, 25.46153846153846)","(31.0, 40.0, 36.666666666666664)","(1.18, 1.39, 1.3858333333333333)","(9.0, 13.5, 12.642857142857142)","(71.0, 410.0, 305.0)","(41.0, 120.0, 113.33333333333333)"
09-01-2023 17:35:25.478886,"(5.5, 8.2, 8.018181818181818)","(20.0, 27.0, 25.333333333333332)","(31.0, 40.0, 36.666666666666664)","(1.18, 1.39, 1.3837837837837836)","(9.0, 13.5, 12.862068965517242)","(71.0, 360.0, 305.0)","(41.0, 120.0, 115.0)"
09-01-2023 17:35:26.596464,"(5.5, 8.2, 8.018181818181818)","(20.0, 27.0, 25.26086956521739)","(31.0, 40.0, 34.25)","(1.18, 1.4, 1.3835294117647057)","(9.0, 13.0, 12.846153846153847)","(71.0, 360.0, 299.0)","(41.0, 120.0, 114.54545454545455)"
09-01-2023 17:35:27.664366,"(5.5, 8.2, 8.1)","(20.0, 27.0, 25.333333333333332)","(31.0, 40.0, 38.0)","(1.18, 1.4, 1.3984251968503936)","(9.0, 13.0, 12.833333333333334)","(71.0, 350.0, 300.0)","(41.0, 120.0, 114.54545454545455)"
09-01-2023 17:35:28.712988,"(5.5, 8.2, 8.1)","(20.0, 27.0, 24.647058823529413)","(31.0, 38.0, 36.5)","(1.18, 1.4, 1.3984251968503936)","(9.0, 13.0, 12.766666666666666)","(71.0, 340.0, 300.0)","(41.0, 120.0, 112.5)"
09-01-2023 17:35:29.759461,"(5.5, 8.0, 7.674074074074074)","(20.0, 27.0, 24.647058823529413)","(31.0, 38.0, 34.4)","(1.18, 1.4, 1.3985185185185185)","(9.0, 13.0, 12.851851851851851)","(71.0, 340.0, 273.3333333333333)","(41.0, 120.0, 115.0)"
09-01-2023 17:35:30.815467,"(5.5, 8.0, 7.676923076923076)","(17.0, 27.0, 24.647058823529413)","(31.0, 38.0, 34.4)","(1.18, 1.4, 1.3985185185185185)","(9.0, 13.0, 12.851851851851851)","(71.0, 340.0, 273.3333333333333)","(41.0, 120.0, 115.0)"
09-01-2023 17:35:31.864269,"(5.5, 8.0, 7.676923076923076)","(17.0, 27.0, 24.0)","(31.0, 38.0, 35.42857142857143)","(1.18, 1.4, 1.3985185185185185)","(9.0, 13.0, 12.666666666666666)","(71.0, 340.0, 273.3333333333333)","(41.0, 120.0, 115.0)"
09-01-2023 17:35:32.950555,"(5.5, 8.0, 7.676923076923076)","(17.0, 27.0, 24.0)","(31.0, 36.0, 32.972972972972975)","(1.18, 1.4, 1.4038461538461537)","(9.0, 13.0, 12.6)","(71.0, 340.0, 273.3333333333333)","(41.0, 120.0, 115.0)"
09-01-2023 17:35:33.931365,"(5.5, 7.8, 7.693333333333333)","(17.0, 27.0, 25.0)","(31.0, 38.0, 32.972972972972975)","(1.18, 1.41, 1.4038461538461537)","(9.0, 13.0, 12.5)","(71.0, 340.0, 273.3333333333333)","(41.0, 120.0, 115.0)"
09-01-2023 17:35:35.109555,"(5.5, 7.6, 7.588235294117647)","(17.0, 27.0, 25.095238095238095)","(31.0, 38.0, 32.972972972972975)","(1.18, 1.41, 1.4112222222222222)","(9.0, 13.0, 12.461538461538462)","(71.0, 340.0, 273.3333333333333)","(41.0, 120.0, 115.0)"
09-01-2023 17:35:36.244825,"(5.5, 7.6, 7.588235294117647)","(17.0, 27.0, 25.095238095238095)","(31.0, 38.0, 32.972972972972975)","(1.18, 1.42, 1.4113749999999998)","(9.0, 13.0, 12.461538461538462)","(71.0, 340.0, 300.0)","(41.0, 120.0, 114.54545454545455)"
09-01-2023 17:35:37.320657,"(5.5, 7.6, 7.588235294117647)","(17.0, 27.0, 25.095238095238095)","(31.0, 36.0, 32.92307692307692)","(1.18, 1.42, 1.412367149758454)","(9.0, 13.0, 12.75)","(71.0, 340.0, 210.0)","(41.0, 120.0, 114.54545454545455)"
09-01-2023 17:35:38.527877,"(5.5, 7.6, 7.538461538461538)","(17.0, 27.0, 24.5)","(31.0, 36.0, 32.92307692307692)","(1.18, 1.42, 1.4060176991150442)","(9.0, 13.0, 12.846153846153847)","(71.0, 330.0, 270.0)","(41.0, 120.0, 115.0)"
09-01-2023 17:35:39.686312,"(5.5, 7.8, 7.584615384615384)","(17.0, 27.0, 25.095238095238095)","(31.0, 36.0, 32.888888888888886)","(1.18, 1.42, 1.4009375)","(9.0, 13.0, 12.5)","(71.0, 320.0, 250.0)","(41.0, 120.0, 116.25)"
09-01-2023 17:35:40.960528,"(5.5, 7.8, 7.54)","(17.0, 27.0, 25.0)","(31.0, 36.0, 32.888888888888886)","(1.18, 1.41, 1.405137614678899)","(9.0, 13.5, 12.5)","(71.0, 280.0, 250.0)","(41.0, 120.0, 116.25)"
09-01-2023 17:35:42.006460,"(5.5, 7.8, 7.54)","(17.0, 27.0, 25.0)","(31.0, 36.0, 32.888888888888886)","(1.18, 1.41, 1.405137614678899)","(9.0, 13.5, 12.5)","(71.0, 280.0, 236.66666666666666)","(41.0, 120.0, 116.25)"
09-01-2023 17:35:43.024169,"(5.5, 7.8, 7.533333333333333)","(17.0, 27.0, 25.0)","(31.0, 36.0, 32.888888888888886)","(1.18, 1.41, 1.4043846153846153)","(9.0, 13.5, 12.692307692307692)","(71.0, 270.0, 240.0)","(41.0, 120.0, 116.25)"
09-01-2023 17:35:44.112678,"(5.5, 7.8, 7.545454545454546)","(17.0, 27.0, 24.81818181818182)","(31.0, 36.0, 32.888888888888886)","(1.18, 1.41, 1.4044186046511626)","(9.0, 13.0, 12.615384615384615)","(71.0, 260.0, 238.0)","(41.0, 120.0, 115.71428571428571)"
09-01-2023 17:35:45.198412,"(5.5, 7.8, 7.533333333333333)","(17.0, 26.0, 24.8)","(31.0, 36.0, 32.888888888888886)","(1.18, 1.41, 1.4044186046511626)","(9.0, 13.0, 12.615384615384615)","(71.0, 260.0, 238.0)","(41.0, 120.0, 115.71428571428571)"
09-01-2023 17:35:46.258530,"(5.5, 7.8, 7.533333333333333)","(17.0, 26.0, 24.5)","(31.0, 36.0, 32.888888888888886)","(1.18, 1.41, 1.405377358490566)","(9.0, 13.0, 12.615384615384615)","(71.0, 260.0, 238.0)","(41.0, 120.0, 102.85714285714286)"
09-01-2023 17:35:47.305108,"(5.5, 7.8, 7.613333333333333)","(17.0, 26.0, 24.285714285714285)","(31.0, 36.0, 32.888888888888886)","(1.18, 1.41, 1.405377358490566)","(9.0, 13.0, 12.633333333333333)","(71.0, 260.0, 220.0)","(41.0, 110.0, 104.73684210526315)"
09-01-2023 17:35:48.413172,"(5.5, 7.8, 7.613333333333333)","(17.0, 26.0, 24.058823529411764)","(31.0, 36.0, 34.25)","(1.18, 1.41, 1.3954775280898875)","(9.0, 13.0, 12.725)","(71.0, 250.0, 227.5)","(41.0, 110.0, 104.73684210526315)"
09-01-2023 17:35:49.512468,"(5.5, 7.8, 7.7176470588235295)","(17.0, 26.0, 25.266666666666666)","(31.0, 36.0, 34.6)","(1.18, 1.4, 1.4051535836177473)","(9.0, 13.0, 12.615384615384615)","(71.0, 240.0, 232.85714285714286)","(41.0, 110.0, 110.0)"
09-01-2023 17:35:50.603032,"(5.5, 8.0, 7.699999999999999)","(17.0, 26.0, 23.94736842105263)","(31.0, 36.0, 33.2)","(1.18, 1.41, 1.4051535836177473)","(9.0, 13.0, 12.615384615384615)","(71.0, 240.0, 205.0)","(41.0, 120.0, 106.66666666666667)"
09-01-2023 17:35:51.736410,"(5.5, 8.0, 7.699999999999999)","(17.0, 25.0, 23.22222222222222)","(31.0, 36.0, 35.6)","(1.18, 1.41, 1.3863043478260868)","(9.0, 13.0, 13.0)","(71.0, 250.0, 205.0)","(41.0, 120.0, 112.17391304347827)"
09-01-2023 17:35:52.890289,"(5.5, 8.2, 8.0)","(17.0, 29.0, 27.333333333333332)","(31.0, 44.0, 41.0)","(1.18, 1.39, 1.3757843137254901)","(9.0, 13.5, 12.685714285714285)","(71.0, 250.0, 155.71428571428572)","(41.0, 120.0, 112.17391304347827)"
09-01-2023 17:35:54.078638,"(5.5, 8.6, 8.285714285714285)","(17.0, 26.0, 24.714285714285715)","(31.0, 44.0, 40.0)","(1.18, 1.38, 1.3757843137254901)","(9.0, 13.5, 12.973684210526315)","(71.0, 250.0, 222.0)","(41.0, 120.0, 112.17391304347827)"
09-01-2023 17:35:55.205908,"(5.5, 8.6, 8.377777777777778)","(17.0, 26.0, 25.142857142857142)","(31.0, 44.0, 40.0)","(1.18, 1.38, 1.3791780821917807)","(9.0, 13.5, 12.909090909090908)","(71.0, 240.0, 223.33333333333334)","(41.0, 120.0, 112.17391304347827)"
09-01-2023 17:35:56.343440,"(5.5, 8.6, 8.3)","(17.0, 28.0, 25.77777777777778)","(31.0, 42.0, 38.666666666666664)","(1.18, 1.38, 1.3789473684210525)","(9.0, 13.5, 13.26923076923077)","(71.0, 240.0, 223.33333333333334)","(41.0, 120.0, 112.17391304347827)"
09-01-2023 17:35:57.396932,"(5.5, 8.6, 8.3)","(17.0, 28.0, 25.77777777777778)","(31.0, 42.0, 38.666666666666664)","(1.18, 1.38, 1.3787581699346405)","(9.0, 13.5, 13.272727272727273)","(71.0, 240.0, 223.33333333333334)","(41.0, 120.0, 112.17391304347827)"
09-01-2023 17:35:58.458922,"(5.5, 8.6, 8.3)","(17.0, 28.0, 25.333333333333332)","(31.0, 42.0, 38.666666666666664)","(1.18, 1.39, 1.3787581699346405)","(9.0, 14.0, 13.375)","(71.0, 240.0, 223.33333333333334)","(41.0, 120.0, 112.17391304347827)"
09-01-2023 17:35:59.510965,"(5.5, 8.4, 8.323809523809524)","(17.0, 28.0, 25.333333333333332)","(31.0, 42.0, 38.666666666666664)","(1.18, 1.38, 1.3774736842105262)","(9.0, 14.5, 14.293650793650794)","(71.0, 240.0, 205.0)","(41.0, 120.0, 112.17391304347827)"
09-01-2023 17:36:00.621881,"(5.5, 8.4, 8.23448275862069)","(17.0, 28.0, 25.333333333333332)","(31.0, 42.0, 38.666666666666664)","(1.18, 1.38, 1.3721875000000001)","(9.0, 14.5, 14.246268656716417)","(71.0, 250.0, 199.23076923076923)","(41.0, 120.0, 114.375)"
09-01-2023 17:36:01.653210,"(5.5, 8.0, 7.817977528089887)","(17.0, 28.0, 25.333333333333332)","(31.0, 42.0, 38.666666666666664)","(1.18, 1.38, 1.3736158192090395)","(9.0, 14.5, 14.246268656716417)","(71.0, 250.0, 200.0)","(41.0, 120.0, 114.375)"
09-01-2023 17:36:02.743168,"(5.5, 7.8, 7.76875)","(17.0, 28.0, 25.333333333333332)","(31.0, 42.0, 39.0)","(1.18, 1.39, 1.3736158192090395)","(9.0, 14.5, 14.216666666666667)","(71.0, 240.0, 200.0)","(41.0, 120.0, 114.375)"
09-01-2023 17:36:03.768586,"(5.5, 8.0, 7.621052631578948)","(17.0, 28.0, 25.333333333333332)","(31.0, 42.0, 40.5)","(1.18, 1.39, 1.3736158192090395)","(9.0, 14.5, 14.216666666666667)","(71.0, 240.0, 215.0)","(41.0, 120.0, 113.57142857142857)"
09-01-2023 17:36:04.790839,"(5.5, 8.0, 7.6309523809523805)","(17.0, 28.0, 25.333333333333332)","(31.0, 42.0, 41.333333333333336)","(1.18, 1.39, 1.3736158192090395)","(9.0, 14.5, 14.171875)","(71.0, 240.0, 201.53846153846155)","(41.0, 120.0, 113.57142857142857)"
09-01-2023 17:36:05.851860,"(5.5, 8.0, 7.694444444444444)","(17.0, 28.0, 25.333333333333332)","(31.0, 42.0, 41.333333333333336)","(1.18, 1.39, 1.3736158192090395)","(9.0, 14.5, 14.171875)","(71.0, 220.0, 201.53846153846155)","(41.0, 120.0, 113.57142857142857)"
09-01-2023 17:36:06.875804,"(5.5, 8.0, 7.794594594594594)","(17.0, 28.0, 25.333333333333332)","(31.0, 42.0, 41.333333333333336)","(1.18, 1.39, 1.3736158192090395)","(9.0, 14.5, 14.171875)","(71.0, 220.0, 205.0)","(41.0, 120.0, 113.57142857142857)"
09-01-2023 17:36:07.933351,"(5.5, 8.0, 7.8649350649350644)","(17.0, 28.0, 25.333333333333332)","(31.0, 42.0, 41.333333333333336)","(1.18, 1.39, 1.3832242990654204)","(9.0, 14.5, 14.216666666666667)","(71.0, 220.0, 203.63636363636363)","(41.0, 120.0, 113.57142857142857)"
09-01-2023 17:36:08.953053,"(5.5, 8.0, 7.8649350649350644)","(17.0, 28.0, 25.333333333333332)","(31.0, 42.0, 41.333333333333336)","(1.18, 1.39, 1.3832242990654204)","(9.0, 14.5, 14.171875)","(71.0, 220.0, 203.63636363636363)","(41.0, 120.0, 113.57142857142857)"
09-01-2023 17:36:09.975402,"(5.5, 8.0, 7.93015873015873)","(17.0, 28.0, 25.333333333333332)","(31.0, 42.0, 41.333333333333336)","(1.18, 1.39, 1.383231850117096)","(9.0, 14.5, 14.171875)","(71.0, 220.0, 190.0)","(41.0, 120.0, 113.57142857142857)"
09-01-2023 17:36:11.142959,"(5.5, 8.2, 8.066666666666666)","(17.0, 28.0, 25.333333333333332)","(31.0, 42.0, 40.666666666666664)","(1.18, 1.39, 1.3832159624413145)","(9.0, 14.5, 14.171875)","(71.0, 210.0, 177.14285714285714)","(41.0, 120.0, 113.57142857142857)"
09-01-2023 17:36:12.203868,"(5.5, 8.2, 8.052054794520547)","(17.0, 28.0, 25.333333333333332)","(31.0, 42.0, 41.55555555555556)","(1.18, 1.39, 1.3724827586206898)","(9.0, 14.5, 14.36)","(71.0, 220.0, 177.14285714285714)","(41.0, 120.0, 113.79310344827587)"
09-01-2023 17:36:13.265676,"(5.5, 7.6, 7.572093023255814)","(17.0, 28.0, 26.4)","(31.0, 42.0, 41.42857142857143)","(1.18, 1.38, 1.3724827586206898)","(9.0, 14.5, 14.722222222222221)","(71.0, 220.0, 202.85714285714286)","(41.0, 120.0, 113.57142857142857)"
09-01-2023 17:36:14.372647,"(5.5, 7.6, 7.5771428571428565)","(16.0, 28.0, 26.22222222222222)","(31.0, 42.0, 41.0)","(1.18, 1.38, 1.3614788732394367)","(9.0, 15.0, 14.75)","(81.0, 220.0, 203.33333333333334)","(51.0, 120.0, 113.57142857142857)"
09-01-2023 17:36:15.443787,"(5.5, 7.8, 7.781818181818181)","(16.0, 28.0, 26.5)","(31.0, 46.0, 42.0)","(1.18, 1.37, 1.3643946188340808)","(9.0, 15.5, 14.764705882352942)","(81.0, 220.0, 203.33333333333334)","(51.0, 120.0, 98.57142857142857)"
09-01-2023 17:36:16.514368,"(5.5, 8.0, 7.746666666666666)","(16.0, 28.0, 26.5)","(31.0, 46.0, 40.857142857142854)","(1.18, 1.37, 1.361504854368932)","(9.0, 15.0, 14.909090909090908)","(81.0, 220.0, 203.33333333333334)","(51.0, 120.0, 98.57142857142857)"
09-01-2023 17:36:17.584780,"(5.5, 8.0, 7.835714285714285)","(16.0, 28.0, 26.5)","(31.0, 46.0, 40.857142857142854)","(1.18, 1.37, 1.3573308270676692)","(9.0, 15.0, 14.954545454545455)","(81.0, 220.0, 203.33333333333334)","(51.0, 120.0, 98.57142857142857)"
09-01-2023 17:36:18.630378,"(5.5, 8.0, 7.859259259259259)","(16.0, 29.0, 27.0)","(31.0, 46.0, 40.857142857142854)","(1.18, 1.36, 1.3575000000000002)","(9.0, 15.0, 14.966666666666667)","(81.0, 220.0, 203.33333333333334)","(51.0, 120.0, 98.57142857142857)"
09-01-2023 17:36:19.690368,"(5.5, 8.0, 7.859259259259259)","(16.0, 29.0, 26.75)","(31.0, 46.0, 40.857142857142854)","(1.18, 1.36, 1.3575000000000002)","(9.0, 15.0, 14.785714285714286)","(81.0, 220.0, 203.33333333333334)","(51.0, 120.0, 99.16666666666667)"
