,Max Power,Incineration,Elite Alex,Nehalem,Cashing Cheques,Blackpool Ryan,Go Seek Kotoni,Tom Keeping
12-01-2023 18:39:24.614335,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.457142857142857)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.8)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.333333333333334)","(14.0, 32.0, 15.375)","(13.0, 60.0, 50.7)"
12-01-2023 18:39:25.746532,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.457142857142857)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.8)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.333333333333334)","(14.0, 32.0, 15.375)","(13.0, 60.0, 50.7)"
12-01-2023 18:39:26.827826,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.457142857142857)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.8)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.333333333333334)","(14.0, 32.0, 15.375)","(13.0, 60.0, 50.7)"
12-01-2023 18:39:27.990225,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.457142857142857)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.8)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.333333333333334)","(14.0, 32.0, 15.375)","(13.0, 60.0, 50.7)"
12-01-2023 18:39:29.190482,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.457142857142857)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.8)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.333333333333334)","(14.0, 32.0, 15.375)","(13.0, 60.0, 50.7)"
12-01-2023 18:39:30.411983,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.457142857142857)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.8)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.333333333333334)","(14.0, 32.0, 15.375)","(13.0, 60.0, 50.7)"
12-01-2023 18:39:31.561934,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.457142857142857)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.8)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.333333333333334)","(14.0, 32.0, 15.375)","(13.0, 60.0, 50.7)"
12-01-2023 18:39:32.735144,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.457142857142857)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.8)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.333333333333334)","(14.0, 32.0, 15.375)","(13.0, 60.0, 50.7)"
12-01-2023 18:39:33.879227,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.457142857142857)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.8)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.333333333333334)","(14.0, 32.0, 15.375)","(13.0, 60.0, 50.7)"
12-01-2023 18:39:35.054052,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.457142857142857)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.8)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.333333333333334)","(14.0, 32.0, 15.375)","(13.0, 60.0, 50.7)"
12-01-2023 18:39:36.215787,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.457142857142857)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.8)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.333333333333334)","(14.0, 32.0, 15.375)","(13.0, 60.0, 50.7)"
12-01-2023 18:39:37.380918,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.457142857142857)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.8)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.333333333333334)","(14.0, 32.0, 15.375)","(13.0, 60.0, 50.7)"
12-01-2023 18:39:38.504977,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.457142857142857)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.8)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.333333333333334)","(14.0, 32.0, 15.375)","(13.0, 60.0, 50.7)"
12-01-2023 18:39:39.544923,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.457142857142857)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.8)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.333333333333334)","(14.0, 32.0, 15.375)","(13.0, 60.0, 50.7)"
12-01-2023 18:39:40.634844,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.457142857142857)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.8)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.333333333333334)","(14.0, 32.0, 15.375)","(13.0, 60.0, 50.7)"
12-01-2023 18:39:41.768280,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.457142857142857)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.8)","(14.0, 36.0, 17.25)","(9.0, 17.0, 12.444444444444445)","(14.0, 32.0, 19.90909090909091)","(13.0, 60.0, 54.833333333333336)"
12-01-2023 18:39:42.853303,"(16.0, 40.0, 24.6875)","(3.8, 6.2, 5.457142857142857)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.8)","(14.0, 36.0, 17.25)","(9.0, 17.0, 13.272727272727273)","(14.0, 32.0, 19.90909090909091)","(13.0, 60.0, 54.833333333333336)"
12-01-2023 18:39:43.916590,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.457142857142857)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.8)","(14.0, 36.0, 17.25)","(9.0, 17.0, 13.272727272727273)","(14.0, 32.0, 19.90909090909091)","(13.0, 60.0, 54.833333333333336)"
12-01-2023 18:39:44.906095,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.457142857142857)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.8)","(14.0, 36.0, 17.25)","(9.0, 17.0, 13.272727272727273)","(14.0, 32.0, 19.90909090909091)","(13.0, 60.0, 54.833333333333336)"
12-01-2023 18:39:45.978007,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.457142857142857)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.8)","(14.0, 36.0, 17.25)","(9.0, 17.0, 13.272727272727273)","(14.0, 32.0, 19.90909090909091)","(13.0, 60.0, 54.833333333333336)"
12-01-2023 18:39:47.086251,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.457142857142857)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.8)","(14.0, 36.0, 17.25)","(9.0, 17.0, 12.0)","(14.0, 32.0, 22.714285714285715)","(13.0, 60.0, 54.833333333333336)"
12-01-2023 18:39:48.126885,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.457142857142857)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.8)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.5)","(14.0, 30.0, 21.75)","(13.0, 60.0, 54.833333333333336)"
12-01-2023 18:39:49.157602,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.2)","(2.25, 3.25, 2.6463636363636365)","(4.6, 7.6, 6.9799999999999995)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.5)","(14.0, 30.0, 21.75)","(13.0, 60.0, 50.7)"
12-01-2023 18:39:50.211031,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.2)","(2.25, 3.25, 2.6463636363636365)","(4.6, 7.6, 6.85)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.5)","(14.0, 30.0, 21.75)","(13.0, 60.0, 50.8)"
12-01-2023 18:39:51.204457,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.2)","(2.25, 3.25, 2.6463636363636365)","(4.6, 7.6, 6.85)","(14.0, 36.0, 17.25)","(9.0, 17.0, 13.454545454545453)","(14.0, 30.0, 21.75)","(13.0, 60.0, 50.8)"
12-01-2023 18:39:52.273097,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.2)","(2.25, 3.25, 2.6463636363636365)","(4.6, 7.6, 6.85)","(14.0, 36.0, 17.25)","(9.0, 17.0, 13.454545454545453)","(14.0, 30.0, 21.75)","(13.0, 60.0, 50.8)"
12-01-2023 18:39:53.364647,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.2)","(2.25, 3.25, 2.6463636363636365)","(4.6, 7.6, 6.85)","(14.0, 36.0, 17.25)","(9.0, 17.0, 12.25)","(14.0, 30.0, 21.75)","(13.0, 60.0, 50.8)"
12-01-2023 18:39:54.494409,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.383333333333334)","(2.25, 3.25, 2.71)","(4.6, 7.6, 7.02)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.5)","(14.0, 30.0, 21.75)","(13.0, 60.0, 54.888888888888886)"
12-01-2023 18:39:55.647072,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.24)","(2.25, 3.25, 2.71)","(4.6, 7.6, 7.02)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.5)","(14.0, 30.0, 21.75)","(13.0, 60.0, 54.888888888888886)"
12-01-2023 18:39:56.630335,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.24)","(2.25, 3.25, 2.6754545454545453)","(4.6, 7.6, 6.8999999999999995)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.5)","(14.0, 30.0, 21.75)","(13.0, 60.0, 54.888888888888886)"
12-01-2023 18:39:57.779022,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.457142857142857)","(2.25, 3.25, 2.6754545454545453)","(4.6, 7.6, 6.8999999999999995)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.5)","(14.0, 30.0, 21.75)","(13.0, 60.0, 54.888888888888886)"
12-01-2023 18:39:59.004824,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.333333333333334)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 7.456521739130435)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.5)","(14.0, 30.0, 21.75)","(13.0, 60.0, 54.888888888888886)"
12-01-2023 18:40:00.220925,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.35)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.8)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.5)","(14.0, 30.0, 21.75)","(13.0, 60.0, 54.888888888888886)"
12-01-2023 18:40:01.349927,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.35)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.8)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.5)","(14.0, 30.0, 21.75)","(13.0, 60.0, 54.888888888888886)"
12-01-2023 18:40:02.553281,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.2)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.85)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.5)","(14.0, 30.0, 21.75)","(13.0, 60.0, 54.888888888888886)"
12-01-2023 18:40:03.688850,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.2)","(2.25, 3.25, 2.6463636363636365)","(4.6, 7.6, 6.85)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.5)","(14.0, 30.0, 21.75)","(13.0, 60.0, 54.888888888888886)"
12-01-2023 18:40:04.869556,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.457142857142857)","(2.25, 3.25, 2.6463636363636365)","(4.6, 7.6, 6.85)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.5)","(14.0, 30.0, 21.75)","(13.0, 60.0, 54.888888888888886)"
12-01-2023 18:40:06.036605,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.457142857142857)","(2.25, 3.25, 2.6463636363636365)","(4.6, 7.6, 6.85)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.5)","(14.0, 30.0, 21.75)","(13.0, 60.0, 54.888888888888886)"
12-01-2023 18:40:07.090417,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.35)","(2.25, 3.25, 2.6463636363636365)","(4.6, 7.6, 6.8)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.5)","(14.0, 30.0, 21.75)","(13.0, 60.0, 54.888888888888886)"
12-01-2023 18:40:08.231972,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.2)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.8)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.5)","(14.0, 30.0, 21.75)","(13.0, 60.0, 54.888888888888886)"
12-01-2023 18:40:09.348275,"(16.0, 40.0, 26.38888888888889)","(3.8, 6.2, 5.2)","(2.25, 3.25, 2.683333333333333)","(4.6, 7.6, 7.244444444444444)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.5)","(14.0, 30.0, 19.3125)","(13.0, 60.0, 50.9)"
12-01-2023 18:40:10.406468,"(16.0, 38.0, 25.5)","(3.8, 6.2, 5.2)","(2.25, 3.25, 2.683333333333333)","(4.6, 7.6, 7.244444444444444)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.5)","(14.0, 29.0, 19.3125)","(13.0, 60.0, 54.3125)"
12-01-2023 18:40:11.483893,"(16.0, 38.0, 25.5)","(3.8, 6.2, 5.457142857142857)","(2.25, 3.25, 2.683333333333333)","(4.6, 7.6, 6.85)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.5)","(14.0, 29.0, 19.3125)","(13.0, 60.0, 54.3125)"
12-01-2023 18:40:12.777745,"(16.0, 38.0, 25.5)","(3.8, 6.2, 5.383333333333334)","(2.25, 3.25, 2.6463636363636365)","(4.6, 7.6, 6.85)","(14.0, 36.0, 17.25)","(9.0, 17.0, 12.444444444444445)","(14.0, 29.0, 19.3125)","(13.0, 60.0, 54.3125)"
12-01-2023 18:40:14.052075,"(16.0, 38.0, 25.5)","(3.8, 6.2, 5.24)","(2.25, 3.25, 2.6463636363636365)","(4.6, 7.6, 7.386666666666667)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.333333333333334)","(14.0, 29.0, 19.3125)","(13.0, 60.0, 54.3125)"
12-01-2023 18:40:15.161208,"(16.0, 38.0, 25.5)","(3.8, 6.2, 5.24)","(2.25, 3.25, 2.6463636363636365)","(4.6, 7.6, 6.8999999999999995)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.333333333333334)","(14.0, 29.0, 17.727272727272727)","(13.0, 60.0, 54.3125)"
12-01-2023 18:40:16.362671,"(16.0, 36.0, 27.214285714285715)","(3.8, 6.2, 5.514285714285714)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.8999999999999995)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.333333333333334)","(14.0, 29.0, 17.727272727272727)","(13.0, 60.0, 54.3125)"
12-01-2023 18:40:17.626987,"(16.0, 36.0, 27.214285714285715)","(3.8, 6.2, 5.828571428571429)","(2.25, 3.25, 2.683333333333333)","(4.6, 7.6, 6.8999999999999995)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.333333333333334)","(14.0, 29.0, 17.727272727272727)","(13.0, 60.0, 54.3125)"
12-01-2023 18:40:18.830257,"(16.0, 36.0, 27.214285714285715)","(3.8, 6.2, 5.828571428571429)","(2.25, 3.25, 2.6463636363636365)","(4.6, 7.6, 6.8)","(14.0, 36.0, 17.25)","(9.0, 17.0, 10.333333333333334)","(14.0, 29.0, 17.727272727272727)","(13.0, 60.0, 54.3125)"
12-01-2023 18:40:19.905325,"(16.0, 36.0, 27.214285714285715)","(3.8, 6.2, 5.828571428571429)","(2.25, 3.25, 2.6463636363636365)","(4.6, 7.6, 6.8)","(14.0, 36.0, 23.5)","(9.0, 17.0, 10.333333333333334)","(14.0, 29.0, 17.727272727272727)","(13.0, 60.0, 54.3125)"
12-01-2023 18:40:21.145199,"(16.0, 36.0, 27.214285714285715)","(3.8, 6.2, 5.35)","(2.25, 3.25, 2.6463636363636365)","(4.6, 7.6, 6.9799999999999995)","(14.0, 36.0, 23.5)","(9.0, 17.0, 10.333333333333334)","(14.0, 29.0, 17.727272727272727)","(13.0, 60.0, 54.3125)"
12-01-2023 18:40:22.336172,"(16.0, 36.0, 27.214285714285715)","(3.8, 6.2, 5.35)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.85)","(14.0, 36.0, 23.5)","(9.0, 17.0, 10.333333333333334)","(14.0, 29.0, 17.727272727272727)","(13.0, 60.0, 54.3125)"
12-01-2023 18:40:23.550242,"(16.0, 36.0, 27.214285714285715)","(3.8, 6.2, 5.2)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.85)","(14.0, 36.0, 23.5)","(9.0, 17.0, 10.333333333333334)","(14.0, 29.0, 17.727272727272727)","(13.0, 60.0, 54.3125)"
12-01-2023 18:40:24.716527,"(16.0, 36.0, 27.214285714285715)","(3.8, 6.2, 4.466666666666667)","(2.25, 3.25, 2.71)","(4.6, 7.6, 6.85)","(14.0, 36.0, 23.5)","(9.0, 17.0, 10.333333333333334)","(14.0, 29.0, 17.727272727272727)","(13.0, 60.0, 54.3125)"
12-01-2023 18:40:25.798695,"(16.0, 36.0, 27.214285714285715)","(3.8, 6.2, 5.457142857142857)","(2.25, 3.25, 2.6754545454545453)","(4.6, 7.6, 6.8)","(14.0, 36.0, 23.5)","(9.0, 17.0, 10.333333333333334)","(14.0, 29.0, 17.727272727272727)","(13.0, 60.0, 54.3125)"
12-01-2023 18:40:26.953997,"(16.0, 36.0, 27.214285714285715)","(3.8, 6.2, 5.18)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.8)","(14.0, 36.0, 23.77777777777778)","(9.0, 17.0, 10.333333333333334)","(14.0, 29.0, 17.727272727272727)","(13.0, 60.0, 54.3125)"
12-01-2023 18:40:28.152773,"(16.0, 36.0, 27.214285714285715)","(3.8, 6.2, 5.2)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.8)","(14.0, 36.0, 23.77777777777778)","(9.0, 17.0, 10.333333333333334)","(14.0, 29.0, 17.727272727272727)","(13.0, 60.0, 54.3125)"
12-01-2023 18:40:29.357066,"(16.0, 36.0, 27.214285714285715)","(3.8, 6.2, 5.485714285714286)","(2.25, 3.25, 2.6463636363636365)","(4.6, 7.6, 6.9799999999999995)","(14.0, 36.0, 23.77777777777778)","(9.0, 17.0, 10.333333333333334)","(14.0, 29.0, 20.4375)","(13.0, 60.0, 54.3125)"
12-01-2023 18:40:30.435805,"(16.0, 36.0, 27.214285714285715)","(3.8, 6.2, 5.457142857142857)","(2.25, 3.25, 2.6463636363636365)","(4.6, 7.6, 6.85)","(14.0, 36.0, 23.77777777777778)","(9.0, 17.0, 10.333333333333334)","(14.0, 32.0, 20.4375)","(13.0, 60.0, 54.3125)"
12-01-2023 18:40:31.624921,"(16.0, 36.0, 27.214285714285715)","(3.8, 6.2, 5.457142857142857)","(2.25, 3.25, 2.6463636363636365)","(4.6, 7.6, 6.85)","(14.0, 36.0, 23.77777777777778)","(9.0, 17.0, 10.333333333333334)","(14.0, 32.0, 20.4375)","(13.0, 60.0, 54.3125)"
12-01-2023 18:40:32.811104,"(16.0, 36.0, 27.214285714285715)","(3.8, 6.2, 5.35)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.85)","(14.0, 36.0, 23.77777777777778)","(9.0, 17.0, 10.333333333333334)","(14.0, 32.0, 20.4375)","(13.0, 60.0, 54.3125)"
12-01-2023 18:40:33.899344,"(16.0, 36.0, 27.214285714285715)","(3.8, 6.2, 5.2)","(2.25, 3.25, 2.617272727272727)","(4.6, 7.6, 6.85)","(14.0, 36.0, 23.77777777777778)","(9.0, 17.0, 10.333333333333334)","(14.0, 32.0, 20.4375)","(13.0, 60.0, 54.3125)"
12-01-2023 18:40:35.030742,"(16.0, 36.0, 27.214285714285715)","(3.9, 6.2, 5.2)","(2.3, 3.25, 2.71)","(4.6, 7.6, 7.02)","(14.0, 36.0, 23.77777777777778)","(8.5, 17.0, 10.333333333333334)","(14.0, 32.0, 21.75)","(13.0, 60.0, 54.3125)"
12-01-2023 18:40:36.193571,"(16.0, 36.0, 27.214285714285715)","(3.9, 6.2, 4.5)","(2.3, 3.25, 2.6754545454545453)","(4.6, 7.6, 6.8999999999999995)","(14.0, 36.0, 23.77777777777778)","(8.5, 17.0, 13.363636363636363)","(14.0, 30.0, 18.0)","(13.0, 60.0, 37.5)"
12-01-2023 18:40:37.338285,"(16.0, 36.0, 21.0)","(3.9, 6.2, 4.5)","(2.3, 3.25, 2.6754545454545453)","(4.6, 7.6, 6.8999999999999995)","(14.0, 36.0, 25.25)","(8.5, 17.0, 13.363636363636363)","(14.0, 30.0, 18.0)","(13.0, 60.0, 37.5)"
12-01-2023 18:40:38.459830,"(16.0, 36.0, 21.0)","(3.9, 6.2, 4.5)","(2.3, 3.25, 2.6754545454545453)","(4.6, 7.6, 6.8999999999999995)","(14.0, 36.0, 25.25)","(8.5, 17.0, 13.363636363636363)","(14.0, 30.0, 18.0)","(13.0, 60.0, 37.5)"
12-01-2023 18:40:39.643681,"(16.0, 36.0, 21.0)","(3.9, 6.2, 4.5)","(2.3, 3.25, 2.67)","(4.6, 7.6, 6.8)","(14.0, 36.0, 25.25)","(8.5, 17.0, 13.363636363636363)","(14.0, 30.0, 18.0)","(13.0, 60.0, 52.5)"
12-01-2023 18:40:40.818284,"(16.0, 36.0, 21.0)","(3.9, 6.2, 4.975)","(2.3, 3.25, 2.67)","(4.6, 7.6, 6.199999999999999)","(14.0, 36.0, 25.25)","(8.5, 17.0, 13.363636363636363)","(14.0, 30.0, 18.0)","(13.0, 60.0, 52.5)"
12-01-2023 18:40:41.951616,"(16.0, 36.0, 21.0)","(3.9, 6.2, 4.975)","(2.3, 3.25, 2.67)","(4.6, 7.6, 6.199999999999999)","(14.0, 36.0, 25.25)","(8.5, 17.0, 12.666666666666666)","(14.0, 30.0, 18.0)","(13.0, 60.0, 52.5)"
12-01-2023 18:40:43.087334,"(16.0, 36.0, 21.0)","(3.9, 6.2, 4.975)","(2.3, 3.25, 2.683333333333333)","(4.6, 7.6, 6.199999999999999)","(14.0, 36.0, 25.25)","(8.5, 17.0, 12.666666666666666)","(14.0, 30.0, 18.0)","(13.0, 60.0, 52.5)"
12-01-2023 18:40:44.289157,"(16.0, 36.0, 21.0)","(3.9, 6.2, 4.975)","(2.3, 3.25, 2.683333333333333)","(4.6, 7.6, 7.2124999999999995)","(14.0, 36.0, 25.25)","(8.5, 17.0, 12.666666666666666)","(14.0, 30.0, 24.0)","(13.0, 60.0, 53.57142857142857)"
12-01-2023 18:40:45.546706,"(16.0, 36.0, 21.0)","(3.9, 6.2, 4.975)","(2.3, 3.25, 2.6463636363636365)","(4.6, 7.6, 7.0)","(14.0, 36.0, 25.25)","(8.5, 17.0, 10.666666666666668)","(14.0, 30.0, 24.0)","(13.0, 60.0, 55.5)"
12-01-2023 18:40:46.716662,"(16.0, 36.0, 24.0)","(3.9, 6.2, 4.975)","(2.3, 3.25, 2.6463636363636365)","(4.6, 7.6, 7.0)","(14.0, 36.0, 25.25)","(8.5, 17.0, 10.666666666666668)","(14.0, 30.0, 24.0)","(13.0, 60.0, 55.5)"
12-01-2023 18:40:47.846063,"(16.0, 36.0, 24.0)","(3.9, 6.2, 4.975)","(2.3, 3.25, 2.6463636363636365)","(4.6, 7.6, 7.0)","(14.0, 36.0, 25.25)","(8.5, 17.0, 10.666666666666668)","(14.0, 30.0, 24.0)","(13.0, 60.0, 55.5)"
12-01-2023 18:40:49.013816,"(17.0, 36.0, 24.0)","(3.9, 6.2, 5.24)","(2.3, 3.25, 2.67)","(4.6, 7.6, 7.0)","(15.0, 36.0, 25.25)","(8.0, 17.0, 10.666666666666668)","(14.0, 30.0, 23.357142857142858)","(13.0, 60.0, 55.5)"
12-01-2023 18:40:50.251201,"(17.0, 36.0, 24.0)","(3.9, 6.2, 5.24)","(2.3, 3.25, 2.67)","(4.6, 7.6, 7.0)","(15.0, 36.0, 25.25)","(8.0, 17.0, 10.666666666666668)","(14.0, 30.0, 23.357142857142858)","(13.0, 60.0, 55.5)"
12-01-2023 18:40:51.373038,"(17.0, 36.0, 24.0)","(3.9, 6.2, 5.24)","(2.3, 3.25, 2.67)","(4.6, 7.6, 7.02)","(15.0, 36.0, 25.25)","(8.0, 17.0, 10.666666666666668)","(14.0, 30.0, 18.75)","(13.0, 60.0, 55.5)"
12-01-2023 18:40:52.477891,"(17.0, 36.0, 24.0)","(3.9, 6.2, 5.24)","(2.3, 3.25, 2.631818181818182)","(4.6, 7.6, 7.039999999999999)","(15.0, 36.0, 25.25)","(8.0, 17.0, 10.666666666666668)","(14.0, 30.0, 18.75)","(13.0, 60.0, 55.5)"
12-01-2023 18:40:53.632461,"(17.0, 36.0, 24.0)","(3.9, 6.2, 5.24)","(2.3, 3.25, 2.6463636363636365)","(4.6, 7.6, 7.039999999999999)","(15.0, 36.0, 25.25)","(8.0, 17.0, 10.244444444444445)","(14.0, 30.0, 17.333333333333332)","(13.0, 60.0, 55.5)"
12-01-2023 18:40:54.872912,"(17.0, 36.0, 24.0)","(3.9, 6.2, 5.24)","(2.3, 3.25, 2.67)","(4.6, 7.6, 7.039999999999999)","(15.0, 36.0, 25.25)","(8.0, 17.0, 10.244444444444445)","(14.0, 29.0, 17.333333333333332)","(13.0, 60.0, 55.5)"
12-01-2023 18:40:56.047932,"(17.0, 36.0, 24.0)","(3.9, 6.2, 5.28)","(2.3, 3.25, 2.67)","(4.6, 7.6, 7.039999999999999)","(15.0, 36.0, 25.25)","(8.0, 17.0, 10.244444444444445)","(14.0, 29.0, 17.333333333333332)","(13.0, 60.0, 51.81818181818182)"
12-01-2023 18:40:57.127297,"(17.0, 36.0, 24.0)","(3.9, 6.2, 5.28)","(2.3, 3.25, 2.67)","(4.6, 7.6, 7.039999999999999)","(15.0, 36.0, 25.25)","(8.0, 17.0, 10.244444444444445)","(14.0, 29.0, 17.333333333333332)","(13.0, 60.0, 42.400000000000006)"
12-01-2023 18:40:58.310304,"(17.0, 36.0, 24.0)","(3.9, 6.2, 5.433333333333334)","(2.3, 3.25, 2.6463636363636365)","(4.6, 7.6, 7.039999999999999)","(15.0, 36.0, 25.25)","(8.0, 17.0, 10.244444444444445)","(14.0, 29.0, 17.333333333333332)","(13.0, 60.0, 50.22222222222223)"
12-01-2023 18:40:59.548088,"(17.0, 36.0, 24.0)","(3.9, 6.2, 5.433333333333334)","(2.3, 3.25, 2.602)","(4.6, 7.6, 7.039999999999999)","(15.0, 36.0, 28.428571428571427)","(8.0, 17.0, 11.433333333333334)","(14.0, 29.0, 16.555555555555557)","(13.0, 60.0, 32.25)"
12-01-2023 18:41:00.853616,"(17.0, 36.0, 24.0)","(3.9, 6.2, 5.433333333333334)","(2.3, 3.25, 2.602)","(4.6, 7.6, 5.6)","(15.0, 34.0, 28.428571428571427)","(8.0, 15.5, 11.433333333333334)","(14.0, 29.0, 16.555555555555557)","(13.0, 48.0, 32.25)"
12-01-2023 18:41:01.900566,"(17.0, 36.0, 24.0)","(3.9, 6.2, 5.433333333333334)","(2.3, 3.25, 2.602)","(4.6, 8.2, 5.6)","(15.0, 34.0, 28.428571428571427)","(8.0, 15.5, 11.433333333333334)","(14.0, 29.0, 16.555555555555557)","(13.0, 48.0, 32.25)"
