,Social Virtigo,Check Me Out,Opawa Max,Big Time Epic,Big Time Punga,Big Time Girly,Kina Magic
16-12-2022 13:39:01.644035,"(3.8, 5.7, 5.554545454545455)","(3.1, 4.7, 4.075)","(7.0, 13.5, 12.375)","(2.6, 2.88, 2.814)","(14.0, 28.0, 23.2)","(18.0, 34.0, 24.153846153846153)","(21.0, 120.0, 100.8)"
16-12-2022 13:39:02.676631,"(3.8, 5.7, 5.554545454545455)","(3.1, 4.7, 4.075)","(7.0, 13.5, 12.066666666666666)","(2.6, 2.88, 2.814)","(14.0, 28.0, 23.636363636363637)","(18.0, 34.0, 24.153846153846153)","(21.0, 120.0, 100.8)"
16-12-2022 13:39:03.698484,"(3.8, 5.7, 5.554545454545455)","(3.1, 4.7, 4.075)","(7.0, 13.5, 11.588888888888889)","(2.6, 2.88, 2.7942857142857145)","(14.0, 28.0, 23.636363636363637)","(18.0, 34.0, 24.153846153846153)","(21.0, 120.0, 100.8)"
16-12-2022 13:39:04.700334,"(3.8, 5.7, 5.554545454545455)","(3.1, 4.7, 4.075)","(7.0, 13.5, 11.588888888888889)","(2.6, 2.88, 2.7942857142857145)","(14.0, 28.0, 22.46153846153846)","(18.0, 34.0, 24.153846153846153)","(21.0, 120.0, 100.8)"
16-12-2022 13:39:05.704047,"(3.8, 5.7, 5.554545454545455)","(3.1, 4.7, 4.075)","(7.0, 13.5, 11.588888888888889)","(2.6, 2.88, 2.7942857142857145)","(14.0, 28.0, 22.46153846153846)","(18.0, 34.0, 24.153846153846153)","(21.0, 120.0, 100.8)"
16-12-2022 13:39:06.662554,"(3.8, 5.7, 5.5125)","(3.1, 4.7, 4.2125)","(7.0, 13.5, 11.157142857142857)","(2.6, 2.88, 2.7942857142857145)","(14.0, 28.0, 22.46153846153846)","(18.0, 34.0, 24.153846153846153)","(21.0, 120.0, 100.8)"
16-12-2022 13:39:07.654761,"(3.8, 5.7, 5.5125)","(3.1, 4.7, 4.2125)","(7.0, 13.5, 11.570588235294117)","(2.6, 2.88, 2.8425)","(14.0, 28.0, 22.46153846153846)","(18.0, 34.0, 24.153846153846153)","(21.0, 120.0, 100.8)"
16-12-2022 13:39:08.667032,"(3.8, 5.7, 5.5125)","(3.1, 4.7, 4.2125)","(7.0, 13.5, 11.570588235294117)","(2.6, 2.88, 2.8425)","(14.0, 28.0, 17.714285714285715)","(18.0, 34.0, 24.153846153846153)","(21.0, 120.0, 100.8)"
16-12-2022 13:39:09.601346,"(3.8, 5.8, 4.946666666666666)","(3.1, 4.7, 3.990909090909091)","(7.0, 13.5, 10.51818181818182)","(2.5, 2.88, 2.8425)","(14.0, 28.0, 17.714285714285715)","(18.0, 34.0, 24.153846153846153)","(21.0, 120.0, 100.8)"
16-12-2022 13:39:10.585431,"(3.8, 5.8, 4.946666666666666)","(3.1, 4.7, 3.990909090909091)","(7.0, 13.5, 10.51818181818182)","(2.5, 2.88, 2.841290322580645)","(14.0, 27.0, 21.5)","(18.0, 34.0, 24.153846153846153)","(21.0, 120.0, 100.8)"
16-12-2022 13:39:11.672447,"(3.8, 5.8, 4.946666666666666)","(3.1, 4.7, 3.990909090909091)","(7.0, 13.5, 10.51818181818182)","(2.5, 2.88, 2.826)","(14.0, 27.0, 21.5)","(18.0, 34.0, 24.153846153846153)","(21.0, 120.0, 66.0)"
16-12-2022 13:39:12.747562,"(3.8, 5.8, 5.16)","(3.1, 4.7, 4.18)","(7.0, 13.5, 10.51818181818182)","(2.5, 2.88, 2.8)","(14.0, 27.0, 21.5)","(18.0, 34.0, 24.153846153846153)","(21.0, 150.0, 66.0)"
16-12-2022 13:39:13.787758,"(3.8, 5.8, 5.243478260869566)","(3.1, 4.7, 4.375)","(7.0, 13.5, 10.51818181818182)","(2.5, 2.88, 2.8)","(14.0, 27.0, 21.5)","(18.0, 34.0, 24.153846153846153)","(21.0, 150.0, 116.8)"
16-12-2022 13:39:14.796339,"(3.8, 5.8, 5.243478260869566)","(3.1, 4.7, 4.3100000000000005)","(7.0, 13.5, 11.45)","(2.5, 2.88, 2.8)","(14.0, 27.0, 16.916666666666668)","(18.0, 34.0, 22.444444444444443)","(21.0, 140.0, 116.8)"
16-12-2022 13:39:15.800723,"(3.8, 5.8, 5.243478260869566)","(3.1, 4.7, 4.3100000000000005)","(7.0, 13.5, 11.45)","(2.5, 2.88, 2.8)","(14.0, 27.0, 16.916666666666668)","(18.0, 34.0, 22.444444444444443)","(21.0, 140.0, 111.25)"
16-12-2022 13:39:16.869847,"(3.8, 5.8, 5.243478260869566)","(3.1, 4.7, 4.3100000000000005)","(7.0, 13.5, 11.45)","(2.5, 2.88, 2.8)","(14.0, 27.0, 16.916666666666668)","(18.0, 34.0, 22.444444444444443)","(21.0, 140.0, 120.83333333333334)"
16-12-2022 13:39:17.978806,"(3.8, 5.8, 5.243478260869566)","(3.1, 4.7, 4.3100000000000005)","(7.0, 13.5, 11.45)","(2.5, 2.88, 2.8)","(14.0, 27.0, 16.916666666666668)","(18.0, 34.0, 22.444444444444443)","(21.0, 140.0, 127.22222222222223)"
16-12-2022 13:39:19.003240,"(3.8, 5.8, 5.243478260869566)","(3.1, 4.7, 4.3100000000000005)","(7.0, 13.5, 11.45)","(2.5, 2.88, 2.7560000000000002)","(14.0, 27.0, 16.916666666666668)","(18.0, 34.0, 22.444444444444443)","(21.0, 140.0, 127.22222222222223)"
16-12-2022 13:39:19.997118,"(3.8, 5.8, 5.243478260869566)","(3.1, 4.7, 4.3100000000000005)","(7.0, 13.5, 11.45)","(2.5, 2.9, 2.84)","(14.0, 27.0, 16.916666666666668)","(18.0, 34.0, 22.444444444444443)","(21.0, 140.0, 127.22222222222223)"
16-12-2022 13:39:20.945068,"(3.8, 5.8, 4.8769230769230765)","(3.1, 4.6, 4.388235294117647)","(7.0, 13.5, 11.195454545454545)","(2.5, 2.9, 2.84)","(14.0, 27.0, 16.916666666666668)","(18.0, 34.0, 22.444444444444443)","(21.0, 140.0, 127.22222222222223)"
16-12-2022 13:39:21.907247,"(3.8, 5.8, 4.8769230769230765)","(3.1, 4.6, 4.333333333333333)","(7.0, 13.5, 11.195454545454545)","(2.5, 2.9, 2.84)","(14.0, 27.0, 16.916666666666668)","(18.0, 34.0, 22.444444444444443)","(21.0, 140.0, 127.22222222222223)"
16-12-2022 13:39:22.854989,"(3.8, 5.6, 4.841666666666667)","(3.1, 4.6, 4.333333333333333)","(7.0, 13.5, 11.195454545454545)","(2.5, 2.9, 2.84)","(14.0, 27.0, 16.916666666666668)","(18.0, 34.0, 22.444444444444443)","(21.0, 140.0, 127.22222222222223)"
16-12-2022 13:39:23.838710,"(3.8, 5.6, 5.186363636363636)","(3.1, 4.6, 4.333333333333333)","(7.0, 13.5, 11.195454545454545)","(2.5, 2.9, 2.84)","(14.0, 27.0, 16.916666666666668)","(18.0, 34.0, 22.444444444444443)","(21.0, 140.0, 127.22222222222223)"
16-12-2022 13:39:24.812599,"(3.8, 5.6, 5.186363636363636)","(3.1, 4.7, 4.3100000000000005)","(7.0, 13.5, 11.622222222222222)","(2.5, 2.9, 2.864)","(14.0, 27.0, 16.916666666666668)","(18.0, 34.0, 22.444444444444443)","(21.0, 140.0, 127.22222222222223)"
16-12-2022 13:39:25.821052,"(3.8, 5.6, 5.186363636363636)","(3.1, 4.7, 4.3100000000000005)","(7.0, 13.5, 10.293333333333335)","(2.5, 2.9, 2.868)","(14.0, 27.0, 16.916666666666668)","(18.0, 34.0, 25.0)","(21.0, 140.0, 127.22222222222223)"
16-12-2022 13:39:26.840321,"(3.8, 5.6, 5.186363636363636)","(3.1, 4.7, 4.3100000000000005)","(7.0, 13.5, 10.96842105263158)","(2.5, 2.9, 2.868)","(14.0, 27.0, 16.916666666666668)","(18.0, 32.0, 25.0)","(21.0, 140.0, 131.78571428571428)"
16-12-2022 13:39:27.831966,"(3.8, 5.6, 5.186363636363636)","(3.1, 4.6, 4.066666666666666)","(7.0, 13.5, 10.49375)","(2.5, 2.9, 2.8854545454545453)","(14.0, 27.0, 16.916666666666668)","(18.0, 32.0, 22.375)","(21.0, 140.0, 97.6923076923077)"
16-12-2022 13:39:28.856371,"(3.8, 5.6, 5.186363636363636)","(3.1, 4.6, 3.8923076923076922)","(7.0, 13.5, 10.49375)","(2.5, 2.9, 2.882222222222222)","(14.0, 27.0, 16.916666666666668)","(18.0, 32.0, 22.375)","(21.0, 130.0, 114.0625)"
16-12-2022 13:39:29.917876,"(3.8, 5.6, 4.9)","(3.1, 4.6, 3.923076923076923)","(7.0, 13.5, 10.49375)","(2.5, 2.9, 2.737142857142857)","(14.0, 27.0, 16.916666666666668)","(18.0, 32.0, 22.375)","(21.0, 120.0, 114.0625)"
16-12-2022 13:39:31.016536,"(3.8, 5.6, 4.9)","(3.1, 4.6, 3.923076923076923)","(7.0, 13.5, 11.105263157894736)","(2.5, 2.9, 2.8210526315789473)","(14.0, 27.0, 16.916666666666668)","(18.0, 32.0, 22.375)","(21.0, 120.0, 81.25)"
16-12-2022 13:39:32.099891,"(3.8, 5.6, 4.9)","(3.1, 4.6, 3.923076923076923)","(7.0, 13.5, 11.105263157894736)","(2.5, 2.88, 2.762352941176471)","(14.0, 27.0, 16.916666666666668)","(18.0, 32.0, 22.375)","(21.0, 130.0, 81.25)"
16-12-2022 13:39:33.043542,"(3.8, 5.6, 4.9)","(3.1, 4.6, 3.923076923076923)","(7.0, 13.5, 11.431818181818182)","(2.5, 2.88, 2.762352941176471)","(14.0, 27.0, 16.916666666666668)","(18.0, 32.0, 22.375)","(21.0, 130.0, 81.25)"
16-12-2022 13:39:34.060003,"(3.8, 5.6, 4.9)","(3.1, 4.6, 3.923076923076923)","(7.0, 13.5, 11.431818181818182)","(2.5, 2.9, 2.8626666666666667)","(14.0, 27.0, 16.916666666666668)","(18.0, 32.0, 22.375)","(21.0, 130.0, 81.25)"
16-12-2022 13:39:35.090801,"(3.8, 5.6, 4.9)","(3.1, 4.6, 3.923076923076923)","(7.0, 13.5, 11.431818181818182)","(2.5, 2.9, 2.86)","(14.0, 27.0, 16.458333333333332)","(18.0, 32.0, 22.375)","(21.0, 130.0, 93.47826086956522)"
16-12-2022 13:39:36.159312,"(3.8, 5.6, 5.105882352941176)","(3.1, 4.6, 3.923076923076923)","(7.0, 13.5, 11.431818181818182)","(2.5, 2.9, 2.86)","(14.0, 27.0, 16.458333333333332)","(18.0, 32.0, 22.375)","(21.0, 130.0, 103.4090909090909)"
16-12-2022 13:39:37.182869,"(3.8, 5.6, 5.105882352941176)","(3.1, 4.6, 3.923076923076923)","(7.0, 13.5, 10.65625)","(2.5, 2.9, 2.8585185185185185)","(14.0, 27.0, 16.458333333333332)","(18.0, 32.0, 22.375)","(21.0, 140.0, 103.4090909090909)"
16-12-2022 13:39:38.130402,"(3.8, 5.6, 5.218181818181818)","(3.1, 4.6, 4.111111111111111)","(7.5, 13.5, 10.65625)","(2.5, 2.9, 2.8204545454545453)","(15.0, 27.0, 16.458333333333332)","(19.0, 32.0, 22.375)","(21.0, 140.0, 103.4090909090909)"
16-12-2022 13:39:39.085869,"(3.8, 5.6, 5.218181818181818)","(3.1, 4.6, 4.111111111111111)","(7.5, 13.5, 10.65625)","(2.5, 2.9, 2.8406060606060604)","(15.0, 27.0, 16.458333333333332)","(19.0, 32.0, 22.375)","(21.0, 140.0, 115.78947368421052)"
16-12-2022 13:39:40.155695,"(3.8, 5.6, 5.218181818181818)","(3.1, 4.6, 4.217391304347826)","(7.5, 13.5, 10.65625)","(2.5, 2.9, 2.862307692307692)","(15.0, 27.0, 16.458333333333332)","(19.0, 32.0, 22.375)","(21.0, 140.0, 115.78947368421052)"
16-12-2022 13:39:41.159055,"(3.8, 5.6, 5.218181818181818)","(3.1, 4.6, 4.217391304347826)","(7.5, 13.5, 11.333333333333334)","(2.5, 2.9, 2.862307692307692)","(15.0, 27.0, 16.458333333333332)","(19.0, 32.0, 22.375)","(21.0, 140.0, 106.52173913043478)"
16-12-2022 13:39:42.140944,"(3.8, 5.6, 4.958333333333333)","(3.1, 4.6, 3.9538461538461536)","(7.5, 13.5, 11.447368421052632)","(2.5, 2.9, 2.862307692307692)","(15.0, 27.0, 16.458333333333332)","(19.0, 32.0, 22.375)","(21.0, 150.0, 106.52173913043478)"
16-12-2022 13:39:43.132493,"(3.8, 5.6, 5.0)","(3.1, 4.6, 3.9538461538461536)","(7.5, 13.5, 11.727272727272727)","(2.5, 2.9, 2.862307692307692)","(15.0, 27.0, 16.458333333333332)","(19.0, 32.0, 22.375)","(21.0, 150.0, 106.52173913043478)"
16-12-2022 13:39:44.165179,"(3.8, 5.6, 5.0)","(3.1, 4.6, 3.9538461538461536)","(7.5, 13.5, 11.727272727272727)","(2.5, 2.9, 2.862307692307692)","(15.0, 27.0, 16.458333333333332)","(19.0, 32.0, 22.375)","(21.0, 150.0, 106.52173913043478)"
16-12-2022 13:39:45.141883,"(3.8, 5.5, 4.884615384615385)","(3.1, 4.6, 3.9538461538461536)","(7.5, 13.5, 11.727272727272727)","(2.5, 2.9, 2.862307692307692)","(15.0, 27.0, 16.458333333333332)","(19.0, 32.0, 22.375)","(21.0, 150.0, 106.52173913043478)"
16-12-2022 13:39:46.132011,"(3.8, 5.5, 4.884615384615385)","(3.1, 4.6, 3.9538461538461536)","(7.5, 13.5, 11.727272727272727)","(2.5, 2.9, 2.862307692307692)","(15.0, 27.0, 16.458333333333332)","(19.0, 32.0, 22.375)","(21.0, 150.0, 106.52173913043478)"
16-12-2022 13:39:47.127882,"(3.8, 5.5, 4.884615384615385)","(3.1, 4.6, 3.9538461538461536)","(7.5, 13.5, 11.727272727272727)","(2.5, 2.9, 2.862307692307692)","(15.0, 27.0, 16.458333333333332)","(19.0, 32.0, 22.375)","(21.0, 150.0, 106.52173913043478)"
16-12-2022 13:39:48.141432,"(3.8, 5.5, 4.884615384615385)","(3.1, 4.5, 4.025)","(7.5, 13.5, 11.727272727272727)","(2.5, 2.9, 2.862307692307692)","(15.0, 27.0, 22.134615384615383)","(19.0, 32.0, 22.375)","(21.0, 150.0, 106.52173913043478)"
16-12-2022 13:39:49.168409,"(3.8, 5.5, 4.884615384615385)","(3.1, 4.5, 4.025)","(7.5, 13.5, 11.727272727272727)","(2.5, 2.9, 2.862307692307692)","(15.0, 27.0, 19.88235294117647)","(19.0, 32.0, 22.375)","(21.0, 150.0, 106.52173913043478)"
16-12-2022 13:39:50.153779,"(3.9, 5.5, 5.055555555555555)","(3.1, 4.4, 4.022222222222222)","(7.5, 13.5, 11.0625)","(2.5, 2.9, 2.862307692307692)","(15.0, 27.0, 18.357142857142858)","(18.0, 32.0, 22.375)","(21.0, 150.0, 106.52173913043478)"
16-12-2022 13:39:51.178080,"(3.9, 5.5, 5.055555555555555)","(3.1, 4.4, 4.022222222222222)","(7.5, 13.0, 11.75)","(2.5, 2.9, 2.862307692307692)","(15.0, 27.0, 18.357142857142858)","(18.0, 32.0, 22.375)","(21.0, 150.0, 106.52173913043478)"
16-12-2022 13:39:52.201113,"(3.9, 5.5, 5.1521739130434785)","(3.1, 4.4, 4.1571428571428575)","(7.5, 13.0, 11.75)","(2.5, 2.9, 2.862307692307692)","(15.0, 27.0, 18.357142857142858)","(18.0, 32.0, 22.375)","(21.0, 150.0, 111.25)"
16-12-2022 13:39:53.312498,"(3.9, 5.5, 5.1521739130434785)","(3.1, 4.4, 4.1571428571428575)","(7.5, 13.0, 11.75)","(2.5, 2.9, 2.85578947368421)","(15.0, 27.0, 18.357142857142858)","(18.0, 32.0, 22.375)","(21.0, 140.0, 111.25)"
16-12-2022 13:39:54.353416,"(3.9, 5.5, 5.1521739130434785)","(3.1, 4.4, 4.1571428571428575)","(7.5, 13.0, 11.75)","(2.5, 2.9, 2.85578947368421)","(15.0, 27.0, 22.134615384615383)","(18.0, 32.0, 22.375)","(21.0, 140.0, 111.25)"
16-12-2022 13:39:55.352407,"(3.9, 5.5, 5.055555555555555)","(3.1, 4.4, 4.1571428571428575)","(7.5, 13.0, 11.75)","(2.5, 2.9, 2.85578947368421)","(15.0, 27.0, 22.134615384615383)","(18.0, 32.0, 22.375)","(21.0, 140.0, 111.25)"
16-12-2022 13:39:56.308053,"(3.9, 5.5, 5.055555555555555)","(3.1, 4.4, 4.1571428571428575)","(7.5, 13.0, 12.318181818181818)","(2.5, 2.9, 2.85578947368421)","(15.0, 27.0, 22.134615384615383)","(18.0, 32.0, 22.375)","(21.0, 140.0, 111.25)"
16-12-2022 13:39:57.241503,"(3.9, 5.5, 5.055555555555555)","(3.1, 4.4, 4.1571428571428575)","(7.5, 13.0, 12.53125)","(2.5, 2.9, 2.85578947368421)","(15.0, 27.0, 22.134615384615383)","(18.0, 32.0, 22.375)","(21.0, 140.0, 111.25)"
16-12-2022 13:39:58.263449,"(3.9, 5.5, 5.055555555555555)","(3.1, 4.4, 4.109090909090909)","(7.5, 13.0, 12.53125)","(2.5, 2.9, 2.8484210526315787)","(15.0, 27.0, 22.134615384615383)","(18.0, 32.0, 22.375)","(21.0, 140.0, 111.25)"
16-12-2022 13:39:59.404436,"(3.9, 5.5, 5.055555555555555)","(3.1, 4.4, 4.109090909090909)","(7.5, 13.0, 12.53125)","(2.5, 2.9, 2.8649999999999998)","(15.0, 27.0, 22.134615384615383)","(18.0, 32.0, 22.375)","(21.0, 140.0, 111.25)"
16-12-2022 13:40:00.336001,"(3.9, 5.5, 5.055555555555555)","(3.1, 4.4, 4.109090909090909)","(7.5, 13.0, 12.53125)","(2.5, 2.9, 2.8649999999999998)","(15.0, 27.0, 22.134615384615383)","(18.0, 32.0, 22.375)","(21.0, 140.0, 111.25)"
16-12-2022 13:40:01.287005,"(3.9, 5.5, 5.055555555555555)","(3.1, 4.4, 4.1571428571428575)","(7.5, 13.0, 12.125)","(2.5, 2.9, 2.8649999999999998)","(15.0, 27.0, 20.205882352941178)","(18.0, 32.0, 22.375)","(21.0, 140.0, 111.25)"
16-12-2022 13:40:02.314122,"(3.9, 5.5, 5.055555555555555)","(3.1, 4.4, 4.1571428571428575)","(7.5, 13.0, 12.125)","(2.5, 2.9, 2.8670588235294114)","(15.0, 27.0, 18.53846153846154)","(18.0, 32.0, 22.375)","(21.0, 140.0, 111.25)"
16-12-2022 13:40:03.424651,"(3.9, 5.5, 5.055555555555555)","(3.1, 4.4, 4.1571428571428575)","(7.5, 13.0, 12.125)","(2.5, 2.9, 2.8670588235294114)","(15.0, 27.0, 18.53846153846154)","(18.0, 32.0, 22.375)","(21.0, 140.0, 111.25)"
16-12-2022 13:40:04.529796,"(3.9, 5.5, 5.055555555555555)","(3.1, 4.4, 4.153846153846154)","(7.5, 13.0, 11.970588235294118)","(2.5, 2.9, 2.8670588235294114)","(15.0, 27.0, 18.53846153846154)","(18.0, 32.0, 22.375)","(21.0, 140.0, 111.25)"
16-12-2022 13:40:05.580766,"(3.9, 5.5, 5.055555555555555)","(3.1, 4.4, 4.153846153846154)","(7.5, 13.0, 11.970588235294118)","(2.5, 2.9, 2.8670588235294114)","(15.0, 27.0, 18.53846153846154)","(18.0, 32.0, 22.375)","(21.0, 140.0, 68.75)"
16-12-2022 13:40:06.621422,"(3.9, 5.5, 5.055555555555555)","(3.1, 4.4, 4.222222222222222)","(8.0, 13.0, 11.970588235294118)","(2.5, 2.9, 2.8825)","(15.0, 27.0, 18.53846153846154)","(18.0, 32.0, 22.375)","(21.0, 140.0, 76.66666666666666)"
16-12-2022 13:40:07.707038,"(3.9, 5.5, 5.055555555555555)","(3.1, 4.4, 4.048)","(8.0, 13.0, 11.970588235294118)","(2.5, 2.92, 2.8825)","(15.0, 27.0, 21.761904761904763)","(18.0, 32.0, 22.375)","(21.0, 140.0, 76.66666666666666)"
16-12-2022 13:40:08.778466,"(3.9, 5.5, 5.055555555555555)","(3.1, 4.4, 4.048)","(8.0, 13.0, 11.970588235294118)","(2.5, 2.92, 3.345)","(15.0, 27.0, 21.761904761904763)","(18.0, 32.0, 22.375)","(21.0, 140.0, 76.66666666666666)"
16-12-2022 13:40:09.826824,"(3.9, 5.5, 5.055555555555555)","(3.1, 4.4, 4.048)","(8.0, 13.0, 11.970588235294118)","(2.5, 3.45, 2.878461538461538)","(15.0, 27.0, 21.761904761904763)","(18.0, 32.0, 22.375)","(21.0, 140.0, 76.66666666666666)"
16-12-2022 13:40:10.832496,"(3.9, 5.5, 5.269230769230769)","(3.1, 4.4, 4.047058823529412)","(8.0, 13.0, 11.970588235294118)","(2.5, 3.2, 2.878461538461538)","(15.0, 27.0, 21.761904761904763)","(18.0, 32.0, 22.71875)","(21.0, 140.0, 76.66666666666666)"
16-12-2022 13:40:11.840202,"(3.9, 5.5, 5.1625)","(3.1, 4.4, 3.8375)","(8.0, 13.0, 11.923076923076923)","(2.5, 3.15, 3.01)","(15.0, 27.0, 20.88888888888889)","(18.0, 32.0, 22.71875)","(21.0, 140.0, 69.375)"
16-12-2022 13:40:13.110336,"(3.9, 5.8, 5.1)","(3.1, 4.4, 3.884375)","(8.0, 13.0, 11.923076923076923)","(2.5, 2.92, 2.858461538461538)","(15.0, 27.0, 22.482142857142858)","(18.0, 32.0, 21.785714285714285)","(21.0, 140.0, 77.22222222222223)"
16-12-2022 13:40:14.115357,"(3.9, 5.8, 5.066666666666666)","(3.1, 4.4, 3.884375)","(8.0, 13.0, 11.923076923076923)","(2.5, 2.92, 2.858461538461538)","(15.0, 27.0, 22.482142857142858)","(18.0, 32.0, 19.866666666666667)","(21.0, 140.0, 77.22222222222223)"
16-12-2022 13:40:15.108788,"(3.9, 5.8, 5.066666666666666)","(3.1, 4.4, 3.8375)","(8.0, 13.0, 11.923076923076923)","(2.5, 3.05, 2.9924999999999997)","(15.0, 27.0, 19.558823529411764)","(18.0, 32.0, 19.866666666666667)","(21.0, 140.0, 88.63636363636364)"
16-12-2022 13:40:16.148500,"(3.9, 5.7, 5.2555555555555555)","(3.1, 4.4, 3.95)","(8.0, 13.0, 11.923076923076923)","(2.5, 3.05, 2.9056249999999997)","(15.0, 27.0, 19.88235294117647)","(18.0, 32.0, 19.8125)","(21.0, 140.0, 88.63636363636364)"
16-12-2022 13:40:17.084335,"(3.9, 5.7, 5.2555555555555555)","(3.1, 4.4, 3.95)","(8.0, 13.0, 11.923076923076923)","(2.5, 3.05, 2.9056249999999997)","(15.0, 27.0, 19.88235294117647)","(18.0, 32.0, 19.8125)","(21.0, 140.0, 88.63636363636364)"
16-12-2022 13:40:18.082490,"(3.9, 5.7, 5.084615384615385)","(3.1, 4.4, 3.95)","(8.0, 13.0, 12.0)","(2.5, 3.05, 2.9056249999999997)","(15.0, 27.0, 19.88235294117647)","(18.0, 32.0, 22.25)","(21.0, 140.0, 104.6875)"
16-12-2022 13:40:19.134895,"(3.9, 5.7, 5.325)","(3.1, 4.4, 3.95)","(8.0, 13.0, 12.0)","(2.5, 3.05, 2.945)","(15.0, 27.0, 19.88235294117647)","(18.0, 32.0, 23.52173913043478)","(21.0, 140.0, 104.6875)"
16-12-2022 13:40:20.147257,"(3.9, 5.7, 5.469230769230769)","(3.1, 4.4, 3.95)","(8.0, 13.0, 12.222222222222221)","(2.5, 3.05, 2.955)","(15.0, 27.0, 19.88235294117647)","(18.0, 32.0, 24.473684210526315)","(21.0, 140.0, 104.6875)"
16-12-2022 13:40:21.286610,"(3.9, 5.7, 5.469230769230769)","(3.1, 4.4, 4.025)","(8.0, 13.0, 12.222222222222221)","(2.5, 3.05, 2.936470588235294)","(15.0, 27.0, 19.88235294117647)","(18.0, 32.0, 24.473684210526315)","(21.0, 140.0, 104.6875)"
16-12-2022 13:40:22.344741,"(3.9, 5.7, 5.469230769230769)","(3.1, 4.4, 4.025)","(8.0, 13.0, 12.222222222222221)","(2.5, 3.0, 2.8735135135135135)","(15.0, 27.0, 19.88235294117647)","(18.0, 32.0, 24.473684210526315)","(21.0, 140.0, 104.6875)"
16-12-2022 13:40:23.412165,"(3.9, 5.7, 5.3625)","(3.1, 4.4, 3.9434782608695653)","(8.0, 13.0, 12.391304347826086)","(2.5, 3.0, 2.8735135135135135)","(15.0, 27.0, 19.88235294117647)","(18.0, 32.0, 24.473684210526315)","(21.0, 140.0, 104.6875)"
16-12-2022 13:40:24.429202,"(3.9, 5.7, 5.3625)","(3.1, 4.4, 3.9434782608695653)","(8.0, 13.0, 12.391304347826086)","(2.5, 3.0, 2.8735135135135135)","(15.0, 27.0, 19.88235294117647)","(18.0, 32.0, 25.76923076923077)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:25.365490,"(3.9, 5.7, 5.3625)","(3.1, 4.4, 3.9434782608695653)","(8.0, 13.0, 12.391304347826086)","(2.5, 3.0, 2.8735135135135135)","(15.0, 27.0, 19.88235294117647)","(18.0, 30.0, 25.285714285714285)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:26.277017,"(3.9, 5.7, 5.3625)","(3.1, 4.4, 3.9434782608695653)","(8.0, 13.0, 12.391304347826086)","(2.5, 3.0, 2.8735135135135135)","(15.0, 27.0, 19.88235294117647)","(18.0, 30.0, 25.285714285714285)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:27.219390,"(3.9, 5.7, 5.3625)","(3.1, 4.4, 3.9434782608695653)","(8.0, 13.0, 12.391304347826086)","(2.5, 3.0, 2.8735135135135135)","(15.0, 27.0, 19.88235294117647)","(18.0, 30.0, 25.285714285714285)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:28.166139,"(3.9, 5.7, 5.3625)","(3.1, 4.4, 4.025)","(8.0, 13.0, 12.391304347826086)","(2.5, 3.0, 2.8735135135135135)","(15.0, 27.0, 19.88235294117647)","(18.0, 30.0, 24.0)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:29.091106,"(3.9, 5.7, 5.3625)","(3.1, 4.4, 4.025)","(8.0, 13.0, 12.68421052631579)","(2.5, 3.0, 2.8735135135135135)","(15.0, 27.0, 19.88235294117647)","(18.0, 30.0, 22.142857142857142)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:30.121558,"(3.9, 5.7, 5.3625)","(3.1, 4.4, 4.025)","(8.0, 13.0, 12.391304347826086)","(2.5, 3.0, 2.893333333333333)","(15.0, 27.0, 19.88235294117647)","(18.0, 30.0, 21.764705882352942)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:31.090113,"(3.9, 5.7, 5.3625)","(3.1, 4.4, 4.025)","(8.0, 13.0, 12.391304347826086)","(2.5, 2.98, 2.893333333333333)","(15.0, 27.0, 19.88235294117647)","(18.0, 30.0, 23.125)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:32.136338,"(3.9, 5.7, 5.3625)","(3.1, 4.4, 4.025)","(8.0, 13.0, 12.391304347826086)","(2.5, 2.98, 2.8099999999999996)","(15.0, 27.0, 19.88235294117647)","(18.0, 30.0, 23.125)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:33.145711,"(3.9, 5.7, 5.3625)","(3.1, 4.4, 4.081818181818182)","(8.0, 13.0, 12.391304347826086)","(2.5, 2.98, 2.8118518518518516)","(15.0, 27.0, 19.88235294117647)","(18.0, 30.0, 23.125)","(21.0, 140.0, 113.0952380952381)"
16-12-2022 13:40:34.443804,"(3.9, 5.7, 5.3625)","(3.1, 4.4, 3.9800000000000004)","(8.0, 13.0, 12.68421052631579)","(2.5, 2.96, 2.862)","(15.0, 27.0, 18.115384615384617)","(18.0, 30.0, 24.210526315789473)","(21.0, 140.0, 113.0952380952381)"
