,Julius Franco,Maharajah Nz,Assassinator,Sir Lucas,Joes A Character,Motu Premier Nz,Stroke Of Luck,Hesashark,Culture King
07-01-2023 19:17:02.089685,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 189.16666666666666)","(5.0, 8.6, 7.36)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.08, 1.9942857142857144)","(26.0, 65.0, 49.625)","(51.0, 140.0, 102.5)"
07-01-2023 19:17:03.764463,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 189.16666666666666)","(5.0, 8.4, 7.36)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 49.625)","(51.0, 140.0, 102.5)"
07-01-2023 19:17:05.273414,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 189.16666666666666)","(5.0, 8.4, 7.36)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 49.625)","(51.0, 140.0, 102.5)"
07-01-2023 19:17:06.745950,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 189.16666666666666)","(5.0, 8.4, 7.36)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 35.0)","(51.0, 140.0, 102.5)"
07-01-2023 19:17:08.243880,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 189.16666666666666)","(5.0, 8.4, 7.8999999999999995)","(6.0, 9.4, 8.08)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 35.0)","(51.0, 140.0, 102.5)"
07-01-2023 19:17:09.703200,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 189.16666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.08)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 35.0)","(51.0, 140.0, 102.5)"
07-01-2023 19:17:11.123296,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 189.16666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 35.0)","(51.0, 140.0, 102.5)"
07-01-2023 19:17:12.528561,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 189.16666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 41.0)","(51.0, 140.0, 102.5)"
07-01-2023 19:17:13.935808,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 189.16666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 41.0)","(51.0, 140.0, 102.5)"
07-01-2023 19:17:15.461487,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 189.16666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.08)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 41.0)","(51.0, 140.0, 102.5)"
07-01-2023 19:17:16.940442,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 189.16666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.08)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 41.0)","(51.0, 140.0, 102.5)"
07-01-2023 19:17:18.391587,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 189.16666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 41.0)","(51.0, 140.0, 102.5)"
07-01-2023 19:17:19.854014,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 189.16666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 41.0)","(51.0, 140.0, 102.5)"
07-01-2023 19:17:21.350020,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 189.16666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 41.0)","(51.0, 140.0, 102.5)"
07-01-2023 19:17:22.830210,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 189.16666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 41.0)","(51.0, 140.0, 102.5)"
07-01-2023 19:17:24.305960,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 190.0)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 41.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:17:25.628494,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 190.0)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 41.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:17:26.975419,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 152.5)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 41.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:17:28.301719,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 152.5)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:17:29.651975,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 152.5)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:17:31.043981,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 152.5)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:17:32.512815,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 152.5)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:17:34.022222,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 152.5)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:17:35.561053,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 152.5)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:17:37.467073,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 152.5)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:17:39.012908,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 152.5)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:17:40.564533,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 152.5)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:17:42.245002,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 152.5)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:17:44.054685,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 152.5)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:17:45.533788,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 152.5)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:17:46.964516,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 152.5)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:17:48.447732,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 152.5)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:17:49.903590,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 152.5)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:17:51.336328,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 152.5)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:17:52.801779,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 152.5)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:17:54.255443,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:17:55.723944,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:17:57.203834,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:17:58.746651,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:18:00.250961,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:18:01.726830,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:18:03.145738,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:18:04.462131,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:18:05.875907,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:18:07.242919,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:18:08.629646,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:18:10.091455,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:18:11.396716,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:18:12.692211,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 90.0)"
07-01-2023 19:18:14.016176,"(101.0, 230.0, 212.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 106.66666666666666)"
07-01-2023 19:18:15.216708,"(101.0, 230.0, 220.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 130.0, 106.66666666666666)"
07-01-2023 19:18:16.464034,"(101.0, 230.0, 220.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 130.0, 106.66666666666666)"
07-01-2023 19:18:17.730501,"(101.0, 230.0, 220.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 130.0, 106.66666666666666)"
07-01-2023 19:18:18.995520,"(101.0, 230.0, 220.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 130.0, 106.66666666666666)"
07-01-2023 19:18:20.253458,"(101.0, 230.0, 220.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 130.0, 106.66666666666666)"
07-01-2023 19:18:22.009410,"(101.0, 230.0, 220.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 130.0, 106.66666666666666)"
07-01-2023 19:18:23.427904,"(101.0, 230.0, 220.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 130.0, 106.66666666666666)"
07-01-2023 19:18:24.939174,"(101.0, 230.0, 220.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 130.0, 106.66666666666666)"
07-01-2023 19:18:26.397926,"(101.0, 230.0, 220.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 130.0, 106.66666666666666)"
07-01-2023 19:18:27.673469,"(101.0, 230.0, 220.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 130.0, 106.66666666666666)"
07-01-2023 19:18:28.913587,"(101.0, 230.0, 220.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 130.0, 106.66666666666666)"
07-01-2023 19:18:30.070020,"(101.0, 230.0, 220.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 130.0, 106.66666666666666)"
07-01-2023 19:18:31.249515,"(101.0, 230.0, 220.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 130.0, 106.66666666666666)"
07-01-2023 19:18:32.463554,"(101.0, 230.0, 220.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 130.0, 106.66666666666666)"
07-01-2023 19:18:33.694760,"(101.0, 230.0, 220.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 130.0, 106.66666666666666)"
07-01-2023 19:18:34.956292,"(101.0, 230.0, 220.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 130.0, 100.0)"
07-01-2023 19:18:36.180399,"(101.0, 230.0, 220.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 100.0)"
07-01-2023 19:18:37.361772,"(101.0, 230.0, 220.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 100.0)"
07-01-2023 19:18:38.660988,"(101.0, 230.0, 220.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 100.0)"
07-01-2023 19:18:39.895570,"(101.0, 230.0, 220.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 100.0)"
07-01-2023 19:18:41.183353,"(101.0, 230.0, 220.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 100.0)"
07-01-2023 19:18:42.477810,"(101.0, 230.0, 220.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 100.0)"
07-01-2023 19:18:43.789315,"(101.0, 230.0, 220.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 100.0)"
07-01-2023 19:18:45.131234,"(101.0, 230.0, 220.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 100.0)"
07-01-2023 19:18:46.391735,"(101.0, 230.0, 220.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 100.0)"
07-01-2023 19:18:47.581026,"(101.0, 230.0, 220.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 100.0)"
07-01-2023 19:18:48.828629,"(101.0, 230.0, 220.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 100.0)"
07-01-2023 19:18:50.018238,"(101.0, 230.0, 220.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 100.0)"
07-01-2023 19:18:51.190031,"(101.0, 230.0, 220.0)","(5.0, 99999, 99990)","(101.0, 210.0, 191.66666666666666)","(5.0, 8.6, 7.8999999999999995)","(6.0, 9.4, 8.666666666666668)","(26.0, 99999, 99990)","(1.6, 2.06, 1.9942857142857144)","(26.0, 65.0, 45.0)","(51.0, 140.0, 100.0)"
