,Cosmic Teddy,Soleil,Homebush Flick,Goldstar Velvet,Homebush Matty,Is That Toby,Opawa Glen,Tiger Bill
10-01-2023 10:27:38.924273,"(6.5, 11.0, 9.857142857142858)","(3.7, 4.3, 4.065625)","(17.0, 25.0, 23.352941176470587)","(4.6, 5.6, 5.285)","(4.4, 5.4, 5.815)","(13.0, 25.0, 23.833333333333336)","(4.4, 8.6, 7.906666666666666)","(12.0, 23.0, 18.333333333333336)"
10-01-2023 10:27:39.891628,"(6.5, 11.0, 10.11111111111111)","(3.7, 4.3, 4.032142857142857)","(17.0, 25.0, 23.133333333333333)","(4.6, 5.6, 5.285)","(4.4, 6.2, 5.815)","(13.0, 25.0, 23.833333333333336)","(4.4, 8.6, 7.906666666666666)","(12.0, 23.0, 15.727272727272727)"
10-01-2023 10:27:40.885628,"(6.5, 11.0, 10.142857142857142)","(3.7, 4.2, 4.025)","(17.0, 25.0, 23.133333333333333)","(4.6, 5.6, 5.18)","(4.4, 6.0, 5.345454545454546)","(13.0, 25.0, 23.833333333333336)","(4.4, 8.6, 7.906666666666666)","(12.0, 23.0, 15.727272727272727)"
10-01-2023 10:27:41.898758,"(6.5, 11.0, 10.142857142857142)","(3.7, 4.2, 3.975)","(17.0, 25.0, 23.133333333333333)","(4.6, 5.6, 5.16060606060606)","(4.4, 5.8, 5.248)","(13.0, 25.0, 23.833333333333336)","(4.4, 8.6, 7.906666666666666)","(12.0, 23.0, 15.727272727272727)"
10-01-2023 10:27:42.901464,"(6.5, 11.0, 10.142857142857142)","(3.7, 4.2, 3.975)","(17.0, 25.0, 23.133333333333333)","(4.6, 5.6, 5.16060606060606)","(4.4, 5.8, 5.366666666666667)","(13.0, 25.0, 23.833333333333336)","(4.4, 8.6, 8.12)","(12.0, 23.0, 18.4)"
10-01-2023 10:27:43.897175,"(6.5, 11.0, 10.142857142857142)","(3.7, 4.2, 4.040909090909091)","(17.0, 25.0, 23.133333333333333)","(4.6, 5.5, 5.233333333333333)","(4.4, 5.7, 5.366666666666667)","(13.0, 25.0, 23.833333333333336)","(4.4, 8.6, 8.12)","(12.0, 22.0, 18.4)"
10-01-2023 10:27:44.881217,"(6.5, 11.0, 10.681818181818182)","(3.7, 4.2, 4.05)","(17.0, 25.0, 23.133333333333333)","(4.6, 5.5, 5.233333333333333)","(4.4, 5.7, 5.3)","(13.0, 25.0, 23.833333333333336)","(4.4, 8.6, 8.12)","(12.0, 22.0, 18.4)"
10-01-2023 10:27:45.857953,"(6.5, 11.0, 10.681818181818182)","(3.7, 4.2, 4.05)","(17.0, 25.0, 23.133333333333333)","(4.6, 5.4, 5.266666666666667)","(4.4, 5.7, 5.3)","(13.0, 25.0, 23.833333333333336)","(4.4, 8.6, 8.12)","(12.0, 22.0, 18.4)"
10-01-2023 10:27:46.850126,"(6.5, 11.0, 10.681818181818182)","(3.7, 4.2, 4.05)","(17.0, 25.0, 23.133333333333333)","(4.6, 5.4, 5.266666666666667)","(4.4, 5.7, 5.3)","(13.0, 25.0, 23.833333333333336)","(4.4, 8.6, 8.12)","(12.0, 22.0, 18.4)"
10-01-2023 10:27:47.811325,"(6.5, 11.5, 11.076923076923077)","(3.7, 4.2, 4.05)","(17.0, 24.0, 22.666666666666664)","(4.6, 5.4, 5.165217391304347)","(4.4, 5.7, 5.3)","(13.0, 24.0, 18.333333333333332)","(4.4, 8.6, 8.12)","(12.0, 21.0, 18.5)"
10-01-2023 10:27:48.789182,"(6.5, 11.5, 11.076923076923077)","(3.7, 4.2, 4.114285714285715)","(17.0, 24.0, 19.875)","(4.6, 5.4, 5.165217391304347)","(4.4, 5.7, 5.5)","(13.0, 24.0, 18.333333333333332)","(4.4, 8.6, 8.12)","(12.0, 21.0, 16.5)"
10-01-2023 10:27:49.767281,"(6.5, 11.5, 11.076923076923077)","(3.7, 4.2, 4.114285714285715)","(17.0, 24.0, 19.875)","(4.6, 5.4, 5.165217391304347)","(4.4, 5.7, 5.5)","(13.0, 24.0, 20.8)","(4.4, 8.6, 8.4)","(12.0, 21.0, 17.25)"
10-01-2023 10:27:50.761868,"(6.5, 12.0, 11.153846153846153)","(3.7, 4.2, 4.114285714285715)","(17.0, 24.0, 19.875)","(4.6, 5.4, 5.178947368421053)","(4.4, 5.7, 5.405882352941177)","(13.0, 24.0, 22.583333333333336)","(4.4, 8.6, 8.4)","(12.0, 21.0, 19.333333333333336)"
10-01-2023 10:27:51.743794,"(6.5, 12.0, 11.125)","(3.7, 4.2, 4.05)","(17.0, 24.0, 19.875)","(4.6, 5.4, 5.178947368421053)","(4.4, 5.7, 5.405882352941177)","(13.0, 24.0, 17.772727272727273)","(4.4, 8.6, 8.4)","(12.0, 21.0, 19.0)"
10-01-2023 10:27:52.726812,"(6.5, 12.0, 11.125)","(3.7, 4.2, 4.05)","(17.0, 24.0, 19.875)","(4.6, 5.4, 5.194285714285715)","(4.4, 5.7, 5.3)","(13.0, 18.0, 17.772727272727273)","(4.4, 8.6, 8.4)","(12.0, 21.0, 17.88888888888889)"
10-01-2023 10:27:53.689692,"(6.5, 12.0, 11.125)","(3.7, 4.2, 4.05)","(17.0, 24.0, 19.875)","(4.6, 5.4, 5.194285714285715)","(4.4, 5.6, 5.3)","(13.0, 18.0, 17.772727272727273)","(4.4, 8.6, 8.4)","(12.0, 21.0, 19.2)"
10-01-2023 10:27:54.660224,"(6.5, 12.0, 11.125)","(3.7, 4.2, 4.142307692307693)","(17.0, 24.0, 19.875)","(4.6, 5.4, 5.194285714285715)","(4.4, 5.6, 5.3)","(13.0, 18.0, 17.772727272727273)","(4.4, 8.6, 8.4)","(12.0, 22.0, 20.0)"
10-01-2023 10:27:55.653341,"(6.5, 12.0, 11.2)","(3.7, 4.2, 4.142307692307693)","(17.0, 24.0, 19.875)","(4.6, 5.4, 5.194285714285715)","(4.4, 5.6, 5.25)","(13.0, 18.0, 17.772727272727273)","(4.4, 8.6, 8.36)","(12.0, 21.0, 18.8)"
10-01-2023 10:27:56.659426,"(6.5, 12.0, 11.333333333333334)","(3.7, 4.2, 4.142307692307693)","(17.0, 24.0, 19.875)","(4.6, 5.4, 5.194285714285715)","(4.4, 5.6, 5.25)","(13.0, 18.0, 17.772727272727273)","(4.4, 8.6, 8.36)","(12.0, 20.0, 18.714285714285715)"
10-01-2023 10:27:57.655759,"(6.5, 12.0, 11.555555555555555)","(3.7, 4.2, 4.116666666666667)","(17.0, 24.0, 19.875)","(4.6, 5.4, 5.255)","(4.4, 5.6, 5.25)","(13.0, 18.0, 17.772727272727273)","(4.4, 8.6, 8.36)","(12.0, 19.5, 16.375)"
10-01-2023 10:27:58.654119,"(6.5, 12.0, 11.75)","(3.7, 4.2, 4.133333333333334)","(17.0, 24.0, 19.5)","(4.6, 5.3, 5.242857142857143)","(4.4, 5.6, 5.3)","(13.0, 18.0, 17.772727272727273)","(4.4, 8.6, 8.36)","(12.0, 19.5, 16.375)"
10-01-2023 10:27:59.630403,"(6.5, 12.0, 11.75)","(3.7, 4.2, 4.133333333333334)","(17.0, 23.0, 20.9375)","(4.6, 5.3, 5.242857142857143)","(4.4, 5.5, 5.3)","(13.0, 18.0, 17.772727272727273)","(4.4, 8.6, 8.12)","(12.0, 19.5, 16.375)"
10-01-2023 10:28:00.597536,"(6.5, 12.0, 11.75)","(3.7, 4.2, 4.133333333333334)","(17.0, 23.0, 20.0)","(4.6, 5.3, 5.242857142857143)","(4.4, 5.5, 5.3)","(13.0, 18.0, 17.772727272727273)","(4.4, 8.6, 8.12)","(12.0, 19.5, 16.285714285714285)"
10-01-2023 10:28:01.597942,"(6.5, 12.0, 11.75)","(3.7, 4.2, 4.133333333333334)","(17.0, 23.0, 18.285714285714285)","(4.6, 5.3, 5.207692307692308)","(4.4, 5.5, 5.3)","(13.0, 18.0, 17.772727272727273)","(4.4, 8.6, 8.12)","(12.0, 19.5, 16.285714285714285)"
10-01-2023 10:28:02.566836,"(6.5, 12.0, 11.733333333333333)","(3.7, 4.2, 4.133333333333334)","(17.0, 23.0, 18.285714285714285)","(4.6, 5.3, 5.207692307692308)","(4.4, 5.5, 5.235294117647059)","(13.0, 18.0, 17.666666666666668)","(4.4, 8.6, 8.12)","(12.0, 19.5, 16.285714285714285)"
10-01-2023 10:28:03.539844,"(6.5, 12.0, 11.733333333333333)","(3.7, 4.2, 4.133333333333334)","(17.0, 23.0, 18.285714285714285)","(4.6, 5.3, 5.15)","(4.4, 5.5, 5.235294117647059)","(13.0, 18.0, 17.666666666666668)","(4.4, 8.6, 8.257142857142856)","(12.0, 19.5, 18.09375)"
10-01-2023 10:28:04.510294,"(6.5, 11.5, 11.375)","(3.7, 4.2, 4.133333333333334)","(17.0, 23.0, 18.285714285714285)","(4.6, 5.3, 5.15)","(4.4, 5.5, 5.235294117647059)","(13.0, 18.0, 17.666666666666668)","(4.4, 8.6, 8.257142857142856)","(12.0, 19.5, 18.0)"
10-01-2023 10:28:05.479056,"(6.5, 11.0, 10.692307692307692)","(3.7, 4.3, 4.063157894736842)","(17.0, 23.0, 18.285714285714285)","(4.6, 5.3, 5.15)","(4.4, 5.5, 5.235294117647059)","(13.0, 18.0, 17.666666666666668)","(4.4, 8.6, 8.257142857142856)","(12.0, 19.5, 17.0)"
10-01-2023 10:28:06.435713,"(6.5, 11.0, 10.555555555555555)","(3.7, 4.3, 4.063157894736842)","(17.0, 23.0, 18.285714285714285)","(4.6, 5.3, 5.0964285714285715)","(4.4, 5.5, 5.235294117647059)","(13.0, 18.0, 17.875)","(4.4, 8.6, 8.257142857142856)","(12.0, 19.5, 17.0)"
10-01-2023 10:28:07.396543,"(6.5, 11.0, 10.285714285714286)","(3.7, 4.3, 4.063157894736842)","(17.0, 23.0, 18.285714285714285)","(4.6, 5.3, 5.0964285714285715)","(4.4, 5.5, 5.3)","(13.0, 18.0, 17.875)","(4.4, 8.6, 8.257142857142856)","(12.0, 19.5, 17.25)"
10-01-2023 10:28:08.343066,"(6.5, 11.0, 10.285714285714286)","(3.7, 4.3, 4.063157894736842)","(17.0, 23.0, 18.285714285714285)","(4.6, 5.3, 5.0964285714285715)","(4.4, 5.5, 5.3)","(13.0, 18.0, 17.875)","(4.4, 8.6, 8.495652173913044)","(12.0, 19.0, 16.55)"
10-01-2023 10:28:09.300614,"(6.5, 11.0, 10.5)","(3.7, 4.3, 4.063157894736842)","(17.0, 23.0, 18.285714285714285)","(4.6, 5.3, 5.0964285714285715)","(4.4, 5.5, 5.38)","(13.0, 18.0, 17.875)","(4.4, 8.6, 8.495652173913044)","(12.0, 19.0, 15.5)"
10-01-2023 10:28:10.248407,"(6.5, 11.0, 10.5)","(3.7, 4.3, 4.063157894736842)","(17.0, 23.0, 18.285714285714285)","(4.6, 5.3, 5.121875)","(4.4, 5.5, 5.38)","(13.0, 18.0, 17.875)","(4.4, 8.6, 8.495652173913044)","(12.0, 19.0, 15.5)"
10-01-2023 10:28:11.190460,"(6.5, 11.0, 10.5)","(3.7, 4.3, 4.063157894736842)","(17.0, 23.0, 18.285714285714285)","(4.6, 5.3, 5.121875)","(4.4, 5.5, 5.38)","(13.0, 18.0, 17.875)","(4.4, 8.6, 8.495652173913044)","(12.0, 19.0, 15.5)"
10-01-2023 10:28:12.167764,"(6.5, 11.0, 10.5)","(3.7, 4.3, 4.063157894736842)","(17.0, 23.0, 18.285714285714285)","(4.6, 5.3, 5.121875)","(4.4, 5.5, 5.38)","(13.0, 18.0, 17.764705882352942)","(4.4, 8.6, 8.495652173913044)","(12.0, 19.0, 16.5)"
10-01-2023 10:28:13.134063,"(6.5, 11.0, 10.857142857142858)","(3.7, 4.6, 4.3428571428571425)","(17.0, 23.0, 18.285714285714285)","(4.6, 5.3, 5.121875)","(4.4, 5.5, 5.228571428571429)","(13.0, 21.0, 20.045454545454547)","(4.4, 8.6, 8.495652173913044)","(12.0, 18.5, 15.961538461538462)"
10-01-2023 10:28:14.107784,"(7.0, 11.0, 10.857142857142858)","(3.7, 4.3, 4.22)","(16.0, 23.0, 18.714285714285715)","(4.6, 5.3, 5.121875)","(4.4, 5.5, 5.272)","(14.0, 23.0, 21.452380952380953)","(4.4, 8.6, 8.428571428571429)","(12.0, 18.5, 15.961538461538462)"
10-01-2023 10:28:15.123449,"(7.0, 11.0, 10.8)","(3.7, 4.3, 4.271428571428571)","(16.0, 23.0, 21.166666666666668)","(4.6, 5.3, 5.127272727272727)","(4.4, 5.5, 5.337142857142857)","(14.0, 23.0, 21.452380952380953)","(4.4, 8.6, 8.45)","(12.0, 18.5, 15.961538461538462)"
10-01-2023 10:28:16.150126,"(7.0, 10.5, 10.3125)","(3.7, 4.5, 4.469230769230769)","(16.0, 23.0, 21.166666666666668)","(4.6, 5.2, 5.127272727272727)","(4.4, 5.5, 5.337142857142857)","(14.0, 23.0, 21.0)","(4.4, 8.6, 8.333333333333332)","(12.0, 18.5, 14.214285714285714)"
10-01-2023 10:28:17.120708,"(7.0, 10.5, 10.1)","(3.7, 4.5, 4.434883720930232)","(16.0, 23.0, 21.166666666666668)","(4.6, 5.2, 5.085714285714285)","(4.4, 5.5, 5.337142857142857)","(14.0, 25.0, 23.92857142857143)","(4.4, 8.6, 8.473684210526315)","(12.0, 18.5, 15.75)"
10-01-2023 10:28:18.122783,"(7.0, 10.5, 10.0625)","(3.7, 4.5, 4.441666666666666)","(16.0, 23.0, 21.166666666666668)","(4.6, 5.2, 5.085714285714285)","(4.4, 5.5, 5.54)","(14.0, 25.0, 23.92857142857143)","(4.4, 8.6, 8.473684210526315)","(12.0, 18.0, 14.5)"
10-01-2023 10:28:19.083006,"(7.0, 10.5, 10.0625)","(3.7, 4.5, 4.359999999999999)","(16.0, 23.0, 21.166666666666668)","(4.6, 5.2, 5.085714285714285)","(4.4, 5.6, 5.54)","(14.0, 25.0, 23.92857142857143)","(4.4, 8.6, 8.2)","(12.0, 17.5, 15.1)"
10-01-2023 10:28:20.035172,"(7.0, 10.5, 10.1)","(3.7, 4.5, 4.359999999999999)","(16.0, 23.0, 19.944444444444443)","(4.6, 5.2, 5.0600000000000005)","(4.4, 5.7, 5.455555555555556)","(14.0, 25.0, 23.92857142857143)","(4.4, 8.6, 8.2)","(12.0, 17.5, 14.954545454545455)"
10-01-2023 10:28:21.002270,"(7.0, 10.5, 10.1)","(3.7, 4.5, 4.359999999999999)","(16.0, 23.0, 19.5)","(4.6, 5.2, 5.03)","(4.4, 5.7, 5.455555555555556)","(14.0, 25.0, 24.558823529411764)","(4.4, 8.6, 8.2)","(12.0, 17.5, 14.954545454545455)"
10-01-2023 10:28:21.943264,"(7.0, 10.5, 10.1)","(3.7, 4.5, 4.359999999999999)","(16.0, 22.0, 19.25)","(4.6, 5.2, 5.03)","(4.4, 5.7, 5.65)","(14.0, 25.0, 24.558823529411764)","(4.4, 8.6, 8.2)","(12.0, 17.5, 14.954545454545455)"
10-01-2023 10:28:22.899626,"(7.0, 10.5, 10.1)","(3.7, 4.5, 4.359999999999999)","(16.0, 22.0, 19.25)","(4.6, 5.2, 5.03)","(4.4, 5.7, 5.65)","(14.0, 25.0, 24.558823529411764)","(4.4, 8.6, 8.2)","(12.0, 17.5, 14.954545454545455)"
10-01-2023 10:28:23.848147,"(7.0, 10.5, 10.1)","(3.7, 4.5, 4.359999999999999)","(16.0, 22.0, 19.25)","(4.6, 5.2, 5.03)","(4.4, 5.7, 5.65)","(14.0, 25.0, 24.558823529411764)","(4.4, 8.6, 8.2)","(12.0, 17.5, 15.7)"
10-01-2023 10:28:24.797534,"(7.0, 10.5, 10.1)","(3.7, 4.5, 4.359999999999999)","(16.0, 22.0, 19.25)","(4.6, 5.2, 5.03)","(4.4, 5.7, 5.666666666666667)","(14.0, 25.0, 24.558823529411764)","(4.4, 8.6, 8.4)","(12.0, 16.0, 15.7)"
10-01-2023 10:28:25.732824,"(7.0, 10.5, 10.1)","(3.7, 4.5, 4.359999999999999)","(16.0, 23.0, 20.0)","(4.6, 5.2, 5.03)","(4.4, 5.7, 5.666666666666667)","(14.0, 25.0, 24.558823529411764)","(4.4, 8.6, 8.4)","(12.0, 16.0, 15.7)"
10-01-2023 10:28:26.687968,"(7.0, 10.5, 10.1)","(3.7, 4.5, 4.359999999999999)","(16.0, 23.0, 20.0)","(4.6, 5.2, 5.02)","(4.4, 5.7, 5.677777777777778)","(14.0, 25.0, 22.833333333333332)","(4.4, 8.6, 8.415384615384616)","(12.0, 16.0, 15.7)"
10-01-2023 10:28:27.631222,"(7.0, 10.5, 10.1)","(3.7, 4.5, 4.3352941176470585)","(16.0, 23.0, 20.0)","(4.6, 5.2, 5.02)","(4.4, 5.7, 5.677777777777778)","(14.0, 25.0, 24.07142857142857)","(4.4, 8.6, 8.415384615384616)","(12.0, 16.0, 15.7)"
10-01-2023 10:28:28.588219,"(7.0, 10.5, 10.1)","(3.7, 4.5, 4.3352941176470585)","(16.0, 23.0, 20.0)","(4.6, 5.2, 5.02)","(4.4, 5.7, 5.677777777777778)","(14.0, 25.0, 24.07142857142857)","(4.4, 8.6, 8.415384615384616)","(12.0, 16.0, 15.7)"
10-01-2023 10:28:29.544280,"(7.0, 10.5, 10.1)","(3.7, 4.5, 4.3352941176470585)","(16.0, 23.0, 20.0)","(4.6, 5.2, 5.02)","(4.4, 5.7, 5.671428571428572)","(14.0, 25.0, 24.07142857142857)","(4.4, 8.6, 8.299999999999999)","(12.0, 16.0, 15.7)"
10-01-2023 10:28:30.506712,"(7.0, 10.5, 10.1)","(3.7, 4.5, 4.3352941176470585)","(16.0, 23.0, 20.0)","(4.6, 5.2, 5.02)","(4.4, 5.7, 5.685185185185185)","(14.0, 25.0, 24.07142857142857)","(4.4, 8.6, 8.299999999999999)","(12.0, 16.0, 15.7)"
10-01-2023 10:28:31.453066,"(7.0, 10.5, 10.1)","(3.7, 4.5, 4.3352941176470585)","(16.0, 23.0, 20.0)","(4.6, 5.2, 5.02)","(4.4, 5.7, 5.685185185185185)","(14.0, 25.0, 24.61764705882353)","(4.4, 8.6, 8.299999999999999)","(12.0, 16.0, 14.928571428571429)"
10-01-2023 10:28:32.397635,"(7.0, 10.5, 10.1)","(3.7, 4.5, 4.3352941176470585)","(16.0, 23.0, 20.0)","(4.6, 5.2, 5.02)","(4.4, 5.7, 5.685185185185185)","(14.0, 25.0, 24.61764705882353)","(4.4, 8.6, 8.473684210526315)","(12.0, 15.5, 14.40909090909091)"
10-01-2023 10:28:33.335546,"(7.0, 10.5, 10.1)","(3.7, 4.5, 4.3352941176470585)","(16.0, 23.0, 20.0)","(4.6, 5.2, 5.02)","(4.4, 5.7, 5.685185185185185)","(14.0, 25.0, 24.61764705882353)","(4.4, 8.6, 8.473684210526315)","(12.0, 15.5, 14.40909090909091)"
10-01-2023 10:28:34.270120,"(7.0, 10.5, 10.1)","(3.7, 4.5, 4.3352941176470585)","(16.0, 23.0, 20.0)","(4.6, 5.2, 5.02)","(4.4, 5.7, 5.685185185185185)","(14.0, 25.0, 24.61764705882353)","(4.4, 8.6, 8.473684210526315)","(12.0, 15.5, 14.40909090909091)"
10-01-2023 10:28:35.219964,"(7.0, 10.5, 10.1)","(3.7, 4.5, 4.3352941176470585)","(16.0, 23.0, 20.0)","(4.6, 5.2, 5.075)","(4.4, 5.7, 5.678947368421053)","(14.0, 25.0, 23.8)","(4.4, 8.4, 8.185714285714285)","(12.0, 15.5, 14.40625)"
10-01-2023 10:28:36.149314,"(7.0, 10.5, 10.1)","(3.7, 4.5, 4.3352941176470585)","(16.0, 23.0, 20.0)","(4.6, 5.2, 5.075)","(4.6, 5.7, 5.678947368421053)","(14.0, 25.0, 24.083333333333332)","(5.0, 8.4, 8.185714285714285)","(12.0, 15.5, 14.40625)"
10-01-2023 10:28:37.102931,"(7.0, 10.5, 10.1)","(3.7, 4.5, 4.3352941176470585)","(16.0, 23.0, 20.0)","(4.6, 5.2, 5.075)","(4.6, 5.7, 5.678947368421053)","(14.0, 25.0, 24.083333333333332)","(5.0, 8.4, 8.185714285714285)","(12.0, 15.5, 14.384615384615385)"
10-01-2023 10:28:38.082045,"(7.0, 10.5, 10.1)","(3.7, 4.5, 4.3352941176470585)","(16.0, 23.0, 20.0)","(4.6, 5.2, 5.075)","(4.6, 5.7, 5.66)","(14.0, 25.0, 24.65625)","(5.0, 8.4, 8.185714285714285)","(12.0, 15.0, 14.125)"
10-01-2023 10:28:39.037333,"(7.0, 10.5, 10.1)","(3.7, 4.5, 4.375)","(16.0, 23.0, 19.25)","(4.6, 5.2, 5.075)","(4.6, 5.7, 5.66)","(14.0, 25.0, 24.65625)","(5.0, 8.4, 8.185714285714285)","(12.0, 14.5, 14.125)"
10-01-2023 10:28:40.038336,"(7.0, 10.5, 10.1)","(3.7, 4.5, 4.375)","(16.0, 23.0, 19.25)","(4.6, 5.2, 5.075)","(4.6, 5.7, 5.6692307692307695)","(14.0, 25.0, 24.78846153846154)","(5.0, 8.4, 8.185714285714285)","(12.0, 14.5, 14.125)"
10-01-2023 10:28:41.028701,"(7.0, 10.5, 10.1)","(3.7, 4.5, 4.375)","(16.0, 23.0, 19.25)","(4.6, 5.2, 5.075)","(4.6, 5.7, 5.6692307692307695)","(14.0, 25.0, 23.666666666666668)","(5.0, 8.4, 8.185714285714285)","(12.0, 14.5, 14.125)"
10-01-2023 10:28:42.044107,"(7.0, 10.5, 10.1)","(3.7, 4.5, 4.375)","(16.0, 23.0, 19.25)","(4.6, 5.2, 5.075)","(4.6, 5.7, 5.6692307692307695)","(14.0, 25.0, 24.333333333333332)","(5.0, 8.4, 8.185714285714285)","(12.0, 14.5, 14.125)"
10-01-2023 10:28:43.060598,"(7.0, 10.5, 10.1)","(3.7, 4.5, 4.375)","(16.0, 23.0, 20.142857142857142)","(4.6, 5.2, 5.075)","(4.6, 5.7, 5.6692307692307695)","(14.0, 25.0, 24.333333333333332)","(5.0, 8.4, 8.185714285714285)","(12.0, 14.5, 14.125)"
10-01-2023 10:28:44.059873,"(7.0, 10.5, 10.1)","(3.7, 4.5, 4.375)","(16.0, 23.0, 20.142857142857142)","(4.6, 5.2, 5.075)","(4.6, 5.7, 5.566666666666666)","(14.0, 25.0, 24.75)","(5.0, 8.4, 8.185714285714285)","(12.0, 14.5, 14.125)"
10-01-2023 10:28:45.045810,"(7.0, 8.8, 8.4)","(3.7, 4.6, 4.340909090909091)","(16.0, 23.0, 20.142857142857142)","(4.6, 5.2, 5.075)","(4.6, 5.7, 5.585714285714285)","(14.0, 25.0, 24.75)","(5.0, 8.4, 8.185714285714285)","(12.0, 14.5, 14.21875)"
10-01-2023 10:28:46.007683,"(7.0, 8.8, 8.4)","(3.7, 4.6, 4.428571428571428)","(16.0, 23.0, 20.142857142857142)","(4.6, 5.2, 5.075)","(4.6, 5.7, 5.585714285714285)","(14.0, 25.0, 24.846153846153847)","(5.0, 8.4, 8.185714285714285)","(12.0, 14.5, 14.21875)"
10-01-2023 10:28:46.976501,"(7.0, 8.8, 8.32)","(3.7, 4.6, 4.428571428571428)","(16.0, 23.0, 20.142857142857142)","(4.6, 5.2, 5.075)","(4.6, 5.7, 5.585714285714285)","(14.0, 25.0, 24.846153846153847)","(5.0, 8.4, 8.185714285714285)","(12.0, 14.5, 14.21875)"
10-01-2023 10:28:47.920493,"(7.0, 8.8, 8.22857142857143)","(3.7, 4.7, 4.510526315789474)","(16.0, 23.0, 20.142857142857142)","(4.6, 5.2, 5.075)","(4.6, 5.7, 5.585714285714285)","(14.0, 25.0, 24.846153846153847)","(5.0, 8.4, 8.185714285714285)","(12.0, 14.5, 15.166666666666666)"
10-01-2023 10:28:48.907226,"(7.0, 8.6, 8.3)","(3.7, 4.7, 4.5736842105263165)","(16.0, 22.0, 20.5)","(4.6, 5.2, 5.116666666666667)","(4.6, 5.7, 5.629411764705883)","(14.0, 25.0, 24.846153846153847)","(5.0, 8.4, 8.185714285714285)","(12.0, 15.5, 15.166666666666666)"
10-01-2023 10:28:49.866107,"(7.0, 8.2, 7.5)","(3.7, 4.7, 4.621052631578948)","(16.0, 22.0, 19.75)","(4.6, 5.2, 5.116666666666667)","(4.6, 5.7, 5.629411764705883)","(14.0, 25.0, 24.846153846153847)","(5.0, 8.4, 8.045454545454545)","(12.0, 15.5, 15.785714285714285)"
10-01-2023 10:28:50.826991,"(7.0, 8.2, 7.6)","(3.7, 4.7, 4.621052631578948)","(16.0, 22.0, 19.75)","(4.6, 5.2, 5.1375)","(4.6, 5.7, 5.629411764705883)","(14.0, 25.0, 24.846153846153847)","(5.0, 8.4, 8.045454545454545)","(12.0, 16.0, 15.583333333333334)"
10-01-2023 10:28:51.807913,"(7.0, 8.2, 7.72)","(3.7, 4.7, 4.621052631578948)","(16.0, 22.0, 19.75)","(4.6, 5.2, 5.1230769230769235)","(4.6, 5.7, 5.629411764705883)","(14.0, 25.0, 24.846153846153847)","(5.0, 8.4, 8.045454545454545)","(12.0, 16.0, 15.583333333333334)"
10-01-2023 10:28:52.754334,"(7.0, 8.2, 7.72)","(3.7, 4.8, 4.568181818181818)","(16.0, 22.0, 19.75)","(4.6, 5.2, 5.1230769230769235)","(4.6, 5.7, 5.629411764705883)","(14.0, 25.0, 24.846153846153847)","(5.0, 8.4, 8.045454545454545)","(12.0, 16.0, 15.583333333333334)"
10-01-2023 10:28:53.701084,"(7.0, 8.2, 7.72)","(3.7, 4.8, 4.578260869565217)","(16.0, 22.0, 19.75)","(4.6, 5.2, 5.1230769230769235)","(4.6, 5.7, 5.622580645161291)","(14.0, 25.0, 24.846153846153847)","(5.0, 8.4, 8.045454545454545)","(12.0, 16.0, 15.583333333333334)"
10-01-2023 10:28:54.648949,"(7.0, 8.2, 7.72)","(3.7, 4.8, 4.578260869565217)","(16.0, 22.0, 19.75)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.7, 5.622580645161291)","(14.0, 25.0, 24.846153846153847)","(5.0, 8.4, 8.045454545454545)","(12.0, 16.0, 15.583333333333334)"
10-01-2023 10:28:55.590322,"(7.0, 8.2, 7.72)","(3.7, 4.8, 4.578260869565217)","(16.0, 22.0, 19.75)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.7, 5.58)","(14.0, 25.0, 24.88235294117647)","(5.0, 8.4, 8.045454545454545)","(12.0, 16.0, 15.583333333333334)"
10-01-2023 10:28:56.527106,"(7.0, 8.0, 7.6571428571428575)","(3.7, 4.8, 4.578260869565217)","(16.0, 22.0, 19.428571428571427)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.7, 5.611111111111112)","(14.0, 25.0, 24.88235294117647)","(5.0, 8.4, 8.045454545454545)","(12.0, 16.0, 15.583333333333334)"
10-01-2023 10:28:57.501893,"(7.0, 8.0, 7.611764705882353)","(3.7, 4.8, 4.578260869565217)","(16.0, 22.0, 19.428571428571427)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.7, 5.46)","(14.0, 25.0, 24.88235294117647)","(5.0, 8.4, 8.16)","(12.0, 16.0, 15.583333333333334)"
10-01-2023 10:28:58.434056,"(7.0, 8.0, 7.611764705882353)","(3.7, 4.8, 4.551428571428572)","(16.0, 22.0, 20.833333333333332)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.7, 5.5588235294117645)","(14.0, 25.0, 24.88235294117647)","(5.0, 8.4, 8.1375)","(12.0, 16.0, 15.772727272727273)"
10-01-2023 10:28:59.405000,"(7.0, 8.0, 7.611764705882353)","(3.7, 4.8, 4.536363636363636)","(16.0, 22.0, 20.833333333333332)","(4.6, 5.2, 5.088888888888889)","(4.6, 5.7, 5.5588235294117645)","(14.0, 25.0, 24.88235294117647)","(5.0, 8.4, 7.933333333333333)","(12.0, 16.0, 15.772727272727273)"
