,Cellar Champ,Spitfire,Testing The Cugat,Andros,Magnolia Lass,Miss Athena,More Like That,White Glove Test,Exit To Eden
10-01-2023 13:06:41.762059,"(21.0, 28.0, 25.5625)","(1.65, 1.78, 1.7430188679245282)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 12.214285714285714)","(71.0, 190.0, 144.0)","(4.8, 8.0, 7.454545454545455)","(101.0, 190.0, 130.0)","(9.0, 13.5, 12.115384615384615)","(101.0, 160.0, 120.0)"
10-01-2023 13:06:43.064702,"(21.0, 28.0, 25.5625)","(1.65, 1.78, 1.742909090909091)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 12.58)","(71.0, 190.0, 144.0)","(4.8, 8.0, 7.492307692307692)","(101.0, 190.0, 130.0)","(9.0, 13.5, 12.75)","(101.0, 160.0, 120.0)"
10-01-2023 13:06:44.313617,"(21.0, 28.0, 25.5625)","(1.65, 1.78, 1.742909090909091)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 12.5)","(71.0, 190.0, 144.0)","(4.8, 8.0, 7.492307692307692)","(101.0, 190.0, 130.0)","(9.0, 13.5, 12.75)","(101.0, 160.0, 120.0)"
10-01-2023 13:06:45.589942,"(21.0, 28.0, 25.5625)","(1.65, 1.78, 1.742909090909091)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 12.5)","(71.0, 190.0, 144.0)","(4.8, 8.0, 7.492307692307692)","(101.0, 190.0, 130.0)","(9.0, 13.5, 12.75)","(101.0, 160.0, 120.0)"
10-01-2023 13:06:46.866307,"(21.0, 28.0, 25.5625)","(1.65, 1.78, 1.7344642857142858)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 12.5)","(71.0, 190.0, 144.0)","(4.8, 8.0, 7.492307692307692)","(101.0, 190.0, 130.0)","(9.0, 13.5, 12.75)","(101.0, 160.0, 120.0)"
10-01-2023 13:06:48.174320,"(21.0, 28.0, 25.5625)","(1.65, 1.78, 1.734054054054054)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 12.5)","(71.0, 190.0, 144.0)","(4.8, 8.0, 7.492307692307692)","(101.0, 190.0, 130.0)","(9.0, 13.5, 12.75)","(101.0, 160.0, 120.0)"
10-01-2023 13:06:49.451943,"(21.0, 28.0, 25.5625)","(1.65, 1.78, 1.734054054054054)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 12.5)","(71.0, 190.0, 144.0)","(4.8, 8.0, 7.492307692307692)","(101.0, 190.0, 130.0)","(9.0, 13.5, 12.75)","(101.0, 160.0, 120.0)"
10-01-2023 13:06:50.732277,"(21.0, 28.0, 25.5625)","(1.65, 1.78, 1.734054054054054)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 13.166666666666666)","(71.0, 190.0, 144.0)","(4.8, 8.0, 7.6461538461538465)","(101.0, 190.0, 130.0)","(9.0, 13.5, 12.75)","(101.0, 160.0, 120.0)"
10-01-2023 13:06:52.124882,"(21.0, 28.0, 25.5625)","(1.65, 1.78, 1.7336363636363636)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 13.166666666666666)","(71.0, 190.0, 144.0)","(4.8, 7.8, 7.5777777777777775)","(101.0, 190.0, 130.0)","(9.0, 13.5, 12.75)","(101.0, 160.0, 120.0)"
10-01-2023 13:06:53.552068,"(21.0, 28.0, 25.5625)","(1.65, 1.78, 1.7336363636363636)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 13.166666666666666)","(71.0, 190.0, 144.0)","(4.8, 7.8, 7.5777777777777775)","(101.0, 190.0, 130.0)","(9.0, 13.5, 12.75)","(101.0, 160.0, 120.0)"
10-01-2023 13:06:54.849544,"(21.0, 28.0, 25.5625)","(1.65, 1.78, 1.7336363636363636)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 12.81578947368421)","(71.0, 190.0, 144.0)","(4.8, 7.8, 7.5777777777777775)","(101.0, 190.0, 130.0)","(9.0, 13.5, 12.978260869565217)","(101.0, 160.0, 120.0)"
10-01-2023 13:06:56.181530,"(21.0, 28.0, 25.5625)","(1.65, 1.78, 1.73)","(8.5, 12.0, 11.9)","(7.0, 14.5, 13.166666666666666)","(71.0, 190.0, 144.0)","(4.8, 7.8, 7.613333333333333)","(101.0, 190.0, 130.0)","(9.0, 13.5, 13.05)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:06:57.662438,"(21.0, 28.0, 25.5625)","(1.65, 1.73, 1.7150980392156863)","(8.5, 12.0, 11.9)","(7.0, 14.5, 12.81578947368421)","(71.0, 190.0, 138.0)","(4.8, 7.8, 7.5777777777777775)","(101.0, 190.0, 126.66666666666667)","(9.0, 13.5, 13.75)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:06:58.970211,"(21.0, 28.0, 25.5625)","(1.65, 1.73, 1.7150980392156863)","(8.5, 12.0, 11.9)","(7.0, 14.5, 13.166666666666666)","(71.0, 180.0, 138.0)","(4.8, 7.8, 7.5777777777777775)","(101.0, 180.0, 126.66666666666667)","(9.0, 14.5, 13.75)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:00.302485,"(21.0, 28.0, 25.5625)","(1.65, 1.73, 1.7157142857142857)","(8.5, 12.0, 11.9)","(7.0, 14.5, 13.166666666666666)","(71.0, 180.0, 138.0)","(4.8, 7.8, 7.5777777777777775)","(101.0, 180.0, 126.66666666666667)","(9.0, 14.5, 13.75)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:01.693642,"(21.0, 28.0, 25.5625)","(1.65, 1.78, 1.716116504854369)","(8.5, 12.0, 11.9)","(7.0, 14.5, 13.166666666666666)","(71.0, 180.0, 138.0)","(4.8, 7.8, 7.5777777777777775)","(101.0, 180.0, 126.66666666666667)","(9.0, 14.5, 13.75)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:02.974856,"(21.0, 28.0, 25.5625)","(1.65, 1.78, 1.716116504854369)","(8.5, 12.0, 11.9)","(7.0, 14.5, 13.833333333333334)","(71.0, 180.0, 138.0)","(4.8, 7.8, 7.5777777777777775)","(101.0, 180.0, 126.66666666666667)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:04.479528,"(21.0, 29.0, 25.8)","(1.65, 1.78, 1.745)","(8.5, 12.0, 11.9)","(7.0, 14.5, 13.833333333333334)","(71.0, 180.0, 138.0)","(4.8, 7.8, 7.5777777777777775)","(101.0, 180.0, 126.66666666666667)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:05.908315,"(21.0, 29.0, 25.8)","(1.65, 1.77, 1.7515789473684211)","(8.5, 12.0, 11.9)","(7.0, 14.5, 13.833333333333334)","(71.0, 180.0, 138.0)","(4.8, 7.8, 7.588235294117647)","(101.0, 180.0, 126.66666666666667)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:07.258836,"(21.0, 29.0, 25.8)","(1.65, 1.77, 1.7282758620689656)","(8.5, 12.0, 11.9)","(7.0, 14.5, 13.833333333333334)","(71.0, 180.0, 138.0)","(4.8, 7.8, 7.628571428571429)","(101.0, 180.0, 126.66666666666667)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:08.651233,"(21.0, 29.0, 25.8)","(1.65, 1.78, 1.7255813953488373)","(8.5, 12.0, 11.9)","(7.0, 14.5, 14.029411764705882)","(71.0, 180.0, 138.0)","(4.8, 7.8, 7.628571428571429)","(101.0, 180.0, 126.66666666666667)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:10.071633,"(21.0, 29.0, 25.8)","(1.65, 1.78, 1.7255813953488373)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 14.029411764705882)","(71.0, 180.0, 148.57142857142856)","(4.8, 7.8, 7.533333333333333)","(101.0, 180.0, 126.66666666666667)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:11.440159,"(21.0, 29.0, 25.8)","(1.65, 1.78, 1.7255813953488373)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 14.029411764705882)","(71.0, 180.0, 148.57142857142856)","(4.8, 7.8, 7.533333333333333)","(101.0, 180.0, 126.66666666666667)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:12.748617,"(21.0, 29.0, 25.8)","(1.65, 1.78, 1.7255813953488373)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 14.029411764705882)","(71.0, 180.0, 148.57142857142856)","(4.8, 7.8, 7.533333333333333)","(101.0, 180.0, 126.66666666666667)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:14.132068,"(21.0, 29.0, 25.8)","(1.65, 1.78, 1.7346511627906978)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 14.029411764705882)","(71.0, 180.0, 148.57142857142856)","(4.8, 7.8, 7.610526315789474)","(101.0, 180.0, 126.66666666666667)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:15.467378,"(21.0, 29.0, 26.75)","(1.65, 1.78, 1.7346511627906978)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 14.029411764705882)","(71.0, 180.0, 141.42857142857144)","(4.8, 7.8, 7.610526315789474)","(101.0, 180.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:16.728476,"(21.0, 29.0, 26.75)","(1.65, 1.78, 1.7346511627906978)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 14.029411764705882)","(71.0, 170.0, 141.42857142857144)","(4.8, 7.8, 7.610526315789474)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:17.992419,"(21.0, 29.0, 26.75)","(1.65, 1.78, 1.7346511627906978)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 14.029411764705882)","(71.0, 170.0, 141.42857142857144)","(4.8, 7.8, 7.610526315789474)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:19.320359,"(21.0, 29.0, 26.75)","(1.65, 1.78, 1.7346511627906978)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 14.029411764705882)","(71.0, 170.0, 141.42857142857144)","(4.8, 7.8, 7.610526315789474)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:20.576416,"(21.0, 29.0, 26.75)","(1.65, 1.78, 1.7346511627906978)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 14.029411764705882)","(71.0, 170.0, 141.42857142857144)","(4.8, 7.8, 7.610526315789474)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:21.839722,"(21.0, 29.0, 26.75)","(1.65, 1.78, 1.743235294117647)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 14.029411764705882)","(71.0, 170.0, 141.42857142857144)","(4.8, 7.8, 7.610526315789474)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:23.086406,"(21.0, 29.0, 26.75)","(1.65, 1.78, 1.743235294117647)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 14.029411764705882)","(71.0, 170.0, 141.42857142857144)","(4.8, 7.8, 7.610526315789474)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:24.357898,"(21.0, 29.0, 26.75)","(1.65, 1.78, 1.743235294117647)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 14.029411764705882)","(71.0, 170.0, 141.42857142857144)","(4.8, 7.8, 7.610526315789474)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:25.565128,"(21.0, 29.0, 26.75)","(1.65, 1.78, 1.743235294117647)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 14.029411764705882)","(71.0, 170.0, 141.42857142857144)","(4.8, 7.8, 7.610526315789474)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:26.858797,"(21.0, 29.0, 26.75)","(1.65, 1.78, 1.743235294117647)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 14.029411764705882)","(71.0, 170.0, 141.42857142857144)","(4.8, 7.8, 7.610526315789474)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:28.146480,"(21.0, 29.0, 26.75)","(1.65, 1.78, 1.743235294117647)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 14.029411764705882)","(71.0, 170.0, 141.42857142857144)","(4.8, 7.8, 7.610526315789474)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:29.417371,"(21.0, 29.0, 26.75)","(1.65, 1.78, 1.743235294117647)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 14.029411764705882)","(71.0, 170.0, 141.42857142857144)","(4.8, 7.8, 7.610526315789474)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:30.756574,"(21.0, 29.0, 27.666666666666668)","(1.65, 1.78, 1.743235294117647)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 14.029411764705882)","(71.0, 170.0, 141.42857142857144)","(4.8, 7.8, 7.610526315789474)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:32.091127,"(21.0, 29.0, 27.666666666666668)","(1.65, 1.78, 1.743235294117647)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 14.029411764705882)","(71.0, 170.0, 141.42857142857144)","(4.8, 7.8, 7.610526315789474)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:33.515875,"(21.0, 29.0, 27.666666666666668)","(1.65, 1.78, 1.743235294117647)","(8.5, 12.0, 11.857142857142858)","(7.0, 14.5, 14.029411764705882)","(71.0, 170.0, 141.42857142857144)","(4.8, 7.8, 7.610526315789474)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:34.864546,"(21.0, 29.0, 27.75)","(1.65, 1.78, 1.743235294117647)","(8.5, 12.0, 11.048780487804878)","(7.0, 14.5, 14.029411764705882)","(71.0, 170.0, 138.0)","(4.8, 7.8, 7.610526315789474)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:36.182443,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.743235294117647)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.029411764705882)","(71.0, 170.0, 138.0)","(4.8, 7.8, 7.610526315789474)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:37.435643,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.743235294117647)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.029411764705882)","(71.0, 170.0, 138.0)","(4.8, 7.8, 7.610526315789474)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:38.699658,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.743235294117647)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 138.0)","(4.8, 7.8, 7.610526315789474)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:40.011815,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.743235294117647)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 138.0)","(4.8, 7.8, 7.610526315789474)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:41.247275,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.743235294117647)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 138.0)","(4.8, 7.8, 7.610526315789474)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:42.826533,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.7426168224299066)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 138.0)","(4.8, 7.8, 7.610526315789474)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:44.206905,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.7426168224299066)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 138.0)","(4.8, 7.8, 7.610526315789474)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:45.496059,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.7436363636363637)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 138.0)","(4.8, 7.8, 7.610526315789474)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:46.846707,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.7436363636363637)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 138.0)","(4.8, 7.8, 7.610526315789474)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:48.363673,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.7436363636363637)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 154.0)","(4.8, 7.8, 7.610526315789474)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:49.782158,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.7436363636363637)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 154.0)","(4.8, 7.8, 7.610526315789474)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:51.107727,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.7436363636363637)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 154.0)","(4.8, 7.8, 7.4)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:52.298379,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.7436363636363637)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 154.0)","(4.8, 7.8, 7.35)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:53.638035,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.7436363636363637)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 154.0)","(4.8, 7.8, 7.35)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:54.908909,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.7436363636363637)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 154.0)","(4.8, 7.8, 7.35)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:56.093974,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.7436363636363637)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 154.0)","(4.8, 7.8, 7.246153846153846)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:57.259772,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.7436363636363637)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 154.0)","(4.8, 7.8, 7.246153846153846)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:58.423946,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.7436363636363637)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 154.0)","(4.8, 7.8, 7.246153846153846)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:07:59.758072,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.7436363636363637)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 154.0)","(4.8, 7.8, 7.246153846153846)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:08:01.158687,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.7436363636363637)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 154.0)","(4.8, 7.8, 7.246153846153846)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:08:02.592788,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.7436363636363637)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 154.0)","(4.8, 7.8, 7.246153846153846)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:08:04.086622,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.7436363636363637)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 154.0)","(4.8, 7.8, 7.246153846153846)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:08:05.450742,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.7436363636363637)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 154.0)","(4.8, 7.8, 7.246153846153846)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:08:06.785635,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.7436363636363637)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 154.0)","(4.8, 7.8, 7.246153846153846)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:08:08.228693,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.7436363636363637)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 154.0)","(4.8, 7.8, 7.246153846153846)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:08:09.698986,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.7436363636363637)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 154.0)","(4.8, 7.8, 7.246153846153846)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:08:11.202367,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.7436363636363637)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 154.0)","(4.8, 7.8, 7.246153846153846)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:08:12.628982,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.7436363636363637)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 154.0)","(4.8, 7.8, 7.246153846153846)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:08:14.123614,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.7436363636363637)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 154.0)","(4.8, 7.8, 7.246153846153846)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:08:15.620206,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.7436363636363637)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 154.0)","(4.8, 7.8, 7.246153846153846)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:08:16.899716,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.7448351648351648)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 154.0)","(4.8, 7.8, 7.246153846153846)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:08:18.259046,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.7448351648351648)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 154.0)","(4.8, 7.8, 7.246153846153846)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
10-01-2023 13:08:19.560710,"(21.0, 28.0, 27.375)","(1.65, 1.78, 1.7448351648351648)","(8.5, 11.5, 11.048780487804878)","(7.0, 14.5, 14.0)","(71.0, 170.0, 154.0)","(4.8, 7.8, 7.246153846153846)","(101.0, 170.0, 123.33333333333333)","(9.0, 14.5, 13.857142857142858)","(101.0, 160.0, 116.66666666666667)"
