,Verbalizer,Call Me Mo,Bonython,On The Tiles,Ma Mas Rose,Mt Peter Miss,Gaius Julius,Sizzling Sun
08-12-2022 16:01:50.776227,"(14.0, 22.0, 21.25)","(2.45, 2.94, 2.9266666666666667)","(2.5, 3.0, 3.0343999999999998)","(6.0, 6.4, 6.367479674796749)","(19.0, 32.0, 30.470588235294116)","(21.0, 44.0, 42.57142857142857)","(12.0, 16.5, 15.65)","(101.0, 320.0, 315.0)"
08-12-2022 16:01:52.209956,"(14.0, 22.0, 21.25)","(2.45, 2.94, 2.8926190476190476)","(2.5, 3.05, 3.036764705882353)","(6.0, 6.4, 6.544827586206896)","(19.0, 32.0, 30.470588235294116)","(21.0, 44.0, 42.57142857142857)","(12.0, 16.5, 15.65)","(101.0, 320.0, 315.0)"
08-12-2022 16:01:53.706416,"(14.0, 22.0, 21.285714285714285)","(2.45, 2.92, 2.8996296296296293)","(2.5, 3.05, 3.0443037974683542)","(6.0, 6.6, 6.523178807947019)","(19.0, 32.0, 30.470588235294116)","(21.0, 44.0, 42.57142857142857)","(12.0, 16.5, 15.65)","(101.0, 320.0, 315.0)"
08-12-2022 16:01:55.257346,"(14.0, 22.0, 21.555555555555557)","(2.45, 2.9, 2.8789898989898988)","(2.5, 3.05, 3.050251256281407)","(6.0, 6.6, 6.523178807947019)","(19.0, 32.0, 30.470588235294116)","(21.0, 44.0, 42.57142857142857)","(12.0, 16.5, 15.545454545454545)","(101.0, 320.0, 314.0)"
08-12-2022 16:01:56.745442,"(14.0, 22.0, 21.75)","(2.45, 2.88, 2.855)","(2.5, 3.1, 3.0251798561151078)","(6.0, 6.6, 6.523178807947019)","(19.0, 32.0, 30.470588235294116)","(21.0, 44.0, 43.77777777777778)","(12.0, 16.5, 15.89423076923077)","(101.0, 320.0, 312.5)"
08-12-2022 16:01:58.439149,"(14.0, 22.0, 21.515151515151516)","(2.45, 2.86, 2.8544444444444443)","(2.5, 3.1, 3.033333333333333)","(6.0, 6.6, 6.443902439024391)","(19.0, 32.0, 30.470588235294116)","(21.0, 46.0, 43.23076923076923)","(12.0, 16.5, 15.766666666666666)","(101.0, 320.0, 315.0)"
08-12-2022 16:01:59.864466,"(14.0, 22.0, 21.38888888888889)","(2.45, 2.86, 2.848495575221239)","(2.5, 3.1, 3.0458333333333334)","(6.0, 6.6, 6.446428571428571)","(19.0, 32.0, 30.470588235294116)","(21.0, 46.0, 42.666666666666664)","(12.0, 16.5, 15.861702127659575)","(101.0, 320.0, 315.0)"
08-12-2022 16:02:01.386035,"(14.0, 22.0, 21.733333333333334)","(2.45, 2.86, 2.8500763358778625)","(2.5, 3.1, 3.0095652173913043)","(6.0, 6.6, 6.446428571428571)","(19.0, 32.0, 30.470588235294116)","(21.0, 44.0, 42.857142857142854)","(12.0, 16.5, 15.861702127659575)","(101.0, 320.0, 315.0)"
08-12-2022 16:02:02.720396,"(14.0, 22.0, 21.733333333333334)","(2.45, 2.86, 2.8575999999999997)","(2.5, 3.1, 3.03125)","(6.0, 6.6, 6.448484848484848)","(19.0, 32.0, 30.608695652173914)","(21.0, 48.0, 41.0)","(12.0, 16.5, 15.7)","(101.0, 320.0, 315.0)"
08-12-2022 16:02:04.016162,"(14.0, 22.0, 21.5)","(2.45, 2.88, 2.84)","(2.5, 3.05, 3.009787234042553)","(6.0, 6.6, 6.567213114754098)","(19.0, 32.0, 30.666666666666668)","(21.0, 42.0, 41.333333333333336)","(12.0, 16.5, 16.333333333333332)","(101.0, 320.0, 315.0)"
08-12-2022 16:02:05.371191,"(14.0, 23.0, 22.393939393939394)","(2.45, 2.84, 2.8207214428857714)","(2.5, 3.05, 2.985483870967742)","(6.0, 6.8, 6.601324503311258)","(19.0, 32.0, 30.625)","(21.0, 42.0, 41.44444444444444)","(12.0, 16.5, 16.035714285714285)","(101.0, 320.0, 315.0)"
08-12-2022 16:02:06.740332,"(14.0, 23.0, 22.928571428571427)","(2.45, 2.84, 2.820912698412698)","(2.5, 3.0, 2.9704347826086956)","(6.0, 6.8, 6.637333333333333)","(19.0, 32.0, 30.842105263157894)","(21.0, 42.0, 42.08)","(12.0, 16.5, 16.175)","(101.0, 320.0, 315.0)"
08-12-2022 16:02:08.135145,"(14.0, 23.0, 22.928571428571427)","(2.45, 2.84, 2.8227726432532347)","(2.5, 3.0, 2.9699999999999998)","(6.0, 6.8, 6.6169491525423725)","(19.0, 32.0, 30.842105263157894)","(21.0, 44.0, 41.857142857142854)","(12.0, 16.5, 16.175)","(101.0, 320.0, 315.0)"
08-12-2022 16:02:09.452261,"(14.0, 23.0, 22.8)","(2.45, 2.84, 2.8231249999999997)","(2.5, 3.0, 2.97875)","(6.0, 6.8, 6.630588235294117)","(19.0, 32.0, 32.13333333333333)","(21.0, 44.0, 41.523809523809526)","(12.0, 16.5, 16.13888888888889)","(101.0, 320.0, 312.5)"
08-12-2022 16:02:10.802930,"(14.0, 23.0, 22.875)","(2.45, 2.84, 2.822941176470588)","(2.5, 2.98, 2.978181818181818)","(6.0, 6.8, 6.629545454545454)","(19.0, 34.0, 32.64)","(21.0, 44.0, 42.46153846153846)","(12.0, 16.5, 16.175)","(101.0, 320.0, 310.0)"
08-12-2022 16:02:12.206373,"(14.0, 24.0, 22.625)","(2.45, 2.84, 2.8235470085470085)","(2.5, 2.98, 2.986796116504854)","(6.0, 6.8, 6.530769230769231)","(19.0, 34.0, 32.64)","(21.0, 44.0, 42.62068965517241)","(12.0, 16.5, 16.166666666666668)","(101.0, 320.0, 296.6666666666667)"
08-12-2022 16:02:13.650842,"(14.0, 24.0, 22.625)","(2.45, 2.84, 2.8235470085470085)","(2.5, 3.0, 2.9873684210526315)","(6.0, 6.6, 6.5018518518518515)","(19.0, 34.0, 32.69230769230769)","(21.0, 44.0, 42.18181818181818)","(12.0, 16.5, 16.11764705882353)","(101.0, 320.0, 290.0)"
08-12-2022 16:02:15.066877,"(14.0, 24.0, 23.285714285714285)","(2.45, 2.84, 2.822613065326633)","(2.5, 3.0, 2.9873684210526315)","(6.0, 6.6, 6.497087378640777)","(19.0, 34.0, 31.764705882352942)","(21.0, 44.0, 42.46153846153846)","(12.0, 16.5, 16.13888888888889)","(101.0, 320.0, 290.0)"
08-12-2022 16:02:16.426370,"(14.0, 25.0, 24.043478260869566)","(2.45, 2.84, 2.82)","(2.5, 3.0, 2.99)","(6.0, 6.6, 6.520895522388059)","(19.0, 34.0, 31.81818181818182)","(21.0, 44.0, 42.8235294117647)","(12.0, 16.5, 16.24)","(101.0, 320.0, 290.0)"
08-12-2022 16:02:17.795863,"(14.0, 25.0, 24.333333333333332)","(2.45, 2.82, 2.819512195121951)","(2.5, 3.0, 2.988813559322034)","(6.0, 6.6, 6.498795180722891)","(19.0, 34.0, 31.764705882352942)","(21.0, 44.0, 42.51851851851852)","(12.0, 16.5, 16.25)","(101.0, 320.0, 296.6666666666667)"
08-12-2022 16:02:19.178447,"(14.0, 25.0, 24.304347826086957)","(2.45, 2.82, 2.8194704684317715)","(2.6, 3.0, 2.988813559322034)","(5.5, 6.6, 6.541333333333333)","(20.0, 34.0, 32.19047619047619)","(26.0, 44.0, 42.91891891891892)","(12.0, 16.5, 16.375)","(101.0, 320.0, 311.25)"
08-12-2022 16:02:20.638735,"(15.0, 25.0, 24.304347826086957)","(2.45, 2.82, 2.8194704684317715)","(2.6, 3.0, 2.988813559322034)","(5.5, 6.6, 6.555882352941176)","(20.0, 34.0, 32.19047619047619)","(26.0, 44.0, 43.24528301886792)","(12.0, 16.5, 16.375)","(101.0, 320.0, 314.16666666666663)"
08-12-2022 16:02:21.957756,"(15.0, 25.0, 24.272727272727273)","(2.45, 2.82, 2.8194704684317715)","(2.6, 3.0, 2.988813559322034)","(5.5, 6.8, 6.555882352941176)","(20.0, 34.0, 32.19047619047619)","(26.0, 44.0, 42.94736842105263)","(12.0, 16.5, 16.375)","(101.0, 320.0, 314.54545454545456)"
08-12-2022 16:02:23.495372,"(15.0, 25.0, 24.272727272727273)","(2.45, 2.82, 2.8184795321637424)","(2.6, 3.0, 2.986530612244898)","(5.5, 6.8, 6.536507936507936)","(20.0, 34.0, 32.19047619047619)","(26.0, 44.0, 43.54545454545455)","(12.0, 16.5, 16.375)","(101.0, 320.0, 314.54545454545456)"
08-12-2022 16:02:24.864404,"(15.0, 25.0, 24.272727272727273)","(2.45, 2.82, 2.818470588235294)","(2.6, 3.0, 3.0209779179810723)","(5.5, 6.8, 6.561538461538461)","(20.0, 34.0, 31.866666666666667)","(26.0, 44.0, 43.54545454545455)","(12.0, 16.5, 16.441176470588236)","(101.0, 320.0, 314.54545454545456)"
08-12-2022 16:02:26.342651,"(15.0, 25.0, 24.40740740740741)","(2.45, 2.82, 2.818470588235294)","(2.6, 3.05, 3.020792079207921)","(5.5, 6.8, 6.544827586206896)","(20.0, 32.0, 31.866666666666667)","(26.0, 44.0, 43.54545454545455)","(12.0, 16.5, 16.5)","(101.0, 320.0, 314.54545454545456)"
08-12-2022 16:02:27.942120,"(15.0, 25.0, 24.636363636363637)","(2.45, 2.82, 2.8148863636363637)","(2.6, 3.05, 3.022027972027972)","(5.5, 6.6, 6.53125)","(20.0, 32.0, 31.866666666666667)","(26.0, 44.0, 43.65853658536585)","(12.0, 17.0, 16.5)","(101.0, 320.0, 315.45454545454544)"
08-12-2022 16:02:29.403839,"(15.0, 26.0, 24.636363636363637)","(2.45, 2.82, 2.8140106951871657)","(2.6, 3.05, 3.0658854166666667)","(5.5, 6.6, 6.353424657534247)","(20.0, 32.0, 31.866666666666667)","(26.0, 44.0, 43.5)","(12.0, 17.0, 16.593220338983052)","(101.0, 320.0, 315.8333333333333)"
08-12-2022 16:02:30.888888,"(16.0, 26.0, 24.125)","(2.6, 2.82, 2.817757009345794)","(2.6, 3.1, 3.0652173913043477)","(6.0, 6.4, 6.3496296296296295)","(21.0, 32.0, 31.647058823529413)","(26.0, 44.0, 43.5)","(12.0, 17.0, 16.52)","(101.0, 320.0, 313.3333333333333)"
08-12-2022 16:02:32.275443,"(16.0, 25.0, 23.6046511627907)","(2.6, 2.84, 2.8235071090047392)","(2.6, 3.1, 3.0777551020408165)","(6.0, 6.4, 6.0058823529411764)","(21.0, 32.0, 31.885714285714286)","(26.0, 44.0, 43.65714285714286)","(12.0, 17.0, 16.593220338983052)","(101.0, 320.0, 457.5)"
08-12-2022 16:02:33.691768,"(16.0, 25.0, 23.75)","(2.6, 2.84, 2.826024096385542)","(2.6, 3.1, 3.0806451612903225)","(6.0, 6.2, 6.0200000000000005)","(21.0, 32.0, 32.51851851851852)","(26.0, 44.0, 43.68421052631579)","(12.0, 17.0, 16.675675675675677)","(101.0, 480.0, 486.6666666666667)"
08-12-2022 16:02:35.035889,"(16.0, 25.0, 23.75)","(2.6, 2.84, 2.79)","(2.6, 3.1, 3.1143617021276597)","(6.0, 6.2, 5.950632911392405)","(21.0, 34.0, 32.35294117647059)","(26.0, 44.0, 44.64406779661017)","(12.0, 17.0, 16.91304347826087)","(101.0, 500.0, 473.6363636363636)"
08-12-2022 16:02:36.371474,"(16.0, 24.0, 22.5)","(2.6, 2.82, 2.8013793103448275)","(2.6, 3.15, 3.034)","(5.5, 6.0, 6.0060975609756095)","(21.0, 34.0, 32.61538461538461)","(26.0, 46.0, 45.69230769230769)","(12.0, 17.0, 16.847826086956523)","(101.0, 490.0, 461.66666666666663)"
08-12-2022 16:02:37.689505,"(16.0, 24.0, 23.714285714285715)","(2.6, 2.84, 2.8275728155339803)","(2.6, 3.05, 3.039473684210526)","(5.5, 6.2, 6.016312056737589)","(21.0, 34.0, 33.0)","(26.0, 46.0, 45.707317073170735)","(12.0, 17.5, 16.884615384615383)","(101.0, 490.0, 410.0)"
08-12-2022 16:02:38.985048,"(16.0, 24.0, 23.77777777777778)","(2.6, 2.84, 2.8275728155339803)","(2.6, 3.05, 3.0414285714285714)","(5.5, 6.2, 6.016312056737589)","(21.0, 34.0, 33.4)","(26.0, 46.0, 45.707317073170735)","(13.0, 17.5, 16.884615384615383)","(101.0, 490.0, 410.0)"
08-12-2022 16:02:40.380470,"(16.0, 24.0, 23.842105263157894)","(2.6, 2.84, 2.8303846153846153)","(2.6, 3.05, 3.0030395136778116)","(5.5, 6.2, 6.016312056737589)","(21.0, 34.0, 33.4)","(26.0, 46.0, 45.57446808510638)","(13.0, 17.5, 16.9)","(101.0, 490.0, 415.0)"
08-12-2022 16:02:41.698439,"(16.0, 24.0, 23.842105263157894)","(2.6, 2.84, 2.8394736842105264)","(2.6, 3.05, 2.980112359550562)","(5.5, 6.2, 6.027333333333333)","(21.0, 34.0, 33.77777777777778)","(26.0, 46.0, 45.348837209302324)","(13.0, 17.5, 16.583333333333332)","(101.0, 490.0, 450.0)"
08-12-2022 16:02:43.083563,"(16.0, 24.0, 23.649122807017545)","(2.6, 2.84, 2.890566037735849)","(2.6, 3.05, 2.936056338028169)","(5.5, 6.2, 6.0322147651006714)","(21.0, 34.0, 33.76470588235294)","(26.0, 46.0, 44.44444444444444)","(13.0, 17.5, 17.1875)","(101.0, 490.0, 467.1428571428571)"
08-12-2022 16:02:44.431017,"(16.0, 24.0, 23.649122807017545)","(2.6, 2.92, 2.915348837209302)","(2.6, 2.94, 2.9368539325842695)","(5.5, 6.2, 6.032624113475177)","(21.0, 34.0, 33.76470588235294)","(26.0, 46.0, 44.44444444444444)","(13.0, 17.5, 17.133333333333333)","(101.0, 490.0, 467.1428571428571)"
08-12-2022 16:02:45.833495,"(16.0, 24.0, 23.636363636363637)","(2.6, 2.92, 2.953587786259542)","(2.6, 2.94, 2.938181818181818)","(5.5, 6.2, 5.993382352941176)","(21.0, 34.0, 33.17948717948718)","(26.0, 46.0, 44.666666666666664)","(13.0, 17.5, 17.166666666666668)","(101.0, 490.0, 467.1428571428571)"
08-12-2022 16:02:47.237551,"(16.0, 24.0, 23.71153846153846)","(2.6, 2.96, 2.95525)","(2.6, 2.96, 2.9013698630136986)","(5.5, 6.0, 5.990566037735849)","(21.0, 34.0, 33.7037037037037)","(26.0, 46.0, 44.8)","(13.0, 17.5, 17.214285714285715)","(101.0, 490.0, 467.1428571428571)"
08-12-2022 16:02:48.576390,"(16.0, 24.0, 23.71153846153846)","(2.6, 2.96, 2.958181818181818)","(2.6, 2.92, 2.8905263157894736)","(5.5, 6.0, 6.039583333333334)","(21.0, 34.0, 32.4)","(26.0, 46.0, 44.75)","(13.0, 17.5, 17.291666666666668)","(101.0, 490.0, 370.0)"
08-12-2022 16:02:49.915292,"(16.0, 23.0, 22.885714285714286)","(2.6, 2.96, 2.9846464646464645)","(2.6, 2.92, 2.8642666666666665)","(5.5, 6.2, 6.010655737704918)","(21.0, 34.0, 32.46153846153846)","(26.0, 46.0, 45.714285714285715)","(13.0, 17.5, 17.416666666666668)","(101.0, 490.0, 344.54545454545456)"
08-12-2022 16:02:51.209148,"(16.0, 23.0, 22.91176470588235)","(2.6, 3.0, 2.9924896265560164)","(2.6, 2.88, 2.861612903225806)","(5.5, 6.2, 5.997590361445783)","(21.0, 34.0, 32.05128205128205)","(26.0, 46.0, 44.666666666666664)","(13.0, 17.5, 17.448275862068964)","(101.0, 490.0, 350.0)"
08-12-2022 16:02:52.579216,"(16.0, 23.0, 22.94871794871795)","(2.6, 3.05, 2.9892215568862275)","(2.6, 2.88, 2.82880829015544)","(5.5, 6.2, 5.998780487804878)","(21.0, 34.0, 33.345454545454544)","(26.0, 46.0, 44.666666666666664)","(13.0, 17.5, 17.7027027027027)","(101.0, 490.0, 400.0)"
08-12-2022 16:02:53.904560,"(16.0, 23.0, 22.953488372093023)","(2.6, 3.05, 3.0041666666666664)","(2.6, 2.86, 2.834747474747475)","(5.5, 6.2, 6.028232189973615)","(21.0, 34.0, 33.53333333333333)","(26.0, 46.0, 44.666666666666664)","(13.0, 18.0, 17.714285714285715)","(101.0, 470.0, 353.3333333333333)"
08-12-2022 16:02:55.267801,"(16.0, 23.0, 22.953488372093023)","(2.6, 3.05, 3.0182098765432097)","(2.6, 2.84, 2.823366336633663)","(5.5, 6.2, 5.995604395604396)","(21.0, 34.0, 33.540983606557376)","(26.0, 46.0, 45.5)","(13.0, 18.0, 17.385416666666668)","(101.0, 470.0, 390.0)"
08-12-2022 16:02:56.579809,"(16.0, 24.0, 23.58974358974359)","(2.6, 3.05, 3.0182098765432097)","(2.6, 2.84, 2.7819574468085104)","(5.5, 6.0, 6.026119402985075)","(21.0, 34.0, 33.54716981132076)","(26.0, 46.0, 45.1578947368421)","(13.0, 17.5, 18.166666666666668)","(101.0, 450.0, 350.0)"
08-12-2022 16:02:57.857137,"(16.0, 26.0, 25.61627906976744)","(2.6, 3.05, 3.0083333333333333)","(2.6, 2.8, 2.778488120950324)","(5.5, 6.2, 6.0165354330708665)","(21.0, 34.0, 33.54716981132076)","(26.0, 48.0, 45.294117647058826)","(13.0, 18.5, 17.884615384615383)","(101.0, 450.0, 335.0)"
08-12-2022 16:02:59.169722,"(16.0, 26.0, 25.238095238095237)","(2.6, 3.05, 3.0083333333333333)","(2.6, 2.8, 2.765890410958904)","(5.5, 6.2, 6.021138211382114)","(21.0, 34.0, 33.037974683544306)","(26.0, 48.0, 45.189189189189186)","(13.0, 18.5, 18.0)","(101.0, 440.0, 404.0)"
08-12-2022 16:03:00.523019,"(16.0, 26.0, 25.181818181818183)","(2.6, 3.05, 3.0111643835616437)","(2.6, 2.8, 2.765890410958904)","(5.5, 6.2, 6.020408163265306)","(21.0, 34.0, 33.037974683544306)","(26.0, 48.0, 46.64705882352941)","(13.0, 18.5, 18.3)","(101.0, 430.0, 404.0)"
08-12-2022 16:03:01.926784,"(16.0, 26.0, 25.181818181818183)","(2.6, 3.05, 3.0454545454545454)","(2.6, 2.8, 2.7439743589743593)","(5.5, 6.2, 6.09546539379475)","(21.0, 34.0, 33.09090909090909)","(26.0, 48.0, 46.72727272727273)","(13.0, 18.5, 18.458333333333332)","(101.0, 430.0, 316.6666666666667)"
08-12-2022 16:03:03.344863,"(16.0, 26.0, 25.88235294117647)","(2.6, 3.05, 3.051094890510949)","(2.6, 2.76, 2.740823529411765)","(5.5, 6.2, 5.92)","(21.0, 34.0, 33.164556962025316)","(26.0, 48.0, 46.8235294117647)","(13.0, 19.5, 18.9)","(101.0, 330.0, 316.6666666666667)"
08-12-2022 16:03:04.681764,"(17.0, 26.0, 25.75)","(2.6, 3.1, 2.9695652173913043)","(2.6, 2.76, 2.7741984732824427)","(5.5, 6.0, 5.987179487179487)","(21.0, 34.0, 33.75438596491228)","(31.0, 48.0, 47.888888888888886)","(13.0, 19.0, 20.076923076923077)","(101.0, 330.0, 325.0)"
08-12-2022 16:03:06.034454,"(17.0, 28.0, 27.0)","(2.6, 2.98, 2.977777777777778)","(2.6, 2.78, 2.7746788990825686)","(5.5, 6.0, 5.911111111111111)","(21.0, 34.0, 33.77777777777778)","(31.0, 48.0, 47.568627450980394)","(13.0, 21.0, 19.62857142857143)","(101.0, 330.0, 325.7142857142857)"
08-12-2022 16:03:07.377202,"(17.0, 28.0, 26.75)","(2.6, 2.98, 2.9740845070422535)","(2.6, 2.78, 2.7764197530864196)","(5.5, 6.0, 5.906666666666667)","(21.0, 34.0, 34.68354430379747)","(31.0, 50.0, 47.52)","(13.0, 21.0, 19.857142857142858)","(101.0, 330.0, 328.1818181818182)"
08-12-2022 16:03:08.739448,"(17.0, 28.0, 26.842105263157894)","(2.6, 2.98, 2.975)","(2.6, 2.78, 2.779527559055118)","(5.5, 6.0, 5.902702702702703)","(21.0, 36.0, 34.53164556962025)","(31.0, 50.0, 46.82051282051282)","(13.0, 21.0, 20.0)","(101.0, 330.0, 328.1818181818182)"
08-12-2022 16:03:10.070350,"(17.0, 28.0, 26.842105263157894)","(2.5, 2.98, 2.978315789473684)","(2.6, 2.78, 2.782508474576271)","(5.5, 6.0, 5.883505154639175)","(21.0, 36.0, 34.473684210526315)","(31.0, 50.0, 46.82051282051282)","(13.0, 21.0, 20.05263157894737)","(101.0, 330.0, 325.7142857142857)"
08-12-2022 16:03:11.428001,"(17.0, 28.0, 27.066666666666666)","(2.5, 2.98, 2.9782608695652173)","(2.6, 2.8, 2.782508474576271)","(5.5, 6.0, 5.885279187817259)","(21.0, 36.0, 34.065934065934066)","(31.0, 50.0, 46.627450980392155)","(13.0, 21.0, 20.05263157894737)","(101.0, 330.0, 325.7142857142857)"
08-12-2022 16:03:12.804173,"(17.0, 27.0, 26.363636363636363)","(2.5, 2.98, 2.97008547008547)","(2.6, 2.8, 2.752121848739496)","(5.5, 6.0, 5.91388888888889)","(21.0, 36.0, 34.28)","(31.0, 50.0, 46.945454545454545)","(13.0, 21.0, 20.5)","(101.0, 330.0, 328.1818181818182)"
08-12-2022 16:03:14.104728,"(17.0, 27.0, 26.5)","(2.5, 3.0, 2.996184210526316)","(2.6, 2.76, 2.7784)","(5.5, 6.0, 5.8584070796460175)","(21.0, 36.0, 34.2970297029703)","(31.0, 50.0, 47.152542372881356)","(13.0, 21.0, 20.5)","(101.0, 330.0, 328.3333333333333)"
08-12-2022 16:03:15.472600,"(17.0, 27.0, 32.476190476190474)","(2.5, 3.0, 2.8654545454545453)","(2.6, 2.78, 2.927663551401869)","(5.5, 6.0, 6.0549019607843135)","(21.0, 36.0, 31.692307692307693)","(31.0, 50.0, 49.5)","(13.0, 21.0, 16.928571428571427)","(101.0, 330.0, 360.0)"
08-12-2022 16:03:16.867454,"(18.0, 34.0, 32.92307692307692)","(2.45, 2.98, 2.837209302325581)","(2.6, 2.98, 2.9528)","(5.5, 6.2, 6.150785340314136)","(20.0, 36.0, 28.666666666666668)","(31.0, 50.0, 49.666666666666664)","(12.0, 17.0, 14.574074074074074)","(101.0, 410.0, 360.0)"
08-12-2022 16:03:18.304767,"(18.0, 34.0, 29.327868852459016)","(2.45, 2.88, 2.863030303030303)","(2.6, 2.96, 2.9161194029850748)","(5.5, 6.2, 6.386528497409326)","(20.0, 32.0, 28.8)","(31.0, 50.0, 51.4078947368421)","(12.0, 15.5, 15.208333333333334)","(101.0, 410.0, 365.0)"
08-12-2022 16:03:19.665238,"(18.0, 32.0, 29.19672131147541)","(2.45, 2.88, 2.8656410256410254)","(2.6, 2.94, 2.927027027027027)","(5.5, 6.6, 6.408620689655173)","(20.0, 32.0, 29.379310344827587)","(31.0, 55.0, 51.310810810810814)","(12.0, 16.0, 15.442307692307692)","(101.0, 410.0, 383.3333333333333)"
08-12-2022 16:03:21.047998,"(18.0, 32.0, 30.90909090909091)","(2.45, 2.88, 2.8010344827586207)","(2.6, 2.94, 2.939516129032258)","(5.5, 6.6, 6.434782608695652)","(20.0, 32.0, 30.146341463414636)","(31.0, 55.0, 50.81609195402299)","(12.0, 15.5, 15.450980392156863)","(101.0, 410.0, 416.6666666666667)"
08-12-2022 16:03:22.601674,"(18.0, 30.0, 29.4375)","(2.45, 2.82, 2.780550458715596)","(2.6, 2.94, 2.9554545454545456)","(5.5, 6.6, 6.5705426356589145)","(20.0, 32.0, 29.92)","(31.0, 55.0, 51.04347826086956)","(12.0, 15.5, 15.450980392156863)","(101.0, 460.0, 450.0)"
08-12-2022 16:03:24.066327,"(18.0, 30.0, 29.357142857142858)","(2.45, 2.8, 2.7729963898916967)","(2.6, 2.96, 2.9709859154929577)","(5.5, 6.6, 6.61747572815534)","(20.0, 32.0, 29.833333333333332)","(31.0, 55.0, 51.6605504587156)","(12.0, 15.5, 15.450980392156863)","(101.0, 460.0, 423.3333333333333)"
08-12-2022 16:03:25.444817,"(18.0, 30.0, 29.357142857142858)","(2.45, 2.8, 2.7786666666666666)","(2.6, 2.98, 2.9777272727272726)","(5.5, 6.8, 6.6021052631578945)","(20.0, 32.0, 28.602739726027398)","(31.0, 55.0, 51.888888888888886)","(12.0, 15.5, 15.450980392156863)","(101.0, 470.0, 446.6666666666667)"
08-12-2022 16:03:26.702523,"(18.0, 30.0, 29.333333333333332)","(2.5, 2.78, 2.7786666666666666)","(2.6, 2.98, 2.9627368421052633)","(5.5, 6.8, 6.7680981595092025)","(20.0, 30.0, 28.87719298245614)","(31.0, 55.0, 50.333333333333336)","(13.0, 15.5, 13.681818181818182)","(101.0, 470.0, 426.66666666666663)"
08-12-2022 16:03:27.968855,"(18.0, 32.0, 30.150943396226417)","(2.5, 2.82, 2.8173456790123454)","(2.6, 3.05, 3.026978417266187)","(5.5, 6.8, 6.742592592592592)","(20.0, 30.0, 28.708333333333332)","(31.0, 55.0, 50.660377358490564)","(13.0, 14.5, 13.172413793103448)","(101.0, 470.0, 449.4736842105263)"
08-12-2022 16:03:29.268051,"(18.0, 30.0, 29.57894736842105)","(2.5, 2.84, 2.8456310679611647)","(2.6, 3.05, 2.921818181818182)","(5.5, 6.8, 6.533333333333333)","(21.0, 30.0, 29.26829268292683)","(31.0, 55.0, 52.5735294117647)","(13.0, 13.5, 13.813559322033898)","(101.0, 470.0, 492.3809523809524)"
08-12-2022 16:03:30.642987,"(18.0, 32.0, 30.727272727272727)","(2.5, 2.88, 2.854945054945055)","(2.6, 2.94, 2.925)","(5.5, 6.6, 6.654054054054054)","(21.0, 30.0, 29.347826086956523)","(31.0, 55.0, 53.166666666666664)","(13.0, 14.0, 13.75)","(101.0, 500.0, 450.0)"
08-12-2022 16:03:31.978220,"(18.0, 32.0, 30.88888888888889)","(2.5, 2.88, 2.857349397590361)","(2.6, 2.94, 2.9404347826086954)","(5.5, 6.8, 6.5284768211920525)","(21.0, 30.0, 29.347826086956523)","(31.0, 55.0, 53.75)","(12.0, 14.0, 13.6)","(101.0, 500.0, 475.0)"
08-12-2022 16:03:33.580310,"(18.0, 32.0, 30.634146341463413)","(2.5, 2.88, 2.884)","(2.6, 2.96, 2.938695652173913)","(5.5, 6.6, 6.5284768211920525)","(20.0, 30.0, 29.347826086956523)","(31.0, 55.0, 53.75)","(12.0, 14.0, 13.799242424242424)","(101.0, 500.0, 483.33333333333337)"
08-12-2022 16:03:35.013034,"(18.0, 32.0, 29.46153846153846)","(2.5, 2.9, 2.8977215189873418)","(2.6, 2.94, 2.9362406015037594)","(5.5, 6.6, 6.5)","(20.0, 30.0, 29.142857142857142)","(31.0, 55.0, 54.193548387096776)","(12.0, 14.0, 14.065934065934066)","(101.0, 500.0, 430.0)"
08-12-2022 16:03:36.463349,"(18.0, 32.0, 28.444444444444443)","(2.6, 2.9, 2.8959537572254335)","(2.6, 2.96, 2.917777777777778)","(5.5, 6.6, 6.499319727891156)","(21.0, 30.0, 28.363636363636363)","(31.0, 55.0, 54.166666666666664)","(12.0, 14.5, 14.065934065934066)","(101.0, 500.0, 456.6666666666667)"
08-12-2022 16:03:38.015436,"(18.0, 32.0, 28.444444444444443)","(2.6, 2.92, 2.9064406779661014)","(2.6, 2.92, 2.868888888888889)","(5.5, 6.6, 6.539664804469274)","(21.0, 30.0, 27.75)","(31.0, 55.0, 54.42982456140351)","(12.0, 14.5, 14.063157894736841)","(101.0, 500.0, 481.42857142857144)"
08-12-2022 16:03:39.483451,"(18.0, 32.0, 28.88888888888889)","(2.6, 2.92, 2.9584615384615383)","(2.6, 2.9, 2.821818181818182)","(5.5, 6.6, 6.620754716981132)","(21.0, 30.0, 28.076923076923077)","(31.0, 55.0, 54.48275862068966)","(12.0, 14.5, 14.112745098039216)","(101.0, 500.0, 431.25)"
08-12-2022 16:03:40.801841,"(18.0, 30.0, 28.551724137931036)","(2.6, 2.96, 2.9456756756756755)","(2.6, 2.86, 2.8183870967741935)","(5.5, 6.8, 6.691428571428571)","(21.0, 29.0, 27.933333333333334)","(31.0, 55.0, 54.48275862068966)","(12.0, 14.5, 14.112745098039216)","(101.0, 440.0, 405.0)"
