,No Complaints,Really Royal,Dusty Country,Over Load,So You Sing,County Mist,Disney Cool
06-01-2023 13:46:36.011037,"(3.3, 4.5, 4.233333333333333)","(5.0, 7.8, 7.199999999999999)","(2.7, 4.0, 3.6966666666666668)","(18.0, 40.0, 37.72222222222222)","(17.0, 44.0, 29.333333333333336)","(3.5, 4.8, 4.114285714285714)","(31.0, 60.0, 47.07692307692308)"
06-01-2023 13:46:37.136606,"(3.3, 4.5, 4.3)","(5.0, 7.8, 7.199999999999999)","(2.7, 4.0, 3.6966666666666668)","(18.0, 40.0, 27.7)","(17.0, 44.0, 33.733333333333334)","(3.5, 4.8, 4.376470588235295)","(31.0, 60.0, 43.529411764705884)"
06-01-2023 13:46:38.226382,"(3.3, 4.5, 4.157142857142857)","(5.0, 7.8, 6.8999999999999995)","(2.7, 4.0, 3.6966666666666668)","(18.0, 40.0, 28.13157894736842)","(17.0, 44.0, 33.111111111111114)","(3.5, 4.8, 4.376470588235295)","(31.0, 60.0, 43.529411764705884)"
06-01-2023 13:46:39.224920,"(3.3, 4.5, 4.157142857142857)","(5.0, 7.8, 6.8999999999999995)","(2.7, 4.0, 3.6966666666666668)","(18.0, 40.0, 28.13157894736842)","(17.0, 44.0, 33.5)","(3.5, 4.8, 4.376470588235295)","(31.0, 60.0, 42.888888888888886)"
06-01-2023 13:46:40.260900,"(3.3, 4.5, 4.157142857142857)","(5.0, 7.8, 6.8999999999999995)","(2.7, 4.0, 3.715625)","(18.0, 40.0, 28.13157894736842)","(17.0, 44.0, 33.5)","(3.5, 4.8, 4.376470588235295)","(31.0, 60.0, 42.888888888888886)"
06-01-2023 13:46:41.303182,"(3.3, 4.5, 4.157142857142857)","(5.0, 7.6, 6.766666666666667)","(2.7, 4.0, 3.65)","(18.0, 40.0, 28.13157894736842)","(17.0, 40.0, 32.0)","(3.5, 4.8, 4.376470588235295)","(31.0, 50.0, 47.75)"
06-01-2023 13:46:42.449841,"(3.3, 4.5, 4.157142857142857)","(5.0, 7.6, 6.699999999999999)","(2.7, 4.0, 3.7199999999999998)","(18.0, 40.0, 28.13157894736842)","(17.0, 40.0, 32.0)","(3.5, 4.8, 4.114285714285714)","(31.0, 50.0, 47.75)"
06-01-2023 13:46:43.525092,"(3.3, 4.5, 4.3)","(5.0, 7.6, 6.683333333333333)","(2.7, 4.0, 3.7375)","(18.0, 40.0, 28.13157894736842)","(17.0, 40.0, 32.0)","(3.5, 4.8, 4.114285714285714)","(31.0, 50.0, 47.75)"
06-01-2023 13:46:44.492337,"(3.3, 4.5, 4.3)","(5.0, 7.6, 6.624390243902439)","(2.7, 4.0, 3.7375)","(18.0, 40.0, 28.13157894736842)","(17.0, 40.0, 25.6)","(3.5, 4.8, 4.376470588235295)","(31.0, 50.0, 41.0)"
06-01-2023 13:46:45.500372,"(3.3, 4.5, 4.3)","(5.0, 7.6, 6.624390243902439)","(2.7, 4.0, 3.815384615384615)","(18.0, 40.0, 28.13157894736842)","(17.0, 40.0, 25.6)","(3.5, 4.8, 4.376470588235295)","(31.0, 50.0, 41.0)"
06-01-2023 13:46:46.481134,"(3.3, 4.5, 4.3)","(5.0, 7.6, 6.624390243902439)","(2.7, 4.0, 3.815384615384615)","(18.0, 40.0, 28.13157894736842)","(17.0, 40.0, 25.6)","(3.5, 4.8, 4.376470588235295)","(31.0, 50.0, 41.0)"
06-01-2023 13:46:47.807041,"(3.3, 4.6, 4.225)","(5.0, 7.6, 5.85)","(2.7, 4.0, 3.816666666666667)","(18.0, 40.0, 28.13157894736842)","(17.0, 40.0, 25.6)","(3.5, 4.8, 4.376470588235295)","(31.0, 50.0, 41.0)"
06-01-2023 13:46:48.978490,"(3.3, 4.5, 4.157142857142857)","(5.0, 7.4, 5.96)","(2.7, 4.0, 3.830769230769231)","(18.0, 40.0, 28.13157894736842)","(17.0, 40.0, 25.6)","(3.5, 4.8, 4.366666666666667)","(31.0, 50.0, 41.0)"
06-01-2023 13:46:50.002962,"(3.3, 4.5, 4.157142857142857)","(5.0, 7.4, 5.8432432432432435)","(2.7, 4.0, 3.830769230769231)","(18.0, 40.0, 28.13157894736842)","(17.0, 40.0, 25.6)","(3.5, 4.8, 4.366666666666667)","(31.0, 50.0, 41.0)"
06-01-2023 13:46:50.990774,"(3.3, 4.5, 4.157142857142857)","(5.0, 7.4, 5.8432432432432435)","(2.7, 4.0, 3.830769230769231)","(18.0, 40.0, 28.13157894736842)","(17.0, 40.0, 25.6)","(3.5, 4.8, 4.366666666666667)","(31.0, 50.0, 41.0)"
06-01-2023 13:46:51.995940,"(3.3, 4.5, 4.157142857142857)","(5.0, 7.2, 5.8933333333333335)","(2.7, 4.0, 3.830769230769231)","(18.0, 40.0, 28.13157894736842)","(17.0, 40.0, 25.6)","(3.5, 4.8, 4.366666666666667)","(31.0, 50.0, 41.0)"
06-01-2023 13:46:53.107201,"(3.3, 4.5, 4.157142857142857)","(5.0, 7.2, 5.8933333333333335)","(2.7, 4.0, 3.8333333333333335)","(18.0, 40.0, 27.7)","(17.0, 40.0, 25.6)","(3.5, 4.8, 4.366666666666667)","(31.0, 50.0, 41.0)"
06-01-2023 13:46:54.155685,"(3.3, 4.5, 4.157142857142857)","(5.0, 7.0, 5.92)","(2.7, 4.0, 3.8333333333333335)","(18.0, 40.0, 27.7)","(17.0, 40.0, 25.6)","(3.5, 4.8, 4.366666666666667)","(31.0, 50.0, 41.0)"
06-01-2023 13:46:55.158131,"(3.3, 4.5, 4.3)","(5.0, 7.0, 5.909090909090909)","(2.7, 4.0, 3.8333333333333335)","(18.0, 40.0, 27.7)","(17.0, 40.0, 25.6)","(3.5, 4.8, 4.1066666666666665)","(31.0, 50.0, 41.0)"
06-01-2023 13:46:56.239870,"(3.3, 4.5, 4.3)","(5.0, 7.0, 5.909090909090909)","(2.7, 4.0, 3.8333333333333335)","(18.0, 40.0, 27.7)","(17.0, 40.0, 25.6)","(3.5, 4.8, 4.1066666666666665)","(31.0, 50.0, 41.0)"
06-01-2023 13:46:57.297563,"(3.3, 4.5, 4.3)","(5.0, 7.0, 5.909090909090909)","(2.7, 4.0, 3.8333333333333335)","(18.0, 40.0, 27.7)","(17.0, 40.0, 25.6)","(3.5, 4.8, 4.1066666666666665)","(31.0, 50.0, 41.0)"
06-01-2023 13:46:58.419626,"(3.3, 4.5, 4.3)","(5.0, 7.0, 6.0)","(2.7, 4.0, 3.8)","(18.0, 40.0, 27.7)","(17.0, 40.0, 25.6)","(3.5, 4.8, 4.366666666666667)","(31.0, 50.0, 41.0)"
06-01-2023 13:46:59.546002,"(3.3, 4.5, 4.3)","(5.0, 6.6, 5.933333333333334)","(2.7, 4.0, 3.8)","(18.0, 40.0, 27.7)","(17.0, 40.0, 25.6)","(3.5, 4.8, 4.1066666666666665)","(31.0, 50.0, 41.0)"
06-01-2023 13:47:00.613972,"(3.3, 4.5, 4.157142857142857)","(5.0, 6.6, 5.933333333333334)","(2.7, 4.0, 3.85)","(18.0, 40.0, 27.7)","(17.0, 40.0, 25.6)","(3.5, 4.8, 4.1066666666666665)","(31.0, 50.0, 41.0)"
06-01-2023 13:47:01.817199,"(3.3, 4.5, 4.157142857142857)","(5.0, 6.6, 5.933333333333334)","(2.7, 4.0, 3.85)","(18.0, 40.0, 27.7)","(17.0, 40.0, 25.6)","(3.5, 4.8, 4.1066666666666665)","(31.0, 50.0, 41.0)"
06-01-2023 13:47:02.899521,"(3.3, 4.5, 4.157142857142857)","(5.0, 6.6, 5.933333333333334)","(2.7, 4.0, 3.85)","(18.0, 40.0, 27.7)","(17.0, 40.0, 25.6)","(3.5, 4.8, 4.1066666666666665)","(31.0, 50.0, 41.0)"
06-01-2023 13:47:03.875321,"(3.3, 4.5, 4.157142857142857)","(5.0, 6.6, 5.933333333333334)","(2.7, 4.0, 3.85)","(18.0, 40.0, 27.7)","(17.0, 40.0, 25.6)","(3.5, 4.7, 4.427272727272728)","(31.0, 50.0, 41.0)"
06-01-2023 13:47:05.005268,"(3.3, 4.5, 4.157142857142857)","(5.0, 6.8, 6.3)","(2.7, 4.0, 3.742857142857143)","(18.0, 40.0, 27.7)","(17.0, 40.0, 25.6)","(3.5, 4.7, 4.347058823529412)","(31.0, 50.0, 41.0)"
06-01-2023 13:47:06.067861,"(3.3, 4.5, 4.157142857142857)","(5.0, 6.6, 5.933333333333334)","(2.7, 4.0, 3.8666666666666667)","(18.0, 40.0, 27.7)","(17.0, 40.0, 25.6)","(3.5, 4.7, 4.311111111111111)","(31.0, 50.0, 41.0)"
06-01-2023 13:47:07.083291,"(3.3, 4.5, 4.3)","(5.0, 6.6, 5.933333333333334)","(2.7, 4.0, 3.8666666666666667)","(18.0, 40.0, 27.7)","(17.0, 40.0, 25.6)","(3.5, 4.6, 4.311111111111111)","(31.0, 50.0, 41.0)"
06-01-2023 13:47:08.236632,"(3.3, 4.5, 4.3)","(5.0, 6.6, 5.683333333333334)","(2.7, 4.0, 3.8666666666666667)","(18.0, 40.0, 27.30952380952381)","(17.0, 40.0, 25.6)","(3.5, 4.6, 4.3052631578947365)","(31.0, 50.0, 41.0)"
06-01-2023 13:47:09.234014,"(3.3, 4.5, 4.3)","(5.0, 6.6, 6.38)","(2.7, 4.0, 3.8666666666666667)","(18.0, 40.0, 27.30952380952381)","(17.0, 40.0, 25.6)","(3.5, 4.6, 4.3052631578947365)","(31.0, 50.0, 41.0)"
06-01-2023 13:47:10.310995,"(3.3, 4.5, 4.3)","(5.0, 6.6, 5.85)","(2.7, 4.0, 3.8666666666666667)","(18.0, 40.0, 27.30952380952381)","(17.0, 40.0, 25.6)","(3.5, 4.6, 4.25)","(31.0, 50.0, 41.0)"
06-01-2023 13:47:11.500297,"(3.3, 4.6, 4.225)","(5.0, 6.8, 6.25)","(2.7, 4.0, 3.7714285714285714)","(18.0, 40.0, 27.30952380952381)","(17.0, 40.0, 25.6)","(3.5, 4.6, 4.25)","(31.0, 50.0, 41.0)"
06-01-2023 13:47:12.474541,"(3.3, 4.5, 4.157142857142857)","(5.0, 6.6, 5.85)","(2.7, 4.0, 3.8727272727272726)","(18.0, 40.0, 27.30952380952381)","(17.0, 40.0, 25.6)","(3.5, 4.6, 4.25)","(31.0, 50.0, 41.0)"
06-01-2023 13:47:13.500637,"(3.3, 4.5, 4.157142857142857)","(5.0, 6.6, 5.85)","(2.7, 4.0, 3.8727272727272726)","(18.0, 40.0, 27.30952380952381)","(16.0, 40.0, 25.6)","(3.5, 4.6, 4.25)","(31.0, 50.0, 41.0)"
06-01-2023 13:47:14.631899,"(3.3, 4.5, 4.157142857142857)","(5.0, 6.6, 5.85)","(2.7, 4.0, 3.8727272727272726)","(18.0, 40.0, 27.30952380952381)","(16.0, 40.0, 25.6)","(3.5, 4.6, 4.25)","(31.0, 50.0, 41.0)"
06-01-2023 13:47:15.620355,"(3.3, 4.5, 4.157142857142857)","(5.0, 6.6, 5.85)","(2.7, 4.0, 3.8727272727272726)","(18.0, 40.0, 27.30952380952381)","(16.0, 40.0, 25.6)","(3.5, 4.6, 4.075)","(31.0, 50.0, 41.0)"
06-01-2023 13:47:16.693935,"(3.3, 4.5, 4.157142857142857)","(5.0, 6.6, 5.85)","(2.7, 4.0, 3.8444444444444446)","(18.0, 40.0, 27.30952380952381)","(16.0, 40.0, 25.6)","(3.5, 4.6, 4.3052631578947365)","(31.0, 50.0, 41.0)"
06-01-2023 13:47:17.812046,"(3.3, 4.5, 4.3)","(5.0, 6.6, 5.85)","(2.7, 4.0, 3.8666666666666667)","(18.0, 40.0, 27.30952380952381)","(16.0, 40.0, 25.6)","(3.5, 4.6, 4.288888888888889)","(31.0, 50.0, 41.0)"
06-01-2023 13:47:18.916514,"(3.3, 4.5, 4.3)","(5.0, 6.6, 5.85)","(2.7, 4.0, 3.8666666666666667)","(18.0, 40.0, 27.30952380952381)","(16.0, 40.0, 25.6)","(3.5, 4.6, 4.288888888888889)","(31.0, 50.0, 41.0)"
06-01-2023 13:47:20.021940,"(3.3, 4.5, 4.3)","(5.0, 6.6, 5.85)","(2.7, 4.0, 3.8666666666666667)","(18.0, 40.0, 27.30952380952381)","(16.0, 40.0, 25.6)","(3.5, 4.6, 4.288888888888889)","(31.0, 50.0, 38.54545454545455)"
06-01-2023 13:47:21.040866,"(3.3, 4.5, 4.3)","(5.0, 6.6, 5.85)","(2.7, 4.0, 3.8666666666666667)","(18.0, 40.0, 26.954545454545453)","(16.0, 40.0, 25.6)","(3.5, 4.6, 4.288888888888889)","(31.0, 50.0, 37.4)"
06-01-2023 13:47:22.068769,"(3.3, 4.6, 4.225)","(5.0, 6.6, 5.85)","(2.7, 4.0, 3.8666666666666667)","(18.0, 40.0, 26.954545454545453)","(16.0, 40.0, 25.6)","(3.5, 4.6, 4.28)","(31.0, 50.0, 37.4)"
06-01-2023 13:47:23.209042,"(3.3, 4.6, 4.225)","(5.0, 6.6, 5.85)","(2.7, 4.0, 3.8444444444444446)","(18.0, 40.0, 26.954545454545453)","(16.0, 40.0, 25.6)","(3.5, 4.6, 4.066666666666666)","(31.0, 50.0, 37.4)"
06-01-2023 13:47:24.300031,"(3.3, 4.6, 4.225)","(5.0, 6.8, 5.85)","(2.7, 4.0, 3.8444444444444446)","(18.0, 40.0, 26.954545454545453)","(16.0, 40.0, 25.6)","(3.5, 4.6, 4.28)","(31.0, 50.0, 37.4)"
06-01-2023 13:47:25.310749,"(3.3, 4.6, 4.225)","(5.0, 6.6, 5.85)","(2.7, 4.0, 3.8444444444444446)","(18.0, 40.0, 26.954545454545453)","(16.0, 40.0, 32.5)","(3.5, 4.6, 4.28)","(31.0, 50.0, 37.4)"
06-01-2023 13:47:26.312893,"(3.3, 4.6, 4.225)","(5.0, 6.6, 5.85)","(2.7, 4.0, 3.8444444444444446)","(18.0, 40.0, 26.954545454545453)","(16.0, 40.0, 32.5)","(3.5, 4.6, 4.28)","(31.0, 50.0, 37.4)"
06-01-2023 13:47:27.351873,"(3.3, 4.6, 4.225)","(5.0, 6.6, 5.85)","(2.7, 4.0, 3.8444444444444446)","(18.0, 40.0, 26.954545454545453)","(16.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.28)","(31.0, 50.0, 37.4)"
06-01-2023 13:47:28.380155,"(3.3, 4.6, 4.225)","(5.0, 6.6, 5.85)","(2.7, 4.0, 3.8444444444444446)","(18.0, 40.0, 26.954545454545453)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.28)","(31.0, 50.0, 37.4)"
06-01-2023 13:47:29.366826,"(3.3, 4.6, 4.225)","(5.0, 6.6, 5.828571428571428)","(2.7, 4.0, 3.8444444444444446)","(18.0, 40.0, 26.954545454545453)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.066666666666666)","(31.0, 50.0, 34.25)"
06-01-2023 13:47:30.376035,"(3.3, 4.6, 4.225)","(5.0, 6.6, 5.75)","(2.7, 4.0, 3.68)","(18.0, 40.0, 26.954545454545453)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.295238095238095)","(31.0, 50.0, 34.25)"
06-01-2023 13:47:31.407169,"(3.3, 4.6, 4.225)","(5.0, 6.4, 5.777777777777778)","(2.7, 4.0, 3.8444444444444446)","(18.0, 40.0, 26.954545454545453)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.28)","(31.0, 50.0, 33.8)"
06-01-2023 13:47:32.464345,"(3.3, 4.6, 4.225)","(5.0, 6.4, 5.7700000000000005)","(2.7, 4.0, 3.8444444444444446)","(18.0, 40.0, 26.954545454545453)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.28)","(31.0, 50.0, 33.8)"
06-01-2023 13:47:33.495883,"(3.3, 4.6, 4.225)","(5.0, 6.4, 5.730434782608696)","(2.7, 4.0, 3.8444444444444446)","(18.0, 40.0, 26.954545454545453)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.28)","(31.0, 50.0, 33.63636363636363)"
06-01-2023 13:47:34.669062,"(3.3, 4.6, 4.225)","(5.0, 6.4, 5.730434782608696)","(2.7, 4.0, 3.8444444444444446)","(18.0, 40.0, 24.894736842105264)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.28)","(31.0, 50.0, 33.63636363636363)"
06-01-2023 13:47:35.775065,"(3.3, 4.6, 4.225)","(5.0, 6.4, 5.7625)","(2.7, 4.0, 3.8444444444444446)","(18.0, 40.0, 26.954545454545453)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.295238095238095)","(31.0, 50.0, 33.63636363636363)"
06-01-2023 13:47:36.758738,"(3.3, 4.6, 4.225)","(5.0, 6.2, 5.7625)","(2.7, 4.0, 3.8444444444444446)","(18.0, 40.0, 26.954545454545453)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.295238095238095)","(31.0, 50.0, 33.63636363636363)"
06-01-2023 13:47:37.849996,"(3.3, 4.6, 4.225)","(5.0, 6.2, 5.7625)","(2.7, 4.0, 3.8444444444444446)","(18.0, 40.0, 26.954545454545453)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.295238095238095)","(31.0, 50.0, 33.63636363636363)"
06-01-2023 13:47:38.891106,"(3.3, 4.6, 4.225)","(5.0, 6.2, 5.7625)","(2.7, 4.0, 3.8444444444444446)","(18.0, 40.0, 26.954545454545453)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.295238095238095)","(31.0, 50.0, 33.63636363636363)"
06-01-2023 13:47:39.962118,"(3.3, 4.6, 4.225)","(5.0, 6.2, 5.727777777777778)","(2.7, 4.0, 3.8444444444444446)","(18.0, 40.0, 34.166666666666664)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.295238095238095)","(31.0, 50.0, 33.63636363636363)"
06-01-2023 13:47:41.003558,"(3.3, 4.6, 4.225)","(5.0, 6.2, 5.727777777777778)","(2.7, 4.0, 3.8444444444444446)","(18.0, 36.0, 34.166666666666664)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.295238095238095)","(31.0, 50.0, 33.63636363636363)"
06-01-2023 13:47:41.979180,"(3.3, 4.6, 4.225)","(5.0, 6.2, 5.633333333333333)","(2.7, 4.0, 3.8444444444444446)","(18.0, 36.0, 34.166666666666664)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.295238095238095)","(31.0, 50.0, 33.63636363636363)"
06-01-2023 13:47:42.995853,"(3.3, 4.6, 4.225)","(5.0, 6.0, 5.666666666666666)","(2.7, 4.0, 3.8444444444444446)","(18.0, 36.0, 32.388888888888886)","(17.0, 40.0, 35.2)","(3.5, 4.6, 4.28)","(31.0, 50.0, 33.63636363636363)"
06-01-2023 13:47:44.009586,"(3.3, 4.6, 4.225)","(5.0, 6.0, 5.666666666666666)","(2.7, 4.0, 3.8444444444444446)","(18.0, 34.0, 32.388888888888886)","(17.0, 40.0, 36.57142857142857)","(3.5, 4.6, 4.28)","(31.0, 50.0, 33.63636363636363)"
06-01-2023 13:47:45.051088,"(3.3, 4.6, 4.225)","(5.0, 6.0, 5.666666666666666)","(2.7, 4.0, 3.8444444444444446)","(18.0, 34.0, 30.61111111111111)","(17.0, 40.0, 35.714285714285715)","(3.5, 4.6, 4.28)","(31.0, 50.0, 33.63636363636363)"
06-01-2023 13:47:46.136371,"(3.3, 4.6, 4.225)","(5.0, 6.0, 5.666666666666666)","(2.7, 4.0, 3.8444444444444446)","(18.0, 32.0, 30.61111111111111)","(17.0, 40.0, 35.714285714285715)","(3.5, 4.6, 4.28)","(31.0, 50.0, 33.63636363636363)"
06-01-2023 13:47:47.253364,"(3.3, 4.6, 4.225)","(5.0, 6.0, 5.733333333333333)","(2.7, 4.0, 3.8444444444444446)","(18.0, 32.0, 23.346153846153847)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.035294117647059)","(31.0, 50.0, 33.63636363636363)"
06-01-2023 13:47:48.294104,"(3.3, 4.6, 4.225)","(5.0, 6.2, 5.8)","(2.7, 4.0, 3.8444444444444446)","(18.0, 32.0, 23.346153846153847)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.035294117647059)","(31.0, 50.0, 33.63636363636363)"
06-01-2023 13:47:49.331842,"(3.3, 4.6, 4.225)","(5.0, 6.0, 5.666666666666666)","(2.7, 4.0, 3.8444444444444446)","(18.0, 30.0, 28.833333333333336)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.295238095238095)","(31.0, 50.0, 33.63636363636363)"
06-01-2023 13:47:50.410943,"(3.3, 4.6, 4.225)","(5.0, 6.0, 5.666666666666666)","(2.7, 4.0, 3.68)","(18.0, 30.0, 28.833333333333336)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.295238095238095)","(31.0, 50.0, 33.63636363636363)"
06-01-2023 13:47:51.577430,"(3.3, 4.6, 4.225)","(5.0, 6.0, 5.666666666666666)","(2.7, 4.0, 3.8444444444444446)","(18.0, 29.0, 27.944444444444443)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.295238095238095)","(31.0, 50.0, 33.63636363636363)"
06-01-2023 13:47:52.728448,"(3.3, 4.6, 4.225)","(5.0, 6.0, 5.666666666666666)","(2.7, 4.0, 3.8444444444444446)","(18.0, 29.0, 27.944444444444443)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.295238095238095)","(31.0, 50.0, 33.63636363636363)"
06-01-2023 13:47:53.755976,"(3.3, 4.6, 4.225)","(5.0, 6.0, 5.666666666666666)","(2.7, 4.0, 3.8444444444444446)","(18.0, 29.0, 27.944444444444443)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.295238095238095)","(31.0, 50.0, 33.63636363636363)"
06-01-2023 13:47:54.887082,"(3.3, 4.6, 4.225)","(5.0, 6.0, 5.666666666666666)","(2.7, 4.0, 3.8444444444444446)","(18.0, 29.0, 20.23076923076923)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.295238095238095)","(31.0, 50.0, 33.63636363636363)"
06-01-2023 13:47:56.009251,"(3.3, 4.6, 4.225)","(5.0, 6.0, 5.666666666666666)","(2.7, 4.0, 3.8444444444444446)","(18.0, 29.0, 20.23076923076923)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.295238095238095)","(31.0, 50.0, 33.63636363636363)"
06-01-2023 13:47:57.040785,"(3.3, 4.6, 4.225)","(5.0, 6.0, 5.666666666666666)","(2.7, 4.0, 3.68)","(18.0, 29.0, 22.294117647058822)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.295238095238095)","(31.0, 50.0, 33.63636363636363)"
06-01-2023 13:47:58.179828,"(3.3, 4.6, 4.225)","(5.0, 6.0, 5.666666666666666)","(2.7, 4.0, 3.68)","(18.0, 29.0, 22.294117647058822)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.295238095238095)","(31.0, 50.0, 33.63636363636363)"
06-01-2023 13:47:59.341109,"(3.3, 4.6, 4.225)","(5.0, 6.0, 5.666666666666666)","(2.7, 4.0, 3.68)","(18.0, 29.0, 24.09090909090909)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.295238095238095)","(31.0, 50.0, 33.63636363636363)"
06-01-2023 13:48:00.534001,"(3.3, 4.6, 4.225)","(5.0, 6.2, 5.8)","(2.7, 4.0, 3.68)","(18.0, 29.0, 24.09090909090909)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.035294117647059)","(31.0, 50.0, 37.69230769230769)"
06-01-2023 13:48:01.580379,"(3.3, 4.6, 4.225)","(5.0, 6.2, 5.8)","(2.7, 4.0, 3.68)","(18.0, 29.0, 24.09090909090909)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.035294117647059)","(31.0, 50.0, 38.0)"
06-01-2023 13:48:02.646739,"(3.3, 4.6, 4.225)","(5.0, 6.2, 5.8)","(2.7, 4.0, 3.68)","(18.0, 29.0, 23.31578947368421)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.035294117647059)","(31.0, 50.0, 38.0)"
06-01-2023 13:48:03.820992,"(3.3, 4.6, 4.225)","(5.0, 6.2, 5.8)","(2.7, 4.0, 3.68)","(18.0, 29.0, 23.31578947368421)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.035294117647059)","(31.0, 50.0, 38.0)"
06-01-2023 13:48:04.820103,"(3.3, 4.6, 4.225)","(5.0, 6.2, 5.8)","(2.7, 4.0, 3.68)","(18.0, 29.0, 23.31578947368421)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.035294117647059)","(31.0, 50.0, 38.0)"
06-01-2023 13:48:05.907342,"(3.3, 4.6, 4.225)","(5.0, 6.2, 5.8)","(2.7, 4.0, 3.68)","(18.0, 29.0, 23.31578947368421)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.035294117647059)","(31.0, 50.0, 38.0)"
06-01-2023 13:48:07.017525,"(3.3, 4.6, 4.225)","(5.0, 6.2, 5.8)","(2.7, 4.0, 3.68)","(18.0, 29.0, 23.31578947368421)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.035294117647059)","(31.0, 50.0, 38.0)"
06-01-2023 13:48:08.036996,"(3.3, 4.6, 4.225)","(5.0, 6.2, 5.8)","(2.7, 4.0, 3.68)","(18.0, 29.0, 23.31578947368421)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.035294117647059)","(31.0, 50.0, 38.0)"
06-01-2023 13:48:09.108147,"(3.3, 4.6, 4.225)","(5.0, 6.2, 5.8)","(2.7, 4.0, 3.68)","(18.0, 29.0, 23.31578947368421)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.6, 4.071428571428571)","(31.0, 50.0, 38.0)"
06-01-2023 13:48:10.292625,"(3.3, 4.6, 4.225)","(5.0, 6.2, 5.8)","(2.7, 4.0, 3.68)","(18.0, 29.0, 23.31578947368421)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.5, 4.035714285714286)","(31.0, 50.0, 38.8)"
06-01-2023 13:48:11.450247,"(3.3, 4.6, 4.225)","(5.0, 6.2, 5.8)","(2.7, 4.0, 3.68)","(18.0, 29.0, 23.31578947368421)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.5, 4.035714285714286)","(31.0, 50.0, 38.8)"
06-01-2023 13:48:12.580293,"(3.3, 4.6, 4.225)","(5.0, 6.2, 5.8)","(2.7, 4.0, 3.68)","(18.0, 29.0, 23.31578947368421)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.5, 4.035714285714286)","(31.0, 50.0, 38.8)"
06-01-2023 13:48:13.643237,"(3.3, 4.6, 4.225)","(5.0, 6.2, 5.8)","(2.7, 4.0, 3.68)","(18.0, 29.0, 23.31578947368421)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.5, 4.035714285714286)","(31.0, 50.0, 42.53333333333333)"
06-01-2023 13:48:14.808414,"(3.3, 4.6, 4.225)","(5.0, 6.2, 5.8)","(2.7, 4.0, 3.68)","(18.0, 29.0, 23.31578947368421)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.5, 4.035714285714286)","(31.0, 50.0, 42.53333333333333)"
06-01-2023 13:48:15.986530,"(3.3, 4.6, 4.225)","(5.0, 6.2, 5.8)","(2.7, 4.0, 3.68)","(18.0, 29.0, 23.31578947368421)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.5, 4.035714285714286)","(31.0, 50.0, 42.53333333333333)"
06-01-2023 13:48:17.045787,"(3.3, 4.6, 4.225)","(5.0, 6.2, 5.8)","(2.7, 4.0, 3.68)","(18.0, 29.0, 23.31578947368421)","(17.0, 40.0, 36.666666666666664)","(3.5, 4.5, 4.035714285714286)","(31.0, 50.0, 42.53333333333333)"
