,Lektra Dish,Zambora Nut,Thai Time,My Maximus,Rock Me Mama,Impactus,Call Me Thor
10-01-2023 16:33:45.944200,"(16.0, 36.0, 30.52173913043478)","(1.65, 1.79, 1.7695454545454545)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(20.0, 60.0, 55.83783783783784)","(9.0, 16.5, 14.621212121212121)","(3.4, 4.7, 4.609090909090909)"
10-01-2023 16:33:47.110839,"(16.0, 36.0, 32.21052631578947)","(1.65, 1.79, 1.7695454545454545)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(20.0, 60.0, 55.83783783783784)","(9.0, 16.5, 14.642857142857142)","(3.4, 4.7, 4.609090909090909)"
10-01-2023 16:33:48.170254,"(16.0, 36.0, 32.108108108108105)","(1.65, 1.79, 1.772)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(20.0, 60.0, 55.83783783783784)","(9.0, 16.5, 14.642857142857142)","(3.4, 4.7, 4.609090909090909)"
10-01-2023 16:33:49.254587,"(16.0, 36.0, 32.21052631578947)","(1.65, 1.79, 1.7733333333333334)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(20.0, 60.0, 55.83783783783784)","(9.0, 16.5, 14.642857142857142)","(3.4, 4.7, 4.609090909090909)"
10-01-2023 16:33:50.357928,"(16.0, 36.0, 32.21052631578947)","(1.65, 1.79, 1.7675)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(20.0, 60.0, 55.83783783783784)","(9.0, 16.5, 14.642857142857142)","(3.4, 4.7, 4.609090909090909)"
10-01-2023 16:33:51.507624,"(16.0, 36.0, 32.21052631578947)","(1.65, 1.79, 1.7878571428571428)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(20.0, 60.0, 55.83783783783784)","(9.0, 16.5, 14.642857142857142)","(3.4, 4.7, 4.609090909090909)"
10-01-2023 16:33:52.647959,"(16.0, 36.0, 32.108108108108105)","(1.65, 1.79, 1.7864285714285715)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(20.0, 60.0, 55.83783783783784)","(9.0, 16.5, 14.82258064516129)","(3.4, 4.7, 4.609090909090909)"
10-01-2023 16:33:53.751259,"(16.0, 36.0, 32.108108108108105)","(1.65, 1.79, 1.7816666666666667)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(20.0, 60.0, 54.92307692307692)","(9.0, 16.5, 14.642857142857142)","(3.4, 4.7, 4.609090909090909)"
10-01-2023 16:33:54.872364,"(16.0, 36.0, 32.21052631578947)","(1.65, 1.79, 1.7850000000000001)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(20.0, 60.0, 54.92307692307692)","(9.0, 16.5, 14.642857142857142)","(3.4, 4.7, 4.609090909090909)"
10-01-2023 16:33:56.070490,"(16.0, 36.0, 32.21052631578947)","(1.65, 1.79, 1.7850000000000001)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(20.0, 60.0, 56.33333333333333)","(9.0, 16.5, 14.642857142857142)","(3.4, 4.7, 4.609090909090909)"
10-01-2023 16:33:57.152862,"(16.0, 36.0, 32.21052631578947)","(1.65, 1.79, 1.7872727272727273)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(20.0, 60.0, 56.33333333333333)","(9.0, 16.5, 14.96875)","(3.4, 4.7, 4.618367346938776)"
10-01-2023 16:33:58.230434,"(16.0, 36.0, 32.21052631578947)","(1.65, 1.79, 1.7850000000000001)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(20.0, 60.0, 56.33333333333333)","(9.0, 16.0, 14.421052631578947)","(3.4, 4.7, 4.618367346938776)"
10-01-2023 16:33:59.277618,"(16.0, 36.0, 32.21052631578947)","(1.65, 1.79, 1.7872727272727273)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(20.0, 60.0, 56.33333333333333)","(9.0, 16.0, 14.26086956521739)","(3.4, 4.7, 4.618367346938776)"
10-01-2023 16:34:00.448787,"(16.0, 36.0, 32.21052631578947)","(1.65, 1.79, 1.7864285714285715)","(26.0, 46.0, 44.58823529411765)","(9.0, 12.5, 12.265625)","(20.0, 60.0, 56.33333333333333)","(9.0, 16.0, 14.421052631578947)","(3.4, 4.7, 4.618367346938776)"
10-01-2023 16:34:01.630252,"(16.0, 36.0, 32.108108108108105)","(1.65, 1.79, 1.7870588235294118)","(26.0, 46.0, 44.58823529411765)","(9.0, 12.5, 12.265625)","(20.0, 60.0, 56.33333333333333)","(9.0, 16.0, 14.421052631578947)","(3.4, 4.7, 4.618367346938776)"
10-01-2023 16:34:02.787465,"(16.0, 36.0, 32.108108108108105)","(1.65, 1.79, 1.7870588235294118)","(26.0, 46.0, 44.58823529411765)","(9.0, 12.5, 12.265625)","(21.0, 60.0, 56.432432432432435)","(9.0, 16.0, 14.10344827586207)","(3.4, 4.7, 4.822222222222223)"
10-01-2023 16:34:03.923744,"(16.0, 36.0, 32.30769230769231)","(1.65, 1.79, 1.7872727272727273)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(21.0, 60.0, 56.432432432432435)","(9.0, 16.0, 14.035714285714286)","(3.4, 4.9, 4.845454545454546)"
10-01-2023 16:34:05.074795,"(16.0, 36.0, 32.30769230769231)","(1.65, 1.79, 1.7850000000000001)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(21.0, 60.0, 55.111111111111114)","(9.0, 16.0, 14.035714285714286)","(3.4, 4.9, 4.851515151515152)"
10-01-2023 16:34:06.257737,"(16.0, 36.0, 32.30769230769231)","(1.65, 1.79, 1.775)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(21.0, 60.0, 55.21739130434783)","(9.0, 16.0, 14.035714285714286)","(3.4, 4.9, 4.972093023255814)"
10-01-2023 16:34:07.447711,"(16.0, 36.0, 32.21052631578947)","(1.65, 1.79, 1.7850000000000001)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(21.0, 60.0, 56.0)","(9.0, 16.0, 14.166666666666666)","(3.4, 5.2, 5.08)"
10-01-2023 16:34:08.668339,"(18.0, 36.0, 32.21052631578947)","(1.6, 1.79, 1.7850000000000001)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(26.0, 60.0, 57.333333333333336)","(10.0, 16.0, 14.088235294117647)","(3.5, 5.1, 4.93)"
10-01-2023 16:34:09.819522,"(18.0, 36.0, 32.108108108108105)","(1.6, 1.79, 1.7841176470588236)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(26.0, 60.0, 58.46153846153846)","(10.0, 16.0, 14.166666666666666)","(3.5, 5.2, 4.93)"
10-01-2023 16:34:10.921838,"(18.0, 36.0, 32.108108108108105)","(1.6, 1.79, 1.7841176470588236)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(26.0, 60.0, 58.46153846153846)","(10.0, 16.0, 14.166666666666666)","(3.5, 5.2, 5.02)"
10-01-2023 16:34:12.003911,"(18.0, 36.0, 32.21052631578947)","(1.6, 1.79, 1.7841176470588236)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(26.0, 60.0, 58.46153846153846)","(10.0, 16.0, 14.166666666666666)","(3.5, 5.2, 5.004347826086956)"
10-01-2023 16:34:13.139004,"(18.0, 36.0, 32.21052631578947)","(1.6, 1.79, 1.7757142857142858)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(26.0, 60.0, 58.46153846153846)","(10.0, 16.0, 14.088235294117647)","(3.5, 5.2, 5.004347826086956)"
10-01-2023 16:34:14.348673,"(18.0, 36.0, 32.21052631578947)","(1.6, 1.79, 1.775)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(26.0, 60.0, 58.46153846153846)","(10.0, 16.0, 14.166666666666666)","(3.5, 5.2, 4.995454545454546)"
10-01-2023 16:34:15.537098,"(18.0, 36.0, 32.21052631578947)","(1.6, 1.79, 1.775)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(26.0, 60.0, 58.46153846153846)","(10.0, 16.0, 14.166666666666666)","(3.5, 5.2, 5.05)"
10-01-2023 16:34:16.691084,"(18.0, 36.0, 32.21052631578947)","(1.6, 1.79, 1.775)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(26.0, 60.0, 58.46153846153846)","(10.0, 16.0, 14.166666666666666)","(3.5, 5.2, 5.05)"
10-01-2023 16:34:17.785580,"(18.0, 36.0, 32.21052631578947)","(1.6, 1.79, 1.775)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(26.0, 60.0, 58.46153846153846)","(10.0, 16.0, 14.166666666666666)","(3.5, 5.2, 5.05)"
10-01-2023 16:34:18.881328,"(18.0, 36.0, 32.21052631578947)","(1.6, 1.79, 1.775)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(26.0, 60.0, 58.46153846153846)","(10.0, 16.0, 14.088235294117647)","(3.5, 5.2, 5.0200000000000005)"
10-01-2023 16:34:20.017558,"(18.0, 34.0, 30.666666666666668)","(1.6, 1.79, 1.7866666666666666)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(26.0, 60.0, 58.46153846153846)","(10.0, 16.0, 14.166666666666666)","(3.5, 5.2, 5.076470588235294)"
10-01-2023 16:34:21.223886,"(18.0, 34.0, 30.470588235294116)","(1.6, 1.79, 1.7752631578947369)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(26.0, 60.0, 58.46153846153846)","(10.0, 16.0, 14.166666666666666)","(3.5, 5.1, 5.076470588235294)"
10-01-2023 16:34:22.362621,"(18.0, 34.0, 30.25)","(1.6, 1.79, 1.755)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(26.0, 60.0, 58.46153846153846)","(10.0, 16.0, 14.166666666666666)","(3.5, 5.1, 5.0625)"
10-01-2023 16:34:23.470715,"(18.0, 34.0, 29.76923076923077)","(1.6, 1.79, 1.755)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(26.0, 60.0, 58.46153846153846)","(10.0, 16.0, 14.088235294117647)","(3.5, 5.1, 5.1)"
10-01-2023 16:34:24.850431,"(18.0, 34.0, 29.90909090909091)","(1.6, 1.79, 1.755)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(26.0, 60.0, 58.46153846153846)","(10.0, 16.0, 14.088235294117647)","(3.5, 5.2, 5.083333333333333)"
10-01-2023 16:34:26.207067,"(18.0, 34.0, 29.90909090909091)","(1.6, 1.79, 1.755)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(26.0, 60.0, 58.46153846153846)","(10.0, 16.0, 14.088235294117647)","(3.5, 5.1, 5.083333333333333)"
10-01-2023 16:34:27.477191,"(18.0, 34.0, 29.90909090909091)","(1.6, 1.79, 1.755)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(26.0, 60.0, 58.46153846153846)","(10.0, 16.0, 14.088235294117647)","(3.5, 5.1, 5.072727272727272)"
10-01-2023 16:34:28.741050,"(18.0, 34.0, 29.90909090909091)","(1.6, 1.79, 1.7766666666666666)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(26.0, 60.0, 58.46153846153846)","(10.0, 16.0, 14.088235294117647)","(3.5, 5.1, 5.072727272727272)"
10-01-2023 16:34:30.033717,"(18.0, 34.0, 29.90909090909091)","(1.6, 1.79, 1.775)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(26.0, 60.0, 58.46153846153846)","(10.0, 16.0, 14.088235294117647)","(3.5, 5.1, 5.072727272727272)"
10-01-2023 16:34:31.308973,"(18.0, 34.0, 29.90909090909091)","(1.6, 1.79, 1.775)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.265625)","(26.0, 60.0, 58.46153846153846)","(10.0, 16.0, 14.088235294117647)","(3.5, 5.1, 5.02)"
10-01-2023 16:34:32.566580,"(18.0, 34.0, 29.90909090909091)","(1.6, 1.79, 1.775)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.157142857142857)","(26.0, 60.0, 58.51851851851852)","(10.0, 16.0, 13.678571428571429)","(3.5, 5.1, 4.966666666666667)"
10-01-2023 16:34:33.808360,"(18.0, 34.0, 29.454545454545453)","(1.6, 1.81, 1.7718181818181817)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.157142857142857)","(26.0, 60.0, 58.51851851851852)","(10.0, 16.0, 13.678571428571429)","(3.5, 5.2, 4.978571428571429)"
10-01-2023 16:34:35.029926,"(18.0, 34.0, 29.454545454545453)","(1.6, 1.82, 1.7945454545454547)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.157142857142857)","(26.0, 60.0, 58.666666666666664)","(10.0, 16.0, 13.678571428571429)","(3.5, 5.0, 4.976923076923077)"
10-01-2023 16:34:36.211615,"(18.0, 34.0, 29.454545454545453)","(1.6, 1.82, 1.7945454545454547)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.157142857142857)","(26.0, 60.0, 58.666666666666664)","(10.0, 16.0, 13.678571428571429)","(3.5, 5.0, 4.983333333333333)"
10-01-2023 16:34:37.408799,"(18.0, 34.0, 29.384615384615383)","(1.6, 1.82, 1.8076923076923077)","(26.0, 46.0, 43.6)","(9.0, 12.5, 12.157142857142857)","(26.0, 60.0, 59.2)","(10.0, 16.0, 14.3)","(3.5, 5.0, 4.983333333333333)"
10-01-2023 16:34:38.585533,"(18.0, 34.0, 29.384615384615383)","(1.6, 1.81, 1.8050000000000002)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.157142857142857)","(26.0, 60.0, 59.2)","(10.0, 15.5, 14.7)","(3.5, 5.0, 4.8374999999999995)"
10-01-2023 16:34:39.826078,"(18.0, 34.0, 29.384615384615383)","(1.6, 1.8, 1.7850000000000001)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.157142857142857)","(26.0, 60.0, 59.2)","(10.0, 15.5, 14.7)","(3.5, 5.1, 4.844444444444445)"
10-01-2023 16:34:41.034764,"(18.0, 32.0, 29.857142857142858)","(1.6, 1.8, 1.7850000000000001)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.157142857142857)","(26.0, 60.0, 59.2)","(10.0, 15.5, 13.98)","(3.5, 4.9, 4.873333333333334)"
10-01-2023 16:34:42.233087,"(18.0, 34.0, 29.434782608695652)","(1.6, 1.8, 1.7850000000000001)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.157142857142857)","(26.0, 60.0, 59.2)","(10.0, 15.5, 14.0)","(3.5, 4.9, 4.994736842105263)"
10-01-2023 16:34:43.421293,"(18.0, 34.0, 29.434782608695652)","(1.6, 1.8, 1.7850000000000001)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.157142857142857)","(26.0, 60.0, 59.2)","(10.0, 15.0, 14.0)","(3.5, 5.1, 4.994736842105263)"
10-01-2023 16:34:44.515168,"(18.0, 32.0, 26.333333333333332)","(1.6, 1.8, 1.7850000000000001)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.157142857142857)","(26.0, 60.0, 59.375)","(10.0, 15.0, 14.0)","(3.5, 5.1, 4.943478260869565)"
10-01-2023 16:34:45.564596,"(18.0, 32.0, 27.70967741935484)","(1.6, 1.8, 1.7850000000000001)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.157142857142857)","(26.0, 60.0, 59.375)","(10.0, 15.0, 14.0)","(3.5, 5.1, 4.943478260869565)"
10-01-2023 16:34:46.736442,"(18.0, 32.0, 27.70967741935484)","(1.6, 1.8, 1.7850000000000001)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.157142857142857)","(26.0, 60.0, 64.54545454545455)","(10.0, 15.0, 13.818181818181818)","(3.5, 5.1, 5.033333333333333)"
10-01-2023 16:34:47.916161,"(18.0, 32.0, 26.3)","(1.6, 1.8, 1.7850000000000001)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.157142857142857)","(26.0, 70.0, 63.513513513513516)","(10.0, 14.0, 13.375)","(3.5, 5.1, 4.994736842105263)"
10-01-2023 16:34:49.143444,"(18.0, 32.0, 26.3)","(1.6, 1.8, 1.7850000000000001)","(26.0, 46.0, 44.5)","(9.0, 12.5, 12.157142857142857)","(26.0, 70.0, 63.07692307692308)","(10.0, 13.5, 12.6875)","(3.5, 5.1, 4.885714285714285)"
10-01-2023 16:34:50.254206,"(18.0, 32.0, 26.3)","(1.6, 1.8, 1.78)","(26.0, 46.0, 44.7027027027027)","(9.0, 12.5, 12.2)","(26.0, 70.0, 63.86363636363636)","(10.0, 14.0, 13.113636363636363)","(3.5, 5.1, 4.9)"
10-01-2023 16:34:51.505248,"(18.0, 32.0, 27.263157894736842)","(1.6, 1.79, 1.7866666666666666)","(26.0, 46.0, 44.7027027027027)","(9.0, 12.5, 12.2)","(26.0, 70.0, 63.86363636363636)","(10.0, 14.0, 12.985294117647058)","(3.5, 5.0, 5.016666666666667)"
10-01-2023 16:34:52.930044,"(18.0, 32.0, 27.25)","(1.6, 1.8, 1.7850000000000001)","(26.0, 46.0, 44.7027027027027)","(9.0, 12.5, 12.2)","(26.0, 70.0, 63.86363636363636)","(10.0, 14.0, 12.941176470588236)","(3.5, 5.1, 4.966666666666667)"
10-01-2023 16:34:54.282911,"(18.0, 32.0, 27.928571428571427)","(1.6, 1.8, 1.7850000000000001)","(26.0, 46.0, 44.7027027027027)","(9.0, 12.5, 12.2)","(26.0, 70.0, 63.86363636363636)","(10.0, 14.0, 12.941176470588236)","(3.5, 5.1, 4.966666666666667)"
10-01-2023 16:34:55.678658,"(18.0, 32.0, 28.06896551724138)","(1.6, 1.8, 1.7866666666666666)","(26.0, 46.0, 44.7027027027027)","(9.0, 12.5, 12.2)","(26.0, 70.0, 63.86363636363636)","(10.0, 14.0, 12.941176470588236)","(3.5, 5.1, 4.966666666666667)"
10-01-2023 16:34:56.890066,"(18.0, 32.0, 27.928571428571427)","(1.6, 1.8, 1.7866666666666666)","(26.0, 46.0, 44.7027027027027)","(9.0, 12.5, 12.2)","(26.0, 70.0, 63.86363636363636)","(10.0, 14.0, 12.941176470588236)","(3.5, 5.1, 4.966666666666667)"
10-01-2023 16:34:58.118604,"(18.0, 32.0, 28.06896551724138)","(1.55, 1.8, 1.795)","(26.0, 46.0, 44.7027027027027)","(9.0, 12.5, 12.2)","(31.0, 70.0, 63.86363636363636)","(9.0, 14.0, 12.941176470588236)","(3.6, 5.1, 5.0)"
10-01-2023 16:34:59.434073,"(18.0, 32.0, 27.043478260869566)","(1.55, 1.8, 1.7866666666666666)","(26.0, 46.0, 44.7027027027027)","(9.0, 12.5, 12.2)","(31.0, 70.0, 63.86363636363636)","(9.0, 14.0, 13.0)","(3.6, 5.1, 4.873333333333333)"
10-01-2023 16:35:00.627601,"(18.0, 32.0, 27.25)","(1.55, 1.8, 1.7866666666666666)","(26.0, 46.0, 44.7027027027027)","(9.0, 12.5, 12.2)","(31.0, 70.0, 63.86363636363636)","(9.0, 14.0, 13.014285714285714)","(3.6, 5.1, 4.816666666666666)"
10-01-2023 16:35:01.801490,"(18.0, 32.0, 28.06896551724138)","(1.55, 1.8, 1.7933333333333334)","(26.0, 46.0, 44.26086956521739)","(9.0, 12.5, 12.2)","(31.0, 70.0, 63.86363636363636)","(9.0, 14.0, 13.014285714285714)","(3.6, 5.1, 4.852941176470588)"
10-01-2023 16:35:02.928352,"(18.0, 32.0, 27.25)","(1.55, 1.81, 1.7966666666666666)","(26.0, 46.0, 44.26086956521739)","(9.0, 12.5, 12.2)","(31.0, 70.0, 63.86363636363636)","(9.0, 14.0, 13.014285714285714)","(3.6, 5.1, 4.852941176470588)"
10-01-2023 16:35:04.118208,"(18.0, 32.0, 28.38095238095238)","(1.55, 1.81, 1.8050000000000002)","(26.0, 46.0, 44.57142857142857)","(9.0, 12.5, 12.2)","(31.0, 70.0, 63.86363636363636)","(9.0, 14.0, 12.961538461538462)","(3.6, 5.1, 4.857692307692307)"
10-01-2023 16:35:05.268346,"(18.0, 32.0, 28.4)","(1.55, 1.8, 1.7866666666666666)","(26.0, 46.0, 44.57142857142857)","(9.0, 12.5, 12.2)","(31.0, 70.0, 64.70588235294117)","(9.0, 14.0, 12.961538461538462)","(3.6, 5.1, 4.866666666666666)"
10-01-2023 16:35:06.531119,"(18.0, 32.0, 29.12)","(1.55, 1.79, 1.7836363636363637)","(26.0, 46.0, 44.94736842105263)","(9.0, 12.5, 12.207317073170731)","(31.0, 70.0, 65.16129032258064)","(9.0, 14.0, 12.95)","(3.6, 5.1, 4.862068965517241)"
10-01-2023 16:35:07.768464,"(18.0, 32.0, 29.12)","(1.55, 1.8, 1.7970000000000002)","(26.0, 46.0, 44.94736842105263)","(9.0, 12.5, 12.207317073170731)","(31.0, 70.0, 65.81395348837209)","(9.0, 14.0, 12.95)","(3.6, 5.1, 4.848387096774194)"
10-01-2023 16:35:08.933172,"(18.0, 32.0, 28.4)","(1.55, 1.8, 1.7970000000000002)","(26.0, 46.0, 44.94736842105263)","(9.0, 12.5, 12.207317073170731)","(31.0, 70.0, 65.81395348837209)","(9.0, 14.0, 12.95)","(3.6, 5.1, 4.848387096774194)"
10-01-2023 16:35:10.102965,"(18.0, 32.0, 28.727272727272727)","(1.55, 1.8, 1.7964179104477613)","(26.0, 46.0, 44.94736842105263)","(9.0, 12.5, 12.207317073170731)","(31.0, 70.0, 66.25)","(9.0, 14.0, 12.95)","(3.6, 5.1, 4.9)"
10-01-2023 16:35:11.310789,"(18.0, 32.0, 29.428571428571427)","(1.55, 1.8, 1.7990322580645162)","(26.0, 46.0, 44.94736842105263)","(9.0, 12.5, 12.207317073170731)","(31.0, 70.0, 66.25)","(9.0, 14.0, 12.95)","(3.6, 5.0, 4.883333333333334)"
10-01-2023 16:35:12.470721,"(18.0, 32.0, 28.869565217391305)","(1.55, 1.8, 1.7893548387096774)","(26.0, 46.0, 44.94736842105263)","(9.0, 12.5, 12.166666666666666)","(31.0, 70.0, 66.25)","(9.0, 14.0, 13.023255813953488)","(3.6, 4.9, 4.928571428571429)"
10-01-2023 16:35:13.627287,"(18.0, 32.0, 28.869565217391305)","(1.55, 1.79, 1.7858333333333334)","(26.0, 46.0, 44.94736842105263)","(9.0, 12.5, 12.166666666666666)","(31.0, 70.0, 66.25)","(9.0, 14.0, 13.023255813953488)","(3.6, 5.0, 4.855555555555555)"
10-01-2023 16:35:14.748714,"(18.0, 32.0, 29.428571428571427)","(1.55, 1.79, 1.7882456140350877)","(26.0, 46.0, 44.94736842105263)","(9.0, 12.5, 12.318181818181818)","(31.0, 70.0, 66.25)","(9.0, 14.0, 13.023255813953488)","(3.6, 5.0, 4.886666666666667)"
10-01-2023 16:35:16.039851,"(18.0, 32.0, 29.23076923076923)","(1.55, 1.81, 1.8091489361702129)","(26.0, 46.0, 44.94736842105263)","(9.0, 12.5, 12.318181818181818)","(31.0, 70.0, 66.25)","(9.0, 14.0, 13.023255813953488)","(3.6, 4.9, 4.75)"
10-01-2023 16:35:17.162666,"(19.0, 32.0, 28.695652173913043)","(1.55, 1.81, 1.809090909090909)","(26.0, 46.0, 44.94736842105263)","(9.0, 12.5, 12.318181818181818)","(31.0, 70.0, 66.25)","(10.0, 14.0, 13.076923076923077)","(3.7, 4.9, 4.77391304347826)"
10-01-2023 16:35:18.283503,"(19.0, 32.0, 29.285714285714285)","(1.55, 1.81, 1.809642857142857)","(26.0, 46.0, 44.94736842105263)","(9.0, 12.5, 12.318181818181818)","(31.0, 70.0, 66.25)","(10.0, 14.0, 13.035714285714286)","(3.7, 4.8, 4.7555555555555555)"
10-01-2023 16:35:19.443804,"(19.0, 32.0, 29.285714285714285)","(1.55, 1.81, 1.809642857142857)","(26.0, 46.0, 44.94736842105263)","(9.0, 12.5, 12.318181818181818)","(31.0, 70.0, 65.81395348837209)","(10.0, 14.0, 13.035714285714286)","(3.7, 4.8, 4.771428571428571)"
10-01-2023 16:35:20.586617,"(19.0, 32.0, 28.695652173913043)","(1.55, 1.81, 1.8091011235955057)","(26.0, 46.0, 44.94736842105263)","(9.0, 12.5, 12.318181818181818)","(31.0, 70.0, 66.25)","(10.0, 14.0, 12.973684210526315)","(3.7, 4.8, 4.7749999999999995)"
10-01-2023 16:35:21.646754,"(19.0, 32.0, 29.285714285714285)","(1.55, 1.81, 1.8096341463414634)","(26.0, 46.0, 44.94736842105263)","(9.0, 12.5, 12.326086956521738)","(31.0, 70.0, 66.25)","(10.0, 14.0, 12.973684210526315)","(3.7, 4.8, 4.646153846153846)"
10-01-2023 16:35:22.894835,"(19.0, 32.0, 28.695652173913043)","(1.55, 1.81, 1.8061538461538462)","(26.0, 46.0, 44.94736842105263)","(9.0, 12.5, 12.326086956521738)","(31.0, 70.0, 66.25)","(10.0, 14.0, 12.973684210526315)","(3.7, 4.9, 4.779999999999999)"
10-01-2023 16:35:24.099197,"(19.0, 32.0, 28.695652173913043)","(1.55, 1.81, 1.8050000000000002)","(26.0, 46.0, 44.94736842105263)","(9.0, 12.5, 12.9)","(31.0, 70.0, 68.06451612903226)","(10.0, 14.0, 13.117647058823529)","(3.7, 4.8, 4.78)"
10-01-2023 16:35:25.277765,"(19.0, 32.0, 29.285714285714285)","(1.55, 1.8, 1.7763157894736843)","(26.0, 46.0, 44.54545454545455)","(9.0, 13.0, 12.863636363636363)","(31.0, 70.0, 68.06451612903226)","(10.0, 14.0, 13.166666666666666)","(3.7, 4.8, 4.8047619047619055)"
10-01-2023 16:35:26.349740,"(19.0, 32.0, 29.285714285714285)","(1.55, 1.79, 1.7761538461538462)","(26.0, 46.0, 44.54545454545455)","(9.0, 13.0, 12.791666666666666)","(31.0, 70.0, 68.06451612903226)","(10.0, 14.0, 13.541666666666666)","(3.7, 4.9, 4.861111111111112)"
10-01-2023 16:35:27.472012,"(19.0, 32.0, 28.695652173913043)","(1.55, 1.79, 1.76125)","(26.0, 46.0, 44.54545454545455)","(9.0, 13.0, 12.791666666666666)","(31.0, 70.0, 68.06451612903226)","(10.0, 14.0, 13.541666666666666)","(3.7, 4.9, 4.892307692307693)"
10-01-2023 16:35:28.648864,"(19.0, 32.0, 28.695652173913043)","(1.55, 1.79, 1.7585714285714287)","(26.0, 46.0, 44.54545454545455)","(9.0, 13.0, 12.791666666666666)","(31.0, 70.0, 68.06451612903226)","(10.0, 14.0, 13.541666666666666)","(3.7, 4.9, 4.892307692307693)"
10-01-2023 16:35:29.750225,"(19.0, 32.0, 29.285714285714285)","(1.55, 1.78, 1.7564285714285715)","(26.0, 46.0, 45.23809523809524)","(9.0, 13.0, 12.807692307692308)","(31.0, 70.0, 68.06451612903226)","(10.0, 14.0, 13.472727272727273)","(3.7, 4.9, 4.892307692307693)"
10-01-2023 16:35:30.910039,"(19.0, 32.0, 28.695652173913043)","(1.55, 1.78, 1.751764705882353)","(26.0, 46.0, 45.23809523809524)","(9.0, 13.0, 12.608695652173914)","(31.0, 70.0, 68.06451612903226)","(10.0, 14.0, 13.472727272727273)","(3.7, 4.9, 4.892307692307693)"
10-01-2023 16:35:32.024916,"(19.0, 32.0, 28.842105263157894)","(1.55, 1.78, 1.751764705882353)","(26.0, 46.0, 45.23809523809524)","(9.0, 13.0, 12.695652173913043)","(31.0, 70.0, 68.06451612903226)","(10.0, 14.0, 13.5)","(3.7, 4.9, 4.892307692307693)"
10-01-2023 16:35:33.092150,"(20.0, 32.0, 29.5)","(1.55, 1.78, 1.7329411764705882)","(26.0, 46.0, 45.23809523809524)","(10.0, 13.0, 12.736842105263158)","(31.0, 70.0, 68.125)","(10.0, 14.0, 13.5)","(3.7, 4.9, 4.933333333333334)"
