,Ziggey,Star Lilly,Sunnie Beach,Rattlin Lilly,Novel Approach,Ryleeorielly,Ourcaribbeancruise,American Dutchess,Diamond Dance Nz,Octavia
598,"[datetime.datetime(2022, 11, 28, 16, 39, 51, 156874), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 39, 51, 156874), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 39, 51, 156874), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 39, 51, 156874), 1.6, 2.32]","[datetime.datetime(2022, 11, 28, 16, 39, 51, 156874), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 39, 51, 156874), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 39, 51, 156874), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 39, 51, 156874), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 39, 51, 156874), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 51, 156874), 101.0, 380.0]"
599,"[datetime.datetime(2022, 11, 28, 16, 39, 52, 391479), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 39, 52, 391479), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 39, 52, 391479), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 39, 52, 391479), 1.6, 2.32]","[datetime.datetime(2022, 11, 28, 16, 39, 52, 391479), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 39, 52, 391479), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 39, 52, 391479), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 39, 52, 391479), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 39, 52, 391479), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 52, 391479), 101.0, 380.0]"
600,"[datetime.datetime(2022, 11, 28, 16, 39, 53, 661348), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 39, 53, 661348), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 39, 53, 661348), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 39, 53, 661348), 1.6, 2.32]","[datetime.datetime(2022, 11, 28, 16, 39, 53, 661348), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 39, 53, 661348), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 39, 53, 661348), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 39, 53, 661348), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 39, 53, 661348), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 53, 661348), 101.0, 380.0]"
601,"[datetime.datetime(2022, 11, 28, 16, 39, 54, 909080), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 39, 54, 909080), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 39, 54, 909080), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 39, 54, 909080), 1.6, 2.32]","[datetime.datetime(2022, 11, 28, 16, 39, 54, 909080), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 39, 54, 909080), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 39, 54, 909080), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 39, 54, 909080), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 39, 54, 909080), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 54, 909080), 101.0, 380.0]"
602,"[datetime.datetime(2022, 11, 28, 16, 39, 56, 145300), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 39, 56, 145300), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 39, 56, 145300), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 39, 56, 145300), 1.6, 2.32]","[datetime.datetime(2022, 11, 28, 16, 39, 56, 145300), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 39, 56, 145300), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 39, 56, 145300), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 39, 56, 145300), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 39, 56, 145300), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 56, 145300), 101.0, 380.0]"
603,"[datetime.datetime(2022, 11, 28, 16, 39, 57, 408999), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 39, 57, 408999), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 39, 57, 408999), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 39, 57, 408999), 1.6, 2.32]","[datetime.datetime(2022, 11, 28, 16, 39, 57, 408999), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 39, 57, 408999), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 39, 57, 408999), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 39, 57, 408999), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 39, 57, 408999), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 57, 408999), 101.0, 380.0]"
604,"[datetime.datetime(2022, 11, 28, 16, 39, 58, 646951), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 39, 58, 646951), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 39, 58, 646951), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 39, 58, 646951), 1.6, 2.32]","[datetime.datetime(2022, 11, 28, 16, 39, 58, 646951), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 39, 58, 646951), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 39, 58, 646951), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 39, 58, 646951), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 39, 58, 646951), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 58, 646951), 101.0, 380.0]"
605,"[datetime.datetime(2022, 11, 28, 16, 39, 59, 886711), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 39, 59, 886711), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 39, 59, 886711), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 39, 59, 886711), 1.6, 2.32]","[datetime.datetime(2022, 11, 28, 16, 39, 59, 886711), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 39, 59, 886711), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 39, 59, 886711), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 39, 59, 886711), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 39, 59, 886711), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 59, 886711), 101.0, 380.0]"
606,"[datetime.datetime(2022, 11, 28, 16, 40, 1, 129273), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 1, 129273), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 1, 129273), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 1, 129273), 1.6, 2.32]","[datetime.datetime(2022, 11, 28, 16, 40, 1, 129273), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 1, 129273), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 1, 129273), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 1, 129273), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 1, 129273), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 1, 129273), 101.0, 380.0]"
607,"[datetime.datetime(2022, 11, 28, 16, 40, 2, 366431), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 2, 366431), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 2, 366431), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 2, 366431), 1.6, 2.32]","[datetime.datetime(2022, 11, 28, 16, 40, 2, 366431), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 2, 366431), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 2, 366431), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 2, 366431), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 2, 366431), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 2, 366431), 101.0, 380.0]"
608,"[datetime.datetime(2022, 11, 28, 16, 40, 3, 627342), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 3, 627342), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 3, 627342), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 3, 627342), 1.6, 2.32]","[datetime.datetime(2022, 11, 28, 16, 40, 3, 627342), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 3, 627342), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 3, 627342), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 3, 627342), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 3, 627342), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 3, 627342), 101.0, 380.0]"
609,"[datetime.datetime(2022, 11, 28, 16, 40, 4, 868592), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 4, 868592), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 4, 868592), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 4, 868592), 1.6, 2.32]","[datetime.datetime(2022, 11, 28, 16, 40, 4, 868592), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 4, 868592), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 4, 868592), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 4, 868592), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 4, 868592), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 4, 868592), 101.0, 380.0]"
610,"[datetime.datetime(2022, 11, 28, 16, 40, 6, 155464), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 6, 155464), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 6, 155464), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 6, 155464), 1.6, 2.32]","[datetime.datetime(2022, 11, 28, 16, 40, 6, 155464), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 6, 155464), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 6, 155464), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 6, 155464), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 6, 155464), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 6, 155464), 101.0, 380.0]"
611,"[datetime.datetime(2022, 11, 28, 16, 40, 7, 431249), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 7, 431249), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 7, 431249), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 7, 431249), 1.6, 2.32]","[datetime.datetime(2022, 11, 28, 16, 40, 7, 431249), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 7, 431249), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 7, 431249), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 7, 431249), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 7, 431249), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 7, 431249), 101.0, 380.0]"
612,"[datetime.datetime(2022, 11, 28, 16, 40, 8, 699427), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 8, 699427), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 8, 699427), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 8, 699427), 1.6, 2.32]","[datetime.datetime(2022, 11, 28, 16, 40, 8, 699427), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 8, 699427), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 8, 699427), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 8, 699427), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 8, 699427), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 8, 699427), 101.0, 380.0]"
613,"[datetime.datetime(2022, 11, 28, 16, 40, 9, 949345), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 9, 949345), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 9, 949345), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 9, 949345), 1.6, 2.32]","[datetime.datetime(2022, 11, 28, 16, 40, 9, 949345), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 9, 949345), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 9, 949345), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 9, 949345), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 9, 949345), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 9, 949345), 101.0, 380.0]"
614,"[datetime.datetime(2022, 11, 28, 16, 40, 11, 216380), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 11, 216380), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 11, 216380), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 11, 216380), 1.6, 2.32]","[datetime.datetime(2022, 11, 28, 16, 40, 11, 216380), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 11, 216380), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 11, 216380), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 11, 216380), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 11, 216380), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 11, 216380), 101.0, 380.0]"
615,"[datetime.datetime(2022, 11, 28, 16, 40, 12, 460147), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 12, 460147), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 12, 460147), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 12, 460147), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 16, 40, 12, 460147), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 12, 460147), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 12, 460147), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 12, 460147), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 12, 460147), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 12, 460147), 101.0, 380.0]"
616,"[datetime.datetime(2022, 11, 28, 16, 40, 13, 745115), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 13, 745115), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 13, 745115), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 13, 745115), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 16, 40, 13, 745115), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 13, 745115), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 13, 745115), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 13, 745115), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 13, 745115), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 13, 745115), 101.0, 380.0]"
617,"[datetime.datetime(2022, 11, 28, 16, 40, 14, 993384), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 14, 993384), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 14, 993384), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 14, 993384), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 16, 40, 14, 993384), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 14, 993384), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 14, 993384), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 14, 993384), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 14, 993384), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 14, 993384), 101.0, 380.0]"
618,"[datetime.datetime(2022, 11, 28, 16, 40, 16, 297271), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 16, 297271), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 16, 297271), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 16, 297271), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 16, 40, 16, 297271), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 16, 297271), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 16, 297271), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 16, 297271), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 16, 297271), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 16, 297271), 101.0, 380.0]"
619,"[datetime.datetime(2022, 11, 28, 16, 40, 17, 555931), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 17, 555931), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 17, 555931), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 17, 555931), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 16, 40, 17, 555931), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 17, 555931), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 17, 555931), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 17, 555931), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 17, 555931), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 17, 555931), 101.0, 380.0]"
620,"[datetime.datetime(2022, 11, 28, 16, 40, 18, 814171), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 18, 814171), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 18, 814171), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 18, 814171), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 16, 40, 18, 814171), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 18, 814171), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 18, 814171), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 18, 814171), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 18, 814171), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 18, 814171), 101.0, 380.0]"
621,"[datetime.datetime(2022, 11, 28, 16, 40, 20, 83167), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 20, 83167), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 20, 83167), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 20, 83167), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 16, 40, 20, 83167), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 20, 83167), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 20, 83167), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 20, 83167), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 20, 83167), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 20, 83167), 101.0, 380.0]"
622,"[datetime.datetime(2022, 11, 28, 16, 40, 21, 335219), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 21, 335219), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 21, 335219), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 21, 335219), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 16, 40, 21, 335219), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 21, 335219), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 21, 335219), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 21, 335219), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 21, 335219), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 21, 335219), 101.0, 380.0]"
623,"[datetime.datetime(2022, 11, 28, 16, 40, 22, 581248), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 22, 581248), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 22, 581248), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 22, 581248), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 16, 40, 22, 581248), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 22, 581248), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 22, 581248), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 22, 581248), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 22, 581248), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 22, 581248), 101.0, 380.0]"
624,"[datetime.datetime(2022, 11, 28, 16, 40, 23, 848220), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 23, 848220), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 23, 848220), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 23, 848220), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 16, 40, 23, 848220), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 23, 848220), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 23, 848220), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 23, 848220), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 23, 848220), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 23, 848220), 101.0, 380.0]"
625,"[datetime.datetime(2022, 11, 28, 16, 40, 25, 99913), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 25, 99913), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 25, 99913), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 25, 99913), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 16, 40, 25, 99913), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 25, 99913), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 25, 99913), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 25, 99913), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 25, 99913), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 25, 99913), 101.0, 380.0]"
626,"[datetime.datetime(2022, 11, 28, 16, 40, 26, 337667), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 26, 337667), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 26, 337667), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 26, 337667), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 16, 40, 26, 337667), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 26, 337667), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 26, 337667), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 26, 337667), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 26, 337667), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 26, 337667), 101.0, 380.0]"
627,"[datetime.datetime(2022, 11, 28, 16, 40, 27, 608913), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 27, 608913), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 27, 608913), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 27, 608913), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 16, 40, 27, 608913), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 27, 608913), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 27, 608913), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 27, 608913), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 27, 608913), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 27, 608913), 101.0, 380.0]"
628,"[datetime.datetime(2022, 11, 28, 16, 40, 28, 856902), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 28, 856902), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 28, 856902), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 28, 856902), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 16, 40, 28, 856902), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 28, 856902), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 28, 856902), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 28, 856902), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 28, 856902), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 28, 856902), 101.0, 380.0]"
629,"[datetime.datetime(2022, 11, 28, 16, 40, 30, 125941), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 40, 30, 125941), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 16, 40, 30, 125941), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 40, 30, 125941), 1.6, 2.18]","[datetime.datetime(2022, 11, 28, 16, 40, 30, 125941), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 40, 30, 125941), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 40, 30, 125941), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 40, 30, 125941), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 40, 30, 125941), 15.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 40, 30, 125941), 101.0, 380.0]"
