,Rock N Roll Doo Nz,Art Tutor,Sicario,A Gs White Socks Nz,Max Delight,Triple Eight Nz,Jilliby Sylvester,Rick Reilly Nz,Torrid Saint,Rackemup Tigerpie,Major Meister Nz,Bernie Winkle Nz
07-01-2023 20:04:49.236842,"(2.0, 99999, 99990)","(101.0, 160.0, 150.0)","(4.6, 5.7, 5.666666666666667)","(26.0, 99999, 99990)","(9.0, 12.0, 11.25)","(18.0, 99999, 99990)","(71.0, 130.0, 100.0)","(81.0, 99999, 99990)","(14.0, 17.0, 16.666666666666668)","(101.0, 280.0, 257.14285714285717)","(5.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:04:50.976283,"(2.0, 99999, 99990)","(101.0, 160.0, 150.0)","(4.6, 5.7, 5.666666666666667)","(26.0, 99999, 99990)","(9.0, 12.0, 11.25)","(18.0, 99999, 99990)","(71.0, 120.0, 101.42857142857143)","(81.0, 99999, 99990)","(14.0, 17.0, 16.433333333333334)","(101.0, 280.0, 257.14285714285717)","(5.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:04:52.594179,"(2.0, 99999, 99990)","(101.0, 160.0, 150.0)","(4.6, 5.7, 5.666666666666667)","(26.0, 99999, 99990)","(9.0, 12.0, 11.25)","(18.0, 99999, 99990)","(71.0, 110.0, 95.0)","(81.0, 99999, 99990)","(14.0, 17.5, 16.433333333333334)","(101.0, 280.0, 257.14285714285717)","(5.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:04:54.185583,"(2.0, 99999, 99990)","(101.0, 160.0, 150.0)","(4.6, 5.7, 5.666666666666667)","(26.0, 99999, 99990)","(9.0, 12.0, 10.525641025641026)","(18.0, 99999, 99990)","(71.0, 110.0, 95.0)","(81.0, 99999, 99990)","(14.0, 17.5, 16.433333333333334)","(101.0, 280.0, 257.14285714285717)","(5.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:04:55.809996,"(2.0, 99999, 99990)","(101.0, 160.0, 150.0)","(4.6, 5.7, 5.666666666666667)","(26.0, 99999, 99990)","(9.0, 11.0, 10.525641025641026)","(18.0, 99999, 99990)","(71.0, 110.0, 95.0)","(81.0, 99999, 99990)","(14.0, 17.5, 16.433333333333334)","(101.0, 280.0, 257.14285714285717)","(5.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:04:57.419327,"(2.0, 99999, 99990)","(101.0, 160.0, 152.85714285714286)","(4.6, 5.7, 5.666666666666667)","(26.0, 99999, 99990)","(9.0, 11.0, 10.166666666666666)","(18.0, 99999, 99990)","(71.0, 110.0, 95.0)","(81.0, 99999, 99990)","(14.0, 17.5, 16.433333333333334)","(101.0, 280.0, 257.14285714285717)","(5.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:04:59.057466,"(2.0, 99999, 99990)","(101.0, 160.0, 152.85714285714286)","(4.6, 5.7, 5.690476190476191)","(26.0, 99999, 99990)","(9.0, 11.0, 10.166666666666666)","(18.0, 99999, 99990)","(71.0, 110.0, 96.66666666666667)","(81.0, 99999, 99990)","(14.0, 17.5, 16.433333333333334)","(101.0, 280.0, 257.14285714285717)","(5.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:00.829678,"(2.0, 99999, 99990)","(101.0, 160.0, 150.0)","(4.6, 5.7, 5.690476190476191)","(26.0, 99999, 99990)","(9.0, 11.0, 10.166666666666666)","(17.0, 99999, 99990)","(71.0, 110.0, 94.44444444444444)","(81.0, 99999, 99990)","(13.0, 17.5, 16.433333333333334)","(101.0, 280.0, 257.14285714285717)","(5.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:02.501034,"(2.0, 99999, 99990)","(101.0, 160.0, 150.0)","(4.6, 5.7, 5.682278481012658)","(26.0, 99999, 99990)","(9.0, 11.0, 10.166666666666666)","(17.0, 99999, 99990)","(71.0, 110.0, 98.33333333333333)","(81.0, 99999, 99990)","(13.0, 17.5, 16.433333333333334)","(101.0, 280.0, 325.0)","(5.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:04.135358,"(2.0, 99999, 99990)","(101.0, 160.0, 150.0)","(4.6, 5.8, 5.681132075471698)","(26.0, 99999, 99990)","(9.0, 11.0, 10.215686274509803)","(17.0, 99999, 99990)","(71.0, 110.0, 90.0)","(81.0, 99999, 99990)","(13.0, 17.5, 16.27777777777778)","(101.0, 350.0, 300.0)","(5.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:05.730976,"(2.0, 99999, 99990)","(101.0, 160.0, 150.0)","(4.6, 5.7, 5.681132075471698)","(26.0, 99999, 99990)","(9.0, 11.0, 10.215686274509803)","(17.0, 99999, 99990)","(71.0, 110.0, 90.0)","(81.0, 99999, 99990)","(13.0, 17.5, 16.236842105263158)","(101.0, 340.0, 300.0)","(5.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:07.401822,"(2.0, 99999, 99990)","(101.0, 160.0, 150.0)","(4.6, 5.7, 5.681132075471698)","(26.0, 99999, 99990)","(9.0, 11.0, 10.11111111111111)","(17.0, 99999, 99990)","(71.0, 110.0, 90.0)","(81.0, 99999, 99990)","(13.0, 17.5, 16.236842105263158)","(101.0, 340.0, 300.0)","(5.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:09.051956,"(2.0, 99999, 99990)","(101.0, 160.0, 150.0)","(4.6, 5.7, 5.681132075471698)","(26.0, 99999, 99990)","(9.0, 11.0, 10.11111111111111)","(17.0, 99999, 99990)","(71.0, 110.0, 90.0)","(81.0, 99999, 99990)","(13.0, 17.5, 16.236842105263158)","(101.0, 340.0, 300.0)","(5.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:10.877835,"(2.0, 99999, 99990)","(101.0, 160.0, 150.0)","(4.6, 5.7, 5.681132075471698)","(26.0, 99999, 99990)","(9.0, 11.0, 10.11111111111111)","(17.0, 99999, 99990)","(71.0, 110.0, 90.0)","(81.0, 99999, 99990)","(13.0, 17.5, 16.236842105263158)","(101.0, 340.0, 300.0)","(5.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:12.628458,"(2.0, 99999, 99990)","(101.0, 160.0, 152.85714285714286)","(4.6, 5.7, 5.681132075471698)","(26.0, 99999, 99990)","(9.0, 11.0, 10.11111111111111)","(17.0, 99999, 99990)","(71.0, 110.0, 78.46153846153847)","(81.0, 99999, 99990)","(13.0, 17.5, 14.04225352112676)","(101.0, 340.0, 300.0)","(5.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:14.699324,"(2.0, 99999, 99990)","(101.0, 160.0, 152.85714285714286)","(4.6, 5.7, 5.681132075471698)","(26.0, 99999, 99990)","(9.0, 11.0, 10.11111111111111)","(17.0, 99999, 99990)","(71.0, 90.0, 77.8125)","(81.0, 99999, 99990)","(13.0, 13.5, 13.444444444444445)","(101.0, 340.0, 293.3333333333333)","(5.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:16.684020,"(2.0, 99999, 99990)","(101.0, 160.0, 152.85714285714286)","(4.6, 5.7, 5.681132075471698)","(26.0, 99999, 99990)","(9.0, 11.0, 10.11111111111111)","(17.0, 99999, 99990)","(71.0, 90.0, 76.3157894736842)","(81.0, 99999, 99990)","(13.0, 13.5, 13.38888888888889)","(101.0, 340.0, 274.2857142857143)","(5.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:18.359324,"(2.0, 99999, 99990)","(101.0, 160.0, 152.85714285714286)","(4.6, 5.7, 5.64468085106383)","(26.0, 99999, 99990)","(9.0, 11.0, 10.11111111111111)","(17.0, 99999, 99990)","(71.0, 90.0, 76.3157894736842)","(81.0, 99999, 99990)","(13.0, 13.5, 13.38888888888889)","(101.0, 330.0, 280.0)","(5.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:20.034928,"(2.0, 99999, 99990)","(101.0, 160.0, 152.85714285714286)","(4.6, 5.7, 5.64468085106383)","(26.0, 99999, 99990)","(9.0, 11.0, 10.11111111111111)","(17.0, 99999, 99990)","(71.0, 90.0, 76.3157894736842)","(81.0, 99999, 99990)","(13.0, 13.5, 13.318181818181818)","(101.0, 320.0, 333.33333333333337)","(5.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:21.703074,"(2.0, 99999, 99990)","(101.0, 160.0, 152.85714285714286)","(4.6, 5.7, 5.64468085106383)","(26.0, 99999, 99990)","(9.0, 11.0, 10.11111111111111)","(17.0, 99999, 99990)","(71.0, 90.0, 76.0)","(81.0, 99999, 99990)","(13.0, 13.5, 13.318181818181818)","(101.0, 400.0, 333.33333333333337)","(5.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:23.478858,"(2.0, 99999, 99990)","(101.0, 160.0, 152.85714285714286)","(4.6, 5.7, 5.64468085106383)","(26.0, 99999, 99990)","(9.0, 11.0, 10.11111111111111)","(17.0, 99999, 99990)","(71.0, 90.0, 82.85714285714286)","(81.0, 99999, 99990)","(13.0, 13.5, 13.318181818181818)","(101.0, 400.0, 333.33333333333337)","(5.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:25.477548,"(2.0, 99999, 99990)","(101.0, 160.0, 152.85714285714286)","(4.6, 5.7, 5.64468085106383)","(26.0, 99999, 99990)","(9.0, 11.0, 10.113636363636363)","(17.0, 99999, 99990)","(71.0, 85.0, 76.0)","(81.0, 99999, 99990)","(13.0, 13.5, 13.318181818181818)","(101.0, 400.0, 333.33333333333337)","(5.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:27.291082,"(2.0, 99999, 99990)","(101.0, 160.0, 152.85714285714286)","(4.6, 5.7, 5.64468085106383)","(26.0, 99999, 99990)","(9.0, 10.5, 10.113636363636363)","(17.0, 99999, 99990)","(71.0, 90.0, 77.82608695652173)","(81.0, 99999, 99990)","(13.0, 13.5, 13.318181818181818)","(101.0, 400.0, 333.33333333333337)","(5.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:29.156920,"(2.0, 99999, 99990)","(101.0, 160.0, 152.85714285714286)","(4.6, 5.7, 5.64468085106383)","(26.0, 99999, 99990)","(9.0, 10.5, 10.113636363636363)","(17.0, 99999, 99990)","(71.0, 90.0, 77.82608695652173)","(81.0, 99999, 99990)","(13.0, 13.5, 13.318181818181818)","(101.0, 400.0, 333.33333333333337)","(5.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:30.868407,"(2.0, 99999, 99990)","(101.0, 160.0, 161.42857142857144)","(4.6, 5.7, 5.664285714285715)","(26.0, 99999, 99990)","(9.0, 10.5, 10.108695652173912)","(17.0, 99999, 99990)","(71.0, 90.0, 77.82608695652173)","(81.0, 99999, 99990)","(13.0, 13.5, 13.318181818181818)","(101.0, 400.0, 368.0)","(5.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:32.512539,"(2.0, 99999, 99990)","(101.0, 170.0, 161.42857142857144)","(4.6, 5.7, 5.664285714285715)","(26.0, 99999, 99990)","(9.0, 10.5, 10.108695652173912)","(17.0, 99999, 99990)","(71.0, 90.0, 77.82608695652173)","(81.0, 99999, 99990)","(13.0, 13.5, 13.318181818181818)","(101.0, 410.0, 368.0)","(5.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:34.116731,"(2.0, 99999, 99990)","(101.0, 170.0, 161.42857142857144)","(4.6, 5.7, 5.664285714285715)","(26.0, 99999, 99990)","(9.0, 10.5, 10.108695652173912)","(17.0, 99999, 99990)","(71.0, 90.0, 77.82608695652173)","(81.0, 99999, 99990)","(13.0, 13.5, 13.318181818181818)","(101.0, 410.0, 333.33333333333337)","(5.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:35.649055,"(2.0, 99999, 99990)","(101.0, 170.0, 161.42857142857144)","(4.6, 5.7, 5.664285714285715)","(26.0, 99999, 99990)","(9.0, 10.5, 10.108695652173912)","(17.0, 99999, 99990)","(71.0, 90.0, 77.82608695652173)","(81.0, 99999, 99990)","(13.0, 13.5, 13.318181818181818)","(101.0, 400.0, 333.33333333333337)","(5.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:37.238572,"(2.0, 99999, 99990)","(101.0, 170.0, 161.42857142857144)","(4.6, 5.7, 5.664285714285715)","(26.0, 99999, 99990)","(9.0, 10.5, 10.108695652173912)","(17.0, 99999, 99990)","(71.0, 90.0, 77.82608695652173)","(81.0, 99999, 99990)","(13.0, 13.5, 13.318181818181818)","(101.0, 400.0, 333.33333333333337)","(5.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:38.832038,"(2.0, 99999, 99990)","(101.0, 170.0, 161.42857142857144)","(4.6, 5.7, 5.664285714285715)","(26.0, 99999, 99990)","(9.0, 10.5, 10.108695652173912)","(16.0, 99999, 99990)","(71.0, 90.0, 77.82608695652173)","(81.0, 99999, 99990)","(12.0, 13.5, 13.318181818181818)","(101.0, 400.0, 333.33333333333337)","(6.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:40.388262,"(2.0, 99999, 99990)","(101.0, 170.0, 183.84615384615387)","(4.6, 5.7, 5.679166666666667)","(26.0, 99999, 99990)","(9.0, 10.5, 10.108695652173912)","(16.0, 99999, 99990)","(71.0, 90.0, 77.82608695652173)","(81.0, 99999, 99990)","(12.0, 13.5, 13.083333333333334)","(101.0, 400.0, 333.33333333333337)","(6.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:41.953849,"(2.05, 99999, 99990)","(91.0, 190.0, 178.57142857142856)","(4.8, 5.7, 5.679166666666667)","(26.0, 99999, 99990)","(9.0, 10.5, 10.072222222222223)","(15.0, 99999, 99990)","(61.0, 90.0, 77.82608695652173)","(81.0, 99999, 99990)","(11.0, 13.5, 12.928571428571429)","(101.0, 400.0, 333.33333333333337)","(6.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:43.633879,"(2.05, 99999, 99990)","(91.0, 190.0, 178.57142857142856)","(4.8, 5.7, 5.679166666666667)","(26.0, 99999, 99990)","(9.0, 10.5, 10.072222222222223)","(15.0, 99999, 99990)","(61.0, 90.0, 77.82608695652173)","(81.0, 99999, 99990)","(11.0, 13.0, 12.928571428571429)","(101.0, 400.0, 333.33333333333337)","(6.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:45.217806,"(2.05, 99999, 99990)","(91.0, 190.0, 178.57142857142856)","(4.8, 5.7, 5.734545454545454)","(26.0, 99999, 99990)","(9.0, 10.5, 10.045)","(15.0, 99999, 99990)","(61.0, 90.0, 77.82608695652173)","(81.0, 99999, 99990)","(11.0, 13.0, 12.928571428571429)","(101.0, 400.0, 333.33333333333337)","(6.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:46.785728,"(2.05, 99999, 99990)","(91.0, 190.0, 178.57142857142856)","(4.8, 5.8, 5.734545454545454)","(26.0, 99999, 99990)","(9.0, 10.5, 10.045)","(15.0, 99999, 99990)","(61.0, 90.0, 77.82608695652173)","(81.0, 99999, 99990)","(11.0, 13.0, 12.928571428571429)","(101.0, 400.0, 333.33333333333337)","(6.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:48.341582,"(2.05, 99999, 99990)","(91.0, 190.0, 178.57142857142856)","(4.8, 5.8, 5.734545454545454)","(26.0, 99999, 99990)","(9.0, 10.5, 10.045)","(15.0, 99999, 99990)","(61.0, 90.0, 77.82608695652173)","(81.0, 99999, 99990)","(11.0, 13.0, 12.928571428571429)","(101.0, 400.0, 342.8571428571429)","(6.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:49.878188,"(2.05, 99999, 99990)","(91.0, 190.0, 174.0)","(4.8, 5.8, 5.734545454545454)","(26.0, 99999, 99990)","(9.0, 10.5, 10.045)","(15.0, 99999, 99990)","(61.0, 90.0, 77.82608695652173)","(81.0, 99999, 99990)","(11.0, 13.0, 12.928571428571429)","(101.0, 400.0, 312.5)","(6.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:51.354169,"(2.05, 99999, 99990)","(91.0, 190.0, 174.0)","(4.8, 5.8, 5.883333333333334)","(26.0, 99999, 99990)","(9.0, 10.5, 10.045)","(15.0, 99999, 99990)","(61.0, 90.0, 82.0)","(81.0, 99999, 99990)","(11.0, 13.0, 12.928571428571429)","(101.0, 380.0, 312.5)","(6.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:52.820081,"(2.05, 99999, 99990)","(91.0, 190.0, 153.0769230769231)","(4.8, 5.9, 5.889655172413794)","(26.0, 99999, 99990)","(9.0, 10.5, 10.076744186046511)","(15.0, 99999, 99990)","(61.0, 85.0, 81.25)","(81.0, 99999, 99990)","(11.0, 13.0, 12.9375)","(101.0, 380.0, 312.5)","(6.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:54.312241,"(2.05, 99999, 99990)","(91.0, 180.0, 158.0)","(4.8, 5.9, 5.889655172413794)","(26.0, 99999, 99990)","(9.0, 10.5, 10.076744186046511)","(15.0, 99999, 99990)","(61.0, 85.0, 81.25)","(81.0, 99999, 99990)","(11.0, 13.0, 12.9375)","(101.0, 380.0, 312.5)","(6.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:55.807336,"(2.05, 99999, 99990)","(91.0, 170.0, 158.0)","(4.8, 5.9, 5.889655172413794)","(26.0, 99999, 99990)","(9.0, 10.5, 10.076744186046511)","(15.0, 99999, 99990)","(61.0, 85.0, 83.75)","(81.0, 99999, 99990)","(11.0, 13.0, 12.9375)","(101.0, 380.0, 312.5)","(6.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:57.350536,"(2.05, 99999, 99990)","(91.0, 200.0, 175.45454545454544)","(4.8, 5.9, 5.72)","(26.0, 99999, 99990)","(9.0, 10.5, 10.090243902439024)","(15.0, 99999, 99990)","(61.0, 85.0, 69.6875)","(81.0, 99999, 99990)","(11.0, 13.0, 12.833333333333334)","(101.0, 380.0, 312.5)","(6.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:05:58.915739,"(2.05, 99999, 99990)","(91.0, 200.0, 175.45454545454544)","(4.8, 5.9, 5.726315789473684)","(26.0, 99999, 99990)","(9.0, 10.5, 10.076744186046511)","(15.0, 99999, 99990)","(61.0, 70.0, 69.6875)","(81.0, 99999, 99990)","(11.0, 13.5, 12.973684210526315)","(101.0, 380.0, 312.5)","(6.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:00.429789,"(2.05, 99999, 99990)","(91.0, 200.0, 175.45454545454544)","(4.8, 5.8, 5.625)","(26.0, 99999, 99990)","(9.0, 10.5, 10.076744186046511)","(15.0, 99999, 99990)","(61.0, 70.0, 68.88888888888889)","(81.0, 99999, 99990)","(11.0, 13.0, 12.973684210526315)","(101.0, 380.0, 333.33333333333337)","(6.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:02.008120,"(2.05, 99999, 99990)","(91.0, 200.0, 175.45454545454544)","(4.8, 5.7, 5.6)","(26.0, 99999, 99990)","(9.0, 10.5, 10.0975)","(15.0, 99999, 99990)","(61.0, 70.0, 68.88888888888889)","(81.0, 99999, 99990)","(11.0, 13.0, 12.973684210526315)","(101.0, 360.0, 295.0)","(6.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:03.532279,"(2.05, 99999, 99990)","(91.0, 200.0, 174.0)","(4.8, 5.7, 5.574999999999999)","(26.0, 99999, 99990)","(9.0, 10.5, 10.116981132075471)","(15.0, 99999, 99990)","(61.0, 70.0, 67.5)","(81.0, 99999, 99990)","(11.0, 13.0, 12.961538461538462)","(101.0, 390.0, 312.5)","(6.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:05.087335,"(2.05, 99999, 99990)","(91.0, 190.0, 174.0)","(4.8, 5.6, 5.591666666666667)","(26.0, 99999, 99990)","(9.0, 10.5, 10.165217391304349)","(15.0, 99999, 99990)","(61.0, 70.0, 67.5)","(81.0, 99999, 99990)","(11.0, 13.0, 12.975)","(101.0, 380.0, 312.5)","(6.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:06.533991,"(2.05, 99999, 99990)","(91.0, 190.0, 166.0)","(4.8, 5.6, 5.533333333333333)","(26.0, 99999, 99990)","(9.0, 10.5, 10.379310344827587)","(15.0, 99999, 99990)","(61.0, 70.0, 69.16666666666667)","(81.0, 99999, 99990)","(11.0, 13.0, 12.956521739130435)","(101.0, 380.0, 312.5)","(6.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:08.327399,"(2.05, 99999, 99990)","(91.0, 180.0, 166.0)","(4.8, 5.6, 5.55)","(26.0, 99999, 99990)","(9.0, 10.5, 10.075409836065575)","(15.0, 99999, 99990)","(61.0, 70.0, 69.16666666666667)","(81.0, 99999, 99990)","(11.0, 13.0, 12.956521739130435)","(101.0, 380.0, 312.5)","(6.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:10.051563,"(2.05, 99999, 99990)","(91.0, 180.0, 146.0)","(4.8, 5.6, 5.4884615384615385)","(26.0, 99999, 99990)","(9.0, 10.5, 10.075409836065575)","(15.0, 99999, 99990)","(61.0, 70.0, 69.16666666666667)","(81.0, 99999, 99990)","(11.0, 13.0, 12.956521739130435)","(101.0, 380.0, 312.5)","(6.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:12.208449,"(2.05, 99999, 99990)","(91.0, 170.0, 135.71428571428572)","(4.8, 5.5, 5.561111111111111)","(26.0, 99999, 99990)","(9.0, 10.5, 10.181818181818182)","(15.0, 99999, 99990)","(61.0, 70.0, 69.16666666666667)","(81.0, 99999, 99990)","(11.0, 13.0, 13.224137931034482)","(101.0, 380.0, 350.0)","(6.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:14.135292,"(2.05, 99999, 99990)","(91.0, 170.0, 135.71428571428572)","(4.8, 5.6, 5.646808510638298)","(26.0, 99999, 99990)","(9.0, 10.5, 10.377551020408163)","(15.0, 99999, 99990)","(61.0, 70.0, 70.83333333333333)","(81.0, 99999, 99990)","(11.0, 13.5, 11.934426229508198)","(101.0, 380.0, 362.0)","(6.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:15.802063,"(2.05, 99999, 99990)","(91.0, 170.0, 160.0)","(4.8, 5.8, 5.659459459459459)","(26.0, 99999, 99990)","(9.0, 11.0, 10.558823529411764)","(15.0, 99999, 99990)","(61.0, 75.0, 73.75)","(81.0, 99999, 99990)","(11.0, 12.0, 11.93859649122807)","(101.0, 380.0, 350.0)","(6.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:17.466953,"(2.05, 99999, 99990)","(91.0, 170.0, 165.3846153846154)","(4.8, 5.8, 5.691666666666666)","(26.0, 99999, 99990)","(9.0, 11.0, 10.558823529411764)","(15.0, 99999, 99990)","(61.0, 75.0, 80.55555555555556)","(81.0, 99999, 99990)","(11.0, 12.0, 11.602272727272727)","(101.0, 380.0, 350.0)","(6.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:19.093197,"(2.05, 99999, 99990)","(91.0, 170.0, 160.0)","(4.8, 5.8, 5.70632911392405)","(26.0, 99999, 99990)","(9.0, 11.0, 10.594594594594595)","(15.0, 99999, 99990)","(61.0, 85.0, 77.3076923076923)","(81.0, 99999, 99990)","(11.0, 12.0, 11.41)","(101.0, 380.0, 354.2857142857143)","(6.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:20.680142,"(2.05, 99999, 99990)","(91.0, 170.0, 160.0)","(4.8, 5.8, 5.70632911392405)","(26.0, 99999, 99990)","(9.0, 11.0, 10.594594594594595)","(15.0, 99999, 99990)","(61.0, 85.0, 66.36363636363636)","(81.0, 99999, 99990)","(11.0, 11.5, 11.411764705882353)","(101.0, 380.0, 354.2857142857143)","(6.5, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:22.257900,"(2.05, 99999, 99990)","(91.0, 170.0, 160.0)","(4.8, 5.8, 5.747826086956522)","(26.0, 99999, 99990)","(9.0, 11.0, 10.5625)","(15.0, 99999, 99990)","(61.0, 70.0, 65.55555555555556)","(81.0, 99999, 99990)","(11.0, 11.5, 11.295774647887324)","(101.0, 380.0, 354.2857142857143)","(7.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:23.913846,"(2.05, 99999, 99990)","(91.0, 170.0, 160.0)","(4.8, 5.8, 5.65)","(26.0, 99999, 99990)","(9.0, 11.0, 10.581196581196581)","(15.0, 99999, 99990)","(61.0, 70.0, 65.55555555555556)","(81.0, 99999, 99990)","(11.0, 11.5, 11.17)","(101.0, 380.0, 354.2857142857143)","(7.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:25.536081,"(2.05, 99999, 99990)","(91.0, 170.0, 160.0)","(4.8, 5.8, 5.5344827586206895)","(26.0, 99999, 99990)","(9.0, 11.0, 10.594488188976378)","(15.0, 99999, 99990)","(61.0, 70.0, 65.55555555555556)","(81.0, 99999, 99990)","(11.0, 11.5, 11.108695652173912)","(101.0, 380.0, 354.2857142857143)","(7.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:27.170285,"(2.05, 99999, 99990)","(91.0, 170.0, 160.0)","(4.8, 5.7, 5.642857142857143)","(26.0, 99999, 99990)","(9.0, 11.0, 10.609848484848484)","(15.0, 99999, 99990)","(61.0, 70.0, 67.14285714285714)","(81.0, 99999, 99990)","(11.0, 11.5, 11.176470588235293)","(101.0, 380.0, 354.2857142857143)","(7.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:28.704167,"(2.05, 99999, 99990)","(91.0, 170.0, 160.0)","(4.8, 5.7, 5.589655172413793)","(26.0, 99999, 99990)","(9.0, 11.0, 10.603846153846154)","(15.0, 99999, 99990)","(61.0, 70.0, 68.18181818181819)","(81.0, 99999, 99990)","(11.0, 11.5, 11.234567901234568)","(101.0, 380.0, 362.0)","(7.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:30.314460,"(2.05, 99999, 99990)","(91.0, 170.0, 160.0)","(4.8, 5.7, 5.675531914893617)","(26.0, 99999, 99990)","(9.0, 11.0, 10.665584415584416)","(15.0, 99999, 99990)","(61.0, 70.0, 68.18181818181819)","(81.0, 99999, 99990)","(11.0, 12.0, 11.114285714285714)","(101.0, 380.0, 354.2857142857143)","(7.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:31.791576,"(2.05, 99999, 99990)","(91.0, 170.0, 160.0)","(4.8, 5.8, 5.675531914893617)","(26.0, 99999, 99990)","(9.0, 11.0, 10.6375)","(15.0, 99999, 99990)","(51.0, 70.0, 68.88888888888889)","(81.0, 99999, 99990)","(11.0, 12.0, 11.234375)","(101.0, 380.0, 295.0)","(7.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 20:06:33.334559,"(2.05, 99999, 99990)","(91.0, 180.0, 168.88888888888889)","(4.8, 5.6, 5.571428571428571)","(26.0, 99999, 99990)","(9.0, 11.0, 11.21264367816092)","(15.0, 99999, 99990)","(51.0, 70.0, 70.9090909090909)","(81.0, 99999, 99990)","(11.0, 12.0, 11.333333333333334)","(101.0, 380.0, 295.0)","(7.0, 99999, 99990)","(101.0, 99999, 99990)"
