,Diamond Georgio,Homebush Archie,Off Grid,Barber Cubed,Opawa Barns,Goldstar Portia,Adobe Derulo,Amuri Andy
12-01-2023 13:50:09.507953,"(2.7, 3.25, 3.16875)","(17.0, 26.0, 25.545454545454547)","(12.0, 15.0, 14.472222222222221)","(16.0, 32.0, 28.454545454545453)","(3.9, 4.5, 4.420588235294118)","(5.0, 7.8, 7.353488372093023)","(10.0, 18.0, 14.64406779661017)","(8.5, 12.5, 11.666666666666666)"
12-01-2023 13:50:10.585023,"(2.7, 3.25, 3.16875)","(17.0, 26.0, 25.545454545454547)","(12.0, 15.0, 14.472222222222221)","(16.0, 32.0, 27.96551724137931)","(3.9, 4.5, 4.2681818181818185)","(5.0, 7.8, 7.14)","(10.0, 18.0, 16.607142857142858)","(8.5, 12.0, 11.2)"
12-01-2023 13:50:11.671586,"(2.7, 3.25, 3.16875)","(17.0, 26.0, 25.545454545454547)","(12.0, 15.0, 14.472222222222221)","(16.0, 32.0, 27.96551724137931)","(3.9, 4.5, 4.292307692307692)","(5.0, 7.8, 7.394117647058823)","(10.0, 17.5, 16.196428571428573)","(8.5, 12.0, 11.2)"
12-01-2023 13:50:12.815336,"(2.7, 3.25, 3.1767441860465118)","(17.0, 26.0, 25.545454545454547)","(12.0, 15.0, 14.472222222222221)","(16.0, 32.0, 27.96551724137931)","(3.9, 4.4, 4.2384615384615385)","(5.0, 7.6, 7.394117647058823)","(10.0, 17.0, 16.196428571428573)","(8.5, 12.0, 11.2)"
12-01-2023 13:50:13.918475,"(2.7, 3.25, 3.1767441860465118)","(17.0, 26.0, 25.642857142857142)","(12.0, 15.0, 14.472222222222221)","(16.0, 32.0, 27.96551724137931)","(3.9, 4.4, 4.155813953488372)","(5.0, 7.6, 7.078260869565217)","(10.0, 17.0, 15.0875)","(8.5, 12.0, 11.2)"
12-01-2023 13:50:15.077331,"(2.7, 3.25, 3.1767441860465118)","(17.0, 26.0, 25.545454545454547)","(12.0, 15.0, 14.472222222222221)","(16.0, 32.0, 27.821428571428573)","(3.9, 4.2, 4.153333333333333)","(5.0, 7.6, 7.189189189189189)","(10.0, 17.0, 14.57)","(8.5, 12.0, 11.294117647058824)"
12-01-2023 13:50:16.244119,"(2.7, 3.25, 3.1825)","(17.0, 26.0, 25.545454545454547)","(12.0, 15.0, 14.472222222222221)","(16.0, 32.0, 29.0)","(3.9, 4.2, 4.136363636363636)","(5.0, 7.6, 7.333333333333333)","(10.0, 17.0, 15.566666666666666)","(8.5, 12.0, 11.2)"
12-01-2023 13:50:17.345427,"(2.7, 3.3, 3.208474576271186)","(17.0, 26.0, 25.545454545454547)","(12.0, 15.0, 14.472222222222221)","(16.0, 32.0, 25.333333333333332)","(3.9, 4.2, 4.136363636363636)","(5.0, 7.6, 7.333333333333333)","(10.0, 16.5, 14.921052631578947)","(8.5, 12.0, 11.2)"
12-01-2023 13:50:18.471334,"(2.7, 3.4, 3.3823529411764706)","(17.0, 26.0, 25.545454545454547)","(12.0, 15.0, 14.45945945945946)","(16.0, 32.0, 29.75)","(3.9, 4.2, 4.074285714285715)","(5.0, 7.6, 7.333333333333333)","(10.0, 16.5, 14.921052631578947)","(8.5, 12.0, 11.2)"
12-01-2023 13:50:19.642219,"(2.7, 3.4, 3.3951612903225805)","(17.0, 26.0, 25.0)","(12.0, 15.0, 14.548387096774194)","(16.0, 32.0, 29.75)","(3.9, 4.1, 4.0514018691588785)","(5.0, 7.6, 7.25)","(10.0, 16.5, 15.088235294117647)","(8.5, 12.0, 11.2)"
12-01-2023 13:50:20.779226,"(2.7, 3.4, 3.3951612903225805)","(17.0, 26.0, 25.5)","(12.0, 15.0, 14.548387096774194)","(16.0, 32.0, 29.75)","(3.9, 4.1, 4.0514018691588785)","(5.0, 7.6, 7.25)","(10.0, 16.5, 14.5)","(8.5, 12.0, 11.2)"
12-01-2023 13:50:21.905997,"(2.7, 3.4, 3.3951612903225805)","(17.0, 26.0, 25.5)","(12.0, 15.0, 14.548387096774194)","(16.0, 32.0, 29.75)","(3.9, 4.1, 4.055172413793104)","(5.0, 7.6, 7.25)","(10.0, 16.5, 15.847826086956522)","(8.5, 12.0, 11.117647058823529)"
12-01-2023 13:50:23.018640,"(2.7, 3.4, 3.3951612903225805)","(17.0, 26.0, 25.0)","(12.0, 15.0, 14.310344827586206)","(16.0, 32.0, 29.75)","(3.9, 4.1, 4.055172413793104)","(5.0, 7.6, 7.25)","(10.0, 16.0, 15.847826086956522)","(8.5, 12.0, 11.117647058823529)"
12-01-2023 13:50:24.106471,"(2.7, 3.4, 3.3951612903225805)","(17.0, 26.0, 25.5)","(12.0, 15.0, 14.310344827586206)","(16.0, 32.0, 29.75)","(3.9, 4.1, 4.055172413793104)","(5.0, 7.6, 7.25)","(10.0, 16.0, 15.847826086956522)","(8.5, 12.0, 11.2)"
12-01-2023 13:50:25.261248,"(2.7, 3.4, 3.3951612903225805)","(17.0, 26.0, 25.5)","(12.0, 15.0, 14.310344827586206)","(16.0, 32.0, 27.333333333333332)","(3.8, 4.1, 4.055172413793104)","(5.0, 7.6, 7.25)","(10.0, 16.0, 15.847826086956522)","(8.5, 12.0, 11.117647058823529)"
12-01-2023 13:50:26.515007,"(2.7, 3.4, 3.3951612903225805)","(17.0, 26.0, 25.666666666666664)","(12.0, 15.0, 14.310344827586206)","(16.0, 32.0, 29.083333333333336)","(3.8, 4.1, 4.055172413793104)","(5.0, 7.6, 7.25)","(10.0, 16.0, 14.983870967741936)","(8.5, 12.0, 11.117647058823529)"
12-01-2023 13:50:27.809291,"(2.7, 3.4, 3.3597560975609757)","(17.0, 26.0, 25.666666666666664)","(12.0, 15.0, 14.310344827586206)","(16.0, 32.0, 29.083333333333336)","(3.8, 4.1, 4.055172413793104)","(5.0, 7.6, 7.25)","(10.0, 16.0, 14.568965517241379)","(8.5, 12.0, 11.2)"
12-01-2023 13:50:29.058133,"(2.7, 3.4, 3.3597560975609757)","(17.0, 26.0, 25.666666666666664)","(12.0, 15.0, 14.473684210526315)","(16.0, 32.0, 28.81818181818182)","(3.8, 4.1, 4.055172413793104)","(5.0, 7.6, 7.25)","(10.0, 15.5, 14.9)","(8.5, 12.0, 11.2)"
12-01-2023 13:50:30.352258,"(2.7, 3.4, 3.3597560975609757)","(17.0, 26.0, 25.666666666666664)","(12.0, 15.0, 14.473684210526315)","(16.0, 32.0, 27.0)","(3.8, 4.1, 4.055172413793104)","(5.0, 7.6, 7.25)","(10.0, 15.5, 14.9)","(8.5, 12.0, 11.2)"
12-01-2023 13:50:31.568959,"(2.7, 3.4, 3.3597560975609757)","(17.0, 26.0, 25.666666666666664)","(12.0, 15.0, 14.473684210526315)","(17.0, 32.0, 27.0)","(3.7, 4.1, 4.055172413793104)","(5.0, 7.6, 7.25)","(10.0, 15.5, 14.9)","(8.5, 12.0, 11.2)"
12-01-2023 13:50:32.765112,"(2.7, 3.4, 3.3597560975609757)","(17.0, 26.0, 25.666666666666664)","(12.0, 15.0, 14.473684210526315)","(17.0, 32.0, 27.0)","(3.7, 4.1, 4.055172413793104)","(5.0, 7.6, 7.25)","(10.0, 15.5, 14.366666666666667)","(8.5, 12.0, 10.636363636363637)"
12-01-2023 13:50:33.898491,"(2.7, 3.4, 3.3676470588235294)","(17.0, 26.0, 25.666666666666664)","(12.0, 15.0, 14.473684210526315)","(17.0, 32.0, 27.0)","(3.7, 4.1, 4.055172413793104)","(5.0, 7.6, 7.25)","(10.0, 15.5, 14.285714285714286)","(8.5, 12.0, 10.571428571428571)"
12-01-2023 13:50:34.897109,"(2.7, 3.4, 3.3682692307692306)","(17.0, 26.0, 25.666666666666664)","(12.0, 15.0, 14.473684210526315)","(17.0, 32.0, 27.0)","(3.7, 4.1, 4.043548387096774)","(5.0, 7.6, 7.279999999999999)","(10.0, 15.5, 14.58108108108108)","(8.5, 12.0, 10.571428571428571)"
12-01-2023 13:50:36.061037,"(2.7, 3.4, 3.3648936170212767)","(17.0, 26.0, 25.666666666666664)","(12.0, 15.0, 14.38888888888889)","(17.0, 32.0, 27.0)","(3.7, 4.1, 4.043548387096774)","(5.0, 7.6, 7.199999999999999)","(10.0, 15.5, 14.58108108108108)","(8.5, 12.0, 10.571428571428571)"
12-01-2023 13:50:37.229037,"(2.7, 3.4, 3.3648936170212767)","(17.0, 26.0, 25.666666666666664)","(12.0, 15.0, 14.45)","(17.0, 32.0, 27.0)","(3.7, 4.1, 4.043548387096774)","(5.0, 7.6, 7.2387096774193544)","(10.0, 15.5, 14.58108108108108)","(8.5, 12.0, 10.571428571428571)"
12-01-2023 13:50:38.383822,"(2.7, 3.4, 3.375)","(17.0, 26.0, 25.666666666666664)","(12.0, 15.0, 14.45)","(17.0, 32.0, 27.0)","(3.7, 4.1, 4.043548387096774)","(5.0, 7.6, 7.2387096774193544)","(10.0, 15.5, 14.58108108108108)","(8.5, 12.0, 10.571428571428571)"
12-01-2023 13:50:39.509491,"(2.7, 3.4, 3.375)","(17.0, 26.0, 25.666666666666664)","(12.0, 15.0, 14.45)","(17.0, 32.0, 29.083333333333336)","(3.7, 4.1, 4.043548387096774)","(5.0, 7.6, 7.2387096774193544)","(10.0, 15.5, 14.58108108108108)","(8.5, 12.0, 10.571428571428571)"
12-01-2023 13:50:40.659755,"(2.7, 3.4, 3.375)","(17.0, 26.0, 25.666666666666664)","(12.0, 15.0, 14.45)","(17.0, 32.0, 29.083333333333336)","(3.7, 4.1, 4.043089430894309)","(5.0, 7.6, 7.199999999999999)","(10.0, 15.5, 14.58108108108108)","(8.5, 12.0, 10.857142857142858)"
12-01-2023 13:50:41.843934,"(2.7, 3.4, 3.375)","(17.0, 26.0, 25.666666666666664)","(12.0, 15.0, 14.421052631578947)","(17.0, 32.0, 27.625)","(3.7, 4.1, 3.9749999999999996)","(5.0, 7.6, 7.351111111111111)","(10.0, 15.5, 14.351063829787234)","(8.5, 12.0, 11.148936170212766)"
12-01-2023 13:50:42.932337,"(2.7, 3.4, 3.375)","(17.0, 26.0, 25.666666666666664)","(12.0, 15.0, 14.421052631578947)","(17.0, 32.0, 27.625)","(3.7, 4.1, 3.9627450980392154)","(5.0, 7.6, 7.376744186046511)","(10.0, 15.5, 14.351063829787234)","(8.5, 12.0, 11.148936170212766)"
12-01-2023 13:50:43.992707,"(2.7, 3.4, 3.375)","(17.0, 26.0, 25.666666666666664)","(12.0, 15.0, 14.421052631578947)","(17.0, 32.0, 27.625)","(3.5, 4.1, 4.06)","(5.0, 7.6, 7.351111111111111)","(10.0, 15.5, 14.351063829787234)","(8.5, 12.0, 11.148936170212766)"
12-01-2023 13:50:45.195560,"(2.7, 3.4, 3.376923076923077)","(17.0, 26.0, 25.6875)","(12.0, 15.0, 14.347826086956522)","(17.0, 32.0, 29.40740740740741)","(3.5, 4.1, 3.951428571428571)","(5.0, 7.6, 7.316666666666666)","(10.0, 15.5, 14.351063829787234)","(8.5, 12.0, 11.148936170212766)"
12-01-2023 13:50:46.339316,"(2.7, 3.4, 3.37890625)","(17.0, 26.0, 25.6875)","(12.0, 15.0, 14.347826086956522)","(17.0, 32.0, 29.40740740740741)","(3.5, 4.1, 3.951428571428571)","(5.0, 7.6, 7.311111111111111)","(10.0, 15.5, 14.441176470588236)","(8.5, 12.0, 11.148936170212766)"
12-01-2023 13:50:47.503350,"(2.7, 3.4, 3.37890625)","(17.0, 26.0, 25.6875)","(12.0, 15.5, 14.566666666666666)","(17.0, 32.0, 29.40740740740741)","(3.5, 4.1, 3.944444444444444)","(5.0, 7.6, 7.16)","(10.0, 15.5, 14.351063829787234)","(8.5, 12.0, 11.148936170212766)"
12-01-2023 13:50:48.677979,"(2.7, 3.45, 3.3884615384615384)","(17.0, 26.0, 25.666666666666664)","(12.0, 15.5, 14.65)","(17.0, 30.0, 26.57894736842105)","(3.5, 4.1, 3.978846153846154)","(5.0, 7.4, 7.266666666666667)","(10.0, 15.5, 14.673913043478262)","(8.5, 12.0, 11.148936170212766)"
12-01-2023 13:50:49.841716,"(2.7, 3.45, 3.3933333333333335)","(17.0, 26.0, 25.791666666666668)","(12.0, 15.5, 14.576923076923077)","(17.0, 30.0, 26.5)","(3.5, 4.1, 3.9702702702702704)","(5.0, 7.4, 7.266666666666667)","(10.0, 15.0, 14.464285714285714)","(8.5, 12.0, 11.148936170212766)"
12-01-2023 13:50:51.074243,"(2.7, 3.45, 3.3933333333333335)","(17.0, 26.0, 25.791666666666668)","(12.0, 15.5, 15.285714285714286)","(17.0, 30.0, 26.11111111111111)","(3.5, 4.1, 3.9702702702702704)","(5.0, 7.4, 6.907692307692308)","(10.0, 15.0, 14.516129032258064)","(8.5, 12.0, 11.058823529411764)"
12-01-2023 13:50:52.340210,"(2.7, 3.45, 3.318181818181818)","(17.0, 26.0, 25.18181818181818)","(12.0, 16.0, 15.875)","(17.0, 30.0, 26.11111111111111)","(3.5, 4.1, 3.966666666666667)","(5.0, 7.2, 6.907692307692308)","(10.0, 15.0, 14.516129032258064)","(8.5, 12.0, 11.0)"
12-01-2023 13:50:53.631265,"(2.7, 3.4, 3.230769230769231)","(17.0, 27.0, 24.484848484848484)","(12.0, 16.0, 15.875)","(18.0, 30.0, 27.285714285714285)","(3.5, 4.1, 3.967142857142857)","(5.5, 7.2, 6.907692307692308)","(11.0, 15.0, 14.25)","(8.5, 12.0, 11.186440677966102)"
12-01-2023 13:50:54.896784,"(2.7, 3.4, 3.327777777777778)","(17.0, 26.0, 23.833333333333332)","(12.0, 16.0, 15.214285714285714)","(18.0, 29.0, 27.0)","(3.5, 4.1, 3.917105263157895)","(5.5, 7.2, 6.947368421052632)","(11.0, 15.0, 14.25)","(8.5, 12.0, 11.186440677966102)"
12-01-2023 13:50:56.114789,"(2.7, 3.35, 3.327777777777778)","(17.0, 26.0, 23.833333333333332)","(12.0, 16.0, 15.214285714285714)","(18.0, 29.0, 27.94736842105263)","(3.5, 4.0, 3.917105263157895)","(5.5, 7.2, 6.933333333333334)","(11.0, 15.0, 14.25)","(8.5, 12.0, 11.186440677966102)"
12-01-2023 13:50:57.388623,"(2.7, 3.35, 3.327777777777778)","(17.0, 26.0, 24.035714285714285)","(12.0, 16.0, 15.181818181818182)","(18.0, 29.0, 26.5)","(3.5, 4.0, 3.9701923076923076)","(5.5, 7.2, 7.019354838709678)","(11.0, 15.0, 14.25)","(8.5, 12.0, 10.666666666666666)"
12-01-2023 13:50:58.520666,"(2.7, 3.5, 3.466666666666667)","(17.0, 29.0, 25.74074074074074)","(12.0, 16.0, 15.076923076923077)","(18.0, 29.0, 25.857142857142858)","(3.5, 4.1, 3.9470588235294115)","(5.5, 7.2, 6.903030303030303)","(11.0, 15.0, 14.066037735849056)","(8.5, 12.0, 10.264516129032259)"
12-01-2023 13:50:59.710277,"(2.7, 3.5, 3.476219512195122)","(17.0, 28.0, 24.666666666666668)","(12.0, 16.0, 15.142857142857142)","(18.0, 29.0, 24.818181818181817)","(3.5, 4.0, 3.9344827586206894)","(5.5, 7.2, 6.903030303030303)","(11.0, 15.0, 14.066037735849056)","(8.5, 11.0, 10.589285714285714)"
12-01-2023 13:51:00.834450,"(2.7, 3.5, 3.476785714285714)","(17.0, 28.0, 25.954545454545453)","(12.0, 16.0, 15.142857142857142)","(18.0, 28.0, 26.11111111111111)","(3.5, 4.0, 3.96875)","(5.5, 7.2, 6.873333333333333)","(11.0, 15.0, 14.017241379310345)","(8.5, 11.0, 11.4375)"
12-01-2023 13:51:02.039216,"(2.7, 3.5, 3.4683333333333333)","(17.0, 29.0, 26.25)","(12.0, 16.0, 15.233333333333333)","(18.0, 27.0, 25.333333333333332)","(3.5, 4.0, 3.96875)","(5.5, 7.2, 6.884848484848485)","(11.0, 15.0, 14.09375)","(8.5, 12.0, 10.764705882352942)"
12-01-2023 13:51:03.322599,"(2.7, 3.5, 3.4598837209302324)","(17.0, 29.0, 25.526315789473685)","(12.0, 15.5, 15.233333333333333)","(18.0, 27.0, 25.545454545454547)","(3.5, 4.0, 4.029999999999999)","(5.5, 7.2, 6.868292682926829)","(11.0, 14.5, 14.051724137931034)","(8.5, 11.0, 10.25)"
12-01-2023 13:51:04.529400,"(2.7, 3.45, 3.4232558139534883)","(17.0, 29.0, 25.0)","(12.0, 15.5, 15.3)","(18.0, 27.0, 25.666666666666668)","(3.5, 4.1, 4.0562499999999995)","(5.5, 7.2, 6.988888888888889)","(11.0, 14.5, 14.052631578947368)","(8.5, 10.5, 10.25)"
12-01-2023 13:51:05.746835,"(2.7, 3.4, 3.341176470588235)","(17.0, 29.0, 25.11111111111111)","(12.0, 16.0, 15.475)","(18.0, 27.0, 25.666666666666668)","(3.5, 4.1, 4.0562499999999995)","(5.5, 7.0, 6.988888888888889)","(11.0, 14.5, 13.9375)","(8.5, 10.5, 10.3125)"
12-01-2023 13:51:07.268099,"(2.7, 3.4, 3.341176470588235)","(17.0, 29.0, 26.5)","(12.0, 16.0, 15.125)","(18.0, 27.0, 25.0)","(3.5, 4.1, 4.0562499999999995)","(5.5, 7.0, 6.888311688311688)","(11.0, 14.5, 14.038461538461538)","(8.5, 11.0, 10.25)"
12-01-2023 13:51:08.642036,"(2.7, 3.4, 3.3629629629629627)","(17.0, 29.0, 26.142857142857142)","(12.0, 16.0, 15.363636363636363)","(18.0, 27.0, 26.11111111111111)","(3.5, 4.1, 4.122448979591836)","(5.5, 7.2, 6.888311688311688)","(11.0, 14.5, 14.038461538461538)","(8.5, 10.5, 10.448275862068966)"
12-01-2023 13:51:09.942653,"(2.7, 3.4, 3.344736842105263)","(17.0, 29.0, 26.142857142857142)","(12.0, 16.0, 15.363636363636363)","(18.0, 27.0, 26.11111111111111)","(3.5, 4.2, 4.113207547169812)","(5.5, 7.2, 6.888311688311688)","(11.0, 14.5, 14.038461538461538)","(8.5, 10.5, 10.448275862068966)"
12-01-2023 13:51:11.398216,"(2.7, 3.3, 3.28)","(17.0, 28.0, 27.555555555555557)","(12.0, 16.0, 15.708333333333334)","(18.0, 27.0, 25.666666666666668)","(3.5, 4.2, 4.113207547169812)","(5.5, 7.2, 6.888311688311688)","(11.0, 14.5, 13.928571428571429)","(8.5, 10.5, 10.382352941176471)"
12-01-2023 13:51:12.889931,"(2.7, 3.3, 3.28)","(17.0, 28.0, 27.555555555555557)","(12.0, 16.0, 15.3)","(18.0, 26.0, 25.666666666666668)","(3.5, 4.2, 4.113207547169812)","(5.5, 7.2, 6.888311688311688)","(11.0, 14.5, 13.928571428571429)","(8.5, 10.5, 10.448275862068966)"
12-01-2023 13:51:14.133522,"(2.7, 3.35, 3.3333333333333335)","(17.0, 28.0, 27.555555555555557)","(12.0, 16.0, 15.3)","(18.0, 26.0, 25.666666666666668)","(3.5, 4.2, 4.113207547169812)","(5.5, 7.2, 6.888311688311688)","(11.0, 14.5, 13.928571428571429)","(8.5, 10.5, 10.481481481481481)"
12-01-2023 13:51:15.397616,"(2.7, 3.35, 3.3125)","(17.0, 28.0, 27.555555555555557)","(12.0, 16.0, 15.3)","(18.0, 26.0, 25.666666666666668)","(3.5, 4.2, 3.9541811846689896)","(5.5, 7.2, 6.9135135135135135)","(11.0, 14.5, 15.418032786885245)","(8.5, 10.5, 10.75)"
12-01-2023 13:51:16.708756,"(2.7, 3.35, 3.2983870967741935)","(17.0, 28.0, 29.8)","(12.0, 16.0, 15.5)","(18.0, 26.0, 25.666666666666668)","(3.5, 4.0, 3.951831501831502)","(5.5, 7.2, 6.902439024390244)","(11.0, 15.5, 15.7)","(8.5, 11.0, 10.666666666666666)"
12-01-2023 13:51:18.040803,"(2.7, 3.35, 3.3125)","(17.0, 30.0, 28.666666666666668)","(12.0, 16.0, 15.5)","(18.0, 26.0, 25.666666666666668)","(3.5, 4.0, 3.901953125)","(5.5, 7.2, 6.89438202247191)","(11.0, 16.0, 15.823529411764707)","(8.5, 11.0, 10.578947368421053)"
12-01-2023 13:51:19.327514,"(2.7, 3.35, 3.305555555555556)","(17.0, 32.0, 31.333333333333332)","(12.0, 16.0, 15.38888888888889)","(18.0, 26.0, 25.666666666666668)","(3.5, 4.0, 3.900790513833992)","(5.5, 7.2, 6.954954954954955)","(11.0, 16.0, 15.823529411764707)","(8.5, 11.0, 10.529411764705882)"
12-01-2023 13:51:20.511712,"(2.7, 3.35, 3.2954545454545454)","(17.0, 32.0, 31.583333333333336)","(12.0, 16.0, 15.411764705882353)","(18.0, 26.0, 25.666666666666668)","(3.5, 4.0, 3.900790513833992)","(5.5, 7.2, 6.954954954954955)","(11.0, 16.0, 15.823529411764707)","(8.5, 11.0, 10.529411764705882)"
12-01-2023 13:51:21.668245,"(2.7, 3.35, 3.2954545454545454)","(17.0, 34.0, 29.470588235294116)","(12.0, 16.0, 15.411764705882353)","(18.0, 26.0, 25.666666666666668)","(3.5, 4.0, 3.8970588235294117)","(5.5, 7.2, 6.954954954954955)","(11.0, 16.0, 15.823529411764707)","(8.5, 11.0, 10.529411764705882)"
12-01-2023 13:51:22.866093,"(2.7, 3.35, 3.325)","(17.0, 34.0, 30.75)","(12.0, 16.0, 15.411764705882353)","(18.0, 26.0, 25.666666666666668)","(3.5, 3.95, 3.8970588235294117)","(5.5, 7.2, 6.954954954954955)","(11.0, 16.0, 15.823529411764707)","(8.5, 11.0, 10.529411764705882)"
12-01-2023 13:51:24.158895,"(2.7, 3.35, 3.325)","(17.0, 32.0, 30.75)","(12.0, 16.0, 15.411764705882353)","(18.0, 26.0, 25.666666666666668)","(3.5, 3.95, 3.922142857142857)","(5.5, 7.2, 6.954954954954955)","(11.0, 16.0, 15.823529411764707)","(8.5, 11.0, 10.529411764705882)"
12-01-2023 13:51:25.386381,"(2.7, 3.35, 3.325)","(17.0, 32.0, 30.75)","(12.0, 16.0, 15.411764705882353)","(18.0, 26.0, 25.666666666666668)","(3.5, 3.95, 3.9236486486486486)","(5.5, 7.2, 6.954954954954955)","(11.0, 16.0, 15.823529411764707)","(8.5, 11.0, 10.529411764705882)"
12-01-2023 13:51:26.609847,"(2.7, 3.35, 3.325)","(17.0, 32.0, 29.916666666666668)","(12.0, 16.0, 15.368421052631579)","(18.0, 26.0, 25.130434782608695)","(3.5, 3.95, 3.9292307692307693)","(5.5, 7.2, 6.965137614678899)","(11.0, 16.0, 15.8125)","(8.5, 11.0, 10.44943820224719)"
12-01-2023 13:51:27.908472,"(2.7, 3.35, 3.34)","(17.0, 32.0, 29.916666666666668)","(12.0, 16.0, 15.368421052631579)","(18.0, 26.0, 25.130434782608695)","(3.5, 3.95, 3.929310344827586)","(5.5, 7.2, 6.965137614678899)","(11.0, 16.0, 15.8125)","(8.5, 10.5, 10.43956043956044)"
12-01-2023 13:51:29.114012,"(2.7, 3.4, 3.307142857142857)","(17.0, 34.0, 28.689655172413794)","(12.0, 16.0, 15.16)","(18.0, 26.0, 25.130434782608695)","(3.5, 3.95, 3.929310344827586)","(5.5, 7.2, 6.965137614678899)","(11.0, 16.0, 16.21875)","(8.5, 10.5, 10.43956043956044)"
12-01-2023 13:51:30.254011,"(2.7, 3.4, 3.338095238095238)","(17.0, 34.0, 29.72222222222222)","(12.0, 16.0, 15.142857142857142)","(18.0, 26.0, 24.846153846153847)","(3.5, 3.95, 3.941891891891892)","(5.5, 7.2, 6.965137614678899)","(11.0, 16.5, 15.285714285714286)","(8.5, 10.5, 10.43956043956044)"
12-01-2023 13:51:31.504909,"(2.7, 3.4, 3.338095238095238)","(18.0, 32.0, 30.75)","(12.0, 16.0, 14.714285714285714)","(18.0, 26.0, 24.846153846153847)","(3.5, 3.95, 3.941891891891892)","(5.5, 7.2, 6.965137614678899)","(11.0, 15.5, 15.285714285714286)","(8.5, 10.5, 10.43956043956044)"
12-01-2023 13:51:32.729613,"(2.7, 3.4, 3.331578947368421)","(18.0, 32.0, 30.94736842105263)","(12.0, 16.0, 14.714285714285714)","(18.0, 26.0, 24.846153846153847)","(3.5, 3.95, 3.9434065934065936)","(5.5, 7.2, 6.976470588235294)","(11.0, 15.5, 15.285714285714286)","(8.5, 10.5, 10.43956043956044)"
12-01-2023 13:51:33.848382,"(2.7, 3.4, 3.331578947368421)","(18.0, 32.0, 30.94736842105263)","(12.0, 16.0, 14.714285714285714)","(18.0, 26.0, 24.846153846153847)","(3.5, 3.95, 3.9434065934065936)","(5.5, 7.2, 6.976470588235294)","(11.0, 15.5, 15.285714285714286)","(8.5, 10.5, 10.43956043956044)"
12-01-2023 13:51:35.041748,"(2.7, 3.4, 3.318181818181818)","(18.0, 32.0, 30.210526315789473)","(12.0, 16.0, 14.74)","(17.0, 26.0, 24.315789473684212)","(3.5, 3.95, 3.940769230769231)","(5.5, 7.2, 6.969565217391304)","(11.0, 15.5, 15.333333333333334)","(8.5, 10.5, 10.457831325301205)"
12-01-2023 13:51:36.203780,"(2.7, 3.4, 3.318181818181818)","(18.0, 34.0, 30.210526315789473)","(12.0, 16.0, 14.74)","(17.0, 26.0, 24.846153846153847)","(3.5, 3.95, 3.931818181818182)","(5.5, 7.2, 6.969565217391304)","(11.0, 15.5, 15.266666666666667)","(8.5, 10.5, 10.457831325301205)"
12-01-2023 13:51:37.449348,"(2.7, 3.4, 3.318181818181818)","(18.0, 34.0, 30.210526315789473)","(12.0, 16.0, 14.6875)","(17.0, 26.0, 25.5)","(3.5, 3.95, 3.931818181818182)","(5.5, 7.2, 6.969565217391304)","(11.0, 16.0, 15.266666666666667)","(8.5, 10.5, 10.457831325301205)"
12-01-2023 13:51:38.583547,"(2.7, 3.4, 3.318181818181818)","(18.0, 34.0, 30.210526315789473)","(12.0, 16.0, 14.6875)","(17.0, 26.0, 25.6)","(3.5, 3.95, 3.931818181818182)","(5.5, 7.2, 6.969565217391304)","(11.0, 16.0, 15.266666666666667)","(8.5, 10.5, 10.457831325301205)"
12-01-2023 13:51:39.739927,"(2.7, 3.4, 3.318181818181818)","(18.0, 34.0, 30.210526315789473)","(12.0, 16.0, 14.6875)","(17.0, 26.0, 25.6)","(3.5, 3.95, 3.931818181818182)","(5.5, 7.2, 6.99009900990099)","(11.0, 16.0, 15.266666666666667)","(8.5, 10.5, 10.457831325301205)"
12-01-2023 13:51:40.905499,"(2.7, 3.4, 3.318181818181818)","(18.0, 34.0, 30.210526315789473)","(12.0, 16.0, 14.6875)","(17.0, 26.0, 25.6)","(3.5, 3.95, 3.931818181818182)","(5.5, 7.2, 6.99009900990099)","(11.0, 16.0, 15.266666666666667)","(8.5, 10.5, 10.457831325301205)"
12-01-2023 13:51:42.029776,"(2.7, 3.4, 3.318181818181818)","(18.0, 34.0, 30.210526315789473)","(12.0, 16.0, 5006.75)","(17.0, 26.0, 9998.5)","(3.5, 3.95, 9998.5)","(5.5, 7.2, 9998.5)","(11.0, 16.0, 9998.5)","(8.5, 10.5, 9998.5)"
12-01-2023 13:51:43.185452,"(2.7, 99998, 9998.5)","(18.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(5.5, 99998, 9998.5)","(11.0, 99998, 9998.5)","(8.5, 99998, 9998.5)"
12-01-2023 13:51:44.372902,"(2.7, 99998, 9998.5)","(18.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(5.5, 99998, 9998.5)","(11.0, 99998, 9998.5)","(8.5, 99998, 9998.5)"
12-01-2023 13:51:45.479200,"(2.7, 99998, 9998.5)","(18.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(5.5, 99998, 9998.5)","(11.0, 99998, 9998.5)","(8.5, 99998, 9998.5)"
