,Rocking Tiff,Jordie Dee,Courtney Katarina,Dougs Cino,Stylish Heaven,Tell Us We Dream,Beaudacious,Woody Nightshade,Lorne Beach,Valbarann
1357,"[datetime.datetime(2022, 11, 28, 20, 19, 33, 550582), 1.6, 2.2]","[datetime.datetime(2022, 11, 28, 20, 19, 33, 550582), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 19, 33, 550582), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 19, 33, 550582), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 20, 19, 33, 550582), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 20, 19, 33, 550582), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 19, 33, 550582), 7.5, 10.0]","[datetime.datetime(2022, 11, 28, 20, 19, 33, 550582), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 19, 33, 550582), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 19, 33, 550582), 19.0, 30.0]"
1358,"[datetime.datetime(2022, 11, 28, 20, 19, 34, 821107), 1.6, 2.2]","[datetime.datetime(2022, 11, 28, 20, 19, 34, 821107), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 19, 34, 821107), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 19, 34, 821107), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 20, 19, 34, 821107), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 20, 19, 34, 821107), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 19, 34, 821107), 7.5, 10.0]","[datetime.datetime(2022, 11, 28, 20, 19, 34, 821107), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 19, 34, 821107), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 19, 34, 821107), 19.0, 30.0]"
1359,"[datetime.datetime(2022, 11, 28, 20, 19, 36, 62736), 1.6, 2.2]","[datetime.datetime(2022, 11, 28, 20, 19, 36, 62736), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 19, 36, 62736), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 19, 36, 62736), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 20, 19, 36, 62736), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 20, 19, 36, 62736), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 19, 36, 62736), 7.5, 10.0]","[datetime.datetime(2022, 11, 28, 20, 19, 36, 62736), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 19, 36, 62736), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 19, 36, 62736), 19.0, 30.0]"
1360,"[datetime.datetime(2022, 11, 28, 20, 19, 37, 291612), 1.6, 2.2]","[datetime.datetime(2022, 11, 28, 20, 19, 37, 291612), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 19, 37, 291612), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 19, 37, 291612), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 20, 19, 37, 291612), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 20, 19, 37, 291612), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 19, 37, 291612), 7.5, 10.0]","[datetime.datetime(2022, 11, 28, 20, 19, 37, 291612), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 19, 37, 291612), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 19, 37, 291612), 19.0, 30.0]"
1361,"[datetime.datetime(2022, 11, 28, 20, 19, 38, 537536), 1.6, 2.2]","[datetime.datetime(2022, 11, 28, 20, 19, 38, 537536), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 19, 38, 537536), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 19, 38, 537536), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 20, 19, 38, 537536), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 20, 19, 38, 537536), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 19, 38, 537536), 7.5, 10.0]","[datetime.datetime(2022, 11, 28, 20, 19, 38, 537536), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 19, 38, 537536), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 19, 38, 537536), 19.0, 30.0]"
1362,"[datetime.datetime(2022, 11, 28, 20, 19, 39, 787999), 1.6, 2.2]","[datetime.datetime(2022, 11, 28, 20, 19, 39, 787999), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 19, 39, 787999), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 19, 39, 787999), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 20, 19, 39, 787999), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 20, 19, 39, 787999), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 19, 39, 787999), 7.5, 10.0]","[datetime.datetime(2022, 11, 28, 20, 19, 39, 787999), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 19, 39, 787999), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 19, 39, 787999), 19.0, 30.0]"
1363,"[datetime.datetime(2022, 11, 28, 20, 19, 41, 11352), 1.6, 2.2]","[datetime.datetime(2022, 11, 28, 20, 19, 41, 11352), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 19, 41, 11352), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 19, 41, 11352), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 20, 19, 41, 11352), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 20, 19, 41, 11352), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 19, 41, 11352), 7.5, 10.0]","[datetime.datetime(2022, 11, 28, 20, 19, 41, 11352), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 19, 41, 11352), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 19, 41, 11352), 19.0, 30.0]"
1364,"[datetime.datetime(2022, 11, 28, 20, 19, 42, 257802), 1.6, 2.2]","[datetime.datetime(2022, 11, 28, 20, 19, 42, 257802), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 19, 42, 257802), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 19, 42, 257802), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 20, 19, 42, 257802), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 20, 19, 42, 257802), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 19, 42, 257802), 7.5, 10.0]","[datetime.datetime(2022, 11, 28, 20, 19, 42, 257802), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 19, 42, 257802), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 19, 42, 257802), 19.0, 30.0]"
1365,"[datetime.datetime(2022, 11, 28, 20, 19, 43, 497358), 1.6, 2.2]","[datetime.datetime(2022, 11, 28, 20, 19, 43, 497358), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 19, 43, 497358), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 19, 43, 497358), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 20, 19, 43, 497358), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 20, 19, 43, 497358), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 19, 43, 497358), 7.5, 10.0]","[datetime.datetime(2022, 11, 28, 20, 19, 43, 497358), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 19, 43, 497358), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 19, 43, 497358), 19.0, 30.0]"
1366,"[datetime.datetime(2022, 11, 28, 20, 19, 44, 732274), 1.6, 2.2]","[datetime.datetime(2022, 11, 28, 20, 19, 44, 732274), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 19, 44, 732274), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 19, 44, 732274), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 20, 19, 44, 732274), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 20, 19, 44, 732274), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 19, 44, 732274), 7.5, 10.0]","[datetime.datetime(2022, 11, 28, 20, 19, 44, 732274), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 19, 44, 732274), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 19, 44, 732274), 19.0, 30.0]"
1367,"[datetime.datetime(2022, 11, 28, 20, 19, 45, 967862), 1.6, 2.2]","[datetime.datetime(2022, 11, 28, 20, 19, 45, 967862), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 19, 45, 967862), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 19, 45, 967862), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 20, 19, 45, 967862), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 20, 19, 45, 967862), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 19, 45, 967862), 7.5, 10.0]","[datetime.datetime(2022, 11, 28, 20, 19, 45, 967862), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 19, 45, 967862), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 19, 45, 967862), 19.0, 30.0]"
1368,"[datetime.datetime(2022, 11, 28, 20, 19, 47, 213367), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 20, 19, 47, 213367), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 19, 47, 213367), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 19, 47, 213367), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 19, 47, 213367), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 20, 19, 47, 213367), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 19, 47, 213367), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 19, 47, 213367), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 19, 47, 213367), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 19, 47, 213367), 19.0, 30.0]"
1369,"[datetime.datetime(2022, 11, 28, 20, 19, 48, 457626), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 20, 19, 48, 457626), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 19, 48, 457626), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 19, 48, 457626), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 19, 48, 457626), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 20, 19, 48, 457626), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 19, 48, 457626), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 19, 48, 457626), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 19, 48, 457626), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 19, 48, 457626), 19.0, 30.0]"
1370,"[datetime.datetime(2022, 11, 28, 20, 19, 49, 702424), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 20, 19, 49, 702424), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 19, 49, 702424), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 19, 49, 702424), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 19, 49, 702424), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 20, 19, 49, 702424), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 19, 49, 702424), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 19, 49, 702424), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 19, 49, 702424), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 19, 49, 702424), 19.0, 30.0]"
1371,"[datetime.datetime(2022, 11, 28, 20, 19, 50, 953897), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 20, 19, 50, 953897), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 19, 50, 953897), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 19, 50, 953897), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 19, 50, 953897), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 20, 19, 50, 953897), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 19, 50, 953897), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 19, 50, 953897), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 19, 50, 953897), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 19, 50, 953897), 19.0, 30.0]"
1372,"[datetime.datetime(2022, 11, 28, 20, 19, 52, 232198), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 20, 19, 52, 232198), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 19, 52, 232198), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 19, 52, 232198), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 19, 52, 232198), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 20, 19, 52, 232198), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 19, 52, 232198), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 19, 52, 232198), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 19, 52, 232198), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 19, 52, 232198), 19.0, 30.0]"
1373,"[datetime.datetime(2022, 11, 28, 20, 19, 53, 463879), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 20, 19, 53, 463879), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 19, 53, 463879), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 19, 53, 463879), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 19, 53, 463879), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 20, 19, 53, 463879), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 19, 53, 463879), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 19, 53, 463879), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 19, 53, 463879), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 19, 53, 463879), 19.0, 30.0]"
1374,"[datetime.datetime(2022, 11, 28, 20, 19, 54, 700009), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 20, 19, 54, 700009), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 19, 54, 700009), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 19, 54, 700009), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 19, 54, 700009), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 20, 19, 54, 700009), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 19, 54, 700009), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 19, 54, 700009), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 19, 54, 700009), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 19, 54, 700009), 19.0, 30.0]"
1375,"[datetime.datetime(2022, 11, 28, 20, 19, 55, 923482), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 20, 19, 55, 923482), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 19, 55, 923482), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 19, 55, 923482), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 19, 55, 923482), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 20, 19, 55, 923482), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 19, 55, 923482), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 19, 55, 923482), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 19, 55, 923482), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 19, 55, 923482), 19.0, 30.0]"
1376,"[datetime.datetime(2022, 11, 28, 20, 19, 57, 159660), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 20, 19, 57, 159660), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 19, 57, 159660), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 19, 57, 159660), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 19, 57, 159660), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 20, 19, 57, 159660), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 19, 57, 159660), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 19, 57, 159660), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 19, 57, 159660), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 19, 57, 159660), 19.0, 30.0]"
1377,"[datetime.datetime(2022, 11, 28, 20, 19, 58, 414673), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 20, 19, 58, 414673), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 19, 58, 414673), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 19, 58, 414673), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 19, 58, 414673), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 20, 19, 58, 414673), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 19, 58, 414673), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 19, 58, 414673), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 19, 58, 414673), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 19, 58, 414673), 19.0, 30.0]"
1378,"[datetime.datetime(2022, 11, 28, 20, 19, 59, 662470), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 20, 19, 59, 662470), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 19, 59, 662470), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 19, 59, 662470), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 19, 59, 662470), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 20, 19, 59, 662470), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 19, 59, 662470), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 19, 59, 662470), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 19, 59, 662470), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 19, 59, 662470), 19.0, 30.0]"
1379,"[datetime.datetime(2022, 11, 28, 20, 20, 0, 903930), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 20, 20, 0, 903930), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 20, 0, 903930), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 20, 0, 903930), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 20, 0, 903930), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 20, 20, 0, 903930), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 20, 0, 903930), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 20, 0, 903930), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 20, 0, 903930), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 20, 0, 903930), 19.0, 30.0]"
1380,"[datetime.datetime(2022, 11, 28, 20, 20, 2, 158040), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 20, 20, 2, 158040), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 20, 2, 158040), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 20, 2, 158040), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 20, 2, 158040), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 20, 20, 2, 158040), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 20, 2, 158040), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 20, 2, 158040), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 20, 2, 158040), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 20, 2, 158040), 19.0, 30.0]"
1381,"[datetime.datetime(2022, 11, 28, 20, 20, 3, 389789), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 20, 20, 3, 389789), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 20, 3, 389789), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 20, 3, 389789), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 20, 3, 389789), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 20, 20, 3, 389789), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 20, 3, 389789), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 20, 3, 389789), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 20, 3, 389789), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 20, 3, 389789), 19.0, 30.0]"
1382,"[datetime.datetime(2022, 11, 28, 20, 20, 4, 725015), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 20, 20, 4, 725015), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 20, 4, 725015), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 20, 4, 725015), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 20, 4, 725015), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 20, 20, 4, 725015), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 20, 4, 725015), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 20, 4, 725015), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 20, 4, 725015), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 20, 4, 725015), 19.0, 30.0]"
1383,"[datetime.datetime(2022, 11, 28, 20, 20, 5, 993735), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 20, 20, 5, 993735), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 20, 5, 993735), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 20, 5, 993735), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 20, 5, 993735), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 20, 20, 5, 993735), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 20, 5, 993735), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 20, 5, 993735), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 20, 5, 993735), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 20, 5, 993735), 19.0, 30.0]"
1384,"[datetime.datetime(2022, 11, 28, 20, 20, 7, 237271), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 20, 20, 7, 237271), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 20, 7, 237271), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 20, 7, 237271), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 20, 7, 237271), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 20, 20, 7, 237271), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 20, 7, 237271), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 20, 7, 237271), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 20, 7, 237271), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 20, 7, 237271), 19.0, 30.0]"
1385,"[datetime.datetime(2022, 11, 28, 20, 20, 8, 490209), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 20, 20, 8, 490209), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 20, 8, 490209), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 20, 8, 490209), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 20, 8, 490209), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 20, 20, 8, 490209), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 20, 8, 490209), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 20, 8, 490209), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 20, 8, 490209), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 20, 8, 490209), 19.0, 30.0]"
1386,"[datetime.datetime(2022, 11, 28, 20, 20, 9, 742257), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 20, 20, 9, 742257), 19.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 20, 9, 742257), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 20, 9, 742257), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 20, 9, 742257), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 20, 20, 9, 742257), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 20, 9, 742257), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 20, 9, 742257), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 20, 9, 742257), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 20, 9, 742257), 19.0, 30.0]"
1387,"[datetime.datetime(2022, 11, 28, 20, 20, 11, 15579), 1.6, 1.78]","[datetime.datetime(2022, 11, 28, 20, 20, 11, 15579), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 20, 11, 15579), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 20, 11, 15579), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 20, 11, 15579), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 20, 20, 11, 15579), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 20, 11, 15579), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 20, 11, 15579), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 20, 11, 15579), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 20, 11, 15579), 19.0, 30.0]"
1388,"[datetime.datetime(2022, 11, 28, 20, 20, 12, 274842), 1.6, 1.78]","[datetime.datetime(2022, 11, 28, 20, 20, 12, 274842), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 20, 12, 274842), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 20, 12, 274842), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 20, 12, 274842), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 20, 20, 12, 274842), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 20, 12, 275841), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 20, 20, 12, 275841), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 20, 12, 275841), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 20, 12, 275841), 19.0, 30.0]"
