,Carmelized,Lockdown Vanna,Makinlimmargaritas,Playing For Two,Golden Sally,Smokin Lady,Showthemoneyhoney,Polish The Diamond,Xposed Secret,Stryda
07-01-2023 10:19:29.564019,"(12.0, 130.0, 72.77777777777777)","(26.0, 44.0, 38.0)","(15.0, 95.0, 83.16666666666667)","(11.0, 24.0, 21.307692307692307)","(26.0, 200.0, 93.33333333333334)","(5.0, 6.0, 5.466666666666667)","(31.0, 90.0, 66.0)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 140.0)","(1.7, 2.0, 1.9818421052631578)"
07-01-2023 10:19:30.989385,"(12.0, 130.0, 72.77777777777777)","(26.0, 44.0, 38.0)","(15.0, 95.0, 82.83333333333333)","(11.0, 24.0, 21.307692307692307)","(26.0, 200.0, 118.0)","(5.0, 6.0, 5.466666666666667)","(31.0, 90.0, 66.0)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 140.0)","(1.7, 2.0, 1.9818421052631578)"
07-01-2023 10:19:32.421859,"(12.0, 130.0, 72.77777777777777)","(26.0, 44.0, 38.0)","(15.0, 95.0, 77.0)","(11.0, 24.0, 21.307692307692307)","(26.0, 200.0, 122.0)","(5.0, 6.0, 5.466666666666667)","(31.0, 90.0, 66.0)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 140.0)","(1.7, 2.0, 1.9818421052631578)"
07-01-2023 10:19:33.803029,"(12.0, 130.0, 72.77777777777777)","(26.0, 44.0, 38.0)","(15.0, 95.0, 57.0)","(11.0, 24.0, 21.307692307692307)","(26.0, 200.0, 134.39999999999998)","(5.0, 6.0, 5.466666666666667)","(31.0, 90.0, 72.66666666666666)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 110.0)","(1.7, 2.0, 1.9818421052631578)"
07-01-2023 10:19:35.159034,"(12.0, 130.0, 72.77777777777777)","(26.0, 44.0, 38.0)","(15.0, 90.0, 57.0)","(11.0, 24.0, 21.307692307692307)","(26.0, 200.0, 144.0)","(5.0, 6.0, 5.466666666666667)","(31.0, 90.0, 72.66666666666666)","(6.0, 6.2, 5.94)","(41.0, 220.0, 110.0)","(1.7, 2.0, 1.9818421052631578)"
07-01-2023 10:19:36.587389,"(12.0, 130.0, 72.77777777777777)","(26.0, 44.0, 38.75)","(15.0, 90.0, 57.0)","(11.0, 24.0, 23.125)","(26.0, 200.0, 135.0)","(5.0, 6.0, 5.6000000000000005)","(31.0, 90.0, 52.666666666666664)","(6.0, 6.0, 5.94)","(41.0, 220.0, 165.0)","(1.7, 2.0, 1.9818421052631578)"
07-01-2023 10:19:38.108843,"(12.0, 130.0, 85.55555555555556)","(26.0, 44.0, 41.75)","(15.0, 90.0, 48.125)","(11.0, 24.0, 23.125)","(26.0, 200.0, 135.0)","(5.0, 6.0, 5.6000000000000005)","(31.0, 60.0, 45.333333333333336)","(6.0, 6.0, 5.94)","(41.0, 220.0, 137.5)","(1.7, 2.0, 1.9818421052631578)"
07-01-2023 10:19:39.590823,"(12.0, 130.0, 85.55555555555556)","(26.0, 44.0, 41.75)","(15.0, 90.0, 48.125)","(11.0, 24.0, 23.125)","(26.0, 200.0, 135.0)","(5.0, 6.0, 5.6000000000000005)","(31.0, 60.0, 45.333333333333336)","(6.0, 6.0, 5.94)","(41.0, 220.0, 137.5)","(1.7, 2.0, 1.9818421052631578)"
07-01-2023 10:19:41.243775,"(12.0, 130.0, 85.55555555555556)","(26.0, 44.0, 41.75)","(15.0, 90.0, 48.125)","(11.0, 24.0, 23.125)","(26.0, 200.0, 135.0)","(5.0, 6.0, 5.6000000000000005)","(31.0, 60.0, 45.333333333333336)","(6.0, 6.0, 5.94)","(41.0, 220.0, 137.5)","(1.7, 2.0, 1.9818421052631578)"
07-01-2023 10:19:42.902170,"(12.0, 130.0, 85.55555555555556)","(26.0, 44.0, 41.75)","(15.0, 90.0, 48.125)","(11.0, 24.0, 23.125)","(26.0, 200.0, 135.0)","(5.0, 6.0, 5.6000000000000005)","(31.0, 60.0, 45.333333333333336)","(6.0, 6.0, 5.94)","(41.0, 220.0, 137.5)","(1.7, 2.0, 1.9818421052631578)"
07-01-2023 10:19:44.523119,"(12.0, 130.0, 85.55555555555556)","(26.0, 44.0, 41.75)","(15.0, 90.0, 45.3125)","(11.0, 24.0, 23.125)","(26.0, 200.0, 135.0)","(5.0, 6.0, 5.466666666666667)","(31.0, 60.0, 45.333333333333336)","(6.0, 6.0, 5.94)","(41.0, 220.0, 137.5)","(1.7, 2.0, 1.9818421052631578)"
07-01-2023 10:19:46.108183,"(13.0, 130.0, 85.55555555555556)","(26.0, 44.0, 41.75)","(15.0, 90.0, 54.5)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 6.0, 5.6000000000000005)","(31.0, 60.0, 52.666666666666664)","(6.0, 6.0, 5.94)","(41.0, 220.0, 156.0)","(1.65, 2.0, 1.9818421052631578)"
07-01-2023 10:19:47.664846,"(13.0, 130.0, 85.55555555555556)","(26.0, 44.0, 41.75)","(15.0, 90.0, 54.5)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 6.0, 5.6000000000000005)","(31.0, 60.0, 52.666666666666664)","(6.0, 6.0, 5.94)","(41.0, 220.0, 110.0)","(1.65, 2.0, 1.9818421052631578)"
07-01-2023 10:19:49.135248,"(13.0, 130.0, 95.71428571428572)","(26.0, 44.0, 41.75)","(15.0, 90.0, 61.599999999999994)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 6.0, 5.6)","(31.0, 60.0, 52.666666666666664)","(6.0, 6.0, 5.94)","(41.0, 220.0, 154.0)","(1.65, 2.0, 1.9753571428571428)"
07-01-2023 10:19:50.611422,"(13.0, 130.0, 178.0)","(26.0, 44.0, 41.75)","(15.0, 90.0, 91.4)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 6.0, 5.6)","(31.0, 60.0, 45.333333333333336)","(6.0, 6.0, 5.94)","(41.0, 220.0, 110.0)","(1.65, 2.0, 1.9753571428571428)"
07-01-2023 10:19:52.055852,"(13.0, 210.0, 178.0)","(26.0, 44.0, 41.75)","(15.0, 140.0, 91.4)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 6.0, 5.6)","(31.0, 60.0, 45.333333333333336)","(6.0, 6.0, 5.94)","(41.0, 220.0, 110.0)","(1.65, 2.0, 1.9753571428571428)"
07-01-2023 10:19:53.563895,"(13.0, 210.0, 178.0)","(26.0, 44.0, 41.75)","(15.0, 140.0, 91.4)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 6.0, 5.6)","(31.0, 60.0, 45.333333333333336)","(6.0, 6.0, 5.94)","(41.0, 220.0, 110.0)","(1.65, 2.0, 1.9753571428571428)"
07-01-2023 10:19:54.970329,"(13.0, 210.0, 150.0)","(26.0, 44.0, 41.75)","(15.0, 140.0, 55.333333333333336)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 6.0, 5.6)","(31.0, 60.0, 45.333333333333336)","(6.0, 6.0, 5.94)","(41.0, 220.0, 110.0)","(1.65, 2.0, 1.9753571428571428)"
07-01-2023 10:19:56.311050,"(13.0, 200.0, 150.0)","(26.0, 44.0, 41.75)","(15.0, 130.0, 55.333333333333336)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 6.0, 5.6)","(31.0, 60.0, 45.333333333333336)","(6.0, 6.0, 5.94)","(41.0, 220.0, 110.0)","(1.65, 2.0, 1.9753571428571428)"
07-01-2023 10:19:57.697377,"(13.0, 200.0, 150.0)","(26.0, 44.0, 41.75)","(15.0, 130.0, 55.333333333333336)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 6.0, 5.6)","(31.0, 60.0, 45.333333333333336)","(6.0, 6.0, 5.94)","(41.0, 220.0, 110.0)","(1.65, 2.0, 1.9753571428571428)"
07-01-2023 10:19:59.108677,"(13.0, 200.0, 116.66666666666667)","(26.0, 44.0, 41.75)","(15.0, 130.0, 69.0)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 6.0, 5.6)","(31.0, 60.0, 45.333333333333336)","(6.0, 6.0, 5.94)","(41.0, 220.0, 110.0)","(1.65, 2.0, 1.9640625)"
07-01-2023 10:20:00.527303,"(13.0, 200.0, 116.66666666666667)","(26.0, 44.0, 41.75)","(15.0, 120.0, 105.42857142857143)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 6.0, 5.6)","(31.0, 60.0, 45.333333333333336)","(6.0, 6.0, 6.0200000000000005)","(41.0, 220.0, 110.0)","(1.65, 2.0, 1.9640625)"
07-01-2023 10:20:01.883996,"(13.0, 200.0, 116.66666666666667)","(26.0, 44.0, 41.75)","(15.0, 120.0, 94.625)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 6.0, 5.6)","(31.0, 60.0, 51.2)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 110.0)","(1.65, 2.0, 1.9520833333333334)"
07-01-2023 10:20:03.335118,"(13.0, 200.0, 127.5)","(26.0, 44.0, 41.75)","(15.0, 120.0, 69.0)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 6.0, 5.6)","(31.0, 60.0, 51.2)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 110.0)","(1.65, 2.0, 1.9520833333333334)"
07-01-2023 10:20:04.854315,"(13.0, 200.0, 106.66666666666666)","(26.0, 44.0, 41.75)","(15.0, 120.0, 69.0)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 6.0, 5.6)","(31.0, 60.0, 51.2)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 110.0)","(1.65, 2.0, 1.9520833333333334)"
07-01-2023 10:20:06.496426,"(13.0, 210.0, 103.33333333333334)","(26.0, 44.0, 41.75)","(15.0, 120.0, 64.0)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 6.0, 5.6)","(31.0, 60.0, 48.2)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 110.0)","(1.65, 2.0, 1.9520833333333334)"
07-01-2023 10:20:08.045004,"(13.0, 200.0, 103.33333333333334)","(26.0, 44.0, 41.75)","(15.0, 110.0, 69.33333333333334)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 6.0, 5.6)","(31.0, 55.0, 48.2)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 110.0)","(1.65, 2.0, 1.9520833333333334)"
07-01-2023 10:20:09.399285,"(13.0, 200.0, 103.33333333333334)","(26.0, 44.0, 41.75)","(15.0, 95.0, 69.33333333333334)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 6.0, 5.6)","(31.0, 55.0, 48.2)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 110.0)","(1.65, 2.0, 1.9520833333333334)"
07-01-2023 10:20:10.858311,"(13.0, 200.0, 103.33333333333334)","(26.0, 44.0, 41.75)","(15.0, 95.0, 69.33333333333334)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 6.0, 5.6)","(31.0, 55.0, 48.2)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 110.0)","(1.65, 2.0, 1.965151515151515)"
07-01-2023 10:20:12.373850,"(13.0, 200.0, 75.71428571428572)","(26.0, 44.0, 41.75)","(15.0, 95.0, 69.33333333333334)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 6.0, 5.6)","(31.0, 55.0, 48.2)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 110.0)","(1.65, 2.0, 1.965151515151515)"
07-01-2023 10:20:13.773473,"(13.0, 200.0, 75.71428571428572)","(26.0, 44.0, 41.75)","(15.0, 95.0, 69.33333333333334)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 6.0, 5.6)","(31.0, 55.0, 48.2)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 110.0)","(1.65, 2.0, 1.965151515151515)"
07-01-2023 10:20:15.170213,"(13.0, 200.0, 75.71428571428572)","(26.0, 44.0, 41.75)","(15.0, 95.0, 69.33333333333334)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 6.0, 5.6)","(31.0, 55.0, 48.2)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 110.0)","(1.65, 2.0, 1.954)"
07-01-2023 10:20:16.596974,"(13.0, 200.0, 79.16666666666667)","(26.0, 44.0, 41.75)","(15.0, 95.0, 69.33333333333334)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 6.0, 5.6)","(31.0, 55.0, 49.0)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 110.0)","(1.65, 2.0, 1.977560975609756)"
07-01-2023 10:20:18.259703,"(13.0, 200.0, 79.16666666666667)","(26.0, 44.0, 41.75)","(15.0, 95.0, 75.875)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 6.0, 5.6)","(31.0, 55.0, 49.0)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 154.0)","(1.65, 2.0, 1.977560975609756)"
07-01-2023 10:20:19.797138,"(13.0, 200.0, 83.33333333333333)","(26.0, 44.0, 41.75)","(15.0, 95.0, 75.875)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 6.0, 5.6)","(31.0, 55.0, 49.0)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 154.0)","(1.65, 2.0, 1.977560975609756)"
07-01-2023 10:20:21.274666,"(13.0, 200.0, 79.16666666666667)","(26.0, 44.0, 41.75)","(15.0, 95.0, 75.875)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 6.0, 5.6)","(31.0, 55.0, 49.0)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 154.0)","(1.65, 2.0, 1.9452857142857143)"
07-01-2023 10:20:23.144784,"(13.0, 200.0, 100.0)","(26.0, 44.0, 41.75)","(15.0, 95.0, 75.875)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 5.9, 5.5)","(31.0, 60.0, 52.0)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 154.0)","(1.65, 1.95, 1.9452857142857143)"
07-01-2023 10:20:24.901517,"(13.0, 200.0, 100.0)","(26.0, 44.0, 41.75)","(15.0, 95.0, 75.875)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 5.9, 5.5)","(31.0, 60.0, 52.0)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 154.0)","(1.65, 2.0, 1.9556666666666667)"
07-01-2023 10:20:26.415869,"(13.0, 200.0, 100.0)","(26.0, 44.0, 41.75)","(15.0, 95.0, 64.6)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 5.9, 5.5)","(31.0, 60.0, 52.0)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 154.0)","(1.65, 2.0, 1.9736363636363636)"
07-01-2023 10:20:27.932453,"(13.0, 200.0, 100.0)","(26.0, 44.0, 41.75)","(15.0, 95.0, 76.125)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 5.9, 5.5)","(31.0, 60.0, 52.0)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 154.0)","(1.65, 1.99, 1.9736363636363636)"
07-01-2023 10:20:29.420656,"(13.0, 200.0, 100.0)","(26.0, 44.0, 41.75)","(15.0, 95.0, 76.125)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 5.9, 5.5)","(31.0, 60.0, 52.0)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 154.0)","(1.65, 1.99, 1.9736363636363636)"
07-01-2023 10:20:30.839666,"(13.0, 200.0, 100.0)","(26.0, 44.0, 41.75)","(15.0, 95.0, 65.0)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 5.9, 5.5)","(31.0, 60.0, 52.0)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 154.0)","(1.65, 1.99, 1.9866129032258064)"
07-01-2023 10:20:32.247279,"(13.0, 200.0, 116.66666666666667)","(26.0, 44.0, 41.75)","(15.0, 95.0, 73.85714285714286)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 5.9, 5.5)","(31.0, 60.0, 45.333333333333336)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 110.0)","(1.65, 1.99, 1.983943661971831)"
07-01-2023 10:20:33.684527,"(13.0, 200.0, 116.66666666666667)","(26.0, 44.0, 41.75)","(15.0, 95.0, 73.85714285714286)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 5.9, 5.5)","(31.0, 60.0, 52.666666666666664)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 154.0)","(1.65, 2.0, 1.983943661971831)"
07-01-2023 10:20:35.145713,"(13.0, 200.0, 116.66666666666667)","(26.0, 44.0, 41.75)","(15.0, 95.0, 64.6)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 5.9, 5.5)","(31.0, 60.0, 52.666666666666664)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 110.0)","(1.65, 2.0, 1.983943661971831)"
07-01-2023 10:20:36.581248,"(13.0, 200.0, 116.66666666666667)","(26.0, 44.0, 41.75)","(15.0, 95.0, 76.125)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 5.9, 5.5)","(31.0, 60.0, 52.666666666666664)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 110.0)","(1.65, 2.0, 1.983943661971831)"
07-01-2023 10:20:37.992053,"(13.0, 200.0, 116.66666666666667)","(26.0, 44.0, 41.75)","(15.0, 95.0, 62.0)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 5.9, 5.5)","(31.0, 60.0, 49.333333333333336)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 154.0)","(1.65, 2.0, 1.983943661971831)"
07-01-2023 10:20:39.473251,"(13.0, 200.0, 116.66666666666667)","(26.0, 44.0, 41.75)","(15.0, 90.0, 55.5)","(12.0, 24.0, 23.125)","(31.0, 200.0, 135.0)","(5.0, 5.9, 5.65)","(31.0, 55.0, 49.333333333333336)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 154.0)","(1.65, 2.0, 1.9812676056338028)"
07-01-2023 10:20:40.907368,"(13.0, 200.0, 93.75)","(26.0, 44.0, 36.5)","(15.0, 90.0, 55.5)","(12.0, 24.0, 20.76923076923077)","(31.0, 200.0, 90.66666666666666)","(5.0, 5.9, 5.65)","(31.0, 55.0, 49.333333333333336)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 163.33333333333331)","(1.65, 2.0, 1.9812676056338028)"
07-01-2023 10:20:42.307837,"(13.0, 200.0, 120.5)","(26.0, 44.0, 38.0)","(15.0, 90.0, 57.95454545454545)","(12.0, 24.0, 19.72222222222222)","(31.0, 200.0, 145.33333333333331)","(5.0, 5.9, 5.65)","(31.0, 55.0, 49.333333333333336)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 137.5)","(1.65, 2.0, 1.962)"
07-01-2023 10:20:43.625636,"(13.0, 150.0, 120.5)","(26.0, 44.0, 38.0)","(15.0, 90.0, 57.95454545454545)","(12.0, 24.0, 21.433333333333334)","(31.0, 200.0, 89.33333333333334)","(5.0, 5.9, 5.65)","(31.0, 55.0, 49.333333333333336)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 140.0)","(1.65, 2.0, 1.962)"
07-01-2023 10:20:44.989585,"(13.0, 150.0, 120.5)","(26.0, 44.0, 38.0)","(15.0, 90.0, 57.95454545454545)","(12.0, 24.0, 19.72222222222222)","(31.0, 200.0, 144.0)","(5.0, 5.9, 5.65)","(31.0, 55.0, 49.333333333333336)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 140.0)","(1.65, 2.0, 1.962)"
07-01-2023 10:20:46.395429,"(13.0, 150.0, 120.5)","(26.0, 44.0, 38.0)","(15.0, 90.0, 57.95454545454545)","(12.0, 24.0, 19.72222222222222)","(31.0, 200.0, 152.57142857142858)","(5.0, 5.9, 5.5)","(31.0, 55.0, 49.333333333333336)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 140.0)","(1.65, 2.0, 1.9951030927835052)"
07-01-2023 10:20:47.889855,"(13.0, 150.0, 120.5)","(26.0, 44.0, 38.0)","(15.0, 90.0, 46.25)","(12.0, 24.0, 21.433333333333334)","(31.0, 200.0, 152.57142857142858)","(5.0, 5.9, 5.5)","(31.0, 55.0, 49.333333333333336)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 140.0)","(1.65, 2.0, 1.9970618556701032)"
07-01-2023 10:20:49.336798,"(13.0, 150.0, 120.5)","(26.0, 44.0, 38.0)","(15.0, 90.0, 55.5)","(12.0, 24.0, 19.72222222222222)","(31.0, 200.0, 152.57142857142858)","(5.0, 5.9, 5.5)","(31.0, 55.0, 49.333333333333336)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 140.0)","(1.65, 2.0, 1.998041237113402)"
07-01-2023 10:20:50.751205,"(13.0, 150.0, 120.5)","(26.0, 44.0, 38.0)","(15.0, 90.0, 55.5)","(12.0, 24.0, 19.72222222222222)","(31.0, 200.0, 152.57142857142858)","(5.5, 5.9, 5.5)","(31.0, 55.0, 49.333333333333336)","(6.0, 6.2, 6.0200000000000005)","(41.0, 220.0, 140.0)","(1.65, 2.0, 1.999020618556701)"
07-01-2023 10:20:52.157810,"(13.0, 150.0, 120.5)","(26.0, 44.0, 38.0)","(15.0, 90.0, 72.375)","(12.0, 24.0, 21.03846153846154)","(31.0, 200.0, 152.57142857142858)","(5.5, 5.9, 5.633333333333334)","(31.0, 55.0, 49.333333333333336)","(6.0, 6.2, 6.050000000000001)","(41.0, 220.0, 140.0)","(1.65, 2.0, 2.0885714285714285)"
07-01-2023 10:20:53.511770,"(13.0, 150.0, 120.5)","(26.0, 44.0, 38.0)","(15.0, 90.0, 62.0)","(12.0, 24.0, 22.285714285714285)","(31.0, 200.0, 134.39999999999998)","(5.5, 5.9, 5.633333333333334)","(31.0, 55.0, 49.0)","(6.0, 6.2, 6.050000000000001)","(41.0, 220.0, 185.6)","(1.65, 2.14, 2.1100000000000003)"
07-01-2023 10:20:54.864388,"(13.0, 150.0, 120.0)","(26.0, 44.0, 35.42857142857143)","(15.0, 90.0, 106.0)","(12.0, 23.0, 21.0)","(31.0, 200.0, 89.33333333333334)","(5.5, 5.9, 5.684615384615385)","(31.0, 55.0, 84.0)","(6.0, 6.2, 5.9)","(41.0, 220.0, 106.66666666666666)","(1.65, 2.14, 2.063076923076923)"
07-01-2023 10:20:56.161144,"(13.0, 150.0, 120.0)","(26.0, 44.0, 35.42857142857143)","(15.0, 140.0, 92.0)","(12.0, 22.0, 21.0)","(31.0, 200.0, 132.8)","(5.5, 5.8, 5.728571428571429)","(31.0, 100.0, 73.42857142857143)","(6.0, 6.2, 5.9)","(41.0, 220.0, 152.0)","(1.65, 2.16, 2.063076923076923)"
07-01-2023 10:20:57.494010,"(13.0, 150.0, 118.5)","(26.0, 42.0, 39.0)","(15.0, 140.0, 106.0)","(12.0, 22.0, 21.0)","(31.0, 200.0, 90.66666666666666)","(5.5, 5.9, 5.728571428571429)","(31.0, 100.0, 73.42857142857143)","(6.0, 6.2, 5.9)","(41.0, 220.0, 152.0)","(1.65, 2.16, 2.584)"
07-01-2023 10:20:58.855706,"(13.0, 150.0, 136.0)","(26.0, 42.0, 39.2)","(15.0, 140.0, 86.0)","(12.0, 22.0, 19.75)","(31.0, 200.0, 90.66666666666666)","(5.5, 5.9, 5.6)","(31.0, 100.0, 84.27272727272727)","(6.0, 6.2, 5.9)","(41.0, 220.0, 137.5)","(1.65, 2.6, 2.394285714285714)"
07-01-2023 10:21:00.261615,"(13.0, 150.0, 118.5)","(26.0, 42.0, 39.0)","(15.0, 130.0, 95.0)","(12.0, 21.0, 19.75)","(31.0, 200.0, 90.66666666666666)","(5.5, 5.8, 5.76)","(31.0, 95.0, 84.27272727272727)","(6.0, 6.2, 5.9)","(41.0, 220.0, 137.5)","(1.65, 2.58, 2.478181818181818)"
07-01-2023 10:21:01.745719,"(13.0, 170.0, 133.25)","(26.0, 42.0, 32.666666666666664)","(15.0, 120.0, 54.0)","(12.0, 21.0, 20.333333333333332)","(31.0, 200.0, 90.66666666666666)","(5.5, 5.8, 5.76)","(31.0, 95.0, 60.8)","(6.0, 6.2, 5.953846153846154)","(41.0, 220.0, 137.5)","(1.65, 2.52, 2.45375)"
07-01-2023 10:21:03.162674,"(13.0, 170.0, 133.25)","(26.0, 42.0, 32.666666666666664)","(15.0, 120.0, 54.0)","(12.0, 21.0, 20.333333333333332)","(31.0, 200.0, 90.66666666666666)","(5.5, 5.8, 5.76)","(31.0, 95.0, 60.8)","(6.0, 6.2, 5.9)","(41.0, 220.0, 137.5)","(1.65, 2.48, 2.1723076923076925)"
07-01-2023 10:21:04.518445,"(13.0, 170.0, 133.5)","(26.0, 42.0, 32.666666666666664)","(15.0, 120.0, 54.0)","(12.0, 21.0, 19.75)","(31.0, 200.0, 90.66666666666666)","(5.5, 5.8, 6.0)","(31.0, 95.0, 60.8)","(6.0, 6.2, 5.9)","(41.0, 220.0, 137.5)","(1.65, 2.18, 2.172857142857143)"
07-01-2023 10:21:05.848744,"(13.0, 170.0, 133.5)","(26.0, 42.0, 32.666666666666664)","(15.0, 120.0, 54.0)","(12.0, 20.0, 19.5)","(31.0, 200.0, 90.66666666666666)","(5.5, 6.2, 6.0)","(31.0, 95.0, 60.8)","(6.0, 6.2, 5.9)","(41.0, 220.0, 137.5)","(1.65, 2.18, 2.1723076923076925)"
07-01-2023 10:21:07.288480,"(13.0, 170.0, 133.5)","(26.0, 42.0, 32.666666666666664)","(15.0, 120.0, 54.0)","(12.0, 20.0, 19.5)","(31.0, 200.0, 90.66666666666666)","(5.5, 6.2, 5.85)","(31.0, 95.0, 60.8)","(6.0, 6.2, 5.9)","(41.0, 220.0, 137.5)","(1.65, 2.18, 2.1723076923076925)"
07-01-2023 10:21:08.645204,"(13.0, 170.0, 133.5)","(26.0, 42.0, 32.666666666666664)","(15.0, 120.0, 54.0)","(12.0, 20.0, 19.5)","(31.0, 200.0, 90.66666666666666)","(5.5, 6.0, 5.85)","(31.0, 95.0, 60.8)","(6.0, 6.2, 5.9)","(41.0, 220.0, 137.5)","(1.65, 2.18, 2.1723076923076925)"
07-01-2023 10:21:10.053766,"(13.0, 170.0, 133.5)","(26.0, 42.0, 35.0)","(15.0, 120.0, 40.8)","(12.0, 20.0, 19.5)","(31.0, 200.0, 90.66666666666666)","(5.5, 6.0, 5.85)","(31.0, 95.0, 60.8)","(6.0, 6.2, 5.9)","(41.0, 220.0, 137.5)","(1.65, 2.18, 2.1723076923076925)"
07-01-2023 10:21:11.481654,"(13.0, 170.0, 105.6)","(26.0, 42.0, 35.0)","(15.0, 120.0, 47.33333333333333)","(12.0, 20.0, 19.1)","(31.0, 200.0, 90.66666666666666)","(5.5, 6.0, 5.85)","(31.0, 95.0, 64.0)","(6.0, 6.2, 6.0285714285714285)","(41.0, 220.0, 137.5)","(1.65, 2.18, 2.1723076923076925)"
