,Secret Jack,Bee Gees Bandit,Star Writer,Arthur Lowe Nz,Crookwell Jake,Mr Kiwi Nz
09-01-2023 13:36:22.552870,"(7.0, 11.0, 10.0)","(10.0, 16.5, 12.45)","(19.0, 38.0, 26.75)","(4.8, 99999, 99990)","(1.55, 1.99, 1.84)","(7.5, 99999, 99990)"
09-01-2023 13:36:23.565031,"(7.0, 11.0, 10.0)","(10.0, 16.5, 12.45)","(19.0, 38.0, 26.75)","(4.8, 99999, 99990)","(1.55, 1.99, 1.84)","(7.5, 99999, 99990)"
09-01-2023 13:36:24.573127,"(7.0, 11.0, 10.0)","(10.0, 16.5, 12.45)","(19.0, 38.0, 26.75)","(4.8, 99999, 99990)","(1.55, 1.99, 1.84)","(7.5, 99999, 99990)"
09-01-2023 13:36:25.526319,"(7.0, 11.0, 10.0)","(10.0, 16.5, 12.45)","(19.0, 38.0, 26.75)","(4.8, 99999, 99990)","(1.55, 1.99, 1.84)","(7.5, 99999, 99990)"
09-01-2023 13:36:26.535788,"(7.0, 11.0, 10.0)","(10.0, 16.5, 12.45)","(19.0, 38.0, 26.75)","(4.8, 99999, 99990)","(1.55, 1.99, 1.84)","(7.5, 99999, 99990)"
09-01-2023 13:36:27.570475,"(7.0, 11.0, 10.0)","(10.0, 16.5, 12.45)","(19.0, 38.0, 26.75)","(4.8, 99999, 99990)","(1.55, 1.99, 1.84)","(7.5, 99999, 99990)"
09-01-2023 13:36:28.636087,"(7.0, 11.0, 10.0)","(10.0, 16.5, 10.933333333333334)","(19.0, 38.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:29.900634,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:31.107168,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:32.102092,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:33.045262,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:34.021374,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:35.042141,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:36.166946,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:37.195925,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:38.323901,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:39.346280,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:40.270497,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:41.360347,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:42.511804,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:43.583630,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:44.642217,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:45.701802,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:46.758989,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:47.668239,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:48.561690,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:49.599741,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:50.593044,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:51.537836,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:52.491135,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:53.403930,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:54.331580,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:55.284074,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:56.229547,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:57.253262,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:58.330258,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:36:59.299406,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:00.163306,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:01.101064,"(7.0, 10.5, 9.0)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:02.091963,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:03.160794,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:04.145980,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:05.175557,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:06.136615,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:07.144895,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:08.125932,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:09.015415,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:09.967652,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:10.992509,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:12.023971,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:12.986566,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:13.900986,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:14.773896,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:15.752682,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:16.729295,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:17.655425,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:18.600493,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:19.563614,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:20.493060,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:21.417350,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:22.370386,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:23.393176,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:24.467653,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:25.497162,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:26.551374,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:27.534500,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:28.429145,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:29.371178,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:30.310580,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:31.217675,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:32.201501,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:33.221564,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:34.263118,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:35.214940,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:36.118542,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:37.016694,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:38.023309,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:38.993738,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:39.926305,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:40.884317,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:41.773248,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:42.728645,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:43.674643,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:44.599619,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:45.642993,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:46.713096,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:47.763407,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:48.768666,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:49.687004,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:50.567335,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:51.504907,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:52.455374,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:53.442072,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:54.448046,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:55.466552,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:56.499564,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:57.447764,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:58.305281,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:37:59.274185,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:38:00.332641,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:38:01.372362,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:38:02.303318,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:38:03.202680,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:38:04.145522,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.880625)","(7.5, 99999, 99990)"
09-01-2023 13:38:05.077539,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.7066666666666666)","(7.5, 99999, 99990)"
09-01-2023 13:38:06.022117,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.7066666666666666)","(7.5, 99999, 99990)"
09-01-2023 13:38:06.970907,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.7066666666666666)","(7.5, 99999, 99990)"
09-01-2023 13:38:07.979602,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.7066666666666666)","(7.5, 99999, 99990)"
09-01-2023 13:38:08.998580,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.7066666666666666)","(7.5, 99999, 99990)"
09-01-2023 13:38:10.007881,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.7066666666666666)","(7.5, 99999, 99990)"
09-01-2023 13:38:10.868741,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.7066666666666666)","(7.5, 99999, 99990)"
09-01-2023 13:38:11.771809,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.7066666666666666)","(7.5, 99999, 99990)"
09-01-2023 13:38:12.805642,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.7066666666666666)","(7.5, 99999, 99990)"
09-01-2023 13:38:13.817856,"(7.0, 10.5, 9.214285714285715)","(10.0, 16.0, 10.933333333333334)","(19.0, 36.0, 22.333333333333332)","(4.8, 99999, 99990)","(1.55, 1.99, 1.7066666666666666)","(7.5, 99999, 99990)"
