,Slingshot Yo Yo,Magic Avenue,Rockstar Fender,Bali Lava,Serious Unit,Sacred Park,Zipping Loretta
515,"[datetime.datetime(2022, 11, 28, 17, 2, 52, 5782), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 2, 52, 5782), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 52, 5782), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 2, 52, 5782), 2.3, 2.68]","[datetime.datetime(2022, 11, 28, 17, 2, 52, 5782), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 2, 52, 5782), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 2, 52, 5782), 10.0, 19.5]"
516,"[datetime.datetime(2022, 11, 28, 17, 2, 53, 151188), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 2, 53, 151188), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 53, 151188), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 2, 53, 151188), 2.3, 2.68]","[datetime.datetime(2022, 11, 28, 17, 2, 53, 151188), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 2, 53, 151188), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 2, 53, 151188), 10.0, 19.5]"
517,"[datetime.datetime(2022, 11, 28, 17, 2, 54, 277865), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 2, 54, 277865), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 54, 277865), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 2, 54, 277865), 2.3, 2.68]","[datetime.datetime(2022, 11, 28, 17, 2, 54, 277865), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 2, 54, 277865), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 2, 54, 277865), 10.0, 19.5]"
518,"[datetime.datetime(2022, 11, 28, 17, 2, 55, 454973), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 2, 55, 455974), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 55, 455974), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 2, 55, 455974), 2.3, 2.68]","[datetime.datetime(2022, 11, 28, 17, 2, 55, 455974), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 2, 55, 455974), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 2, 55, 455974), 10.0, 19.5]"
519,"[datetime.datetime(2022, 11, 28, 17, 2, 56, 593054), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 2, 56, 593054), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 56, 593054), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 2, 56, 593054), 2.3, 2.68]","[datetime.datetime(2022, 11, 28, 17, 2, 56, 593054), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 2, 56, 593054), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 2, 56, 593054), 10.0, 19.5]"
520,"[datetime.datetime(2022, 11, 28, 17, 2, 57, 743172), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 2, 57, 743172), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 57, 743172), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 2, 57, 743172), 2.3, 2.68]","[datetime.datetime(2022, 11, 28, 17, 2, 57, 743172), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 2, 57, 743172), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 2, 57, 743172), 10.0, 19.5]"
521,"[datetime.datetime(2022, 11, 28, 17, 2, 58, 871329), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 2, 58, 871329), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 58, 871329), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 2, 58, 871329), 2.3, 2.68]","[datetime.datetime(2022, 11, 28, 17, 2, 58, 871329), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 2, 58, 871329), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 2, 58, 871329), 10.0, 19.5]"
522,"[datetime.datetime(2022, 11, 28, 17, 3, 0, 58916), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 3, 0, 58916), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 0, 58916), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 0, 58916), 2.3, 2.68]","[datetime.datetime(2022, 11, 28, 17, 3, 0, 58916), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 0, 58916), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 3, 0, 58916), 10.0, 19.5]"
523,"[datetime.datetime(2022, 11, 28, 17, 3, 1, 193776), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 3, 1, 193776), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 1, 193776), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 1, 193776), 2.3, 2.68]","[datetime.datetime(2022, 11, 28, 17, 3, 1, 193776), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 1, 193776), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 3, 1, 193776), 10.0, 19.5]"
524,"[datetime.datetime(2022, 11, 28, 17, 3, 2, 338812), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 3, 2, 338812), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 2, 338812), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 2, 338812), 2.3, 2.68]","[datetime.datetime(2022, 11, 28, 17, 3, 2, 338812), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 2, 338812), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 3, 2, 338812), 10.0, 19.5]"
525,"[datetime.datetime(2022, 11, 28, 17, 3, 3, 526238), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 3, 3, 526238), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 3, 526238), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 3, 526238), 2.3, 2.68]","[datetime.datetime(2022, 11, 28, 17, 3, 3, 526238), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 3, 526238), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 3, 3, 526238), 10.0, 19.5]"
526,"[datetime.datetime(2022, 11, 28, 17, 3, 4, 732719), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 3, 4, 732719), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 4, 732719), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 4, 732719), 2.3, 2.64]","[datetime.datetime(2022, 11, 28, 17, 3, 4, 732719), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 4, 732719), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 3, 4, 732719), 10.0, 19.5]"
527,"[datetime.datetime(2022, 11, 28, 17, 3, 5, 853450), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 3, 5, 853450), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 5, 853450), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 5, 853450), 2.3, 2.64]","[datetime.datetime(2022, 11, 28, 17, 3, 5, 853450), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 5, 853450), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 3, 5, 853450), 10.0, 19.5]"
528,"[datetime.datetime(2022, 11, 28, 17, 3, 7, 140), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 3, 7, 140), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 7, 140), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 7, 140), 2.3, 2.64]","[datetime.datetime(2022, 11, 28, 17, 3, 7, 140), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 7, 140), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 3, 7, 140), 10.0, 19.5]"
529,"[datetime.datetime(2022, 11, 28, 17, 3, 8, 138780), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 3, 8, 138780), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 8, 138780), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 8, 138780), 2.3, 2.64]","[datetime.datetime(2022, 11, 28, 17, 3, 8, 138780), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 8, 138780), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 3, 8, 138780), 10.0, 19.5]"
530,"[datetime.datetime(2022, 11, 28, 17, 3, 9, 273739), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 3, 9, 273739), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 9, 273739), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 9, 273739), 2.3, 2.64]","[datetime.datetime(2022, 11, 28, 17, 3, 9, 273739), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 9, 273739), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 3, 9, 273739), 10.0, 19.5]"
531,"[datetime.datetime(2022, 11, 28, 17, 3, 10, 397552), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 3, 10, 397552), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 10, 397552), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 10, 397552), 2.3, 2.64]","[datetime.datetime(2022, 11, 28, 17, 3, 10, 397552), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 10, 397552), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 3, 10, 397552), 10.0, 19.5]"
532,"[datetime.datetime(2022, 11, 28, 17, 3, 11, 527922), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 3, 11, 527922), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 11, 527922), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 11, 527922), 2.3, 2.64]","[datetime.datetime(2022, 11, 28, 17, 3, 11, 527922), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 11, 527922), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 3, 11, 527922), 10.0, 19.5]"
533,"[datetime.datetime(2022, 11, 28, 17, 3, 12, 649960), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 3, 12, 649960), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 12, 649960), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 12, 649960), 2.3, 2.6]","[datetime.datetime(2022, 11, 28, 17, 3, 12, 649960), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 12, 649960), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 3, 12, 649960), 10.0, 19.5]"
534,"[datetime.datetime(2022, 11, 28, 17, 3, 13, 780768), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 3, 13, 780768), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 13, 780768), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 13, 780768), 2.3, 2.6]","[datetime.datetime(2022, 11, 28, 17, 3, 13, 780768), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 13, 780768), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 3, 13, 780768), 10.0, 19.5]"
535,"[datetime.datetime(2022, 11, 28, 17, 3, 14, 901607), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 3, 14, 901607), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 14, 901607), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 14, 901607), 2.3, 2.6]","[datetime.datetime(2022, 11, 28, 17, 3, 14, 901607), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 14, 901607), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 3, 14, 901607), 10.0, 19.5]"
536,"[datetime.datetime(2022, 11, 28, 17, 3, 16, 24869), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 3, 16, 24869), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 16, 24869), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 16, 24869), 2.3, 2.6]","[datetime.datetime(2022, 11, 28, 17, 3, 16, 24869), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 16, 24869), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 3, 16, 24869), 10.0, 19.5]"
537,"[datetime.datetime(2022, 11, 28, 17, 3, 17, 140629), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 3, 17, 140629), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 17, 140629), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 17, 140629), 2.3, 2.6]","[datetime.datetime(2022, 11, 28, 17, 3, 17, 140629), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 17, 140629), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 3, 17, 140629), 10.0, 19.5]"
538,"[datetime.datetime(2022, 11, 28, 17, 3, 18, 259612), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 3, 18, 259612), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 18, 259612), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 18, 259612), 2.3, 2.6]","[datetime.datetime(2022, 11, 28, 17, 3, 18, 259612), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 18, 259612), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 3, 18, 259612), 10.0, 19.5]"
539,"[datetime.datetime(2022, 11, 28, 17, 3, 19, 373948), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 3, 19, 373948), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 19, 373948), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 19, 373948), 2.3, 2.62]","[datetime.datetime(2022, 11, 28, 17, 3, 19, 373948), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 19, 373948), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 3, 19, 373948), 10.0, 19.5]"
540,"[datetime.datetime(2022, 11, 28, 17, 3, 20, 492560), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 3, 20, 492560), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 20, 492560), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 20, 492560), 2.3, 2.62]","[datetime.datetime(2022, 11, 28, 17, 3, 20, 492560), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 20, 492560), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 3, 20, 492560), 10.0, 19.5]"
541,"[datetime.datetime(2022, 11, 28, 17, 3, 21, 611665), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 3, 21, 611665), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 21, 611665), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 21, 611665), 2.3, 2.62]","[datetime.datetime(2022, 11, 28, 17, 3, 21, 611665), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 21, 611665), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 3, 21, 611665), 10.0, 19.5]"
542,"[datetime.datetime(2022, 11, 28, 17, 3, 22, 729882), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 3, 22, 729882), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 22, 729882), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 17, 3, 22, 729882), 2.3, 2.62]","[datetime.datetime(2022, 11, 28, 17, 3, 22, 729882), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 3, 22, 729882), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 3, 22, 729882), 10.0, 19.5]"
543,"[datetime.datetime(2022, 11, 28, 17, 3, 23, 852882), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 3, 23, 852882), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 23, 852882), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 17, 3, 23, 852882), 2.3, 2.58]","[datetime.datetime(2022, 11, 28, 17, 3, 23, 852882), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 3, 23, 852882), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 3, 23, 852882), 10.0, 19.5]"
544,"[datetime.datetime(2022, 11, 28, 17, 3, 24, 982566), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 3, 24, 982566), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 24, 982566), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 17, 3, 24, 982566), 2.3, 2.58]","[datetime.datetime(2022, 11, 28, 17, 3, 24, 982566), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 3, 24, 982566), 2.1, 2.72]","[datetime.datetime(2022, 11, 28, 17, 3, 24, 982566), 10.0, 19.5]"
545,"[datetime.datetime(2022, 11, 28, 17, 3, 26, 97894), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 3, 26, 97894), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 26, 97894), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 17, 3, 26, 97894), 2.3, 2.56]","[datetime.datetime(2022, 11, 28, 17, 3, 26, 97894), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 17, 3, 26, 97894), 2.1, 2.88]","[datetime.datetime(2022, 11, 28, 17, 3, 26, 97894), 10.0, 19.5]"
546,"[datetime.datetime(2022, 11, 28, 17, 3, 27, 212034), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 3, 27, 212034), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 27, 212034), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 17, 3, 27, 212034), 2.3, 2.58]","[datetime.datetime(2022, 11, 28, 17, 3, 27, 212034), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 17, 3, 27, 212034), 2.1, 2.88]","[datetime.datetime(2022, 11, 28, 17, 3, 27, 212034), 10.0, 19.5]"
547,"[datetime.datetime(2022, 11, 28, 17, 3, 28, 328702), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 3, 28, 328702), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 28, 328702), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 17, 3, 28, 328702), 2.3, 2.6]","[datetime.datetime(2022, 11, 28, 17, 3, 28, 328702), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 17, 3, 28, 328702), 2.1, 2.88]","[datetime.datetime(2022, 11, 28, 17, 3, 28, 328702), 10.0, 19.5]"
548,"[datetime.datetime(2022, 11, 28, 17, 3, 29, 448376), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 3, 29, 448376), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 29, 448376), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 17, 3, 29, 448376), 2.3, 2.54]","[datetime.datetime(2022, 11, 28, 17, 3, 29, 448376), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 17, 3, 29, 448376), 2.1, 2.88]","[datetime.datetime(2022, 11, 28, 17, 3, 29, 448376), 10.0, 19.5]"
549,"[datetime.datetime(2022, 11, 28, 17, 3, 30, 572125), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 3, 30, 572125), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 30, 572125), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 17, 3, 30, 572125), 2.3, 2.54]","[datetime.datetime(2022, 11, 28, 17, 3, 30, 572125), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 17, 3, 30, 572125), 2.1, 2.88]","[datetime.datetime(2022, 11, 28, 17, 3, 30, 572125), 10.0, 19.5]"
550,"[datetime.datetime(2022, 11, 28, 17, 3, 31, 693966), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 3, 31, 693966), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 31, 693966), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 17, 3, 31, 693966), 2.3, 2.54]","[datetime.datetime(2022, 11, 28, 17, 3, 31, 693966), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 17, 3, 31, 693966), 2.1, 2.86]","[datetime.datetime(2022, 11, 28, 17, 3, 31, 693966), 10.0, 19.5]"
551,"[datetime.datetime(2022, 11, 28, 17, 3, 32, 821543), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 3, 32, 821543), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 32, 821543), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 17, 3, 32, 821543), 2.3, 2.52]","[datetime.datetime(2022, 11, 28, 17, 3, 32, 821543), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 17, 3, 32, 821543), 2.1, 2.86]","[datetime.datetime(2022, 11, 28, 17, 3, 32, 821543), 10.0, 19.5]"
552,"[datetime.datetime(2022, 11, 28, 17, 3, 33, 941363), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 3, 33, 941363), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 33, 941363), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 17, 3, 33, 941363), 2.3, 2.52]","[datetime.datetime(2022, 11, 28, 17, 3, 33, 941363), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 17, 3, 33, 941363), 2.1, 2.86]","[datetime.datetime(2022, 11, 28, 17, 3, 33, 941363), 10.0, 19.5]"
553,"[datetime.datetime(2022, 11, 28, 17, 3, 35, 63999), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 3, 35, 63999), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 35, 63999), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 17, 3, 35, 63999), 2.3, 2.52]","[datetime.datetime(2022, 11, 28, 17, 3, 35, 63999), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 3, 35, 63999), 2.1, 2.86]","[datetime.datetime(2022, 11, 28, 17, 3, 35, 63999), 10.0, 19.5]"
554,"[datetime.datetime(2022, 11, 28, 17, 3, 36, 193363), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 3, 36, 193363), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 36, 193363), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 17, 3, 36, 193363), 2.3, 2.52]","[datetime.datetime(2022, 11, 28, 17, 3, 36, 193363), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 3, 36, 193363), 2.1, 2.86]","[datetime.datetime(2022, 11, 28, 17, 3, 36, 193363), 10.0, 19.5]"
555,"[datetime.datetime(2022, 11, 28, 17, 3, 37, 315396), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 3, 37, 315396), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 37, 315396), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 17, 3, 37, 315396), 2.3, 2.52]","[datetime.datetime(2022, 11, 28, 17, 3, 37, 315396), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 3, 37, 315396), 2.1, 2.86]","[datetime.datetime(2022, 11, 28, 17, 3, 37, 315396), 10.0, 19.5]"
556,"[datetime.datetime(2022, 11, 28, 17, 3, 38, 435534), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 3, 38, 435534), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 38, 435534), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 17, 3, 38, 435534), 2.3, 2.5]","[datetime.datetime(2022, 11, 28, 17, 3, 38, 435534), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 3, 38, 435534), 2.1, 2.86]","[datetime.datetime(2022, 11, 28, 17, 3, 38, 435534), 10.0, 19.5]"
557,"[datetime.datetime(2022, 11, 28, 17, 3, 39, 554388), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 3, 39, 554388), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 39, 554388), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 17, 3, 39, 554388), 2.3, 2.5]","[datetime.datetime(2022, 11, 28, 17, 3, 39, 554388), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 3, 39, 554388), 2.1, 2.86]","[datetime.datetime(2022, 11, 28, 17, 3, 39, 554388), 10.0, 19.5]"
558,"[datetime.datetime(2022, 11, 28, 17, 3, 40, 672614), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 3, 40, 672614), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 40, 672614), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 17, 3, 40, 672614), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 17, 3, 40, 672614), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 3, 40, 672614), 2.1, 2.86]","[datetime.datetime(2022, 11, 28, 17, 3, 40, 672614), 10.0, 19.5]"
559,"[datetime.datetime(2022, 11, 28, 17, 3, 41, 802357), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 3, 41, 802357), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 41, 802357), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 17, 3, 41, 802357), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 17, 3, 41, 802357), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 3, 41, 802357), 2.1, 2.86]","[datetime.datetime(2022, 11, 28, 17, 3, 41, 802357), 10.0, 19.5]"
560,"[datetime.datetime(2022, 11, 28, 17, 3, 42, 932740), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 3, 42, 932740), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 42, 932740), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 17, 3, 42, 932740), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 17, 3, 42, 932740), 19.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 3, 42, 932740), 2.1, 2.86]","[datetime.datetime(2022, 11, 28, 17, 3, 42, 932740), 10.0, 19.5]"
