,Magic Bertie,Yankee Banner,Lumin,My Gal Val,Rich Paris,Toffee Street,Alesha Lily,Atlanna,Lady Merchant,World Action
08-12-2022 12:50:16.138908,"(8.5, 11.5, 10.710526315789474)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.0, 11.605263157894736)","(26.0, 44.0, 41.27272727272727)","(2.6, 3.05, 2.9899999999999998)","(4.0, 4.8, 4.632)","(19.0, 29.0, 27.615384615384617)","(51.0, 100.0, 92.85714285714286)","(51.0, 85.0, 83.33333333333333)","(3.6, 5.4, 5.316666666666666)"
08-12-2022 12:50:17.871238,"(8.5, 11.5, 10.7)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.0, 12.173076923076923)","(26.0, 44.0, 41.27272727272727)","(2.6, 3.05, 2.9899999999999998)","(4.0, 4.8, 4.632)","(19.0, 29.0, 27.555555555555557)","(51.0, 100.0, 92.85714285714286)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.316666666666666)"
08-12-2022 12:50:19.764590,"(8.5, 11.5, 10.7)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 11.722222222222221)","(26.0, 44.0, 41.27272727272727)","(2.6, 3.05, 2.9899999999999998)","(4.0, 4.8, 4.632)","(19.0, 28.0, 27.166666666666668)","(51.0, 100.0, 92.85714285714286)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.316666666666666)"
08-12-2022 12:50:21.615137,"(8.5, 11.5, 10.7)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 11.867469879518072)","(26.0, 44.0, 41.27272727272727)","(2.6, 3.05, 3.010625)","(4.0, 4.8, 4.632)","(19.0, 28.0, 27.75)","(51.0, 100.0, 92.85714285714286)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.316666666666666)"
08-12-2022 12:50:23.294188,"(8.5, 11.5, 10.880952380952381)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.0, 11.853333333333333)","(26.0, 44.0, 41.27272727272727)","(2.6, 3.05, 2.9899999999999998)","(4.0, 4.8, 4.632)","(19.0, 28.0, 27.75)","(51.0, 100.0, 86.11111111111111)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.316666666666666)"
08-12-2022 12:50:25.097611,"(8.5, 11.5, 10.880952380952381)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.0, 11.702702702702704)","(26.0, 44.0, 41.27272727272727)","(2.6, 3.05, 3.009090909090909)","(4.0, 4.8, 4.632)","(19.0, 28.0, 27.166666666666668)","(51.0, 100.0, 86.11111111111111)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.316666666666666)"
08-12-2022 12:50:26.827106,"(8.5, 11.5, 10.98)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.0, 11.382352941176471)","(26.0, 44.0, 41.27272727272727)","(2.6, 3.05, 3.023529411764706)","(4.0, 4.8, 4.664)","(19.0, 28.0, 27.75)","(51.0, 100.0, 82.6923076923077)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.275)"
08-12-2022 12:50:28.446754,"(8.5, 11.5, 10.98)","(101.0, 250.0, 236.66666666666666)","(11.0, 11.5, 11.382352941176471)","(26.0, 44.0, 41.27272727272727)","(2.6, 3.05, 3.011428571428571)","(4.0, 4.8, 4.664)","(19.0, 28.0, 27.75)","(51.0, 100.0, 82.6923076923077)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.275)"
08-12-2022 12:50:30.033498,"(8.5, 11.5, 10.98)","(101.0, 250.0, 236.66666666666666)","(11.0, 11.5, 11.804347826086957)","(26.0, 44.0, 41.27272727272727)","(2.6, 3.05, 2.991111111111111)","(4.0, 4.8, 4.657142857142857)","(19.0, 28.0, 27.0)","(51.0, 100.0, 82.6923076923077)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.275)"
08-12-2022 12:50:31.666171,"(8.5, 11.5, 11.204545454545455)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.0, 11.85897435897436)","(26.0, 44.0, 41.27272727272727)","(2.6, 3.1, 3.023529411764706)","(4.0, 4.8, 4.666666666666667)","(19.0, 28.0, 27.0)","(51.0, 100.0, 86.76470588235294)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.275)"
08-12-2022 12:50:33.217918,"(8.5, 11.5, 11.195652173913043)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.0, 11.796296296296296)","(26.0, 44.0, 41.27272727272727)","(2.6, 3.05, 3.023529411764706)","(4.0, 4.7, 4.658823529411765)","(19.0, 28.0, 27.0)","(51.0, 100.0, 90.38461538461539)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.275)"
08-12-2022 12:50:34.797470,"(8.5, 12.0, 11.5)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.0, 11.842105263157894)","(26.0, 44.0, 41.27272727272727)","(2.6, 3.05, 3.023529411764706)","(4.0, 4.7, 4.658823529411765)","(19.0, 28.0, 27.0)","(51.0, 100.0, 90.38461538461539)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.275)"
08-12-2022 12:50:36.402206,"(8.5, 12.0, 11.466666666666667)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.0, 12.18421052631579)","(26.0, 44.0, 41.27272727272727)","(2.6, 3.05, 3.023529411764706)","(4.0, 4.7, 4.658823529411765)","(19.0, 28.0, 27.0)","(51.0, 100.0, 90.38461538461539)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.275)"
08-12-2022 12:50:38.013063,"(8.5, 12.0, 11.466666666666667)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 12.227272727272727)","(26.0, 44.0, 41.27272727272727)","(2.6, 3.05, 3.011111111111111)","(4.0, 4.7, 4.658823529411765)","(19.0, 28.0, 27.0)","(51.0, 100.0, 90.38461538461539)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.275)"
08-12-2022 12:50:39.632241,"(8.5, 12.0, 11.466666666666667)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 12.227272727272727)","(26.0, 44.0, 41.27272727272727)","(2.6, 3.05, 3.011111111111111)","(4.0, 4.7, 4.658823529411765)","(19.0, 28.0, 27.0)","(51.0, 100.0, 90.38461538461539)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.275)"
08-12-2022 12:50:41.187001,"(8.5, 12.0, 11.636363636363637)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 12.1)","(26.0, 44.0, 41.27272727272727)","(2.6, 3.05, 3.011111111111111)","(4.0, 4.7, 4.658823529411765)","(19.0, 28.0, 27.0)","(51.0, 100.0, 90.38461538461539)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.275)"
08-12-2022 12:50:42.749068,"(8.5, 12.0, 11.578947368421053)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 12.0)","(26.0, 44.0, 41.27272727272727)","(2.6, 3.05, 3.011111111111111)","(4.0, 4.7, 4.658823529411765)","(19.0, 28.0, 27.0)","(51.0, 100.0, 90.38461538461539)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.275)"
08-12-2022 12:50:44.194638,"(8.5, 12.0, 11.578947368421053)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 12.18421052631579)","(26.0, 44.0, 41.27272727272727)","(2.6, 3.05, 2.998666666666667)","(4.0, 4.7, 4.658823529411765)","(19.0, 28.0, 27.0)","(51.0, 100.0, 95.0)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.23125)"
08-12-2022 12:50:45.809403,"(8.5, 12.0, 11.578947368421053)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 12.25)","(26.0, 44.0, 41.27272727272727)","(2.6, 3.05, 2.998666666666667)","(4.0, 4.7, 4.658823529411765)","(19.0, 28.0, 27.0)","(51.0, 100.0, 95.0)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.23125)"
08-12-2022 12:50:47.399451,"(8.5, 12.0, 11.578947368421053)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 12.25)","(26.0, 44.0, 41.27272727272727)","(2.6, 3.05, 2.998666666666667)","(4.0, 4.7, 4.658823529411765)","(19.0, 28.0, 27.0)","(51.0, 100.0, 95.0)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.23125)"
08-12-2022 12:50:49.030464,"(8.5, 12.0, 11.578947368421053)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 12.166666666666666)","(26.0, 44.0, 41.27272727272727)","(2.6, 3.05, 2.998666666666667)","(4.0, 4.7, 4.658823529411765)","(19.0, 28.0, 27.0)","(51.0, 100.0, 95.0)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.23125)"
08-12-2022 12:50:50.680628,"(8.5, 12.0, 11.578947368421053)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 12.166666666666666)","(26.0, 44.0, 41.27272727272727)","(2.6, 3.05, 2.998666666666667)","(4.0, 4.7, 4.604761904761905)","(19.0, 28.0, 27.0)","(51.0, 100.0, 95.0)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.290909090909091)"
08-12-2022 12:50:52.266842,"(8.5, 12.0, 11.666666666666666)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 12.153846153846153)","(26.0, 44.0, 41.27272727272727)","(2.6, 3.05, 2.998666666666667)","(4.0, 4.7, 4.583333333333333)","(19.0, 28.0, 27.0)","(51.0, 100.0, 95.0)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.290909090909091)"
08-12-2022 12:50:53.967205,"(8.5, 12.0, 11.666666666666666)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 12.13888888888889)","(26.0, 44.0, 37.14285714285714)","(2.6, 3.05, 2.998666666666667)","(4.0, 4.7, 4.583333333333333)","(19.0, 28.0, 27.0)","(51.0, 100.0, 95.0)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.352631578947368)"
08-12-2022 12:50:55.630079,"(8.5, 12.0, 11.666666666666666)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 12.4375)","(26.0, 44.0, 37.14285714285714)","(2.6, 3.05, 2.998666666666667)","(4.0, 4.7, 4.583333333333333)","(19.0, 28.0, 27.0)","(51.0, 100.0, 95.0)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.223529411764706)"
08-12-2022 12:50:57.365676,"(8.5, 12.0, 11.666666666666666)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 12.560975609756097)","(26.0, 44.0, 37.14285714285714)","(2.6, 3.05, 2.998666666666667)","(4.0, 4.7, 4.583333333333333)","(19.0, 28.0, 27.0)","(51.0, 100.0, 97.5)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.290909090909091)"
08-12-2022 12:50:59.088941,"(8.5, 12.0, 11.666666666666666)","(101.0, 250.0, 236.66666666666666)","(11.0, 13.0, 12.560975609756097)","(26.0, 44.0, 38.0)","(2.6, 3.05, 2.998666666666667)","(4.0, 4.7, 4.583333333333333)","(19.0, 28.0, 27.0)","(51.0, 100.0, 90.0)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.290909090909091)"
08-12-2022 12:51:00.876369,"(8.5, 12.0, 11.75)","(101.0, 250.0, 236.66666666666666)","(11.0, 13.0, 12.318181818181818)","(26.0, 42.0, 39.714285714285715)","(2.6, 3.05, 2.9914285714285715)","(4.0, 4.7, 4.6)","(19.0, 28.0, 26.75)","(51.0, 100.0, 90.0)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.222222222222222)"
08-12-2022 12:51:02.547292,"(8.5, 12.0, 11.954545454545455)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 12.318181818181818)","(26.0, 42.0, 37.63636363636364)","(2.6, 3.0, 2.9914285714285715)","(4.0, 4.7, 4.6)","(19.0, 28.0, 26.75)","(51.0, 100.0, 90.0)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.222222222222222)"
08-12-2022 12:51:04.262964,"(8.5, 12.0, 11.954545454545455)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 12.5)","(26.0, 42.0, 37.63636363636364)","(2.6, 3.0, 2.9914285714285715)","(4.0, 4.7, 4.6)","(19.0, 28.0, 26.75)","(51.0, 100.0, 90.0)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.222222222222222)"
08-12-2022 12:51:05.946741,"(8.5, 12.0, 11.928571428571429)","(101.0, 250.0, 236.66666666666666)","(11.0, 13.0, 12.411764705882353)","(26.0, 42.0, 37.63636363636364)","(2.6, 3.0, 2.9831578947368422)","(4.0, 4.7, 4.644444444444444)","(19.0, 28.0, 26.75)","(51.0, 100.0, 90.0)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.222222222222222)"
08-12-2022 12:51:07.693108,"(8.5, 12.0, 11.375)","(101.0, 250.0, 236.66666666666666)","(11.0, 13.0, 12.194444444444445)","(26.0, 42.0, 37.63636363636364)","(2.6, 3.0, 2.986666666666667)","(4.0, 4.7, 4.572727272727273)","(19.0, 28.0, 27.5)","(51.0, 100.0, 90.0)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.285714285714286)"
08-12-2022 12:51:09.356149,"(8.5, 12.0, 11.375)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 12.147058823529411)","(26.0, 42.0, 37.63636363636364)","(2.6, 3.0, 2.986666666666667)","(4.0, 4.7, 4.572727272727273)","(19.0, 28.0, 27.5)","(51.0, 100.0, 90.0)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.285714285714286)"
08-12-2022 12:51:10.946629,"(8.5, 12.0, 11.375)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 12.18421052631579)","(26.0, 42.0, 37.63636363636364)","(2.6, 3.0, 2.986666666666667)","(4.0, 4.7, 4.572727272727273)","(19.0, 28.0, 27.5)","(51.0, 100.0, 85.41666666666666)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.285714285714286)"
08-12-2022 12:51:12.559057,"(8.5, 12.0, 11.375)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 12.18421052631579)","(26.0, 42.0, 37.63636363636364)","(2.6, 3.0, 2.986666666666667)","(4.0, 4.7, 4.572727272727273)","(19.0, 28.0, 27.5)","(51.0, 100.0, 77.14285714285714)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.285714285714286)"
08-12-2022 12:51:14.177725,"(8.5, 12.0, 11.375)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 12.18421052631579)","(26.0, 42.0, 37.63636363636364)","(2.6, 3.0, 2.96375)","(4.0, 4.7, 4.572727272727273)","(19.0, 28.0, 27.5)","(51.0, 95.0, 88.05555555555556)","(51.0, 85.0, 83.33333333333333)","(3.8, 5.4, 5.285714285714286)"
08-12-2022 12:51:15.826538,"(8.5, 12.0, 11.375)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 12.136363636363637)","(26.0, 42.0, 37.63636363636364)","(2.6, 3.0, 2.9699999999999998)","(4.0, 4.7, 4.572727272727273)","(19.0, 28.0, 27.5)","(51.0, 95.0, 88.42105263157895)","(51.0, 85.0, 74.28571428571429)","(3.8, 5.4, 5.285714285714286)"
08-12-2022 12:51:17.444383,"(8.5, 12.0, 11.583333333333334)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 12.078947368421053)","(26.0, 42.0, 37.63636363636364)","(2.6, 3.0, 2.9699999999999998)","(4.0, 4.7, 4.572727272727273)","(19.0, 28.0, 27.5)","(51.0, 95.0, 81.11111111111111)","(51.0, 85.0, 74.28571428571429)","(3.8, 5.4, 5.285714285714286)"
08-12-2022 12:51:18.988496,"(8.5, 12.0, 11.583333333333334)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 12.078947368421053)","(26.0, 42.0, 37.63636363636364)","(2.6, 3.0, 2.9699999999999998)","(4.0, 4.7, 4.572727272727273)","(19.0, 28.0, 27.5)","(51.0, 95.0, 88.33333333333333)","(51.0, 85.0, 74.28571428571429)","(3.8, 5.4, 5.285714285714286)"
08-12-2022 12:51:20.590937,"(8.5, 12.0, 11.642857142857142)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 11.833333333333334)","(26.0, 42.0, 37.63636363636364)","(2.6, 3.0, 2.9699999999999998)","(4.0, 4.7, 4.572727272727273)","(19.0, 28.0, 27.5)","(51.0, 95.0, 85.625)","(51.0, 85.0, 74.28571428571429)","(3.8, 5.4, 5.285714285714286)"
08-12-2022 12:51:22.176106,"(8.5, 12.0, 11.642857142857142)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 12.0)","(26.0, 42.0, 37.63636363636364)","(2.6, 3.0, 2.9699999999999998)","(4.0, 4.7, 4.572727272727273)","(19.0, 28.0, 27.5)","(51.0, 95.0, 82.5)","(51.0, 85.0, 74.28571428571429)","(3.8, 5.4, 5.285714285714286)"
08-12-2022 12:51:23.725193,"(8.5, 12.0, 11.642857142857142)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 12.0)","(26.0, 42.0, 39.0)","(2.6, 3.0, 2.9682758620689653)","(4.0, 4.7, 4.521951219512195)","(19.0, 28.0, 27.5)","(51.0, 90.0, 80.0)","(51.0, 85.0, 76.07142857142857)","(3.8, 5.4, 5.311111111111112)"
08-12-2022 12:51:25.243183,"(8.5, 12.0, 11.642857142857142)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 12.0)","(26.0, 42.0, 37.63636363636364)","(2.6, 3.0, 2.9632)","(4.0, 4.6, 4.519327731092437)","(19.0, 28.0, 26.75)","(51.0, 90.0, 84.66666666666667)","(51.0, 85.0, 68.0)","(3.8, 5.4, 5.24)"
08-12-2022 12:51:26.790829,"(8.5, 12.0, 11.722222222222221)","(101.0, 250.0, 236.66666666666666)","(11.0, 13.0, 12.166666666666666)","(26.0, 42.0, 38.0)","(2.6, 3.0, 2.9764102564102566)","(4.0, 4.6, 4.511111111111111)","(19.0, 28.0, 27.6)","(51.0, 90.0, 76.66666666666667)","(51.0, 80.0, 62.857142857142854)","(3.8, 5.4, 5.327272727272727)"
08-12-2022 12:51:28.320909,"(8.5, 12.0, 11.722222222222221)","(101.0, 250.0, 236.66666666666666)","(11.0, 13.0, 12.117647058823529)","(26.0, 42.0, 38.0)","(2.6, 3.0, 3.0408450704225354)","(4.0, 4.6, 4.5375)","(19.0, 28.0, 27.6)","(51.0, 90.0, 76.66666666666667)","(51.0, 80.0, 60.90909090909091)","(3.8, 5.4, 5.327272727272727)"
08-12-2022 12:51:29.860975,"(8.5, 12.0, 11.75)","(101.0, 250.0, 236.66666666666666)","(11.0, 13.0, 12.117647058823529)","(26.0, 42.0, 38.0)","(2.6, 3.1, 3.0414285714285714)","(4.0, 4.6, 4.427272727272728)","(19.0, 28.0, 26.88888888888889)","(51.0, 90.0, 76.66666666666667)","(51.0, 80.0, 66.875)","(3.8, 5.4, 5.327272727272727)"
08-12-2022 12:51:31.324058,"(8.5, 12.0, 11.833333333333334)","(101.0, 250.0, 236.66666666666666)","(11.0, 13.0, 12.117647058823529)","(26.0, 42.0, 38.0)","(2.6, 3.1, 3.0596153846153844)","(4.0, 4.5, 4.427272727272728)","(19.0, 28.0, 26.88888888888889)","(51.0, 90.0, 76.66666666666667)","(51.0, 80.0, 63.2)","(3.8, 5.4, 5.327272727272727)"
08-12-2022 12:51:32.824019,"(8.5, 12.5, 11.807692307692308)","(101.0, 250.0, 236.66666666666666)","(11.0, 13.0, 12.117647058823529)","(26.0, 42.0, 38.0)","(2.6, 3.1, 3.0596153846153844)","(4.0, 4.5, 4.427272727272728)","(19.0, 28.0, 26.88888888888889)","(51.0, 90.0, 76.66666666666667)","(51.0, 80.0, 64.0909090909091)","(3.8, 5.4, 5.327272727272727)"
08-12-2022 12:51:34.330606,"(8.5, 12.5, 11.807692307692308)","(101.0, 250.0, 236.66666666666666)","(11.0, 13.0, 12.117647058823529)","(26.0, 42.0, 38.0)","(2.6, 3.1, 2.989692307692308)","(4.0, 4.5, 4.46)","(19.0, 28.0, 27.6)","(51.0, 90.0, 76.66666666666667)","(51.0, 80.0, 64.0909090909091)","(3.8, 5.4, 5.327272727272727)"
08-12-2022 12:51:35.817788,"(8.5, 12.5, 11.807692307692308)","(101.0, 250.0, 236.66666666666666)","(11.0, 13.0, 12.117647058823529)","(26.0, 42.0, 36.0)","(2.6, 3.05, 2.9857377049180327)","(4.0, 4.5, 4.46)","(19.0, 28.0, 27.6)","(51.0, 90.0, 76.66666666666667)","(51.0, 80.0, 68.33333333333333)","(3.8, 5.4, 5.327272727272727)"
08-12-2022 12:51:37.296062,"(8.5, 12.5, 11.807692307692308)","(101.0, 250.0, 236.66666666666666)","(11.0, 13.0, 12.117647058823529)","(26.0, 42.0, 36.0)","(2.6, 3.05, 2.9857377049180327)","(4.0, 4.5, 4.46)","(19.0, 28.0, 26.88888888888889)","(51.0, 90.0, 76.66666666666667)","(51.0, 75.0, 70.5)","(3.8, 5.4, 5.342857142857143)"
08-12-2022 12:51:38.832158,"(8.5, 12.5, 12.090909090909092)","(101.0, 250.0, 236.66666666666666)","(11.0, 13.0, 12.117647058823529)","(26.0, 42.0, 38.0)","(2.6, 3.05, 2.9857377049180327)","(4.0, 4.5, 4.46)","(19.0, 28.0, 27.6)","(51.0, 90.0, 76.66666666666667)","(51.0, 75.0, 66.6923076923077)","(3.8, 5.4, 5.342857142857143)"
08-12-2022 12:51:40.412386,"(8.5, 12.5, 12.090909090909092)","(101.0, 250.0, 240.0)","(11.0, 13.0, 12.117647058823529)","(26.0, 42.0, 38.0)","(2.6, 3.05, 3.0075757575757573)","(4.0, 4.5, 4.46)","(19.0, 28.0, 27.6)","(51.0, 90.0, 81.11111111111111)","(51.0, 75.0, 58.0)","(3.8, 5.4, 5.352941176470589)"
08-12-2022 12:51:41.940129,"(8.5, 12.5, 12.090909090909092)","(101.0, 250.0, 240.0)","(11.0, 13.0, 12.117647058823529)","(26.0, 42.0, 38.0)","(2.6, 3.05, 3.009259259259259)","(4.0, 4.5, 4.457142857142857)","(19.0, 28.0, 27.6)","(51.0, 90.0, 81.11111111111111)","(51.0, 70.0, 61.42857142857143)","(3.8, 5.4, 5.352941176470589)"
08-12-2022 12:51:43.492582,"(8.5, 12.5, 12.090909090909092)","(101.0, 250.0, 240.0)","(11.0, 13.0, 12.117647058823529)","(26.0, 42.0, 38.0)","(2.6, 3.05, 3.022)","(4.0, 4.5, 4.457142857142857)","(19.0, 28.0, 27.6)","(51.0, 90.0, 81.11111111111111)","(51.0, 70.0, 61.42857142857143)","(3.8, 5.4, 5.352941176470589)"
08-12-2022 12:51:45.033210,"(8.5, 12.5, 12.090909090909092)","(101.0, 250.0, 240.0)","(11.0, 13.0, 12.117647058823529)","(26.0, 42.0, 38.0)","(2.6, 3.05, 3.022)","(4.0, 4.5, 4.457142857142857)","(19.0, 28.0, 27.6)","(51.0, 90.0, 81.11111111111111)","(41.0, 70.0, 61.42857142857143)","(3.8, 5.4, 5.352941176470589)"
08-12-2022 12:51:46.492137,"(8.5, 12.5, 12.090909090909092)","(101.0, 250.0, 240.0)","(11.0, 13.0, 12.117647058823529)","(26.0, 42.0, 38.0)","(2.6, 3.05, 3.0425531914893615)","(4.0, 4.5, 4.457142857142857)","(19.0, 28.0, 27.6)","(51.0, 90.0, 81.11111111111111)","(41.0, 70.0, 61.42857142857143)","(3.8, 5.4, 5.352941176470589)"
08-12-2022 12:51:47.978703,"(8.5, 12.5, 12.090909090909092)","(101.0, 250.0, 240.0)","(11.0, 13.0, 12.166666666666666)","(26.0, 42.0, 38.0)","(2.6, 3.05, 3.0963768115942027)","(4.0, 4.5, 4.457142857142857)","(19.0, 28.0, 26.88888888888889)","(51.0, 90.0, 81.11111111111111)","(41.0, 70.0, 60.769230769230774)","(3.8, 5.4, 5.352941176470589)"
08-12-2022 12:51:49.642767,"(8.5, 12.5, 12.090909090909092)","(101.0, 250.0, 250.0)","(11.0, 13.0, 12.0625)","(26.0, 42.0, 36.0)","(2.6, 3.15, 3.1298076923076925)","(4.0, 4.5, 4.455)","(19.0, 28.0, 26.88888888888889)","(51.0, 90.0, 76.66666666666667)","(41.0, 70.0, 60.769230769230774)","(3.8, 5.4, 5.352941176470589)"
08-12-2022 12:51:51.651348,"(8.5, 12.5, 11.970588235294118)","(101.0, 270.0, 250.0)","(11.0, 13.0, 12.32)","(26.0, 42.0, 36.0)","(2.6, 3.15, 3.2125000000000004)","(4.0, 4.5, 4.261904761904762)","(19.0, 28.0, 26.88888888888889)","(51.0, 90.0, 76.66666666666667)","(41.0, 70.0, 63.5)","(3.8, 5.4, 5.352941176470589)"
08-12-2022 12:51:53.385089,"(8.5, 12.5, 11.970588235294118)","(101.0, 270.0, 250.0)","(11.0, 13.0, 12.170731707317072)","(26.0, 42.0, 36.0)","(2.6, 3.25, 3.22)","(4.0, 4.3, 4.25)","(19.0, 28.0, 26.88888888888889)","(51.0, 90.0, 76.66666666666667)","(41.0, 65.0, 63.5)","(3.8, 5.4, 5.352941176470589)"
08-12-2022 12:51:55.144263,"(8.5, 12.5, 11.970588235294118)","(101.0, 270.0, 240.0)","(11.0, 12.5, 12.135135135135135)","(26.0, 40.0, 36.0)","(2.6, 3.25, 3.2913793103448272)","(4.0, 4.3, 4.227272727272727)","(19.0, 28.0, 26.88888888888889)","(51.0, 90.0, 76.66666666666667)","(41.0, 65.0, 63.5)","(3.8, 5.4, 5.352941176470589)"
08-12-2022 12:51:56.761256,"(8.5, 12.5, 11.970588235294118)","(101.0, 250.0, 240.0)","(11.0, 12.5, 11.825)","(26.0, 40.0, 36.0)","(2.6, 3.3, 3.3363636363636364)","(4.0, 4.3, 4.26)","(19.0, 28.0, 26.88888888888889)","(51.0, 90.0, 85.55555555555556)","(41.0, 65.0, 63.57142857142857)","(3.8, 5.4, 5.338461538461539)"
08-12-2022 12:51:58.413804,"(8.5, 12.5, 11.807692307692308)","(101.0, 250.0, 240.0)","(11.0, 12.5, 11.535714285714286)","(26.0, 40.0, 36.0)","(2.6, 3.35, 3.3384615384615386)","(4.0, 4.3, 4.254838709677419)","(19.0, 28.0, 26.88888888888889)","(51.0, 90.0, 85.55555555555556)","(41.0, 65.0, 63.57142857142857)","(3.8, 5.4, 5.338461538461539)"
08-12-2022 12:52:00.052682,"(8.5, 12.5, 11.807692307692308)","(101.0, 250.0, 240.0)","(11.0, 12.5, 11.535714285714286)","(26.0, 40.0, 36.0)","(2.6, 3.35, 3.3718749999999997)","(4.0, 4.3, 4.254838709677419)","(19.0, 28.0, 26.88888888888889)","(51.0, 90.0, 85.55555555555556)","(41.0, 65.0, 63.57142857142857)","(3.8, 5.4, 5.321052631578947)"
08-12-2022 12:52:01.684284,"(8.5, 12.5, 11.807692307692308)","(101.0, 250.0, 240.0)","(11.0, 12.5, 11.535714285714286)","(26.0, 42.0, 36.0)","(2.6, 3.4, 3.316666666666667)","(4.0, 4.3, 4.254838709677419)","(19.0, 28.0, 26.727272727272727)","(51.0, 90.0, 85.55555555555556)","(41.0, 65.0, 63.57142857142857)","(3.8, 5.4, 5.282608695652174)"
08-12-2022 12:52:03.330141,"(8.5, 12.5, 11.807692307692308)","(101.0, 250.0, 240.0)","(11.0, 12.5, 11.813725490196079)","(26.0, 42.0, 36.0)","(2.6, 3.35, 3.2666666666666666)","(4.0, 4.3, 4.254838709677419)","(19.0, 28.0, 27.0)","(51.0, 90.0, 85.55555555555556)","(41.0, 65.0, 63.57142857142857)","(3.8, 5.4, 5.321052631578947)"
