,Ansons Bay,Blue Title,Coconut Cutie,Star Of The Arts,Shezamaterialgirl,Mullum Doc,Outer Change,Royal Winkle,Feelin Flirty
12-01-2023 13:09:08.190044,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:09.411519,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:10.474299,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:11.581267,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:12.744920,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:13.868397,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:15.032885,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:16.227973,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:17.449402,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:18.900740,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:20.116226,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:21.234793,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:22.674578,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:24.089424,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:25.356107,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:26.658243,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:27.968823,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:29.351765,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:30.898735,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:32.195127,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:33.725798,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:34.949960,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:36.221249,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:37.568403,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:38.832378,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:40.052629,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:41.272958,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:42.575493,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:43.861248,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:45.198238,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:46.486781,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:47.717401,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:48.850382,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:49.970426,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:51.120305,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:52.585986,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:53.827731,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:55.361710,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:56.691995,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:57.952834,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:09:59.055471,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:00.252256,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:01.312424,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:02.407326,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:03.520590,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:04.590706,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:05.721666,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:06.802374,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:07.850671,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:09.009177,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:10.164699,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:11.363738,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:12.525662,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:13.798437,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:14.928526,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:16.195382,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:17.450152,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:18.676346,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:19.880568,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:21.090815,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:22.155623,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:23.252355,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:24.315648,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:25.520341,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:26.626158,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:27.807525,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:28.909150,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:30.086930,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:31.244028,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:32.457937,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:33.671862,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:34.860174,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:35.995262,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:10:37.119376,"(7.0, 11.5, 9.033333333333333)","(21.0, 48.0, 43.083333333333336)","(81.0, 210.0, 116.66666666666666)","(7.0, 10.5, 8.85)","(101.0, 190.0, 157.14285714285714)","(4.0, 6.2, 5.0)","(51.0, 210.0, 82.5)","(1.55, 2.12, 2.0642857142857145)","(26.0, 50.0, 41.33333333333333)"
