,My Boy Mo,Battle Talent,Go Ellie Go,Kappys Angel,Clever Choice,I Did A Thing,Soul Benefit,Luna One,Fifi Girl
05-01-2023 13:54:09.150568,"(7.0, 11.5, 10.233333333333333)","(5.5, 7.8, 7.199999999999999)","(4.8, 5.5, 5.340909090909091)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.0)","(15.0, 32.0, 29.25)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:10.341358,"(7.0, 11.5, 10.233333333333333)","(5.5, 7.8, 7.199999999999999)","(4.8, 5.5, 5.340909090909091)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.0)","(15.0, 32.0, 29.25)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:11.535571,"(7.0, 11.5, 10.233333333333333)","(5.5, 7.8, 7.199999999999999)","(4.8, 5.5, 5.340909090909091)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.0)","(15.0, 32.0, 29.25)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:12.722449,"(7.0, 11.5, 10.233333333333333)","(5.5, 7.8, 7.199999999999999)","(4.8, 5.5, 5.340909090909091)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.0)","(15.0, 32.0, 29.25)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:13.934607,"(7.0, 11.5, 10.233333333333333)","(5.5, 7.8, 7.199999999999999)","(4.8, 5.5, 5.340909090909091)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.0)","(15.0, 32.0, 29.25)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:15.129296,"(7.0, 11.5, 10.233333333333333)","(5.5, 7.8, 7.199999999999999)","(4.8, 5.5, 5.340909090909091)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.0)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:16.355517,"(7.0, 11.5, 10.233333333333333)","(5.5, 7.8, 7.199999999999999)","(4.8, 5.5, 5.340909090909091)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 28.46153846153846)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:17.606710,"(7.0, 11.5, 10.233333333333333)","(5.5, 7.8, 7.199999999999999)","(4.8, 5.5, 5.340909090909091)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:18.835358,"(7.0, 11.5, 10.233333333333333)","(5.5, 7.8, 7.199999999999999)","(4.8, 5.5, 5.340909090909091)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:20.083781,"(7.0, 11.5, 10.233333333333333)","(5.5, 7.8, 7.7)","(4.8, 5.5, 5.305555555555555)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:21.340270,"(7.0, 11.5, 10.233333333333333)","(5.5, 8.8, 7.7)","(4.8, 5.5, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:22.559000,"(7.0, 11.5, 10.233333333333333)","(5.5, 8.8, 7.7)","(4.8, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:23.784640,"(7.0, 11.5, 10.233333333333333)","(5.5, 8.6, 7.171428571428571)","(4.8, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:24.991931,"(7.0, 11.5, 10.233333333333333)","(5.5, 8.4, 7.114285714285714)","(4.8, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:26.157271,"(7.0, 11.5, 10.233333333333333)","(5.5, 8.4, 7.114285714285714)","(4.8, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:27.280370,"(7.0, 11.5, 10.233333333333333)","(5.5, 8.4, 7.114285714285714)","(4.8, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:28.440823,"(7.0, 11.5, 10.233333333333333)","(5.5, 8.4, 7.114285714285714)","(4.8, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:29.661017,"(7.0, 11.5, 10.233333333333333)","(5.5, 8.4, 7.114285714285714)","(4.8, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:30.784964,"(7.0, 11.5, 10.233333333333333)","(5.5, 8.4, 7.114285714285714)","(4.8, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:31.953441,"(7.0, 11.5, 10.233333333333333)","(5.5, 8.4, 7.114285714285714)","(4.8, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:33.101970,"(7.0, 11.5, 9.916666666666666)","(5.5, 8.4, 7.114285714285714)","(4.8, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:34.251488,"(7.0, 11.5, 9.916666666666666)","(5.5, 8.4, 7.114285714285714)","(4.8, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:35.477005,"(7.0, 11.5, 9.916666666666666)","(5.5, 8.4, 7.114285714285714)","(4.8, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:36.651402,"(7.0, 11.5, 9.916666666666666)","(5.5, 8.4, 7.114285714285714)","(4.8, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:37.815558,"(7.0, 11.5, 9.916666666666666)","(5.5, 8.4, 7.114285714285714)","(4.8, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:38.964568,"(7.0, 11.5, 9.916666666666666)","(5.5, 8.4, 7.114285714285714)","(4.8, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:40.122217,"(7.0, 11.5, 9.916666666666666)","(5.5, 8.4, 7.114285714285714)","(4.8, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:41.260980,"(7.0, 11.5, 9.916666666666666)","(5.5, 8.4, 7.114285714285714)","(4.8, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:42.410152,"(7.0, 11.5, 9.916666666666666)","(5.5, 8.4, 7.114285714285714)","(4.8, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:43.523745,"(7.0, 11.5, 9.916666666666666)","(5.5, 8.4, 7.114285714285714)","(4.8, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:44.675418,"(7.0, 11.5, 9.916666666666666)","(5.5, 8.4, 7.114285714285714)","(4.8, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:45.756731,"(7.0, 11.5, 9.916666666666666)","(5.5, 8.4, 7.114285714285714)","(4.8, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:46.802934,"(7.0, 11.5, 9.916666666666666)","(5.5, 8.4, 7.114285714285714)","(4.8, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:47.943897,"(7.0, 11.5, 9.916666666666666)","(5.5, 8.4, 7.114285714285714)","(4.8, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:49.024638,"(7.0, 11.5, 9.916666666666666)","(5.5, 8.4, 7.114285714285714)","(4.8, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:50.140872,"(7.0, 11.5, 9.916666666666666)","(5.5, 8.4, 7.114285714285714)","(4.8, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:51.281657,"(7.0, 11.5, 9.916666666666666)","(5.5, 8.4, 7.114285714285714)","(4.8, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:52.391917,"(7.0, 11.5, 9.916666666666666)","(5.5, 8.4, 7.114285714285714)","(4.8, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:53.526765,"(7.0, 11.5, 9.916666666666666)","(5.5, 8.4, 7.114285714285714)","(4.8, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:54.675740,"(7.0, 11.5, 9.916666666666666)","(5.5, 8.4, 7.114285714285714)","(4.8, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:55.789835,"(7.0, 11.5, 9.916666666666666)","(5.5, 8.4, 6.96)","(4.6, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:56.879193,"(7.0, 11.5, 9.916666666666666)","(5.5, 8.4, 6.96)","(4.6, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:58.041859,"(7.0, 11.5, 9.916666666666666)","(5.5, 8.4, 6.96)","(4.6, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:54:59.140756,"(7.0, 11.5, 9.916666666666666)","(5.5, 8.4, 6.96)","(4.6, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:00.292137,"(7.0, 11.0, 9.775)","(5.5, 8.4, 6.96)","(4.6, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:01.485513,"(7.0, 11.0, 9.775)","(5.5, 8.4, 6.96)","(4.6, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:02.668038,"(7.0, 11.0, 9.775)","(5.5, 8.4, 6.96)","(4.6, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.705882352941178)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:03.797005,"(7.0, 11.0, 9.775)","(5.5, 8.4, 6.96)","(4.6, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.42857142857143)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:04.930571,"(7.0, 11.0, 9.911111111111111)","(5.5, 8.4, 6.96)","(4.6, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 25.5)","(15.0, 32.0, 30.42857142857143)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:06.061721,"(7.0, 11.0, 9.911111111111111)","(5.5, 8.4, 6.96)","(4.6, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 28.615384615384613)","(15.0, 32.0, 30.42857142857143)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:07.275245,"(7.0, 10.5, 10.05)","(5.5, 8.4, 7.12)","(4.6, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 28.615384615384613)","(15.0, 32.0, 30.42857142857143)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:08.483121,"(7.0, 10.5, 10.05)","(5.5, 8.4, 7.12)","(4.6, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 28.615384615384613)","(15.0, 32.0, 30.42857142857143)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:09.712225,"(7.0, 10.5, 10.05)","(5.5, 8.4, 7.12)","(4.6, 5.4, 5.231578947368421)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 125.86666666666666)","(14.0, 30.0, 28.615384615384613)","(15.0, 32.0, 30.42857142857143)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:10.983510,"(7.0, 10.5, 10.05)","(5.5, 8.4, 7.28)","(4.6, 5.4, 5.176)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 77.6)","(14.0, 30.0, 24.666666666666668)","(15.0, 32.0, 26.0)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:12.224480,"(7.0, 10.5, 10.05)","(5.5, 8.4, 7.28)","(4.6, 5.4, 5.176)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 78.8)","(14.0, 30.0, 24.666666666666668)","(15.0, 32.0, 26.0)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:13.504312,"(7.0, 11.0, 9.911111111111111)","(5.5, 8.4, 7.28)","(4.6, 5.4, 5.176)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 78.8)","(14.0, 30.0, 24.666666666666668)","(15.0, 32.0, 26.0)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:14.769657,"(7.0, 11.0, 9.911111111111111)","(5.5, 8.4, 7.28)","(4.6, 5.4, 5.176)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 78.8)","(14.0, 30.0, 24.666666666666668)","(15.0, 32.0, 26.0)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:16.012662,"(7.0, 11.0, 9.911111111111111)","(5.5, 8.4, 7.28)","(4.6, 5.4, 5.176)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 78.8)","(14.0, 30.0, 24.666666666666668)","(15.0, 32.0, 26.0)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:17.191469,"(7.0, 11.0, 9.911111111111111)","(5.5, 8.4, 7.28)","(4.6, 5.4, 5.176)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 78.8)","(14.0, 30.0, 24.666666666666668)","(15.0, 32.0, 26.0)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:18.333304,"(7.0, 10.5, 10.05)","(5.5, 8.4, 7.28)","(4.6, 5.4, 5.176)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 106.0)","(14.0, 30.0, 24.666666666666668)","(15.0, 32.0, 26.0)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:19.431319,"(7.0, 10.5, 10.05)","(5.5, 8.4, 7.28)","(4.6, 5.4, 5.176)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 106.0)","(14.0, 30.0, 24.666666666666668)","(15.0, 32.0, 26.0)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:20.563588,"(7.0, 10.5, 10.05)","(5.5, 8.4, 7.28)","(4.6, 5.4, 5.176)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 106.0)","(14.0, 30.0, 24.666666666666668)","(15.0, 32.0, 26.0)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:21.695327,"(7.0, 10.5, 10.05)","(5.5, 8.4, 7.28)","(4.6, 5.4, 5.176)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 106.0)","(14.0, 30.0, 24.666666666666668)","(15.0, 32.0, 26.0)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:22.854887,"(7.0, 10.5, 10.05)","(5.5, 8.4, 7.28)","(4.6, 5.4, 5.176)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 65.0)","(14.0, 30.0, 24.666666666666668)","(15.0, 32.0, 26.0)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:24.164016,"(7.0, 10.5, 10.05)","(5.5, 8.4, 7.661538461538462)","(4.6, 5.4, 5.176)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.8)","(26.0, 140.0, 65.0)","(14.0, 30.0, 24.666666666666668)","(15.0, 32.0, 26.0)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:25.409360,"(7.0, 10.5, 10.05)","(5.5, 8.4, 7.661538461538462)","(4.6, 5.4, 5.176)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.699999999999999)","(26.0, 140.0, 65.0)","(14.0, 30.0, 24.666666666666668)","(15.0, 32.0, 26.0)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:26.618401,"(7.0, 10.5, 9.763636363636364)","(5.5, 8.4, 7.661538461538462)","(4.6, 5.4, 5.176)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.699999999999999)","(26.0, 140.0, 73.33333333333334)","(14.0, 30.0, 24.666666666666668)","(15.0, 32.0, 27.0)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:27.954356,"(7.0, 10.5, 9.763636363636364)","(5.5, 8.4, 7.661538461538462)","(4.6, 5.4, 5.176)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.699999999999999)","(26.0, 140.0, 73.33333333333334)","(14.0, 30.0, 24.666666666666668)","(15.0, 32.0, 27.0)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:29.212902,"(7.0, 10.5, 9.763636363636364)","(5.5, 8.4, 7.661538461538462)","(4.6, 5.4, 5.176)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.699999999999999)","(26.0, 140.0, 73.33333333333334)","(14.0, 30.0, 24.666666666666668)","(15.0, 32.0, 27.0)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:30.422167,"(7.0, 10.5, 9.763636363636364)","(5.5, 8.4, 7.661538461538462)","(4.6, 5.4, 5.176)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.699999999999999)","(26.0, 140.0, 73.33333333333334)","(14.0, 30.0, 24.666666666666668)","(15.0, 32.0, 27.0)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:31.727345,"(7.0, 10.5, 9.763636363636364)","(5.5, 8.4, 7.714285714285714)","(4.6, 5.4, 5.176)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.699999999999999)","(26.0, 140.0, 73.33333333333334)","(14.0, 30.0, 24.666666666666668)","(15.0, 32.0, 27.0)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:32.892092,"(7.0, 10.5, 9.763636363636364)","(5.5, 8.4, 7.714285714285714)","(4.6, 5.4, 5.176)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.699999999999999)","(26.0, 140.0, 73.33333333333334)","(14.0, 30.0, 24.666666666666668)","(15.0, 32.0, 27.0)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:34.024660,"(7.0, 10.5, 9.799999999999999)","(5.5, 8.4, 7.76)","(4.6, 5.4, 5.176)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.699999999999999)","(26.0, 140.0, 73.33333333333334)","(14.0, 30.0, 24.666666666666668)","(15.0, 32.0, 27.0)","(101.0, 220.0, 146.66666666666666)"
05-01-2023 13:55:35.203208,"(7.0, 10.5, 9.799999999999999)","(5.5, 8.4, 7.76)","(4.6, 5.3, 5.183333333333334)","(2.6, 2.94, 2.8445454545454543)","(5.5, 7.2, 6.699999999999999)","(26.0, 140.0, 73.33333333333334)","(14.0, 30.0, 24.666666666666668)","(15.0, 32.0, 27.0)","(101.0, 220.0, 146.66666666666666)"
