,Lotta Moscato,Lilly Chrome,Passingthemistery,Love My Cheryl,Shes So Speightsy,Karma Ghia
847,"[datetime.datetime(2022, 11, 28, 10, 5, 56, 2095), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 5, 56, 2095), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 5, 56, 2095), 21.0, 180.0]","[datetime.datetime(2022, 11, 28, 10, 5, 56, 2095), 3.5, 15.0]","[datetime.datetime(2022, 11, 28, 10, 5, 56, 2095), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 10, 5, 56, 2095), 4.6, 6.4]"
848,"[datetime.datetime(2022, 11, 28, 10, 5, 57, 109310), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 5, 57, 109310), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 5, 57, 109310), 21.0, 180.0]","[datetime.datetime(2022, 11, 28, 10, 5, 57, 109310), 3.5, 15.0]","[datetime.datetime(2022, 11, 28, 10, 5, 57, 109310), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 10, 5, 57, 109310), 4.6, 6.4]"
849,"[datetime.datetime(2022, 11, 28, 10, 5, 58, 210894), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 5, 58, 210894), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 5, 58, 210894), 21.0, 180.0]","[datetime.datetime(2022, 11, 28, 10, 5, 58, 210894), 3.5, 15.0]","[datetime.datetime(2022, 11, 28, 10, 5, 58, 210894), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 10, 5, 58, 210894), 4.6, 6.4]"
850,"[datetime.datetime(2022, 11, 28, 10, 5, 59, 310414), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 5, 59, 310414), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 5, 59, 310414), 21.0, 180.0]","[datetime.datetime(2022, 11, 28, 10, 5, 59, 310414), 3.5, 15.0]","[datetime.datetime(2022, 11, 28, 10, 5, 59, 310414), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 10, 5, 59, 310414), 4.4, 6.4]"
851,"[datetime.datetime(2022, 11, 28, 10, 6, 0, 423950), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 6, 0, 423950), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 0, 423950), 21.0, 180.0]","[datetime.datetime(2022, 11, 28, 10, 6, 0, 423950), 3.5, 15.0]","[datetime.datetime(2022, 11, 28, 10, 6, 0, 423950), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 0, 423950), 4.4, 6.4]"
852,"[datetime.datetime(2022, 11, 28, 10, 6, 1, 521495), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 6, 1, 521495), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 1, 521495), 21.0, 180.0]","[datetime.datetime(2022, 11, 28, 10, 6, 1, 521495), 3.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 6, 1, 521495), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 1, 521495), 4.4, 6.4]"
853,"[datetime.datetime(2022, 11, 28, 10, 6, 2, 614794), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 6, 2, 614794), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 2, 614794), 21.0, 180.0]","[datetime.datetime(2022, 11, 28, 10, 6, 2, 614794), 3.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 6, 2, 614794), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 2, 614794), 4.4, 6.4]"
854,"[datetime.datetime(2022, 11, 28, 10, 6, 3, 720738), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 6, 3, 720738), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 3, 720738), 21.0, 180.0]","[datetime.datetime(2022, 11, 28, 10, 6, 3, 720738), 3.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 6, 3, 720738), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 3, 720738), 4.4, 6.4]"
855,"[datetime.datetime(2022, 11, 28, 10, 6, 4, 816579), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 6, 4, 816579), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 4, 816579), 21.0, 180.0]","[datetime.datetime(2022, 11, 28, 10, 6, 4, 816579), 3.5, 15.0]","[datetime.datetime(2022, 11, 28, 10, 6, 4, 816579), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 4, 816579), 4.4, 6.4]"
856,"[datetime.datetime(2022, 11, 28, 10, 6, 5, 912905), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 6, 5, 912905), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 5, 912905), 21.0, 180.0]","[datetime.datetime(2022, 11, 28, 10, 6, 5, 912905), 3.5, 13.0]","[datetime.datetime(2022, 11, 28, 10, 6, 5, 912905), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 5, 912905), 4.4, 6.4]"
857,"[datetime.datetime(2022, 11, 28, 10, 6, 7, 20810), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 6, 7, 20810), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 7, 20810), 21.0, 180.0]","[datetime.datetime(2022, 11, 28, 10, 6, 7, 20810), 3.5, 13.0]","[datetime.datetime(2022, 11, 28, 10, 6, 7, 20810), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 7, 20810), 4.4, 6.4]"
858,"[datetime.datetime(2022, 11, 28, 10, 6, 8, 121611), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 6, 8, 121611), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 8, 121611), 21.0, 180.0]","[datetime.datetime(2022, 11, 28, 10, 6, 8, 121611), 3.6, 13.0]","[datetime.datetime(2022, 11, 28, 10, 6, 8, 121611), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 8, 121611), 4.4, 6.4]"
859,"[datetime.datetime(2022, 11, 28, 10, 6, 9, 218368), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 6, 9, 218368), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 9, 218368), 21.0, 180.0]","[datetime.datetime(2022, 11, 28, 10, 6, 9, 218368), 3.6, 13.0]","[datetime.datetime(2022, 11, 28, 10, 6, 9, 218368), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 9, 218368), 4.4, 6.4]"
860,"[datetime.datetime(2022, 11, 28, 10, 6, 10, 321945), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 6, 10, 321945), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 10, 321945), 21.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 6, 10, 321945), 3.6, 13.0]","[datetime.datetime(2022, 11, 28, 10, 6, 10, 321945), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 10, 321945), 4.4, 6.4]"
861,"[datetime.datetime(2022, 11, 28, 10, 6, 11, 416579), 10.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 6, 11, 416579), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 11, 416579), 21.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 6, 11, 416579), 3.6, 15.0]","[datetime.datetime(2022, 11, 28, 10, 6, 11, 416579), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 11, 416579), 4.4, 6.4]"
862,"[datetime.datetime(2022, 11, 28, 10, 6, 12, 518588), 10.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 6, 12, 518588), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 12, 518588), 21.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 6, 12, 518588), 3.6, 15.0]","[datetime.datetime(2022, 11, 28, 10, 6, 12, 518588), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 12, 518588), 4.4, 6.4]"
863,"[datetime.datetime(2022, 11, 28, 10, 6, 13, 624953), 10.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 6, 13, 624953), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 13, 624953), 21.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 6, 13, 624953), 3.6, 14.5]","[datetime.datetime(2022, 11, 28, 10, 6, 13, 624953), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 13, 624953), 4.4, 6.4]"
864,"[datetime.datetime(2022, 11, 28, 10, 6, 14, 724725), 10.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 6, 14, 724725), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 14, 724725), 21.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 6, 14, 724725), 3.6, 15.0]","[datetime.datetime(2022, 11, 28, 10, 6, 14, 724725), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 6, 14, 724725), 4.4, 6.4]"
865,"[datetime.datetime(2022, 11, 28, 10, 6, 15, 820585), 10.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 6, 15, 820585), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 15, 820585), 21.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 6, 15, 820585), 3.6, 15.0]","[datetime.datetime(2022, 11, 28, 10, 6, 15, 820585), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 6, 15, 820585), 4.4, 6.4]"
866,"[datetime.datetime(2022, 11, 28, 10, 6, 16, 924571), 10.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 6, 16, 924571), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 16, 924571), 21.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 6, 16, 924571), 3.6, 15.0]","[datetime.datetime(2022, 11, 28, 10, 6, 16, 924571), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 6, 16, 924571), 4.4, 6.2]"
867,"[datetime.datetime(2022, 11, 28, 10, 6, 18, 23458), 10.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 6, 18, 23458), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 18, 23458), 21.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 6, 18, 23458), 3.6, 15.0]","[datetime.datetime(2022, 11, 28, 10, 6, 18, 23458), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 10, 6, 18, 23458), 4.4, 6.2]"
868,"[datetime.datetime(2022, 11, 28, 10, 6, 19, 119093), 10.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 6, 19, 119093), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 19, 119093), 21.0, 200.0]","[datetime.datetime(2022, 11, 28, 10, 6, 19, 119093), 3.6, 15.0]","[datetime.datetime(2022, 11, 28, 10, 6, 19, 119093), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 10, 6, 19, 119093), 4.4, 6.2]"
869,"[datetime.datetime(2022, 11, 28, 10, 6, 20, 229190), 10.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 6, 20, 229190), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 20, 229190), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 6, 20, 229190), 3.6, 15.0]","[datetime.datetime(2022, 11, 28, 10, 6, 20, 229190), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 10, 6, 20, 229190), 4.4, 6.2]"
870,"[datetime.datetime(2022, 11, 28, 10, 6, 21, 329279), 10.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 6, 21, 329279), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 21, 329279), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 6, 21, 329279), 3.6, 15.0]","[datetime.datetime(2022, 11, 28, 10, 6, 21, 329279), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 10, 6, 21, 329279), 4.4, 6.2]"
871,"[datetime.datetime(2022, 11, 28, 10, 6, 22, 426451), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 6, 22, 426451), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 22, 426451), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 6, 22, 426451), 3.6, 15.0]","[datetime.datetime(2022, 11, 28, 10, 6, 22, 426451), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 10, 6, 22, 426451), 4.4, 6.2]"
872,"[datetime.datetime(2022, 11, 28, 10, 6, 23, 535705), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 6, 23, 535705), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 23, 535705), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 6, 23, 535705), 3.6, 15.0]","[datetime.datetime(2022, 11, 28, 10, 6, 23, 535705), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 10, 6, 23, 535705), 4.4, 6.2]"
873,"[datetime.datetime(2022, 11, 28, 10, 6, 24, 631303), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 6, 24, 631303), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 24, 631303), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 6, 24, 631303), 3.6, 15.0]","[datetime.datetime(2022, 11, 28, 10, 6, 24, 631303), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 10, 6, 24, 631303), 4.4, 6.2]"
874,"[datetime.datetime(2022, 11, 28, 10, 6, 25, 733368), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 6, 25, 733368), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 25, 733368), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 6, 25, 733368), 3.6, 15.0]","[datetime.datetime(2022, 11, 28, 10, 6, 25, 733368), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 25, 733368), 4.4, 6.2]"
875,"[datetime.datetime(2022, 11, 28, 10, 6, 26, 842376), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 6, 26, 842376), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 26, 842376), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 6, 26, 842376), 3.6, 15.0]","[datetime.datetime(2022, 11, 28, 10, 6, 26, 842376), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 26, 842376), 4.4, 6.2]"
876,"[datetime.datetime(2022, 11, 28, 10, 6, 27, 952969), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 6, 27, 952969), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 27, 952969), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 6, 27, 952969), 3.6, 15.0]","[datetime.datetime(2022, 11, 28, 10, 6, 27, 952969), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 27, 952969), 4.4, 6.2]"
877,"[datetime.datetime(2022, 11, 28, 10, 6, 29, 53693), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 6, 29, 53693), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 29, 53693), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 6, 29, 53693), 3.6, 15.0]","[datetime.datetime(2022, 11, 28, 10, 6, 29, 53693), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 29, 53693), 4.4, 6.2]"
878,"[datetime.datetime(2022, 11, 28, 10, 6, 30, 186872), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 6, 30, 186872), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 30, 186872), 21.0, 180.0]","[datetime.datetime(2022, 11, 28, 10, 6, 30, 186872), 3.6, 15.0]","[datetime.datetime(2022, 11, 28, 10, 6, 30, 186872), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 30, 186872), 4.4, 6.2]"
879,"[datetime.datetime(2022, 11, 28, 10, 6, 31, 283132), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 6, 31, 283132), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 31, 283132), 21.0, 180.0]","[datetime.datetime(2022, 11, 28, 10, 6, 31, 283132), 3.6, 15.0]","[datetime.datetime(2022, 11, 28, 10, 6, 31, 283132), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 31, 283132), 4.4, 6.2]"
880,"[datetime.datetime(2022, 11, 28, 10, 6, 32, 392920), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 6, 32, 392920), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 32, 392920), 21.0, 180.0]","[datetime.datetime(2022, 11, 28, 10, 6, 32, 392920), 4.2, 15.0]","[datetime.datetime(2022, 11, 28, 10, 6, 32, 392920), 2.4, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 32, 392920), 4.4, 6.2]"
881,"[datetime.datetime(2022, 11, 28, 10, 6, 33, 525129), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 6, 33, 525129), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 33, 525129), 26.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 6, 33, 525129), 4.4, 15.0]","[datetime.datetime(2022, 11, 28, 10, 6, 33, 525129), 2.3, 3.15]","[datetime.datetime(2022, 11, 28, 10, 6, 33, 525129), 4.2, 6.2]"
882,"[datetime.datetime(2022, 11, 28, 10, 6, 34, 630163), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 6, 34, 630163), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 34, 630163), 26.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 6, 34, 630163), 4.4, 15.0]","[datetime.datetime(2022, 11, 28, 10, 6, 34, 630163), 2.3, 3.1]","[datetime.datetime(2022, 11, 28, 10, 6, 34, 630163), 4.2, 6.2]"
883,"[datetime.datetime(2022, 11, 28, 10, 6, 35, 730695), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 6, 35, 730695), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 35, 730695), 26.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 6, 35, 730695), 4.4, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 35, 730695), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 35, 730695), 4.2, 6.2]"
884,"[datetime.datetime(2022, 11, 28, 10, 6, 36, 843124), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 6, 36, 843124), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 36, 843124), 26.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 6, 36, 843124), 4.4, 9.4]","[datetime.datetime(2022, 11, 28, 10, 6, 36, 843124), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 36, 843124), 4.2, 6.2]"
885,"[datetime.datetime(2022, 11, 28, 10, 6, 37, 957078), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 6, 37, 957078), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 37, 957078), 26.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 6, 37, 957078), 4.4, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 37, 957078), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 37, 957078), 4.2, 6.2]"
886,"[datetime.datetime(2022, 11, 28, 10, 6, 39, 56167), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 6, 39, 56167), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 6, 39, 56167), 26.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 6, 39, 56167), 4.4, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 39, 56167), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 39, 56167), 4.2, 6.2]"
887,"[datetime.datetime(2022, 11, 28, 10, 6, 40, 177771), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 6, 40, 177771), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 10, 6, 40, 177771), 26.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 6, 40, 177771), 4.4, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 40, 177771), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 40, 177771), 4.2, 6.2]"
888,"[datetime.datetime(2022, 11, 28, 10, 6, 41, 329247), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 6, 41, 329247), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 10, 6, 41, 329247), 26.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 6, 41, 329247), 4.4, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 41, 329247), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 41, 329247), 4.2, 6.2]"
889,"[datetime.datetime(2022, 11, 28, 10, 6, 42, 437809), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 6, 42, 437809), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 10, 6, 42, 437809), 26.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 6, 42, 437809), 4.4, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 42, 437809), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 42, 437809), 4.2, 6.2]"
890,"[datetime.datetime(2022, 11, 28, 10, 6, 43, 538159), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 6, 43, 538159), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 10, 6, 43, 538159), 26.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 6, 43, 538159), 4.4, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 43, 538159), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 43, 538159), 4.2, 6.2]"
891,"[datetime.datetime(2022, 11, 28, 10, 6, 44, 655416), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 6, 44, 655416), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 10, 6, 44, 655416), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 10, 6, 44, 655416), 4.4, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 44, 655416), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 44, 655416), 4.2, 6.2]"
892,"[datetime.datetime(2022, 11, 28, 10, 6, 45, 755857), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 6, 45, 755857), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 10, 6, 45, 755857), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 10, 6, 45, 755857), 4.4, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 45, 755857), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 45, 755857), 4.2, 6.2]"
893,"[datetime.datetime(2022, 11, 28, 10, 6, 46, 889132), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 6, 46, 889132), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 10, 6, 46, 889132), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 10, 6, 46, 889132), 4.4, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 46, 889132), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 46, 889132), 4.2, 6.2]"
894,"[datetime.datetime(2022, 11, 28, 10, 6, 48, 13054), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 6, 48, 13054), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 10, 6, 48, 13054), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 10, 6, 48, 13054), 4.4, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 48, 13054), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 48, 13054), 4.2, 6.2]"
895,"[datetime.datetime(2022, 11, 28, 10, 6, 49, 133060), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 6, 49, 133060), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 10, 6, 49, 133060), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 10, 6, 49, 133060), 4.4, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 49, 133060), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 49, 133060), 4.2, 6.2]"
896,"[datetime.datetime(2022, 11, 28, 10, 6, 50, 242569), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 6, 50, 242569), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 10, 6, 50, 242569), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 10, 6, 50, 242569), 4.4, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 50, 242569), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 50, 242569), 4.2, 6.2]"
897,"[datetime.datetime(2022, 11, 28, 10, 6, 51, 401352), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 6, 51, 401352), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 10, 6, 51, 401352), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 10, 6, 51, 401352), 4.4, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 51, 401352), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 51, 401352), 4.2, 6.2]"
898,"[datetime.datetime(2022, 11, 28, 10, 6, 52, 531550), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 6, 52, 531550), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 10, 6, 52, 531550), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 10, 6, 52, 531550), 4.4, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 52, 531550), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 52, 531550), 4.2, 6.2]"
899,"[datetime.datetime(2022, 11, 28, 10, 6, 53, 680049), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 6, 53, 680049), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 10, 6, 53, 680049), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 10, 6, 53, 680049), 4.4, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 53, 680049), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 53, 680049), 4.2, 6.2]"
900,"[datetime.datetime(2022, 11, 28, 10, 6, 54, 800396), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 6, 54, 800396), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 10, 6, 54, 800396), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 10, 6, 54, 800396), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 54, 800396), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 6, 54, 800396), 4.2, 6.2]"
