,Jackie Rose,Burn Rate,Pacific Rock,Baggys Gold,Merinda,Exiled,Pancho Tommy,Kiwi Turtle
11-01-2023 20:57:26.818883,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.0, 13.885714285714286)","(31.0, 220.0, 118.88235294117646)","(10.0, 24.0, 20.625)","(12.0, 28.0, 16.0)","(17.0, 55.0, 27.0)","(21.0, 75.0, 43.0)"
11-01-2023 20:57:27.887462,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.0, 13.885714285714286)","(31.0, 220.0, 118.88235294117646)","(10.0, 24.0, 20.625)","(12.0, 28.0, 16.0)","(17.0, 55.0, 27.0)","(21.0, 75.0, 43.0)"
11-01-2023 20:57:28.976923,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.0, 13.885714285714286)","(31.0, 220.0, 118.88235294117646)","(10.0, 24.0, 20.625)","(12.0, 28.0, 16.0)","(17.0, 55.0, 27.0)","(21.0, 75.0, 43.0)"
11-01-2023 20:57:30.012844,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.0, 13.885714285714286)","(31.0, 220.0, 118.88235294117646)","(10.0, 24.0, 20.625)","(12.0, 28.0, 16.0)","(17.0, 55.0, 27.0)","(21.0, 75.0, 43.0)"
11-01-2023 20:57:31.035132,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.0, 13.885714285714286)","(31.0, 220.0, 118.88235294117646)","(10.0, 24.0, 20.625)","(12.0, 28.0, 16.0)","(17.0, 55.0, 27.0)","(21.0, 75.0, 43.0)"
11-01-2023 20:57:32.165519,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 18.0, 13.885714285714286)","(31.0, 220.0, 118.88235294117646)","(10.0, 24.0, 20.625)","(12.0, 28.0, 16.0)","(17.0, 55.0, 27.0)","(21.0, 75.0, 43.0)"
11-01-2023 20:57:33.326799,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 13.11111111111111)","(31.0, 220.0, 118.88235294117646)","(10.0, 24.0, 20.625)","(12.0, 28.0, 16.0)","(17.0, 55.0, 27.0)","(21.0, 75.0, 43.0)"
11-01-2023 20:57:34.384755,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 13.11111111111111)","(31.0, 220.0, 118.88235294117646)","(10.0, 24.0, 20.625)","(12.0, 28.0, 16.0)","(17.0, 55.0, 27.0)","(21.0, 75.0, 43.0)"
11-01-2023 20:57:35.355156,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 13.11111111111111)","(31.0, 220.0, 118.88235294117646)","(10.0, 24.0, 20.625)","(12.0, 28.0, 16.0)","(17.0, 55.0, 27.0)","(21.0, 75.0, 43.0)"
11-01-2023 20:57:36.366013,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 13.11111111111111)","(31.0, 220.0, 118.88235294117646)","(10.0, 24.0, 20.625)","(12.0, 28.0, 16.0)","(17.0, 55.0, 27.0)","(21.0, 75.0, 43.0)"
11-01-2023 20:57:37.323970,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 13.11111111111111)","(31.0, 220.0, 118.88235294117646)","(10.0, 24.0, 20.625)","(12.0, 28.0, 16.0)","(17.0, 55.0, 27.0)","(21.0, 75.0, 43.0)"
11-01-2023 20:57:38.362586,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 13.11111111111111)","(31.0, 220.0, 118.88235294117646)","(10.0, 24.0, 20.625)","(12.0, 28.0, 16.0)","(17.0, 55.0, 27.0)","(21.0, 75.0, 43.0)"
11-01-2023 20:57:39.382974,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 13.11111111111111)","(31.0, 220.0, 118.88235294117646)","(10.0, 24.0, 20.625)","(12.0, 28.0, 16.0)","(17.0, 55.0, 27.0)","(21.0, 75.0, 43.0)"
11-01-2023 20:57:40.366520,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 13.11111111111111)","(31.0, 220.0, 118.88235294117646)","(10.0, 24.0, 20.625)","(12.0, 28.0, 16.0)","(17.0, 55.0, 27.0)","(21.0, 75.0, 43.0)"
11-01-2023 20:57:41.370729,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 13.11111111111111)","(31.0, 220.0, 118.88235294117646)","(10.0, 24.0, 20.625)","(12.0, 28.0, 16.0)","(17.0, 55.0, 27.0)","(21.0, 75.0, 43.0)"
11-01-2023 20:57:42.434298,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 13.11111111111111)","(31.0, 220.0, 118.88235294117646)","(10.0, 24.0, 18.6)","(12.0, 28.0, 15.625)","(17.0, 55.0, 27.0)","(21.0, 75.0, 43.0)"
11-01-2023 20:57:43.436067,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 13.11111111111111)","(31.0, 220.0, 118.88235294117646)","(10.0, 24.0, 18.6)","(12.0, 28.0, 15.625)","(17.0, 55.0, 27.0)","(21.0, 75.0, 43.0)"
11-01-2023 20:57:44.419837,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 13.11111111111111)","(31.0, 220.0, 118.88235294117646)","(10.0, 24.0, 18.6)","(12.0, 28.0, 15.625)","(17.0, 55.0, 27.0)","(21.0, 75.0, 43.0)"
11-01-2023 20:57:45.664146,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 16.880000000000003)","(31.0, 220.0, 124.5)","(10.0, 24.0, 22.0)","(12.0, 28.0, 22.6875)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:57:46.809135,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 18.364705882352943)","(31.0, 220.0, 124.5)","(10.0, 24.0, 22.0)","(12.0, 28.0, 22.6875)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:57:47.946874,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 18.364705882352943)","(31.0, 220.0, 124.5)","(10.0, 24.0, 22.0)","(12.0, 28.0, 22.6875)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:57:49.000102,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 18.364705882352943)","(31.0, 220.0, 124.5)","(10.0, 24.0, 22.0)","(12.0, 28.0, 22.6875)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:57:50.230753,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 18.364705882352943)","(31.0, 220.0, 124.5)","(10.0, 24.0, 22.0)","(12.0, 28.0, 22.6875)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:57:51.269994,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 18.364705882352943)","(31.0, 220.0, 124.5)","(10.0, 24.0, 22.0)","(12.0, 28.0, 22.6875)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:57:52.338241,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 18.364705882352943)","(31.0, 220.0, 124.5)","(10.0, 24.0, 22.0)","(12.0, 28.0, 22.6875)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:57:53.515436,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 18.364705882352943)","(31.0, 220.0, 124.5)","(10.0, 24.0, 22.0)","(12.0, 28.0, 22.6875)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:57:54.607385,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 18.364705882352943)","(31.0, 220.0, 124.5)","(10.0, 24.0, 22.0)","(12.0, 28.0, 22.6875)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:57:55.688391,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 18.364705882352943)","(31.0, 220.0, 124.5)","(10.0, 24.0, 22.0)","(12.0, 28.0, 22.6875)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:57:56.745687,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 18.364705882352943)","(31.0, 220.0, 124.5)","(10.0, 24.0, 22.0)","(12.0, 28.0, 22.6875)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:57:57.889519,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 18.364705882352943)","(31.0, 220.0, 124.5)","(10.0, 24.0, 22.0)","(12.0, 28.0, 22.6875)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:57:59.058014,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 18.364705882352943)","(31.0, 220.0, 124.5)","(10.0, 24.0, 22.0)","(12.0, 28.0, 22.6875)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:00.114408,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 18.364705882352943)","(31.0, 220.0, 124.5)","(10.0, 24.0, 22.0)","(12.0, 28.0, 22.6875)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:01.195109,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 18.364705882352943)","(31.0, 220.0, 124.5)","(10.0, 24.0, 22.0)","(12.0, 28.0, 22.6875)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:02.261558,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 18.364705882352943)","(31.0, 220.0, 124.5)","(10.0, 24.0, 22.0)","(12.0, 28.0, 22.6875)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:03.313778,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 18.364705882352943)","(31.0, 220.0, 124.5)","(10.0, 24.0, 22.0)","(12.0, 28.0, 22.6875)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:04.321916,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 18.364705882352943)","(31.0, 220.0, 124.5)","(10.0, 24.0, 22.0)","(12.0, 28.0, 22.6875)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:05.515350,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 18.364705882352943)","(31.0, 220.0, 124.5)","(10.0, 24.0, 22.0)","(12.0, 28.0, 22.6875)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:06.578440,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 18.364705882352943)","(31.0, 220.0, 124.5)","(10.0, 24.0, 22.0)","(12.0, 28.0, 22.6875)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:07.639774,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 18.364705882352943)","(31.0, 220.0, 124.5)","(10.0, 24.0, 22.0)","(12.0, 28.0, 22.6875)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:08.658818,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 18.364705882352943)","(31.0, 220.0, 124.5)","(10.0, 24.0, 22.0)","(12.0, 28.0, 22.6875)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:09.727359,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 18.364705882352943)","(31.0, 220.0, 124.5)","(10.0, 24.0, 22.0)","(12.0, 28.0, 22.6875)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:10.816610,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 18.364705882352943)","(31.0, 220.0, 124.5)","(10.0, 24.0, 22.0)","(12.0, 28.0, 22.6875)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:11.894156,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 18.364705882352943)","(31.0, 220.0, 124.5)","(10.0, 24.0, 22.0)","(12.0, 28.0, 22.6875)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:13.002836,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 18.364705882352943)","(31.0, 220.0, 124.5)","(10.0, 24.0, 22.923076923076923)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:14.113337,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 13.7)","(31.0, 220.0, 124.5)","(10.0, 24.0, 17.25)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:15.233163,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:16.318804,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:17.418045,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:18.565203,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:19.636220,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:20.720268,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:21.754485,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:22.737097,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:23.795767,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:24.831913,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:25.872992,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:26.963043,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:28.007665,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:29.049110,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:30.174979,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:31.248087,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:32.340994,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:33.437608,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:34.553931,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:35.718470,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:36.926102,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:38.102398,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:39.358250,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:40.489756,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:41.616017,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:42.683485,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:43.822274,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:44.931093,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:46.062670,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:47.170124,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:48.317844,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:49.530523,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:50.637686,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:51.766007,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:52.963789,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:54.160558,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:55.503894,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:56.819023,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:58.107966,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
11-01-2023 20:58:59.405696,"(1.9, 3.2, 2.071111111111111)","(2.8, 4.4, 2.8775000000000004)","(9.0, 19.0, 11.933333333333334)","(31.0, 220.0, 124.5)","(10.0, 24.0, 15.0)","(12.0, 28.0, 14.25)","(17.0, 55.0, 38.75)","(21.0, 75.0, 49.54545454545455)"
