,Fake Magic,Taspinaro,Right Hook,Madetobebroken,Labby Rock,Tennessee Beach,Tricky Mikki,Snowbird,Destiny Force
11-01-2023 13:47:51.260227,"(2.45, 2.94, 2.929411764705882)","(26.0, 38.0, 35.81818181818182)","(7.0, 8.4, 8.215)","(12.0, 16.0, 15.873134328358208)","(26.0, 46.0, 45.69230769230769)","(13.0, 16.5, 16.08823529411765)","(2.6, 3.05, 3.026)","(31.0, 50.0, 48.15384615384615)","(61.0, 95.0, 93.33333333333333)"
11-01-2023 13:47:52.893232,"(2.45, 2.94, 2.929411764705882)","(26.0, 38.0, 35.666666666666664)","(7.0, 8.4, 8.215)","(12.0, 16.0, 15.685185185185185)","(26.0, 46.0, 43.333333333333336)","(13.0, 16.5, 16.08823529411765)","(2.6, 3.05, 3.0289473684210524)","(31.0, 50.0, 48.15384615384615)","(61.0, 95.0, 92.6086956521739)"
11-01-2023 13:47:54.366307,"(2.45, 2.94, 2.929411764705882)","(26.0, 38.0, 36.6)","(7.0, 8.4, 8.215)","(12.0, 16.0, 15.777777777777779)","(26.0, 46.0, 43.333333333333336)","(13.0, 16.5, 15.916666666666666)","(2.6, 3.05, 3.0289473684210524)","(31.0, 50.0, 48.15384615384615)","(61.0, 100.0, 92.6086956521739)"
11-01-2023 13:47:55.876947,"(2.45, 2.94, 2.929411764705882)","(26.0, 38.0, 36.6)","(7.0, 8.4, 8.215)","(12.0, 16.0, 15.863636363636363)","(26.0, 46.0, 43.333333333333336)","(13.0, 16.5, 16.24074074074074)","(2.6, 3.05, 3.032089552238806)","(31.0, 50.0, 48.15384615384615)","(61.0, 100.0, 94.33333333333333)"
11-01-2023 13:47:57.416306,"(2.45, 2.94, 2.915436241610738)","(26.0, 38.0, 36.6)","(7.0, 8.4, 8.215)","(12.0, 16.0, 16.32191780821918)","(26.0, 46.0, 43.333333333333336)","(13.0, 16.5, 16.274193548387096)","(2.6, 3.05, 3.032089552238806)","(31.0, 50.0, 48.15384615384615)","(61.0, 100.0, 94.13793103448276)"
11-01-2023 13:47:58.898984,"(2.45, 2.94, 2.919550561797753)","(26.0, 38.0, 36.476190476190474)","(7.0, 8.4, 8.248275862068965)","(12.0, 17.0, 16.12121212121212)","(26.0, 46.0, 43.44)","(13.0, 16.5, 16.274193548387096)","(2.6, 3.05, 3.0318181818181817)","(31.0, 50.0, 48.15384615384615)","(61.0, 100.0, 94.13793103448276)"
11-01-2023 13:48:00.435201,"(2.45, 2.92, 2.919550561797753)","(26.0, 38.0, 36.476190476190474)","(7.0, 8.4, 8.248275862068965)","(12.0, 17.0, 16.216216216216218)","(26.0, 46.0, 43.44)","(13.0, 16.5, 16.094594594594593)","(2.6, 3.05, 3.0318181818181817)","(31.0, 50.0, 48.15384615384615)","(61.0, 100.0, 94.33333333333333)"
11-01-2023 13:48:01.800974,"(2.45, 2.92, 2.8907692307692305)","(26.0, 38.0, 36.476190476190474)","(7.0, 8.4, 8.364285714285714)","(12.0, 17.0, 16.275)","(26.0, 46.0, 43.53846153846154)","(13.0, 16.5, 16.28)","(2.6, 3.05, 3.0236842105263158)","(31.0, 50.0, 48.285714285714285)","(61.0, 100.0, 94.33333333333333)"
11-01-2023 13:48:03.184060,"(2.45, 2.9, 2.8907692307692305)","(26.0, 38.0, 36.476190476190474)","(7.0, 8.4, 8.364285714285714)","(12.0, 17.0, 16.369565217391305)","(26.0, 46.0, 43.53846153846154)","(13.0, 16.5, 16.28)","(2.6, 3.05, 3.0241379310344825)","(31.0, 50.0, 48.285714285714285)","(61.0, 100.0, 94.33333333333333)"
11-01-2023 13:48:04.516392,"(2.45, 2.9, 2.8771428571428572)","(26.0, 38.0, 37.0)","(7.0, 8.4, 8.364285714285714)","(12.0, 17.0, 16.369565217391305)","(26.0, 46.0, 43.53846153846154)","(13.0, 16.5, 16.48076923076923)","(2.6, 3.05, 3.024431818181818)","(31.0, 50.0, 48.285714285714285)","(61.0, 100.0, 94.33333333333333)"
11-01-2023 13:48:05.869970,"(2.45, 2.88, 2.874285714285714)","(26.0, 38.0, 37.0)","(7.0, 8.4, 8.455555555555556)","(12.0, 17.0, 16.258064516129032)","(26.0, 46.0, 43.53846153846154)","(13.0, 16.5, 16.48076923076923)","(2.6, 3.05, 3.0255434782608694)","(31.0, 50.0, 48.285714285714285)","(61.0, 100.0, 94.33333333333333)"
11-01-2023 13:48:07.266238,"(2.45, 2.88, 2.87)","(26.0, 38.0, 37.0)","(7.0, 8.6, 8.451948051948053)","(12.0, 16.5, 16.333333333333332)","(26.0, 46.0, 42.95238095238095)","(13.0, 16.5, 16.671232876712327)","(2.6, 3.05, 3.0255434782608694)","(31.0, 50.0, 48.285714285714285)","(61.0, 100.0, 94.33333333333333)"
11-01-2023 13:48:08.704680,"(2.45, 2.86, 2.8298969072164946)","(26.0, 38.0, 32.666666666666664)","(7.0, 8.8, 8.603846153846154)","(12.0, 16.5, 16.580645161290324)","(26.0, 46.0, 44.0)","(13.0, 17.0, 15.85897435897436)","(2.6, 3.05, 2.984111111111111)","(31.0, 50.0, 48.333333333333336)","(61.0, 100.0, 94.48275862068965)"
11-01-2023 13:48:10.102031,"(2.45, 2.86, 2.846)","(26.0, 38.0, 34.44444444444444)","(7.0, 8.8, 8.488235294117647)","(12.0, 17.0, 16.640625)","(26.0, 46.0, 43.91304347826087)","(13.0, 16.0, 15.568181818181818)","(2.6, 3.0, 2.983047619047619)","(31.0, 50.0, 48.76923076923077)","(61.0, 100.0, 94.64285714285714)"
11-01-2023 13:48:11.519060,"(2.45, 2.88, 2.858461538461538)","(26.0, 38.0, 31.6)","(7.0, 8.8, 8.416)","(12.0, 17.0, 16.64516129032258)","(26.0, 46.0, 43.714285714285715)","(13.0, 16.0, 15.41304347826087)","(2.6, 3.0, 3.0089333333333332)","(31.0, 50.0, 48.76923076923077)","(61.0, 100.0, 94.64285714285714)"
11-01-2023 13:48:12.994344,"(2.45, 2.88, 2.8565217391304345)","(26.0, 38.0, 32.18181818181818)","(7.0, 8.8, 8.464197530864197)","(12.0, 17.0, 16.51923076923077)","(26.0, 46.0, 43.81818181818182)","(13.0, 15.5, 15.357142857142858)","(2.6, 3.05, 3.006153846153846)","(31.0, 50.0, 48.93333333333333)","(61.0, 100.0, 93.25581395348837)"
11-01-2023 13:48:14.411097,"(2.45, 2.88, 2.8529323308270675)","(26.0, 38.0, 32.18181818181818)","(7.0, 8.8, 8.422222222222222)","(12.0, 17.0, 16.695121951219512)","(26.0, 46.0, 43.81818181818182)","(13.0, 15.5, 15.701754385964913)","(2.6, 3.05, 3.005)","(31.0, 50.0, 48.54545454545455)","(61.0, 100.0, 93.25581395348837)"
11-01-2023 13:48:15.855570,"(2.45, 2.88, 2.8529323308270675)","(26.0, 38.0, 32.18181818181818)","(7.0, 8.8, 8.422222222222222)","(12.0, 17.0, 16.695121951219512)","(26.0, 46.0, 43.91304347826087)","(13.0, 16.0, 15.73)","(2.6, 3.05, 3.005)","(31.0, 50.0, 48.93333333333333)","(61.0, 100.0, 93.82978723404256)"
11-01-2023 13:48:17.310921,"(2.45, 2.88, 2.8529323308270675)","(26.0, 38.0, 32.18181818181818)","(7.0, 8.8, 8.43973509933775)","(12.0, 17.0, 16.695121951219512)","(26.0, 46.0, 43.91304347826087)","(13.0, 16.0, 15.73)","(2.6, 3.05, 3.005)","(31.0, 50.0, 48.93333333333333)","(61.0, 100.0, 93.4090909090909)"
11-01-2023 13:48:18.770979,"(2.45, 2.88, 2.8520930232558137)","(26.0, 38.0, 32.666666666666664)","(7.0, 8.8, 8.453503184713377)","(12.0, 17.0, 16.543478260869566)","(26.0, 46.0, 43.81818181818182)","(13.0, 16.0, 15.61038961038961)","(2.6, 3.05, 2.99675)","(31.0, 50.0, 48.0)","(61.0, 100.0, 92.5)"
11-01-2023 13:48:20.204025,"(2.45, 2.88, 2.8634146341463413)","(26.0, 38.0, 32.666666666666664)","(7.0, 8.8, 8.528571428571428)","(12.0, 17.0, 16.555555555555557)","(26.0, 46.0, 43.91304347826087)","(13.0, 16.0, 15.514705882352942)","(2.6, 3.0, 2.9843542435424353)","(31.0, 50.0, 48.4)","(61.0, 95.0, 92.58620689655173)"
11-01-2023 13:48:21.836752,"(2.45, 2.88, 2.863076923076923)","(26.0, 38.0, 32.666666666666664)","(7.0, 8.6, 8.556521739130435)","(12.0, 17.0, 16.615384615384617)","(26.0, 46.0, 43.6)","(13.0, 16.0, 15.518518518518519)","(2.6, 3.0, 2.9843703703703706)","(31.0, 50.0, 48.285714285714285)","(61.0, 95.0, 92.67857142857143)"
11-01-2023 13:48:23.558036,"(2.45, 2.88, 2.858409090909091)","(26.0, 38.0, 35.57692307692308)","(7.0, 8.6, 8.464335664335664)","(12.0, 17.0, 16.73148148148148)","(26.0, 46.0, 44.72)","(13.0, 16.0, 15.833333333333334)","(2.6, 3.0, 2.9977142857142858)","(31.0, 50.0, 48.8235294117647)","(61.0, 95.0, 92.77777777777777)"
11-01-2023 13:48:25.196150,"(2.45, 2.9, 2.8563934426229505)","(26.0, 38.0, 30.470588235294116)","(7.0, 8.8, 8.5375)","(12.0, 17.0, 16.846153846153847)","(26.0, 46.0, 44.76923076923077)","(13.0, 16.0, 15.621212121212121)","(2.6, 3.0, 2.9929032258064514)","(31.0, 50.0, 52.3)","(61.0, 95.0, 92.77777777777777)"
11-01-2023 13:48:26.928431,"(2.45, 2.88, 2.854705882352941)","(26.0, 38.0, 32.434782608695656)","(7.0, 8.6, 8.483333333333334)","(12.0, 17.0, 17.011904761904763)","(26.0, 46.0, 44.76923076923077)","(13.0, 16.0, 15.621212121212121)","(2.6, 3.0, 2.9929032258064514)","(31.0, 55.0, 51.5)","(61.0, 95.0, 93.75)"
11-01-2023 13:48:28.619662,"(2.45, 2.88, 2.862197802197802)","(26.0, 38.0, 33.38461538461539)","(7.0, 8.6, 8.51764705882353)","(12.0, 17.5, 16.930555555555557)","(26.0, 46.0, 44.857142857142854)","(13.0, 16.0, 15.51923076923077)","(2.6, 3.0, 2.995925925925926)","(31.0, 55.0, 52.13636363636364)","(61.0, 95.0, 93.07692307692308)"
11-01-2023 13:48:30.796234,"(2.45, 2.88, 2.8377777777777777)","(26.0, 38.0, 35.0)","(7.0, 8.6, 8.485889570552146)","(12.0, 17.5, 17.18888888888889)","(26.0, 46.0, 47.339285714285715)","(13.0, 16.0, 14.893258426966293)","(2.6, 3.3, 3.262280701754386)","(31.0, 55.0, 53.333333333333336)","(61.0, 100.0, 96.05263157894737)"
11-01-2023 13:48:32.502152,"(2.45, 2.84, 2.7395833333333335)","(26.0, 38.0, 32.857142857142854)","(7.0, 8.6, 8.195454545454545)","(12.0, 17.5, 16.933333333333334)","(26.0, 55.0, 46.17857142857143)","(13.0, 15.0, 14.824074074074074)","(2.6, 3.3, 3.203389830508475)","(31.0, 55.0, 53.333333333333336)","(61.0, 100.0, 96.42857142857143)"
11-01-2023 13:48:34.222263,"(2.45, 2.74, 2.756)","(26.0, 36.0, 31.8)","(7.0, 8.2, 8.195918367346938)","(12.0, 17.5, 16.96875)","(26.0, 55.0, 46.6271186440678)","(13.0, 15.0, 14.84375)","(2.6, 3.25, 3.187743190661479)","(31.0, 60.0, 54.11764705882353)","(61.0, 100.0, 97.2)"
11-01-2023 13:48:35.838968,"(2.45, 2.78, 2.771)","(26.0, 36.0, 32.357142857142854)","(7.0, 8.2, 8.196694214876032)","(12.0, 17.5, 17.094202898550726)","(26.0, 55.0, 47.03225806451613)","(13.0, 15.0, 14.910714285714286)","(2.6, 3.2, 3.189935064935065)","(31.0, 60.0, 55.0)","(61.0, 100.0, 97.4074074074074)"
11-01-2023 13:48:37.513528,"(2.45, 2.78, 2.78725)","(26.0, 36.0, 30.571428571428573)","(7.0, 8.2, 8.312328767123288)","(12.0, 17.5, 17.094202898550726)","(26.0, 55.0, 48.04225352112676)","(13.0, 15.0, 14.907407407407407)","(2.6, 3.2, 3.186637931034483)","(31.0, 60.0, 55.0)","(61.0, 100.0, 97.4074074074074)"
11-01-2023 13:48:39.052206,"(2.45, 2.8, 2.7874074074074073)","(26.0, 34.0, 30.571428571428573)","(7.0, 8.4, 8.28639053254438)","(12.0, 17.5, 17.06923076923077)","(26.0, 55.0, 48.04225352112676)","(13.0, 15.0, 14.906976744186046)","(2.6, 3.2, 3.186343612334802)","(31.0, 60.0, 55.0)","(61.0, 100.0, 97.4074074074074)"
11-01-2023 13:48:40.723264,"(2.45, 2.8, 2.78625)","(26.0, 34.0, 30.571428571428573)","(7.0, 8.4, 8.293333333333333)","(12.0, 17.5, 17.06923076923077)","(26.0, 55.0, 48.04225352112676)","(13.0, 15.0, 14.862745098039216)","(2.6, 3.2, 3.218595041322314)","(31.0, 60.0, 57.142857142857146)","(61.0, 100.0, 97.32142857142857)"
11-01-2023 13:48:42.375134,"(2.45, 2.8, 2.784722222222222)","(26.0, 34.0, 30.5)","(7.0, 8.4, 8.33968253968254)","(12.0, 17.5, 17.055555555555557)","(26.0, 55.0, 48.04225352112676)","(13.0, 15.0, 14.144927536231885)","(2.6, 3.25, 3.222463768115942)","(31.0, 60.0, 57.142857142857146)","(61.0, 100.0, 97.24137931034483)"
11-01-2023 13:48:44.028425,"(2.45, 2.8, 2.7574301675977653)","(26.0, 32.0, 30.25)","(7.0, 8.4, 8.330555555555556)","(12.0, 17.5, 17.055555555555557)","(26.0, 55.0, 45.27906976744186)","(13.0, 14.5, 14.117924528301886)","(2.6, 3.25, 3.215454545454546)","(31.0, 60.0, 57.89473684210526)","(61.0, 100.0, 97.3076923076923)"
11-01-2023 13:48:45.564373,"(2.45, 2.8, 2.748679245283019)","(26.0, 32.0, 30.444444444444443)","(7.0, 8.4, 8.356204379562044)","(12.0, 17.5, 17.06923076923077)","(26.0, 55.0, 46.291666666666664)","(13.0, 14.5, 14.794117647058824)","(2.6, 3.25, 3.222262773722628)","(31.0, 60.0, 57.89473684210526)","(61.0, 100.0, 97.3076923076923)"
11-01-2023 13:48:47.064745,"(2.5, 2.76, 2.7519444444444443)","(26.0, 32.0, 30.25)","(7.0, 8.4, 8.309375)","(12.0, 17.5, 17.17142857142857)","(31.0, 55.0, 48.61538461538461)","(13.0, 15.0, 14.473684210526315)","(2.7, 3.25, 3.21328125)","(41.0, 60.0, 57.89473684210526)","(61.0, 100.0, 97.4074074074074)"
11-01-2023 13:48:48.651843,"(2.5, 2.76, 2.7478899082568806)","(26.0, 32.0, 30.25)","(7.0, 8.4, 8.31186440677966)","(12.0, 17.5, 17.15714285714286)","(31.0, 50.0, 47.125)","(13.0, 14.5, 14.444444444444445)","(2.7, 3.25, 3.2168711656441715)","(41.0, 60.0, 57.89473684210526)","(61.0, 100.0, 97.4074074074074)"
11-01-2023 13:48:50.343507,"(2.5, 2.76, 2.7469411764705884)","(21.0, 32.0, 30.5)","(7.0, 8.4, 8.226086956521739)","(12.0, 17.5, 17.346153846153847)","(31.0, 55.0, 47.97560975609756)","(13.0, 14.5, 14.461538461538462)","(2.7, 3.25, 3.2009433962264153)","(41.0, 60.0, 57.89473684210526)","(61.0, 100.0, 97.4074074074074)"
11-01-2023 13:48:52.067022,"(2.5, 2.76, 2.7562857142857142)","(21.0, 32.0, 30.5)","(7.0, 8.4, 8.226086956521739)","(12.0, 17.5, 17.192307692307693)","(31.0, 55.0, 47.97560975609756)","(13.0, 15.0, 14.69811320754717)","(2.7, 3.2, 3.1985074626865675)","(41.0, 60.0, 57.89473684210526)","(61.0, 100.0, 97.87878787878788)"
11-01-2023 13:48:53.731970,"(2.5, 2.76, 2.7594520547945205)","(21.0, 32.0, 31.066666666666666)","(7.0, 8.4, 8.38)","(12.0, 17.5, 17.6)","(31.0, 55.0, 48.925)","(13.0, 15.0, 14.80952380952381)","(2.7, 3.2, 3.16875)","(41.0, 60.0, 57.05882352941177)","(61.0, 100.0, 97.96875)"
11-01-2023 13:48:55.465493,"(2.5, 2.78, 2.7610126582278482)","(21.0, 34.0, 30.88888888888889)","(7.0, 8.4, 8.277777777777777)","(12.0, 18.5, 17.7)","(31.0, 55.0, 49.13953488372093)","(13.0, 15.0, 14.80327868852459)","(2.7, 3.2, 3.1443231441048036)","(41.0, 65.0, 59.729729729729726)","(61.0, 100.0, 97.79411764705883)"
11-01-2023 13:48:57.060310,"(2.5, 2.78, 2.7627272727272727)","(21.0, 34.0, 31.565217391304348)","(7.0, 8.4, 8.277777777777777)","(12.0, 18.0, 17.636363636363637)","(31.0, 55.0, 49.06818181818182)","(13.0, 15.0, 14.524390243902438)","(2.7, 3.15, 3.1444444444444444)","(41.0, 60.0, 59.729729729729726)","(61.0, 100.0, 97.90322580645162)"
11-01-2023 13:48:58.735632,"(2.5, 2.78, 2.7761702127659573)","(21.0, 34.0, 31.272727272727273)","(7.0, 8.4, 8.532374100719425)","(13.0, 18.0, 17.8)","(31.0, 55.0, 49.0)","(13.0, 15.0, 14.576086956521738)","(2.7, 3.15, 3.1436936936936934)","(41.0, 60.0, 59.743589743589745)","(71.0, 100.0, 97.71428571428571)"
11-01-2023 13:49:00.288418,"(2.5, 2.8, 2.78258064516129)","(21.0, 34.0, 30.615384615384617)","(7.0, 8.6, 8.522580645161291)","(13.0, 18.0, 17.875)","(31.0, 55.0, 49.0)","(13.0, 15.0, 14.357142857142858)","(2.7, 3.15, 3.1365384615384615)","(41.0, 60.0, 59.743589743589745)","(71.0, 100.0, 97.71428571428571)"
11-01-2023 13:49:02.066664,"(2.5, 2.8, 2.7824615384615385)","(21.0, 34.0, 31.333333333333332)","(7.0, 8.6, 8.46808510638298)","(13.0, 18.0, 17.928571428571427)","(31.0, 55.0, 49.68181818181818)","(13.0, 14.5, 14.27450980392157)","(2.7, 3.15, 3.1439716312056736)","(41.0, 60.0, 57.5)","(71.0, 100.0, 97.89473684210526)"
11-01-2023 13:49:03.662954,"(2.5, 2.8, 2.7824615384615385)","(21.0, 32.0, 30.857142857142858)","(7.0, 8.6, 8.452380952380953)","(13.0, 18.0, 17.744897959183675)","(31.0, 55.0, 48.945454545454545)","(13.0, 14.5, 14.192982456140351)","(2.7, 3.15, 3.1741784037558687)","(41.0, 60.0, 57.5)","(71.0, 100.0, 98.29787234042553)"
11-01-2023 13:49:05.266799,"(2.5, 2.8, 2.765454545454545)","(21.0, 32.0, 30.6)","(7.0, 8.6, 8.430769230769231)","(13.0, 18.0, 17.71818181818182)","(31.0, 55.0, 48.945454545454545)","(13.0, 14.5, 14.231481481481481)","(2.6, 3.2, 3.1695652173913045)","(41.0, 60.0, 57.5)","(71.0, 100.0, 98.29787234042553)"
11-01-2023 13:49:06.794178,"(2.5, 2.8, 2.76695652173913)","(21.0, 32.0, 30.6)","(7.0, 8.6, 8.675)","(13.0, 18.0, 17.59313725490196)","(31.0, 55.0, 48.945454545454545)","(13.0, 14.5, 14.205357142857142)","(2.6, 3.2, 3.145985401459854)","(41.0, 60.0, 57.5)","(71.0, 100.0, 98.22222222222223)"
11-01-2023 13:49:08.482533,"(2.5, 2.8, 2.793734939759036)","(21.0, 32.0, 30.6)","(7.0, 8.8, 8.569230769230769)","(13.0, 18.0, 17.16304347826087)","(31.0, 55.0, 48.945454545454545)","(13.0, 14.5, 14.210526315789474)","(2.6, 3.15, 3.14765625)","(41.0, 60.0, 57.5)","(71.0, 100.0, 98.36734693877551)"
11-01-2023 13:49:10.385634,"(2.5, 2.8, 2.811325301204819)","(21.0, 32.0, 30.6)","(7.0, 8.8, 8.461538461538462)","(13.0, 17.5, 17.08108108108108)","(31.0, 55.0, 49.1578947368421)","(13.0, 14.5, 14.037037037037036)","(2.6, 3.15, 3.1476190476190475)","(41.0, 60.0, 57.5)","(71.0, 100.0, 99.4047619047619)"
11-01-2023 13:49:12.255681,"(2.45, 2.82, 2.796103896103896)","(21.0, 32.0, 30.6)","(7.5, 8.8, 8.457142857142857)","(13.0, 17.5, 17.06)","(31.0, 55.0, 49.774193548387096)","(12.0, 14.5, 14.037037037037036)","(2.7, 3.15, 3.1441176470588235)","(41.0, 60.0, 57.5)","(71.0, 100.0, 99.4047619047619)"
11-01-2023 13:49:14.069062,"(2.45, 2.8, 2.7949333333333333)","(21.0, 32.0, 30.4)","(7.5, 8.8, 8.444444444444445)","(13.0, 17.5, 17.336206896551722)","(31.0, 55.0, 49.774193548387096)","(12.0, 14.5, 14.041666666666666)","(2.7, 3.15, 3.129918032786885)","(41.0, 60.0, 57.5)","(71.0, 100.0, 99.54545454545455)"
11-01-2023 13:49:16.115821,"(2.5, 2.8, 2.799259259259259)","(21.0, 32.0, 30.4)","(7.0, 8.6, 8.552631578947368)","(13.0, 17.5, 17.336206896551722)","(31.0, 55.0, 49.96)","(12.0, 14.5, 14.033333333333333)","(2.7, 3.15, 3.129918032786885)","(41.0, 60.0, 57.5)","(71.0, 100.0, 99.70588235294117)"
11-01-2023 13:49:18.197575,"(2.5, 2.82, 2.8075555555555556)","(21.0, 32.0, 30.4)","(7.5, 8.8, 8.497777777777777)","(13.0, 17.5, 17.364285714285714)","(31.0, 55.0, 50.5)","(12.0, 14.5, 14.280821917808218)","(2.7, 3.15, 3.1353260869565216)","(41.0, 60.0, 57.5)","(71.0, 100.0, 99.70588235294117)"
11-01-2023 13:49:19.977411,"(2.5, 2.82, 2.8075555555555556)","(21.0, 32.0, 30.4)","(7.5, 8.8, 8.514685314685314)","(13.0, 17.5, 17.364285714285714)","(31.0, 55.0, 50.5)","(12.0, 14.5, 14.203703703703704)","(2.7, 3.15, 3.1331632653061225)","(41.0, 60.0, 58.333333333333336)","(71.0, 100.0, 99.70588235294117)"
11-01-2023 13:49:21.683993,"(2.5, 2.82, 2.7873770491803276)","(21.0, 32.0, 30.736842105263158)","(7.5, 8.8, 8.495454545454546)","(13.0, 17.5, 17.37074829931973)","(31.0, 55.0, 50.6551724137931)","(12.0, 14.5, 14.136363636363637)","(2.7, 3.15, 3.1391999999999998)","(41.0, 60.0, 59.642857142857146)","(71.0, 100.0, 99.71153846153847)"
11-01-2023 13:49:23.509759,"(2.5, 2.8, 2.7922962962962963)","(21.0, 32.0, 30.58823529411765)","(7.5, 8.8, 8.647826086956522)","(13.0, 17.5, 17.17241379310345)","(31.0, 55.0, 50.22727272727273)","(12.0, 14.5, 13.482758620689655)","(2.7, 3.15, 3.14)","(41.0, 60.0, 58.095238095238095)","(71.0, 100.0, 99.80392156862744)"
11-01-2023 13:49:25.517466,"(2.5, 2.8, 2.7922962962962963)","(21.0, 32.0, 30.58823529411765)","(7.5, 8.8, 8.647826086956522)","(13.0, 17.5, 17.17241379310345)","(31.0, 55.0, 50.22727272727273)","(12.0, 14.0, 13.411764705882353)","(2.7, 3.15, 3.1227272727272726)","(41.0, 65.0, 58.095238095238095)","(71.0, 100.0, 99.8)"
11-01-2023 13:49:27.293306,"(2.5, 2.8, 2.793833333333333)","(21.0, 32.0, 30.625)","(7.5, 8.8, 8.647826086956522)","(13.0, 17.5, 17.17241379310345)","(31.0, 55.0, 52.857142857142854)","(12.0, 14.0, 13.487179487179487)","(2.7, 3.15, 3.110869565217391)","(41.0, 65.0, 58.095238095238095)","(71.0, 100.0, 99.80392156862744)"
11-01-2023 13:49:29.000494,"(2.5, 2.8, 2.790263157894737)","(21.0, 32.0, 30.714285714285715)","(7.5, 8.8, 8.647826086956522)","(13.0, 17.5, 17.37074829931973)","(31.0, 55.0, 53.57142857142857)","(12.0, 14.0, 13.534883720930232)","(2.7, 3.15, 3.116304347826087)","(41.0, 65.0, 58.095238095238095)","(71.0, 100.0, 99.80392156862744)"
11-01-2023 13:49:30.551912,"(2.5, 2.8, 2.790833333333333)","(21.0, 32.0, 30.941176470588236)","(7.5, 8.8, 8.665625)","(13.0, 17.5, 17.238853503184714)","(31.0, 55.0, 53.035714285714285)","(11.0, 14.0, 13.625)","(2.7, 3.15, 3.102027027027027)","(41.0, 65.0, 58.25581395348837)","(71.0, 100.0, 99.8076923076923)"
11-01-2023 13:49:32.378016,"(2.5, 2.82, 2.826706948640483)","(21.0, 32.0, 30.941176470588236)","(7.5, 8.8, 8.66031746031746)","(13.0, 17.5, 17.238853503184714)","(31.0, 55.0, 53.035714285714285)","(11.0, 14.0, 13.615384615384615)","(2.7, 3.15, 3.105026455026455)","(41.0, 65.0, 58.25581395348837)","(71.0, 100.0, 99.8076923076923)"
11-01-2023 13:49:34.088830,"(2.5, 2.84, 2.8273033707865167)","(21.0, 32.0, 30.941176470588236)","(7.5, 8.8, 8.66)","(13.0, 17.5, 17.22189349112426)","(31.0, 55.0, 53.035714285714285)","(11.0, 14.0, 13.4375)","(2.7, 3.15, 3.1074468085106384)","(41.0, 65.0, 58.25581395348837)","(71.0, 100.0, 99.8076923076923)"
11-01-2023 13:49:35.678003,"(2.5, 2.84, 2.8291017964071856)","(21.0, 32.0, 30.941176470588236)","(7.5, 8.8, 8.641509433962264)","(13.0, 17.5, 17.22189349112426)","(31.0, 55.0, 52.708333333333336)","(11.0, 13.5, 13.82258064516129)","(2.7, 3.15, 3.0887323943661973)","(41.0, 65.0, 58.25581395348837)","(71.0, 100.0, 99.8076923076923)"
11-01-2023 13:49:37.474393,"(2.5, 2.84, 2.8536363636363635)","(21.0, 32.0, 31.77777777777778)","(7.5, 8.8, 8.783333333333333)","(13.0, 17.5, 17.074074074074073)","(31.0, 55.0, 53.541666666666664)","(11.0, 14.0, 13.68041237113402)","(2.7, 3.1, 3.029166666666667)","(41.0, 65.0, 59.18604651162791)","(71.0, 120.0, 102.0)"
11-01-2023 13:49:39.336627,"(2.5, 2.86, 2.8425641025641024)","(21.0, 32.0, 31.57142857142857)","(7.5, 8.8, 8.783333333333333)","(13.0, 17.5, 17.05128205128205)","(31.0, 55.0, 53.25)","(11.0, 14.5, 13.61875)","(2.7, 3.05, 3.0221518987341773)","(41.0, 65.0, 59.18604651162791)","(71.0, 120.0, 103.63636363636364)"
11-01-2023 13:49:40.910467,"(2.5, 2.86, 2.8351724137931034)","(21.0, 32.0, 25.0)","(7.5, 8.8, 9.058536585365854)","(13.0, 17.5, 18.106060606060606)","(31.0, 55.0, 57.5)","(11.0, 14.5, 12.166666666666666)","(2.7, 3.05, 2.993333333333333)","(41.0, 65.0, 60.714285714285715)","(71.0, 120.0, 122.72727272727272)"
11-01-2023 13:49:42.416414,"(2.5, 2.86, 2.8497142857142856)","(21.0, 29.0, 24.5)","(7.5, 9.4, 9.170149253731344)","(13.0, 18.5, 18.035714285714285)","(31.0, 60.0, 55.5)","(11.0, 13.5, 13.1)","(2.7, 3.0, 2.981176470588235)","(41.0, 70.0, 60.714285714285715)","(71.0, 130.0, 124.28571428571429)"
11-01-2023 13:49:43.994616,"(2.5, 2.9, 2.8883185840707966)","(21.0, 26.0, 24.25)","(7.5, 9.6, 9.262222222222222)","(13.0, 18.5, 18.25)","(31.0, 60.0, 55.714285714285715)","(11.0, 13.5, 12.942857142857143)","(2.7, 3.0, 2.981176470588235)","(41.0, 70.0, 60.714285714285715)","(71.0, 130.0, 124.28571428571429)"
11-01-2023 13:49:45.507851,"(2.6, 2.9, 2.8729729729729727)","(20.0, 25.0, 24.88235294117647)","(7.5, 9.6, 9.506172839506172)","(13.0, 18.5, 18.25)","(31.0, 60.0, 58.25)","(11.0, 13.5, 12.366666666666667)","(2.7, 3.0, 2.966315789473684)","(41.0, 70.0, 60.416666666666664)","(71.0, 130.0, 127.6470588235294)"
11-01-2023 13:49:47.049266,"(2.6, 2.9, 2.8729729729729727)","(20.0, 25.0, 25.4375)","(7.5, 9.6, 9.585454545454546)","(13.0, 18.5, 18.2375)","(31.0, 60.0, 59.0625)","(11.0, 12.5, 12.88888888888889)","(2.7, 3.0, 2.960851063829787)","(41.0, 70.0, 65.41666666666667)","(71.0, 130.0, 128.66666666666666)"
