,Modulating,Zambora Lola,Kingsbrae Monica,Cherry Chunker,Burn The Edge,Tranquil Lindy,Nangar Candy,Esthers Rose
12-01-2023 10:50:26.797594,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:27.943923,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:29.148071,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:30.278272,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:31.380155,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:32.452586,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:33.430063,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:34.533401,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:35.712111,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:36.817512,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 2.8352)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:37.866137,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.8, 2.8352)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:38.960617,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.8, 2.8352)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:39.987420,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.8, 2.8352)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:41.015118,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.8, 2.8352)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:42.052962,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.8, 2.8352)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:43.131628,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.8, 2.8352)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:44.179952,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.8, 2.8352)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:45.215063,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.8, 2.8352)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:46.308379,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.8, 2.8352)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:47.420806,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.8, 2.8352)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:48.557843,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.8, 2.8352)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:49.730417,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.8, 2.8352)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:50.892374,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.8, 2.8352)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:52.095392,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.8, 2.8352)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:53.159833,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.8, 2.8352)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:54.203483,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.8, 2.8352)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:55.205526,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.8, 2.8352)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:56.218844,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.8, 2.8352)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:57.223919,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.8, 2.8352)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:58.283022,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.8, 2.8352)","(31.0, 210.0, 123.0)"
12-01-2023 10:50:59.330957,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.8, 2.8352)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:00.399331,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.8, 2.8352)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:01.434004,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.8, 2.8352)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:02.483148,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.8, 2.8352)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:03.529998,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.8, 2.8352)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:04.513427,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.8, 2.8352)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:05.556632,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.8, 2.8352)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:06.588076,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.8, 2.8352)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:07.628221,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.8, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:08.666674,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:09.738929,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:10.800370,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:11.805521,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:12.823504,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:13.866065,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:14.970489,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:16.104155,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:17.240693,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:18.454045,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:19.563649,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:20.651160,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:21.699089,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:22.718157,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:23.746666,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:24.803054,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:25.853749,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:26.877997,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:27.848978,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:28.868920,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:29.837086,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:30.909273,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:31.919990,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:32.966656,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:33.995688,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:35.074978,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:36.104134,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:37.105804,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:38.171290,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:39.302342,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:40.436992,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:41.544888,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:42.614318,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:43.671994,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:44.736303,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:45.735024,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:46.822645,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:47.869623,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:48.892443,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:49.860226,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:50.899318,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:51.981216,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
12-01-2023 10:51:53.030027,"(4.0, 7.6, 7.151282051282051)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 46.0, 32.36363636363636)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.2809090909090908)","(31.0, 210.0, 123.0)"
