,Almighty Mack,Octare Stride,Phantom Rex,Mt View Buck,Good Boy Colombo,Blazin Sushi,Jay Jay Lopez
15-12-2022 15:49:37.222571,"(2.05, 2.18, 2.156842105263158)","(4.0, 4.6, 4.5285714285714285)","(5.5, 7.2, 6.947368421052632)","(26.0, 38.0, 37.0)","(81.0, 180.0, 165.0)","(31.0, 100.0, 93.51851851851852)","(4.4, 7.8, 7.777777777777778)"
15-12-2022 15:49:38.231717,"(2.05, 2.18, 2.156842105263158)","(4.0, 4.6, 4.55)","(5.5, 7.2, 6.912)","(26.0, 38.0, 35.333333333333336)","(81.0, 180.0, 166.36363636363637)","(31.0, 100.0, 88.33333333333333)","(4.4, 7.8, 7.777777777777778)"
15-12-2022 15:49:39.150066,"(2.05, 2.18, 2.16)","(4.0, 4.6, 4.535294117647059)","(5.5, 7.2, 7.008695652173913)","(26.0, 38.0, 34.0)","(81.0, 180.0, 166.36363636363637)","(31.0, 100.0, 88.33333333333333)","(4.4, 7.8, 7.777777777777778)"
15-12-2022 15:49:40.134211,"(2.05, 2.18, 2.16)","(4.0, 4.6, 4.535294117647059)","(5.5, 7.2, 7.008695652173913)","(26.0, 38.0, 34.8)","(81.0, 180.0, 166.36363636363637)","(31.0, 100.0, 90.0)","(4.4, 7.8, 7.777777777777778)"
15-12-2022 15:49:41.057599,"(2.05, 2.18, 2.16)","(4.0, 4.6, 4.535294117647059)","(5.5, 7.2, 7.064615384615385)","(26.0, 38.0, 33.2)","(81.0, 180.0, 166.36363636363637)","(31.0, 100.0, 91.76470588235294)","(4.4, 7.6, 7.588888888888889)"
15-12-2022 15:49:42.092774,"(2.05, 2.18, 2.163076923076923)","(4.0, 4.6, 4.585714285714285)","(5.5, 7.2, 7.054545454545455)","(26.0, 38.0, 33.2)","(81.0, 180.0, 148.1818181818182)","(31.0, 100.0, 93.63636363636364)","(4.4, 7.8, 7.777777777777778)"
15-12-2022 15:49:43.177802,"(2.05, 2.18, 2.163076923076923)","(4.0, 4.6, 4.585714285714285)","(5.5, 7.2, 7.054545454545455)","(26.0, 38.0, 34.30769230769231)","(81.0, 180.0, 148.1818181818182)","(31.0, 100.0, 93.63636363636364)","(4.4, 7.8, 7.777777777777778)"
15-12-2022 15:49:44.100777,"(2.05, 2.18, 2.168)","(4.0, 4.6, 4.585714285714285)","(5.5, 7.2, 7.054545454545455)","(26.0, 38.0, 35.09090909090909)","(81.0, 180.0, 148.1818181818182)","(31.0, 100.0, 93.63636363636364)","(4.4, 7.8, 7.777777777777778)"
15-12-2022 15:49:45.048060,"(2.05, 2.18, 2.176521739130435)","(4.0, 4.6, 4.56)","(5.5, 7.2, 7.054545454545455)","(26.0, 38.0, 35.5)","(81.0, 180.0, 148.1818181818182)","(31.0, 100.0, 96.66666666666667)","(4.6, 7.8, 7.786666666666666)"
15-12-2022 15:49:46.068317,"(2.05, 2.2, 2.190344827586207)","(4.0, 4.4, 4.385365853658537)","(5.5, 7.2, 7.058227848101266)","(26.0, 38.0, 35.5)","(81.0, 180.0, 148.1818181818182)","(31.0, 100.0, 93.63636363636364)","(4.6, 7.8, 7.776470588235294)"
15-12-2022 15:49:46.973452,"(2.05, 2.22, 2.191764705882353)","(4.0, 4.4, 4.375)","(5.5, 7.2, 7.134285714285714)","(26.0, 38.0, 35.5)","(81.0, 180.0, 148.1818181818182)","(31.0, 100.0, 93.63636363636364)","(4.6, 7.8, 7.776470588235294)"
15-12-2022 15:49:47.938765,"(1.95, 2.22, 2.199130434782609)","(4.0, 4.4, 4.375)","(5.5, 7.2, 7.134285714285714)","(21.0, 38.0, 34.631578947368425)","(91.0, 180.0, 148.1818181818182)","(31.0, 100.0, 93.63636363636364)","(4.6, 7.6, 7.588235294117647)"
15-12-2022 15:49:48.843481,"(1.95, 2.22, 2.1933333333333334)","(4.0, 4.4, 4.375)","(5.5, 7.2, 7.134285714285714)","(21.0, 38.0, 34.631578947368425)","(91.0, 180.0, 148.1818181818182)","(31.0, 100.0, 93.63636363636364)","(4.6, 7.8, 7.776470588235294)"
15-12-2022 15:49:49.810328,"(1.95, 2.22, 2.1933333333333334)","(4.0, 4.4, 4.375)","(5.5, 7.2, 7.134285714285714)","(21.0, 38.0, 34.631578947368425)","(91.0, 180.0, 148.1818181818182)","(31.0, 100.0, 93.63636363636364)","(4.6, 7.8, 7.7555555555555555)"
15-12-2022 15:49:50.795404,"(1.95, 2.22, 2.1933333333333334)","(4.0, 4.4, 4.36)","(5.5, 7.2, 7.116666666666667)","(21.0, 38.0, 33.733333333333334)","(91.0, 180.0, 148.1818181818182)","(31.0, 100.0, 93.63636363636364)","(4.6, 7.8, 7.777777777777778)"
15-12-2022 15:49:51.798521,"(1.95, 2.22, 2.205)","(4.0, 4.5, 4.317142857142857)","(5.5, 7.4, 7.190476190476191)","(21.0, 38.0, 33.42857142857143)","(91.0, 180.0, 148.1818181818182)","(31.0, 100.0, 93.63636363636364)","(4.6, 7.8, 7.776470588235294)"
15-12-2022 15:49:52.793108,"(1.95, 2.22, 2.2033333333333336)","(4.0, 4.4, 4.314285714285715)","(5.5, 7.4, 7.2)","(21.0, 38.0, 34.631578947368425)","(91.0, 180.0, 148.1818181818182)","(31.0, 100.0, 93.63636363636364)","(4.6, 7.8, 7.776470588235294)"
15-12-2022 15:49:53.815631,"(1.95, 2.22, 2.202857142857143)","(4.0, 4.4, 4.305263157894737)","(5.5, 7.6, 7.533333333333333)","(21.0, 38.0, 34.631578947368425)","(91.0, 180.0, 148.1818181818182)","(31.0, 100.0, 93.63636363636364)","(4.6, 7.8, 7.776470588235294)"
15-12-2022 15:49:54.821731,"(1.95, 2.22, 2.202857142857143)","(4.0, 4.3, 4.26551724137931)","(5.5, 7.6, 7.518181818181818)","(21.0, 38.0, 32.18181818181818)","(91.0, 180.0, 148.1818181818182)","(31.0, 100.0, 93.63636363636364)","(4.6, 7.8, 7.777777777777778)"
15-12-2022 15:49:55.823744,"(1.95, 2.22, 2.202857142857143)","(4.0, 4.3, 4.25)","(5.5, 7.6, 7.514285714285714)","(21.0, 36.0, 35.25)","(91.0, 180.0, 148.1818181818182)","(31.0, 100.0, 93.63636363636364)","(4.6, 8.0, 7.777777777777778)"
15-12-2022 15:49:56.887757,"(1.95, 2.22, 2.202857142857143)","(4.0, 4.3, 4.25)","(5.5, 7.6, 7.5027027027027025)","(21.0, 36.0, 34.5)","(91.0, 180.0, 148.1818181818182)","(31.0, 100.0, 93.63636363636364)","(4.6, 8.0, 7.618181818181818)"
15-12-2022 15:49:57.862354,"(1.95, 2.22, 2.210769230769231)","(3.7, 4.3, 4.25)","(5.5, 7.6, 7.483870967741935)","(21.0, 36.0, 35.5)","(91.0, 180.0, 148.1818181818182)","(31.0, 100.0, 93.63636363636364)","(5.0, 7.8, 7.618181818181818)"
15-12-2022 15:49:58.890013,"(1.95, 2.22, 2.210769230769231)","(3.7, 4.3, 4.248571428571428)","(5.5, 7.6, 7.4875)","(21.0, 36.0, 35.5)","(91.0, 180.0, 144.28571428571428)","(31.0, 100.0, 93.63636363636364)","(5.0, 7.8, 7.618181818181818)"
15-12-2022 15:49:59.941715,"(1.95, 2.22, 2.2171428571428575)","(3.7, 4.3, 4.184848484848485)","(5.5, 7.6, 7.4875)","(21.0, 38.0, 34.631578947368425)","(91.0, 180.0, 144.28571428571428)","(31.0, 100.0, 94.81481481481481)","(5.0, 7.8, 7.723076923076923)"
15-12-2022 15:50:00.863343,"(1.95, 2.24, 2.2300000000000004)","(3.7, 4.2, 4.164285714285715)","(5.5, 7.6, 7.5027027027027025)","(21.0, 38.0, 35.0)","(91.0, 180.0, 144.28571428571428)","(31.0, 100.0, 94.81481481481481)","(5.0, 7.8, 7.514285714285714)"
15-12-2022 15:50:01.787834,"(1.95, 2.24, 2.226666666666667)","(3.7, 4.2, 4.178260869565217)","(5.5, 7.6, 7.52)","(21.0, 40.0, 36.23529411764706)","(91.0, 180.0, 148.1818181818182)","(31.0, 100.0, 94.81481481481481)","(5.0, 7.6, 7.34)"
15-12-2022 15:50:02.708428,"(1.95, 2.24, 2.2314285714285718)","(3.7, 4.2, 4.179166666666667)","(5.5, 7.6, 7.522222222222222)","(21.0, 40.0, 38.11764705882353)","(91.0, 180.0, 156.66666666666666)","(31.0, 100.0, 94.81481481481481)","(5.0, 7.4, 7.331034482758621)"
15-12-2022 15:50:03.647554,"(1.95, 2.24, 2.226666666666667)","(3.7, 4.2, 4.178260869565217)","(5.5, 7.6, 7.469767441860465)","(21.0, 40.0, 38.5)","(91.0, 180.0, 156.66666666666666)","(31.0, 100.0, 97.3913043478261)","(5.0, 7.4, 7.314285714285715)"
15-12-2022 15:50:04.650519,"(1.95, 2.28, 2.2533333333333334)","(3.7, 4.2, 4.116666666666666)","(5.5, 7.6, 7.466666666666667)","(21.0, 40.0, 38.5)","(91.0, 180.0, 156.66666666666666)","(31.0, 100.0, 97.3913043478261)","(5.0, 7.4, 7.314285714285715)"
15-12-2022 15:50:05.586094,"(1.95, 2.26, 2.2566666666666664)","(3.7, 4.1, 4.053846153846154)","(5.5, 7.6, 7.378461538461538)","(21.0, 40.0, 38.5)","(91.0, 180.0, 156.66666666666666)","(31.0, 100.0, 94.81481481481481)","(5.0, 7.4, 7.266666666666667)"
15-12-2022 15:50:06.634203,"(1.95, 2.28, 2.2737499999999997)","(3.7, 4.1, 4.055)","(5.5, 7.4, 7.344)","(26.0, 40.0, 38.5)","(91.0, 180.0, 156.66666666666666)","(31.0, 100.0, 97.3913043478261)","(5.0, 7.4, 7.266666666666667)"
15-12-2022 15:50:07.644317,"(1.95, 2.3, 2.291111111111111)","(3.7, 4.1, 4.047727272727273)","(5.5, 7.2, 7.191304347826087)","(26.0, 40.0, 36.57142857142857)","(91.0, 180.0, 156.66666666666666)","(31.0, 100.0, 97.3913043478261)","(5.0, 7.4, 7.568421052631579)"
15-12-2022 15:50:08.619201,"(1.95, 2.3, 2.284)","(3.7, 4.1, 4.042553191489362)","(5.5, 7.4, 7.2375)","(26.0, 40.0, 38.15384615384615)","(91.0, 180.0, 156.66666666666666)","(31.0, 100.0, 97.3913043478261)","(5.0, 7.6, 7.542857142857143)"
15-12-2022 15:50:09.574842,"(1.95, 2.3, 2.288235294117647)","(3.7, 4.1, 4.04375)","(5.5, 7.4, 7.2375)","(26.0, 40.0, 38.31578947368421)","(91.0, 180.0, 156.66666666666666)","(31.0, 100.0, 97.3913043478261)","(5.0, 7.6, 7.542857142857143)"
15-12-2022 15:50:10.586371,"(1.95, 2.28, 2.277647058823529)","(3.7, 4.1, 4.0268292682926825)","(5.5, 7.4, 7.2303030303030305)","(26.0, 40.0, 35.2)","(91.0, 180.0, 156.66666666666666)","(31.0, 110.0, 102.1875)","(5.0, 7.6, 7.569230769230769)"
15-12-2022 15:50:11.468370,"(1.95, 2.28, 2.275833333333333)","(3.7, 4.1, 4.0268292682926825)","(5.5, 7.4, 7.235294117647059)","(26.0, 42.0, 38.36363636363636)","(91.0, 180.0, 156.66666666666666)","(31.0, 110.0, 96.36363636363636)","(5.0, 7.6, 7.466666666666667)"
15-12-2022 15:50:12.491033,"(1.95, 2.28, 2.277894736842105)","(3.7, 4.1, 4.025)","(5.5, 7.4, 7.333333333333334)","(26.0, 42.0, 37.18518518518518)","(91.0, 180.0, 156.66666666666666)","(31.0, 110.0, 103.75)","(5.0, 7.6, 7.5)"
15-12-2022 15:50:13.423311,"(1.95, 2.28, 2.2717647058823527)","(3.7, 4.1, 4.026190476190476)","(5.5, 7.6, 7.289795918367347)","(26.0, 42.0, 37.18518518518518)","(91.0, 180.0, 156.66666666666666)","(31.0, 110.0, 103.75)","(5.0, 7.6, 7.5)"
15-12-2022 15:50:14.344533,"(1.95, 2.28, 2.2763636363636364)","(3.7, 4.1, 4.035714285714286)","(5.5, 7.6, 7.313207547169811)","(26.0, 42.0, 37.18518518518518)","(91.0, 180.0, 156.66666666666666)","(31.0, 110.0, 103.75)","(5.0, 7.6, 7.5)"
15-12-2022 15:50:15.349841,"(1.95, 2.28, 2.2763636363636364)","(3.7, 4.1, 4.031914893617021)","(5.5, 7.6, 7.313207547169811)","(26.0, 42.0, 37.18518518518518)","(91.0, 180.0, 156.66666666666666)","(31.0, 120.0, 115.71428571428572)","(5.0, 7.6, 7.5)"
15-12-2022 15:50:16.381108,"(1.95, 2.28, 2.2699999999999996)","(3.6, 4.1, 4.031914893617021)","(6.0, 7.6, 7.313207547169811)","(26.0, 42.0, 37.18518518518518)","(91.0, 180.0, 156.66666666666666)","(31.0, 120.0, 115.71428571428572)","(4.8, 7.6, 7.5)"
15-12-2022 15:50:17.371440,"(1.95, 2.28, 2.2699999999999996)","(3.6, 4.1, 4.03125)","(6.0, 7.6, 7.313207547169811)","(26.0, 38.0, 37.6)","(91.0, 180.0, 156.66666666666666)","(31.0, 120.0, 116.84210526315789)","(4.8, 7.6, 7.5)"
15-12-2022 15:50:18.418366,"(1.95, 2.28, 2.267272727272727)","(3.6, 4.1, 4.03125)","(6.0, 7.6, 7.3428571428571425)","(26.0, 36.0, 35.733333333333334)","(91.0, 180.0, 156.66666666666666)","(31.0, 120.0, 117.5)","(4.8, 7.6, 7.5)"
15-12-2022 15:50:19.517118,"(1.95, 2.28, 2.2725)","(3.6, 4.1, 3.9989795918367346)","(6.0, 7.6, 7.4071428571428575)","(26.0, 36.0, 35.111111111111114)","(91.0, 180.0, 150.0)","(31.0, 120.0, 117.5)","(4.8, 7.6, 7.45)"
15-12-2022 15:50:20.500639,"(1.95, 2.28, 2.2581818181818183)","(3.6, 4.1, 4.029411764705882)","(6.0, 7.6, 7.3578947368421055)","(26.0, 40.0, 35.111111111111114)","(91.0, 180.0, 150.0)","(31.0, 120.0, 117.5)","(4.8, 7.8, 7.633333333333334)"
15-12-2022 15:50:21.539646,"(1.95, 2.22, 2.2171428571428575)","(3.6, 4.2, 4.134482758620689)","(6.0, 7.6, 7.38)","(26.0, 40.0, 35.111111111111114)","(91.0, 180.0, 162.85714285714286)","(31.0, 120.0, 117.5)","(4.8, 7.8, 7.64)"
15-12-2022 15:50:22.511322,"(1.95, 2.2, 2.1950000000000003)","(3.6, 4.2, 4.124)","(6.0, 7.6, 7.385365853658537)","(26.0, 40.0, 35.39393939393939)","(91.0, 180.0, 162.85714285714286)","(31.0, 120.0, 117.5)","(4.8, 7.8, 7.5)"
15-12-2022 15:50:23.519011,"(1.95, 2.2, 2.190666666666667)","(3.6, 4.2, 4.162790697674419)","(6.0, 7.6, 7.496)","(26.0, 40.0, 35.39393939393939)","(91.0, 180.0, 162.85714285714286)","(31.0, 120.0, 117.5)","(4.8, 7.8, 7.6499999999999995)"
15-12-2022 15:50:24.438637,"(1.95, 2.2, 2.1968)","(3.6, 4.2, 4.160975609756098)","(6.0, 7.6, 7.470588235294118)","(26.0, 40.0, 35.39393939393939)","(91.0, 180.0, 162.85714285714286)","(31.0, 120.0, 117.5)","(4.8, 7.8, 7.6499999999999995)"
15-12-2022 15:50:25.378074,"(1.95, 2.2, 2.190666666666667)","(3.6, 4.2, 4.162790697674419)","(6.0, 7.6, 7.470588235294118)","(26.0, 40.0, 35.39393939393939)","(91.0, 180.0, 160.0)","(31.0, 120.0, 117.5)","(4.8, 7.8, 7.6499999999999995)"
15-12-2022 15:50:26.354136,"(1.95, 2.2, 2.192)","(3.6, 4.2, 4.1567567567567565)","(6.0, 7.8, 7.785714285714286)","(26.0, 40.0, 34.57142857142857)","(91.0, 180.0, 150.0)","(31.0, 120.0, 117.5)","(4.8, 7.8, 7.6499999999999995)"
15-12-2022 15:50:27.317768,"(1.95, 2.2, 2.1961904761904765)","(3.6, 4.2, 4.148837209302325)","(6.0, 8.0, 7.719298245614035)","(26.0, 40.0, 34.37037037037037)","(91.0, 180.0, 163.33333333333331)","(31.0, 120.0, 117.5)","(4.8, 7.8, 7.6499999999999995)"
15-12-2022 15:50:28.248173,"(1.95, 2.2, 2.1872727272727275)","(3.6, 4.2, 4.148837209302325)","(6.0, 8.0, 7.733333333333333)","(26.0, 40.0, 34.37037037037037)","(91.0, 180.0, 156.0)","(31.0, 120.0, 117.5)","(4.8, 7.8, 7.666666666666666)"
15-12-2022 15:50:29.249529,"(1.95, 2.2, 2.195294117647059)","(3.6, 4.2, 4.148837209302325)","(6.0, 8.0, 7.725925925925925)","(26.0, 40.0, 34.37037037037037)","(91.0, 180.0, 150.0)","(31.0, 120.0, 117.5)","(4.8, 7.8, 7.666666666666666)"
15-12-2022 15:50:30.234273,"(1.95, 2.2, 2.1872727272727275)","(3.6, 4.2, 4.148837209302325)","(6.0, 8.0, 7.719298245614035)","(26.0, 40.0, 34.37037037037037)","(91.0, 180.0, 156.0)","(31.0, 120.0, 117.5)","(4.8, 8.0, 7.6499999999999995)"
15-12-2022 15:50:31.172514,"(1.95, 2.2, 2.1872727272727275)","(3.6, 4.2, 4.148837209302325)","(6.0, 8.0, 7.719298245614035)","(26.0, 40.0, 34.37037037037037)","(91.0, 180.0, 156.0)","(31.0, 120.0, 117.5)","(4.8, 8.0, 7.6499999999999995)"
15-12-2022 15:50:32.211537,"(1.95, 2.2, 2.1872727272727275)","(3.6, 4.2, 4.148837209302325)","(6.0, 8.0, 7.719298245614035)","(26.0, 38.0, 36.8)","(91.0, 180.0, 150.0)","(31.0, 120.0, 117.5)","(4.8, 8.0, 7.633333333333333)"
15-12-2022 15:50:33.199365,"(1.95, 2.2, 2.1872727272727275)","(3.6, 4.2, 4.147619047619047)","(6.0, 8.0, 7.713333333333333)","(26.0, 38.0, 31.6)","(91.0, 180.0, 158.1818181818182)","(31.0, 120.0, 117.5)","(4.8, 8.0, 7.625)"
15-12-2022 15:50:34.095085,"(1.95, 2.2, 2.195294117647059)","(3.6, 4.2, 4.147619047619047)","(6.0, 8.0, 7.72258064516129)","(26.0, 36.0, 33.0)","(91.0, 180.0, 160.0)","(31.0, 120.0, 117.5)","(4.8, 8.0, 7.625)"
15-12-2022 15:50:35.028133,"(1.95, 2.2, 2.1914285714285717)","(3.6, 4.2, 4.148780487804878)","(6.0, 8.0, 7.73968253968254)","(26.0, 34.0, 32.0)","(91.0, 180.0, 158.1818181818182)","(31.0, 120.0, 103.33333333333333)","(4.8, 8.0, 7.785714285714286)"
15-12-2022 15:50:35.913022,"(1.95, 2.2, 2.1951515151515153)","(3.6, 4.2, 4.148780487804878)","(6.0, 8.0, 7.73968253968254)","(26.0, 36.0, 33.0)","(91.0, 180.0, 160.0)","(31.0, 120.0, 103.33333333333333)","(4.8, 8.0, 7.785714285714286)"
15-12-2022 15:50:36.911794,"(1.95, 2.2, 2.190526315789474)","(3.6, 4.2, 4.148780487804878)","(6.0, 8.0, 7.733333333333333)","(26.0, 36.0, 33.0)","(91.0, 180.0, 158.1818181818182)","(31.0, 120.0, 103.33333333333333)","(4.8, 8.0, 7.905882352941177)"
15-12-2022 15:50:37.909095,"(1.95, 2.22, 2.191764705882353)","(3.6, 4.2, 4.148780487804878)","(6.0, 7.8, 7.753846153846154)","(26.0, 36.0, 33.0)","(91.0, 180.0, 163.33333333333331)","(31.0, 120.0, 114.28571428571429)","(4.8, 8.0, 7.989999999999999)"
15-12-2022 15:50:38.846830,"(1.95, 2.22, 2.1953846153846155)","(3.6, 4.2, 4.148780487804878)","(6.0, 7.8, 7.692307692307692)","(26.0, 38.0, 36.769230769230774)","(91.0, 180.0, 163.33333333333331)","(31.0, 120.0, 118.0952380952381)","(4.8, 8.2, 7.971428571428571)"
15-12-2022 15:50:39.804840,"(1.95, 2.22, 2.2)","(3.6, 4.2, 4.13)","(6.0, 7.8, 7.692307692307692)","(26.0, 38.0, 35.714285714285715)","(91.0, 180.0, 163.33333333333331)","(31.0, 120.0, 118.0952380952381)","(4.8, 8.2, 7.971428571428571)"
15-12-2022 15:50:40.829767,"(1.95, 2.24, 2.210434782608696)","(3.6, 4.1, 4.073333333333333)","(6.0, 7.8, 7.652631578947368)","(26.0, 38.0, 35.714285714285715)","(91.0, 180.0, 163.33333333333331)","(31.0, 120.0, 118.0952380952381)","(4.8, 8.2, 7.989999999999999)"
15-12-2022 15:50:41.800928,"(1.95, 2.24, 2.214814814814815)","(3.6, 4.1, 4.071428571428571)","(6.0, 7.8, 7.583783783783784)","(26.0, 38.0, 35.714285714285715)","(91.0, 180.0, 163.33333333333331)","(31.0, 120.0, 118.0952380952381)","(4.8, 8.2, 7.989999999999999)"
15-12-2022 15:50:42.818118,"(1.95, 2.24, 2.206153846153846)","(3.6, 4.1, 4.066666666666666)","(6.0, 7.8, 7.583783783783784)","(26.0, 38.0, 34.8)","(91.0, 180.0, 163.33333333333331)","(31.0, 120.0, 118.46153846153847)","(4.8, 8.2, 7.93103448275862)"
15-12-2022 15:50:43.710729,"(1.95, 2.24, 2.2133333333333334)","(3.6, 4.0, 3.99375)","(6.0, 7.8, 7.557894736842106)","(26.0, 38.0, 34.8)","(91.0, 180.0, 163.33333333333331)","(31.0, 120.0, 118.46153846153847)","(4.8, 8.2, 7.93103448275862)"
15-12-2022 15:50:44.675642,"(1.95, 2.26, 2.248965517241379)","(3.6, 3.95, 3.94)","(6.0, 7.8, 7.562162162162163)","(21.0, 38.0, 35.714285714285715)","(91.0, 180.0, 163.33333333333331)","(41.0, 120.0, 118.46153846153847)","(5.0, 8.2, 8.061538461538461)"
15-12-2022 15:50:45.623043,"(1.95, 2.28, 2.26)","(3.6, 3.9, 3.8692307692307693)","(6.0, 7.8, 7.546341463414635)","(21.0, 38.0, 35.714285714285715)","(91.0, 180.0, 163.33333333333331)","(41.0, 120.0, 118.46153846153847)","(5.0, 8.2, 8.061538461538461)"
15-12-2022 15:50:46.560817,"(1.95, 2.3, 2.2626666666666666)","(3.6, 3.9, 3.8692307692307693)","(6.0, 7.8, 7.553846153846154)","(21.0, 38.0, 35.714285714285715)","(91.0, 180.0, 163.33333333333331)","(41.0, 120.0, 118.46153846153847)","(5.0, 8.2, 8.10909090909091)"
15-12-2022 15:50:47.508122,"(1.95, 2.28, 2.2563636363636363)","(3.6, 3.9, 3.875)","(6.0, 7.8, 7.553846153846154)","(21.0, 38.0, 35.714285714285715)","(91.0, 180.0, 163.33333333333331)","(41.0, 120.0, 118.46153846153847)","(5.0, 8.2, 8.10909090909091)"
15-12-2022 15:50:48.484308,"(1.95, 2.26, 2.2454545454545456)","(3.6, 3.9, 3.8785714285714286)","(6.0, 7.8, 7.553846153846154)","(21.0, 38.0, 35.0)","(91.0, 180.0, 163.33333333333331)","(41.0, 120.0, 118.46153846153847)","(5.0, 8.6, 8.45)"
15-12-2022 15:50:49.438663,"(1.95, 2.26, 2.25)","(3.6, 3.9, 3.867857142857143)","(6.0, 7.8, 7.542857142857143)","(21.0, 38.0, 35.0)","(91.0, 180.0, 163.33333333333331)","(41.0, 120.0, 118.46153846153847)","(5.0, 8.6, 8.461538461538462)"
15-12-2022 15:50:50.442169,"(1.95, 2.26, 2.2505882352941176)","(3.6, 3.9, 3.8833333333333333)","(6.0, 7.8, 7.542857142857143)","(21.0, 38.0, 34.0)","(91.0, 180.0, 163.33333333333331)","(41.0, 120.0, 118.46153846153847)","(5.0, 8.6, 8.4)"
15-12-2022 15:50:51.444516,"(1.95, 2.26, 2.2505882352941176)","(3.6, 3.9, 3.8833333333333333)","(6.0, 7.8, 7.542857142857143)","(21.0, 38.0, 34.0)","(91.0, 180.0, 163.33333333333331)","(41.0, 120.0, 118.46153846153847)","(5.0, 8.6, 8.4)"
15-12-2022 15:50:52.356436,"(1.95, 2.26, 2.2505882352941176)","(3.5, 3.9, 3.8833333333333333)","(6.0, 7.8, 7.542857142857143)","(21.0, 38.0, 34.0)","(91.0, 180.0, 163.33333333333331)","(41.0, 120.0, 118.46153846153847)","(5.0, 8.6, 8.4)"
15-12-2022 15:50:53.353117,"(1.95, 2.26, 2.2473684210526317)","(3.5, 3.9, 3.9023809523809527)","(6.0, 7.8, 7.542857142857143)","(21.0, 38.0, 34.0)","(91.0, 180.0, 163.33333333333331)","(41.0, 120.0, 118.46153846153847)","(5.0, 8.8, 8.35)"
15-12-2022 15:50:54.299863,"(1.95, 2.28, 2.275833333333333)","(3.4, 3.95, 3.890740740740741)","(6.0, 7.6, 7.461538461538462)","(21.0, 38.0, 34.13793103448276)","(101.0, 180.0, 163.33333333333331)","(41.0, 120.0, 118.46153846153847)","(5.5, 8.8, 8.309090909090909)"
15-12-2022 15:50:55.300254,"(1.95, 2.28, 2.277272727272727)","(3.4, 3.95, 3.890740740740741)","(6.0, 7.6, 7.426666666666667)","(21.0, 38.0, 34.13793103448276)","(101.0, 180.0, 163.33333333333331)","(41.0, 120.0, 118.46153846153847)","(5.5, 8.8, 8.285714285714285)"
15-12-2022 15:50:56.250326,"(1.95, 2.28, 2.277272727272727)","(3.4, 3.95, 3.8866666666666667)","(6.0, 7.6, 7.380645161290323)","(21.0, 38.0, 33.52)","(101.0, 180.0, 163.33333333333331)","(41.0, 120.0, 118.46153846153847)","(5.5, 8.8, 8.285714285714285)"
15-12-2022 15:50:57.168647,"(1.95, 2.3, 2.2849999999999997)","(3.4, 3.9, 3.88)","(6.0, 7.6, 7.407407407407407)","(21.0, 38.0, 34.13793103448276)","(101.0, 180.0, 163.33333333333331)","(41.0, 120.0, 118.46153846153847)","(5.5, 8.8, 8.365217391304348)"
15-12-2022 15:50:58.122979,"(1.95, 2.3, 2.294285714285714)","(3.4, 3.9, 3.8613636363636363)","(6.0, 7.6, 7.407407407407407)","(21.0, 38.0, 34.13793103448276)","(101.0, 180.0, 163.33333333333331)","(41.0, 120.0, 118.46153846153847)","(5.5, 8.6, 8.32)"
15-12-2022 15:50:59.072846,"(1.95, 2.2, 2.180351906158358)","(3.4, 3.95, 3.914)","(6.0, 7.8, 7.641379310344827)","(21.0, 38.0, 35.12)","(101.0, 180.0, 163.33333333333331)","(41.0, 120.0, 118.46153846153847)","(5.5, 8.4, 8.466666666666667)"
15-12-2022 15:51:00.046985,"(1.95, 2.16, 2.1521739130434785)","(3.4, 4.0, 3.9766666666666666)","(6.0, 8.0, 7.829629629629629)","(21.0, 36.0, 35.64705882352941)","(101.0, 180.0, 172.85714285714286)","(41.0, 120.0, 118.46153846153847)","(5.5, 8.6, 8.453846153846154)"
15-12-2022 15:51:00.994358,"(1.95, 2.16, 2.1454545454545455)","(3.4, 4.1, 3.9664285714285716)","(6.0, 8.0, 7.849122807017544)","(21.0, 38.0, 35.0)","(101.0, 180.0, 172.85714285714286)","(41.0, 120.0, 118.46153846153847)","(5.5, 8.8, 8.4)"
15-12-2022 15:51:01.992020,"(1.95, 2.16, 2.14)","(3.4, 4.1, 3.9664285714285716)","(6.0, 8.0, 7.714285714285714)","(21.0, 38.0, 34.13793103448276)","(101.0, 180.0, 172.85714285714286)","(41.0, 120.0, 118.46153846153847)","(5.5, 8.8, 8.82857142857143)"
15-12-2022 15:51:02.938790,"(1.95, 2.16, 2.1353846153846154)","(3.4, 4.1, 3.9657534246575343)","(6.0, 8.0, 7.824561403508771)","(21.0, 38.0, 34.13793103448276)","(101.0, 180.0, 172.85714285714286)","(41.0, 120.0, 118.46153846153847)","(5.5, 9.0, 8.86086956521739)"
15-12-2022 15:51:03.971540,"(1.95, 2.14, 2.1189473684210527)","(3.4, 4.1, 4.002884615384615)","(6.0, 8.0, 7.843636363636364)","(21.0, 38.0, 33.75)","(101.0, 180.0, 170.0)","(41.0, 120.0, 118.46153846153847)","(5.5, 9.0, 8.86086956521739)"
15-12-2022 15:51:04.920017,"(1.95, 2.14, 2.1261111111111113)","(3.4, 4.1, 3.971063829787234)","(6.0, 8.0, 7.843636363636364)","(21.0, 38.0, 33.75)","(101.0, 180.0, 170.0)","(41.0, 120.0, 118.46153846153847)","(5.5, 9.0, 8.930434782608696)"
