,Noble Present,Sudden Flare,Treat Me Special,Nannys Mission,Red Lil Shipment,Princess Mia Rose,Blue Bonnie,Great Devotion,Our Golden Colleen,License To Carry
05-01-2023 14:13:41.344164,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 213.6521739130435)","(3.0, 4.3, 4.2057142857142855)","(41.0, 980.0, 865.0)","(21.0, 130.0, 113.16666666666666)","(13.0, 28.0, 18.375)","(13.0, 27.0, 23.805555555555557)","(2.15, 2.64, 2.329846153846154)","(7.0, 9.8, 9.457142857142857)","(26.0, 65.0, 48.5)"
05-01-2023 14:13:42.599958,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 213.6521739130435)","(3.0, 4.3, 4.2057142857142855)","(41.0, 980.0, 865.0)","(21.0, 130.0, 113.16666666666666)","(13.0, 28.0, 18.375)","(13.0, 27.0, 23.805555555555557)","(2.15, 2.64, 2.329846153846154)","(7.0, 9.8, 9.457142857142857)","(26.0, 65.0, 48.5)"
05-01-2023 14:13:43.917659,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 213.6521739130435)","(3.0, 4.3, 4.025)","(41.0, 980.0, 865.0)","(21.0, 130.0, 113.16666666666666)","(13.0, 28.0, 18.375)","(13.0, 27.0, 23.805555555555557)","(2.15, 2.64, 2.329846153846154)","(7.0, 9.8, 9.457142857142857)","(26.0, 65.0, 48.5)"
05-01-2023 14:13:45.312080,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 213.6521739130435)","(3.0, 4.3, 4.025)","(41.0, 980.0, 865.0)","(21.0, 130.0, 113.16666666666666)","(13.0, 28.0, 18.375)","(13.0, 27.0, 23.805555555555557)","(2.15, 2.64, 2.329846153846154)","(7.0, 9.8, 9.457142857142857)","(26.0, 65.0, 48.5)"
05-01-2023 14:13:46.678528,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 213.6521739130435)","(3.0, 4.3, 4.025)","(41.0, 980.0, 865.0)","(21.0, 130.0, 113.16666666666666)","(13.0, 28.0, 18.375)","(13.0, 27.0, 23.805555555555557)","(2.15, 2.64, 2.329846153846154)","(7.0, 9.8, 9.457142857142857)","(26.0, 65.0, 48.5)"
05-01-2023 14:13:47.899256,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 213.6521739130435)","(3.0, 4.3, 4.025)","(41.0, 980.0, 750.0)","(21.0, 130.0, 100.28571428571429)","(13.0, 28.0, 18.375)","(13.0, 27.0, 23.805555555555557)","(2.15, 2.64, 2.329846153846154)","(7.0, 9.8, 9.457142857142857)","(26.0, 65.0, 48.5)"
05-01-2023 14:13:49.183273,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 195.8181818181818)","(3.0, 4.3, 4.025)","(41.0, 980.0, 750.0)","(21.0, 130.0, 88.4)","(13.0, 28.0, 18.375)","(13.0, 27.0, 23.805555555555557)","(2.15, 2.64, 2.329846153846154)","(7.0, 9.8, 9.457142857142857)","(26.0, 65.0, 48.5)"
05-01-2023 14:13:50.479137,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 195.8181818181818)","(3.0, 4.3, 4.025)","(41.0, 980.0, 750.0)","(21.0, 130.0, 88.4)","(13.0, 28.0, 18.375)","(13.0, 27.0, 23.805555555555557)","(2.15, 2.64, 2.329846153846154)","(7.0, 9.8, 9.457142857142857)","(26.0, 65.0, 48.5)"
05-01-2023 14:13:52.034024,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 195.8181818181818)","(3.0, 4.3, 4.025)","(41.0, 980.0, 750.0)","(21.0, 130.0, 88.4)","(13.0, 28.0, 18.375)","(13.0, 27.0, 23.805555555555557)","(2.15, 2.64, 2.329846153846154)","(7.0, 9.8, 9.457142857142857)","(26.0, 65.0, 48.5)"
05-01-2023 14:13:53.527874,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 195.8181818181818)","(3.0, 4.3, 4.025)","(41.0, 980.0, 750.0)","(21.0, 130.0, 88.4)","(13.0, 28.0, 19.083333333333332)","(13.0, 27.0, 23.083333333333336)","(2.15, 2.64, 2.329846153846154)","(7.0, 9.8, 9.457142857142857)","(26.0, 65.0, 64.6875)"
05-01-2023 14:13:55.071847,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 195.8181818181818)","(3.0, 4.3, 4.025)","(41.0, 980.0, 750.0)","(21.0, 130.0, 88.4)","(13.0, 27.0, 19.083333333333332)","(13.0, 26.0, 23.083333333333336)","(2.15, 2.64, 2.329846153846154)","(7.0, 9.8, 9.457142857142857)","(26.0, 65.0, 64.6875)"
05-01-2023 14:13:56.611250,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 195.8181818181818)","(3.0, 4.3, 4.025)","(41.0, 980.0, 750.0)","(21.0, 130.0, 88.4)","(13.0, 27.0, 19.083333333333332)","(13.0, 26.0, 23.083333333333336)","(2.1, 2.64, 2.329846153846154)","(7.0, 9.8, 9.363636363636363)","(26.0, 65.0, 64.6875)"
05-01-2023 14:13:58.176821,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 212.0952380952381)","(3.0, 4.3, 4.025)","(41.0, 980.0, 900.0)","(21.0, 130.0, 109.2)","(13.0, 27.0, 19.083333333333332)","(13.0, 26.0, 23.083333333333336)","(2.1, 2.64, 2.329846153846154)","(7.0, 9.8, 9.68)","(26.0, 65.0, 64.7008547008547)"
05-01-2023 14:13:59.587940,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 212.0952380952381)","(3.0, 4.3, 4.025)","(41.0, 980.0, 900.0)","(21.0, 130.0, 109.2)","(13.0, 27.0, 19.083333333333332)","(13.0, 26.0, 23.083333333333336)","(2.1, 2.64, 2.329846153846154)","(7.0, 9.8, 9.68)","(26.0, 65.0, 64.7008547008547)"
05-01-2023 14:14:00.835300,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 212.0952380952381)","(3.0, 4.3, 4.025)","(41.0, 980.0, 900.0)","(21.0, 130.0, 109.2)","(13.0, 27.0, 19.083333333333332)","(13.0, 26.0, 23.083333333333336)","(2.1, 2.64, 2.329846153846154)","(7.0, 9.8, 9.68)","(26.0, 65.0, 54.0)"
05-01-2023 14:14:02.116733,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 212.0952380952381)","(3.0, 4.3, 4.025)","(41.0, 980.0, 900.0)","(21.0, 130.0, 109.2)","(13.0, 27.0, 19.083333333333332)","(13.0, 26.0, 22.911764705882355)","(2.1, 2.64, 2.335862068965517)","(7.0, 9.8, 9.68)","(26.0, 65.0, 54.0)"
05-01-2023 14:14:03.422409,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 212.0952380952381)","(3.0, 4.3, 4.025)","(41.0, 980.0, 900.0)","(21.0, 130.0, 109.2)","(13.0, 27.0, 19.083333333333332)","(13.0, 26.0, 20.166666666666668)","(2.1, 2.64, 2.335862068965517)","(7.0, 9.8, 9.68)","(26.0, 65.0, 54.0)"
05-01-2023 14:14:04.664456,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 212.0952380952381)","(3.0, 4.3, 4.025)","(41.0, 980.0, 900.0)","(21.0, 130.0, 109.2)","(13.0, 27.0, 23.42857142857143)","(13.0, 26.0, 20.166666666666668)","(2.1, 2.64, 2.335862068965517)","(7.0, 9.8, 9.68)","(26.0, 65.0, 54.0)"
05-01-2023 14:14:06.025994,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 212.0952380952381)","(3.0, 4.3, 4.025)","(41.0, 980.0, 900.0)","(21.0, 130.0, 109.2)","(13.0, 27.0, 23.666666666666664)","(13.0, 26.0, 20.166666666666668)","(2.1, 2.64, 2.335862068965517)","(7.0, 9.8, 9.68)","(26.0, 65.0, 54.0)"
05-01-2023 14:14:07.371896,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 212.0952380952381)","(3.0, 4.3, 4.025)","(41.0, 980.0, 750.0)","(21.0, 130.0, 88.4)","(13.0, 27.0, 23.666666666666664)","(13.0, 26.0, 20.166666666666668)","(2.1, 2.64, 2.335862068965517)","(7.0, 9.8, 9.68)","(26.0, 65.0, 54.0)"
05-01-2023 14:14:08.733810,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 195.8181818181818)","(3.0, 4.3, 4.025)","(41.0, 980.0, 750.0)","(21.0, 130.0, 88.4)","(13.0, 27.0, 25.4375)","(13.0, 26.0, 18.5)","(2.1, 2.64, 2.335862068965517)","(7.0, 9.8, 9.68)","(26.0, 65.0, 49.5)"
05-01-2023 14:14:10.079498,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 207.88235294117646)","(3.0, 4.3, 4.025)","(41.0, 980.0, 838.4615384615386)","(21.0, 130.0, 117.76470588235293)","(13.0, 27.0, 25.64864864864865)","(13.0, 26.0, 23.9375)","(2.1, 2.64, 2.335862068965517)","(7.0, 9.8, 9.68)","(26.0, 65.0, 49.5)"
05-01-2023 14:14:11.808520,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 207.88235294117646)","(3.0, 4.3, 4.025)","(41.0, 980.0, 838.4615384615386)","(21.0, 130.0, 119.05263157894737)","(13.0, 27.0, 25.64864864864865)","(13.0, 26.0, 23.9375)","(2.1, 2.64, 2.335862068965517)","(7.0, 9.8, 9.68)","(26.0, 65.0, 49.5)"
05-01-2023 14:14:13.643355,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 207.88235294117646)","(3.1, 4.3, 4.025)","(51.0, 980.0, 838.4615384615386)","(21.0, 130.0, 119.05263157894737)","(13.0, 27.0, 25.64864864864865)","(13.0, 26.0, 23.9375)","(2.05, 2.64, 2.335862068965517)","(7.5, 9.8, 9.68)","(26.0, 65.0, 49.5)"
05-01-2023 14:14:15.648805,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 207.88235294117646)","(3.1, 4.3, 4.025)","(51.0, 980.0, 838.4615384615386)","(21.0, 130.0, 119.05263157894737)","(13.0, 27.0, 25.64864864864865)","(13.0, 26.0, 23.9375)","(2.05, 2.64, 2.335862068965517)","(7.5, 9.8, 9.68)","(26.0, 65.0, 49.5)"
05-01-2023 14:14:17.506585,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 207.88235294117646)","(3.1, 4.3, 4.025)","(51.0, 980.0, 838.4615384615386)","(21.0, 130.0, 119.05263157894737)","(13.0, 27.0, 25.64864864864865)","(13.0, 26.0, 19.7)","(2.05, 2.64, 2.335862068965517)","(7.5, 9.8, 9.68)","(26.0, 65.0, 49.5)"
05-01-2023 14:14:19.151537,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 210.21052631578948)","(3.1, 4.3, 4.025)","(51.0, 980.0, 871.7647058823529)","(21.0, 130.0, 122.57142857142857)","(13.0, 27.0, 24.82608695652174)","(13.0, 26.0, 21.708333333333336)","(2.05, 2.64, 2.335862068965517)","(7.5, 9.8, 9.0)","(26.0, 65.0, 63.565217391304344)"
05-01-2023 14:14:20.831596,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 210.21052631578948)","(3.1, 4.3, 4.025)","(51.0, 980.0, 871.7647058823529)","(21.0, 130.0, 122.57142857142857)","(13.0, 27.0, 24.82608695652174)","(13.0, 22.0, 21.708333333333336)","(2.05, 2.64, 2.335862068965517)","(7.5, 9.4, 9.0)","(26.0, 65.0, 63.565217391304344)"
05-01-2023 14:14:22.485366,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 210.21052631578948)","(3.1, 4.3, 4.025)","(51.0, 980.0, 871.7647058823529)","(21.0, 130.0, 122.57142857142857)","(13.0, 27.0, 24.82608695652174)","(13.0, 22.0, 21.708333333333336)","(2.05, 2.64, 2.335862068965517)","(7.5, 9.4, 9.0)","(26.0, 65.0, 63.565217391304344)"
05-01-2023 14:14:24.103612,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 210.21052631578948)","(3.1, 4.3, 4.025)","(51.0, 980.0, 871.7647058823529)","(21.0, 130.0, 122.57142857142857)","(13.0, 27.0, 24.82608695652174)","(13.0, 22.0, 21.708333333333336)","(2.05, 2.64, 2.335862068965517)","(7.5, 9.4, 9.0)","(26.0, 65.0, 63.565217391304344)"
05-01-2023 14:14:25.572565,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 210.21052631578948)","(3.1, 4.3, 4.025)","(51.0, 980.0, 871.7647058823529)","(21.0, 130.0, 122.57142857142857)","(13.0, 27.0, 21.166666666666668)","(13.0, 22.0, 20.75)","(2.05, 2.64, 2.335862068965517)","(7.5, 9.4, 9.0)","(26.0, 65.0, 63.565217391304344)"
05-01-2023 14:14:27.072459,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 210.21052631578948)","(3.1, 4.3, 4.1899999999999995)","(51.0, 980.0, 750.0)","(21.0, 130.0, 109.2)","(13.0, 22.0, 19.857142857142858)","(13.0, 21.0, 20.75)","(2.05, 2.64, 2.335862068965517)","(7.5, 9.4, 9.0)","(26.0, 65.0, 56.75)"
05-01-2023 14:14:28.448979,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 195.8181818181818)","(3.1, 4.3, 4.1899999999999995)","(51.0, 980.0, 750.0)","(21.0, 130.0, 109.2)","(13.0, 22.0, 19.857142857142858)","(13.0, 21.0, 20.75)","(2.05, 2.64, 2.335862068965517)","(7.5, 9.4, 9.0)","(26.0, 65.0, 56.75)"
05-01-2023 14:14:29.898668,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 212.9090909090909)","(3.1, 4.3, 4.1899999999999995)","(51.0, 980.0, 871.7647058823529)","(21.0, 130.0, 78.5)","(13.0, 22.0, 19.857142857142858)","(13.0, 21.0, 19.758620689655174)","(2.05, 2.64, 2.335862068965517)","(7.5, 9.4, 9.0)","(26.0, 65.0, 63.166666666666664)"
05-01-2023 14:14:31.351489,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 212.9090909090909)","(3.1, 4.3, 4.1899999999999995)","(51.0, 980.0, 871.7647058823529)","(21.0, 130.0, 78.5)","(13.0, 22.0, 19.857142857142858)","(13.0, 21.0, 19.758620689655174)","(2.05, 2.64, 2.335862068965517)","(7.5, 9.4, 9.0)","(26.0, 65.0, 63.166666666666664)"
05-01-2023 14:14:32.908763,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 212.9090909090909)","(3.1, 4.3, 4.1899999999999995)","(51.0, 980.0, 871.7647058823529)","(21.0, 130.0, 78.5)","(13.0, 22.0, 19.857142857142858)","(13.0, 21.0, 19.758620689655174)","(2.05, 2.64, 2.335862068965517)","(7.5, 9.4, 9.0)","(26.0, 65.0, 63.166666666666664)"
05-01-2023 14:14:34.395841,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 212.9090909090909)","(3.1, 4.3, 4.1899999999999995)","(51.0, 980.0, 871.7647058823529)","(21.0, 130.0, 78.5)","(13.0, 22.0, 19.857142857142858)","(13.0, 21.0, 19.758620689655174)","(2.05, 2.64, 2.319272727272727)","(7.5, 9.4, 9.0)","(26.0, 65.0, 63.166666666666664)"
05-01-2023 14:14:36.076739,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 212.9090909090909)","(3.1, 4.3, 4.1899999999999995)","(51.0, 980.0, 871.7647058823529)","(21.0, 130.0, 78.5)","(13.0, 22.0, 19.857142857142858)","(13.0, 21.0, 19.758620689655174)","(2.05, 2.64, 2.398550724637681)","(7.5, 9.4, 9.0)","(26.0, 65.0, 63.166666666666664)"
05-01-2023 14:14:37.672885,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 217.46666666666667)","(3.1, 4.3, 4.1899999999999995)","(51.0, 980.0, 871.7647058823529)","(21.0, 130.0, 100.57142857142857)","(13.0, 22.0, 19.857142857142858)","(13.0, 21.0, 19.758620689655174)","(2.05, 2.64, 2.357627118644068)","(7.5, 9.4, 9.0)","(26.0, 65.0, 62.9375)"
05-01-2023 14:14:39.253120,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 217.8709677419355)","(3.1, 4.3, 4.1899999999999995)","(51.0, 980.0, 871.7647058823529)","(21.0, 130.0, 62.0)","(13.0, 22.0, 18.625)","(13.0, 21.0, 16.875)","(2.05, 2.64, 2.4059999999999997)","(7.5, 9.4, 9.0)","(26.0, 65.0, 63.05882352941177)"
05-01-2023 14:14:41.055036,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 217.8709677419355)","(3.1, 4.3, 4.1899999999999995)","(51.0, 980.0, 871.7647058823529)","(21.0, 130.0, 62.0)","(13.0, 22.0, 18.625)","(13.0, 21.0, 16.875)","(2.05, 2.46, 2.3883870967741934)","(7.5, 9.4, 9.0)","(26.0, 65.0, 63.05882352941177)"
05-01-2023 14:14:42.760931,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 217.8709677419355)","(3.1, 4.3, 4.1899999999999995)","(51.0, 980.0, 871.7647058823529)","(21.0, 130.0, 62.0)","(13.0, 22.0, 18.625)","(13.0, 21.0, 16.875)","(2.05, 2.44, 2.3883870967741934)","(7.5, 9.4, 9.0)","(26.0, 65.0, 63.05882352941177)"
05-01-2023 14:14:44.351899,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 217.8709677419355)","(3.1, 4.3, 4.1899999999999995)","(51.0, 980.0, 871.7647058823529)","(21.0, 130.0, 62.0)","(13.0, 22.0, 18.625)","(13.0, 21.0, 16.875)","(2.05, 2.44, 2.496774193548387)","(7.5, 9.4, 9.066666666666666)","(26.0, 65.0, 63.05882352941177)"
05-01-2023 14:14:45.871811,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 217.8709677419355)","(3.1, 4.3, 4.1899999999999995)","(51.0, 980.0, 871.7647058823529)","(21.0, 130.0, 109.4)","(13.0, 22.0, 19.857142857142858)","(13.0, 21.0, 19.758620689655174)","(2.05, 2.6, 2.496774193548387)","(7.5, 9.4, 9.066666666666666)","(26.0, 65.0, 62.9375)"
05-01-2023 14:14:47.352920,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 217.46666666666667)","(3.1, 4.3, 4.1899999999999995)","(51.0, 980.0, 871.7647058823529)","(21.0, 130.0, 109.4)","(13.0, 22.0, 19.857142857142858)","(13.0, 21.0, 19.758620689655174)","(2.05, 2.6, 2.5854545454545454)","(7.5, 9.4, 9.066666666666666)","(26.0, 65.0, 56.75)"
05-01-2023 14:14:48.896023,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 195.8181818181818)","(3.1, 4.3, 4.1899999999999995)","(51.0, 980.0, 848.5714285714284)","(21.0, 130.0, 104.5)","(13.0, 22.0, 19.857142857142858)","(13.0, 21.0, 19.758620689655174)","(2.05, 2.6, 2.570909090909091)","(7.5, 9.4, 9.066666666666666)","(26.0, 65.0, 63.05882352941177)"
05-01-2023 14:14:50.405563,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 217.46666666666667)","(3.1, 4.3, 4.1899999999999995)","(51.0, 980.0, 848.5714285714284)","(21.0, 130.0, 104.5)","(13.0, 22.0, 19.857142857142858)","(13.0, 21.0, 19.758620689655174)","(2.05, 2.6, 2.570909090909091)","(7.5, 9.4, 9.066666666666666)","(26.0, 65.0, 63.05882352941177)"
05-01-2023 14:14:51.908946,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 217.46666666666667)","(3.1, 4.3, 4.1899999999999995)","(51.0, 980.0, 848.5714285714284)","(21.0, 130.0, 104.5)","(13.0, 22.0, 19.857142857142858)","(13.0, 21.0, 19.758620689655174)","(2.05, 2.6, 2.570909090909091)","(7.5, 9.4, 9.066666666666666)","(26.0, 65.0, 63.05882352941177)"
05-01-2023 14:14:53.420064,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 217.46666666666667)","(3.1, 4.3, 4.1899999999999995)","(51.0, 980.0, 848.5714285714284)","(21.0, 130.0, 104.5)","(13.0, 22.0, 19.857142857142858)","(13.0, 21.0, 19.758620689655174)","(2.05, 2.6, 2.570909090909091)","(7.5, 9.4, 9.066666666666666)","(26.0, 65.0, 63.05882352941177)"
05-01-2023 14:14:54.940937,"(13.0, 18.5, 18.214285714285715)","(31.0, 230.0, 217.46666666666667)","(3.1, 4.3, 4.1899999999999995)","(51.0, 980.0, 848.5714285714284)","(21.0, 130.0, 104.5)","(13.0, 22.0, 19.857142857142858)","(13.0, 21.0, 19.758620689655174)","(2.05, 2.6, 2.570909090909091)","(7.5, 9.4, 9.066666666666666)","(26.0, 65.0, 63.05882352941177)"
05-01-2023 14:14:56.434144,"(13.0, 18.5, 17.785714285714285)","(31.0, 230.0, 217.46666666666667)","(3.1, 4.3, 4.1899999999999995)","(51.0, 980.0, 848.5714285714284)","(21.0, 130.0, 104.5)","(13.0, 22.0, 19.857142857142858)","(13.0, 21.0, 19.758620689655174)","(2.05, 2.6, 2.4)","(7.5, 9.4, 9.066666666666666)","(26.0, 65.0, 63.05882352941177)"
05-01-2023 14:14:57.905746,"(13.0, 18.5, 17.5)","(31.0, 230.0, 217.46666666666667)","(3.1, 4.3, 4.1899999999999995)","(51.0, 980.0, 914.2857142857142)","(21.0, 130.0, 104.5)","(13.0, 22.0, 18.625)","(13.0, 21.0, 16.875)","(2.05, 2.52, 2.3092682926829267)","(7.5, 9.4, 9.066666666666666)","(26.0, 65.0, 62.800000000000004)"
05-01-2023 14:14:59.428745,"(13.0, 18.5, 17.5)","(31.0, 230.0, 217.46666666666667)","(3.1, 4.3, 4.1899999999999995)","(51.0, 980.0, 914.2857142857142)","(21.0, 130.0, 104.5)","(13.0, 22.0, 18.625)","(13.0, 21.0, 16.875)","(2.05, 2.52, 2.3899999999999997)","(7.5, 9.4, 9.066666666666666)","(26.0, 65.0, 62.800000000000004)"
05-01-2023 14:15:00.905458,"(13.0, 18.5, 17.5)","(31.0, 230.0, 217.46666666666667)","(3.1, 4.3, 4.1899999999999995)","(51.0, 980.0, 914.2857142857142)","(21.0, 130.0, 104.5)","(13.0, 22.0, 18.625)","(13.0, 21.0, 16.875)","(2.05, 2.5, 2.433333333333333)","(7.5, 9.4, 9.066666666666666)","(26.0, 65.0, 62.800000000000004)"
05-01-2023 14:15:02.567931,"(13.0, 18.5, 17.5)","(31.0, 230.0, 217.46666666666667)","(3.1, 4.3, 4.1899999999999995)","(51.0, 980.0, 914.2857142857142)","(21.0, 130.0, 104.5)","(13.0, 22.0, 18.625)","(13.0, 21.0, 16.285714285714285)","(2.05, 2.5, 2.433333333333333)","(7.5, 9.4, 9.066666666666666)","(26.0, 65.0, 62.800000000000004)"
05-01-2023 14:15:04.477671,"(13.0, 18.5, 17.5)","(31.0, 230.0, 217.46666666666667)","(3.1, 4.3, 4.1899999999999995)","(51.0, 980.0, 914.2857142857142)","(21.0, 130.0, 104.5)","(13.0, 22.0, 19.3)","(13.0, 21.0, 16.875)","(2.05, 2.5, 2.433333333333333)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 62.800000000000004)"
05-01-2023 14:15:06.109609,"(13.0, 18.5, 17.5)","(31.0, 230.0, 217.46666666666667)","(3.1, 4.3, 4.1899999999999995)","(51.0, 980.0, 914.2857142857142)","(21.0, 130.0, 104.5)","(13.0, 22.0, 19.3)","(13.0, 21.0, 18.25)","(2.05, 2.5, 2.433333333333333)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 62.800000000000004)"
05-01-2023 14:15:07.635067,"(13.0, 18.5, 17.5)","(31.0, 230.0, 198.66666666666666)","(3.1, 4.3, 4.2175)","(51.0, 980.0, 750.0)","(21.0, 130.0, 88.80000000000001)","(13.0, 22.0, 19.3)","(13.0, 21.0, 16.714285714285715)","(2.05, 2.5, 2.373684210526316)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 58.4)"
05-01-2023 14:15:09.025228,"(13.0, 18.5, 17.5)","(31.0, 230.0, 217.8709677419355)","(3.1, 4.3, 4.2175)","(51.0, 980.0, 909.2307692307693)","(21.0, 130.0, 96.33333333333333)","(13.0, 22.0, 19.3)","(13.0, 21.0, 18.5)","(2.05, 2.5, 2.2837837837837838)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 63.26315789473684)"
05-01-2023 14:15:10.621717,"(13.0, 18.5, 17.5)","(31.0, 230.0, 217.8709677419355)","(3.1, 4.3, 4.2175)","(51.0, 980.0, 909.2307692307693)","(21.0, 130.0, 96.33333333333333)","(13.0, 22.0, 19.3)","(13.0, 21.0, 18.5)","(2.05, 2.5, 2.372)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 63.26315789473684)"
05-01-2023 14:15:12.056584,"(13.0, 18.5, 17.5)","(31.0, 230.0, 217.8709677419355)","(3.1, 4.3, 4.348837209302325)","(51.0, 980.0, 909.2307692307693)","(21.0, 130.0, 96.33333333333333)","(13.0, 22.0, 19.3)","(13.0, 21.0, 18.5)","(2.05, 2.48, 2.372)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 63.26315789473684)"
05-01-2023 14:15:13.502384,"(13.0, 18.5, 17.5)","(31.0, 230.0, 217.46666666666667)","(3.1, 4.5, 4.558139534883721)","(51.0, 980.0, 909.2307692307693)","(21.0, 130.0, 89.6)","(13.0, 22.0, 19.857142857142858)","(13.0, 21.0, 20.75)","(2.05, 2.48, 2.3304761904761904)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 63.166666666666664)"
05-01-2023 14:15:14.832879,"(13.0, 18.5, 17.5)","(31.0, 230.0, 217.46666666666667)","(3.1, 4.8, 4.84375)","(51.0, 980.0, 909.2307692307693)","(21.0, 130.0, 89.6)","(13.0, 22.0, 19.857142857142858)","(13.0, 21.0, 20.75)","(2.05, 2.46, 2.3304761904761904)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 63.166666666666664)"
05-01-2023 14:15:16.198866,"(13.0, 18.5, 17.5)","(31.0, 230.0, 217.46666666666667)","(3.1, 4.9, 4.84375)","(51.0, 980.0, 909.2307692307693)","(21.0, 130.0, 89.6)","(13.0, 22.0, 19.857142857142858)","(13.0, 21.0, 20.75)","(2.05, 2.46, 2.333939393939394)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 63.166666666666664)"
05-01-2023 14:15:17.703402,"(13.0, 18.5, 17.5)","(31.0, 230.0, 195.8181818181818)","(3.1, 4.9, 4.861702127659575)","(51.0, 980.0, 750.0)","(21.0, 130.0, 89.6)","(13.0, 22.0, 19.857142857142858)","(13.0, 21.0, 20.75)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 56.75)"
05-01-2023 14:15:19.227149,"(13.0, 18.5, 17.5)","(31.0, 230.0, 195.8181818181818)","(3.1, 4.9, 4.861702127659575)","(51.0, 980.0, 750.0)","(21.0, 130.0, 89.6)","(13.0, 22.0, 19.857142857142858)","(13.0, 21.0, 20.75)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 62.46153846153846)"
05-01-2023 14:15:20.628119,"(13.0, 18.5, 17.5)","(31.0, 230.0, 207.88235294117646)","(3.1, 4.9, 4.84375)","(51.0, 980.0, 909.2307692307693)","(21.0, 130.0, 101.14285714285714)","(13.0, 22.0, 19.857142857142858)","(13.0, 21.0, 20.75)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 62.46153846153846)"
