,Antarctic Ocean,Ashim,Shalaga,Beagle,Coastal Town,Belthil,Rich Memories,Trust Rusty,Rock Dee Jay,Navy Black,Pammy Joy,Pistachio,Tonys Kick
06-01-2023 14:50:11.244120,"(18.0, 21.0, 19.736842105263158)","(9.0, 18.0, 17.75)","(8.5, 11.0, 10.9375)","(9.0, 13.0, 11.913793103448276)","(8.0, 9.6, 9.57391304347826)","(4.4, 5.0, 4.969230769230769)","(21.0, 36.0, 33.0)","(8.5, 11.5, 11.112903225806452)","(9.0, 15.0, 13.8)","(15.0, 29.0, 28.428571428571427)","(18.0, 23.0, 21.833333333333332)","(6.5, 8.4, 7.8375)","(101.0, 230.0, 215.0)"
06-01-2023 14:50:12.818463,"(18.0, 21.0, 19.736842105263158)","(9.0, 19.0, 17.958333333333332)","(8.5, 11.0, 10.9375)","(9.0, 13.0, 11.913793103448276)","(8.0, 9.6, 9.57391304347826)","(4.4, 5.0, 4.969230769230769)","(21.0, 36.0, 33.0)","(8.5, 11.5, 11.112903225806452)","(9.0, 15.0, 13.8)","(15.0, 29.0, 28.11111111111111)","(18.0, 23.0, 21.833333333333332)","(6.5, 8.4, 7.78888888888889)","(101.0, 230.0, 215.0)"
06-01-2023 14:50:14.453168,"(18.0, 21.0, 19.736842105263158)","(9.0, 19.0, 17.666666666666668)","(8.5, 11.0, 10.9375)","(9.0, 13.0, 11.913793103448276)","(8.0, 9.6, 9.57391304347826)","(4.4, 5.0, 5.026315789473684)","(21.0, 36.0, 32.0)","(8.5, 11.5, 11.112903225806452)","(9.0, 15.0, 13.8)","(15.0, 29.0, 28.11111111111111)","(18.0, 23.0, 21.833333333333332)","(6.5, 8.4, 7.78888888888889)","(101.0, 230.0, 215.0)"
06-01-2023 14:50:16.096343,"(19.0, 21.0, 19.736842105263158)","(10.0, 18.0, 17.666666666666668)","(9.0, 11.0, 10.9375)","(10.0, 13.0, 11.913793103448276)","(8.5, 9.6, 9.57391304347826)","(4.6, 5.1, 5.026315789473684)","(21.0, 36.0, 32.0)","(9.0, 11.5, 11.112903225806452)","(10.0, 15.0, 13.8)","(15.0, 29.0, 28.11111111111111)","(18.0, 23.0, 21.833333333333332)","(6.5, 8.4, 7.78888888888889)","(101.0, 230.0, 215.0)"
06-01-2023 14:50:17.702236,"(19.0, 21.0, 19.736842105263158)","(10.0, 18.0, 17.666666666666668)","(9.0, 11.0, 10.9375)","(10.0, 13.0, 11.913793103448276)","(8.5, 9.6, 9.57391304347826)","(4.6, 5.1, 5.026315789473684)","(21.0, 36.0, 32.0)","(9.0, 11.5, 11.112903225806452)","(10.0, 15.0, 13.8)","(15.0, 29.0, 28.11111111111111)","(18.0, 23.0, 21.833333333333332)","(6.5, 8.4, 7.78888888888889)","(101.0, 230.0, 215.0)"
06-01-2023 14:50:19.297049,"(19.0, 21.0, 19.736842105263158)","(10.0, 18.0, 17.666666666666668)","(9.0, 11.0, 10.9375)","(10.0, 13.0, 11.913793103448276)","(8.5, 9.6, 9.57391304347826)","(4.6, 5.1, 5.026315789473684)","(21.0, 36.0, 32.0)","(9.0, 11.5, 11.112903225806452)","(10.0, 15.0, 13.8)","(15.0, 29.0, 28.11111111111111)","(18.0, 23.0, 21.833333333333332)","(6.5, 8.4, 7.78888888888889)","(101.0, 230.0, 215.0)"
06-01-2023 14:50:20.875138,"(19.0, 21.0, 19.736842105263158)","(10.0, 18.0, 17.75)","(9.0, 11.0, 10.9375)","(10.0, 13.0, 11.722222222222221)","(8.5, 9.6, 9.57391304347826)","(4.6, 5.1, 5.026315789473684)","(21.0, 36.0, 32.0)","(9.0, 11.5, 11.112903225806452)","(10.0, 15.0, 13.8)","(15.0, 29.0, 28.11111111111111)","(18.0, 23.0, 21.833333333333332)","(6.5, 8.4, 7.6692307692307695)","(101.0, 230.0, 215.0)"
06-01-2023 14:50:22.550261,"(19.0, 21.0, 19.58823529411765)","(10.0, 18.0, 17.75)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.722222222222221)","(8.5, 9.6, 9.525)","(4.6, 5.1, 5.026315789473684)","(21.0, 36.0, 32.0)","(9.0, 11.5, 11.112903225806452)","(10.0, 15.0, 13.8)","(15.0, 29.0, 28.11111111111111)","(18.0, 23.0, 20.0)","(6.5, 8.4, 7.6692307692307695)","(101.0, 230.0, 215.0)"
06-01-2023 14:50:24.146169,"(19.0, 21.0, 19.58823529411765)","(10.0, 18.0, 17.75)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.666666666666666)","(8.5, 9.6, 9.48)","(4.6, 5.1, 5.026315789473684)","(21.0, 36.0, 32.0)","(9.0, 11.5, 10.833333333333334)","(10.0, 15.0, 13.8)","(15.0, 29.0, 28.11111111111111)","(18.0, 21.0, 20.22222222222222)","(6.5, 8.4, 7.6692307692307695)","(101.0, 230.0, 200.0)"
06-01-2023 14:50:25.676324,"(19.0, 21.0, 20.21951219512195)","(10.0, 18.0, 17.75)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.666666666666666)","(8.5, 9.6, 9.48)","(4.6, 5.1, 5.026315789473684)","(21.0, 36.0, 32.0)","(9.0, 11.5, 11.205882352941176)","(10.0, 15.0, 13.8)","(15.0, 29.0, 28.11111111111111)","(18.0, 21.0, 20.4)","(6.5, 8.4, 7.6692307692307695)","(101.0, 230.0, 200.0)"
06-01-2023 14:50:27.174285,"(19.0, 21.0, 20.21951219512195)","(10.0, 18.0, 17.75)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.6)","(8.5, 9.6, 9.586666666666666)","(4.6, 5.1, 5.026315789473684)","(21.0, 36.0, 32.0)","(9.0, 12.0, 11.423076923076923)","(10.0, 15.0, 13.8)","(15.0, 29.0, 28.11111111111111)","(18.0, 21.0, 20.823529411764707)","(6.5, 8.4, 7.6692307692307695)","(101.0, 230.0, 200.0)"
06-01-2023 14:50:28.685853,"(19.0, 21.0, 20.294117647058822)","(10.0, 18.0, 17.75)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.6)","(8.5, 9.6, 9.587755102040816)","(4.6, 5.1, 5.026315789473684)","(21.0, 36.0, 34.44444444444444)","(9.0, 12.0, 11.566666666666666)","(10.0, 15.0, 13.8)","(15.0, 29.0, 28.428571428571427)","(18.0, 21.0, 20.823529411764707)","(6.5, 8.4, 7.8999999999999995)","(101.0, 230.0, 215.0)"
06-01-2023 14:50:30.258301,"(19.0, 21.0, 20.294117647058822)","(11.0, 18.0, 17.75)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.6)","(8.5, 9.6, 9.584615384615384)","(4.4, 5.1, 5.026315789473684)","(21.0, 36.0, 34.44444444444444)","(9.0, 12.5, 11.566666666666666)","(10.0, 15.0, 13.8)","(17.0, 29.0, 28.428571428571427)","(18.0, 21.0, 20.823529411764707)","(6.5, 8.2, 7.8999999999999995)","(101.0, 230.0, 215.0)"
06-01-2023 14:50:31.835042,"(18.0, 21.0, 20.294117647058822)","(11.0, 18.0, 17.6)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.6)","(8.5, 9.6, 9.592405063291139)","(4.4, 5.1, 5.026315789473684)","(21.0, 36.0, 34.44444444444444)","(9.0, 12.5, 11.342105263157894)","(10.0, 15.0, 13.8)","(17.0, 29.0, 28.428571428571427)","(18.0, 21.0, 20.823529411764707)","(6.5, 8.2, 7.8999999999999995)","(101.0, 230.0, 215.0)"
06-01-2023 14:50:33.320055,"(18.0, 21.0, 19.956521739130434)","(11.0, 18.0, 17.75)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.6)","(8.5, 9.6, 9.592405063291139)","(4.4, 5.1, 5.026315789473684)","(21.0, 36.0, 34.44444444444444)","(9.0, 12.5, 11.342105263157894)","(10.0, 15.0, 13.8)","(17.0, 29.0, 28.428571428571427)","(18.0, 22.0, 21.84375)","(6.5, 8.2, 7.8999999999999995)","(101.0, 230.0, 215.0)"
06-01-2023 14:50:34.896833,"(18.0, 21.0, 19.956521739130434)","(11.0, 18.0, 17.75)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.6)","(8.5, 9.6, 9.592405063291139)","(4.4, 5.1, 5.026315789473684)","(21.0, 36.0, 34.44444444444444)","(9.0, 12.5, 11.342105263157894)","(10.0, 15.0, 13.8)","(17.0, 29.0, 28.428571428571427)","(18.0, 22.0, 21.84375)","(6.5, 8.2, 7.8999999999999995)","(101.0, 230.0, 215.0)"
06-01-2023 14:50:36.450874,"(18.0, 21.0, 20.958333333333332)","(11.0, 18.0, 17.75)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.6)","(8.5, 9.6, 9.592405063291139)","(4.4, 5.1, 5.026315789473684)","(21.0, 36.0, 33.6)","(9.0, 12.5, 11.342105263157894)","(10.0, 15.0, 13.8)","(17.0, 29.0, 28.428571428571427)","(18.0, 22.0, 21.84375)","(6.5, 8.2, 7.8999999999999995)","(101.0, 230.0, 215.0)"
06-01-2023 14:50:37.928467,"(18.0, 22.0, 21.166666666666668)","(11.0, 18.0, 17.75)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.6)","(8.0, 9.6, 9.581249999999999)","(4.4, 5.1, 5.026315789473684)","(21.0, 36.0, 33.6)","(9.0, 12.5, 11.342105263157894)","(10.0, 15.0, 13.8)","(17.0, 29.0, 28.428571428571427)","(18.0, 22.0, 21.84375)","(6.5, 8.2, 7.8999999999999995)","(101.0, 230.0, 215.0)"
06-01-2023 14:50:39.464990,"(18.0, 22.0, 21.166666666666668)","(11.0, 18.0, 18.25)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.6)","(8.0, 9.6, 9.476923076923077)","(4.4, 5.1, 5.026315789473684)","(21.0, 36.0, 33.6)","(9.0, 12.5, 11.5)","(10.0, 15.0, 13.8)","(17.0, 29.0, 28.428571428571427)","(18.0, 22.0, 21.84375)","(6.5, 8.2, 7.7333333333333325)","(101.0, 230.0, 215.0)"
06-01-2023 14:50:41.053510,"(18.0, 22.0, 21.166666666666668)","(11.0, 19.0, 18.25)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.6)","(8.0, 9.6, 9.476923076923077)","(4.4, 5.1, 4.970588235294118)","(21.0, 36.0, 33.6)","(9.0, 12.0, 11.5)","(10.0, 15.0, 13.8)","(17.0, 29.0, 28.428571428571427)","(18.0, 22.0, 21.782608695652172)","(6.5, 8.2, 7.72)","(101.0, 230.0, 215.0)"
06-01-2023 14:50:42.557569,"(18.0, 22.0, 20.5)","(11.0, 19.0, 18.25)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.6)","(8.0, 9.6, 9.476923076923077)","(4.4, 5.0, 4.968085106382979)","(21.0, 36.0, 33.6)","(9.0, 12.0, 11.5)","(10.0, 15.0, 13.8)","(17.0, 29.0, 28.428571428571427)","(18.0, 23.0, 21.473684210526315)","(6.5, 8.2, 7.72)","(101.0, 230.0, 215.0)"
06-01-2023 14:50:44.050877,"(18.0, 21.0, 20.5)","(11.0, 19.0, 18.25)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.6)","(8.0, 9.6, 9.476923076923077)","(4.4, 5.0, 4.968085106382979)","(21.0, 36.0, 33.6)","(9.0, 12.0, 11.5)","(10.0, 15.0, 13.8)","(17.0, 29.0, 28.428571428571427)","(18.0, 22.0, 20.823529411764707)","(6.5, 8.2, 7.8307692307692305)","(101.0, 230.0, 215.0)"
06-01-2023 14:50:45.549631,"(18.0, 21.0, 20.5)","(11.0, 19.0, 18.25)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.6)","(8.0, 9.6, 9.476923076923077)","(4.4, 5.0, 4.968085106382979)","(21.0, 36.0, 33.6)","(9.0, 12.0, 11.5)","(10.0, 15.0, 13.8)","(17.0, 29.0, 28.428571428571427)","(18.0, 21.0, 20.823529411764707)","(6.5, 8.2, 7.8307692307692305)","(101.0, 230.0, 215.0)"
06-01-2023 14:50:47.042702,"(18.0, 21.0, 20.5)","(11.0, 19.0, 18.25)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.6)","(8.0, 9.6, 9.476923076923077)","(4.4, 5.0, 4.968085106382979)","(21.0, 36.0, 33.6)","(9.0, 12.0, 11.5)","(10.0, 15.0, 13.8)","(17.0, 29.0, 28.428571428571427)","(18.0, 21.0, 20.823529411764707)","(6.5, 8.2, 7.8307692307692305)","(101.0, 230.0, 215.0)"
06-01-2023 14:50:48.602584,"(18.0, 21.0, 20.5)","(11.0, 19.0, 18.25)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.6)","(8.0, 9.6, 9.476923076923077)","(4.4, 5.0, 4.984210526315789)","(21.0, 36.0, 33.6)","(9.0, 12.0, 11.5)","(10.0, 15.0, 13.785714285714286)","(17.0, 29.0, 28.428571428571427)","(18.0, 21.0, 20.823529411764707)","(6.5, 8.2, 7.8307692307692305)","(101.0, 230.0, 215.0)"
06-01-2023 14:50:50.143889,"(18.0, 21.0, 20.5)","(11.0, 19.0, 18.25)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.6)","(8.0, 9.6, 9.476923076923077)","(4.4, 5.0, 4.984210526315789)","(21.0, 36.0, 33.6)","(9.0, 12.0, 11.5)","(10.0, 14.5, 13.785714285714286)","(17.0, 29.0, 28.428571428571427)","(18.0, 21.0, 20.823529411764707)","(6.5, 8.2, 7.8307692307692305)","(101.0, 230.0, 215.0)"
06-01-2023 14:50:51.674695,"(18.0, 21.0, 20.5)","(11.0, 19.0, 18.25)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.6)","(8.0, 9.6, 9.302439024390244)","(4.4, 5.0, 4.984210526315789)","(21.0, 36.0, 33.6)","(9.0, 12.0, 11.5)","(10.0, 14.5, 13.785714285714286)","(17.0, 29.0, 28.428571428571427)","(18.0, 21.0, 20.5)","(6.5, 8.2, 7.8307692307692305)","(101.0, 230.0, 215.0)"
06-01-2023 14:50:53.243786,"(18.0, 21.0, 20.5)","(11.0, 19.0, 18.25)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.6)","(8.0, 9.4, 9.48)","(4.4, 5.0, 4.984210526315789)","(21.0, 36.0, 33.6)","(9.0, 12.0, 11.5)","(10.0, 14.5, 13.785714285714286)","(17.0, 29.0, 28.428571428571427)","(18.0, 21.0, 20.5)","(6.5, 8.2, 7.8307692307692305)","(101.0, 230.0, 215.0)"
06-01-2023 14:50:54.803143,"(18.0, 21.0, 20.5)","(11.0, 19.0, 18.25)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.6)","(8.0, 9.6, 9.581818181818182)","(4.4, 5.0, 4.984210526315789)","(21.0, 36.0, 33.6)","(9.0, 12.0, 11.166666666666666)","(10.0, 14.5, 13.681818181818182)","(17.0, 29.0, 28.428571428571427)","(18.0, 21.0, 20.5)","(6.5, 8.2, 7.8307692307692305)","(101.0, 230.0, 215.0)"
06-01-2023 14:50:56.293056,"(19.0, 21.0, 20.5)","(10.0, 19.0, 18.25)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.6)","(8.5, 9.6, 9.581818181818182)","(4.6, 5.0, 4.984210526315789)","(21.0, 36.0, 33.6)","(9.0, 12.0, 11.166666666666666)","(10.0, 14.5, 13.681818181818182)","(16.0, 29.0, 28.428571428571427)","(18.0, 21.0, 20.166666666666668)","(6.5, 8.2, 7.8307692307692305)","(101.0, 230.0, 215.0)"
06-01-2023 14:50:57.742700,"(19.0, 21.0, 20.5)","(10.0, 19.0, 18.25)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.6)","(8.5, 9.6, 9.581818181818182)","(4.6, 5.0, 4.984210526315789)","(21.0, 36.0, 34.5)","(9.0, 12.0, 11.166666666666666)","(10.0, 14.5, 13.681818181818182)","(16.0, 29.0, 28.428571428571427)","(18.0, 21.0, 20.166666666666668)","(6.5, 8.2, 7.8307692307692305)","(101.0, 230.0, 215.0)"
06-01-2023 14:50:59.220145,"(19.0, 21.0, 20.5)","(10.0, 19.0, 18.25)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.6)","(8.5, 9.6, 9.581818181818182)","(4.6, 5.0, 4.984210526315789)","(21.0, 36.0, 34.5)","(9.0, 12.0, 11.166666666666666)","(10.0, 14.5, 13.681818181818182)","(16.0, 29.0, 28.428571428571427)","(18.0, 21.0, 20.166666666666668)","(6.5, 8.2, 7.8307692307692305)","(101.0, 230.0, 215.0)"
06-01-2023 14:51:00.791107,"(19.0, 21.0, 20.5)","(10.0, 19.0, 17.46153846153846)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.666666666666666)","(8.5, 9.6, 9.58)","(4.6, 5.0, 4.984210526315789)","(21.0, 36.0, 34.5)","(9.0, 12.0, 11.166666666666666)","(10.0, 14.5, 13.681818181818182)","(16.0, 29.0, 28.428571428571427)","(18.0, 21.0, 19.823529411764707)","(6.5, 8.2, 8.1)","(101.0, 230.0, 200.0)"
06-01-2023 14:51:02.380642,"(19.0, 21.0, 20.724137931034484)","(10.0, 19.0, 17.46153846153846)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.666666666666666)","(8.5, 9.6, 9.58)","(4.6, 5.0, 4.984210526315789)","(21.0, 36.0, 34.5)","(9.0, 12.0, 11.166666666666666)","(10.0, 14.5, 13.681818181818182)","(16.0, 29.0, 28.428571428571427)","(18.0, 20.0, 17.42857142857143)","(6.5, 8.2, 8.1)","(101.0, 230.0, 200.0)"
06-01-2023 14:51:03.895973,"(19.0, 21.0, 20.724137931034484)","(10.0, 19.0, 18.166666666666668)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.666666666666666)","(8.5, 9.6, 9.58)","(4.6, 5.0, 4.984210526315789)","(21.0, 36.0, 34.5)","(9.0, 12.0, 11.166666666666666)","(10.0, 14.5, 13.681818181818182)","(16.0, 29.0, 28.428571428571427)","(18.0, 20.0, 17.77777777777778)","(6.5, 8.2, 8.1)","(101.0, 230.0, 200.0)"
06-01-2023 14:51:05.419503,"(19.0, 21.0, 20.724137931034484)","(10.0, 19.5, 18.166666666666668)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.666666666666666)","(8.5, 9.6, 9.59032258064516)","(4.6, 5.0, 4.984210526315789)","(21.0, 36.0, 37.2)","(9.0, 12.0, 11.166666666666666)","(10.0, 14.5, 13.681818181818182)","(16.0, 29.0, 28.428571428571427)","(18.0, 20.0, 19.852941176470587)","(6.5, 8.2, 8.1)","(101.0, 230.0, 200.0)"
06-01-2023 14:51:07.638773,"(19.0, 21.0, 20.571428571428573)","(10.0, 19.5, 18.0)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.666666666666666)","(8.5, 9.6, 9.587234042553192)","(4.6, 5.0, 4.984210526315789)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.166666666666666)","(10.0, 14.5, 13.681818181818182)","(16.0, 29.0, 28.428571428571427)","(18.0, 21.0, 20.625)","(6.5, 8.2, 8.1)","(101.0, 230.0, 200.0)"
06-01-2023 14:51:09.522132,"(19.0, 22.0, 20.571428571428573)","(10.0, 19.0, 18.0)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.666666666666666)","(8.5, 9.6, 9.587234042553192)","(4.6, 5.0, 4.984210526315789)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.166666666666666)","(10.0, 14.5, 13.681818181818182)","(16.0, 29.0, 28.428571428571427)","(18.0, 21.0, 20.625)","(6.5, 8.2, 8.1)","(101.0, 230.0, 215.0)"
06-01-2023 14:51:11.259853,"(18.0, 22.0, 20.571428571428573)","(11.0, 19.0, 18.0)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.666666666666666)","(8.0, 9.6, 9.587234042553192)","(4.4, 5.0, 4.984210526315789)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.166666666666666)","(10.0, 14.5, 13.681818181818182)","(17.0, 29.0, 28.428571428571427)","(18.0, 21.0, 20.625)","(6.5, 8.2, 8.1)","(101.0, 230.0, 215.0)"
06-01-2023 14:51:12.926404,"(18.0, 22.0, 20.105263157894736)","(11.0, 19.0, 17.235294117647058)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.833333333333334)","(8.0, 9.6, 9.587234042553192)","(4.4, 5.0, 4.966666666666667)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.166666666666666)","(10.0, 14.5, 13.681818181818182)","(17.0, 29.0, 28.428571428571427)","(18.0, 21.0, 20.625)","(6.5, 8.2, 8.1)","(101.0, 230.0, 215.0)"
06-01-2023 14:51:14.559134,"(18.0, 21.0, 20.105263157894736)","(11.0, 19.0, 17.235294117647058)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.833333333333334)","(8.0, 9.6, 9.568421052631578)","(4.4, 5.0, 4.966666666666667)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.166666666666666)","(10.0, 14.5, 13.681818181818182)","(17.0, 29.0, 28.428571428571427)","(18.0, 21.0, 20.625)","(6.5, 8.2, 8.1)","(101.0, 230.0, 215.0)"
06-01-2023 14:51:16.296585,"(18.0, 21.0, 20.105263157894736)","(11.0, 19.0, 17.571428571428573)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.833333333333334)","(8.0, 9.6, 9.568421052631578)","(4.4, 5.0, 4.966666666666667)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.166666666666666)","(10.0, 14.5, 13.681818181818182)","(17.0, 29.0, 28.428571428571427)","(18.0, 21.0, 20.625)","(6.5, 8.2, 8.1)","(101.0, 230.0, 215.0)"
06-01-2023 14:51:18.010614,"(18.0, 21.0, 20.105263157894736)","(11.0, 19.0, 17.363636363636363)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.833333333333334)","(8.0, 9.6, 9.568421052631578)","(4.4, 5.0, 4.966666666666667)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.166666666666666)","(10.0, 14.5, 13.0)","(17.0, 29.0, 28.428571428571427)","(18.0, 21.0, 20.625)","(6.5, 8.2, 8.1)","(101.0, 230.0, 215.0)"
06-01-2023 14:51:19.673570,"(18.0, 21.0, 20.105263157894736)","(11.0, 19.0, 17.363636363636363)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.833333333333334)","(8.0, 9.6, 9.568421052631578)","(4.4, 5.0, 4.966666666666667)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.5)","(10.0, 14.5, 13.75)","(17.0, 29.0, 28.428571428571427)","(18.0, 21.0, 20.7)","(6.5, 8.2, 8.1)","(101.0, 230.0, 215.0)"
06-01-2023 14:51:21.465179,"(18.0, 21.0, 20.105263157894736)","(11.0, 19.0, 17.363636363636363)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.833333333333334)","(8.0, 9.6, 9.568421052631578)","(4.4, 5.0, 4.966666666666667)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.5)","(10.0, 14.5, 13.75)","(17.0, 29.0, 28.428571428571427)","(18.0, 21.0, 20.7)","(6.5, 8.2, 8.1)","(101.0, 230.0, 215.0)"
06-01-2023 14:51:23.208747,"(18.0, 21.0, 20.105263157894736)","(11.0, 19.0, 17.363636363636363)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.7)","(8.0, 9.6, 9.568421052631578)","(4.4, 5.0, 4.966666666666667)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.5)","(10.0, 14.5, 13.75)","(17.0, 29.0, 28.428571428571427)","(18.0, 21.0, 20.7)","(6.5, 8.2, 8.1)","(101.0, 230.0, 215.0)"
06-01-2023 14:51:24.867240,"(18.0, 21.0, 20.105263157894736)","(11.0, 19.0, 17.8)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.7)","(8.0, 9.6, 9.568421052631578)","(4.4, 5.0, 4.966666666666667)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.5)","(10.0, 14.5, 13.75)","(17.0, 29.0, 28.428571428571427)","(18.0, 21.0, 20.7)","(6.5, 8.2, 8.08)","(101.0, 230.0, 215.0)"
06-01-2023 14:51:26.552245,"(18.0, 21.0, 20.105263157894736)","(11.0, 19.0, 17.285714285714285)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.785714285714286)","(8.0, 9.6, 9.4)","(4.4, 5.0, 4.966666666666667)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.5)","(10.0, 14.5, 13.75)","(17.0, 29.0, 28.428571428571427)","(18.0, 21.0, 20.7)","(6.5, 8.2, 8.08)","(101.0, 230.0, 215.0)"
06-01-2023 14:51:28.235906,"(18.0, 21.0, 20.105263157894736)","(11.0, 18.0, 17.285714285714285)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.785714285714286)","(8.0, 9.6, 9.4)","(4.4, 5.0, 4.966666666666667)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.5)","(10.0, 14.5, 13.75)","(17.0, 29.0, 28.636363636363637)","(18.0, 21.0, 20.55)","(6.5, 8.2, 8.08)","(101.0, 230.0, 215.0)"
06-01-2023 14:51:29.866729,"(18.0, 21.0, 20.105263157894736)","(11.0, 18.0, 17.285714285714285)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.785714285714286)","(8.0, 9.6, 9.4)","(4.4, 5.0, 4.966666666666667)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.5)","(10.0, 14.5, 13.75)","(17.0, 29.0, 28.636363636363637)","(18.0, 21.0, 20.55)","(6.5, 8.2, 8.08)","(101.0, 230.0, 215.0)"
06-01-2023 14:51:31.486228,"(18.0, 21.0, 20.105263157894736)","(11.0, 18.0, 17.318181818181817)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.785714285714286)","(8.0, 9.6, 9.4)","(4.4, 5.0, 4.966666666666667)","(21.0, 42.0, 38.0)","(9.0, 12.0, 10.75)","(10.0, 14.5, 13.272727272727273)","(17.0, 29.0, 28.636363636363637)","(18.0, 21.0, 21.7)","(6.5, 8.2, 8.08)","(101.0, 230.0, 215.0)"
06-01-2023 14:51:33.156228,"(19.0, 21.0, 20.105263157894736)","(11.0, 18.0, 17.318181818181817)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.785714285714286)","(8.5, 9.6, 9.4)","(4.4, 5.0, 4.966666666666667)","(21.0, 42.0, 38.0)","(9.0, 11.0, 11.5)","(10.0, 14.5, 13.272727272727273)","(17.0, 29.0, 28.636363636363637)","(18.0, 22.0, 22.55)","(6.5, 8.2, 8.08)","(101.0, 230.0, 215.0)"
06-01-2023 14:51:34.744569,"(19.0, 21.0, 20.25)","(11.0, 18.0, 17.318181818181817)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.785714285714286)","(8.5, 9.6, 9.4)","(4.4, 5.0, 4.966666666666667)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.5)","(10.0, 14.5, 13.272727272727273)","(17.0, 29.0, 28.636363636363637)","(18.0, 23.0, 22.55)","(6.5, 8.2, 8.08)","(101.0, 230.0, 215.0)"
06-01-2023 14:51:36.434657,"(19.0, 21.0, 20.25)","(11.0, 18.0, 17.318181818181817)","(9.0, 11.0, 10.9375)","(10.0, 12.0, 11.785714285714286)","(8.5, 9.6, 9.28235294117647)","(4.4, 5.0, 4.966666666666667)","(21.0, 42.0, 38.0)","(9.0, 12.0, 11.647058823529411)","(10.0, 14.5, 13.272727272727273)","(17.0, 29.0, 28.636363636363637)","(18.0, 23.0, 22.55)","(6.5, 8.2, 8.08)","(101.0, 230.0, 215.0)"
