,Maxima,Diamond Neena,Clarks A Lark,Nighthawk Jink,Homebush Sparkle,Homebush Bentley,Know Gloating,Sozins Royal
05-01-2023 13:46:28.753575,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.0, 9.436)","(5.5, 11.0, 10.225000000000001)","(10.0, 21.0, 19.81818181818182)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:46:29.879350,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.0, 9.436)","(5.5, 11.0, 10.225000000000001)","(10.0, 21.0, 19.81818181818182)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:46:31.122217,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.0, 9.436)","(5.5, 11.0, 10.225000000000001)","(10.0, 21.0, 19.81818181818182)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:46:32.383584,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.0, 9.436)","(5.5, 11.0, 10.225000000000001)","(10.0, 21.0, 19.81818181818182)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:46:33.685477,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.0, 9.436)","(5.5, 11.0, 10.225000000000001)","(10.0, 21.0, 19.81818181818182)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:46:34.930383,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.0, 9.436)","(5.5, 11.0, 10.225000000000001)","(10.0, 21.0, 19.81818181818182)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:46:36.067738,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 11.0, 10.225000000000001)","(10.0, 21.0, 19.81818181818182)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:46:37.243244,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 11.0, 9.475)","(10.0, 21.0, 19.81818181818182)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:46:38.439255,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 11.0, 9.475)","(10.0, 21.0, 19.81818181818182)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:46:39.579165,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 11.0, 9.475)","(10.0, 21.0, 19.81818181818182)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:46:40.776315,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 11.0, 9.475)","(10.0, 21.0, 19.81818181818182)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:46:42.039028,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 11.0, 9.475)","(10.0, 21.0, 19.81818181818182)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:46:43.318990,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 11.0, 9.475)","(10.0, 21.0, 19.81818181818182)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:46:44.464006,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 11.0, 9.475)","(10.0, 21.0, 19.81818181818182)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:46:45.673843,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 11.0, 9.475)","(10.0, 21.0, 19.81818181818182)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:46:46.779101,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 11.0, 9.475)","(10.0, 21.0, 19.81818181818182)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:46:47.829884,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 11.0, 9.475)","(10.0, 21.0, 19.81818181818182)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:46:49.022794,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 11.0, 10.240909090909092)","(10.0, 21.0, 18.833333333333332)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:46:50.116779,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 10.5, 10.240909090909092)","(10.0, 21.0, 18.833333333333332)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:46:51.242244,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 10.5, 10.240909090909092)","(10.0, 21.0, 18.833333333333332)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:46:52.322016,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 10.5, 10.240909090909092)","(10.0, 21.0, 18.833333333333332)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:46:53.385982,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 10.5, 10.240909090909092)","(10.0, 21.0, 18.833333333333332)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:46:54.395363,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 10.5, 10.240909090909092)","(10.0, 21.0, 18.833333333333332)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:46:55.364781,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 10.5, 10.240909090909092)","(10.0, 21.0, 18.833333333333332)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:46:56.360948,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 10.5, 10.240909090909092)","(10.0, 21.0, 18.833333333333332)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:46:57.417094,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 10.5, 10.240909090909092)","(10.0, 21.0, 18.833333333333332)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:46:58.418564,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 10.5, 10.240909090909092)","(10.0, 21.0, 18.833333333333332)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:46:59.460495,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 10.5, 10.240909090909092)","(10.0, 21.0, 18.833333333333332)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:00.917598,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 10.5, 10.240909090909092)","(10.0, 21.0, 18.833333333333332)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:02.103716,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 10.5, 10.240909090909092)","(10.0, 21.0, 18.833333333333332)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:03.298458,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 10.5, 10.240909090909092)","(10.0, 21.0, 18.833333333333332)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:04.410565,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 10.5, 10.240909090909092)","(10.0, 21.0, 18.833333333333332)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:05.566618,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 10.5, 10.240909090909092)","(10.0, 21.0, 18.833333333333332)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:07.050566,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 10.5, 10.240909090909092)","(10.0, 21.0, 18.833333333333332)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:08.281544,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 10.5, 10.240909090909092)","(10.0, 21.0, 18.833333333333332)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:09.576595,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 10.5, 10.240909090909092)","(10.0, 21.0, 18.833333333333332)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:10.736693,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 10.5, 10.240909090909092)","(10.0, 21.0, 18.833333333333332)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:11.860384,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 10.5, 10.240909090909092)","(10.0, 21.0, 18.833333333333332)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:13.178199,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 10.5, 10.240909090909092)","(10.0, 21.0, 18.833333333333332)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:14.354418,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 10.5, 10.240909090909092)","(10.0, 21.0, 18.833333333333332)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:15.539464,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 10.5, 10.240909090909092)","(10.0, 21.0, 18.833333333333332)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:16.690985,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 10.5, 10.240909090909092)","(10.0, 21.0, 18.833333333333332)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:17.789321,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 10.5, 10.240909090909092)","(10.0, 21.0, 18.833333333333332)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:18.949662,"(2.3, 3.65, 2.995)","(3.3, 6.4, 4.709090909090909)","(5.5, 10.5, 9.876000000000001)","(5.5, 10.5, 10.240909090909092)","(10.0, 21.0, 18.833333333333332)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:20.049264,"(2.3, 3.65, 2.995)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 9.795652173913044)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 18.833333333333332)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:21.231176,"(2.3, 3.65, 2.995)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:22.613764,"(2.3, 3.65, 2.995)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:23.703187,"(2.3, 3.65, 2.995)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:24.925225,"(2.3, 3.65, 2.995)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:26.450094,"(2.3, 3.65, 2.995)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:27.819576,"(2.3, 3.65, 2.995)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:28.995813,"(2.3, 3.65, 2.995)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:30.221426,"(2.3, 3.65, 2.995)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:31.668044,"(2.3, 3.65, 2.995)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:32.797649,"(2.3, 3.65, 2.995)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:33.966367,"(2.3, 3.65, 2.995)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:35.055049,"(2.3, 3.65, 2.995)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:36.276017,"(2.3, 3.65, 2.995)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:37.491933,"(2.3, 3.65, 2.995)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:38.640945,"(2.3, 3.65, 2.995)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:39.850689,"(2.3, 3.65, 2.995)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:40.970087,"(2.3, 3.65, 3.3006666666666664)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:42.067183,"(2.3, 3.65, 3.3006666666666664)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:43.163101,"(2.3, 3.7, 3.194857142857143)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:44.283696,"(2.3, 3.7, 3.194857142857143)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:45.501445,"(2.3, 3.7, 3.194857142857143)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:46.757702,"(2.3, 3.7, 3.194857142857143)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:47.965949,"(2.3, 3.7, 3.194857142857143)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:49.185781,"(2.3, 3.7, 3.035813953488372)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:50.378666,"(2.3, 3.7, 3.035813953488372)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:51.595834,"(2.3, 3.7, 3.035813953488372)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:52.854708,"(2.3, 3.7, 3.035813953488372)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:54.060874,"(2.3, 3.7, 3.035813953488372)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:55.199465,"(2.3, 3.7, 3.035813953488372)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:56.465325,"(2.3, 3.7, 3.035813953488372)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:57.608769,"(2.3, 3.7, 3.035813953488372)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:58.675748,"(2.3, 3.7, 3.035813953488372)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:47:59.753842,"(2.3, 3.7, 3.035813953488372)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:48:00.912964,"(2.3, 3.7, 3.035813953488372)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:48:02.096818,"(2.3, 3.7, 3.035813953488372)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:48:03.203182,"(2.3, 3.7, 3.035813953488372)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:48:04.385665,"(2.3, 3.7, 3.035813953488372)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:48:05.599914,"(2.3, 3.7, 3.035813953488372)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:48:06.787224,"(2.3, 3.7, 3.035813953488372)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
05-01-2023 13:48:07.956206,"(2.3, 3.7, 3.035813953488372)","(3.3, 6.2, 5.371428571428572)","(5.5, 10.0, 8.466666666666667)","(5.5, 10.5, 8.633333333333333)","(10.0, 21.0, 12.466666666666665)","(26.0, 220.0, 72.25)","(26.0, 210.0, 116.0)","(26.0, 220.0, 96.875)"
