,Our Cheeky Devil,Just As Well Nz,El Boston,Lord Verde Nz,Modern Bliss,Balenciago,Gottahaveahobbie,Our Madiba Nz,Duffy Hollow Nz
11-01-2023 18:43:47.423656,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 5.0, 4.3)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:43:48.598642,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 5.0, 4.3)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:43:49.778487,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 5.0, 4.3)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:43:51.124588,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 5.0, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:43:52.365251,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:43:53.694902,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:43:54.951434,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:43:56.209399,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:43:57.725655,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:43:59.143640,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:00.621226,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:02.035535,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:03.395896,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:04.578899,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:05.829543,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:07.015124,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:08.229149,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:09.332396,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:10.528468,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:11.811015,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:13.184349,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:14.461615,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:15.699619,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:16.871942,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:18.169920,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:19.526656,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:20.889566,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:22.255231,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:23.547363,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:24.841695,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:26.116772,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:27.356323,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:28.609320,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:29.869186,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:31.148155,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:32.467076,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:33.764458,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:35.013185,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:36.286305,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:37.522978,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:38.882968,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:40.214694,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:41.615629,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:42.922295,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:44.156042,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:45.341712,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:46.541242,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:47.737516,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:48.972540,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:50.161058,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:51.272809,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:52.504409,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:53.750051,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:55.042318,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:56.265967,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:57.478372,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:58.649295,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:44:59.890709,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:45:01.187976,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:45:02.557776,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:45:03.859141,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:45:05.097146,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:45:06.328629,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:45:07.500190,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:45:08.696940,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:45:09.886055,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:45:11.004358,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:45:12.123247,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:45:13.281802,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:45:14.506773,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:45:15.759058,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:45:16.967811,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:45:18.362062,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:45:19.746568,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:45:21.066558,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:45:22.662755,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:45:24.338624,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:45:25.629640,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:45:26.921306,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:45:28.284902,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:45:29.574908,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:45:30.840347,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:45:32.162332,"(15.0, 30.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 3.7125)","(5.0, 99999, 99990)","(8.5, 15.0, 13.0)","(18.0, 42.0, 26.666666666666668)","(26.0, 30.0, 22.727272727272727)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
