,Galloping Moon,Ozzies Risk,Mt View Hanna,Marionvale Gal,Jams Silver,Rio Sam,Mrs Jessup,Mt View Jett
846,"[datetime.datetime(2022, 11, 28, 13, 31, 25, 218989), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 25, 218989), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 25, 218989), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 25, 218989), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 25, 218989), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 25, 218989), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 31, 25, 218989), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 25, 218989), 9.0, 23.0]"
847,"[datetime.datetime(2022, 11, 28, 13, 31, 26, 344377), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 26, 344377), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 26, 344377), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 26, 344377), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 26, 344377), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 26, 344377), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 31, 26, 344377), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 26, 344377), 9.0, 23.0]"
848,"[datetime.datetime(2022, 11, 28, 13, 31, 27, 469570), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 27, 469570), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 27, 469570), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 27, 469570), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 27, 469570), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 27, 469570), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 31, 27, 469570), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 27, 469570), 9.0, 23.0]"
849,"[datetime.datetime(2022, 11, 28, 13, 31, 28, 595828), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 28, 595828), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 28, 595828), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 28, 595828), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 28, 595828), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 28, 595828), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 31, 28, 595828), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 28, 595828), 9.0, 23.0]"
850,"[datetime.datetime(2022, 11, 28, 13, 31, 29, 718504), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 29, 718504), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 29, 718504), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 29, 718504), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 29, 718504), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 29, 718504), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 31, 29, 718504), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 29, 718504), 9.0, 23.0]"
851,"[datetime.datetime(2022, 11, 28, 13, 31, 30, 844684), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 30, 844684), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 30, 844684), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 30, 844684), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 30, 844684), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 30, 844684), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 31, 30, 844684), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 30, 844684), 9.0, 23.0]"
852,"[datetime.datetime(2022, 11, 28, 13, 31, 31, 975962), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 31, 975962), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 31, 975962), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 31, 975962), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 31, 975962), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 31, 975962), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 31, 31, 975962), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 31, 975962), 9.0, 23.0]"
853,"[datetime.datetime(2022, 11, 28, 13, 31, 33, 101485), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 33, 101485), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 33, 101485), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 33, 101485), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 33, 101485), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 33, 101485), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 31, 33, 101485), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 33, 101485), 9.0, 23.0]"
854,"[datetime.datetime(2022, 11, 28, 13, 31, 34, 233276), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 34, 233276), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 34, 233276), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 34, 233276), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 34, 233276), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 34, 233276), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 31, 34, 233276), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 34, 233276), 9.0, 23.0]"
855,"[datetime.datetime(2022, 11, 28, 13, 31, 35, 356110), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 35, 356110), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 35, 356110), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 35, 356110), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 35, 356110), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 35, 356110), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 31, 35, 356110), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 35, 356110), 9.0, 23.0]"
856,"[datetime.datetime(2022, 11, 28, 13, 31, 36, 489513), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 36, 489513), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 36, 489513), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 36, 489513), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 36, 489513), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 36, 489513), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 31, 36, 489513), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 36, 489513), 9.0, 23.0]"
857,"[datetime.datetime(2022, 11, 28, 13, 31, 37, 613507), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 37, 613507), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 37, 613507), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 37, 613507), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 37, 613507), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 37, 613507), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 31, 37, 613507), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 37, 613507), 9.0, 23.0]"
858,"[datetime.datetime(2022, 11, 28, 13, 31, 38, 740409), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 38, 740409), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 38, 740409), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 38, 740409), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 38, 740409), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 38, 740409), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 31, 38, 740409), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 38, 740409), 9.0, 23.0]"
859,"[datetime.datetime(2022, 11, 28, 13, 31, 39, 874774), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 39, 874774), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 39, 874774), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 39, 874774), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 39, 874774), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 39, 874774), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 13, 31, 39, 874774), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 39, 874774), 9.0, 23.0]"
860,"[datetime.datetime(2022, 11, 28, 13, 31, 41, 6008), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 41, 6008), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 41, 6008), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 41, 6008), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 41, 6008), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 41, 6008), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 31, 41, 6008), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 41, 6008), 9.0, 23.0]"
861,"[datetime.datetime(2022, 11, 28, 13, 31, 42, 134711), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 42, 134711), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 42, 134711), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 42, 134711), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 42, 134711), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 42, 134711), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 31, 42, 134711), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 42, 134711), 9.0, 23.0]"
862,"[datetime.datetime(2022, 11, 28, 13, 31, 43, 258766), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 43, 258766), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 43, 258766), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 43, 258766), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 43, 258766), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 43, 258766), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 31, 43, 258766), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 43, 258766), 9.0, 23.0]"
863,"[datetime.datetime(2022, 11, 28, 13, 31, 44, 388703), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 44, 388703), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 44, 388703), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 44, 388703), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 44, 388703), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 44, 388703), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 31, 44, 388703), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 44, 388703), 9.0, 23.0]"
864,"[datetime.datetime(2022, 11, 28, 13, 31, 45, 514326), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 45, 514326), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 45, 514326), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 45, 514326), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 45, 514326), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 45, 514326), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 31, 45, 514326), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 45, 514326), 9.0, 23.0]"
865,"[datetime.datetime(2022, 11, 28, 13, 31, 46, 646833), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 46, 646833), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 46, 646833), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 46, 646833), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 46, 646833), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 46, 646833), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 31, 46, 646833), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 46, 646833), 9.0, 23.0]"
866,"[datetime.datetime(2022, 11, 28, 13, 31, 47, 775380), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 47, 775380), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 47, 775380), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 47, 775380), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 47, 775380), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 47, 775380), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 31, 47, 775380), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 47, 775380), 9.0, 23.0]"
867,"[datetime.datetime(2022, 11, 28, 13, 31, 48, 906928), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 48, 906928), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 48, 906928), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 48, 906928), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 48, 906928), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 48, 906928), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 31, 48, 906928), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 48, 906928), 9.0, 23.0]"
868,"[datetime.datetime(2022, 11, 28, 13, 31, 50, 42088), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 50, 42088), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 50, 42088), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 50, 42088), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 50, 42088), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 50, 42088), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 31, 50, 42088), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 50, 42088), 9.0, 23.0]"
869,"[datetime.datetime(2022, 11, 28, 13, 31, 51, 166753), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 51, 166753), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 51, 166753), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 51, 166753), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 51, 166753), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 51, 166753), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 31, 51, 166753), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 51, 166753), 9.0, 23.0]"
870,"[datetime.datetime(2022, 11, 28, 13, 31, 52, 292755), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 52, 292755), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 52, 292755), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 52, 292755), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 52, 292755), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 52, 292755), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 31, 52, 292755), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 52, 292755), 9.0, 23.0]"
871,"[datetime.datetime(2022, 11, 28, 13, 31, 53, 416747), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 53, 416747), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 53, 416747), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 53, 416747), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 53, 416747), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 53, 416747), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 31, 53, 416747), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 53, 416747), 9.0, 23.0]"
872,"[datetime.datetime(2022, 11, 28, 13, 31, 54, 544451), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 54, 544451), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 54, 544451), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 54, 544451), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 54, 544451), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 54, 544451), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 31, 54, 544451), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 54, 544451), 9.0, 23.0]"
873,"[datetime.datetime(2022, 11, 28, 13, 31, 55, 669791), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 55, 669791), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 55, 669791), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 55, 669791), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 55, 669791), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 55, 669791), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 31, 55, 669791), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 55, 669791), 9.0, 23.0]"
874,"[datetime.datetime(2022, 11, 28, 13, 31, 56, 802660), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 56, 802660), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 56, 802660), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 56, 802660), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 56, 802660), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 56, 802660), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 31, 56, 802660), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 56, 802660), 9.0, 23.0]"
875,"[datetime.datetime(2022, 11, 28, 13, 31, 57, 932137), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 57, 932137), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 57, 932137), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 57, 932137), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 57, 932137), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 57, 932137), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 31, 57, 932137), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 57, 932137), 9.0, 23.0]"
876,"[datetime.datetime(2022, 11, 28, 13, 31, 59, 53849), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 31, 59, 53849), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 31, 59, 53849), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 31, 59, 53849), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 31, 59, 53849), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 31, 59, 53849), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 31, 59, 53849), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 31, 59, 53849), 9.0, 23.0]"
877,"[datetime.datetime(2022, 11, 28, 13, 32, 0, 188130), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 32, 0, 188130), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 32, 0, 188130), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 32, 0, 188130), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 32, 0, 188130), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 32, 0, 188130), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 32, 0, 188130), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 32, 0, 188130), 9.0, 23.0]"
878,"[datetime.datetime(2022, 11, 28, 13, 32, 1, 310575), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 32, 1, 310575), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 32, 1, 310575), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 32, 1, 310575), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 32, 1, 310575), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 32, 1, 310575), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 32, 1, 310575), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 32, 1, 310575), 9.0, 23.0]"
879,"[datetime.datetime(2022, 11, 28, 13, 32, 2, 440983), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 32, 2, 440983), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 32, 2, 440983), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 32, 2, 440983), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 32, 2, 440983), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 32, 2, 440983), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 32, 2, 440983), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 32, 2, 440983), 9.0, 23.0]"
880,"[datetime.datetime(2022, 11, 28, 13, 32, 3, 567025), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 32, 3, 567025), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 32, 3, 567025), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 32, 3, 567025), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 32, 3, 567025), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 32, 3, 567025), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 32, 3, 567025), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 32, 3, 567025), 9.0, 23.0]"
881,"[datetime.datetime(2022, 11, 28, 13, 32, 4, 696851), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 32, 4, 696851), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 32, 4, 696851), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 32, 4, 696851), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 32, 4, 696851), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 32, 4, 696851), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 32, 4, 696851), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 32, 4, 696851), 9.0, 23.0]"
882,"[datetime.datetime(2022, 11, 28, 13, 32, 5, 821611), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 32, 5, 821611), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 32, 5, 821611), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 32, 5, 821611), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 32, 5, 821611), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 32, 5, 821611), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 32, 5, 821611), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 32, 5, 821611), 9.0, 23.0]"
883,"[datetime.datetime(2022, 11, 28, 13, 32, 6, 951800), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 32, 6, 951800), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 32, 6, 951800), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 32, 6, 951800), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 32, 6, 951800), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 32, 6, 951800), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 32, 6, 951800), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 32, 6, 951800), 9.0, 23.0]"
884,"[datetime.datetime(2022, 11, 28, 13, 32, 8, 77876), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 32, 8, 77876), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 32, 8, 77876), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 32, 8, 77876), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 32, 8, 77876), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 32, 8, 77876), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 32, 8, 77876), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 32, 8, 77876), 9.0, 23.0]"
885,"[datetime.datetime(2022, 11, 28, 13, 32, 9, 199594), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 13, 32, 9, 199594), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 13, 32, 9, 199594), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 13, 32, 9, 199594), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 13, 32, 9, 199594), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 13, 32, 9, 199594), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 32, 9, 199594), 3.6, 5.5]","[datetime.datetime(2022, 11, 28, 13, 32, 9, 199594), 9.0, 23.0]"
