,Newtons Law,Bree Fury,Bermuda Sky,On The Deck,Uncle Bertie,Coal Island
539,"[datetime.datetime(2022, 11, 28, 18, 14, 27, 583336), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 27, 583336), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 27, 583336), 41.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 14, 27, 583336), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 27, 583336), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 27, 583336), 3.2, 4.7]"
540,"[datetime.datetime(2022, 11, 28, 18, 14, 28, 705890), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 28, 705890), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 28, 705890), 41.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 14, 28, 705890), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 28, 705890), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 28, 705890), 3.2, 4.7]"
541,"[datetime.datetime(2022, 11, 28, 18, 14, 29, 813695), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 29, 813695), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 29, 813695), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 29, 813695), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 29, 813695), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 29, 813695), 3.2, 4.7]"
542,"[datetime.datetime(2022, 11, 28, 18, 14, 30, 931321), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 30, 931321), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 30, 931321), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 30, 931321), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 30, 931321), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 30, 931321), 3.2, 4.7]"
543,"[datetime.datetime(2022, 11, 28, 18, 14, 32, 31129), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 32, 31129), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 32, 31129), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 32, 31129), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 32, 31129), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 32, 31129), 3.2, 4.7]"
544,"[datetime.datetime(2022, 11, 28, 18, 14, 33, 131950), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 33, 131950), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 33, 131950), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 33, 131950), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 33, 131950), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 33, 131950), 3.2, 4.7]"
545,"[datetime.datetime(2022, 11, 28, 18, 14, 34, 237625), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 34, 237625), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 34, 237625), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 34, 237625), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 34, 237625), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 34, 237625), 3.2, 4.7]"
546,"[datetime.datetime(2022, 11, 28, 18, 14, 35, 337178), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 35, 337178), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 35, 337178), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 35, 337178), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 35, 337178), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 35, 337178), 3.2, 4.7]"
547,"[datetime.datetime(2022, 11, 28, 18, 14, 36, 445750), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 36, 445750), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 36, 445750), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 36, 445750), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 36, 445750), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 36, 445750), 3.2, 4.7]"
548,"[datetime.datetime(2022, 11, 28, 18, 14, 37, 544024), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 37, 544024), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 37, 544024), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 37, 544024), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 37, 544024), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 37, 544024), 3.2, 4.7]"
549,"[datetime.datetime(2022, 11, 28, 18, 14, 38, 643814), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 38, 643814), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 38, 643814), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 38, 643814), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 38, 643814), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 38, 643814), 3.2, 4.7]"
550,"[datetime.datetime(2022, 11, 28, 18, 14, 39, 804403), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 39, 804403), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 39, 804403), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 39, 804403), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 39, 804403), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 39, 804403), 3.2, 4.7]"
551,"[datetime.datetime(2022, 11, 28, 18, 14, 40, 909700), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 40, 909700), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 40, 909700), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 40, 909700), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 40, 909700), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 40, 909700), 3.2, 4.7]"
552,"[datetime.datetime(2022, 11, 28, 18, 14, 42, 17989), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 42, 17989), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 42, 17989), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 42, 17989), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 42, 17989), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 42, 17989), 3.2, 4.7]"
553,"[datetime.datetime(2022, 11, 28, 18, 14, 43, 113810), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 43, 113810), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 43, 113810), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 43, 113810), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 43, 113810), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 43, 113810), 3.2, 4.7]"
554,"[datetime.datetime(2022, 11, 28, 18, 14, 44, 209768), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 44, 209768), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 44, 209768), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 44, 209768), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 44, 209768), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 44, 209768), 3.2, 4.7]"
555,"[datetime.datetime(2022, 11, 28, 18, 14, 45, 312124), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 45, 312124), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 45, 312124), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 45, 312124), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 45, 312124), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 45, 312124), 3.2, 4.7]"
556,"[datetime.datetime(2022, 11, 28, 18, 14, 46, 409649), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 46, 409649), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 46, 409649), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 46, 409649), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 46, 409649), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 46, 409649), 3.2, 4.7]"
557,"[datetime.datetime(2022, 11, 28, 18, 14, 47, 510648), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 47, 510648), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 47, 510648), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 47, 510648), 2.2, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 47, 510648), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 47, 510648), 3.2, 4.7]"
558,"[datetime.datetime(2022, 11, 28, 18, 14, 48, 617623), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 48, 617623), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 48, 617623), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 48, 617623), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 48, 617623), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 48, 617623), 3.2, 4.7]"
559,"[datetime.datetime(2022, 11, 28, 18, 14, 49, 737462), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 49, 737462), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 49, 737462), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 49, 737462), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 49, 737462), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 49, 737462), 3.2, 4.7]"
560,"[datetime.datetime(2022, 11, 28, 18, 14, 50, 841074), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 50, 841074), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 50, 841074), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 50, 841074), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 50, 841074), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 50, 841074), 3.2, 4.7]"
561,"[datetime.datetime(2022, 11, 28, 18, 14, 51, 940237), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 51, 940237), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 51, 940237), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 51, 940237), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 51, 940237), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 51, 940237), 3.2, 4.7]"
562,"[datetime.datetime(2022, 11, 28, 18, 14, 53, 70416), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 53, 70416), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 53, 70416), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 53, 70416), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 53, 70416), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 53, 70416), 3.2, 4.7]"
563,"[datetime.datetime(2022, 11, 28, 18, 14, 54, 180498), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 54, 180498), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 54, 180498), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 54, 180498), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 54, 180498), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 54, 180498), 3.2, 4.7]"
564,"[datetime.datetime(2022, 11, 28, 18, 14, 55, 294993), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 55, 294993), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 55, 294993), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 55, 294993), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 55, 294993), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 55, 294993), 3.2, 4.7]"
565,"[datetime.datetime(2022, 11, 28, 18, 14, 56, 421273), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 56, 421273), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 56, 421273), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 56, 421273), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 56, 421273), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 56, 421273), 3.2, 4.7]"
566,"[datetime.datetime(2022, 11, 28, 18, 14, 57, 560450), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 57, 560450), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 57, 560450), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 57, 560450), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 57, 560450), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 57, 560450), 3.2, 4.7]"
567,"[datetime.datetime(2022, 11, 28, 18, 14, 58, 698306), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 58, 698306), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 58, 698306), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 58, 698306), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 58, 698306), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 58, 698306), 3.2, 4.7]"
568,"[datetime.datetime(2022, 11, 28, 18, 14, 59, 806593), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 14, 59, 806593), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 14, 59, 806593), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 14, 59, 806593), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 14, 59, 806593), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 14, 59, 806593), 3.2, 4.7]"
569,"[datetime.datetime(2022, 11, 28, 18, 15, 0, 917100), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 0, 917100), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 0, 917100), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 0, 917100), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 0, 917100), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 0, 917100), 3.2, 4.7]"
570,"[datetime.datetime(2022, 11, 28, 18, 15, 2, 31548), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 2, 31548), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 2, 31548), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 2, 31548), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 2, 31548), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 2, 31548), 3.2, 4.7]"
571,"[datetime.datetime(2022, 11, 28, 18, 15, 3, 137897), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 3, 137897), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 3, 137897), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 3, 137897), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 3, 137897), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 3, 137897), 3.2, 4.7]"
572,"[datetime.datetime(2022, 11, 28, 18, 15, 4, 270362), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 4, 270362), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 4, 270362), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 4, 270362), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 4, 270362), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 4, 270362), 3.2, 4.7]"
573,"[datetime.datetime(2022, 11, 28, 18, 15, 5, 382827), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 5, 382827), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 5, 382827), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 5, 382827), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 5, 382827), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 5, 382827), 3.2, 4.7]"
574,"[datetime.datetime(2022, 11, 28, 18, 15, 6, 497515), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 6, 497515), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 6, 497515), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 6, 497515), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 6, 497515), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 6, 497515), 3.2, 4.7]"
575,"[datetime.datetime(2022, 11, 28, 18, 15, 7, 611430), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 7, 611430), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 7, 611430), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 7, 611430), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 7, 611430), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 7, 611430), 3.2, 4.7]"
576,"[datetime.datetime(2022, 11, 28, 18, 15, 8, 715507), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 8, 715507), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 8, 715507), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 8, 715507), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 8, 715507), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 8, 715507), 3.2, 4.7]"
577,"[datetime.datetime(2022, 11, 28, 18, 15, 9, 822443), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 9, 822443), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 9, 822443), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 9, 822443), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 9, 822443), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 9, 822443), 3.2, 4.7]"
578,"[datetime.datetime(2022, 11, 28, 18, 15, 10, 929900), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 10, 929900), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 10, 929900), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 10, 929900), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 10, 929900), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 10, 929900), 3.2, 4.7]"
579,"[datetime.datetime(2022, 11, 28, 18, 15, 12, 37330), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 12, 37330), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 12, 37330), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 12, 37330), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 12, 37330), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 12, 37330), 3.2, 4.7]"
580,"[datetime.datetime(2022, 11, 28, 18, 15, 13, 136590), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 13, 136590), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 13, 136590), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 13, 136590), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 13, 136590), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 13, 136590), 3.2, 4.7]"
581,"[datetime.datetime(2022, 11, 28, 18, 15, 14, 242244), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 14, 242244), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 14, 242244), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 14, 242244), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 14, 242244), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 14, 242244), 3.3, 4.7]"
582,"[datetime.datetime(2022, 11, 28, 18, 15, 15, 344095), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 15, 344095), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 15, 344095), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 15, 344095), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 15, 344095), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 15, 344095), 3.3, 4.7]"
583,"[datetime.datetime(2022, 11, 28, 18, 15, 16, 445133), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 16, 445133), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 16, 445133), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 16, 445133), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 16, 445133), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 16, 445133), 3.3, 4.7]"
584,"[datetime.datetime(2022, 11, 28, 18, 15, 17, 557042), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 17, 557042), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 17, 557042), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 17, 557042), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 17, 557042), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 17, 557042), 3.3, 4.7]"
585,"[datetime.datetime(2022, 11, 28, 18, 15, 18, 655535), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 18, 655535), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 18, 655535), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 18, 655535), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 18, 655535), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 18, 655535), 3.3, 4.7]"
586,"[datetime.datetime(2022, 11, 28, 18, 15, 19, 753594), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 19, 753594), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 19, 753594), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 19, 753594), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 19, 753594), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 19, 753594), 3.3, 4.7]"
587,"[datetime.datetime(2022, 11, 28, 18, 15, 20, 857887), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 20, 857887), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 20, 857887), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 20, 857887), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 20, 857887), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 20, 857887), 3.3, 4.7]"
588,"[datetime.datetime(2022, 11, 28, 18, 15, 21, 962409), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 21, 962409), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 21, 962409), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 21, 962409), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 21, 962409), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 21, 962409), 3.3, 4.7]"
589,"[datetime.datetime(2022, 11, 28, 18, 15, 23, 64163), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 23, 64163), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 23, 64163), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 23, 64163), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 23, 64163), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 23, 64163), 3.3, 4.7]"
590,"[datetime.datetime(2022, 11, 28, 18, 15, 24, 160072), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 24, 160072), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 24, 160072), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 24, 160072), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 24, 160072), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 24, 160072), 3.3, 4.7]"
591,"[datetime.datetime(2022, 11, 28, 18, 15, 25, 261219), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 25, 261219), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 25, 261219), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 25, 261219), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 25, 261219), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 25, 261219), 3.3, 4.7]"
592,"[datetime.datetime(2022, 11, 28, 18, 15, 26, 357826), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 18, 15, 26, 357826), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 15, 26, 357826), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 15, 26, 357826), 2.25, 99999]","[datetime.datetime(2022, 11, 28, 18, 15, 26, 357826), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 15, 26, 357826), 3.3, 4.7]"
