,Vitesse,Flat Bill,Samaronti,Helms Deep,Mine To Hold,Diggers Diamond,Longtail,Contraflow
15-12-2022 12:29:32.805437,"(3.3, 4.7, 4.683720930232559)","(15.0, 46.0, 42.16666666666667)","(4.2, 6.2, 5.733333333333333)","(8.0, 13.0, 12.333333333333334)","(12.0, 24.0, 22.833333333333336)","(51.0, 240.0, 214.0)","(4.6, 5.7, 5.511627906976744)","(3.5, 5.1, 4.875)"
15-12-2022 12:29:34.048087,"(3.3, 4.7, 4.683720930232559)","(15.0, 46.0, 42.16666666666667)","(4.2, 6.2, 5.923076923076923)","(8.0, 13.0, 12.333333333333334)","(12.0, 24.0, 22.833333333333336)","(51.0, 240.0, 214.0)","(4.6, 5.7, 5.511627906976744)","(3.5, 5.1, 4.875)"
15-12-2022 12:29:35.207477,"(3.3, 4.7, 4.65)","(15.0, 46.0, 42.16666666666667)","(4.2, 6.2, 5.923076923076923)","(8.0, 13.0, 12.333333333333334)","(12.0, 24.0, 22.833333333333336)","(51.0, 240.0, 214.0)","(4.6, 5.7, 5.511627906976744)","(3.5, 5.1, 4.875)"
15-12-2022 12:29:36.369685,"(3.3, 4.7, 4.65)","(15.0, 46.0, 42.16666666666667)","(4.2, 6.2, 5.923076923076923)","(8.0, 13.0, 12.0)","(12.0, 24.0, 22.833333333333336)","(51.0, 240.0, 214.0)","(4.6, 5.7, 5.511627906976744)","(3.5, 5.1, 4.875)"
15-12-2022 12:29:37.585954,"(3.3, 4.7, 4.65)","(15.0, 46.0, 42.16666666666667)","(4.2, 6.4, 5.680769230769231)","(8.0, 13.0, 12.0)","(12.0, 24.0, 22.833333333333336)","(51.0, 240.0, 214.0)","(4.6, 5.7, 5.2846153846153845)","(3.5, 5.1, 4.875)"
15-12-2022 12:29:38.777857,"(3.3, 4.7, 4.65)","(15.0, 46.0, 43.578947368421055)","(4.2, 6.4, 5.680769230769231)","(8.0, 13.0, 12.0)","(12.0, 24.0, 22.833333333333336)","(51.0, 240.0, 214.0)","(4.6, 5.7, 5.374137931034483)","(3.5, 5.1, 4.875)"
15-12-2022 12:29:40.005435,"(3.3, 4.7, 4.65)","(15.0, 46.0, 43.578947368421055)","(4.2, 6.4, 5.691666666666667)","(8.0, 13.0, 12.0)","(12.0, 24.0, 22.833333333333336)","(51.0, 240.0, 214.0)","(4.6, 5.7, 5.289130434782609)","(3.5, 5.1, 4.875)"
15-12-2022 12:29:41.213729,"(3.3, 4.7, 4.65)","(15.0, 46.0, 43.578947368421055)","(4.2, 6.4, 5.691666666666667)","(8.0, 13.0, 12.0)","(12.0, 24.0, 22.833333333333336)","(51.0, 240.0, 214.0)","(4.6, 5.7, 5.289130434782609)","(3.5, 5.1, 4.875)"
15-12-2022 12:29:42.424638,"(3.3, 4.7, 4.65)","(15.0, 46.0, 43.578947368421055)","(4.2, 6.4, 5.691666666666667)","(8.0, 13.0, 12.0)","(12.0, 24.0, 22.833333333333336)","(51.0, 240.0, 214.0)","(4.6, 5.7, 5.2026315789473685)","(3.5, 5.1, 4.875)"
15-12-2022 12:29:43.610113,"(3.3, 4.7, 4.680769230769231)","(15.0, 46.0, 43.578947368421055)","(4.2, 6.4, 5.691666666666667)","(8.0, 13.0, 12.0)","(12.0, 24.0, 22.833333333333336)","(51.0, 240.0, 214.0)","(4.6, 5.7, 5.2026315789473685)","(3.5, 5.1, 4.875)"
15-12-2022 12:29:44.797045,"(3.3, 4.7, 4.680769230769231)","(15.0, 46.0, 43.578947368421055)","(4.2, 6.4, 5.691666666666667)","(8.0, 13.0, 12.0)","(12.0, 24.0, 22.833333333333336)","(51.0, 240.0, 214.0)","(4.6, 5.7, 5.1722222222222225)","(3.5, 5.1, 4.875)"
15-12-2022 12:29:46.321650,"(3.3, 4.7, 4.680769230769231)","(15.0, 46.0, 43.578947368421055)","(4.2, 6.4, 5.770370370370371)","(8.0, 13.0, 12.0)","(12.0, 24.0, 22.833333333333336)","(51.0, 240.0, 214.0)","(4.6, 5.6, 5.1722222222222225)","(3.5, 5.1, 4.875)"
15-12-2022 12:29:47.592821,"(3.3, 4.7, 4.680769230769231)","(15.0, 46.0, 41.111111111111114)","(4.2, 6.4, 5.770370370370371)","(8.0, 13.0, 12.0)","(12.0, 24.0, 22.833333333333336)","(51.0, 240.0, 190.0)","(4.6, 5.6, 5.1722222222222225)","(3.5, 5.1, 4.875)"
15-12-2022 12:29:48.842356,"(3.3, 4.7, 4.680769230769231)","(15.0, 46.0, 41.111111111111114)","(4.2, 6.4, 5.770370370370371)","(8.0, 13.0, 12.0)","(12.0, 24.0, 22.833333333333336)","(51.0, 240.0, 190.0)","(4.6, 5.6, 5.1722222222222225)","(3.5, 5.1, 4.875)"
15-12-2022 12:29:50.124285,"(3.3, 4.7, 4.680769230769231)","(15.0, 46.0, 41.111111111111114)","(4.2, 6.4, 5.770370370370371)","(8.0, 13.0, 12.0)","(12.0, 24.0, 22.833333333333336)","(51.0, 240.0, 190.0)","(4.6, 5.6, 5.1722222222222225)","(3.5, 5.1, 4.875)"
15-12-2022 12:29:51.517449,"(3.3, 4.7, 4.680769230769231)","(15.0, 46.0, 41.111111111111114)","(4.2, 6.4, 5.770370370370371)","(8.0, 13.0, 12.0)","(12.0, 24.0, 22.833333333333336)","(51.0, 240.0, 190.0)","(4.6, 5.6, 5.1722222222222225)","(3.5, 5.1, 4.875)"
15-12-2022 12:29:52.875373,"(3.3, 4.7, 4.680769230769231)","(15.0, 46.0, 41.111111111111114)","(4.2, 6.4, 5.5052631578947375)","(8.0, 13.0, 12.0)","(12.0, 24.0, 22.833333333333336)","(51.0, 240.0, 190.0)","(4.6, 5.6, 5.0600000000000005)","(3.5, 5.1, 5.066666666666666)"
15-12-2022 12:29:54.398949,"(3.3, 4.7, 4.682051282051282)","(15.0, 46.0, 41.111111111111114)","(4.2, 6.4, 5.5052631578947375)","(8.0, 13.0, 12.0)","(12.0, 24.0, 22.833333333333336)","(51.0, 240.0, 190.0)","(4.6, 5.7, 5.0600000000000005)","(3.5, 5.1, 5.064)"
15-12-2022 12:29:55.694405,"(3.3, 4.7, 4.670833333333333)","(15.0, 46.0, 41.111111111111114)","(4.2, 6.4, 5.992)","(8.0, 13.0, 12.0)","(12.0, 24.0, 22.833333333333336)","(51.0, 240.0, 190.0)","(4.6, 5.7, 5.0600000000000005)","(3.5, 5.1, 5.188235294117647)"
15-12-2022 12:29:57.131343,"(3.3, 4.7, 4.670833333333333)","(15.0, 46.0, 41.111111111111114)","(4.2, 6.4, 5.992)","(8.0, 13.0, 12.0)","(12.0, 24.0, 22.833333333333336)","(51.0, 240.0, 153.88888888888889)","(4.6, 5.7, 5.0600000000000005)","(3.4, 5.2, 5.188235294117647)"
15-12-2022 12:29:58.408742,"(3.3, 4.7, 4.670833333333333)","(15.0, 46.0, 37.6)","(4.2, 6.4, 5.707407407407407)","(8.0, 13.0, 12.0)","(12.0, 24.0, 22.833333333333336)","(51.0, 240.0, 211.73913043478262)","(4.6, 5.7, 5.0600000000000005)","(3.4, 5.2, 5.16)"
15-12-2022 12:29:59.748012,"(3.3, 4.7, 4.670833333333333)","(15.0, 46.0, 37.6)","(4.2, 6.4, 5.707407407407407)","(8.0, 13.0, 12.0)","(12.0, 24.0, 22.833333333333336)","(51.0, 240.0, 211.73913043478262)","(4.6, 5.7, 5.0600000000000005)","(3.4, 5.2, 5.16)"
15-12-2022 12:30:01.005039,"(3.3, 4.7, 4.682051282051282)","(15.0, 46.0, 37.6)","(4.2, 6.4, 5.707407407407407)","(8.0, 13.0, 12.0)","(12.0, 24.0, 22.833333333333336)","(51.0, 240.0, 211.73913043478262)","(4.6, 5.7, 5.0600000000000005)","(3.4, 5.2, 5.16)"
15-12-2022 12:30:02.268190,"(3.3, 4.7, 4.682051282051282)","(15.0, 46.0, 45.19230769230769)","(4.2, 6.4, 5.894594594594595)","(8.0, 13.0, 12.0)","(12.0, 24.0, 22.25)","(51.0, 240.0, 211.73913043478262)","(4.6, 5.7, 5.0600000000000005)","(3.6, 5.2, 5.16)"
15-12-2022 12:30:03.574975,"(3.2, 4.7, 4.666666666666667)","(15.0, 46.0, 45.19230769230769)","(4.2, 6.4, 5.868333333333333)","(8.0, 13.0, 12.0)","(11.0, 24.0, 22.25)","(51.0, 240.0, 211.73913043478262)","(4.6, 5.7, 5.0600000000000005)","(3.5, 5.2, 5.16)"
15-12-2022 12:30:04.816872,"(3.2, 4.7, 4.666666666666667)","(15.0, 46.0, 45.19230769230769)","(4.2, 6.4, 5.868333333333333)","(8.0, 13.0, 12.0)","(11.0, 24.0, 22.25)","(51.0, 240.0, 211.73913043478262)","(4.6, 5.7, 4.328947368421053)","(3.5, 5.2, 5.16)"
15-12-2022 12:30:06.081719,"(3.2, 4.6, 4.383333333333333)","(15.0, 46.0, 38.4)","(4.2, 6.4, 5.748979591836735)","(8.0, 13.0, 12.0)","(11.0, 24.0, 22.25)","(51.0, 240.0, 211.73913043478262)","(4.6, 4.9, 4.474509803921569)","(3.5, 5.2, 5.16)"
15-12-2022 12:30:07.342151,"(3.2, 4.6, 4.469565217391304)","(15.0, 46.0, 38.4)","(4.2, 6.4, 5.582051282051282)","(8.0, 13.0, 12.0)","(11.0, 24.0, 22.25)","(51.0, 240.0, 209.04761904761904)","(4.6, 4.9, 4.474509803921569)","(3.5, 5.2, 5.16)"
15-12-2022 12:30:08.596439,"(3.2, 4.6, 4.469565217391304)","(15.0, 46.0, 42.2)","(4.2, 6.4, 5.582051282051282)","(8.0, 13.0, 12.0)","(11.0, 24.0, 22.25)","(51.0, 240.0, 209.04761904761904)","(4.6, 4.9, 4.474509803921569)","(3.5, 5.2, 5.16)"
15-12-2022 12:30:09.882575,"(3.2, 4.6, 4.469565217391304)","(15.0, 46.0, 42.2)","(4.2, 6.4, 5.582051282051282)","(8.0, 13.0, 12.0)","(11.0, 24.0, 22.25)","(51.0, 240.0, 209.04761904761904)","(4.6, 4.9, 4.474509803921569)","(3.5, 5.2, 5.194117647058824)"
15-12-2022 12:30:11.229653,"(3.2, 4.6, 4.469565217391304)","(15.0, 46.0, 42.2)","(4.2, 6.4, 5.582051282051282)","(8.0, 13.0, 12.0)","(11.0, 24.0, 22.25)","(51.0, 240.0, 209.04761904761904)","(4.6, 4.9, 4.474509803921569)","(3.5, 5.2, 5.140000000000001)"
15-12-2022 12:30:12.537684,"(3.3, 4.6, 4.469565217391304)","(15.0, 46.0, 42.2)","(4.2, 6.4, 5.582051282051282)","(8.0, 13.0, 12.0)","(11.0, 24.0, 22.25)","(51.0, 240.0, 209.04761904761904)","(4.4, 4.9, 4.474509803921569)","(3.5, 5.2, 5.140000000000001)"
15-12-2022 12:30:13.804974,"(3.3, 4.6, 4.469565217391304)","(15.0, 46.0, 43.46666666666667)","(4.2, 6.4, 5.447761194029851)","(8.0, 13.0, 12.09090909090909)","(11.0, 24.0, 22.25)","(51.0, 240.0, 165.0)","(4.4, 4.9, 4.486363636363636)","(3.5, 5.2, 5.264705882352941)"
15-12-2022 12:30:15.087912,"(3.3, 4.6, 4.463636363636363)","(16.0, 46.0, 43.46666666666667)","(4.2, 6.4, 4.822033898305085)","(8.0, 13.0, 12.09090909090909)","(11.0, 24.0, 22.916666666666664)","(51.0, 240.0, 165.0)","(4.4, 4.9, 5.114285714285714)","(3.5, 5.5, 4.946666666666667)"
15-12-2022 12:30:16.297612,"(3.3, 4.6, 4.475)","(16.0, 46.0, 43.46666666666667)","(4.2, 4.1, 4.0398305084745765)","(8.0, 13.0, 10.736842105263158)","(11.0, 24.0, 23.333333333333332)","(51.0, 240.0, 173.33333333333334)","(4.4, 5.2, 5.3)","(3.5, 5.6, 5.173913043478261)"
15-12-2022 12:30:17.606519,"(3.3, 4.8, 4.470588235294118)","(16.0, 46.0, 44.34782608695652)","(4.2, 4.1, 3.908490566037736)","(8.0, 12.0, 10.975)","(11.0, 24.0, 22.0)","(51.0, 240.0, 218.1818181818182)","(4.4, 5.6, 4.8875)","(3.5, 5.6, 5.44)"
15-12-2022 12:30:18.772150,"(3.3, 4.8, 4.545454545454545)","(16.0, 46.0, 44.34782608695652)","(4.2, 3.95, 3.924358974358974)","(8.0, 11.5, 7.925581395348837)","(11.0, 24.0, 22.125)","(51.0, 240.0, 203.57142857142858)","(4.4, 5.7, 5.342857142857143)","(3.5, 5.8, 5.733333333333333)"
15-12-2022 12:30:19.946750,"(3.3, 5.1, 4.7250000000000005)","(16.0, 46.0, 45.13636363636364)","(4.2, 3.95, 3.8462025316455697)","(8.0, 8.0, 7.57)","(11.0, 29.0, 23.5)","(51.0, 250.0, 212.85714285714286)","(4.4, 5.7, 6.58235294117647)","(3.5, 5.9, 5.85625)"
15-12-2022 12:30:21.183969,"(3.3, 5.0, 4.5227272727272725)","(16.0, 46.0, 45.13636363636364)","(4.2, 3.95, 3.829411764705882)","(8.0, 8.0, 7.57)","(11.0, 29.0, 23.5)","(51.0, 250.0, 212.85714285714286)","(4.4, 6.6, 6.585)","(3.5, 5.9, 5.982608695652174)"
15-12-2022 12:30:22.409122,"(3.3, 5.1, 4.375)","(16.0, 46.0, 45.13636363636364)","(4.2, 3.9, 3.8407407407407406)","(8.0, 8.0, 7.661290322580645)","(11.0, 29.0, 23.5)","(51.0, 250.0, 212.85714285714286)","(4.4, 6.6, 6.585)","(3.5, 6.4, 6.308333333333334)"
15-12-2022 12:30:23.605699,"(3.3, 5.1, 4.313559322033898)","(16.0, 46.0, 45.13636363636364)","(4.2, 3.9, 3.844)","(8.0, 8.0, 7.661290322580645)","(11.0, 29.0, 23.5)","(51.0, 250.0, 212.85714285714286)","(4.4, 6.6, 6.585)","(3.5, 6.4, 6.308333333333334)"
15-12-2022 12:30:24.853016,"(3.3, 5.1, 4.313559322033898)","(16.0, 46.0, 45.13636363636364)","(4.2, 3.9, 3.844)","(8.0, 8.0, 7.661290322580645)","(11.0, 29.0, 23.5)","(51.0, 250.0, 179.0909090909091)","(4.4, 6.6, 6.555555555555555)","(3.5, 6.6, 5.870588235294118)"
15-12-2022 12:30:26.095225,"(3.3, 5.0, 4.733333333333333)","(16.0, 46.0, 45.13636363636364)","(4.2, 3.9, 3.829411764705882)","(8.0, 8.0, 7.661290322580645)","(11.0, 29.0, 23.5)","(51.0, 250.0, 179.0909090909091)","(4.4, 6.6, 6.1)","(3.5, 6.4, 5.992592592592593)"
15-12-2022 12:30:27.247860,"(3.3, 4.9, 4.59375)","(16.0, 46.0, 45.13636363636364)","(4.2, 3.95, 3.869607843137255)","(8.0, 8.0, 7.76)","(11.0, 29.0, 23.5)","(51.0, 250.0, 233.75)","(4.4, 6.4, 6.1923076923076925)","(3.5, 6.2, 5.91764705882353)"
15-12-2022 12:30:28.434581,"(3.3, 4.9, 4.675)","(16.0, 46.0, 44.8125)","(4.2, 3.95, 3.8540485829959517)","(8.0, 8.0, 7.837837837837838)","(11.0, 29.0, 23.5)","(51.0, 250.0, 233.75)","(4.4, 6.4, 6.1923076923076925)","(3.5, 6.2, 6.062857142857143)"
15-12-2022 12:30:29.617313,"(3.3, 4.9, 4.69)","(16.0, 46.0, 44.8125)","(4.2, 4.1, 4.008494208494208)","(8.0, 8.0, 7.837837837837838)","(11.0, 29.0, 23.5)","(51.0, 250.0, 233.75)","(4.4, 6.4, 6.1923076923076925)","(3.5, 6.2, 6.015384615384615)"
15-12-2022 12:30:30.787819,"(3.3, 4.9, 4.865384615384616)","(16.0, 46.0, 44.8125)","(4.2, 4.1, 3.9555555555555557)","(8.0, 8.0, 7.837837837837838)","(11.0, 29.0, 23.5)","(51.0, 250.0, 233.75)","(4.4, 6.4, 6.1923076923076925)","(3.5, 6.2, 6.114285714285715)"
15-12-2022 12:30:31.930093,"(3.3, 4.9, 4.857142857142858)","(16.0, 46.0, 44.8125)","(4.2, 4.1, 3.9635000000000002)","(8.0, 8.0, 7.636363636363637)","(11.0, 29.0, 23.5)","(51.0, 250.0, 233.75)","(4.4, 6.4, 6.1)","(3.5, 6.2, 6.114285714285715)"
15-12-2022 12:30:33.186978,"(3.3, 4.7, 4.623809523809524)","(16.0, 46.0, 44.8125)","(4.2, 4.1, 3.9635000000000002)","(8.0, 8.0, 7.636363636363637)","(11.0, 29.0, 23.5)","(51.0, 250.0, 233.75)","(4.4, 6.4, 6.1571428571428575)","(3.5, 6.2, 6.114285714285715)"
15-12-2022 12:30:34.335249,"(3.3, 4.7, 4.593333333333334)","(16.0, 46.0, 44.8125)","(4.2, 4.1, 3.9258373205741623)","(8.0, 8.0, 7.68)","(11.0, 29.0, 23.5)","(51.0, 250.0, 233.75)","(4.4, 6.4, 5.833333333333334)","(3.5, 6.2, 6.125)"
15-12-2022 12:30:35.517238,"(3.3, 4.7, 4.636)","(16.0, 46.0, 44.8125)","(4.2, 4.1, 3.9258373205741623)","(8.0, 7.8, 7.68)","(11.0, 29.0, 23.5)","(51.0, 250.0, 233.75)","(4.4, 6.4, 5.833333333333334)","(3.5, 6.2, 6.125)"
15-12-2022 12:30:36.991546,"(3.3, 4.9, 4.501219512195122)","(16.0, 46.0, 44.8125)","(4.2, 4.1, 4.291304347826087)","(8.0, 7.8, 7.68)","(11.0, 29.0, 23.5)","(51.0, 250.0, 233.75)","(4.4, 6.4, 5.904166666666667)","(3.5, 6.2, 6.125)"
15-12-2022 12:30:38.320528,"(3.3, 4.8, 4.3625)","(16.0, 46.0, 45.20833333333333)","(4.2, 4.4, 4.614705882352941)","(8.0, 7.8, 7.68)","(11.0, 29.0, 23.5)","(51.0, 250.0, 232.66666666666666)","(4.4, 6.4, 5.904166666666667)","(3.5, 6.2, 6.1000000000000005)"
15-12-2022 12:30:39.565997,"(3.3, 4.8, 4.243181818181818)","(16.0, 46.0, 45.20833333333333)","(4.2, 4.8, 4.633333333333334)","(8.0, 7.8, 7.58)","(11.0, 29.0, 23.5)","(51.0, 250.0, 232.66666666666666)","(4.4, 6.4, 6.03939393939394)","(3.5, 6.2, 6.140000000000001)"
15-12-2022 12:30:41.086404,"(3.3, 4.8, 4.243181818181818)","(16.0, 46.0, 45.20833333333333)","(4.2, 4.7, 4.463636363636364)","(8.0, 7.8, 7.58)","(11.0, 29.0, 23.5)","(51.0, 250.0, 232.66666666666666)","(4.4, 6.4, 6.03939393939394)","(3.5, 6.2, 6.140000000000001)"
15-12-2022 12:30:42.483616,"(3.3, 4.8, 4.243181818181818)","(16.0, 46.0, 45.20833333333333)","(4.2, 4.5, 4.172)","(8.0, 7.8, 7.7)","(11.0, 29.0, 21.142857142857142)","(51.0, 250.0, 232.66666666666666)","(4.4, 6.4, 6.03939393939394)","(3.5, 6.2, 6.140000000000001)"
15-12-2022 12:30:43.830308,"(3.3, 4.8, 4.171794871794871)","(16.0, 46.0, 45.20833333333333)","(3.7, 4.5, 4.2540000000000004)","(7.5, 7.8, 7.7)","(12.0, 29.0, 21.142857142857142)","(61.0, 250.0, 232.66666666666666)","(4.8, 6.4, 5.728)","(3.8, 6.2, 6.1967741935483875)"
15-12-2022 12:30:45.205549,"(3.3, 4.8, 4.171794871794871)","(16.0, 46.0, 45.20833333333333)","(3.7, 4.5, 4.231147540983606)","(7.5, 7.8, 7.7)","(12.0, 29.0, 21.142857142857142)","(61.0, 250.0, 232.66666666666666)","(4.8, 5.8, 5.281481481481482)","(3.8, 6.4, 6.2153846153846155)"
15-12-2022 12:30:46.591291,"(3.3, 4.9, 4.165217391304348)","(16.0, 46.0, 43.888888888888886)","(3.7, 4.4, 4.338461538461539)","(7.5, 7.8, 7.589473684210526)","(12.0, 29.0, 21.142857142857142)","(61.0, 250.0, 202.85714285714286)","(4.8, 5.8, 5.457142857142857)","(3.8, 6.4, 6.2153846153846155)"
15-12-2022 12:30:47.844448,"(3.3, 4.8, 4.244565217391304)","(16.0, 46.0, 43.888888888888886)","(3.7, 4.4, 4.338461538461539)","(7.5, 7.8, 7.589473684210526)","(12.0, 29.0, 21.142857142857142)","(61.0, 250.0, 196.66666666666666)","(4.8, 5.8, 5.457142857142857)","(3.8, 6.4, 6.322580645161291)"
15-12-2022 12:30:49.113719,"(3.3, 4.8, 4.4111111111111105)","(16.0, 46.0, 43.888888888888886)","(3.7, 4.4, 4.341463414634147)","(7.5, 7.8, 7.589473684210526)","(12.0, 29.0, 21.142857142857142)","(61.0, 250.0, 223.33333333333334)","(4.8, 5.8, 5.358823529411764)","(3.8, 6.4, 6.233333333333333)"
15-12-2022 12:30:50.391930,"(3.3, 4.3, 4.1125)","(16.0, 46.0, 43.888888888888886)","(3.7, 4.4, 4.341463414634147)","(7.5, 7.8, 7.7272727272727275)","(12.0, 29.0, 21.666666666666668)","(61.0, 250.0, 223.33333333333334)","(4.8, 5.8, 5.223529411764706)","(3.8, 6.4, 6.263636363636364)"
15-12-2022 12:30:51.683476,"(3.3, 4.3, 4.027272727272727)","(16.0, 46.0, 43.888888888888886)","(3.7, 4.4, 4.31764705882353)","(7.5, 7.8, 7.7272727272727275)","(12.0, 29.0, 23.5)","(61.0, 250.0, 223.33333333333334)","(4.8, 5.8, 5.437037037037037)","(3.8, 6.4, 6.331818181818182)"
15-12-2022 12:30:53.040121,"(3.3, 4.3, 4.027272727272727)","(16.0, 46.0, 43.888888888888886)","(3.7, 4.4, 4.333333333333334)","(7.5, 7.8, 7.76)","(12.0, 29.0, 24.6)","(61.0, 250.0, 223.33333333333334)","(4.8, 5.8, 5.5600000000000005)","(3.8, 6.4, 6.358333333333333)"
15-12-2022 12:30:54.287032,"(3.3, 4.1, 4.038461538461538)","(16.0, 46.0, 43.888888888888886)","(3.7, 4.4, 4.333333333333334)","(7.5, 7.8, 7.6000000000000005)","(12.0, 29.0, 23.5)","(61.0, 250.0, 223.33333333333334)","(4.8, 5.8, 5.516666666666667)","(3.8, 6.4, 6.352380952380953)"
15-12-2022 12:30:55.449432,"(3.3, 4.1, 4.058620689655172)","(16.0, 46.0, 43.888888888888886)","(3.7, 4.4, 4.333333333333334)","(7.5, 8.0, 7.6000000000000005)","(12.0, 29.0, 23.5)","(61.0, 250.0, 223.33333333333334)","(4.8, 6.6, 5.516666666666667)","(3.8, 6.4, 6.352380952380953)"
15-12-2022 12:30:56.725879,"(3.3, 4.1, 4.030769230769231)","(16.0, 46.0, 43.888888888888886)","(3.7, 4.4, 4.333333333333334)","(7.5, 8.0, 7.6000000000000005)","(12.0, 29.0, 23.5)","(61.0, 250.0, 223.33333333333334)","(4.8, 6.4, 5.41578947368421)","(3.8, 6.4, 6.362962962962963)"
15-12-2022 12:30:57.962184,"(3.3, 4.1, 4.030769230769231)","(16.0, 46.0, 43.888888888888886)","(3.7, 4.4, 4.181632653061224)","(7.5, 8.0, 7.684210526315789)","(12.0, 29.0, 23.5)","(61.0, 250.0, 153.125)","(4.8, 6.4, 5.85)","(3.8, 6.4, 6.327272727272727)"
15-12-2022 12:30:59.175939,"(3.3, 4.5, 4.0875)","(16.0, 46.0, 43.888888888888886)","(3.7, 4.5, 4.183333333333333)","(7.5, 8.0, 7.684210526315789)","(12.0, 29.0, 23.5)","(61.0, 250.0, 153.125)","(4.8, 6.6, 5.863157894736842)","(3.8, 6.4, 6.333333333333334)"
15-12-2022 12:31:00.359203,"(3.3, 4.5, 4.2973684210526315)","(16.0, 46.0, 43.888888888888886)","(3.7, 4.5, 4.2894736842105265)","(7.5, 8.0, 7.684210526315789)","(12.0, 29.0, 23.5)","(61.0, 250.0, 150.0)","(4.8, 6.6, 5.733333333333333)","(3.8, 6.4, 6.316666666666667)"
15-12-2022 12:31:01.557835,"(3.3, 4.5, 4.179166666666667)","(16.0, 46.0, 43.888888888888886)","(3.7, 4.4, 4.2894736842105265)","(7.5, 8.0, 7.684210526315789)","(12.0, 29.0, 23.5)","(61.0, 250.0, 150.0)","(4.8, 6.0, 5.733333333333333)","(3.8, 6.4, 6.316666666666667)"
15-12-2022 12:31:02.736179,"(3.3, 4.5, 4.179166666666667)","(16.0, 46.0, 44.27272727272727)","(3.7, 4.4, 4.315789473684211)","(7.5, 8.0, 7.76)","(12.0, 29.0, 25.857142857142858)","(61.0, 250.0, 161.11111111111111)","(4.8, 6.0, 5.72)","(3.8, 6.4, 6.311111111111112)"
15-12-2022 12:31:03.916384,"(3.3, 4.5, 4.315789473684211)","(16.0, 46.0, 44.27272727272727)","(3.7, 4.4, 4.315789473684211)","(7.5, 8.0, 7.76)","(12.0, 29.0, 25.857142857142858)","(51.0, 250.0, 161.11111111111111)","(4.8, 6.0, 5.6571428571428575)","(3.8, 6.4, 6.311111111111112)"
15-12-2022 12:31:04.995066,"(3.3, 4.5, 4.354166666666667)","(16.0, 46.0, 44.27272727272727)","(3.7, 4.4, 4.285714285714286)","(7.5, 8.0, 7.76)","(12.0, 29.0, 25.857142857142858)","(51.0, 250.0, 183.33333333333334)","(4.8, 6.0, 5.76)","(3.8, 6.4, 6.355555555555556)"
15-12-2022 12:31:06.210891,"(3.3, 4.5, 4.096666666666667)","(16.0, 46.0, 44.27272727272727)","(3.8, 4.4, 4.153846153846154)","(7.5, 8.0, 7.76)","(12.0, 29.0, 25.857142857142858)","(51.0, 250.0, 183.33333333333334)","(4.8, 6.0, 5.714285714285714)","(3.8, 6.4, 6.355555555555556)"
15-12-2022 12:31:07.465861,"(3.3, 4.5, 4.096666666666667)","(16.0, 46.0, 44.27272727272727)","(3.8, 4.4, 4.260869565217392)","(7.5, 8.0, 7.76)","(12.0, 29.0, 25.857142857142858)","(51.0, 250.0, 183.33333333333334)","(4.8, 6.0, 5.8125)","(3.8, 6.4, 6.355555555555556)"
15-12-2022 12:31:08.793041,"(3.3, 4.5, 4.096666666666667)","(16.0, 46.0, 43.625)","(3.8, 4.4, 4.084615384615384)","(7.0, 8.0, 7.76)","(12.0, 29.0, 24.6)","(61.0, 250.0, 183.33333333333334)","(4.6, 6.0, 5.793103448275862)","(3.8, 6.4, 6.0962962962962965)"
15-12-2022 12:31:10.014307,"(3.3, 4.5, 4.267307692307693)","(16.0, 46.0, 43.625)","(3.8, 4.5, 4.220000000000001)","(7.0, 8.0, 7.785714285714286)","(12.0, 29.0, 24.6)","(61.0, 250.0, 183.33333333333334)","(4.6, 6.0, 5.793103448275862)","(3.8, 6.6, 6.329411764705883)"
15-12-2022 12:31:11.265858,"(3.3, 4.5, 4.211904761904762)","(16.0, 46.0, 43.625)","(3.8, 4.4, 4.220000000000001)","(7.0, 8.0, 7.94)","(12.0, 29.0, 24.0)","(61.0, 250.0, 183.33333333333334)","(4.6, 6.0, 5.793103448275862)","(3.8, 6.4, 6.329411764705883)"
15-12-2022 12:31:12.531505,"(3.3, 4.5, 4.185714285714286)","(16.0, 46.0, 43.625)","(3.8, 4.4, 4.316326530612245)","(7.0, 8.0, 7.94)","(12.0, 28.0, 22.285714285714285)","(61.0, 250.0, 183.33333333333334)","(4.6, 6.0, 5.793103448275862)","(3.8, 6.4, 6.358620689655173)"
15-12-2022 12:31:13.833826,"(3.3, 4.5, 4.067857142857143)","(16.0, 46.0, 43.625)","(3.8, 4.5, 4.9)","(7.0, 8.0, 7.933333333333334)","(12.0, 28.0, 23.142857142857142)","(61.0, 250.0, 161.11111111111111)","(4.6, 6.0, 5.793103448275862)","(3.8, 6.4, 6.358620689655173)"
15-12-2022 12:31:15.273262,"(3.3, 4.5, 4.24)","(16.0, 46.0, 32.25)","(3.8, 5.0, 4.706060606060606)","(7.0, 8.0, 7.933333333333334)","(12.0, 30.0, 22.0)","(61.0, 250.0, 202.5)","(4.6, 6.0, 5.793103448275862)","(3.8, 6.4, 6.34)"
