,Eddie Jet,Buddys Mate,Reality Jewel,Why Not Emily,Donald Lane,Chasing Her Tail,Long Way Home,Infra Bang Bang
15-12-2022 14:15:05.756399,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.4925)","(6.0, 10.0, 8.5)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.514285714285714)","(31.0, 160.0, 103.52941176470588)","(3.5, 5.6, 4.664285714285715)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:06.861836,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 10.0, 8.5)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 160.0, 103.52941176470588)","(3.5, 5.5, 4.664285714285715)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:07.921831,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 10.0, 8.5)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 160.0, 103.52941176470588)","(3.5, 5.5, 4.66)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:09.145542,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 10.0, 8.5)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 160.0, 103.52941176470588)","(3.5, 5.5, 4.664285714285715)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:10.311231,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 10.0, 8.5)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 160.0, 103.52941176470588)","(3.5, 5.5, 4.664285714285715)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:11.504485,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 10.0, 8.5)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 160.0, 103.52941176470588)","(3.5, 5.5, 4.664285714285715)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:12.627120,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 10.0, 8.5)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 160.0, 103.52941176470588)","(3.5, 5.5, 4.66)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:13.812774,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 10.0, 8.5)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 160.0, 103.52941176470588)","(3.5, 5.5, 4.664285714285715)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:14.916101,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 10.0, 8.5)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 160.0, 103.52941176470588)","(3.5, 5.5, 4.664285714285715)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:16.070514,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 10.0, 8.5)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 160.0, 103.52941176470588)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:17.336545,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 10.0, 8.5)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 160.0, 103.52941176470588)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:18.637159,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 10.0, 8.5)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 160.0, 103.52941176470588)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:19.955369,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 10.0, 8.5)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 160.0, 103.52941176470588)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:21.140751,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 10.0, 8.5)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 160.0, 103.52941176470588)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:22.206388,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 10.0, 8.5)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 160.0, 103.52941176470588)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:23.204814,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 10.0, 8.5)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 160.0, 103.52941176470588)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:24.251059,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 10.0, 8.5)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 160.0, 103.52941176470588)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:25.430599,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 10.0, 8.723076923076924)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 160.0, 103.52941176470588)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:26.572388,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.8, 8.723076923076924)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 160.0, 103.52941176470588)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:27.698636,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.8, 8.31764705882353)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 160.0, 103.52941176470588)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:28.816866,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.8, 8.31764705882353)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 160.0, 103.52941176470588)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:29.961659,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.8, 8.31764705882353)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 160.0, 103.52941176470588)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:31.057188,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.8, 8.31764705882353)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 160.0, 103.52941176470588)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:32.135471,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.8, 8.31764705882353)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 160.0, 103.52941176470588)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:33.371009,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.8, 8.31764705882353)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 160.0, 103.52941176470588)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:34.605146,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.8, 8.31764705882353)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 160.0, 103.52941176470588)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:35.736512,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.8, 8.31764705882353)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 160.0, 103.52941176470588)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:36.858403,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.8, 8.31764705882353)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 160.0, 103.52941176470588)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:38.023875,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.8, 8.31764705882353)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 160.0, 103.52941176470588)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:39.235149,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.8, 8.31764705882353)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 160.0, 95.0)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:40.334869,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.8, 8.31764705882353)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 150.0, 95.0)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:41.413119,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 8.6, 7.658823529411764)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 150.0, 95.0)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:42.514898,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 8.6, 7.658823529411764)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 150.0, 95.0)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:43.638438,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 8.6, 7.658823529411764)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 150.0, 95.0)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:44.718611,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.8, 8.866666666666667)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 150.0, 100.0)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:45.849485,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.6, 8.223529411764705)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 140.0, 100.0)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:46.963980,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.6, 8.223529411764705)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 140.0, 100.0)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:48.023510,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.6, 8.223529411764705)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 140.0, 100.0)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:48.988723,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.6, 8.223529411764705)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 140.0, 100.0)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:50.007427,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.6, 8.223529411764705)","(21.0, 60.0, 40.41176470588235)","(5.0, 8.8, 8.0)","(31.0, 140.0, 100.0)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:51.229141,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.6, 8.223529411764705)","(21.0, 60.0, 37.35294117647059)","(5.0, 8.8, 8.0)","(31.0, 140.0, 100.0)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:52.369504,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.6, 8.223529411764705)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.0)","(31.0, 140.0, 100.0)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:53.457097,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.6, 8.223529411764705)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.0)","(31.0, 140.0, 100.0)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:54.484444,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.6, 8.223529411764705)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.0)","(31.0, 140.0, 100.0)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:55.479349,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.6, 8.223529411764705)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.0)","(31.0, 140.0, 100.0)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:56.515436,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.6, 8.223529411764705)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.0)","(31.0, 140.0, 100.0)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:57.602993,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.6, 8.223529411764705)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.0)","(31.0, 140.0, 100.0)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:58.660902,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.6, 8.223529411764705)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.0)","(31.0, 140.0, 100.0)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:15:59.859843,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.6, 8.223529411764705)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.0)","(31.0, 140.0, 100.0)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:00.961575,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.6, 8.223529411764705)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.0)","(31.0, 140.0, 100.0)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:02.094653,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.6, 8.223529411764705)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.0)","(31.0, 140.0, 100.0)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:03.215873,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.6, 8.223529411764705)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.0)","(31.0, 140.0, 100.0)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:04.220174,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.2, 7.977777777777778)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.0)","(31.0, 140.0, 100.0)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:05.282201,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.2, 7.88)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.0)","(31.0, 140.0, 100.0)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:06.424582,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 9.2, 7.88)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.0)","(31.0, 140.0, 100.0)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:07.533403,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.771578947368421)","(6.0, 9.2, 7.88)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.0)","(31.0, 140.0, 100.0)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:08.612987,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.771578947368421)","(6.0, 8.6, 7.746666666666666)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.0)","(31.0, 140.0, 100.0)","(3.5, 5.5, 5.355555555555556)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:09.667319,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.771578947368421)","(6.0, 8.6, 7.746666666666666)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.0)","(31.0, 140.0, 87.64705882352942)","(3.5, 5.5, 5.0636363636363635)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:10.846711,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 8.6, 7.3999999999999995)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.0)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 5.0636363636363635)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:11.846936,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6818750000000002)","(6.0, 8.6, 7.3999999999999995)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.0)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 5.011111111111111)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:12.946333,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.434705882352941)","(6.0, 8.8, 7.327272727272727)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.0)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 5.011111111111111)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:14.012725,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.5075)","(6.0, 8.8, 7.415384615384616)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.0)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 5.011111111111111)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:15.395989,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6931249999999998)","(6.0, 8.8, 7.800000000000001)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.0)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:16.604106,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.25, 2.6931249999999998)","(6.0, 8.8, 7.800000000000001)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.0)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:17.809405,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.2, 2.67125)","(6.0, 8.8, 7.36)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.0)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:19.097921,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.2, 2.6825)","(6.0, 8.8, 7.36)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.4)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:20.140192,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.2, 2.51)","(6.0, 8.8, 7.36)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.4)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:21.111018,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.2, 2.51)","(6.0, 8.8, 7.800000000000001)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.4)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:22.267095,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.2, 2.6825)","(6.0, 8.8, 7.36)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.4)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:23.373530,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.2, 2.6825)","(6.0, 8.8, 7.36)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.4)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:24.409939,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.2, 2.6825)","(6.0, 8.8, 7.36)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.4)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:25.473674,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.2, 2.51)","(6.0, 8.8, 7.800000000000001)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.4)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:26.487335,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.2, 2.51)","(6.0, 8.8, 7.800000000000001)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.4)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:27.494260,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.15, 2.715)","(6.0, 8.8, 8.184615384615386)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.4)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:28.488106,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.15, 2.715)","(6.0, 8.8, 7.36)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.4)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:29.519193,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.15, 2.541)","(6.0, 8.8, 8.184615384615386)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.457142857142857)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9222222222222225)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:30.559307,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.15, 2.541)","(6.0, 8.8, 8.246153846153847)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.457142857142857)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:31.625712,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.15, 2.541)","(6.0, 8.8, 8.246153846153847)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.457142857142857)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:32.849260,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.15, 2.541)","(6.0, 8.8, 8.246153846153847)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.457142857142857)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
15-12-2022 14:16:33.965534,"(26.0, 75.0, 57.294117647058826)","(2.2, 3.15, 2.541)","(6.0, 8.8, 8.246153846153847)","(21.0, 55.0, 37.35294117647059)","(5.0, 8.8, 8.457142857142857)","(31.0, 130.0, 87.64705882352942)","(3.5, 5.5, 4.9399999999999995)","(10.0, 19.0, 15.538461538461538)"
