,Iggy Bigs,Avasarala,Judys Ms Officer,Keepmeinthe Moment,Marys Last Song,Rare Action Attack,Chrome Attack,Journeyist,Maureenlovesfrank
554,"[datetime.datetime(2022, 11, 28, 10, 1, 0, 135747), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 10, 1, 0, 135747), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 10, 1, 0, 135747), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 0, 135747), 1.8, 2.08]","[datetime.datetime(2022, 11, 28, 10, 1, 0, 135747), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 0, 135747), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 0, 135747), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 0, 135747), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 0, 135747), 5.5, 7.4]"
555,"[datetime.datetime(2022, 11, 28, 10, 1, 1, 381610), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 10, 1, 1, 381610), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 10, 1, 1, 381610), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 1, 381610), 1.8, 2.08]","[datetime.datetime(2022, 11, 28, 10, 1, 1, 381610), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 1, 381610), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 1, 381610), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 1, 381610), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 1, 381610), 5.5, 7.4]"
556,"[datetime.datetime(2022, 11, 28, 10, 1, 2, 527301), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 10, 1, 2, 527301), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 10, 1, 2, 527301), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 2, 527301), 1.8, 2.08]","[datetime.datetime(2022, 11, 28, 10, 1, 2, 527301), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 2, 527301), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 2, 527301), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 2, 527301), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 2, 527301), 5.5, 7.4]"
557,"[datetime.datetime(2022, 11, 28, 10, 1, 3, 675065), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 10, 1, 3, 675065), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 10, 1, 3, 675065), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 3, 675065), 1.8, 2.08]","[datetime.datetime(2022, 11, 28, 10, 1, 3, 675065), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 3, 675065), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 3, 675065), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 3, 675065), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 3, 675065), 5.5, 7.4]"
558,"[datetime.datetime(2022, 11, 28, 10, 1, 4, 825968), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 10, 1, 4, 825968), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 10, 1, 4, 825968), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 4, 825968), 1.8, 2.08]","[datetime.datetime(2022, 11, 28, 10, 1, 4, 825968), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 4, 825968), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 4, 825968), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 4, 825968), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 4, 825968), 5.5, 7.4]"
559,"[datetime.datetime(2022, 11, 28, 10, 1, 5, 966278), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 10, 1, 5, 966278), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 10, 1, 5, 966278), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 5, 966278), 1.8, 2.08]","[datetime.datetime(2022, 11, 28, 10, 1, 5, 966278), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 5, 966278), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 5, 966278), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 5, 966278), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 5, 966278), 5.5, 7.4]"
560,"[datetime.datetime(2022, 11, 28, 10, 1, 7, 116249), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 10, 1, 7, 116249), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 10, 1, 7, 116249), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 7, 116249), 1.8, 2.08]","[datetime.datetime(2022, 11, 28, 10, 1, 7, 116249), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 7, 116249), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 7, 116249), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 7, 116249), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 7, 116249), 5.5, 7.4]"
561,"[datetime.datetime(2022, 11, 28, 10, 1, 8, 271040), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 10, 1, 8, 271040), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 10, 1, 8, 271040), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 8, 271040), 1.8, 2.08]","[datetime.datetime(2022, 11, 28, 10, 1, 8, 271040), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 8, 271040), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 8, 271040), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 8, 271040), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 8, 271040), 5.5, 7.4]"
562,"[datetime.datetime(2022, 11, 28, 10, 1, 9, 437369), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 10, 1, 9, 437369), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 10, 1, 9, 437369), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 9, 437369), 1.8, 2.08]","[datetime.datetime(2022, 11, 28, 10, 1, 9, 437369), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 9, 437369), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 9, 437369), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 9, 437369), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 9, 437369), 5.5, 7.4]"
563,"[datetime.datetime(2022, 11, 28, 10, 1, 10, 582384), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 10, 1, 10, 582384), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 10, 1, 10, 582384), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 10, 582384), 1.8, 2.08]","[datetime.datetime(2022, 11, 28, 10, 1, 10, 582384), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 10, 582384), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 10, 582384), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 10, 582384), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 10, 582384), 5.5, 7.4]"
564,"[datetime.datetime(2022, 11, 28, 10, 1, 11, 733143), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 10, 1, 11, 733143), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 10, 1, 11, 733143), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 11, 733143), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 10, 1, 11, 733143), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 11, 733143), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 11, 733143), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 11, 733143), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 11, 733143), 5.5, 7.4]"
565,"[datetime.datetime(2022, 11, 28, 10, 1, 12, 884573), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 10, 1, 12, 884573), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 10, 1, 12, 884573), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 12, 884573), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 10, 1, 12, 884573), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 12, 884573), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 12, 884573), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 12, 884573), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 12, 884573), 5.5, 7.4]"
566,"[datetime.datetime(2022, 11, 28, 10, 1, 14, 32339), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 10, 1, 14, 32339), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 10, 1, 14, 32339), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 14, 32339), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 10, 1, 14, 32339), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 14, 32339), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 14, 32339), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 14, 32339), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 14, 32339), 5.5, 7.4]"
567,"[datetime.datetime(2022, 11, 28, 10, 1, 15, 172919), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 10, 1, 15, 172919), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 10, 1, 15, 172919), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 15, 172919), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 10, 1, 15, 172919), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 15, 172919), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 15, 172919), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 15, 172919), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 15, 172919), 5.5, 7.4]"
568,"[datetime.datetime(2022, 11, 28, 10, 1, 16, 317623), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 10, 1, 16, 317623), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 10, 1, 16, 317623), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 16, 317623), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 10, 1, 16, 317623), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 16, 317623), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 16, 317623), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 16, 317623), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 16, 317623), 5.5, 7.4]"
569,"[datetime.datetime(2022, 11, 28, 10, 1, 17, 509436), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 10, 1, 17, 509436), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 10, 1, 17, 509436), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 17, 509436), 1.8, 2.08]","[datetime.datetime(2022, 11, 28, 10, 1, 17, 509436), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 17, 509436), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 17, 509436), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 17, 509436), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 17, 509436), 5.5, 7.0]"
570,"[datetime.datetime(2022, 11, 28, 10, 1, 18, 653273), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 10, 1, 18, 653273), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 10, 1, 18, 653273), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 18, 653273), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 10, 1, 18, 653273), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 18, 653273), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 18, 653273), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 18, 653273), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 18, 653273), 5.5, 7.0]"
571,"[datetime.datetime(2022, 11, 28, 10, 1, 19, 804317), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 10, 1, 19, 804317), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 10, 1, 19, 804317), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 19, 804317), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 10, 1, 19, 804317), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 19, 804317), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 19, 804317), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 19, 804317), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 19, 804317), 5.5, 7.0]"
572,"[datetime.datetime(2022, 11, 28, 10, 1, 20, 985539), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 10, 1, 20, 985539), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 10, 1, 20, 985539), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 20, 985539), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 10, 1, 20, 985539), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 20, 985539), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 20, 985539), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 20, 985539), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 20, 985539), 5.5, 7.0]"
573,"[datetime.datetime(2022, 11, 28, 10, 1, 22, 138766), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 10, 1, 22, 138766), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 10, 1, 22, 138766), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 22, 138766), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 10, 1, 22, 138766), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 22, 138766), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 22, 138766), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 22, 138766), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 22, 138766), 5.5, 7.0]"
574,"[datetime.datetime(2022, 11, 28, 10, 1, 23, 285351), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 10, 1, 23, 285351), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 1, 23, 285351), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 23, 285351), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 10, 1, 23, 285351), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 23, 285351), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 23, 285351), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 23, 285351), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 23, 285351), 5.5, 7.0]"
575,"[datetime.datetime(2022, 11, 28, 10, 1, 24, 430932), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 10, 1, 24, 430932), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 1, 24, 430932), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 24, 430932), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 10, 1, 24, 430932), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 24, 430932), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 24, 430932), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 10, 1, 24, 430932), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 24, 430932), 5.5, 7.0]"
576,"[datetime.datetime(2022, 11, 28, 10, 1, 25, 653316), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 10, 1, 25, 653316), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 1, 25, 653316), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 25, 653316), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 10, 1, 25, 653316), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 25, 653316), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 25, 653316), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 10, 1, 25, 653316), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 25, 653316), 5.5, 7.0]"
577,"[datetime.datetime(2022, 11, 28, 10, 1, 26, 807938), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 10, 1, 26, 807938), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 1, 26, 807938), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 26, 807938), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 10, 1, 26, 807938), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 26, 807938), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 26, 807938), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 10, 1, 26, 807938), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 26, 807938), 5.5, 7.0]"
578,"[datetime.datetime(2022, 11, 28, 10, 1, 27, 954455), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 10, 1, 27, 954455), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 1, 27, 954455), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 27, 954455), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 10, 1, 27, 954455), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 27, 954455), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 27, 954455), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 27, 954455), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 27, 954455), 5.5, 7.0]"
579,"[datetime.datetime(2022, 11, 28, 10, 1, 29, 98206), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 10, 1, 29, 98206), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 1, 29, 98206), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 29, 98206), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 10, 1, 29, 98206), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 29, 98206), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 29, 98206), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 29, 98206), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 29, 98206), 5.5, 7.0]"
580,"[datetime.datetime(2022, 11, 28, 10, 1, 30, 257135), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 10, 1, 30, 257135), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 1, 30, 257135), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 30, 257135), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 10, 1, 30, 257135), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 30, 257135), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 30, 257135), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 30, 257135), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 30, 257135), 5.5, 7.0]"
581,"[datetime.datetime(2022, 11, 28, 10, 1, 31, 415603), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 10, 1, 31, 415603), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 1, 31, 415603), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 31, 415603), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 10, 1, 31, 415603), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 31, 415603), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 31, 415603), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 31, 415603), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 31, 415603), 5.5, 7.0]"
582,"[datetime.datetime(2022, 11, 28, 10, 1, 32, 564224), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 10, 1, 32, 564224), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 1, 32, 564224), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 32, 564224), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 10, 1, 32, 564224), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 32, 564224), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 32, 564224), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 32, 564224), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 32, 564224), 5.5, 7.0]"
583,"[datetime.datetime(2022, 11, 28, 10, 1, 33, 717720), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 10, 1, 33, 717720), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 1, 33, 717720), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 33, 717720), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 10, 1, 33, 717720), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 33, 717720), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 33, 717720), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 33, 717720), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 33, 717720), 5.5, 7.0]"
584,"[datetime.datetime(2022, 11, 28, 10, 1, 34, 869411), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 10, 1, 34, 869411), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 1, 34, 869411), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 34, 869411), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 10, 1, 34, 869411), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 34, 869411), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 34, 869411), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 34, 869411), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 34, 869411), 5.5, 7.0]"
585,"[datetime.datetime(2022, 11, 28, 10, 1, 36, 17411), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 10, 1, 36, 17411), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 1, 36, 17411), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 36, 17411), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 10, 1, 36, 17411), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 36, 17411), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 36, 17411), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 36, 17411), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 36, 17411), 5.5, 7.0]"
586,"[datetime.datetime(2022, 11, 28, 10, 1, 37, 166874), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 10, 1, 37, 166874), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 1, 37, 166874), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 37, 166874), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 10, 1, 37, 166874), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 37, 166874), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 37, 166874), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 37, 166874), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 37, 166874), 5.5, 7.0]"
587,"[datetime.datetime(2022, 11, 28, 10, 1, 38, 349952), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 10, 1, 38, 349952), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 1, 38, 349952), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 38, 349952), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 10, 1, 38, 349952), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 38, 349952), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 38, 349952), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 38, 349952), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 38, 349952), 5.5, 7.0]"
588,"[datetime.datetime(2022, 11, 28, 10, 1, 39, 498189), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 10, 1, 39, 498189), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 1, 39, 498189), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 39, 498189), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 10, 1, 39, 498189), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 39, 498189), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 39, 498189), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 39, 498189), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 39, 498189), 5.5, 7.0]"
589,"[datetime.datetime(2022, 11, 28, 10, 1, 40, 646060), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 10, 1, 40, 646060), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 10, 1, 40, 646060), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 10, 1, 40, 646060), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 10, 1, 40, 646060), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 1, 40, 646060), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 1, 40, 646060), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 1, 40, 646060), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 1, 40, 646060), 5.5, 7.0]"
