,Goldstar Larson,Homebush Archie,Trousseau,Off Grid,Young Romeo,Made The Cut,Diamond Harmony
05-01-2023 13:29:11.040690,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.8125)","(4.4, 9.0, 8.581818181818182)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 7.824)","(6.5, 12.0, 11.793333333333333)"
05-01-2023 13:29:12.049243,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.8125)","(4.4, 9.0, 8.581818181818182)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 7.824)","(6.5, 12.0, 11.793333333333333)"
05-01-2023 13:29:13.073879,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.8125)","(4.4, 9.0, 8.581818181818182)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 7.824)","(6.5, 12.0, 11.793333333333333)"
05-01-2023 13:29:13.990201,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.8125)","(4.4, 9.0, 8.581818181818182)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 7.824)","(6.5, 12.0, 11.793333333333333)"
05-01-2023 13:29:15.014738,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.8125)","(4.4, 9.0, 8.581818181818182)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 7.824)","(6.5, 12.0, 11.793333333333333)"
05-01-2023 13:29:15.955260,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.8125)","(4.4, 9.0, 8.581818181818182)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 7.824)","(6.5, 12.0, 11.793333333333333)"
05-01-2023 13:29:16.938515,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.8125)","(4.4, 9.0, 8.425)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 7.824)","(6.5, 12.0, 11.793333333333333)"
05-01-2023 13:29:17.994115,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.8125)","(4.4, 9.0, 8.4375)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 7.824)","(6.5, 12.0, 11.793333333333333)"
05-01-2023 13:29:19.019454,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.8125)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 7.824)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:19.970134,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.8125)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 11.25)"
05-01-2023 13:29:20.939652,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 11.25)"
05-01-2023 13:29:21.948489,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 11.25)"
05-01-2023 13:29:22.966779,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 11.25)"
05-01-2023 13:29:24.001646,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 11.655555555555555)"
05-01-2023 13:29:25.059054,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:25.984519,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:26.953270,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:28.053155,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:29.041131,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:30.072941,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:31.092049,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:32.040744,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:33.061201,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:34.086666,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:35.053370,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:36.043014,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:36.997080,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:37.921051,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:38.984959,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:40.047252,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:41.055368,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:42.014652,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:43.028119,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:43.956492,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:44.955231,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:45.938422,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:46.834779,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:47.762619,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:48.769899,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:49.821147,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:50.868927,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:51.839405,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:52.832518,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:53.905356,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:54.989812,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:56.089570,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:57.135334,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:58.169772,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:29:59.134372,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:00.195181,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:01.214444,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:02.205590,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:03.302914,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:04.255004,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:05.310112,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:06.414055,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:07.549436,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:08.615480,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:09.710837,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:10.815779,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:11.922348,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:12.977404,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:14.101724,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:15.178962,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.9)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:16.300189,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.825)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:17.333681,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.925)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:18.321249,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.925)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:19.312247,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.925)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:20.310301,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.925)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:21.319025,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.925)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:22.290315,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.925)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:23.289625,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.925)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:24.298944,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.925)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:25.404429,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.925)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:26.386629,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.925)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:27.330599,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.925)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:28.363467,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.925)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:29.366742,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.925)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:30.458900,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.925)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:31.485769,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.925)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:32.382487,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.925)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:33.449796,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.925)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:34.506759,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 7.925)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:35.532444,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.0, 8.075)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:36.591132,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.2, 8.075)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:37.595450,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.2, 8.075)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:38.623539,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.2, 8.075)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:39.734440,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.2, 8.075)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:40.873304,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.2, 8.075)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:41.920678,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.2, 8.075)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:42.986375,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.2, 8.075)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:43.969477,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.2, 8.075)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
05-01-2023 13:30:44.899347,"(3.6, 5.2, 4.293333333333333)","(21.0, 220.0, 98.15384615384615)","(4.6, 9.4, 8.25)","(4.4, 9.2, 8.075)","(4.8, 7.4, 7.011111111111111)","(5.0, 8.4, 6.066666666666667)","(6.5, 12.0, 9.966666666666667)"
