,Exit Parking,Gemma Brann,Invest Wisely,Magpie Miss,Back Moo Moo,Cash Ability,Kulu Zac
10-01-2023 18:48:35.692678,"(41.0, 110.0, 98.57142857142857)","(7.0, 14.0, 13.285714285714286)","(9.0, 16.5, 15.0)","(3.5, 4.5, 4.2124999999999995)","(8.0, 12.0, 11.88888888888889)","(1.8, 1.97, 1.9123529411764706)","(21.0, 70.0, 65.0)"
10-01-2023 18:48:36.811054,"(41.0, 110.0, 98.57142857142857)","(7.0, 14.0, 13.285714285714286)","(9.0, 16.5, 14.472972972972974)","(3.5, 4.5, 4.1899999999999995)","(8.0, 12.0, 11.981481481481481)","(1.8, 1.97, 1.905185185185185)","(21.0, 70.0, 67.5)"
10-01-2023 18:48:37.861566,"(41.0, 110.0, 98.57142857142857)","(7.0, 14.0, 13.333333333333334)","(9.0, 16.5, 14.472972972972974)","(3.5, 4.3, 4.1899999999999995)","(8.0, 12.0, 11.983870967741936)","(1.8, 1.97, 1.905185185185185)","(21.0, 70.0, 67.5)"
10-01-2023 18:48:38.837502,"(41.0, 110.0, 96.0)","(7.0, 14.0, 13.333333333333334)","(10.0, 16.5, 14.447368421052632)","(3.5, 4.3, 4.153333333333333)","(8.0, 12.0, 11.983870967741936)","(1.8, 1.97, 1.905185185185185)","(21.0, 70.0, 67.5)"
10-01-2023 18:48:39.812829,"(41.0, 110.0, 96.0)","(7.0, 14.0, 13.333333333333334)","(10.0, 16.5, 14.447368421052632)","(3.5, 4.3, 4.153333333333333)","(8.0, 12.0, 11.983870967741936)","(1.8, 1.97, 1.9285185185185185)","(21.0, 70.0, 67.5)"
10-01-2023 18:48:40.843016,"(41.0, 110.0, 96.0)","(7.0, 14.0, 13.454545454545455)","(10.0, 16.5, 14.447368421052632)","(3.5, 4.3, 4.153333333333333)","(8.0, 12.0, 11.983870967741936)","(1.8, 1.97, 1.936060606060606)","(21.0, 70.0, 67.5)"
10-01-2023 18:48:41.864697,"(41.0, 110.0, 96.0)","(7.0, 15.0, 14.666666666666666)","(10.0, 16.5, 14.447368421052632)","(3.5, 4.3, 4.153333333333333)","(8.0, 12.0, 11.983870967741936)","(1.8, 1.97, 1.936060606060606)","(21.0, 70.0, 67.5)"
10-01-2023 18:48:42.801704,"(41.0, 110.0, 96.0)","(7.0, 15.0, 14.428571428571429)","(10.0, 16.5, 14.5)","(3.5, 4.1, 4.02)","(8.0, 12.0, 11.984375)","(1.8, 1.94, 1.9337499999999999)","(21.0, 70.0, 62.5)"
10-01-2023 18:48:43.759125,"(41.0, 110.0, 96.0)","(7.0, 15.0, 14.428571428571429)","(10.0, 16.5, 14.472972972972974)","(3.5, 4.3, 3.925)","(8.0, 12.0, 11.983870967741936)","(1.8, 1.93, 1.957142857142857)","(21.0, 70.0, 63.333333333333336)"
10-01-2023 18:48:44.804739,"(41.0, 110.0, 96.0)","(7.0, 15.0, 13.615384615384615)","(10.0, 16.5, 14.526315789473685)","(3.5, 4.3, 4.0375)","(8.0, 12.0, 11.983870967741936)","(1.8, 1.96, 1.9537499999999999)","(21.0, 70.0, 66.66666666666667)"
10-01-2023 18:48:45.864298,"(41.0, 110.0, 96.0)","(7.0, 15.0, 14.333333333333334)","(10.0, 16.5, 14.526315789473685)","(3.5, 4.1, 4.0375)","(8.0, 12.0, 11.983870967741936)","(1.8, 1.96, 1.9537499999999999)","(21.0, 70.0, 66.66666666666667)"
10-01-2023 18:48:46.952407,"(41.0, 110.0, 96.0)","(7.0, 15.0, 14.625)","(10.0, 16.5, 14.526315789473685)","(3.5, 4.1, 4.02)","(8.0, 12.0, 11.983870967741936)","(1.8, 1.96, 1.9537499999999999)","(21.0, 70.0, 66.66666666666667)"
10-01-2023 18:48:48.012682,"(41.0, 110.0, 96.0)","(7.0, 15.0, 14.416666666666666)","(10.0, 16.5, 14.526315789473685)","(3.5, 4.1, 3.9909090909090907)","(8.0, 12.0, 11.983870967741936)","(1.8, 1.96, 1.92875)","(21.0, 70.0, 66.66666666666667)"
10-01-2023 18:48:49.060743,"(41.0, 110.0, 96.0)","(7.0, 15.0, 14.625)","(10.0, 16.5, 14.526315789473685)","(3.5, 4.1, 3.9909090909090907)","(8.0, 12.0, 11.983870967741936)","(1.8, 1.93, 1.92875)","(21.0, 70.0, 66.66666666666667)"
10-01-2023 18:48:50.115693,"(41.0, 110.0, 96.0)","(7.0, 15.0, 14.625)","(10.0, 16.5, 14.096153846153847)","(3.5, 4.1, 4.025)","(8.0, 12.0, 11.983870967741936)","(1.8, 1.93, 1.9286666666666665)","(21.0, 70.0, 63.333333333333336)"
10-01-2023 18:48:51.124254,"(41.0, 110.0, 96.0)","(7.0, 15.0, 14.588235294117647)","(10.0, 16.5, 14.526315789473685)","(3.5, 4.1, 3.9846153846153847)","(8.0, 12.0, 11.983870967741936)","(1.8, 1.93, 1.929230769230769)","(21.0, 70.0, 67.77777777777777)"
10-01-2023 18:48:52.212033,"(41.0, 110.0, 96.0)","(7.0, 15.0, 14.625)","(10.0, 16.5, 14.096153846153847)","(3.5, 4.1, 3.9846153846153847)","(8.0, 12.0, 11.983870967741936)","(1.8, 1.93, 1.929230769230769)","(21.0, 70.0, 66.0)"
10-01-2023 18:48:53.269933,"(41.0, 110.0, 96.0)","(7.0, 15.0, 14.5625)","(10.0, 16.5, 14.526315789473685)","(3.5, 4.1, 3.978125)","(8.0, 12.0, 11.983870967741936)","(1.8, 1.93, 1.9289473684210525)","(21.0, 70.0, 66.0)"
10-01-2023 18:48:54.309724,"(41.0, 110.0, 96.0)","(7.0, 15.0, 14.5625)","(10.0, 16.5, 14.526315789473685)","(3.5, 4.1, 3.978125)","(8.0, 12.0, 11.983870967741936)","(1.8, 1.93, 1.9289473684210525)","(21.0, 70.0, 66.66666666666667)"
10-01-2023 18:48:55.399419,"(41.0, 110.0, 96.0)","(7.0, 15.0, 14.76923076923077)","(10.0, 16.5, 14.526315789473685)","(3.5, 4.1, 4.01875)","(8.0, 12.0, 11.983870967741936)","(1.8, 1.93, 1.9478947368421051)","(21.0, 70.0, 67.5)"
10-01-2023 18:48:56.379568,"(41.0, 110.0, 96.0)","(7.0, 15.0, 14.588235294117647)","(10.0, 16.5, 14.526315789473685)","(3.5, 4.1, 4.01875)","(8.0, 12.0, 11.983870967741936)","(1.8, 1.95, 1.9478947368421051)","(21.0, 70.0, 67.5)"
10-01-2023 18:48:57.311040,"(41.0, 110.0, 96.0)","(7.0, 15.0, 14.588235294117647)","(10.0, 16.5, 14.526315789473685)","(3.5, 4.1, 4.01875)","(8.0, 12.0, 11.983870967741936)","(1.8, 1.95, 1.9478947368421051)","(21.0, 70.0, 67.5)"
10-01-2023 18:48:58.351828,"(41.0, 110.0, 100.0)","(7.0, 15.0, 14.76923076923077)","(10.0, 16.5, 14.472972972972974)","(3.5, 4.1, 4.11923076923077)","(8.0, 12.0, 11.983870967741936)","(1.8, 1.95, 1.9463636363636363)","(21.0, 70.0, 67.5)"
10-01-2023 18:48:59.347722,"(41.0, 110.0, 100.0)","(7.0, 15.0, 14.588235294117647)","(10.0, 16.5, 14.472972972972974)","(3.5, 4.2, 4.11923076923077)","(8.0, 12.0, 11.983870967741936)","(1.8, 1.95, 1.9463636363636363)","(21.0, 70.0, 67.5)"
10-01-2023 18:49:00.362559,"(41.0, 110.0, 100.0)","(7.5, 15.0, 14.76923076923077)","(10.0, 16.5, 14.472972972972974)","(3.5, 4.2, 4.11923076923077)","(8.0, 12.0, 11.983870967741936)","(1.8, 1.95, 1.9463636363636363)","(21.0, 70.0, 66.36363636363636)"
10-01-2023 18:49:01.360775,"(41.0, 110.0, 100.0)","(7.5, 15.0, 14.588235294117647)","(10.0, 16.5, 14.472972972972974)","(3.5, 4.2, 4.11923076923077)","(8.0, 12.0, 11.983870967741936)","(1.8, 1.95, 1.9463636363636363)","(21.0, 70.0, 60.0)"
10-01-2023 18:49:02.399168,"(41.0, 110.0, 100.0)","(7.5, 15.0, 14.76923076923077)","(10.0, 16.5, 14.472972972972974)","(3.5, 4.2, 4.1125)","(8.0, 12.0, 11.983870967741936)","(1.8, 1.95, 1.95)","(21.0, 70.0, 66.0)"
10-01-2023 18:49:03.442237,"(41.0, 110.0, 100.0)","(7.5, 15.0, 14.625)","(10.0, 16.5, 14.472972972972974)","(3.5, 4.2, 4.11923076923077)","(8.0, 12.0, 11.983870967741936)","(1.8, 1.96, 1.93125)","(21.0, 70.0, 68.0)"
10-01-2023 18:49:04.539369,"(41.0, 110.0, 96.0)","(7.5, 15.0, 14.571428571428571)","(10.0, 16.5, 14.472972972972974)","(3.5, 4.2, 4.108695652173913)","(8.0, 12.0, 12.23076923076923)","(1.8, 1.95, 1.937142857142857)","(21.0, 70.0, 66.66666666666667)"
10-01-2023 18:49:05.653375,"(41.0, 110.0, 96.0)","(7.5, 15.0, 14.571428571428571)","(10.0, 16.5, 14.4)","(3.5, 4.2, 4.1045454545454545)","(8.0, 12.5, 13.071428571428571)","(1.8, 1.94, 1.937142857142857)","(21.0, 70.0, 66.66666666666667)"
10-01-2023 18:49:06.897021,"(41.0, 110.0, 96.0)","(7.5, 15.0, 14.266666666666667)","(10.0, 16.5, 14.472972972972974)","(3.5, 4.2, 4.089473684210526)","(8.0, 13.5, 14.045454545454545)","(1.8, 1.94, 1.9388235294117646)","(21.0, 70.0, 66.66666666666667)"
10-01-2023 18:49:08.031547,"(41.0, 110.0, 107.03389830508475)","(7.5, 15.0, 14.266666666666667)","(10.0, 16.5, 14.472972972972974)","(3.5, 4.2, 4.026315789473684)","(8.0, 14.5, 13.022727272727273)","(1.8, 1.94, 1.9388235294117646)","(21.0, 70.0, 65.0)"
10-01-2023 18:49:09.135330,"(41.0, 110.0, 107.03389830508475)","(7.5, 15.0, 14.266666666666667)","(10.0, 16.5, 14.472972972972974)","(3.5, 4.2, 4.026315789473684)","(8.0, 14.5, 12.694444444444445)","(1.8, 1.94, 1.9388235294117646)","(21.0, 70.0, 62.5)"
10-01-2023 18:49:10.346271,"(41.0, 110.0, 107.03389830508475)","(7.5, 15.0, 14.266666666666667)","(10.0, 16.5, 14.472972972972974)","(3.5, 4.2, 4.089473684210526)","(8.0, 14.5, 12.694444444444445)","(1.8, 1.94, 1.9381818181818182)","(21.0, 70.0, 60.0)"
10-01-2023 18:49:11.356274,"(41.0, 110.0, 107.03389830508475)","(7.5, 15.0, 14.266666666666667)","(10.0, 16.5, 14.472972972972974)","(3.5, 4.2, 4.089473684210526)","(8.0, 14.5, 13.022727272727273)","(1.8, 1.94, 1.94)","(21.0, 70.0, 65.0)"
10-01-2023 18:49:12.503107,"(41.0, 110.0, 107.08333333333334)","(7.5, 15.0, 14.65)","(10.0, 16.5, 14.26595744680851)","(3.5, 4.2, 4.024137931034483)","(8.0, 14.5, 12.694444444444445)","(1.8, 1.95, 1.9381818181818182)","(21.0, 70.0, 63.333333333333336)"
10-01-2023 18:49:13.462463,"(41.0, 110.0, 107.08333333333334)","(7.5, 15.0, 14.65)","(10.0, 16.5, 14.26595744680851)","(3.5, 4.2, 4.024137931034483)","(8.0, 14.5, 12.694444444444445)","(1.8, 1.94, 1.939047619047619)","(21.0, 70.0, 63.333333333333336)"
10-01-2023 18:49:14.450686,"(41.0, 110.0, 83.75)","(7.5, 15.0, 14.65)","(10.0, 16.5, 14.217391304347826)","(3.5, 4.2, 3.9827586206896552)","(8.0, 14.5, 12.703125)","(1.8, 1.94, 1.939047619047619)","(21.0, 70.0, 65.0)"
10-01-2023 18:49:15.402369,"(41.0, 110.0, 83.75)","(7.5, 15.0, 14.38888888888889)","(10.0, 16.5, 14.217391304347826)","(3.5, 4.2, 3.9827586206896552)","(8.0, 14.5, 12.446428571428571)","(1.8, 1.94, 1.939047619047619)","(21.0, 70.0, 63.333333333333336)"
10-01-2023 18:49:16.467413,"(41.0, 110.0, 83.75)","(7.5, 15.0, 14.38888888888889)","(10.0, 16.5, 14.217391304347826)","(3.5, 4.2, 3.9827586206896552)","(8.0, 14.5, 12.703125)","(1.8, 1.94, 1.939047619047619)","(21.0, 70.0, 62.5)"
10-01-2023 18:49:17.537648,"(41.0, 110.0, 106.6891891891892)","(7.5, 15.0, 14.38888888888889)","(10.0, 16.5, 14.217391304347826)","(3.5, 4.2, 3.9625)","(8.0, 14.5, 12.446428571428571)","(1.8, 1.94, 1.939047619047619)","(21.0, 70.0, 62.5)"
10-01-2023 18:49:18.623251,"(41.0, 110.0, 106.6891891891892)","(7.5, 15.0, 14.38888888888889)","(10.0, 16.5, 14.217391304347826)","(3.5, 4.2, 4.003448275862069)","(8.0, 14.5, 12.446428571428571)","(1.8, 1.94, 1.9485714285714286)","(21.0, 70.0, 66.25)"
10-01-2023 18:49:19.650717,"(41.0, 110.0, 83.75)","(7.5, 15.0, 14.38888888888889)","(10.0, 16.5, 14.217391304347826)","(3.5, 4.2, 3.9535714285714287)","(8.0, 14.5, 12.703125)","(1.8, 1.95, 1.9333333333333333)","(21.0, 70.0, 66.0)"
10-01-2023 18:49:20.662824,"(41.0, 110.0, 83.75)","(7.5, 15.0, 14.38888888888889)","(10.0, 16.5, 14.26595744680851)","(3.5, 4.2, 3.9535714285714287)","(8.0, 14.5, 12.446428571428571)","(1.8, 1.94, 1.936)","(21.0, 70.0, 66.66666666666667)"
10-01-2023 18:49:21.683104,"(41.0, 110.0, 83.75)","(7.5, 15.0, 14.38888888888889)","(10.0, 16.5, 14.26595744680851)","(3.5, 4.2, 3.9535714285714287)","(8.0, 14.5, 12.703125)","(1.8, 1.94, 1.9333333333333333)","(21.0, 70.0, 67.5)"
10-01-2023 18:49:22.729517,"(41.0, 110.0, 83.75)","(7.5, 15.0, 14.38888888888889)","(10.0, 16.5, 14.26595744680851)","(3.5, 4.2, 3.9535714285714287)","(8.0, 14.5, 12.446428571428571)","(1.8, 1.94, 1.9563636363636363)","(21.0, 70.0, 66.66666666666667)"
10-01-2023 18:49:23.814180,"(41.0, 110.0, 83.75)","(7.5, 15.0, 14.38888888888889)","(10.0, 16.5, 14.26595744680851)","(3.5, 4.2, 4.003448275862069)","(8.0, 14.5, 12.6875)","(1.8, 1.96, 1.936)","(21.0, 70.0, 67.5)"
10-01-2023 18:49:24.844551,"(41.0, 110.0, 83.75)","(7.5, 15.0, 14.38888888888889)","(10.0, 16.5, 14.26595744680851)","(3.5, 4.2, 4.003448275862069)","(8.0, 14.0, 12.56)","(1.8, 1.94, 1.9533333333333334)","(21.0, 70.0, 68.125)"
10-01-2023 18:49:25.850309,"(41.0, 110.0, 83.75)","(7.5, 15.0, 14.38888888888889)","(10.0, 16.5, 14.26595744680851)","(3.5, 4.2, 3.9625)","(8.0, 14.0, 12.56)","(1.8, 1.96, 1.9460869565217391)","(21.0, 90.0, 67.08333333333333)"
10-01-2023 18:49:26.860055,"(41.0, 110.0, 83.75)","(7.5, 15.0, 14.38888888888889)","(10.0, 16.5, 14.26595744680851)","(3.5, 4.2, 3.9625)","(8.0, 14.0, 12.56)","(1.8, 1.96, 1.9552941176470588)","(21.0, 90.0, 67.08333333333333)"
10-01-2023 18:49:27.844876,"(41.0, 110.0, 83.75)","(7.5, 15.0, 14.38888888888889)","(10.0, 16.5, 14.26595744680851)","(3.5, 4.2, 4.003448275862069)","(8.0, 14.0, 12.56)","(1.8, 1.96, 1.9472727272727273)","(21.0, 90.0, 67.08333333333333)"
10-01-2023 18:49:28.795352,"(41.0, 110.0, 83.75)","(8.0, 15.0, 14.38888888888889)","(10.0, 16.5, 14.337209302325581)","(3.5, 4.2, 3.9625)","(8.0, 14.0, 12.56)","(1.8, 1.96, 1.9552941176470588)","(21.0, 90.0, 69.16666666666667)"
10-01-2023 18:49:29.820927,"(41.0, 110.0, 89.0)","(8.0, 15.0, 14.38888888888889)","(10.0, 16.5, 14.337209302325581)","(3.5, 4.2, 3.9535714285714287)","(8.0, 14.0, 12.56)","(1.8, 1.96, 1.935)","(21.0, 90.0, 66.78571428571429)"
10-01-2023 18:49:30.792284,"(41.0, 110.0, 89.0)","(8.0, 15.0, 14.38888888888889)","(10.0, 16.5, 14.337209302325581)","(3.5, 4.2, 3.9535714285714287)","(8.0, 14.0, 12.56)","(1.8, 1.94, 1.9995774647887323)","(21.0, 90.0, 66.78571428571429)"
10-01-2023 18:49:31.678038,"(41.0, 110.0, 89.0)","(8.0, 15.0, 14.38888888888889)","(10.0, 16.5, 14.337209302325581)","(3.5, 4.2, 3.9365853658536585)","(8.0, 14.0, 12.56)","(1.8, 2.0, 1.9995774647887323)","(21.0, 90.0, 66.78571428571429)"
10-01-2023 18:49:32.600830,"(41.0, 110.0, 89.0)","(8.0, 15.0, 14.38888888888889)","(10.0, 16.5, 14.337209302325581)","(3.5, 4.2, 3.9652173913043476)","(8.0, 14.0, 12.56)","(1.8, 2.0, 1.9993055555555554)","(21.0, 90.0, 66.78571428571429)"
10-01-2023 18:49:33.582998,"(41.0, 110.0, 89.0)","(8.0, 15.0, 14.38888888888889)","(10.0, 16.5, 14.26595744680851)","(3.5, 4.2, 3.9714285714285715)","(8.0, 14.0, 12.56)","(1.8, 2.0, 2.0375)","(21.0, 90.0, 66.05263157894737)"
10-01-2023 18:49:34.559993,"(41.0, 110.0, 89.0)","(8.0, 15.0, 14.38888888888889)","(10.0, 16.5, 14.26595744680851)","(3.5, 4.2, 3.9833333333333334)","(8.0, 14.0, 12.546875)","(1.8, 2.04, 2.0320353982300885)","(21.0, 90.0, 64.72222222222223)"
10-01-2023 18:49:35.581285,"(41.0, 110.0, 90.9090909090909)","(8.0, 15.0, 14.38888888888889)","(10.0, 16.5, 14.3125)","(3.5, 4.2, 3.9483870967741934)","(8.0, 14.0, 12.546875)","(1.8, 2.04, 2.0298305084745762)","(21.0, 90.0, 64.72222222222223)"
10-01-2023 18:49:36.523084,"(41.0, 110.0, 90.9090909090909)","(8.0, 15.0, 14.38888888888889)","(10.0, 16.5, 14.3125)","(3.5, 4.2, 3.9483870967741934)","(8.0, 14.0, 12.546875)","(1.8, 2.04, 2.0320353982300885)","(21.0, 90.0, 64.72222222222223)"
10-01-2023 18:49:37.493551,"(41.0, 110.0, 90.9090909090909)","(8.0, 15.0, 14.38888888888889)","(10.0, 16.5, 14.366666666666667)","(3.5, 4.2, 3.933333333333333)","(8.0, 14.0, 12.546875)","(1.8, 2.04, 2.0320353982300885)","(21.0, 90.0, 64.72222222222223)"
10-01-2023 18:49:38.460541,"(41.0, 110.0, 90.9090909090909)","(8.0, 15.0, 14.38888888888889)","(10.0, 16.5, 14.366666666666667)","(3.5, 4.0, 3.933333333333333)","(8.0, 14.0, 12.546875)","(1.8, 2.04, 2.0320353982300885)","(21.0, 90.0, 65.29411764705883)"
10-01-2023 18:49:39.471903,"(41.0, 110.0, 90.9090909090909)","(8.0, 15.0, 14.38888888888889)","(10.0, 16.5, 14.366666666666667)","(3.5, 4.0, 3.908333333333333)","(8.0, 14.0, 12.546875)","(1.8, 2.04, 2.0344444444444445)","(21.0, 90.0, 64.72222222222223)"
10-01-2023 18:49:40.464704,"(41.0, 110.0, 90.9090909090909)","(8.0, 15.0, 14.38888888888889)","(10.0, 16.5, 14.366666666666667)","(3.5, 4.0, 3.876470588235294)","(8.0, 14.0, 12.546875)","(1.8, 2.04, 2.0344444444444445)","(21.0, 90.0, 64.72222222222223)"
10-01-2023 18:49:41.430751,"(41.0, 110.0, 90.9090909090909)","(8.0, 15.0, 14.38888888888889)","(10.0, 16.5, 14.366666666666667)","(3.5, 4.0, 3.876470588235294)","(8.0, 14.0, 12.546875)","(1.8, 2.04, 2.0349532710280376)","(21.0, 90.0, 71.66666666666667)"
10-01-2023 18:49:42.391342,"(41.0, 110.0, 90.9090909090909)","(8.0, 15.0, 14.38888888888889)","(10.0, 16.5, 14.366666666666667)","(3.5, 4.0, 3.876470588235294)","(8.0, 14.0, 12.546875)","(1.8, 2.04, 2.0344444444444445)","(21.0, 85.0, 68.63636363636364)"
10-01-2023 18:49:43.328936,"(41.0, 110.0, 101.81818181818181)","(8.0, 15.0, 14.38888888888889)","(10.0, 16.5, 14.366666666666667)","(3.5, 3.95, 3.9147058823529415)","(8.0, 14.0, 12.546875)","(1.8, 2.04, 2.0370873786407766)","(21.0, 85.0, 67.5)"
10-01-2023 18:49:44.269137,"(41.0, 110.0, 101.81818181818181)","(8.0, 15.0, 14.38888888888889)","(10.0, 16.5, 14.1)","(3.5, 4.0, 3.9)","(8.0, 14.0, 12.546875)","(1.8, 2.04, 2.0370873786407766)","(21.0, 85.0, 67.5)"
10-01-2023 18:49:45.215283,"(41.0, 110.0, 101.81818181818181)","(8.0, 15.0, 14.5)","(10.0, 16.5, 14.233333333333333)","(3.5, 4.0, 3.9)","(8.0, 14.0, 12.546875)","(1.8, 2.04, 2.0344444444444445)","(21.0, 85.0, 67.5)"
10-01-2023 18:49:46.217640,"(41.0, 110.0, 101.0)","(8.0, 15.0, 14.368421052631579)","(10.0, 16.5, 14.233333333333333)","(3.5, 3.9, 3.8722222222222222)","(8.0, 14.0, 12.555555555555555)","(1.8, 2.04, 2.0370873786407766)","(21.0, 85.0, 67.5)"
10-01-2023 18:49:47.162136,"(41.0, 110.0, 91.25)","(8.5, 15.0, 14.368421052631579)","(10.0, 16.5, 14.233333333333333)","(3.5, 4.0, 3.896)","(8.0, 13.0, 12.555555555555555)","(1.75, 2.04, 2.0344444444444445)","(26.0, 85.0, 67.5)"
10-01-2023 18:49:48.079998,"(41.0, 110.0, 91.25)","(8.5, 15.0, 14.368421052631579)","(10.0, 16.5, 14.233333333333333)","(3.5, 4.0, 3.896)","(8.0, 14.0, 13.125)","(1.75, 2.04, 2.0180582524271844)","(26.0, 85.0, 67.5)"
10-01-2023 18:49:49.021575,"(41.0, 110.0, 91.25)","(8.5, 15.0, 14.368421052631579)","(10.0, 16.5, 14.233333333333333)","(3.5, 3.95, 3.9125)","(8.0, 13.5, 12.5)","(1.75, 2.02, 2.0162962962962965)","(26.0, 85.0, 67.5)"
10-01-2023 18:49:50.012223,"(41.0, 110.0, 91.25)","(8.5, 15.0, 14.368421052631579)","(10.0, 16.5, 14.233333333333333)","(3.5, 4.1, 3.989473684210526)","(8.0, 13.5, 12.5)","(1.75, 2.02, 2.018076923076923)","(26.0, 85.0, 67.5)"
10-01-2023 18:49:50.976149,"(41.0, 110.0, 91.25)","(8.5, 15.0, 14.368421052631579)","(10.0, 16.0, 15.84375)","(3.5, 4.1, 3.989473684210526)","(8.0, 13.5, 12.166666666666666)","(1.75, 2.02, 2.016330275229358)","(26.0, 85.0, 67.5)"
10-01-2023 18:49:51.970011,"(41.0, 110.0, 91.25)","(8.5, 15.0, 14.368421052631579)","(10.0, 16.0, 15.0625)","(3.5, 4.1, 3.9666666666666663)","(8.0, 13.5, 12.338709677419354)","(1.75, 2.02, 2.018076923076923)","(26.0, 85.0, 67.5)"
10-01-2023 18:49:52.901562,"(41.0, 110.0, 91.25)","(8.5, 15.0, 14.368421052631579)","(10.0, 15.5, 14.75)","(3.5, 4.1, 3.9666666666666663)","(8.0, 13.5, 12.195652173913043)","(1.75, 2.02, 2.0023529411764707)","(26.0, 85.0, 67.5)"
10-01-2023 18:49:53.867476,"(41.0, 110.0, 91.25)","(8.5, 15.0, 14.368421052631579)","(10.0, 15.5, 14.7)","(3.5, 4.0, 3.95)","(8.0, 13.5, 12.195652173913043)","(1.75, 2.02, 2.0075)","(26.0, 85.0, 67.5)"
10-01-2023 18:49:54.825953,"(41.0, 110.0, 91.25)","(8.5, 15.0, 14.368421052631579)","(10.0, 15.5, 14.357142857142858)","(3.5, 3.95, 3.9058823529411764)","(8.0, 13.5, 12.166666666666666)","(1.75, 2.02, 2.0033333333333334)","(26.0, 85.0, 67.5)"
10-01-2023 18:49:55.822655,"(41.0, 110.0, 91.25)","(8.5, 15.0, 14.368421052631579)","(10.0, 15.5, 14.357142857142858)","(3.5, 3.95, 3.9058823529411764)","(8.0, 13.5, 12.338709677419354)","(1.75, 2.02, 2.0125)","(26.0, 85.0, 67.5)"
10-01-2023 18:49:56.821138,"(41.0, 110.0, 91.25)","(8.5, 15.0, 14.368421052631579)","(10.0, 15.5, 14.166666666666666)","(3.5, 3.95, 3.9058823529411764)","(8.0, 13.5, 12.195652173913043)","(1.75, 2.02, 2.0118918918918918)","(26.0, 85.0, 67.5)"
10-01-2023 18:49:57.804717,"(41.0, 110.0, 91.25)","(8.5, 15.0, 14.368421052631579)","(10.0, 15.5, 14.166666666666666)","(3.5, 3.95, 3.9058823529411764)","(8.0, 13.5, 12.195652173913043)","(1.75, 2.02, 2.0153125)","(26.0, 85.0, 67.5)"
10-01-2023 18:49:58.778048,"(41.0, 110.0, 91.25)","(8.5, 15.0, 14.7)","(10.0, 15.5, 14.036585365853659)","(3.5, 3.95, 3.908333333333333)","(8.0, 13.5, 12.195652173913043)","(1.75, 2.02, 2.0118918918918918)","(26.0, 85.0, 70.625)"
10-01-2023 18:49:59.765489,"(41.0, 110.0, 91.25)","(8.5, 16.5, 15.75)","(10.0, 15.5, 14.036585365853659)","(3.5, 3.95, 3.908333333333333)","(8.0, 13.5, 12.38888888888889)","(1.75, 2.02, 2.0153125)","(26.0, 80.0, 65.41666666666667)"
10-01-2023 18:50:00.713300,"(41.0, 110.0, 91.25)","(8.5, 16.5, 15.25)","(10.0, 15.5, 14.036585365853659)","(3.5, 4.0, 3.9529411764705884)","(8.0, 13.5, 12.75)","(1.75, 2.02, 2.0118918918918918)","(26.0, 80.0, 65.41666666666667)"
10-01-2023 18:50:01.744560,"(41.0, 110.0, 91.25)","(8.5, 15.0, 14.583333333333334)","(10.0, 15.5, 14.036585365853659)","(3.5, 4.1, 3.8777777777777778)","(8.0, 13.0, 12.875)","(1.75, 2.02, 2.0153125)","(26.0, 80.0, 65.41666666666667)"
10-01-2023 18:50:02.671967,"(41.0, 110.0, 90.0)","(8.5, 15.0, 14.636363636363637)","(10.0, 15.5, 14.036585365853659)","(3.5, 4.1, 3.8777777777777778)","(8.0, 13.0, 12.875)","(1.75, 2.02, 2.0118918918918918)","(26.0, 80.0, 65.41666666666667)"
10-01-2023 18:50:03.606806,"(41.0, 110.0, 90.0)","(8.5, 15.0, 14.4375)","(10.0, 15.5, 14.036585365853659)","(3.5, 4.1, 3.865625)","(8.0, 13.0, 12.214285714285714)","(1.75, 2.02, 2.0153125)","(26.0, 80.0, 65.41666666666667)"
10-01-2023 18:50:04.554934,"(41.0, 110.0, 90.0)","(8.5, 16.5, 15.25)","(10.0, 15.5, 14.166666666666666)","(3.5, 3.95, 3.8666666666666667)","(8.0, 13.0, 12.35)","(1.75, 2.02, 2.021818181818182)","(26.0, 80.0, 65.41666666666667)"
10-01-2023 18:50:05.575297,"(41.0, 110.0, 90.0)","(8.5, 15.0, 14.666666666666666)","(10.0, 15.5, 14.195652173913043)","(3.5, 3.95, 3.9173913043478263)","(8.0, 13.0, 12.458333333333334)","(1.75, 2.04, 2.0300000000000002)","(26.0, 80.0, 65.41666666666667)"
10-01-2023 18:50:06.629753,"(41.0, 110.0, 91.25)","(8.5, 16.5, 15.666666666666666)","(10.0, 15.5, 14.195652173913043)","(3.5, 3.95, 3.9173913043478263)","(8.0, 13.0, 12.48)","(1.75, 2.04, 2.0184615384615383)","(26.0, 80.0, 65.0)"
10-01-2023 18:50:07.639806,"(41.0, 110.0, 91.25)","(8.5, 15.0, 14.666666666666666)","(10.0, 15.5, 14.195652173913043)","(3.5, 3.95, 3.9173913043478263)","(8.0, 13.0, 12.48)","(1.75, 2.04, 2.0300000000000002)","(26.0, 80.0, 66.36363636363636)"
