,Chromatic Lass,Little O Little E,Bank Card,Gattolottasparkle,Phantom Queen,Lady Gangster,Las Vegas Blvd,Warriorinthehouse,Blue Mountain,Valued Energy
16-12-2022 11:02:58.451085,"(2.3, 2.52, 2.4703030303030302)","(26.0, 65.0, 62.16666666666667)","(31.0, 150.0, 110.0)","(51.0, 190.0, 163.0)","(11.0, 14.5, 13.59090909090909)","(18.0, 32.0, 28.0)","(6.0, 9.2, 8.943999999999999)","(21.0, 29.0, 28.5)","(2.6, 3.8, 3.7523809523809524)","(21.0, 48.0, 38.666666666666664)"
16-12-2022 11:02:59.651350,"(2.3, 2.52, 2.4703030303030302)","(26.0, 65.0, 62.16666666666667)","(31.0, 150.0, 110.0)","(51.0, 190.0, 146.66666666666669)","(11.0, 14.5, 13.59090909090909)","(18.0, 32.0, 28.0)","(6.0, 9.2, 8.943999999999999)","(21.0, 29.0, 28.5)","(2.6, 3.8, 3.7523809523809524)","(21.0, 48.0, 38.666666666666664)"
16-12-2022 11:03:00.919208,"(2.3, 2.52, 2.4703030303030302)","(26.0, 65.0, 62.16666666666667)","(31.0, 150.0, 110.0)","(51.0, 190.0, 146.66666666666669)","(11.0, 14.5, 13.59090909090909)","(18.0, 32.0, 28.0)","(6.0, 9.2, 8.943999999999999)","(21.0, 29.0, 28.5)","(2.6, 3.8, 3.7523809523809524)","(21.0, 48.0, 38.666666666666664)"
16-12-2022 11:03:02.099754,"(2.3, 2.52, 2.4703030303030302)","(26.0, 65.0, 62.16666666666667)","(31.0, 150.0, 110.0)","(51.0, 190.0, 146.66666666666669)","(11.0, 14.5, 13.59090909090909)","(18.0, 32.0, 28.0)","(6.0, 9.2, 8.943999999999999)","(21.0, 29.0, 28.5)","(2.6, 3.8, 3.756521739130435)","(21.0, 48.0, 38.666666666666664)"
16-12-2022 11:03:03.344348,"(2.3, 2.5, 2.4571428571428573)","(26.0, 65.0, 62.16666666666667)","(31.0, 150.0, 110.0)","(51.0, 190.0, 146.66666666666669)","(11.0, 14.5, 13.59090909090909)","(18.0, 32.0, 29.0)","(6.0, 9.2, 8.943999999999999)","(21.0, 29.0, 28.5)","(2.6, 3.8, 3.7642857142857142)","(21.0, 48.0, 38.666666666666664)"
16-12-2022 11:03:04.554754,"(2.3, 2.5, 2.4571428571428573)","(26.0, 65.0, 62.57142857142857)","(31.0, 150.0, 83.33333333333333)","(51.0, 190.0, 146.66666666666669)","(11.0, 14.5, 13.59090909090909)","(18.0, 32.0, 29.0)","(6.0, 9.2, 8.943999999999999)","(21.0, 29.0, 28.5)","(2.6, 3.8, 3.7642857142857142)","(21.0, 48.0, 36.0)"
16-12-2022 11:03:05.815738,"(2.3, 2.5, 2.4571428571428573)","(26.0, 65.0, 62.57142857142857)","(31.0, 110.0, 80.0)","(51.0, 190.0, 146.66666666666669)","(11.0, 14.5, 13.029411764705882)","(18.0, 32.0, 30.0)","(6.0, 9.2, 8.986666666666666)","(21.0, 29.0, 28.75)","(2.6, 3.8, 3.7756097560975608)","(21.0, 44.0, 38.0)"
16-12-2022 11:03:07.001666,"(2.3, 2.5, 2.4571428571428573)","(26.0, 65.0, 62.57142857142857)","(31.0, 110.0, 80.0)","(51.0, 190.0, 146.66666666666669)","(11.0, 14.5, 12.833333333333334)","(18.0, 32.0, 29.428571428571427)","(6.0, 9.2, 8.943999999999999)","(21.0, 30.0, 32.0)","(2.6, 3.8, 3.7642857142857142)","(21.0, 44.0, 38.0)"
16-12-2022 11:03:08.258602,"(2.3, 2.5, 2.4571428571428573)","(26.0, 65.0, 62.57142857142857)","(31.0, 110.0, 80.0)","(51.0, 190.0, 146.66666666666669)","(11.0, 14.5, 12.833333333333334)","(18.0, 32.0, 29.0)","(6.0, 9.2, 8.943999999999999)","(21.0, 36.0, 32.0)","(2.6, 3.8, 3.7642857142857142)","(21.0, 44.0, 38.0)"
16-12-2022 11:03:09.429248,"(2.3, 2.5, 2.4571428571428573)","(26.0, 65.0, 62.57142857142857)","(31.0, 110.0, 80.0)","(51.0, 190.0, 146.66666666666669)","(11.0, 14.5, 13.029411764705882)","(18.0, 32.0, 29.0)","(6.0, 9.2, 9.047619047619047)","(21.0, 36.0, 31.8)","(2.6, 3.8, 3.75)","(21.0, 44.0, 40.5)"
16-12-2022 11:03:10.691919,"(2.3, 2.5, 2.4571428571428573)","(26.0, 65.0, 62.57142857142857)","(31.0, 110.0, 80.0)","(51.0, 190.0, 146.66666666666669)","(11.0, 14.5, 13.029411764705882)","(18.0, 32.0, 30.09090909090909)","(6.0, 9.2, 9.047619047619047)","(21.0, 36.0, 31.8)","(2.6, 3.85, 3.773076923076923)","(21.0, 42.0, 40.5)"
16-12-2022 11:03:11.929802,"(2.3, 2.5, 2.4571428571428573)","(26.0, 65.0, 62.57142857142857)","(31.0, 110.0, 80.0)","(51.0, 190.0, 146.66666666666669)","(11.0, 14.5, 13.363636363636363)","(18.0, 32.0, 28.4)","(6.0, 9.2, 9.047619047619047)","(21.0, 36.0, 31.8)","(2.6, 3.85, 3.773076923076923)","(21.0, 42.0, 40.5)"
16-12-2022 11:03:13.130404,"(2.3, 2.5, 2.4571428571428573)","(26.0, 65.0, 63.583333333333336)","(31.0, 110.0, 85.0)","(51.0, 190.0, 146.66666666666669)","(11.0, 14.5, 13.153846153846153)","(18.0, 32.0, 27.2)","(6.0, 9.2, 8.966666666666667)","(21.0, 36.0, 31.8)","(2.6, 3.85, 3.7642857142857142)","(21.0, 42.0, 40.4)"
16-12-2022 11:03:14.279912,"(2.3, 2.5, 2.4571428571428573)","(26.0, 65.0, 63.583333333333336)","(31.0, 100.0, 85.0)","(51.0, 190.0, 146.66666666666669)","(11.0, 14.5, 13.153846153846153)","(18.0, 32.0, 28.5)","(6.0, 9.2, 8.966666666666667)","(21.0, 36.0, 31.8)","(2.6, 3.8, 3.7642857142857142)","(21.0, 42.0, 40.4)"
16-12-2022 11:03:15.396251,"(2.3, 2.5, 2.4571428571428573)","(26.0, 65.0, 63.583333333333336)","(31.0, 100.0, 85.0)","(51.0, 190.0, 146.66666666666669)","(11.0, 14.5, 13.153846153846153)","(18.0, 32.0, 28.5)","(6.0, 9.2, 8.966666666666667)","(21.0, 36.0, 31.8)","(2.6, 3.8, 3.7642857142857142)","(21.0, 42.0, 40.4)"
16-12-2022 11:03:16.726064,"(2.3, 2.5, 2.4571428571428573)","(26.0, 65.0, 63.583333333333336)","(31.0, 100.0, 91.66666666666667)","(51.0, 190.0, 146.66666666666669)","(11.0, 14.5, 13.153846153846153)","(18.0, 32.0, 27.2)","(6.0, 9.2, 8.966666666666667)","(21.0, 36.0, 31.8)","(2.6, 3.8, 3.7642857142857142)","(21.0, 42.0, 40.4)"
16-12-2022 11:03:17.963369,"(2.3, 2.5, 2.4571428571428573)","(26.0, 65.0, 63.583333333333336)","(31.0, 100.0, 98.33333333333333)","(51.0, 190.0, 146.66666666666669)","(11.0, 14.5, 13.153846153846153)","(18.0, 32.0, 28.0)","(6.0, 9.2, 8.966666666666667)","(21.0, 36.0, 30.6)","(2.6, 3.8, 3.7642857142857142)","(21.0, 42.0, 43.6)"
16-12-2022 11:03:19.134518,"(2.3, 2.5, 2.4571428571428573)","(26.0, 65.0, 63.583333333333336)","(31.0, 110.0, 98.33333333333333)","(51.0, 190.0, 146.66666666666669)","(11.0, 14.5, 12.833333333333334)","(18.0, 32.0, 28.0)","(6.0, 9.2, 8.966666666666667)","(21.0, 36.0, 30.6)","(2.6, 3.8, 3.7642857142857142)","(21.0, 46.0, 43.6)"
16-12-2022 11:03:20.326470,"(2.3, 2.5, 2.4571428571428573)","(26.0, 65.0, 63.583333333333336)","(31.0, 110.0, 98.33333333333333)","(51.0, 190.0, 146.66666666666669)","(11.0, 14.5, 12.833333333333334)","(19.0, 32.0, 28.0)","(6.0, 9.2, 8.966666666666667)","(21.0, 36.0, 30.6)","(2.6, 3.8, 3.7642857142857142)","(21.0, 46.0, 43.6)"
16-12-2022 11:03:21.534338,"(2.3, 2.5, 2.4571428571428573)","(26.0, 65.0, 63.583333333333336)","(31.0, 110.0, 101.25)","(51.0, 190.0, 146.66666666666669)","(11.0, 14.5, 12.833333333333334)","(19.0, 32.0, 28.0)","(6.0, 9.2, 8.966666666666667)","(21.0, 36.0, 31.2)","(2.6, 3.8, 3.7642857142857142)","(21.0, 46.0, 43.6)"
16-12-2022 11:03:22.754281,"(2.3, 2.5, 2.4571428571428573)","(26.0, 65.0, 63.583333333333336)","(31.0, 110.0, 92.5)","(51.0, 190.0, 168.33333333333334)","(11.0, 14.5, 12.833333333333334)","(19.0, 32.0, 29.428571428571427)","(6.0, 9.2, 8.966666666666667)","(21.0, 36.0, 31.2)","(2.6, 3.8, 3.7642857142857142)","(21.0, 46.0, 43.6)"
16-12-2022 11:03:23.960725,"(2.3, 2.5, 2.4571428571428573)","(26.0, 65.0, 51.5)","(41.0, 110.0, 92.5)","(51.0, 190.0, 168.33333333333334)","(11.0, 14.5, 12.833333333333334)","(19.0, 32.0, 29.428571428571427)","(6.0, 9.2, 8.966666666666667)","(21.0, 36.0, 31.2)","(2.6, 3.8, 3.7642857142857142)","(21.0, 46.0, 43.6)"
16-12-2022 11:03:25.143544,"(2.3, 2.5, 2.4571428571428573)","(26.0, 65.0, 62.875)","(41.0, 110.0, 92.5)","(51.0, 190.0, 168.33333333333334)","(11.0, 14.5, 12.833333333333334)","(19.0, 32.0, 29.0)","(6.0, 9.2, 8.966666666666667)","(21.0, 36.0, 31.2)","(2.6, 3.8, 3.7642857142857142)","(21.0, 46.0, 43.6)"
16-12-2022 11:03:26.308553,"(2.3, 2.5, 2.4571428571428573)","(26.0, 65.0, 62.875)","(41.0, 110.0, 92.5)","(51.0, 190.0, 168.33333333333334)","(11.0, 14.5, 12.833333333333334)","(19.0, 32.0, 29.0)","(6.0, 9.2, 8.966666666666667)","(21.0, 36.0, 31.2)","(2.6, 3.8, 3.7642857142857142)","(21.0, 46.0, 43.6)"
16-12-2022 11:03:27.435522,"(2.3, 2.5, 2.4571428571428573)","(26.0, 65.0, 62.875)","(41.0, 110.0, 92.5)","(51.0, 190.0, 168.33333333333334)","(11.0, 14.5, 12.833333333333334)","(19.0, 32.0, 29.0)","(6.0, 9.2, 8.966666666666667)","(21.0, 36.0, 31.2)","(2.6, 3.8, 3.7642857142857142)","(21.0, 46.0, 43.6)"
16-12-2022 11:03:28.671876,"(2.3, 2.5, 2.4571428571428573)","(26.0, 65.0, 62.875)","(41.0, 110.0, 92.5)","(51.0, 190.0, 168.33333333333334)","(11.0, 14.5, 13.75)","(19.0, 32.0, 29.0)","(6.0, 9.2, 8.943999999999999)","(21.0, 36.0, 33.6)","(2.6, 3.8, 3.756521739130435)","(21.0, 46.0, 40.0)"
16-12-2022 11:03:29.931675,"(2.3, 2.5, 2.4571428571428573)","(26.0, 65.0, 62.875)","(41.0, 110.0, 92.5)","(51.0, 190.0, 168.33333333333334)","(11.0, 14.0, 13.75)","(19.0, 32.0, 29.428571428571427)","(6.0, 9.2, 8.943999999999999)","(21.0, 36.0, 33.6)","(2.6, 3.8, 3.756521739130435)","(21.0, 48.0, 37.333333333333336)"
16-12-2022 11:03:31.218250,"(2.3, 2.5, 2.4587499999999998)","(26.0, 65.0, 62.875)","(41.0, 110.0, 92.5)","(51.0, 190.0, 168.33333333333334)","(11.0, 14.0, 13.0)","(19.0, 32.0, 29.0)","(6.0, 9.2, 9.047619047619047)","(21.0, 36.0, 33.6)","(2.6, 3.8, 3.6208333333333336)","(21.0, 48.0, 37.333333333333336)"
16-12-2022 11:03:32.479599,"(2.3, 2.5, 2.4587499999999998)","(26.0, 65.0, 62.875)","(41.0, 110.0, 92.5)","(51.0, 190.0, 360.0)","(11.0, 14.0, 13.074074074074074)","(19.0, 32.0, 30.5)","(6.0, 9.2, 9.072)","(21.0, 36.0, 30.666666666666668)","(2.6, 3.85, 3.686363636363636)","(21.0, 48.0, 40.0)"
16-12-2022 11:03:33.660500,"(2.3, 2.48, 2.4725)","(26.0, 80.0, 76.0)","(41.0, 110.0, 92.5)","(51.0, 420.0, 242.5)","(11.0, 14.0, 12.666666666666666)","(19.0, 32.0, 29.5)","(6.0, 9.2, 8.953846153846154)","(21.0, 36.0, 34.0)","(2.6, 3.8, 3.7695121951219512)","(21.0, 48.0, 40.0)"
16-12-2022 11:03:34.842162,"(2.3, 2.5, 2.477777777777778)","(26.0, 80.0, 76.44444444444444)","(41.0, 110.0, 107.63157894736841)","(51.0, 420.0, 343.3333333333333)","(11.0, 14.0, 12.625)","(19.0, 32.0, 28.8)","(6.0, 9.2, 9.057142857142857)","(21.0, 36.0, 34.0)","(2.6, 3.8, 3.7695121951219512)","(21.0, 48.0, 41.0)"
16-12-2022 11:03:36.153952,"(2.3, 2.5, 2.477777777777778)","(26.0, 80.0, 76.44444444444444)","(41.0, 110.0, 96.66666666666667)","(51.0, 400.0, 332.0)","(11.0, 14.0, 12.8)","(19.0, 30.0, 28.8)","(6.0, 9.4, 9.057142857142857)","(21.0, 36.0, 34.0)","(2.6, 3.8, 3.739189189189189)","(21.0, 48.0, 44.5)"
16-12-2022 11:03:37.457896,"(2.3, 2.5, 2.477777777777778)","(26.0, 80.0, 76.44444444444444)","(41.0, 110.0, 98.33333333333333)","(51.0, 400.0, 412.0)","(11.0, 14.0, 12.8)","(19.0, 30.0, 27.666666666666668)","(6.0, 9.4, 8.896296296296295)","(21.0, 36.0, 34.0)","(2.6, 3.8, 3.720731707317073)","(21.0, 48.0, 44.5)"
16-12-2022 11:03:38.678760,"(2.3, 2.5, 2.4369491525423728)","(26.0, 80.0, 76.44444444444444)","(41.0, 110.0, 98.33333333333333)","(51.0, 500.0, 426.66666666666663)","(11.0, 14.0, 12.714285714285714)","(19.0, 29.0, 28.428571428571427)","(6.0, 9.6, 9.0)","(21.0, 36.0, 31.5)","(2.6, 3.8, 3.7196969696969697)","(21.0, 48.0, 44.5)"
16-12-2022 11:03:39.816920,"(2.3, 2.44, 2.4338983050847456)","(26.0, 80.0, 76.44444444444444)","(41.0, 110.0, 98.33333333333333)","(51.0, 500.0, 426.66666666666663)","(11.0, 14.0, 12.714285714285714)","(19.0, 29.0, 30.125)","(6.0, 9.6, 9.186666666666667)","(21.0, 42.0, 39.1875)","(2.6, 3.75, 3.7023809523809526)","(21.0, 48.0, 45.6)"
16-12-2022 11:03:40.979871,"(2.3, 2.5, 2.478125)","(26.0, 80.0, 76.44444444444444)","(41.0, 110.0, 98.33333333333333)","(51.0, 500.0, 412.0)","(11.0, 14.0, 12.714285714285714)","(19.0, 32.0, 29.6)","(6.0, 9.4, 9.186666666666667)","(21.0, 42.0, 38.266666666666666)","(2.6, 3.75, 3.7023809523809526)","(21.0, 48.0, 45.6)"
16-12-2022 11:03:42.112922,"(2.3, 2.5, 2.472463768115942)","(26.0, 80.0, 76.44444444444444)","(41.0, 110.0, 98.33333333333333)","(51.0, 500.0, 412.0)","(11.0, 14.0, 12.714285714285714)","(19.0, 32.0, 29.6)","(6.0, 9.4, 9.186666666666667)","(21.0, 40.0, 38.266666666666666)","(2.6, 3.75, 3.7023809523809526)","(21.0, 48.0, 42.0)"
16-12-2022 11:03:43.325706,"(2.3, 2.5, 2.472463768115942)","(26.0, 80.0, 76.44444444444444)","(41.0, 110.0, 98.33333333333333)","(51.0, 500.0, 433.33333333333337)","(11.0, 14.0, 12.714285714285714)","(19.0, 32.0, 29.0)","(6.0, 9.4, 9.186666666666667)","(21.0, 40.0, 38.266666666666666)","(2.6, 3.75, 3.7023809523809526)","(21.0, 48.0, 36.44444444444444)"
16-12-2022 11:03:44.541091,"(2.3, 2.5, 2.472463768115942)","(26.0, 80.0, 77.86666666666667)","(41.0, 95.0, 92.5)","(51.0, 500.0, 433.33333333333337)","(11.0, 14.0, 12.714285714285714)","(19.0, 30.0, 29.0)","(6.0, 9.4, 9.186666666666667)","(21.0, 40.0, 38.266666666666666)","(2.6, 3.75, 3.7023809523809526)","(21.0, 42.0, 35.75)"
16-12-2022 11:03:45.835081,"(2.3, 2.5, 2.472463768115942)","(26.0, 80.0, 77.86666666666667)","(41.0, 95.0, 92.5)","(51.0, 500.0, 433.33333333333337)","(11.0, 14.0, 12.714285714285714)","(19.0, 30.0, 29.0)","(6.0, 9.4, 9.276923076923078)","(21.0, 40.0, 36.625)","(2.6, 3.75, 3.7205882352941178)","(21.0, 42.0, 37.0)"
16-12-2022 11:03:47.071625,"(2.3, 2.5, 2.4725274725274726)","(26.0, 80.0, 77.86666666666667)","(41.0, 95.0, 92.5)","(51.0, 500.0, 433.33333333333337)","(11.0, 14.0, 12.714285714285714)","(19.0, 30.0, 29.0)","(6.0, 9.4, 9.276923076923078)","(21.0, 38.0, 36.625)","(2.6, 3.75, 3.7205882352941178)","(21.0, 42.0, 36.46153846153846)"
16-12-2022 11:03:48.229645,"(2.3, 2.5, 2.474747474747475)","(26.0, 80.0, 77.86666666666667)","(41.0, 95.0, 90.55555555555556)","(51.0, 500.0, 433.33333333333337)","(11.0, 14.0, 12.714285714285714)","(19.0, 30.0, 28.25)","(6.0, 9.4, 9.266666666666667)","(21.0, 38.0, 36.625)","(2.6, 3.75, 3.7205882352941178)","(21.0, 42.0, 36.46153846153846)"
16-12-2022 11:03:49.409487,"(2.3, 2.5, 2.474747474747475)","(26.0, 80.0, 70.0)","(41.0, 95.0, 90.55555555555556)","(51.0, 500.0, 433.33333333333337)","(11.0, 14.0, 12.714285714285714)","(19.0, 29.0, 28.2)","(6.0, 9.4, 9.222222222222221)","(21.0, 38.0, 36.625)","(2.6, 3.75, 3.7205882352941178)","(21.0, 42.0, 37.77777777777778)"
16-12-2022 11:03:50.559605,"(2.3, 2.5, 2.474747474747475)","(26.0, 80.0, 70.0)","(41.0, 95.0, 90.55555555555556)","(51.0, 500.0, 433.33333333333337)","(11.0, 14.0, 12.615384615384615)","(19.0, 29.0, 28.2)","(6.0, 9.4, 9.222222222222221)","(21.0, 38.0, 36.625)","(2.6, 3.75, 3.7205882352941178)","(21.0, 40.0, 37.77777777777778)"
16-12-2022 11:03:51.699444,"(2.3, 2.5, 2.474747474747475)","(26.0, 80.0, 70.0)","(41.0, 95.0, 90.55555555555556)","(51.0, 500.0, 433.33333333333337)","(11.0, 14.0, 12.615384615384615)","(19.0, 29.0, 27.666666666666668)","(6.0, 9.4, 9.222222222222221)","(21.0, 38.0, 36.625)","(2.6, 3.75, 3.7205882352941178)","(21.0, 40.0, 37.77777777777778)"
16-12-2022 11:03:53.079189,"(2.3, 2.5, 2.474747474747475)","(26.0, 80.0, 70.0)","(41.0, 95.0, 98.33333333333333)","(51.0, 490.0, 318.0)","(11.0, 14.0, 12.571428571428571)","(19.0, 29.0, 30.666666666666668)","(6.0, 9.4, 9.153846153846153)","(21.0, 38.0, 36.53333333333333)","(2.6, 3.75, 3.7023809523809526)","(21.0, 40.0, 37.5)"
16-12-2022 11:03:54.374114,"(2.3, 2.5, 2.4698795180722892)","(26.0, 80.0, 75.0)","(41.0, 110.0, 132.3529411764706)","(51.0, 490.0, 337.5)","(11.0, 14.0, 13.75)","(19.0, 32.0, 29.0)","(6.0, 9.4, 9.276923076923078)","(21.0, 38.0, 36.53333333333333)","(2.6, 3.75, 3.661904761904762)","(21.0, 40.0, 43.5)"
16-12-2022 11:03:55.518856,"(2.3, 2.5, 2.4698795180722892)","(26.0, 80.0, 75.0)","(41.0, 140.0, 132.3529411764706)","(51.0, 430.0, 337.5)","(11.0, 15.0, 13.75)","(19.0, 30.0, 29.0)","(6.0, 9.4, 9.276923076923078)","(21.0, 38.0, 36.53333333333333)","(2.6, 3.7, 3.661904761904762)","(21.0, 48.0, 43.5)"
16-12-2022 11:03:56.768007,"(2.3, 2.5, 2.4753246753246754)","(26.0, 80.0, 75.0)","(41.0, 140.0, 132.3529411764706)","(51.0, 430.0, 322.5)","(11.0, 15.0, 14.75)","(19.0, 30.0, 31.0)","(6.0, 9.4, 9.222222222222221)","(21.0, 38.0, 36.53333333333333)","(2.6, 3.7, 3.661904761904762)","(21.0, 48.0, 43.5)"
16-12-2022 11:03:57.941704,"(2.3, 2.5, 2.4753246753246754)","(26.0, 80.0, 75.0)","(41.0, 140.0, 132.3529411764706)","(51.0, 410.0, 300.0)","(11.0, 15.0, 14.857142857142858)","(19.0, 34.0, 30.4)","(6.0, 9.4, 9.10909090909091)","(21.0, 38.0, 34.8)","(2.6, 3.7, 3.661904761904762)","(21.0, 48.0, 43.5)"
16-12-2022 11:03:59.251340,"(2.3, 2.5, 2.4753246753246754)","(26.0, 80.0, 75.0)","(41.0, 140.0, 135.9375)","(51.0, 380.0, 285.0)","(11.0, 15.5, 14.857142857142858)","(19.0, 34.0, 30.125)","(6.0, 9.4, 9.10909090909091)","(21.0, 36.0, 34.8)","(2.6, 3.7, 3.661904761904762)","(21.0, 48.0, 43.5)"
16-12-2022 11:04:00.468076,"(2.3, 2.5, 2.4753246753246754)","(26.0, 80.0, 75.0)","(41.0, 140.0, 135.9375)","(51.0, 360.0, 240.0)","(11.0, 15.5, 14.857142857142858)","(19.0, 32.0, 30.125)","(6.0, 9.4, 9.10909090909091)","(21.0, 36.0, 34.8)","(2.6, 3.7, 3.661904761904762)","(21.0, 48.0, 43.5)"
16-12-2022 11:04:01.690590,"(2.3, 2.5, 2.4753246753246754)","(26.0, 80.0, 75.0)","(41.0, 140.0, 135.9375)","(51.0, 360.0, 228.0)","(11.0, 15.5, 14.857142857142858)","(19.0, 32.0, 33.2)","(6.0, 9.4, 9.0)","(21.0, 36.0, 34.8)","(2.6, 3.7, 3.661904761904762)","(21.0, 48.0, 43.5)"
16-12-2022 11:04:02.796140,"(2.3, 2.5, 2.470731707317073)","(26.0, 80.0, 75.0)","(41.0, 140.0, 135.9375)","(51.0, 340.0, 228.0)","(11.0, 15.5, 14.857142857142858)","(19.0, 36.0, 31.142857142857142)","(6.0, 9.4, 9.133333333333333)","(21.0, 36.0, 34.8)","(2.6, 3.7, 3.661904761904762)","(21.0, 48.0, 35.333333333333336)"
16-12-2022 11:04:04.133175,"(2.3, 2.5, 2.470731707317073)","(26.0, 80.0, 61.0)","(41.0, 140.0, 115.0)","(51.0, 340.0, 228.0)","(11.0, 15.5, 14.857142857142858)","(19.0, 34.0, 31.25)","(6.0, 9.4, 9.112)","(21.0, 36.0, 36.53333333333333)","(2.7, 3.7, 3.661904761904762)","(21.0, 48.0, 42.8)"
16-12-2022 11:04:05.345874,"(2.3, 2.5, 2.4794520547945207)","(26.0, 80.0, 58.0)","(41.0, 120.0, 115.0)","(51.0, 340.0, 222.0)","(11.0, 15.5, 14.886363636363637)","(19.0, 32.0, 31.25)","(6.0, 9.4, 9.112)","(21.0, 38.0, 34.8)","(2.7, 3.7, 3.661904761904762)","(21.0, 46.0, 32.857142857142854)"
16-12-2022 11:04:06.531092,"(2.3, 2.5, 2.485294117647059)","(26.0, 80.0, 58.0)","(41.0, 110.0, 98.33333333333333)","(51.0, 330.0, 216.0)","(11.0, 15.5, 14.886363636363637)","(19.0, 32.0, 32.75)","(6.0, 9.4, 9.112)","(21.0, 36.0, 34.8)","(2.7, 3.7, 3.661904761904762)","(21.0, 40.0, 36.4)"
16-12-2022 11:04:07.671539,"(2.3, 2.5, 2.4714285714285715)","(26.0, 80.0, 58.0)","(41.0, 110.0, 98.33333333333333)","(51.0, 320.0, 216.0)","(11.0, 15.5, 14.886363636363637)","(19.0, 34.0, 32.75)","(6.0, 9.4, 9.17142857142857)","(21.0, 36.0, 34.875)","(2.7, 3.7, 3.6764705882352944)","(21.0, 38.0, 34.0)"
16-12-2022 11:04:09.054167,"(2.3, 2.5, 2.480392156862745)","(26.0, 80.0, 58.0)","(41.0, 110.0, 106.11111111111111)","(51.0, 320.0, 187.5)","(11.0, 15.5, 14.886363636363637)","(19.0, 32.0, 30.8)","(6.0, 9.4, 9.217142857142857)","(21.0, 36.0, 33.125)","(2.7, 3.7, 3.6843137254901963)","(21.0, 36.0, 34.0)"
16-12-2022 11:04:10.188109,"(2.3, 2.5, 2.4876543209876543)","(26.0, 80.0, 58.0)","(41.0, 100.0, 97.22222222222223)","(51.0, 310.0, 143.33333333333331)","(11.0, 15.5, 14.886363636363637)","(19.0, 32.0, 31.0)","(6.0, 9.4, 9.17142857142857)","(21.0, 34.0, 33.125)","(2.7, 3.7, 3.6764705882352944)","(21.0, 36.0, 34.0)"
16-12-2022 11:04:11.536606,"(2.3, 2.5, 2.468)","(26.0, 80.0, 58.0)","(41.0, 100.0, 97.22222222222223)","(51.0, 300.0, 140.0)","(11.0, 15.5, 14.886363636363637)","(19.0, 32.0, 31.0)","(6.0, 9.4, 9.17142857142857)","(21.0, 34.0, 33.125)","(2.7, 3.7, 3.6764705882352944)","(21.0, 36.0, 33.2)"
16-12-2022 11:04:12.797576,"(2.3, 2.5, 2.4819354838709677)","(26.0, 80.0, 58.0)","(41.0, 100.0, 97.22222222222223)","(51.0, 290.0, 206.66666666666666)","(11.0, 15.5, 14.886363636363637)","(19.0, 32.0, 33.0)","(6.0, 9.4, 9.17142857142857)","(21.0, 34.0, 31.375)","(2.7, 3.7, 3.6764705882352944)","(21.0, 34.0, 34.57142857142857)"
16-12-2022 11:04:13.946577,"(2.3, 2.48, 2.465)","(26.0, 80.0, 58.0)","(41.0, 100.0, 97.22222222222223)","(51.0, 280.0, 136.66666666666669)","(11.0, 15.5, 14.886363636363637)","(19.0, 34.0, 33.0)","(6.0, 9.4, 9.151724137931035)","(21.0, 32.0, 31.375)","(2.7, 3.7, 3.6764705882352944)","(21.0, 38.0, 36.666666666666664)"
16-12-2022 11:04:15.270193,"(2.3, 2.48, 2.451764705882353)","(26.0, 80.0, 75.33333333333334)","(41.0, 100.0, 97.72727272727273)","(51.0, 280.0, 136.66666666666669)","(11.0, 15.5, 14.886363636363637)","(19.0, 34.0, 33.0)","(6.0, 9.4, 9.151724137931035)","(21.0, 32.0, 31.375)","(2.7, 3.7, 3.6272727272727274)","(21.0, 38.0, 36.666666666666664)"
16-12-2022 11:04:16.640052,"(2.3, 2.48, 2.4683636363636365)","(26.0, 80.0, 58.0)","(41.0, 100.0, 97.72727272727273)","(51.0, 260.0, 130.0)","(11.0, 15.5, 15.3)","(19.0, 34.0, 31.454545454545453)","(6.0, 9.4, 8.76470588235294)","(21.0, 32.0, 31.4)","(2.7, 3.7, 3.6)","(21.0, 38.0, 36.666666666666664)"
16-12-2022 11:04:17.904563,"(2.3, 2.44, 2.4275862068965517)","(26.0, 80.0, 73.0)","(41.0, 100.0, 106.81818181818181)","(51.0, 250.0, 147.5)","(11.0, 16.0, 15.733333333333334)","(19.0, 32.0, 31.454545454545453)","(6.0, 9.4, 8.884210526315789)","(21.0, 32.0, 37.666666666666664)","(2.7, 3.7, 3.611111111111111)","(21.0, 38.0, 35.333333333333336)"
16-12-2022 11:04:19.060587,"(2.3, 2.44, 2.425)","(26.0, 80.0, 73.0)","(41.0, 110.0, 106.81818181818181)","(51.0, 230.0, 147.5)","(11.0, 16.0, 15.733333333333334)","(19.0, 32.0, 31.4)","(6.0, 9.2, 8.914285714285713)","(21.0, 42.0, 38.77777777777778)","(2.7, 3.75, 3.690909090909091)","(21.0, 48.0, 34.666666666666664)"
16-12-2022 11:04:20.201266,"(2.3, 2.44, 2.431)","(26.0, 80.0, 75.11111111111111)","(41.0, 110.0, 106.81818181818181)","(51.0, 230.0, 180.0)","(11.0, 16.0, 15.733333333333334)","(19.0, 32.0, 33.44444444444444)","(6.0, 9.2, 8.644444444444444)","(21.0, 40.0, 38.77777777777778)","(2.7, 3.8, 3.690909090909091)","(21.0, 46.0, 36.5)"
