,Hello Tiger,Blue Blazer,Sante Fe Trail,Swift Choice,Dough To Go,Raining Vodka
10-01-2023 19:30:56.694989,"(4.8, 9.2, 7.199999999999999)","(3.8, 6.0, 5.86875)","(4.8, 8.4, 5.443478260869565)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 9.68)","(4.2, 5.8, 5.3)"
10-01-2023 19:30:57.666713,"(4.8, 9.2, 7.199999999999999)","(3.8, 6.0, 5.86875)","(4.8, 8.4, 7.550000000000001)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 9.366666666666667)","(4.2, 5.8, 5.3)"
10-01-2023 19:30:58.599201,"(4.8, 9.2, 7.199999999999999)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 9.366666666666667)","(4.2, 5.8, 5.3)"
10-01-2023 19:30:59.502515,"(4.8, 9.2, 8.225)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 9.366666666666667)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:00.498682,"(4.8, 9.2, 6.666666666666667)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 9.366666666666667)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:01.428207,"(4.8, 9.2, 7.3)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.620000000000001)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:02.341371,"(4.8, 9.2, 7.3)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.620000000000001)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:03.246146,"(4.8, 9.2, 7.3)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.25)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:04.194327,"(4.8, 9.2, 7.3)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.25)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:05.131179,"(4.8, 9.2, 7.3)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:06.081254,"(4.8, 9.2, 7.3)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:07.048593,"(4.8, 9.2, 7.3)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:07.909838,"(4.8, 9.2, 7.3)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:08.767029,"(4.8, 9.2, 7.3)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:09.716059,"(4.8, 9.2, 7.3)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:10.655525,"(4.8, 9.2, 7.3)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:11.647409,"(4.8, 9.2, 7.3)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:12.615506,"(4.8, 9.2, 7.3)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:13.546608,"(4.8, 9.2, 7.3)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:14.419085,"(4.8, 9.2, 7.3)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:15.294833,"(4.8, 9.2, 7.3)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:16.229634,"(4.8, 9.2, 7.3)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:17.210361,"(4.8, 9.2, 7.3)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:18.208021,"(4.8, 9.2, 7.3)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:19.204013,"(4.8, 9.2, 7.3)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:20.077031,"(4.8, 9.2, 7.3)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:20.949419,"(4.8, 9.2, 7.3)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:21.920297,"(4.8, 9.2, 7.3)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:22.933125,"(4.8, 9.2, 7.3)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:23.914083,"(4.8, 9.2, 7.3)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:24.872231,"(4.8, 9.2, 7.3)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:25.786510,"(4.8, 9.2, 7.3)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:26.624481,"(4.8, 9.2, 8.274999999999999)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:27.517224,"(4.8, 9.2, 6.8)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:28.491090,"(4.8, 9.2, 8.274999999999999)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:29.432879,"(4.8, 9.2, 8.274999999999999)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:30.421665,"(4.8, 9.2, 8.274999999999999)","(3.8, 6.0, 5.86875)","(4.8, 8.2, 7.3999999999999995)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:31.282073,"(4.8, 9.2, 7.05)","(3.8, 6.0, 5.86875)","(4.8, 8.0, 5.5)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:32.179714,"(4.8, 9.2, 8.869230769230768)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:33.098518,"(4.8, 9.2, 8.36)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:34.079298,"(4.8, 9.2, 8.36)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:35.040644,"(4.8, 9.2, 8.36)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:35.957338,"(4.8, 9.2, 8.36)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:36.820017,"(4.8, 9.2, 8.36)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:37.714069,"(4.8, 9.2, 8.36)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:38.632708,"(4.8, 9.2, 8.36)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:39.557433,"(4.8, 9.2, 8.36)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:40.507574,"(4.8, 9.2, 8.36)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:41.396752,"(4.8, 9.2, 7.1)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:42.280432,"(4.8, 9.2, 7.1)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:43.149866,"(4.8, 9.2, 7.1)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:44.102238,"(4.8, 9.2, 7.1)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:45.057813,"(4.8, 9.2, 7.1)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:46.017264,"(4.8, 9.2, 7.1)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:46.988666,"(4.8, 9.2, 7.1)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:47.999150,"(4.8, 9.2, 7.1)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:48.991011,"(4.8, 9.2, 7.1)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:49.949069,"(4.8, 9.2, 7.1)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:50.914609,"(4.8, 9.2, 7.1)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:51.894785,"(4.8, 9.2, 7.1)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:52.902710,"(4.8, 9.2, 8.028571428571428)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:54.010015,"(4.8, 9.2, 8.028571428571428)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:55.042296,"(4.8, 9.2, 8.028571428571428)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:55.989387,"(4.8, 9.2, 8.028571428571428)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:56.999668,"(4.8, 9.2, 7.199999999999999)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:58.091550,"(4.8, 9.2, 7.745454545454545)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:31:59.137027,"(4.8, 9.2, 7.199999999999999)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:00.198539,"(4.8, 9.2, 7.199999999999999)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:01.224794,"(4.8, 9.2, 7.199999999999999)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:02.168521,"(4.8, 9.2, 7.199999999999999)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:03.101497,"(4.8, 9.2, 7.199999999999999)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:04.035842,"(4.8, 9.2, 7.199999999999999)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:04.980620,"(4.8, 9.2, 7.199999999999999)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:05.974294,"(4.8, 9.2, 7.199999999999999)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:06.962892,"(4.8, 9.2, 7.199999999999999)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:07.920875,"(4.8, 9.2, 7.199999999999999)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:08.927350,"(4.8, 9.2, 7.199999999999999)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:09.903663,"(4.8, 9.2, 7.199999999999999)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:10.849639,"(4.8, 9.2, 7.199999999999999)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:11.841138,"(4.8, 9.2, 7.199999999999999)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:12.814014,"(4.8, 9.2, 7.199999999999999)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:13.808568,"(4.8, 9.2, 7.199999999999999)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:14.754090,"(4.8, 9.2, 7.199999999999999)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:15.717399,"(4.8, 9.2, 7.199999999999999)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:16.623101,"(4.8, 9.2, 7.199999999999999)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:17.557600,"(4.8, 9.2, 7.199999999999999)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:18.554081,"(4.8, 9.2, 7.199999999999999)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:19.524788,"(4.8, 9.2, 8.225)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:20.525291,"(4.8, 9.2, 8.225)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:21.468209,"(4.8, 9.2, 8.225)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:22.503881,"(4.8, 9.2, 8.225)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:23.425480,"(4.8, 9.2, 8.225)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:24.343847,"(4.8, 9.2, 8.225)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:25.326804,"(4.8, 9.2, 8.225)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:26.319242,"(4.8, 9.2, 8.225)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:27.340563,"(4.8, 9.2, 8.225)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:28.286496,"(4.8, 9.2, 8.225)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:29.194684,"(4.8, 9.2, 8.225)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:30.185919,"(4.8, 9.2, 8.225)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:31.119910,"(4.8, 9.2, 8.225)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:32.155717,"(4.8, 9.2, 8.225)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:33.120810,"(4.8, 9.2, 8.225)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:34.139781,"(4.8, 9.2, 8.225)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:35.144715,"(4.8, 9.2, 8.225)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:36.150967,"(4.8, 9.2, 8.225)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:37.106690,"(4.8, 9.2, 8.225)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:37.996919,"(4.8, 9.2, 8.225)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:38.979933,"(4.8, 9.2, 7.05)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:40.033912,"(4.8, 9.0, 7.242857142857143)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:41.049464,"(4.8, 9.0, 7.545454545454545)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:42.052207,"(4.8, 9.0, 7.800000000000001)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:42.928771,"(4.8, 9.2, 8.674999999999999)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
10-01-2023 19:32:43.887365,"(4.8, 9.2, 8.674999999999999)","(3.8, 6.0, 5.86875)","(4.8, 7.8, 7.1)","(4.6, 6.6, 6.3625)","(7.5, 12.5, 10.863636363636363)","(4.2, 5.8, 5.3)"
