,Hot Return,Lost Cause,Bow Down,Yarramundi Bee,Springvale Bray,Like A Tiger,Faster Than Slow,Sophia Palms
14-12-2022 12:58:03.204077,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.6227272727272726)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:04.331641,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.6227272727272726)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:05.437417,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.6227272727272726)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:06.523207,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:07.685489,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:08.780439,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:10.102132,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:11.296142,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:12.421817,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:13.685076,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:14.800287,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:15.928868,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:17.052795,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:18.077964,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:19.180119,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:20.242056,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:21.324977,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:22.550516,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:23.929883,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:25.043615,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:26.032525,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:27.113294,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:28.339432,"(21.0, 95.0, 48.75)","(10.0, 19.0, 17.775)","(15.0, 42.0, 30.75)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 37.5)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:29.912988,"(21.0, 95.0, 57.5)","(10.0, 19.0, 17.775)","(15.0, 42.0, 30.75)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 37.5)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:31.510816,"(21.0, 95.0, 57.5)","(10.0, 19.0, 17.775)","(15.0, 42.0, 30.75)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 37.5)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:33.040861,"(21.0, 95.0, 57.5)","(10.0, 19.0, 17.775)","(15.0, 42.0, 30.75)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 40.22727272727273)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:34.559066,"(21.0, 95.0, 57.5)","(10.0, 19.0, 17.775)","(15.0, 42.0, 30.75)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 40.22727272727273)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:35.821578,"(21.0, 95.0, 57.5)","(10.0, 19.0, 17.775)","(15.0, 42.0, 30.75)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 40.22727272727273)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:37.307285,"(21.0, 95.0, 57.5)","(10.0, 19.0, 17.775)","(15.0, 42.0, 30.75)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 40.22727272727273)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:38.671251,"(21.0, 95.0, 57.5)","(10.0, 19.0, 17.775)","(15.0, 42.0, 27.0)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 35.14285714285714)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:39.870374,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 35.14285714285714)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:40.972731,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 35.14285714285714)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:42.099463,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 35.14285714285714)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:43.195171,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 35.14285714285714)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:44.252283,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 35.14285714285714)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:45.324198,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 35.14285714285714)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:46.376708,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 35.14285714285714)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:47.391954,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 35.14285714285714)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:48.765264,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 35.14285714285714)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:49.984672,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 35.14285714285714)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:51.144907,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 35.14285714285714)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:52.440261,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 35.14285714285714)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:53.995389,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 35.14285714285714)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:55.626749,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 35.14285714285714)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:57.052918,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 35.14285714285714)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:58.404845,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 35.14285714285714)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:58:59.671385,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 35.14285714285714)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:00.914191,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 35.14285714285714)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:02.193784,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 37.5)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:03.505739,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:04.741084,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:05.966205,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:07.128627,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:08.346717,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:09.515942,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:10.782720,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:11.985154,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:13.134358,"(21.0, 95.0, 48.75)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:14.288832,"(21.0, 95.0, 70.33333333333334)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:15.464426,"(21.0, 95.0, 70.33333333333334)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:16.650421,"(21.0, 95.0, 70.33333333333334)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:18.049127,"(21.0, 95.0, 70.33333333333334)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:19.447113,"(21.0, 95.0, 70.33333333333334)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:20.724743,"(21.0, 95.0, 70.33333333333334)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:22.230538,"(21.0, 95.0, 70.33333333333334)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:23.784379,"(21.0, 95.0, 70.33333333333334)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:25.150278,"(21.0, 95.0, 70.33333333333334)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:26.577123,"(21.0, 95.0, 70.33333333333334)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:27.906794,"(21.0, 95.0, 70.33333333333334)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:29.161981,"(21.0, 95.0, 70.33333333333334)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:30.408045,"(21.0, 95.0, 70.33333333333334)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:32.038011,"(21.0, 95.0, 70.33333333333334)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:33.607323,"(21.0, 95.0, 70.33333333333334)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:35.052381,"(21.0, 95.0, 70.33333333333334)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:36.556134,"(21.0, 95.0, 70.33333333333334)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:38.185645,"(21.0, 95.0, 70.33333333333334)","(10.0, 19.0, 16.421052631578945)","(15.0, 42.0, 27.27777777777778)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 33.0)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:39.603790,"(21.0, 95.0, 70.33333333333334)","(10.0, 19.0, 17.775)","(15.0, 42.0, 30.75)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 37.5)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:41.031281,"(21.0, 95.0, 61.36363636363637)","(10.0, 19.0, 17.775)","(15.0, 42.0, 30.75)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 37.5)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:42.430981,"(21.0, 95.0, 61.36363636363637)","(10.0, 19.0, 17.775)","(15.0, 42.0, 30.75)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 55.0, 40.22727272727273)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:43.851155,"(21.0, 95.0, 61.36363636363637)","(10.0, 19.0, 17.775)","(15.0, 42.0, 30.75)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 40.22727272727273)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:45.099794,"(21.0, 95.0, 61.36363636363637)","(10.0, 19.0, 17.775)","(15.0, 42.0, 30.75)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 40.22727272727273)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:46.479388,"(21.0, 95.0, 61.36363636363637)","(10.0, 19.0, 17.775)","(15.0, 42.0, 30.75)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 40.22727272727273)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:47.941161,"(21.0, 95.0, 61.36363636363637)","(10.0, 19.0, 17.775)","(15.0, 42.0, 30.75)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 40.22727272727273)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:49.333958,"(21.0, 95.0, 61.36363636363637)","(10.0, 19.0, 17.775)","(15.0, 42.0, 30.75)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 40.22727272727273)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:50.814520,"(21.0, 95.0, 61.36363636363637)","(10.0, 19.0, 17.775)","(15.0, 42.0, 30.75)","(3.0, 5.0, 3.5)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 40.22727272727273)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:52.161217,"(21.0, 95.0, 61.36363636363637)","(10.0, 19.0, 17.775)","(15.0, 42.0, 30.75)","(3.0, 5.0, 3.217391304347826)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 40.22727272727273)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:53.422105,"(21.0, 95.0, 58.5)","(10.0, 19.0, 17.775)","(15.0, 42.0, 30.75)","(3.0, 5.0, 3.217391304347826)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 40.22727272727273)","(4.6, 7.2, 5.033333333333333)"
14-12-2022 12:59:54.585756,"(21.0, 95.0, 58.5)","(10.0, 19.0, 17.775)","(15.0, 42.0, 30.75)","(3.0, 5.0, 3.217391304347826)","(3.2, 4.5, 3.75)","(5.5, 99999, 99990)","(17.0, 60.0, 40.22727272727273)","(4.6, 7.2, 5.033333333333333)"
