,Freddy Mac,Vested Interest,Shalily,Son Of Bielski,Red Stiletto,Langworthy,Five Ounce,Ruby Edition,Barossa Kiss,Keck,Sarwatte
10-01-2023 14:23:34.458917,"(4.4, 5.6, 5.583333333333333)","(3.4, 3.85, 3.8051470588235294)","(5.0, 7.2, 7.0)","(10.0, 11.0, 10.80967741935484)","(12.0, 15.5, 14.391304347826086)","(14.0, 22.0, 20.142857142857142)","(5.5, 6.6, 6.536)","(61.0, 100.0, 85.52631578947368)","(61.0, 85.0, 78.07692307692308)","(31.0, 44.0, 43.55555555555556)","(101.0, 630.0, 593.3333333333334)"
10-01-2023 14:23:36.141796,"(4.4, 5.6, 5.583333333333333)","(3.4, 3.85, 3.8051470588235294)","(5.0, 7.2, 6.966666666666667)","(10.0, 11.5, 10.817180616740089)","(12.0, 15.5, 14.391304347826086)","(14.0, 22.0, 20.142857142857142)","(5.5, 6.6, 6.536)","(61.0, 95.0, 86.42857142857143)","(61.0, 85.0, 81.05263157894737)","(31.0, 44.0, 42.54545454545455)","(101.0, 630.0, 593.3333333333334)"
10-01-2023 14:23:37.774613,"(4.4, 5.6, 5.583333333333333)","(3.4, 3.85, 3.8044776119402983)","(5.0, 7.2, 6.966666666666667)","(10.0, 11.5, 10.975336322869955)","(12.0, 15.5, 14.391304347826086)","(14.0, 22.0, 20.142857142857142)","(5.5, 6.6, 6.536)","(61.0, 95.0, 87.5)","(61.0, 85.0, 81.73913043478261)","(31.0, 44.0, 41.333333333333336)","(101.0, 630.0, 593.3333333333334)"
10-01-2023 14:23:39.457513,"(4.4, 5.6, 5.5636363636363635)","(3.4, 3.85, 3.7955357142857142)","(5.0, 7.2, 6.914285714285715)","(10.0, 11.5, 11.099315068493151)","(12.0, 15.5, 14.391304347826086)","(14.0, 22.0, 20.09090909090909)","(5.5, 6.6, 6.536)","(61.0, 95.0, 81.36363636363636)","(61.0, 85.0, 87.77777777777777)","(31.0, 44.0, 42.666666666666664)","(101.0, 630.0, 593.3333333333334)"
10-01-2023 14:23:41.071357,"(4.4, 5.6, 5.666666666666667)","(3.4, 3.85, 3.8105263157894735)","(5.0, 7.2, 7.0)","(10.0, 11.5, 10.3)","(12.0, 15.5, 14.391304347826086)","(14.0, 22.0, 20.074074074074073)","(5.5, 6.6, 6.536)","(61.0, 95.0, 86.1764705882353)","(61.0, 90.0, 86.66666666666667)","(31.0, 44.0, 42.666666666666664)","(101.0, 630.0, 593.3333333333334)"
10-01-2023 14:23:42.769746,"(4.4, 5.7, 5.625)","(3.4, 3.85, 3.84)","(5.0, 7.2, 7.0)","(10.0, 10.5, 10.3)","(12.0, 15.5, 14.391304347826086)","(14.0, 22.0, 20.074074074074073)","(5.5, 6.6, 6.536)","(61.0, 95.0, 87.0)","(61.0, 90.0, 86.66666666666667)","(31.0, 44.0, 42.666666666666664)","(101.0, 630.0, 593.3333333333334)"
10-01-2023 14:23:44.488248,"(4.4, 5.7, 5.6125)","(3.4, 3.85, 3.84)","(5.0, 7.2, 7.0)","(10.0, 10.5, 10.3)","(12.0, 15.5, 14.391304347826086)","(14.0, 22.0, 20.074074074074073)","(5.5, 6.6, 6.553216374269006)","(61.0, 95.0, 86.11111111111111)","(61.0, 90.0, 86.66666666666667)","(31.0, 44.0, 41.80952380952381)","(101.0, 630.0, 593.3333333333334)"
10-01-2023 14:23:46.285074,"(4.4, 5.7, 5.6125)","(3.3, 3.85, 3.8210526315789473)","(5.0, 7.2, 6.836363636363636)","(10.0, 10.5, 10.3)","(11.0, 15.5, 14.391304347826086)","(15.0, 22.0, 20.074074074074073)","(5.5, 6.6, 6.56687898089172)","(61.0, 95.0, 85.0)","(61.0, 90.0, 86.66666666666667)","(31.0, 42.0, 40.93333333333333)","(101.0, 620.0, 570.0)"
10-01-2023 14:23:47.962199,"(4.4, 5.7, 5.6)","(3.3, 3.85, 3.834057971014493)","(5.0, 7.2, 6.933333333333334)","(10.0, 10.5, 10.391304347826086)","(11.0, 15.5, 14.51923076923077)","(15.0, 22.0, 20.074074074074073)","(5.5, 6.6, 6.56687898089172)","(61.0, 95.0, 86.66666666666667)","(61.0, 90.0, 86.66666666666667)","(31.0, 42.0, 40.608695652173914)","(101.0, 620.0, 570.0)"
10-01-2023 14:23:49.654944,"(4.4, 5.7, 5.6)","(3.3, 3.85, 3.834057971014493)","(5.0, 7.2, 6.933333333333334)","(10.0, 10.5, 10.391304347826086)","(11.0, 15.5, 14.51923076923077)","(15.0, 22.0, 20.074074074074073)","(5.5, 6.6, 6.56687898089172)","(61.0, 95.0, 88.88888888888889)","(61.0, 90.0, 86.66666666666667)","(31.0, 42.0, 41.1578947368421)","(101.0, 620.0, 570.0)"
10-01-2023 14:23:51.396801,"(4.4, 5.7, 5.546153846153846)","(3.3, 3.85, 3.8378378378378377)","(5.0, 7.2, 6.933333333333334)","(10.0, 10.5, 10.391304347826086)","(11.0, 15.5, 14.214285714285714)","(15.0, 22.0, 20.074074074074073)","(5.5, 6.6, 6.535449735449736)","(61.0, 100.0, 88.75)","(61.0, 90.0, 93.44827586206897)","(31.0, 42.0, 41.23809523809524)","(101.0, 620.0, 570.0)"
10-01-2023 14:23:53.101057,"(4.4, 5.6, 5.531578947368421)","(3.3, 3.9, 3.8640625)","(5.0, 7.2, 6.866666666666666)","(9.0, 10.5, 10.391304347826086)","(11.0, 15.5, 14.214285714285714)","(15.0, 22.0, 20.074074074074073)","(5.5, 6.6, 6.535449735449736)","(61.0, 100.0, 108.33333333333333)","(61.0, 100.0, 88.0)","(31.0, 42.0, 40.89655172413793)","(101.0, 620.0, 570.0)"
10-01-2023 14:23:54.759333,"(4.4, 5.6, 5.635)","(3.3, 3.9, 3.9155172413793107)","(5.0, 7.0, 7.042105263157895)","(9.0, 10.5, 10.285714285714286)","(11.0, 15.5, 14.214285714285714)","(15.0, 22.0, 20.074074074074073)","(5.5, 6.6, 6.535449735449736)","(61.0, 120.0, 109.79166666666666)","(61.0, 100.0, 85.55555555555556)","(31.0, 42.0, 40.72)","(101.0, 620.0, 570.0)"
10-01-2023 14:23:56.604912,"(4.4, 5.7, 5.603703703703704)","(3.3, 3.95, 3.9075757575757577)","(5.0, 7.2, 6.945454545454545)","(9.0, 10.5, 10.557692307692308)","(11.0, 15.5, 14.375)","(15.0, 22.0, 20.074074074074073)","(5.5, 6.6, 6.531958762886598)","(61.0, 110.0, 93.33333333333333)","(61.0, 100.0, 92.5)","(31.0, 40.0, 39.4)","(101.0, 620.0, 570.0)"
10-01-2023 14:23:58.506268,"(4.4, 5.7, 5.603703703703704)","(3.3, 3.95, 3.9075757575757577)","(5.0, 7.2, 6.923076923076923)","(9.0, 11.0, 10.341463414634147)","(11.0, 15.0, 14.25)","(15.0, 22.0, 20.074074074074073)","(5.5, 6.6, 6.558024691358025)","(61.0, 110.0, 87.14285714285714)","(61.0, 100.0, 94.54545454545455)","(31.0, 40.0, 39.666666666666664)","(101.0, 620.0, 570.0)"
10-01-2023 14:24:00.465171,"(4.4, 5.7, 5.603703703703704)","(3.3, 3.95, 3.9075757575757577)","(5.0, 7.2, 6.923076923076923)","(9.0, 10.5, 10.254098360655737)","(11.0, 15.0, 14.25)","(15.0, 22.0, 20.074074074074073)","(5.5, 6.6, 6.524550898203593)","(61.0, 100.0, 86.76470588235294)","(61.0, 100.0, 95.0)","(31.0, 42.0, 39.45454545454545)","(101.0, 620.0, 570.0)"
10-01-2023 14:24:02.313409,"(4.4, 5.7, 5.603703703703704)","(3.3, 3.95, 3.9075757575757577)","(5.0, 7.2, 6.923076923076923)","(9.0, 10.5, 10.254098360655737)","(11.0, 15.0, 14.25)","(15.0, 22.0, 20.074074074074073)","(5.5, 6.6, 6.524550898203593)","(61.0, 100.0, 86.76470588235294)","(61.0, 100.0, 95.0)","(31.0, 42.0, 39.45454545454545)","(101.0, 620.0, 570.0)"
10-01-2023 14:24:04.231213,"(4.4, 5.7, 5.603703703703704)","(3.3, 3.95, 3.9075757575757577)","(5.0, 7.2, 6.923076923076923)","(9.0, 10.5, 10.152542372881356)","(11.0, 15.0, 14.25)","(15.0, 22.0, 19.076923076923077)","(5.5, 6.6, 6.388493150684932)","(61.0, 100.0, 90.88235294117646)","(61.0, 100.0, 87.72727272727273)","(31.0, 42.0, 41.333333333333336)","(101.0, 620.0, 570.0)"
10-01-2023 14:24:05.923462,"(4.4, 5.7, 5.672413793103448)","(3.3, 3.95, 3.9112903225806455)","(5.0, 7.2, 7.046153846153846)","(9.0, 10.0, 9.876363636363637)","(11.0, 15.0, 14.55)","(15.0, 21.0, 19.076923076923077)","(5.5, 6.4, 6.388493150684932)","(61.0, 95.0, 91.66666666666667)","(61.0, 100.0, 93.57142857142857)","(31.0, 42.0, 41.86666666666667)","(101.0, 620.0, 570.0)"
10-01-2023 14:24:07.780528,"(4.4, 5.8, 5.760869565217392)","(3.3, 3.95, 3.9112903225806455)","(5.0, 7.2, 6.939130434782609)","(9.0, 10.0, 9.878571428571428)","(11.0, 15.0, 14.235294117647058)","(15.0, 21.0, 19.076923076923077)","(5.5, 6.4, 6.388493150684932)","(61.0, 95.0, 91.875)","(61.0, 100.0, 95.0)","(31.0, 44.0, 41.86666666666667)","(101.0, 620.0, 570.0)"
10-01-2023 14:24:09.876613,"(4.4, 5.8, 5.730769230769231)","(3.3, 3.95, 3.9112903225806455)","(5.0, 7.2, 6.939130434782609)","(9.0, 10.0, 9.878571428571428)","(11.0, 15.0, 14.235294117647058)","(15.0, 21.0, 19.076923076923077)","(5.5, 6.4, 6.5)","(61.0, 95.0, 91.875)","(61.0, 100.0, 95.0)","(31.0, 42.0, 41.55555555555556)","(101.0, 620.0, 570.0)"
10-01-2023 14:24:11.921016,"(4.4, 5.8, 5.616666666666666)","(3.3, 3.95, 3.911290322580645)","(5.0, 7.2, 6.96)","(9.0, 10.0, 9.838095238095239)","(11.0, 15.0, 14.235294117647058)","(15.0, 21.0, 19.076923076923077)","(5.5, 6.6, 6.496503496503497)","(61.0, 95.0, 94.28571428571429)","(61.0, 100.0, 95.0)","(31.0, 42.0, 41.42857142857143)","(101.0, 620.0, 570.0)"
10-01-2023 14:24:13.606409,"(4.4, 5.7, 5.616666666666666)","(3.3, 4.0, 3.961320754716981)","(5.0, 7.2, 7.042105263157895)","(9.0, 10.0, 9.866666666666667)","(11.0, 15.0, 14.307692307692308)","(15.0, 21.0, 19.181818181818183)","(5.5, 6.6, 6.126451612903226)","(61.0, 95.0, 90.83333333333333)","(61.0, 100.0, 95.0)","(31.0, 44.0, 42.22222222222222)","(101.0, 620.0, 570.0)"
10-01-2023 14:24:15.290955,"(4.4, 5.7, 5.55)","(3.3, 4.0, 3.973015873015873)","(5.0, 7.2, 7.053333333333334)","(9.0, 10.0, 9.85)","(11.0, 15.0, 14.46)","(15.0, 21.0, 19.181818181818183)","(5.5, 6.2, 6.165957446808511)","(61.0, 110.0, 91.05263157894737)","(61.0, 100.0, 94.28571428571429)","(31.0, 44.0, 42.22222222222222)","(101.0, 620.0, 570.0)"
10-01-2023 14:24:16.951327,"(4.4, 5.7, 5.527272727272727)","(3.3, 4.0, 4.083870967741936)","(5.0, 7.2, 7.016666666666667)","(8.5, 10.0, 9.85)","(11.0, 15.0, 14.25)","(15.0, 21.0, 19.181818181818183)","(5.5, 6.2, 6.215827338129497)","(61.0, 110.0, 91.05263157894737)","(61.0, 100.0, 96.36363636363636)","(31.0, 44.0, 41.09090909090909)","(101.0, 620.0, 570.0)"
10-01-2023 14:24:18.680304,"(4.4, 5.6, 5.527272727272727)","(3.3, 4.1, 4.091228070175438)","(5.0, 7.2, 7.053333333333334)","(8.5, 10.0, 9.86046511627907)","(11.0, 15.0, 14.357142857142858)","(15.0, 21.0, 19.333333333333332)","(5.5, 6.4, 6.169491525423729)","(61.0, 110.0, 91.05263157894737)","(61.0, 100.0, 93.33333333333333)","(31.0, 44.0, 41.09090909090909)","(101.0, 620.0, 570.0)"
10-01-2023 14:24:20.401890,"(4.4, 5.6, 5.527272727272727)","(3.3, 4.1, 4.096153846153846)","(5.0, 7.2, 7.053333333333334)","(8.5, 10.0, 9.86046511627907)","(11.0, 15.0, 14.357142857142858)","(15.0, 21.0, 19.4)","(5.5, 6.2, 6.226415094339623)","(61.0, 110.0, 91.05263157894737)","(61.0, 100.0, 96.7741935483871)","(31.0, 44.0, 41.09090909090909)","(101.0, 620.0, 570.0)"
10-01-2023 14:24:22.058798,"(4.4, 5.6, 5.544827586206896)","(3.3, 4.1, 4.109302325581395)","(5.0, 7.2, 7.053333333333334)","(8.5, 10.0, 9.764285714285714)","(11.0, 15.0, 14.277777777777779)","(15.0, 21.0, 19.4)","(5.5, 6.4, 6.222222222222222)","(61.0, 110.0, 91.05263157894737)","(61.0, 100.0, 94.5)","(31.0, 44.0, 41.09090909090909)","(101.0, 620.0, 570.0)"
10-01-2023 14:24:23.712801,"(4.4, 5.6, 5.539622641509434)","(3.3, 4.2, 4.119047619047619)","(5.0, 7.2, 7.053333333333334)","(8.5, 10.0, 9.73939393939394)","(11.0, 15.0, 14.277777777777779)","(15.0, 21.0, 19.4)","(5.5, 6.4, 6.222222222222222)","(61.0, 110.0, 91.05263157894737)","(61.0, 95.0, 94.44444444444444)","(31.0, 44.0, 41.0)","(101.0, 620.0, 570.0)"
10-01-2023 14:24:25.323408,"(4.4, 5.6, 5.539622641509434)","(3.3, 4.2, 4.152147239263804)","(5.0, 7.2, 7.053333333333334)","(8.5, 9.8, 9.73939393939394)","(11.0, 15.0, 14.357142857142858)","(15.0, 21.0, 19.4)","(5.5, 6.4, 6.222222222222222)","(61.0, 110.0, 91.05263157894737)","(61.0, 95.0, 93.33333333333333)","(31.0, 42.0, 41.0)","(101.0, 620.0, 570.0)"
10-01-2023 14:24:26.996501,"(4.4, 5.6, 5.539622641509434)","(3.3, 4.2, 4.152147239263804)","(5.0, 7.2, 7.053333333333334)","(8.5, 9.8, 9.758620689655173)","(11.0, 15.0, 14.357142857142858)","(15.0, 21.0, 19.4)","(5.5, 6.4, 6.222222222222222)","(61.0, 110.0, 91.05263157894737)","(61.0, 95.0, 96.53846153846153)","(31.0, 42.0, 41.0)","(101.0, 620.0, 570.0)"
10-01-2023 14:24:28.613063,"(4.4, 5.6, 5.539622641509434)","(3.3, 4.2, 4.135537190082645)","(5.0, 7.2, 6.994594594594594)","(8.5, 9.8, 9.758620689655173)","(11.0, 15.0, 14.357142857142858)","(15.0, 21.0, 19.4)","(5.5, 6.4, 6.222222222222222)","(61.0, 110.0, 91.05263157894737)","(61.0, 100.0, 100.625)","(31.0, 42.0, 41.09090909090909)","(101.0, 620.0, 570.0)"
10-01-2023 14:24:30.231240,"(4.4, 5.6, 5.539622641509434)","(3.3, 4.2, 4.133333333333334)","(5.0, 7.2, 6.85)","(8.5, 9.8, 9.747826086956522)","(11.0, 15.0, 14.357142857142858)","(15.0, 21.0, 19.4)","(5.5, 6.4, 6.222222222222222)","(61.0, 110.0, 91.05263157894737)","(61.0, 110.0, 101.33333333333333)","(31.0, 44.0, 41.09090909090909)","(101.0, 620.0, 570.0)"
10-01-2023 14:24:31.710769,"(4.4, 5.6, 5.539622641509434)","(3.3, 4.2, 4.137815126050421)","(5.0, 7.0, 6.85)","(8.5, 9.8, 9.672)","(11.0, 15.0, 14.470588235294118)","(15.0, 21.0, 19.4)","(5.5, 6.4, 6.222222222222222)","(61.0, 110.0, 91.05263157894737)","(61.0, 110.0, 104.78260869565217)","(31.0, 44.0, 41.09090909090909)","(101.0, 620.0, 602.2222222222222)"
10-01-2023 14:24:33.532451,"(4.4, 5.6, 5.546666666666667)","(3.3, 4.2, 4.133333333333334)","(5.0, 7.0, 6.85)","(8.5, 9.8, 9.612121212121211)","(11.0, 15.0, 14.571428571428571)","(15.0, 21.0, 19.4)","(5.5, 6.4, 6.222222222222222)","(61.0, 110.0, 94.34782608695652)","(61.0, 110.0, 108.33333333333333)","(31.0, 44.0, 41.09090909090909)","(101.0, 620.0, 585.0)"
10-01-2023 14:24:35.108429,"(4.4, 5.6, 5.552941176470588)","(3.3, 4.2, 4.15)","(5.0, 7.0, 6.925)","(8.5, 10.0, 9.486486486486486)","(11.0, 15.0, 14.4)","(15.0, 21.0, 19.4)","(5.5, 6.4, 6.222222222222222)","(61.0, 110.0, 95.0)","(61.0, 110.0, 108.92857142857143)","(31.0, 44.0, 41.09090909090909)","(101.0, 620.0, 585.0)"
10-01-2023 14:24:36.705324,"(4.4, 5.6, 5.5562499999999995)","(3.3, 4.2, 4.111904761904762)","(5.0, 7.0, 6.925)","(8.5, 9.6, 9.46875)","(11.0, 15.0, 14.31578947368421)","(15.0, 21.0, 19.4)","(5.5, 6.4, 6.244660194174758)","(61.0, 110.0, 95.0)","(61.0, 110.0, 164.0625)","(31.0, 44.0, 41.2)","(101.0, 620.0, 585.0)"
10-01-2023 14:24:38.226287,"(4.4, 5.6, 5.5562499999999995)","(3.4, 4.2, 4.111904761904762)","(5.0, 7.0, 6.95)","(8.5, 9.6, 9.46875)","(11.0, 15.0, 14.1875)","(15.0, 21.0, 19.4)","(5.5, 6.4, 6.244660194174758)","(61.0, 110.0, 95.0)","(61.0, 180.0, 125.0)","(31.0, 42.0, 41.2)","(101.0, 620.0, 585.0)"
10-01-2023 14:24:39.771879,"(4.4, 5.6, 5.5562499999999995)","(3.4, 4.2, 4.045)","(5.0, 7.0, 7.2)","(8.5, 9.6, 8.586363636363636)","(11.0, 15.0, 14.357142857142858)","(15.0, 21.0, 19.75)","(5.5, 6.4, 6.2786729857819905)","(61.0, 110.0, 95.6)","(61.0, 150.0, 122.72727272727273)","(31.0, 42.0, 41.5)","(101.0, 620.0, 585.0)"
10-01-2023 14:24:41.304519,"(4.4, 5.6, 5.576470588235294)","(3.4, 4.2, 4.11967213114754)","(5.0, 7.4, 7.1)","(8.5, 8.6, 8.331428571428571)","(11.0, 15.0, 14.277777777777779)","(15.0, 21.0, 19.75)","(5.5, 6.4, 6.301158301158301)","(61.0, 110.0, 95.6)","(61.0, 150.0, 125.0)","(31.0, 42.0, 41.5)","(101.0, 620.0, 585.0)"
10-01-2023 14:24:42.839139,"(4.4, 5.6, 5.576470588235294)","(3.4, 4.2, 4.11967213114754)","(5.0, 7.6, 7.1)","(8.5, 8.4, 8.331428571428571)","(11.0, 15.0, 14.277777777777779)","(15.0, 21.0, 19.75)","(5.5, 6.4, 6.301158301158301)","(61.0, 110.0, 95.6)","(61.0, 140.0, 125.0)","(31.0, 42.0, 41.5)","(101.0, 620.0, 585.0)"
10-01-2023 14:24:44.501372,"(4.4, 5.7, 5.6090909090909085)","(3.4, 4.2, 4.146153846153846)","(5.0, 7.4, 7.088888888888889)","(8.5, 8.4, 8.28)","(11.0, 15.0, 14.277777777777779)","(15.0, 21.0, 19.666666666666668)","(5.5, 6.4, 6.451851851851852)","(61.0, 110.0, 95.6)","(61.0, 140.0, 116.0)","(31.0, 42.0, 41.2)","(101.0, 630.0, 736.25)"
10-01-2023 14:24:46.119397,"(4.4, 5.7, 5.6090909090909085)","(3.4, 4.2, 4.1695652173913045)","(5.0, 7.4, 7.036363636363636)","(8.5, 8.4, 8.32808988764045)","(11.0, 15.0, 14.277777777777779)","(15.0, 21.0, 19.666666666666668)","(5.5, 6.6, 6.4490566037735855)","(61.0, 110.0, 95.6)","(61.0, 140.0, 116.0)","(31.0, 42.0, 41.2)","(101.0, 930.0, 736.25)"
10-01-2023 14:24:47.864237,"(4.4, 5.7, 5.6090909090909085)","(3.4, 4.2, 4.1695652173913045)","(5.0, 7.4, 7.036363636363636)","(8.5, 8.4, 8.32808988764045)","(11.0, 15.0, 14.277777777777779)","(15.0, 21.0, 19.666666666666668)","(5.5, 6.6, 6.455555555555556)","(61.0, 110.0, 95.6)","(61.0, 140.0, 116.0)","(31.0, 42.0, 41.2)","(101.0, 910.0, 794.0)"
10-01-2023 14:24:49.479806,"(4.4, 5.7, 5.6090909090909085)","(3.4, 4.2, 4.1695652173913045)","(5.0, 7.4, 7.036363636363636)","(8.5, 8.4, 8.285714285714285)","(11.0, 15.0, 14.357142857142858)","(15.0, 21.0, 19.666666666666668)","(5.5, 6.6, 6.455555555555556)","(61.0, 110.0, 100.76923076923077)","(61.0, 140.0, 114.0)","(31.0, 42.0, 41.09090909090909)","(101.0, 910.0, 830.0)"
10-01-2023 14:24:51.127228,"(4.4, 5.7, 5.6090909090909085)","(3.4, 4.2, 4.174545454545455)","(5.0, 7.4, 7.036363636363636)","(8.5, 8.4, 8.345454545454546)","(11.0, 14.5, 13.857142857142858)","(15.0, 21.0, 19.666666666666668)","(5.5, 6.6, 6.455555555555556)","(61.0, 110.0, 100.76923076923077)","(61.0, 120.0, 131.25)","(31.0, 44.0, 42.22222222222222)","(101.0, 930.0, 847.5)"
10-01-2023 14:24:52.715578,"(4.4, 5.7, 5.6090909090909085)","(3.4, 4.2, 4.1912280701754385)","(5.0, 7.4, 7.2250000000000005)","(8.5, 8.6, 7.942857142857143)","(11.0, 14.0, 13.857142857142858)","(15.0, 21.0, 19.666666666666668)","(5.5, 6.6, 6.4848)","(61.0, 110.0, 100.76923076923077)","(61.0, 150.0, 135.0)","(31.0, 44.0, 42.22222222222222)","(101.0, 920.0, 816.6666666666666)"
10-01-2023 14:24:54.234124,"(4.4, 5.7, 5.601639344262295)","(3.4, 4.2, 4.206930693069307)","(5.0, 7.4, 7.189473684210527)","(8.5, 8.0, 7.9375)","(11.0, 14.0, 13.857142857142858)","(15.0, 21.0, 19.75)","(5.5, 6.6, 6.4848)","(61.0, 110.0, 100.76923076923077)","(61.0, 140.0, 135.0)","(31.0, 44.0, 42.22222222222222)","(101.0, 910.0, 816.6666666666666)"
10-01-2023 14:24:55.752770,"(4.4, 5.7, 5.601639344262295)","(3.4, 4.3, 4.241379310344827)","(5.0, 7.4, 6.986666666666666)","(8.5, 8.0, 7.962962962962963)","(11.0, 14.0, 13.857142857142858)","(15.0, 21.0, 20.25)","(5.5, 6.6, 6.488333333333333)","(61.0, 110.0, 101.81818181818181)","(61.0, 140.0, 135.0)","(31.0, 44.0, 42.22222222222222)","(101.0, 910.0, 816.6666666666666)"
10-01-2023 14:24:57.264219,"(4.4, 5.7, 5.601639344262295)","(3.4, 4.3, 4.261363636363637)","(5.0, 7.2, 7.006060606060606)","(8.5, 8.0, 7.962962962962963)","(11.0, 14.0, 13.857142857142858)","(15.0, 21.0, 20.25)","(5.5, 6.6, 6.507586206896551)","(61.0, 110.0, 101.81818181818181)","(61.0, 140.0, 135.0)","(31.0, 44.0, 42.22222222222222)","(101.0, 910.0, 816.6666666666666)"
10-01-2023 14:24:58.779916,"(4.4, 5.7, 5.601639344262295)","(3.4, 4.3, 4.231034482758621)","(5.0, 7.2, 6.964705882352941)","(8.5, 8.0, 8.126315789473685)","(11.0, 14.0, 13.884615384615385)","(15.0, 21.0, 20.333333333333332)","(5.5, 6.6, 6.500645161290323)","(61.0, 110.0, 101.81818181818181)","(61.0, 140.0, 135.0)","(31.0, 44.0, 42.18181818181818)","(101.0, 910.0, 816.6666666666666)"
10-01-2023 14:25:00.427124,"(4.4, 5.7, 5.60188679245283)","(3.4, 4.3, 4.231034482758621)","(5.0, 7.0, 6.96)","(8.5, 8.2, 7.938888888888889)","(11.0, 14.0, 13.884615384615385)","(15.0, 21.0, 20.333333333333332)","(5.5, 6.6, 6.411904761904762)","(61.0, 110.0, 105.38461538461539)","(61.0, 140.0, 135.0)","(31.0, 44.0, 41.2)","(101.0, 910.0, 892.5)"
10-01-2023 14:25:01.932947,"(4.4, 5.7, 5.614754098360655)","(3.4, 4.3, 4.252380952380952)","(5.0, 7.2, 6.96)","(8.5, 8.0, 8.08421052631579)","(11.0, 14.0, 13.884615384615385)","(15.0, 21.0, 20.333333333333332)","(5.5, 6.6, 6.411904761904762)","(61.0, 110.0, 101.0)","(61.0, 140.0, 136.0)","(31.0, 42.0, 41.2)","(101.0, 980.0, 892.5)"
10-01-2023 14:25:03.402691,"(4.4, 5.7, 5.614754098360655)","(3.4, 4.3, 4.252380952380952)","(5.0, 7.2, 6.89811320754717)","(8.5, 8.2, 8.216822429906543)","(11.0, 14.0, 13.891304347826086)","(15.0, 21.0, 20.4)","(5.5, 6.6, 6.477372262773723)","(61.0, 110.0, 101.0)","(61.0, 140.0, 136.0)","(31.0, 42.0, 41.2)","(101.0, 980.0, 892.5)"
10-01-2023 14:25:04.915547,"(4.4, 5.7, 5.6)","(3.4, 4.3, 4.297826086956522)","(5.0, 7.2, 6.89811320754717)","(8.5, 8.4, 8.217543859649123)","(11.0, 14.0, 13.891304347826086)","(15.0, 21.0, 20.384615384615383)","(5.5, 6.6, 6.479104477611941)","(61.0, 110.0, 95.55555555555556)","(61.0, 140.0, 156.66666666666666)","(31.0, 42.0, 41.84)","(101.0, 980.0, 892.5)"
10-01-2023 14:25:06.674712,"(4.4, 5.6, 5.475510204081632)","(3.4, 4.3, 4.297826086956522)","(5.0, 7.2, 7.042857142857143)","(8.5, 8.4, 8.281818181818181)","(11.0, 14.0, 13.891304347826086)","(15.0, 21.0, 20.384615384615383)","(5.5, 6.6, 6.468613138686131)","(61.0, 100.0, 95.55555555555556)","(61.0, 170.0, 147.14285714285714)","(31.0, 42.0, 41.76470588235294)","(101.0, 980.0, 892.5)"
10-01-2023 14:25:08.263218,"(4.4, 5.5, 5.475510204081632)","(3.4, 4.3, 4.27887323943662)","(5.0, 7.2, 6.931034482758621)","(8.5, 8.4, 8.313725490196077)","(11.0, 14.0, 13.891304347826086)","(15.0, 21.0, 20.555555555555557)","(5.5, 6.6, 6.48125)","(61.0, 100.0, 95.55555555555556)","(61.0, 170.0, 155.71428571428572)","(31.0, 42.0, 41.578947368421055)","(101.0, 980.0, 892.5)"
10-01-2023 14:25:09.936881,"(4.4, 5.5, 5.474576271186441)","(3.4, 4.3, 4.1375)","(5.0, 7.0, 6.952)","(8.5, 8.6, 8.425316455696203)","(11.0, 14.0, 13.911111111111111)","(15.0, 21.0, 20.625)","(5.5, 6.6, 6.487394957983193)","(61.0, 100.0, 96.11111111111111)","(61.0, 160.0, 156.25)","(31.0, 42.0, 41.9)","(101.0, 980.0, 892.5)"
10-01-2023 14:25:11.723589,"(4.4, 5.5, 5.47719298245614)","(3.4, 4.2, 4.173684210526316)","(5.0, 7.0, 6.8979591836734695)","(8.5, 8.6, 8.748571428571429)","(11.0, 14.0, 13.818181818181818)","(15.0, 21.0, 20.833333333333332)","(5.5, 6.6, 6.493650793650794)","(61.0, 100.0, 96.11111111111111)","(61.0, 170.0, 155.0)","(31.0, 44.0, 42.4)","(101.0, 980.0, 892.5)"
10-01-2023 14:25:13.268234,"(4.4, 5.5, 5.48)","(3.4, 4.2, 4.160344827586207)","(5.0, 7.0, 6.906666666666666)","(8.5, 8.8, 8.735064935064935)","(11.0, 14.0, 13.818181818181818)","(15.0, 21.0, 20.833333333333332)","(5.5, 6.6, 6.497520661157025)","(61.0, 100.0, 96.11111111111111)","(61.0, 170.0, 155.71428571428572)","(31.0, 44.0, 41.80952380952381)","(101.0, 980.0, 892.5)"
10-01-2023 14:25:14.758322,"(4.4, 5.5, 5.48)","(3.4, 4.2, 4.163636363636364)","(5.0, 7.0, 6.923076923076923)","(8.5, 9.0, 8.735064935064935)","(11.0, 14.0, 13.8)","(15.0, 21.0, 20.833333333333332)","(5.5, 6.6, 6.579710144927536)","(61.0, 100.0, 96.11111111111111)","(61.0, 160.0, 155.71428571428572)","(31.0, 42.0, 41.80952380952381)","(101.0, 980.0, 892.5)"
