,Impress Scarlett,Impress Patch,Vans Turbo,Inga Lenny,Chanko Girl,Inga Bluey,King Of All,Funky Felix
09-01-2023 16:08:59.471602,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.2)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:00.450698,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.2)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:01.564708,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.2)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:02.773573,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.2)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:03.999219,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.2)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:05.201619,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.2)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:06.288347,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.2)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:07.342916,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.2)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:08.475466,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.2)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:09.617261,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.2)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:10.814982,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.2)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:11.993434,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.2)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:13.182044,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.1)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:14.281375,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 17.91111111111111)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:15.493812,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 17.775)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:16.590632,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.3)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:18.029375,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.3)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:19.213696,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.3)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:20.363794,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.3)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:21.537948,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.3)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:22.637545,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.3)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:23.723735,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.3)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:24.913641,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.3)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:26.021474,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.3)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:27.160532,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.3)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:28.262986,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.3)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:29.381084,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.3)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:30.422139,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.3)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:31.556240,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.3)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:32.656164,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.3)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:33.769815,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.3)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:34.867216,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.3)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:36.048572,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.3)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:37.220477,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.3)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:38.414032,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.3)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:39.634471,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.3)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:40.891783,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 14.3)","(20.0, 70.0, 46.36363636363637)","(9.0, 17.5, 9.887500000000001)","(8.0, 13.5, 11.4)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:42.093798,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 17.91111111111111)","(20.0, 70.0, 32.54545454545455)","(9.0, 17.5, 10.440000000000001)","(8.0, 13.5, 12.057142857142857)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:43.362342,"(7.5, 12.5, 12.025)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 19.0, 12.9)","(20.0, 70.0, 32.54545454545455)","(9.0, 17.0, 10.440000000000001)","(8.0, 14.0, 11.45)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:44.483587,"(7.5, 12.5, 10.98)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.6)","(8.5, 16.0, 12.9)","(20.0, 70.0, 32.54545454545455)","(9.0, 17.0, 10.440000000000001)","(8.0, 14.0, 11.45)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:45.658344,"(7.5, 12.5, 8.833333333333334)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.125)","(8.5, 16.0, 12.9)","(20.0, 70.0, 32.54545454545455)","(9.0, 17.0, 10.440000000000001)","(8.0, 14.0, 11.45)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:46.855095,"(7.5, 12.5, 10.666666666666666)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.125)","(8.5, 16.0, 12.9)","(20.0, 70.0, 32.54545454545455)","(9.0, 17.0, 10.440000000000001)","(8.0, 14.0, 11.45)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:48.069782,"(7.5, 12.5, 10.666666666666666)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.125)","(8.5, 16.0, 12.9)","(20.0, 70.0, 32.54545454545455)","(9.0, 17.0, 10.440000000000001)","(8.0, 14.0, 11.45)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:49.296705,"(7.5, 12.5, 10.666666666666666)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.125)","(8.5, 16.0, 12.9)","(20.0, 70.0, 32.54545454545455)","(9.0, 16.0, 11.200000000000001)","(8.0, 14.0, 12.866666666666667)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:50.455139,"(7.5, 12.5, 10.666666666666666)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.125)","(8.5, 16.0, 12.9)","(20.0, 70.0, 32.54545454545455)","(9.0, 16.0, 11.200000000000001)","(8.0, 14.0, 12.866666666666667)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:51.597420,"(7.5, 12.5, 11.225)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.125)","(8.5, 16.0, 12.9)","(20.0, 70.0, 32.54545454545455)","(9.0, 16.0, 11.200000000000001)","(8.0, 14.0, 12.866666666666667)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:52.750780,"(7.5, 12.5, 10.733333333333334)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.125)","(8.5, 16.0, 12.9)","(20.0, 70.0, 32.54545454545455)","(9.0, 16.0, 11.200000000000001)","(8.0, 14.0, 12.866666666666667)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:54.133928,"(7.5, 12.5, 10.733333333333334)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.125)","(8.5, 16.0, 12.9)","(20.0, 70.0, 32.54545454545455)","(9.0, 16.0, 11.200000000000001)","(8.0, 14.0, 12.866666666666667)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:55.704714,"(7.5, 12.5, 10.733333333333334)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.125)","(8.5, 16.0, 12.9)","(20.0, 70.0, 32.54545454545455)","(9.0, 16.0, 11.200000000000001)","(8.0, 14.0, 12.866666666666667)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:57.108261,"(7.5, 12.5, 10.733333333333334)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.125)","(8.5, 16.0, 13.65)","(20.0, 70.0, 32.54545454545455)","(9.0, 16.0, 11.366666666666667)","(8.0, 14.0, 12.866666666666667)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:58.432873,"(7.5, 12.5, 10.733333333333334)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.125)","(8.5, 17.5, 13.65)","(20.0, 70.0, 32.54545454545455)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 12.866666666666667)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:09:59.767612,"(7.5, 12.5, 10.733333333333334)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.125)","(8.5, 17.5, 13.65)","(20.0, 70.0, 32.54545454545455)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 12.866666666666667)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:01.065675,"(7.5, 12.5, 10.733333333333334)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.125)","(8.5, 17.5, 13.65)","(20.0, 70.0, 32.54545454545455)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 12.866666666666667)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:02.323031,"(7.5, 12.5, 10.733333333333334)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.125)","(8.5, 17.5, 13.65)","(20.0, 70.0, 32.54545454545455)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 12.866666666666667)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:03.547438,"(7.5, 12.5, 10.733333333333334)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.125)","(8.5, 17.5, 13.65)","(20.0, 70.0, 32.54545454545455)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 12.866666666666667)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:04.788115,"(7.5, 12.5, 10.733333333333334)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.125)","(8.5, 17.5, 13.65)","(20.0, 70.0, 32.54545454545455)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 12.866666666666667)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:06.032000,"(7.5, 12.5, 11.714285714285715)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.125)","(8.5, 17.5, 13.65)","(20.0, 70.0, 32.54545454545455)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 12.866666666666667)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:07.301721,"(7.5, 12.5, 11.175)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.125)","(8.5, 17.5, 13.65)","(20.0, 70.0, 32.54545454545455)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 12.866666666666667)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:08.639908,"(7.5, 12.5, 10.666666666666666)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.125)","(8.5, 17.5, 13.65)","(20.0, 70.0, 32.54545454545455)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 12.866666666666667)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:09.938596,"(7.5, 12.5, 11.742857142857144)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.125)","(8.5, 17.5, 13.65)","(20.0, 70.0, 32.54545454545455)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 12.866666666666667)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:11.258353,"(7.5, 12.5, 11.742857142857144)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.125)","(8.5, 17.5, 16.15)","(20.0, 70.0, 32.54545454545455)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 12.866666666666667)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:12.592727,"(7.5, 12.5, 10.666666666666666)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.125)","(8.5, 17.5, 16.15)","(20.0, 70.0, 32.54545454545455)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 12.866666666666667)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:13.841170,"(7.5, 12.5, 11.742857142857144)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.125)","(8.5, 17.5, 13.75)","(20.0, 70.0, 32.54545454545455)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 12.866666666666667)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:14.986499,"(7.5, 12.5, 11.225)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.125)","(8.5, 17.5, 13.75)","(20.0, 70.0, 32.54545454545455)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 12.866666666666667)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:16.165274,"(7.5, 12.5, 11.771428571428572)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.125)","(8.5, 17.5, 13.75)","(20.0, 70.0, 32.54545454545455)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 12.866666666666667)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:17.456244,"(7.5, 12.5, 11.714285714285715)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.125)","(8.5, 17.5, 13.75)","(20.0, 70.0, 32.54545454545455)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 12.866666666666667)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:18.745957,"(7.5, 12.5, 11.175)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.125)","(8.5, 17.5, 13.75)","(20.0, 70.0, 32.54545454545455)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 12.866666666666667)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:20.058228,"(7.5, 12.5, 11.175)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.125)","(8.5, 17.5, 13.75)","(20.0, 70.0, 32.54545454545455)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 12.866666666666667)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:21.315216,"(7.5, 12.5, 11.714285714285715)","(4.4, 7.6, 7.199999999999999)","(4.8, 8.0, 7.125)","(8.5, 17.5, 13.75)","(20.0, 70.0, 24.666666666666668)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 12.866666666666667)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:22.575950,"(7.5, 12.5, 11.175)","(4.4, 7.6, 6.05)","(4.8, 8.0, 7.125)","(8.5, 17.5, 16.42857142857143)","(20.0, 70.0, 24.666666666666668)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 12.866666666666667)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:23.813477,"(7.5, 12.5, 12.041666666666666)","(4.4, 7.6, 6.05)","(4.8, 8.0, 7.125)","(8.5, 17.5, 16.42857142857143)","(20.0, 70.0, 24.666666666666668)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 10.7)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:25.011798,"(7.5, 12.5, 12.0)","(4.4, 7.6, 6.05)","(4.8, 8.0, 7.125)","(8.5, 17.5, 16.42857142857143)","(20.0, 70.0, 24.666666666666668)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 10.7)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:26.245195,"(7.5, 12.5, 9.95)","(4.4, 7.6, 6.05)","(4.8, 8.0, 7.125)","(8.5, 17.5, 16.42857142857143)","(20.0, 70.0, 24.666666666666668)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 10.7)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:27.543628,"(7.5, 12.5, 9.95)","(4.4, 7.6, 6.05)","(4.8, 8.0, 7.125)","(8.5, 17.5, 16.72222222222222)","(20.0, 70.0, 24.666666666666668)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 10.7)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:29.165428,"(7.5, 12.5, 9.95)","(4.4, 7.6, 6.05)","(4.8, 8.0, 7.125)","(8.5, 17.5, 16.96153846153846)","(20.0, 70.0, 24.666666666666668)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 10.7)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:30.661741,"(7.5, 12.5, 9.95)","(4.4, 7.6, 6.05)","(4.8, 8.0, 7.125)","(8.5, 17.5, 16.96153846153846)","(20.0, 70.0, 24.666666666666668)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 10.7)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:31.822737,"(7.5, 12.5, 9.95)","(4.4, 7.6, 6.05)","(4.8, 8.0, 7.125)","(8.5, 17.5, 16.96153846153846)","(20.0, 70.0, 24.666666666666668)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 10.7)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:32.964928,"(7.5, 12.5, 9.95)","(4.4, 7.6, 6.05)","(4.8, 8.0, 7.125)","(8.5, 17.5, 16.96153846153846)","(20.0, 70.0, 24.666666666666668)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 10.7)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:34.253957,"(7.5, 12.5, 9.95)","(4.4, 7.6, 6.05)","(4.8, 8.0, 7.125)","(8.5, 17.5, 16.96153846153846)","(20.0, 70.0, 24.666666666666668)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 10.7)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:35.625867,"(7.5, 12.5, 9.95)","(4.4, 7.6, 6.05)","(4.8, 8.0, 5.7375)","(8.5, 17.5, 16.96153846153846)","(20.0, 70.0, 24.666666666666668)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 10.7)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:36.782328,"(7.5, 12.5, 9.95)","(4.4, 7.6, 6.05)","(4.8, 7.8, 5.7375)","(8.5, 17.5, 16.96153846153846)","(20.0, 70.0, 24.666666666666668)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 10.7)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:37.881671,"(7.5, 12.5, 9.95)","(4.4, 7.6, 6.05)","(4.8, 7.8, 5.7375)","(8.5, 17.5, 16.96153846153846)","(20.0, 70.0, 24.666666666666668)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 10.7)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:39.003663,"(7.5, 12.5, 9.95)","(4.4, 7.6, 6.05)","(4.8, 7.8, 5.7375)","(8.5, 17.5, 16.96153846153846)","(20.0, 70.0, 24.666666666666668)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 10.7)","(3.0, 4.9, 3.3062500000000004)"
09-01-2023 16:10:40.353367,"(7.5, 12.5, 9.95)","(4.4, 7.6, 6.05)","(4.8, 7.8, 5.7375)","(8.5, 17.5, 16.96153846153846)","(20.0, 70.0, 24.666666666666668)","(9.0, 16.5, 11.366666666666667)","(8.0, 14.0, 10.7)","(3.0, 4.9, 3.3062500000000004)"
