,Golden Oak,Pear Lemonade,Big Falcon Rocket,Trevilion,Saint Scotty,Joyride,Get Hammered,Rys Revenge
15-12-2022 12:49:16.516330,"(21.0, 38.0, 32.4)","(51.0, 100.0, 58.75)","(3.8, 4.6, 4.4399999999999995)","(26.0, 230.0, 69.875)","(12.0, 17.0, 13.153846153846153)","(6.5, 13.5, 9.285714285714285)","(1.7, 2.44, 2.24)","(18.0, 28.0, 21.0)"
15-12-2022 12:49:17.652201,"(21.0, 38.0, 32.4)","(51.0, 100.0, 41.07142857142857)","(3.8, 4.6, 4.5)","(26.0, 230.0, 69.875)","(12.0, 17.0, 12.0)","(6.5, 13.5, 10.3)","(1.7, 2.44, 2.24)","(18.0, 28.0, 21.0)"
15-12-2022 12:49:18.787307,"(21.0, 38.0, 32.4)","(51.0, 100.0, 41.42857142857143)","(3.8, 4.7, 4.5)","(26.0, 230.0, 69.875)","(12.0, 17.0, 13.333333333333334)","(6.5, 13.0, 10.3)","(1.7, 2.44, 2.24)","(18.0, 28.0, 21.0)"
15-12-2022 12:49:19.910439,"(21.0, 38.0, 32.4)","(51.0, 100.0, 41.42857142857143)","(3.8, 4.7, 4.5)","(26.0, 230.0, 69.875)","(12.0, 17.0, 13.153846153846153)","(6.5, 13.0, 10.3)","(1.7, 2.44, 2.24)","(18.0, 28.0, 21.0)"
15-12-2022 12:49:21.095251,"(21.0, 38.0, 32.4)","(51.0, 100.0, 41.42857142857143)","(3.8, 4.7, 4.5)","(26.0, 230.0, 69.875)","(12.0, 17.0, 13.333333333333334)","(6.5, 13.0, 10.3)","(1.7, 2.44, 2.24)","(18.0, 28.0, 21.0)"
15-12-2022 12:49:22.296751,"(21.0, 38.0, 32.4)","(51.0, 100.0, 41.42857142857143)","(3.8, 4.7, 4.5)","(26.0, 230.0, 69.875)","(12.0, 17.0, 13.428571428571429)","(6.5, 13.0, 10.3)","(1.7, 2.44, 2.24)","(18.0, 28.0, 21.0)"
15-12-2022 12:49:23.442562,"(21.0, 38.0, 32.4)","(51.0, 100.0, 41.42857142857143)","(3.8, 4.7, 4.5)","(26.0, 230.0, 69.875)","(12.0, 17.0, 13.428571428571429)","(6.5, 13.0, 10.3)","(1.7, 2.44, 2.24)","(18.0, 28.0, 21.0)"
15-12-2022 12:49:24.583516,"(21.0, 38.0, 32.4)","(51.0, 100.0, 41.42857142857143)","(3.8, 4.7, 4.5)","(26.0, 230.0, 69.875)","(12.0, 17.0, 13.428571428571429)","(6.5, 13.0, 10.3)","(1.7, 2.44, 2.24)","(18.0, 28.0, 21.0)"
15-12-2022 12:49:25.754101,"(21.0, 38.0, 32.4)","(51.0, 100.0, 41.42857142857143)","(3.8, 4.7, 4.5)","(26.0, 230.0, 69.875)","(12.0, 17.0, 13.428571428571429)","(6.5, 13.0, 10.3)","(1.7, 2.44, 2.24)","(18.0, 28.0, 21.0)"
15-12-2022 12:49:26.870775,"(21.0, 38.0, 32.4)","(51.0, 100.0, 41.42857142857143)","(3.8, 4.7, 4.5)","(26.0, 230.0, 69.875)","(12.0, 17.0, 13.428571428571429)","(6.5, 13.0, 10.3)","(1.7, 2.44, 2.24)","(18.0, 28.0, 21.0)"
15-12-2022 12:49:27.949953,"(21.0, 38.0, 32.4)","(51.0, 100.0, 41.42857142857143)","(3.8, 4.7, 4.5)","(26.0, 230.0, 69.875)","(12.0, 17.0, 13.428571428571429)","(6.5, 13.0, 10.3)","(1.7, 2.44, 2.24)","(18.0, 28.0, 21.0)"
15-12-2022 12:49:28.966754,"(21.0, 38.0, 32.4)","(51.0, 100.0, 48.125)","(3.8, 4.6, 4.4399999999999995)","(26.0, 230.0, 69.875)","(12.0, 17.0, 13.428571428571429)","(6.5, 13.0, 10.3)","(1.7, 2.44, 2.24)","(18.0, 28.0, 21.0)"
15-12-2022 12:49:30.013572,"(21.0, 38.0, 32.4)","(51.0, 100.0, 41.07142857142857)","(3.8, 4.6, 4.4399999999999995)","(26.0, 230.0, 69.875)","(12.0, 17.0, 13.428571428571429)","(6.5, 13.0, 10.3)","(1.7, 2.44, 2.24)","(18.0, 28.0, 21.0)"
15-12-2022 12:49:31.128985,"(21.0, 38.0, 32.4)","(51.0, 100.0, 41.07142857142857)","(3.8, 4.6, 4.4399999999999995)","(26.0, 230.0, 69.875)","(12.0, 17.0, 13.428571428571429)","(6.5, 13.0, 10.3)","(1.7, 2.44, 2.24)","(18.0, 28.0, 21.0)"
15-12-2022 12:49:32.324579,"(21.0, 38.0, 32.4)","(51.0, 100.0, 41.07142857142857)","(3.8, 4.6, 4.4399999999999995)","(26.0, 230.0, 69.875)","(12.0, 16.5, 12.947368421052632)","(6.5, 13.0, 10.3)","(1.7, 2.44, 2.24)","(18.0, 28.0, 21.0)"
15-12-2022 12:49:33.468157,"(21.0, 38.0, 32.4)","(51.0, 100.0, 41.07142857142857)","(3.8, 4.6, 4.4399999999999995)","(26.0, 230.0, 69.875)","(12.0, 16.5, 12.947368421052632)","(6.5, 13.0, 10.3)","(1.7, 2.44, 2.24)","(18.0, 28.0, 21.0)"
15-12-2022 12:49:34.604585,"(21.0, 38.0, 32.4)","(51.0, 100.0, 41.07142857142857)","(3.8, 4.6, 4.4399999999999995)","(26.0, 230.0, 69.875)","(12.0, 16.0, 12.4)","(6.5, 13.0, 10.3)","(1.7, 2.44, 2.29)","(18.0, 28.0, 21.0)"
15-12-2022 12:49:35.718246,"(21.0, 38.0, 32.4)","(51.0, 100.0, 41.07142857142857)","(3.8, 4.6, 4.4399999999999995)","(26.0, 230.0, 69.875)","(12.0, 16.0, 14.714285714285715)","(6.5, 13.0, 10.05)","(1.7, 2.44, 2.29)","(18.0, 28.0, 21.0)"
15-12-2022 12:49:36.813294,"(21.0, 38.0, 32.4)","(51.0, 100.0, 41.07142857142857)","(3.8, 4.6, 4.4399999999999995)","(26.0, 230.0, 69.875)","(12.0, 16.0, 14.714285714285715)","(6.5, 12.5, 10.05)","(1.7, 2.44, 2.29)","(18.0, 28.0, 21.0)"
15-12-2022 12:49:37.944445,"(21.0, 38.0, 32.4)","(51.0, 100.0, 41.07142857142857)","(3.8, 4.6, 4.5)","(26.0, 230.0, 69.875)","(12.0, 16.0, 14.714285714285715)","(6.5, 12.5, 10.05)","(1.7, 2.44, 2.29)","(18.0, 28.0, 21.0)"
15-12-2022 12:49:39.216172,"(21.0, 38.0, 32.4)","(51.0, 100.0, 41.07142857142857)","(3.8, 4.7, 4.5)","(26.0, 230.0, 69.875)","(12.0, 16.0, 14.714285714285715)","(6.5, 12.5, 10.05)","(1.7, 2.44, 2.29)","(18.0, 28.0, 21.0)"
15-12-2022 12:49:40.368245,"(21.0, 38.0, 32.4)","(51.0, 100.0, 58.75)","(3.8, 4.7, 4.4399999999999995)","(26.0, 230.0, 69.875)","(12.0, 16.0, 14.714285714285715)","(6.5, 12.5, 10.05)","(1.7, 2.44, 2.29)","(18.0, 28.0, 18.333333333333332)"
15-12-2022 12:49:41.567176,"(21.0, 38.0, 32.4)","(51.0, 95.0, 56.25)","(3.8, 4.6, 4.4399999999999995)","(26.0, 230.0, 69.875)","(12.0, 16.0, 14.714285714285715)","(6.5, 12.5, 10.05)","(1.7, 2.44, 2.29)","(18.0, 27.0, 18.333333333333332)"
15-12-2022 12:49:42.838893,"(21.0, 38.0, 32.4)","(51.0, 95.0, 56.25)","(3.8, 4.6, 4.4399999999999995)","(26.0, 230.0, 69.875)","(12.0, 16.0, 14.714285714285715)","(6.5, 12.5, 10.05)","(1.7, 2.44, 2.29)","(18.0, 27.0, 18.333333333333332)"
15-12-2022 12:49:44.034539,"(21.0, 38.0, 32.4)","(51.0, 95.0, 56.25)","(3.8, 4.6, 4.4399999999999995)","(26.0, 230.0, 69.875)","(12.0, 16.0, 14.666666666666666)","(6.5, 12.5, 10.05)","(1.7, 2.44, 2.29)","(18.0, 27.0, 21.8)"
15-12-2022 12:49:45.242506,"(21.0, 38.0, 32.4)","(51.0, 95.0, 56.25)","(3.8, 4.6, 4.4399999999999995)","(26.0, 230.0, 69.875)","(12.0, 16.0, 17.9)","(6.5, 12.5, 10.05)","(1.7, 2.44, 2.29)","(18.0, 27.0, 22.0)"
15-12-2022 12:49:46.357143,"(21.0, 38.0, 32.4)","(51.0, 95.0, 56.25)","(3.8, 4.6, 4.4399999999999995)","(26.0, 230.0, 69.875)","(12.0, 26.0, 17.9)","(6.5, 12.5, 10.05)","(1.7, 2.44, 2.2685714285714287)","(18.0, 27.0, 22.0)"
15-12-2022 12:49:47.450854,"(21.0, 38.0, 32.4)","(51.0, 95.0, 56.25)","(3.8, 4.6, 4.4399999999999995)","(26.0, 230.0, 69.875)","(12.0, 26.0, 17.9)","(6.5, 12.5, 10.05)","(1.7, 2.44, 2.2685714285714287)","(18.0, 27.0, 22.0)"
15-12-2022 12:49:48.556981,"(21.0, 38.0, 32.4)","(51.0, 95.0, 56.25)","(3.8, 4.6, 4.4399999999999995)","(26.0, 230.0, 69.875)","(12.0, 26.0, 17.9)","(6.5, 12.5, 10.05)","(1.7, 2.44, 2.2685714285714287)","(18.0, 27.0, 22.0)"
15-12-2022 12:49:49.683190,"(21.0, 38.0, 32.4)","(51.0, 95.0, 56.25)","(3.8, 4.6, 4.4399999999999995)","(26.0, 230.0, 69.875)","(12.0, 26.0, 18.2)","(6.5, 12.5, 10.05)","(1.7, 2.44, 2.2685714285714287)","(18.0, 27.0, 22.2)"
15-12-2022 12:49:50.787580,"(21.0, 38.0, 32.4)","(51.0, 95.0, 56.25)","(3.8, 4.6, 4.4399999999999995)","(26.0, 230.0, 69.875)","(12.0, 26.0, 18.2)","(6.5, 12.5, 10.05)","(1.7, 2.44, 2.2685714285714287)","(18.0, 27.0, 22.2)"
15-12-2022 12:49:51.962658,"(21.0, 38.0, 32.4)","(51.0, 95.0, 56.25)","(3.8, 4.6, 4.4399999999999995)","(26.0, 230.0, 69.875)","(12.0, 26.0, 18.2)","(6.5, 12.5, 10.05)","(1.7, 2.32, 2.1592857142857143)","(18.0, 27.0, 22.2)"
15-12-2022 12:49:53.003277,"(21.0, 38.0, 32.4)","(51.0, 95.0, 56.25)","(3.8, 4.6, 4.4399999999999995)","(26.0, 230.0, 69.875)","(12.0, 26.0, 18.2)","(6.5, 12.5, 10.05)","(1.7, 2.3, 2.2359999999999998)","(18.0, 27.0, 22.2)"
15-12-2022 12:49:54.142627,"(21.0, 38.0, 32.4)","(51.0, 95.0, 53.75)","(3.8, 4.6, 4.4399999999999995)","(26.0, 230.0, 84.33333333333333)","(12.0, 26.0, 21.0)","(6.5, 12.5, 10.05)","(1.7, 2.3, 2.1933333333333334)","(18.0, 27.0, 22.2)"
15-12-2022 12:49:55.222429,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 53.75)","(3.8, 4.6, 4.4399999999999995)","(26.0, 220.0, 84.33333333333333)","(12.0, 25.0, 21.0)","(6.5, 12.5, 10.05)","(1.7, 2.3, 2.1933333333333334)","(18.0, 27.0, 22.2)"
15-12-2022 12:49:56.388425,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 53.75)","(3.8, 4.6, 4.4399999999999995)","(26.0, 220.0, 84.33333333333333)","(12.0, 25.0, 21.0)","(6.5, 12.5, 10.05)","(1.7, 2.3, 2.1933333333333334)","(18.0, 27.0, 22.2)"
15-12-2022 12:49:57.535026,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 53.75)","(3.8, 4.6, 4.4399999999999995)","(26.0, 220.0, 84.33333333333333)","(12.0, 25.0, 21.0)","(6.5, 12.5, 10.05)","(1.7, 2.3, 2.1933333333333334)","(18.0, 27.0, 22.2)"
15-12-2022 12:49:58.678862,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 53.75)","(3.8, 4.6, 4.333333333333333)","(26.0, 220.0, 84.33333333333333)","(12.0, 25.0, 21.0)","(6.5, 12.5, 10.05)","(1.7, 2.3, 2.14)","(18.0, 27.0, 22.2)"
15-12-2022 12:49:59.837339,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 53.75)","(3.8, 4.6, 4.333333333333333)","(26.0, 220.0, 84.33333333333333)","(12.0, 25.0, 21.0)","(6.5, 12.5, 10.05)","(1.7, 2.3, 2.14)","(18.0, 27.0, 22.2)"
15-12-2022 12:50:01.043518,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 53.75)","(3.8, 4.6, 4.333333333333333)","(26.0, 220.0, 84.33333333333333)","(12.0, 25.0, 21.0)","(6.5, 12.5, 10.05)","(1.7, 2.3, 2.2563636363636363)","(18.0, 27.0, 22.2)"
15-12-2022 12:50:02.245798,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 53.75)","(3.8, 4.6, 4.333333333333333)","(26.0, 220.0, 84.0)","(12.0, 25.0, 21.0)","(6.5, 12.5, 10.95)","(1.7, 2.3, 2.2563636363636363)","(18.0, 27.0, 22.2)"
15-12-2022 12:50:03.421506,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.0)","(3.8, 4.6, 4.333333333333333)","(26.0, 220.0, 84.0)","(12.0, 25.0, 21.57142857142857)","(6.5, 12.0, 8.84)","(1.7, 2.3, 2.2563636363636363)","(18.0, 27.0, 21.25)"
15-12-2022 12:50:04.608883,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.0)","(3.8, 4.6, 4.333333333333333)","(26.0, 220.0, 84.0)","(12.0, 25.0, 21.57142857142857)","(6.5, 9.8, 8.84)","(1.7, 2.3, 2.2563636363636363)","(18.0, 27.0, 21.25)"
15-12-2022 12:50:05.864725,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.0)","(3.8, 4.6, 4.333333333333333)","(26.0, 220.0, 84.0)","(12.0, 25.0, 21.57142857142857)","(6.5, 9.8, 8.84)","(1.7, 2.3, 2.2563636363636363)","(18.0, 27.0, 21.25)"
15-12-2022 12:50:06.947182,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.0)","(3.8, 4.6, 4.333333333333333)","(26.0, 220.0, 84.0)","(12.0, 25.0, 21.57142857142857)","(6.5, 9.8, 8.84)","(1.7, 2.3, 2.2563636363636363)","(18.0, 27.0, 21.25)"
15-12-2022 12:50:08.106934,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.0)","(3.8, 4.6, 4.333333333333333)","(26.0, 220.0, 84.0)","(12.0, 25.0, 21.57142857142857)","(6.5, 9.8, 8.0)","(1.7, 2.3, 2.2563636363636363)","(18.0, 27.0, 21.25)"
15-12-2022 12:50:09.209944,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.0)","(3.8, 4.6, 4.333333333333333)","(26.0, 220.0, 84.0)","(12.0, 25.0, 21.57142857142857)","(6.5, 9.8, 8.675)","(1.7, 2.3, 2.2563636363636363)","(18.0, 27.0, 21.25)"
15-12-2022 12:50:10.277897,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.0)","(3.8, 4.6, 4.333333333333333)","(26.0, 220.0, 84.0)","(12.0, 25.0, 21.57142857142857)","(6.5, 9.8, 8.675)","(1.7, 2.3, 2.1933333333333334)","(18.0, 27.0, 21.25)"
15-12-2022 12:50:11.400586,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.0)","(3.8, 4.6, 4.333333333333333)","(26.0, 220.0, 84.0)","(12.0, 25.0, 21.57142857142857)","(6.5, 9.8, 8.675)","(1.7, 2.3, 2.1933333333333334)","(18.0, 27.0, 21.25)"
15-12-2022 12:50:12.668566,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.0)","(3.8, 4.6, 4.333333333333333)","(26.0, 220.0, 84.0)","(12.0, 25.0, 21.57142857142857)","(6.5, 9.8, 8.675)","(1.7, 2.3, 2.1933333333333334)","(18.0, 27.0, 21.25)"
15-12-2022 12:50:13.893550,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 66.0)","(3.7, 4.6, 4.333333333333333)","(26.0, 220.0, 84.0)","(13.0, 25.0, 21.57142857142857)","(7.0, 9.8, 8.675)","(1.7, 2.3, 2.2)","(18.0, 27.0, 21.25)"
15-12-2022 12:50:15.098172,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.333333333333333)","(26.0, 220.0, 84.0)","(13.0, 25.0, 21.57142857142857)","(7.0, 9.8, 8.675)","(1.7, 2.28, 2.2)","(18.0, 27.0, 21.25)"
15-12-2022 12:50:16.364284,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.333333333333333)","(26.0, 220.0, 84.0)","(13.0, 25.0, 21.57142857142857)","(7.0, 9.8, 8.675)","(1.7, 2.28, 2.2)","(18.0, 27.0, 21.25)"
15-12-2022 12:50:17.582667,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.333333333333333)","(26.0, 220.0, 84.0)","(13.0, 25.0, 21.57142857142857)","(7.0, 9.8, 8.675)","(1.7, 2.28, 2.2)","(18.0, 27.0, 21.25)"
15-12-2022 12:50:18.770514,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.333333333333333)","(26.0, 220.0, 84.0)","(13.0, 25.0, 21.57142857142857)","(7.0, 9.8, 8.675)","(1.7, 2.28, 2.2)","(18.0, 27.0, 21.25)"
15-12-2022 12:50:19.862602,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.333333333333333)","(26.0, 220.0, 84.0)","(13.0, 25.0, 21.57142857142857)","(7.0, 9.8, 8.675)","(1.7, 2.28, 2.2)","(18.0, 27.0, 21.25)"
15-12-2022 12:50:21.048724,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.333333333333333)","(26.0, 220.0, 84.0)","(13.0, 25.0, 21.57142857142857)","(7.0, 9.8, 8.675)","(1.7, 2.28, 2.2)","(18.0, 27.0, 21.25)"
15-12-2022 12:50:22.216322,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.371428571428571)","(26.0, 220.0, 84.0)","(13.0, 25.0, 21.57142857142857)","(7.0, 9.8, 8.675)","(1.7, 2.28, 2.1999999999999997)","(18.0, 28.0, 23.833333333333336)"
15-12-2022 12:50:23.437900,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.371428571428571)","(26.0, 220.0, 84.0)","(13.0, 25.0, 21.57142857142857)","(7.0, 9.8, 8.675)","(1.7, 2.28, 2.1999999999999997)","(18.0, 28.0, 23.833333333333336)"
15-12-2022 12:50:24.619738,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.371428571428571)","(26.0, 220.0, 84.0)","(13.0, 25.0, 21.57142857142857)","(7.0, 9.8, 8.675)","(1.7, 2.28, 2.1999999999999997)","(18.0, 28.0, 23.833333333333336)"
15-12-2022 12:50:25.904191,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.371428571428571)","(26.0, 220.0, 84.0)","(13.0, 25.0, 21.57142857142857)","(7.0, 9.8, 8.675)","(1.7, 2.28, 2.1999999999999997)","(18.0, 28.0, 23.833333333333336)"
15-12-2022 12:50:27.097674,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.371428571428571)","(26.0, 220.0, 84.0)","(13.0, 25.0, 21.57142857142857)","(7.0, 9.8, 8.675)","(1.7, 2.28, 2.1999999999999997)","(18.0, 28.0, 23.833333333333336)"
15-12-2022 12:50:28.208608,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.371428571428571)","(26.0, 220.0, 84.0)","(13.0, 25.0, 21.57142857142857)","(7.0, 9.8, 8.675)","(1.7, 2.28, 2.1999999999999997)","(18.0, 28.0, 23.833333333333336)"
15-12-2022 12:50:29.388715,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.371428571428571)","(26.0, 220.0, 84.0)","(13.0, 25.0, 21.57142857142857)","(7.0, 9.8, 8.55)","(1.7, 2.28, 2.1999999999999997)","(18.0, 28.0, 23.833333333333336)"
15-12-2022 12:50:30.839265,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.371428571428571)","(26.0, 220.0, 84.0)","(13.0, 25.0, 21.57142857142857)","(7.0, 9.8, 8.571428571428571)","(1.7, 2.28, 2.1999999999999997)","(18.0, 28.0, 23.833333333333336)"
15-12-2022 12:50:32.298297,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.371428571428571)","(26.0, 220.0, 84.0)","(13.0, 25.0, 21.57142857142857)","(7.0, 9.6, 8.571428571428571)","(1.7, 2.28, 2.1999999999999997)","(18.0, 28.0, 23.833333333333336)"
15-12-2022 12:50:33.718807,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.371428571428571)","(26.0, 220.0, 84.0)","(13.0, 25.0, 21.57142857142857)","(7.0, 9.6, 8.571428571428571)","(1.7, 2.28, 2.1999999999999997)","(18.0, 28.0, 23.833333333333336)"
15-12-2022 12:50:35.057210,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.371428571428571)","(26.0, 220.0, 84.0)","(13.0, 25.0, 19.25)","(7.0, 9.6, 8.571428571428571)","(1.7, 2.28, 2.1999999999999997)","(18.0, 28.0, 23.833333333333336)"
15-12-2022 12:50:36.397584,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.371428571428571)","(26.0, 220.0, 84.0)","(13.0, 25.0, 19.25)","(7.0, 9.6, 8.571428571428571)","(1.7, 2.28, 2.1999999999999997)","(18.0, 28.0, 23.833333333333336)"
15-12-2022 12:50:37.631525,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.371428571428571)","(26.0, 220.0, 84.0)","(13.0, 25.0, 19.25)","(7.0, 9.6, 8.571428571428571)","(1.7, 2.28, 2.1999999999999997)","(18.0, 28.0, 23.833333333333336)"
15-12-2022 12:50:38.891906,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.371428571428571)","(26.0, 220.0, 84.0)","(13.0, 25.0, 19.25)","(7.0, 9.6, 8.571428571428571)","(1.7, 2.28, 2.1999999999999997)","(18.0, 28.0, 23.833333333333336)"
15-12-2022 12:50:40.453733,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.371428571428571)","(26.0, 220.0, 84.0)","(13.0, 25.0, 19.25)","(7.0, 9.6, 8.571428571428571)","(1.7, 2.28, 2.1999999999999997)","(18.0, 28.0, 21.25)"
15-12-2022 12:50:41.883769,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.371428571428571)","(26.0, 220.0, 84.0)","(13.0, 25.0, 19.25)","(7.0, 9.6, 8.571428571428571)","(1.7, 2.28, 2.1999999999999997)","(18.0, 27.0, 21.25)"
15-12-2022 12:50:43.223781,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.371428571428571)","(26.0, 220.0, 84.0)","(13.0, 25.0, 19.25)","(7.0, 9.6, 8.571428571428571)","(1.7, 2.28, 2.1999999999999997)","(18.0, 27.0, 21.25)"
15-12-2022 12:50:44.453749,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.371428571428571)","(26.0, 220.0, 84.0)","(13.0, 25.0, 19.25)","(7.0, 9.6, 8.571428571428571)","(1.7, 2.28, 2.1999999999999997)","(18.0, 27.0, 21.25)"
15-12-2022 12:50:45.714278,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.371428571428571)","(26.0, 220.0, 84.0)","(13.0, 25.0, 19.25)","(7.0, 9.6, 8.571428571428571)","(1.7, 2.28, 2.1999999999999997)","(18.0, 27.0, 21.25)"
15-12-2022 12:50:46.939487,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.371428571428571)","(26.0, 220.0, 84.0)","(13.0, 25.0, 17.333333333333332)","(7.0, 9.6, 8.571428571428571)","(1.7, 2.28, 2.1999999999999997)","(18.0, 27.0, 21.25)"
15-12-2022 12:50:48.196139,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.371428571428571)","(26.0, 220.0, 84.0)","(13.0, 25.0, 20.5)","(7.0, 9.6, 8.571428571428571)","(1.7, 2.28, 2.1999999999999997)","(18.0, 27.0, 21.25)"
15-12-2022 12:50:49.434140,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.371428571428571)","(26.0, 220.0, 84.0)","(13.0, 24.0, 20.5)","(7.0, 9.6, 8.571428571428571)","(1.7, 2.28, 2.1999999999999997)","(18.0, 27.0, 21.25)"
15-12-2022 12:50:50.622733,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.371428571428571)","(26.0, 220.0, 84.0)","(13.0, 24.0, 20.5)","(7.0, 9.6, 8.571428571428571)","(1.7, 2.28, 2.190909090909091)","(18.0, 27.0, 21.25)"
15-12-2022 12:50:51.830772,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.371428571428571)","(26.0, 220.0, 84.0)","(13.0, 24.0, 20.5)","(7.0, 9.6, 8.571428571428571)","(1.7, 2.3, 2.2)","(18.0, 27.0, 21.25)"
15-12-2022 12:50:53.043238,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.371428571428571)","(26.0, 220.0, 84.0)","(13.0, 24.0, 20.5)","(7.0, 9.6, 8.571428571428571)","(1.7, 2.3, 2.2)","(18.0, 27.0, 21.25)"
15-12-2022 12:50:54.273596,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.371428571428571)","(26.0, 220.0, 84.0)","(13.0, 24.0, 20.5)","(7.0, 9.6, 8.571428571428571)","(1.7, 2.3, 2.2)","(18.0, 27.0, 21.25)"
15-12-2022 12:50:55.483135,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.371428571428571)","(26.0, 220.0, 84.0)","(13.0, 24.0, 20.5)","(7.0, 9.6, 8.571428571428571)","(1.7, 2.3, 2.2)","(18.0, 27.0, 21.25)"
15-12-2022 12:50:56.563685,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.371428571428571)","(26.0, 220.0, 84.0)","(13.0, 24.0, 20.5)","(7.0, 9.6, 8.28)","(1.7, 2.3, 2.1333333333333333)","(18.0, 27.0, 21.25)"
15-12-2022 12:50:57.666394,"(21.0, 36.0, 27.333333333333332)","(51.0, 90.0, 42.33333333333333)","(3.7, 4.6, 4.371428571428571)","(26.0, 220.0, 84.0)","(13.0, 24.0, 20.5)","(7.0, 9.4, 8.28)","(1.7, 2.3, 2.1333333333333333)","(18.0, 27.0, 21.25)"
