,Allegro Tori,Big Time Polo,Check Me Out,Allegro Barrel,Big Time Slay,Adobe Underworld,Big Time Ring,Highview Moose
11-01-2023 13:33:56.935804,"(8.5, 13.0, 9.8)","(7.5, 13.0, 12.166666666666668)","(13.0, 27.0, 26.46)","(15.0, 70.0, 62.3448275862069)","(1.5, 2.0, 1.9578125)","(19.0, 120.0, 59.1)","(8.5, 12.0, 10.1875)","(13.0, 24.0, 13.846153846153847)"
11-01-2023 13:33:58.058940,"(8.5, 13.0, 9.8)","(7.5, 13.0, 12.166666666666668)","(13.0, 27.0, 26.46)","(15.0, 70.0, 62.3448275862069)","(1.5, 2.0, 1.9578125)","(19.0, 120.0, 64.63636363636363)","(8.5, 12.0, 10.176470588235293)","(13.0, 24.0, 13.846153846153847)"
11-01-2023 13:33:59.196417,"(8.5, 13.0, 9.8)","(7.5, 13.0, 12.166666666666668)","(13.0, 27.0, 25.5)","(15.0, 70.0, 62.3448275862069)","(1.5, 2.0, 1.941304347826087)","(19.0, 120.0, 64.63636363636363)","(8.5, 12.0, 10.176470588235293)","(13.0, 24.0, 13.846153846153847)"
11-01-2023 13:34:00.198044,"(8.5, 13.0, 9.8)","(7.5, 13.0, 12.166666666666668)","(13.0, 27.0, 25.5)","(15.0, 70.0, 62.3448275862069)","(1.5, 2.0, 1.941304347826087)","(19.0, 120.0, 64.63636363636363)","(8.5, 12.0, 10.176470588235293)","(13.0, 24.0, 13.846153846153847)"
11-01-2023 13:34:01.251923,"(8.5, 13.0, 9.8)","(7.5, 13.0, 12.166666666666668)","(13.0, 27.0, 25.5)","(15.0, 70.0, 62.3448275862069)","(1.5, 2.0, 1.9745283018867925)","(19.0, 120.0, 64.63636363636363)","(8.5, 12.0, 10.176470588235293)","(13.0, 24.0, 13.846153846153847)"
11-01-2023 13:34:02.366363,"(8.5, 13.0, 9.8)","(7.5, 13.0, 12.166666666666668)","(13.0, 27.0, 26.46)","(15.0, 70.0, 62.3448275862069)","(1.5, 2.0, 1.9745283018867925)","(19.0, 120.0, 64.63636363636363)","(8.5, 12.0, 10.176470588235293)","(13.0, 24.0, 13.846153846153847)"
11-01-2023 13:34:03.509700,"(8.5, 13.0, 9.8)","(7.5, 13.0, 12.166666666666668)","(13.0, 27.0, 26.46)","(15.0, 70.0, 62.3448275862069)","(1.5, 2.0, 1.9719148936170212)","(19.0, 120.0, 64.63636363636363)","(8.5, 12.0, 11.0)","(13.0, 24.0, 13.846153846153847)"
11-01-2023 13:34:04.637292,"(8.5, 13.0, 9.8)","(7.5, 13.0, 10.490909090909092)","(13.0, 27.0, 26.46)","(15.0, 70.0, 62.3448275862069)","(1.5, 2.0, 1.9719148936170212)","(19.0, 120.0, 64.63636363636363)","(8.5, 11.5, 9.813333333333333)","(13.0, 24.0, 13.846153846153847)"
11-01-2023 13:34:05.701724,"(8.5, 13.0, 9.8)","(7.5, 13.0, 11.896)","(13.0, 27.0, 26.46)","(15.0, 70.0, 62.3448275862069)","(1.5, 2.0, 1.976842105263158)","(19.0, 120.0, 64.63636363636363)","(8.5, 11.5, 9.765384615384615)","(13.0, 24.0, 13.846153846153847)"
11-01-2023 13:34:06.733841,"(8.5, 13.0, 9.8)","(7.5, 13.0, 11.896)","(13.0, 27.0, 26.46)","(15.0, 70.0, 62.3448275862069)","(1.5, 2.0, 1.976842105263158)","(19.0, 120.0, 64.63636363636363)","(8.5, 11.5, 10.04516129032258)","(13.0, 24.0, 13.846153846153847)"
11-01-2023 13:34:07.723470,"(8.5, 13.0, 9.8)","(7.5, 13.0, 12.041666666666668)","(13.0, 27.0, 26.46)","(15.0, 70.0, 62.3448275862069)","(1.5, 2.0, 1.9764285714285714)","(19.0, 120.0, 64.63636363636363)","(8.5, 11.5, 10.04516129032258)","(13.0, 24.0, 13.846153846153847)"
11-01-2023 13:34:08.711092,"(8.5, 12.5, 11.947058823529412)","(7.5, 13.5, 10.758333333333333)","(13.0, 27.0, 26.46)","(15.0, 70.0, 62.3448275862069)","(1.5, 2.0, 1.9620689655172414)","(19.0, 120.0, 39.2)","(8.5, 11.0, 9.926315789473684)","(13.0, 23.0, 16.333333333333332)"
11-01-2023 13:34:09.780624,"(8.5, 12.5, 10.25)","(7.5, 13.5, 11.485714285714286)","(13.0, 27.0, 22.666666666666664)","(15.0, 70.0, 45.55555555555556)","(1.5, 2.0, 1.9710526315789474)","(19.0, 120.0, 44.625)","(8.5, 11.0, 8.909090909090908)","(13.0, 23.0, 18.4)"
11-01-2023 13:34:10.996997,"(8.5, 12.5, 11.5)","(7.5, 13.0, 11.32)","(13.0, 27.0, 25.81818181818182)","(15.0, 70.0, 45.55555555555556)","(1.5, 2.0, 1.94625)","(19.0, 120.0, 44.625)","(8.5, 10.5, 8.3125)","(13.0, 22.0, 15.7)"
11-01-2023 13:34:12.185588,"(8.5, 12.5, 10.25)","(7.5, 13.0, 10.415384615384616)","(13.0, 27.0, 25.81818181818182)","(15.0, 70.0, 45.55555555555556)","(1.5, 2.0, 1.94625)","(19.0, 120.0, 44.625)","(8.5, 10.5, 9.527777777777779)","(13.0, 22.0, 15.7)"
11-01-2023 13:34:13.520244,"(8.5, 12.5, 10.25)","(7.5, 13.0, 10.415384615384616)","(13.0, 27.0, 25.81818181818182)","(15.0, 70.0, 45.55555555555556)","(1.5, 2.0, 1.94625)","(19.0, 120.0, 44.625)","(8.5, 10.5, 9.527777777777779)","(13.0, 22.0, 15.7)"
11-01-2023 13:34:14.725359,"(8.5, 12.5, 10.25)","(7.5, 13.0, 10.415384615384616)","(13.0, 27.0, 25.81818181818182)","(15.0, 70.0, 45.55555555555556)","(1.5, 2.0, 1.9328125)","(19.0, 120.0, 44.625)","(8.5, 10.5, 9.145833333333334)","(13.0, 22.0, 15.7)"
11-01-2023 13:34:15.791826,"(8.5, 12.5, 10.25)","(7.5, 13.0, 10.709090909090909)","(13.0, 27.0, 25.81818181818182)","(15.0, 70.0, 45.55555555555556)","(1.5, 2.0, 1.9328125)","(19.0, 120.0, 44.625)","(8.5, 10.5, 9.145833333333334)","(13.0, 22.0, 15.7)"
11-01-2023 13:34:16.954900,"(8.5, 12.5, 9.8)","(7.5, 13.0, 10.709090909090909)","(13.0, 27.0, 25.81818181818182)","(15.0, 70.0, 45.55555555555556)","(1.5, 2.0, 1.9328125)","(19.0, 120.0, 44.625)","(8.5, 10.5, 9.145833333333334)","(13.0, 22.0, 15.7)"
11-01-2023 13:34:18.153931,"(8.5, 12.5, 9.8)","(7.5, 13.0, 9.966666666666667)","(13.0, 27.0, 25.81818181818182)","(15.0, 70.0, 45.55555555555556)","(1.5, 2.0, 1.972608695652174)","(19.0, 120.0, 44.625)","(8.5, 10.5, 9.145833333333334)","(13.0, 22.0, 15.7)"
11-01-2023 13:34:19.225928,"(8.5, 12.5, 8.6)","(7.5, 12.5, 11.442857142857143)","(13.0, 27.0, 25.81818181818182)","(15.0, 70.0, 45.55555555555556)","(1.5, 2.0, 1.972608695652174)","(18.0, 120.0, 44.625)","(9.0, 10.5, 9.145833333333334)","(13.0, 22.0, 15.7)"
11-01-2023 13:34:20.278094,"(8.5, 12.5, 8.6)","(7.5, 12.5, 10.75)","(13.0, 27.0, 25.81818181818182)","(15.0, 70.0, 45.55555555555556)","(1.5, 2.0, 1.9775)","(18.0, 120.0, 44.625)","(9.0, 10.5, 9.145833333333334)","(13.0, 22.0, 15.7)"
11-01-2023 13:34:21.294540,"(8.5, 12.0, 9.454545454545455)","(7.5, 12.5, 12.163636363636364)","(13.0, 27.0, 25.81818181818182)","(15.0, 70.0, 45.55555555555556)","(1.5, 2.0, 1.9465217391304348)","(18.0, 120.0, 44.625)","(9.0, 10.5, 9.145833333333334)","(13.0, 22.0, 15.7)"
11-01-2023 13:34:22.338327,"(8.5, 11.5, 9.75)","(7.5, 12.5, 12.163636363636364)","(13.0, 27.0, 26.551724137931036)","(15.0, 70.0, 45.55555555555556)","(1.5, 2.0, 1.9465217391304348)","(18.0, 120.0, 44.625)","(9.0, 10.5, 9.145833333333334)","(13.0, 22.0, 15.7)"
11-01-2023 13:34:23.388054,"(8.5, 11.5, 9.75)","(7.5, 12.5, 12.163636363636364)","(13.0, 27.0, 26.551724137931036)","(15.0, 70.0, 58.42105263157895)","(1.5, 2.0, 1.9866666666666668)","(18.0, 120.0, 44.625)","(9.0, 10.5, 9.076190476190476)","(13.0, 22.0, 15.7)"
11-01-2023 13:34:24.426086,"(8.5, 11.5, 9.75)","(7.5, 12.5, 12.163636363636364)","(13.0, 27.0, 26.551724137931036)","(15.0, 70.0, 58.42105263157895)","(1.5, 2.0, 1.9884615384615385)","(18.0, 120.0, 44.625)","(9.0, 10.5, 9.304)","(13.0, 22.0, 15.7)"
11-01-2023 13:34:25.442095,"(8.5, 11.5, 9.75)","(7.5, 12.5, 12.163636363636364)","(13.0, 27.0, 26.551724137931036)","(15.0, 70.0, 62.41379310344828)","(1.5, 2.0, 1.9884615384615385)","(18.0, 120.0, 44.625)","(9.0, 10.5, 9.304)","(13.0, 22.0, 15.7)"
11-01-2023 13:34:26.533745,"(8.5, 11.5, 9.75)","(7.5, 12.5, 12.163636363636364)","(13.0, 27.0, 26.551724137931036)","(15.0, 70.0, 62.41379310344828)","(1.5, 2.0, 1.9884615384615385)","(18.0, 120.0, 44.625)","(9.0, 10.5, 9.304)","(13.0, 22.0, 15.7)"
11-01-2023 13:34:27.671356,"(8.5, 11.5, 9.75)","(7.5, 12.5, 12.163636363636364)","(13.0, 27.0, 26.551724137931036)","(15.0, 70.0, 62.41379310344828)","(1.5, 2.0, 1.9872340425531916)","(18.0, 120.0, 73.61538461538461)","(9.0, 10.5, 9.304)","(13.0, 22.0, 15.7)"
11-01-2023 13:34:28.739971,"(8.5, 11.5, 9.94)","(7.5, 12.5, 12.163636363636364)","(13.0, 27.0, 26.551724137931036)","(15.0, 70.0, 62.41379310344828)","(1.5, 2.0, 1.9872340425531916)","(18.0, 120.0, 73.61538461538461)","(9.0, 10.5, 9.304)","(13.0, 22.0, 15.7)"
11-01-2023 13:34:29.785133,"(8.5, 11.5, 9.033333333333333)","(7.5, 12.5, 11.625)","(13.0, 27.0, 26.551724137931036)","(15.0, 70.0, 62.41379310344828)","(1.5, 2.0, 1.9878125)","(18.0, 120.0, 60.0)","(9.0, 10.5, 8.988571428571428)","(13.0, 22.0, 15.7)"
11-01-2023 13:34:31.175667,"(8.5, 11.5, 9.855555555555556)","(7.5, 12.5, 10.85)","(13.0, 27.0, 26.551724137931036)","(15.0, 70.0, 62.41379310344828)","(1.5, 2.0, 1.9860714285714285)","(18.0, 120.0, 60.0)","(9.0, 10.5, 8.813333333333333)","(13.0, 22.0, 17.8)"
11-01-2023 13:34:32.275462,"(8.5, 11.5, 9.855555555555556)","(7.5, 12.5, 10.85)","(13.0, 27.0, 26.551724137931036)","(15.0, 70.0, 62.41379310344828)","(1.5, 2.0, 1.9860714285714285)","(18.0, 120.0, 60.0)","(9.0, 10.5, 8.813333333333333)","(13.0, 21.0, 16.428571428571427)"
11-01-2023 13:34:33.309430,"(8.5, 11.5, 9.855555555555556)","(7.5, 12.5, 10.85)","(13.0, 27.0, 26.551724137931036)","(15.0, 70.0, 62.41379310344828)","(1.5, 2.0, 1.9860714285714285)","(18.0, 120.0, 60.0)","(9.0, 10.5, 8.813333333333333)","(13.0, 21.0, 15.666666666666666)"
11-01-2023 13:34:34.357557,"(8.5, 11.5, 9.223076923076922)","(7.5, 12.5, 10.85)","(13.0, 27.0, 24.0)","(15.0, 70.0, 62.41379310344828)","(1.5, 2.0, 1.7666666666666666)","(18.0, 120.0, 60.0)","(9.0, 10.0, 9.336842105263157)","(13.0, 21.0, 14.125)"
11-01-2023 13:34:35.524184,"(8.5, 11.5, 9.223076923076922)","(7.5, 12.5, 10.85)","(13.0, 27.0, 25.666666666666664)","(15.0, 70.0, 62.41379310344828)","(1.5, 2.0, 1.971025641025641)","(18.0, 120.0, 60.0)","(9.0, 10.0, 9.336842105263157)","(13.0, 16.0, 15.666666666666666)"
11-01-2023 13:34:36.715084,"(8.5, 11.5, 9.855555555555556)","(7.5, 12.5, 9.86)","(13.0, 27.0, 25.666666666666664)","(15.0, 70.0, 66.72413793103448)","(1.5, 1.99, 1.8399999999999999)","(18.0, 120.0, 60.0)","(9.0, 10.0, 9.336842105263157)","(13.0, 21.0, 15.666666666666666)"
11-01-2023 13:34:37.877410,"(8.5, 11.5, 9.855555555555556)","(7.5, 12.5, 9.86)","(13.0, 27.0, 25.666666666666664)","(15.0, 75.0, 66.72413793103448)","(1.5, 1.98, 1.8399999999999999)","(18.0, 120.0, 60.0)","(9.0, 10.0, 9.336842105263157)","(13.0, 21.0, 15.666666666666666)"
11-01-2023 13:34:39.213732,"(8.5, 11.5, 8.773684210526316)","(7.5, 12.5, 11.557142857142857)","(13.0, 27.0, 25.666666666666664)","(15.0, 75.0, 35.19230769230769)","(1.5, 1.98, 1.9062790697674419)","(18.0, 120.0, 60.0)","(9.0, 10.0, 9.336842105263157)","(13.0, 21.0, 15.666666666666666)"
11-01-2023 13:34:40.370858,"(8.5, 11.5, 8.437931034482759)","(7.5, 12.5, 11.557142857142857)","(13.0, 27.0, 26.36842105263158)","(15.0, 36.0, 35.19230769230769)","(1.5, 1.96, 1.8235999999999999)","(18.0, 120.0, 60.0)","(9.0, 10.0, 9.336842105263157)","(13.0, 21.0, 15.666666666666666)"
11-01-2023 13:34:41.447154,"(8.5, 11.5, 8.437931034482759)","(7.5, 12.5, 11.557142857142857)","(13.0, 27.0, 26.36842105263158)","(15.0, 36.0, 35.19230769230769)","(1.5, 1.96, 1.8235999999999999)","(18.0, 120.0, 60.0)","(9.0, 10.0, 9.336842105263157)","(13.0, 21.0, 15.666666666666666)"
11-01-2023 13:34:42.496107,"(8.5, 11.5, 8.437931034482759)","(7.5, 12.5, 11.557142857142857)","(13.0, 27.0, 26.586206896551722)","(15.0, 36.0, 35.19230769230769)","(1.5, 1.96, 1.8235999999999999)","(18.0, 120.0, 60.0)","(9.0, 10.0, 9.336842105263157)","(13.0, 21.0, 15.666666666666666)"
11-01-2023 13:34:43.512383,"(8.5, 11.5, 8.437931034482759)","(7.5, 12.5, 11.557142857142857)","(13.0, 27.0, 26.586206896551722)","(15.0, 36.0, 35.19230769230769)","(1.5, 1.96, 1.885)","(18.0, 120.0, 60.0)","(9.0, 10.0, 9.138461538461538)","(13.0, 21.0, 19.0)"
11-01-2023 13:34:44.605020,"(8.5, 11.5, 8.437931034482759)","(7.5, 12.5, 11.2625)","(13.0, 27.0, 26.5)","(15.0, 36.0, 35.19230769230769)","(1.5, 1.96, 1.952)","(18.0, 120.0, 80.0)","(9.0, 10.0, 8.981818181818182)","(13.0, 21.0, 19.0)"
11-01-2023 13:34:45.760436,"(8.5, 11.5, 8.437931034482759)","(7.5, 12.5, 11.2625)","(13.0, 27.0, 26.5)","(15.0, 36.0, 33.26923076923077)","(1.5, 2.0, 1.9542857142857142)","(18.0, 120.0, 80.0)","(9.0, 10.0, 8.981818181818182)","(13.0, 21.0, 15.666666666666666)"
11-01-2023 13:34:46.898730,"(8.5, 11.5, 8.437931034482759)","(7.5, 12.5, 11.2625)","(13.0, 27.0, 26.5)","(15.0, 34.0, 33.26923076923077)","(1.5, 2.0, 1.9542857142857142)","(18.0, 120.0, 90.0)","(9.0, 10.0, 8.981818181818182)","(13.0, 21.0, 15.666666666666666)"
11-01-2023 13:34:48.041576,"(8.5, 11.5, 8.437931034482759)","(7.5, 12.5, 10.796774193548387)","(13.0, 27.0, 26.5)","(15.0, 34.0, 33.26923076923077)","(1.5, 2.0, 1.855)","(18.0, 120.0, 88.42105263157896)","(9.0, 10.0, 8.678260869565218)","(13.0, 21.0, 15.666666666666666)"
11-01-2023 13:34:49.151731,"(8.5, 11.5, 8.437931034482759)","(7.5, 12.5, 10.796774193548387)","(13.0, 27.0, 26.5)","(15.0, 34.0, 33.26923076923077)","(1.5, 2.0, 1.971)","(18.0, 120.0, 88.42105263157896)","(9.0, 10.0, 9.440963855421687)","(13.0, 21.0, 14.263157894736842)"
11-01-2023 13:34:50.275130,"(8.5, 11.5, 8.437931034482759)","(7.5, 12.5, 11.033333333333333)","(13.0, 27.0, 26.5)","(15.0, 34.0, 33.26923076923077)","(1.5, 2.0, 1.791)","(18.0, 120.0, 88.42105263157896)","(9.0, 10.0, 9.440963855421687)","(13.0, 21.0, 13.857142857142858)"
11-01-2023 13:34:51.467853,"(8.5, 11.5, 8.437931034482759)","(7.5, 12.5, 11.033333333333333)","(13.0, 27.0, 26.5)","(15.0, 34.0, 33.26923076923077)","(1.5, 1.8, 1.791)","(18.0, 120.0, 88.42105263157896)","(9.0, 10.0, 9.440963855421687)","(13.0, 21.0, 13.857142857142858)"
11-01-2023 13:34:52.622556,"(8.5, 11.5, 8.437931034482759)","(7.5, 12.5, 11.033333333333333)","(13.0, 27.0, 26.5)","(15.0, 34.0, 33.26923076923077)","(1.5, 1.8, 1.8411363636363638)","(18.0, 120.0, 88.42105263157896)","(9.0, 10.0, 9.440963855421687)","(13.0, 21.0, 13.857142857142858)"
11-01-2023 13:34:53.759677,"(8.5, 11.5, 8.437931034482759)","(7.5, 12.5, 11.033333333333333)","(13.0, 27.0, 26.5)","(15.0, 34.0, 33.26923076923077)","(1.5, 1.85, 1.8411363636363638)","(18.0, 120.0, 88.42105263157896)","(9.0, 10.0, 9.440963855421687)","(13.0, 21.0, 13.857142857142858)"
11-01-2023 13:34:54.890512,"(8.5, 11.5, 8.437931034482759)","(7.5, 12.5, 11.033333333333333)","(13.0, 27.0, 26.5)","(15.0, 34.0, 33.26923076923077)","(1.5, 1.85, 1.8411363636363638)","(18.0, 120.0, 88.42105263157896)","(9.0, 10.0, 9.440963855421687)","(13.0, 21.0, 13.857142857142858)"
11-01-2023 13:34:55.986296,"(8.0, 11.5, 8.437931034482759)","(8.0, 12.5, 11.033333333333333)","(13.0, 27.0, 26.5)","(15.0, 32.0, 28.28125)","(1.55, 1.85, 1.8411363636363638)","(19.0, 120.0, 88.42105263157896)","(8.5, 10.0, 8.73125)","(13.0, 21.0, 13.857142857142858)"
11-01-2023 13:34:57.266600,"(8.0, 11.5, 8.437931034482759)","(8.0, 12.5, 11.033333333333333)","(13.0, 27.0, 23.333333333333332)","(15.0, 32.0, 19.166666666666668)","(1.55, 1.85, 1.8466666666666667)","(19.0, 120.0, 88.42105263157896)","(8.5, 10.0, 8.872222222222222)","(13.0, 21.0, 13.857142857142858)"
11-01-2023 13:34:58.542110,"(8.0, 11.5, 8.437931034482759)","(8.0, 12.5, 10.5375)","(13.0, 27.0, 23.5)","(15.0, 32.0, 23.0)","(1.55, 1.85, 1.9094736842105262)","(19.0, 120.0, 88.42105263157896)","(8.5, 10.0, 9.4)","(13.0, 21.0, 14.303571428571429)"
11-01-2023 13:34:59.757646,"(8.0, 11.0, 9.989473684210527)","(8.0, 12.0, 10.5375)","(13.0, 27.0, 23.5)","(15.0, 30.0, 23.0)","(1.55, 1.92, 1.8872727272727272)","(19.0, 120.0, 88.42105263157896)","(8.5, 10.0, 9.473684210526315)","(13.0, 21.0, 13.857142857142858)"
11-01-2023 13:35:01.017091,"(8.0, 11.0, 9.989473684210527)","(8.0, 12.0, 10.5375)","(13.0, 27.0, 23.5)","(15.0, 30.0, 23.0)","(1.55, 1.92, 1.9)","(19.0, 120.0, 88.42105263157896)","(8.5, 10.0, 9.473684210526315)","(13.0, 21.0, 13.857142857142858)"
11-01-2023 13:35:02.297415,"(8.0, 11.0, 9.989473684210527)","(8.0, 12.0, 10.5375)","(13.0, 27.0, 23.5)","(15.0, 30.0, 23.0)","(1.55, 1.92, 1.9072)","(19.0, 120.0, 88.42105263157896)","(8.5, 10.0, 9.473684210526315)","(13.0, 21.0, 13.857142857142858)"
11-01-2023 13:35:03.543434,"(8.0, 11.0, 9.989473684210527)","(8.0, 12.0, 10.5375)","(13.0, 27.0, 23.5)","(15.0, 30.0, 26.0)","(1.55, 1.92, 1.9072)","(19.0, 120.0, 88.42105263157896)","(8.5, 10.0, 9.333333333333334)","(13.0, 21.0, 13.857142857142858)"
11-01-2023 13:35:04.712372,"(8.0, 10.5, 9.666666666666666)","(8.0, 12.0, 10.5375)","(13.0, 27.0, 23.5)","(15.0, 30.0, 26.0)","(1.55, 1.92, 1.9072)","(19.0, 120.0, 88.42105263157896)","(8.5, 10.0, 9.333333333333334)","(13.0, 21.0, 13.857142857142858)"
11-01-2023 13:35:05.870065,"(8.0, 10.5, 9.785714285714286)","(8.0, 12.0, 10.5375)","(13.0, 27.0, 26.192307692307693)","(15.0, 32.0, 22.727272727272727)","(1.55, 1.92, 1.9072)","(19.0, 120.0, 88.42105263157896)","(8.5, 10.0, 9.333333333333334)","(13.0, 21.0, 13.857142857142858)"
11-01-2023 13:35:07.136897,"(8.0, 10.5, 9.785714285714286)","(8.0, 12.0, 10.5375)","(13.0, 27.0, 26.192307692307693)","(15.0, 29.0, 23.214285714285715)","(1.55, 1.92, 1.8966666666666667)","(19.0, 120.0, 88.42105263157896)","(8.5, 10.0, 9.333333333333334)","(13.0, 21.0, 13.857142857142858)"
11-01-2023 13:35:08.267435,"(8.0, 10.5, 9.041666666666666)","(8.0, 12.0, 10.5375)","(13.0, 27.0, 26.192307692307693)","(15.0, 29.0, 24.09090909090909)","(1.55, 1.92, 1.906)","(19.0, 120.0, 88.42105263157896)","(8.5, 10.0, 9.333333333333334)","(13.0, 21.0, 13.857142857142858)"
11-01-2023 13:35:09.293954,"(8.0, 10.5, 9.40625)","(8.0, 11.5, 11.278947368421052)","(13.0, 27.0, 26.192307692307693)","(16.0, 29.0, 24.09090909090909)","(1.55, 1.92, 1.908)","(19.0, 120.0, 88.42105263157896)","(8.5, 10.0, 9.333333333333334)","(13.0, 21.0, 13.857142857142858)"
11-01-2023 13:35:10.399817,"(8.0, 10.5, 9.40625)","(8.0, 11.5, 10.75)","(13.0, 27.0, 26.543478260869563)","(16.0, 29.0, 22.142857142857142)","(1.55, 1.92, 1.9153488372093022)","(19.0, 120.0, 88.42105263157896)","(8.5, 10.0, 9.333333333333334)","(13.0, 21.0, 13.857142857142858)"
11-01-2023 13:35:11.476121,"(8.0, 10.5, 9.40625)","(8.0, 11.5, 10.75)","(13.0, 27.0, 26.543478260869563)","(16.0, 29.0, 22.142857142857142)","(1.55, 1.92, 1.9066666666666665)","(19.0, 120.0, 88.42105263157896)","(8.5, 10.0, 9.333333333333334)","(13.0, 21.0, 13.857142857142858)"
11-01-2023 13:35:12.561020,"(8.0, 10.5, 9.40625)","(8.0, 11.5, 10.75)","(13.0, 27.0, 26.543478260869563)","(16.0, 29.0, 22.142857142857142)","(1.55, 1.92, 1.9145454545454546)","(19.0, 120.0, 88.42105263157896)","(8.5, 10.0, 9.1)","(13.0, 21.0, 13.857142857142858)"
11-01-2023 13:35:13.669492,"(8.0, 10.0, 9.5)","(8.0, 11.5, 10.394736842105264)","(13.0, 27.0, 25.0)","(16.0, 29.0, 21.875)","(1.55, 1.92, 1.9179310344827585)","(19.0, 120.0, 88.42105263157896)","(8.5, 10.0, 9.1)","(13.0, 21.0, 13.857142857142858)"
11-01-2023 13:35:14.879292,"(8.0, 10.0, 9.5)","(8.0, 11.5, 10.394736842105264)","(13.0, 27.0, 25.0)","(16.0, 29.0, 21.875)","(1.55, 1.92, 1.9183333333333332)","(19.0, 120.0, 88.42105263157896)","(8.5, 10.0, 9.1)","(13.0, 21.0, 13.857142857142858)"
11-01-2023 13:35:15.985267,"(8.0, 10.0, 9.5)","(8.0, 11.5, 10.394736842105264)","(13.0, 27.0, 25.0)","(16.0, 29.0, 21.875)","(1.55, 1.92, 1.9178181818181816)","(19.0, 120.0, 88.42105263157896)","(8.5, 10.0, 9.1)","(13.0, 21.0, 13.857142857142858)"
11-01-2023 13:35:17.066264,"(8.0, 10.0, 8.799999999999999)","(8.0, 11.5, 10.394736842105264)","(13.0, 27.0, 26.333333333333332)","(16.0, 28.0, 24.0)","(1.55, 1.92, 1.9178181818181816)","(19.0, 120.0, 88.42105263157896)","(8.5, 10.0, 9.1)","(13.0, 21.0, 13.857142857142858)"
11-01-2023 13:35:18.149694,"(8.0, 10.0, 9.006896551724138)","(8.0, 11.5, 10.394736842105264)","(13.0, 27.0, 26.09090909090909)","(16.0, 28.0, 24.0)","(1.55, 1.92, 1.9376923076923076)","(19.0, 120.0, 88.42105263157896)","(8.5, 10.0, 9.35)","(13.0, 21.0, 13.857142857142858)"
11-01-2023 13:35:19.249833,"(8.0, 10.0, 9.006896551724138)","(8.0, 11.5, 10.394736842105264)","(13.0, 27.0, 26.09090909090909)","(16.0, 28.0, 24.0)","(1.55, 1.94, 1.9376923076923076)","(19.0, 120.0, 88.42105263157896)","(8.5, 9.8, 8.933333333333334)","(13.0, 21.0, 13.857142857142858)"
11-01-2023 13:35:20.347890,"(8.0, 10.0, 8.799999999999999)","(8.0, 11.5, 10.394736842105264)","(13.0, 27.0, 26.523809523809526)","(16.0, 28.0, 24.0)","(1.55, 1.94, 1.9367567567567567)","(19.0, 120.0, 91.72413793103449)","(8.5, 10.0, 9.02608695652174)","(13.0, 21.0, 13.857142857142858)"
11-01-2023 13:35:21.499495,"(8.0, 10.0, 8.799999999999999)","(8.0, 11.5, 10.394736842105264)","(13.0, 27.0, 26.523809523809526)","(16.0, 28.0, 22.0)","(1.55, 1.94, 1.93625)","(19.0, 100.0, 88.82352941176471)","(8.5, 10.0, 9.2125)","(13.0, 21.0, 14.285714285714285)"
11-01-2023 13:35:22.730073,"(8.0, 10.0, 8.799999999999999)","(8.0, 11.5, 10.394736842105264)","(13.0, 27.0, 26.523809523809526)","(16.0, 28.0, 22.0)","(1.55, 1.94, 1.936842105263158)","(19.0, 110.0, 88.82352941176471)","(8.5, 10.0, 9.2125)","(13.0, 16.0, 14.285714285714285)"
11-01-2023 13:35:23.940170,"(8.0, 10.0, 8.154838709677419)","(8.0, 11.5, 10.394736842105264)","(13.0, 27.0, 25.695652173913043)","(16.0, 28.0, 22.0)","(1.55, 1.94, 1.949090909090909)","(19.0, 110.0, 88.82352941176471)","(8.5, 10.0, 9.2125)","(13.0, 16.0, 14.285714285714285)"
11-01-2023 13:35:25.106760,"(8.0, 10.0, 8.454054054054055)","(8.0, 11.5, 10.394736842105264)","(13.0, 27.0, 25.695652173913043)","(16.0, 28.0, 22.0)","(1.55, 1.96, 1.949090909090909)","(19.0, 110.0, 88.82352941176471)","(8.5, 10.0, 9.2125)","(13.0, 16.0, 14.285714285714285)"
11-01-2023 13:35:26.226434,"(8.0, 10.0, 8.756521739130434)","(8.0, 11.5, 10.345)","(13.0, 27.0, 25.695652173913043)","(16.0, 28.0, 25.0)","(1.55, 1.96, 1.9525)","(19.0, 110.0, 81.57894736842104)","(8.5, 10.0, 9.1)","(13.0, 16.0, 13.857142857142858)"
11-01-2023 13:35:27.323529,"(8.0, 10.0, 8.9)","(8.0, 11.5, 10.345)","(15.0, 27.0, 26.523809523809526)","(16.0, 27.0, 25.0)","(1.55, 1.96, 1.9525)","(17.0, 110.0, 88.82352941176471)","(8.5, 10.0, 9.2125)","(12.0, 21.0, 13.857142857142858)"
11-01-2023 13:35:28.363105,"(8.0, 10.0, 8.9)","(8.0, 11.5, 10.345)","(15.0, 27.0, 26.523809523809526)","(16.0, 27.0, 25.0)","(1.55, 1.96, 1.9525)","(17.0, 110.0, 88.82352941176471)","(8.5, 10.0, 9.2125)","(12.0, 21.0, 13.692307692307692)"
