,Coco Cuber,Fudging,Nebaraz,Vaporizing,Inner Spirit,Perfect Quality,Smarty Lee,Strathcona,Ten Schilling,Lightheadedness,Serenata
07-01-2023 15:25:20.997690,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.892857142857142)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.893333333333333)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 32.36363636363637)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.785714285714285)","(41.0, 150.0, 107.5)"
07-01-2023 15:25:22.327670,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.892857142857142)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.893333333333333)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 32.36363636363637)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.785714285714285)","(41.0, 150.0, 107.5)"
07-01-2023 15:25:23.634067,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.892857142857142)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.893333333333333)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 32.36363636363637)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.785714285714285)","(41.0, 150.0, 107.5)"
07-01-2023 15:25:25.024211,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.892857142857142)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.893333333333333)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 32.36363636363637)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.785714285714285)","(41.0, 150.0, 107.5)"
07-01-2023 15:25:26.339464,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.892857142857142)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.893333333333333)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 32.36363636363637)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.785714285714285)","(41.0, 150.0, 107.5)"
07-01-2023 15:25:27.554333,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.892857142857142)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.893333333333333)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 32.36363636363637)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.785714285714285)","(41.0, 150.0, 107.5)"
07-01-2023 15:25:28.913528,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.892857142857142)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.893333333333333)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 32.36363636363637)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.785714285714285)","(41.0, 150.0, 107.5)"
07-01-2023 15:25:30.295820,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.892857142857142)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.893333333333333)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 32.36363636363637)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.785714285714285)","(41.0, 150.0, 107.5)"
07-01-2023 15:25:31.627994,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.892857142857142)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.893333333333333)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 32.36363636363637)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.785714285714285)","(41.0, 150.0, 107.5)"
07-01-2023 15:25:33.447336,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.892857142857142)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.893333333333333)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 32.36363636363637)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.785714285714285)","(41.0, 150.0, 107.5)"
07-01-2023 15:25:34.872841,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.892857142857142)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.866666666666667)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 32.36363636363637)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.785714285714285)","(41.0, 150.0, 107.5)"
07-01-2023 15:25:36.520772,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.88888888888889)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.866666666666667)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 32.36363636363637)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.785714285714285)","(41.0, 150.0, 107.5)"
07-01-2023 15:25:38.253612,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.88888888888889)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.866666666666667)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 32.36363636363637)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.785714285714285)","(41.0, 150.0, 107.5)"
07-01-2023 15:25:39.993322,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.88888888888889)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.866666666666667)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 32.36363636363637)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.785714285714285)","(41.0, 150.0, 107.5)"
07-01-2023 15:25:41.571419,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.88888888888889)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.866666666666667)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 32.36363636363637)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.785714285714285)","(41.0, 150.0, 107.5)"
07-01-2023 15:25:42.977395,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.88888888888889)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.866666666666667)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 32.36363636363637)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.785714285714285)","(41.0, 150.0, 107.5)"
07-01-2023 15:25:44.414205,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.88888888888889)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.866666666666667)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:25:46.011553,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.88888888888889)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.866666666666667)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:25:47.437185,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.88888888888889)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.866666666666667)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:25:48.816671,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.88888888888889)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.866666666666667)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:25:50.149909,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.88888888888889)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.866666666666667)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:25:51.487529,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:25:52.808885,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:25:54.042120,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:25:55.427991,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:25:56.827600,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:25:58.239015,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:25:59.481048,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:00.946671,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:02.307874,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:03.639127,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:04.905574,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:06.276249,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:07.724401,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:09.079076,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:10.343152,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:11.598332,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:12.962961,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:14.325623,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:15.705227,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:17.097133,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:18.533760,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:19.937006,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:21.229772,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:22.484310,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:23.787249,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:25.456801,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:26.952620,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:28.510564,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:30.004323,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:31.261603,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:32.920835,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:34.362745,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:35.771693,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.470212765957447)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:37.171483,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.4431372549019605)","(6.0, 9.0, 8.709090909090909)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 8.6)","(26.0, 38.0, 29.428571428571427)","(14.0, 18.5, 16.9)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:38.544717,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.956521739130435)","(8.5, 14.5, 12.625)","(3.5, 3.6, 3.4431372549019605)","(6.0, 9.0, 8.733333333333333)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 9.457142857142857)","(26.0, 38.0, 34.4)","(14.0, 18.5, 16.5)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:39.873186,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.958333333333334)","(8.5, 14.5, 12.625)","(3.5, 3.6, 3.4431372549019605)","(6.0, 9.0, 8.733333333333333)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 9.457142857142857)","(26.0, 38.0, 34.4)","(14.0, 18.5, 16.5)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:41.173993,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.958333333333334)","(8.5, 14.5, 12.625)","(3.5, 3.6, 3.4431372549019605)","(6.0, 9.0, 8.733333333333333)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 9.457142857142857)","(26.0, 38.0, 34.4)","(14.0, 18.5, 16.5)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:42.517073,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.958333333333334)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.51)","(6.0, 9.0, 8.733333333333333)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 9.457142857142857)","(26.0, 38.0, 34.4)","(14.0, 18.5, 16.5)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:44.091867,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.958333333333334)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.51)","(6.0, 9.0, 8.733333333333333)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 9.457142857142857)","(26.0, 38.0, 34.4)","(14.0, 18.5, 16.5)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:45.808121,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.958333333333334)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.51)","(6.0, 9.0, 8.733333333333333)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 9.457142857142857)","(26.0, 38.0, 34.4)","(14.0, 18.5, 16.5)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:47.193566,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.958333333333334)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.51)","(6.0, 9.0, 8.733333333333333)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 9.457142857142857)","(26.0, 38.0, 34.4)","(14.0, 18.5, 16.5)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:48.559779,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.958333333333334)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.51)","(6.0, 9.0, 8.733333333333333)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 9.457142857142857)","(26.0, 38.0, 34.4)","(14.0, 18.5, 16.5)","(41.0, 150.0, 107.5)"
07-01-2023 15:26:50.003562,"(21.0, 42.0, 35.6)","(9.0, 12.0, 11.958333333333334)","(8.5, 14.5, 12.625)","(3.5, 3.55, 3.51)","(6.0, 9.0, 8.733333333333333)","(4.0, 6.2, 5.666666666666667)","(26.0, 34.0, 30.0)","(6.0, 9.8, 9.457142857142857)","(26.0, 38.0, 34.4)","(14.0, 18.5, 16.5)","(41.0, 150.0, 107.5)"
