,Katdeel,Mataman,Lady Valentine,Satellite Spirit,Deal An Ace,Star Prince,Perfect Impact,Anatini,Modele,Queen Luwell,Zuri Zuri,Chance At Midnight,Sea Kissed,Destination Sydney
08-01-2023 15:23:29.077997,"(4.2, 5.1, 5.053821656050955)","(101.0, 360.0, 325.0)","(3.2, 3.85, 3.82890625)","(5.5, 6.2, 6.102521008403361)","(6.0, 7.0, 6.8311320754716975)","(31.0, 48.0, 44.73684210526316)","(101.0, 210.0, 206.36363636363637)","(7.0, 8.2, 7.889814814814815)","(61.0, 80.0, 72.5)","(91.0, 130.0, 121.42857142857143)","(21.0, 32.0, 31.217391304347828)","(101.0, 140.0, 137.5)","(101.0, 190.0, 163.33333333333334)","(101.0, 130.0, 124.61538461538461)"
08-01-2023 15:23:30.381673,"(4.2, 5.1, 5.048581560283687)","(101.0, 360.0, 325.0)","(3.2, 3.85, 3.8)","(5.5, 6.2, 6.102521008403361)","(6.0, 7.0, 6.8311320754716975)","(31.0, 46.0, 41.282051282051285)","(101.0, 210.0, 223.33333333333334)","(7.0, 8.0, 7.893273542600896)","(61.0, 75.0, 73.5)","(91.0, 130.0, 121.42857142857143)","(21.0, 32.0, 31.142857142857142)","(101.0, 140.0, 137.5)","(101.0, 190.0, 181.11111111111111)","(101.0, 130.0, 140.0)"
08-01-2023 15:23:31.697535,"(4.2, 5.1, 5.052091254752852)","(101.0, 360.0, 313.3333333333333)","(3.2, 3.8, 3.7709119496855346)","(5.5, 6.2, 6.101276595744681)","(6.0, 7.0, 6.8311320754716975)","(31.0, 46.0, 41.282051282051285)","(101.0, 230.0, 223.33333333333334)","(7.0, 8.0, 7.893273542600896)","(61.0, 75.0, 75.625)","(91.0, 130.0, 121.42857142857143)","(21.0, 32.0, 31.142857142857142)","(101.0, 140.0, 137.5)","(101.0, 190.0, 181.11111111111111)","(101.0, 150.0, 133.33333333333334)"
08-01-2023 15:23:33.098638,"(4.2, 5.1, 5.051351351351351)","(101.0, 380.0, 320.0)","(3.2, 3.8, 3.7709119496855346)","(5.5, 6.2, 6.101276595744681)","(6.0, 7.0, 6.847008547008547)","(31.0, 46.0, 41.0)","(101.0, 230.0, 226.25)","(7.0, 8.0, 7.902057613168724)","(61.0, 80.0, 75.625)","(91.0, 130.0, 122.5)","(21.0, 32.0, 31.307692307692307)","(101.0, 140.0, 137.5)","(101.0, 190.0, 170.0)","(101.0, 150.0, 133.33333333333334)"
08-01-2023 15:23:34.516276,"(4.2, 5.1, 5.054098360655738)","(101.0, 380.0, 308.0)","(3.2, 3.8, 3.773870056497175)","(5.5, 6.2, 6.115079365079366)","(6.0, 7.0, 7.031279620853081)","(31.0, 46.0, 41.55555555555556)","(101.0, 230.0, 226.25)","(7.0, 8.0, 7.90703125)","(61.0, 80.0, 75.88235294117646)","(91.0, 130.0, 124.0)","(21.0, 32.0, 31.4)","(101.0, 140.0, 137.69230769230768)","(101.0, 180.0, 172.5)","(101.0, 150.0, 133.33333333333334)"
08-01-2023 15:23:35.974780,"(4.2, 5.1, 5.05578947368421)","(101.0, 370.0, 306.6666666666667)","(3.2, 3.8, 3.778286384976526)","(5.5, 6.2, 6.123684210526316)","(6.0, 7.2, 7.0678899082568805)","(31.0, 46.0, 41.75)","(101.0, 230.0, 226.25)","(7.0, 8.0, 7.85792349726776)","(61.0, 80.0, 73.0)","(91.0, 130.0, 122.5)","(21.0, 32.0, 31.4)","(101.0, 140.0, 137.69230769230768)","(101.0, 190.0, 172.5)","(101.0, 150.0, 133.33333333333334)"
08-01-2023 15:23:37.318018,"(4.2, 5.1, 5.05578947368421)","(101.0, 360.0, 313.3333333333333)","(3.2, 3.8, 3.778286384976526)","(5.5, 6.2, 6.123684210526316)","(6.0, 7.2, 7.05327868852459)","(31.0, 44.0, 41.75)","(101.0, 230.0, 226.25)","(7.0, 8.0, 7.85792349726776)","(61.0, 80.0, 73.0)","(91.0, 130.0, 122.5)","(21.0, 32.0, 31.4)","(101.0, 140.0, 137.69230769230768)","(101.0, 180.0, 172.5)","(101.0, 150.0, 133.33333333333334)"
08-01-2023 15:23:38.719678,"(4.2, 5.1, 5.05547703180212)","(101.0, 380.0, 313.3333333333333)","(3.2, 3.8, 3.776932668329177)","(5.5, 6.2, 6.123684210526316)","(6.0, 7.2, 7.05327868852459)","(31.0, 44.0, 41.54545454545455)","(101.0, 230.0, 226.25)","(7.0, 8.0, 7.85047619047619)","(61.0, 80.0, 73.0)","(91.0, 130.0, 124.0)","(21.0, 32.0, 31.4)","(101.0, 140.0, 137.69230769230768)","(101.0, 180.0, 172.5)","(101.0, 150.0, 133.33333333333334)"
08-01-2023 15:23:40.062921,"(4.2, 5.1, 5.073708920187793)","(101.0, 380.0, 325.0)","(3.2, 3.8, 3.7778708133971293)","(5.5, 6.2, 6.123843416370107)","(6.0, 7.2, 7.05327868852459)","(31.0, 44.0, 41.84)","(101.0, 230.0, 226.25)","(7.0, 8.0, 7.866666666666666)","(61.0, 80.0, 73.0)","(91.0, 130.0, 123.33333333333333)","(21.0, 32.0, 31.4)","(101.0, 140.0, 137.69230769230768)","(101.0, 180.0, 172.5)","(101.0, 150.0, 132.85714285714286)"
08-01-2023 15:23:41.385739,"(4.2, 5.0, 4.956420233463035)","(101.0, 370.0, 325.0)","(3.2, 3.8, 3.7778708133971293)","(5.5, 6.2, 6.123843416370107)","(6.0, 7.2, 7.058498023715415)","(31.0, 44.0, 41.84)","(101.0, 230.0, 226.25)","(7.0, 8.0, 7.881954887218045)","(61.0, 80.0, 73.0)","(91.0, 130.0, 125.55555555555556)","(26.0, 32.0, 31.4)","(101.0, 140.0, 135.71428571428572)","(101.0, 180.0, 172.5)","(101.0, 150.0, 132.85714285714286)"
08-01-2023 15:23:42.772923,"(4.2, 5.0, 4.911023622047244)","(101.0, 370.0, 310.0)","(3.2, 3.8, 3.779643765903308)","(5.5, 6.2, 6.126712328767123)","(6.0, 7.2, 6.888713910761155)","(31.0, 44.0, 42.0)","(101.0, 230.0, 226.66666666666666)","(7.0, 8.0, 7.886231884057971)","(61.0, 80.0, 71.25)","(91.0, 130.0, 125.55555555555556)","(26.0, 32.0, 31.5)","(101.0, 140.0, 136.0)","(101.0, 180.0, 173.07692307692307)","(101.0, 150.0, 135.0)"
08-01-2023 15:23:44.179338,"(4.2, 5.0, 4.920309477756287)","(101.0, 360.0, 320.0)","(3.2, 3.8, 3.7826633165829144)","(5.5, 6.2, 6.130519480519481)","(6.0, 7.0, 6.845427728613569)","(31.0, 44.0, 42.2)","(101.0, 230.0, 226.66666666666666)","(7.0, 8.0, 7.880152671755725)","(61.0, 75.0, 71.25)","(91.0, 130.0, 126.66666666666667)","(26.0, 32.0, 31.55)","(101.0, 140.0, 136.25)","(101.0, 180.0, 174.0)","(101.0, 150.0, 135.0)"
08-01-2023 15:23:45.456637,"(4.2, 5.2, 5.100753295668549)","(101.0, 380.0, 320.0)","(3.2, 3.8, 3.792581602373887)","(5.5, 6.2, 6.12937293729373)","(6.0, 7.0, 6.867397260273973)","(31.0, 44.0, 42.2)","(101.0, 230.0, 226.66666666666666)","(7.0, 8.0, 7.880152671755725)","(61.0, 75.0, 71.0)","(91.0, 130.0, 126.25)","(26.0, 32.0, 31.55)","(101.0, 140.0, 136.25)","(101.0, 180.0, 186.25)","(101.0, 150.0, 135.0)"
08-01-2023 15:23:46.809114,"(4.2, 5.1, 5.0264367816091955)","(101.0, 380.0, 335.0)","(3.2, 3.8, 3.8388)","(5.5, 6.2, 6.12937293729373)","(6.0, 7.0, 6.8844868735083535)","(31.0, 44.0, 42.2)","(101.0, 230.0, 226.66666666666666)","(7.0, 8.0, 7.880152671755725)","(61.0, 75.0, 71.0)","(91.0, 130.0, 126.25)","(26.0, 32.0, 31.608695652173914)","(101.0, 140.0, 136.25)","(101.0, 190.0, 186.25)","(101.0, 150.0, 135.0)"
08-01-2023 15:23:48.109009,"(4.2, 5.0, 4.977224199288257)","(101.0, 370.0, 330.0)","(3.2, 3.85, 3.8388)","(5.5, 6.2, 6.127457627118644)","(6.0, 7.0, 6.886977886977887)","(31.0, 44.0, 42.2)","(101.0, 230.0, 226.66666666666666)","(7.0, 8.0, 7.877777777777777)","(61.0, 75.0, 71.0)","(91.0, 130.0, 125.55555555555556)","(26.0, 32.0, 31.608695652173914)","(101.0, 140.0, 136.25)","(101.0, 190.0, 170.0)","(101.0, 150.0, 134.44444444444446)"
08-01-2023 15:23:49.407599,"(4.2, 5.0, 4.977224199288257)","(101.0, 360.0, 313.3333333333333)","(3.2, 3.85, 3.836138613861386)","(5.5, 6.2, 6.127457627118644)","(6.0, 7.0, 6.885572139303482)","(31.0, 44.0, 42.2)","(101.0, 230.0, 206.66666666666666)","(7.0, 8.0, 7.862992125984252)","(61.0, 75.0, 71.0)","(91.0, 130.0, 126.0)","(26.0, 32.0, 31.608695652173914)","(101.0, 140.0, 136.25)","(101.0, 180.0, 170.0)","(101.0, 150.0, 134.44444444444446)"
08-01-2023 15:23:50.668898,"(4.2, 5.0, 4.978057553956835)","(101.0, 360.0, 313.3333333333333)","(3.2, 3.85, 3.831578947368421)","(5.5, 6.2, 6.127457627118644)","(6.0, 7.0, 6.885572139303482)","(31.0, 44.0, 42.2)","(101.0, 210.0, 206.66666666666666)","(7.0, 8.0, 7.862992125984252)","(61.0, 75.0, 73.0952380952381)","(91.0, 130.0, 126.0)","(26.0, 32.0, 31.608695652173914)","(101.0, 140.0, 136.25)","(101.0, 180.0, 170.0)","(101.0, 150.0, 134.44444444444446)"
08-01-2023 15:23:51.971044,"(4.2, 5.0, 4.9791970802919705)","(101.0, 380.0, 320.0)","(3.2, 3.85, 3.831578947368421)","(5.5, 6.2, 6.127457627118644)","(6.0, 7.0, 6.885572139303482)","(31.0, 44.0, 42.2)","(101.0, 210.0, 206.66666666666666)","(7.0, 8.0, 7.869662921348315)","(61.0, 75.0, 72.82608695652173)","(91.0, 130.0, 126.36363636363636)","(26.0, 32.0, 31.64)","(101.0, 140.0, 136.47058823529412)","(101.0, 180.0, 171.66666666666669)","(101.0, 150.0, 136.66666666666666)"
08-01-2023 15:23:53.300717,"(4.2, 5.0, 4.927724358974359)","(101.0, 380.0, 308.0)","(3.2, 3.85, 3.849375)","(5.5, 6.2, 6.131410256410256)","(6.0, 7.0, 6.889688249400479)","(31.0, 44.0, 42.36363636363636)","(101.0, 210.0, 206.92307692307693)","(7.0, 8.0, 7.842533936651583)","(61.0, 75.0, 72.82608695652173)","(91.0, 130.0, 126.36363636363636)","(26.0, 32.0, 31.58139534883721)","(101.0, 140.0, 136.47058823529412)","(101.0, 180.0, 171.66666666666669)","(101.0, 150.0, 141.42857142857142)"
08-01-2023 15:23:54.661695,"(4.2, 5.0, 4.945597104945718)","(101.0, 370.0, 330.0)","(3.2, 3.85, 3.849375)","(5.5, 6.2, 6.130293159609121)","(6.0, 7.0, 6.889688249400479)","(31.0, 44.0, 42.36363636363636)","(101.0, 210.0, 206.92307692307693)","(7.0, 8.0, 7.885534591194968)","(61.0, 75.0, 72.82608695652173)","(91.0, 130.0, 127.33333333333333)","(26.0, 32.0, 31.58139534883721)","(101.0, 140.0, 136.47058823529412)","(101.0, 180.0, 171.66666666666669)","(101.0, 150.0, 142.0)"
08-01-2023 15:23:55.977166,"(4.2, 5.0, 4.945597104945718)","(101.0, 360.0, 320.0)","(3.2, 3.85, 3.8402857142857143)","(5.5, 6.2, 6.130293159609121)","(6.0, 7.0, 6.813387423935091)","(31.0, 44.0, 41.53846153846154)","(101.0, 210.0, 206.92307692307693)","(7.0, 8.0, 7.909677419354838)","(61.0, 75.0, 72.82608695652173)","(91.0, 130.0, 127.33333333333333)","(26.0, 32.0, 31.58139534883721)","(101.0, 140.0, 136.47058823529412)","(101.0, 180.0, 171.66666666666669)","(101.0, 150.0, 141.11111111111111)"
08-01-2023 15:23:57.458365,"(4.2, 5.0, 4.949027237354086)","(101.0, 380.0, 335.0)","(3.2, 3.85, 3.8420765027322403)","(5.5, 6.2, 6.1361194029850745)","(6.0, 7.0, 6.7247386759581875)","(31.0, 44.0, 42.4)","(101.0, 210.0, 206.92307692307693)","(7.0, 8.0, 7.896716417910448)","(61.0, 75.0, 72.82608695652173)","(91.0, 130.0, 127.85714285714286)","(26.0, 32.0, 31.58139534883721)","(101.0, 140.0, 136.47058823529412)","(101.0, 180.0, 171.66666666666669)","(101.0, 150.0, 141.11111111111111)"
08-01-2023 15:23:58.788566,"(4.2, 5.0, 4.950566037735849)","(101.0, 380.0, 335.0)","(3.2, 3.85, 3.8420765027322403)","(5.5, 6.2, 6.136873156342183)","(6.0, 6.8, 6.720147874306839)","(31.0, 44.0, 42.285714285714285)","(101.0, 210.0, 206.92307692307693)","(7.0, 8.0, 7.896096096096096)","(61.0, 75.0, 72.82608695652173)","(91.0, 130.0, 127.5)","(26.0, 32.0, 31.58139534883721)","(101.0, 140.0, 136.47058823529412)","(101.0, 180.0, 171.66666666666669)","(101.0, 150.0, 141.11111111111111)"
08-01-2023 15:24:00.178475,"(4.4, 5.0, 4.950503778337532)","(101.0, 370.0, 330.0)","(3.2, 3.85, 3.851984126984127)","(5.5, 6.2, 6.15072463768116)","(6.0, 6.8, 6.724901185770751)","(31.0, 44.0, 42.8235294117647)","(101.0, 210.0, 206.92307692307693)","(7.0, 8.0, 7.900983606557377)","(61.0, 75.0, 60.5)","(91.0, 130.0, 129.0)","(26.0, 32.0, 31.789473684210527)","(101.0, 140.0, 136.08695652173913)","(101.0, 180.0, 161.25)","(101.0, 150.0, 144.28571428571428)"
08-01-2023 15:24:01.766606,"(4.4, 5.0, 4.944938271604938)","(101.0, 360.0, 352.22222222222223)","(3.2, 3.9, 3.889411764705882)","(5.5, 6.2, 5.96875)","(6.0, 6.8, 6.743190661478599)","(31.0, 44.0, 44.54545454545455)","(101.0, 210.0, 207.85714285714286)","(7.0, 8.0, 7.939484978540772)","(61.0, 75.0, 54.54545454545455)","(91.0, 130.0, 133.75)","(26.0, 32.0, 32.666666666666664)","(101.0, 150.0, 130.4)","(101.0, 180.0, 177.5)","(101.0, 150.0, 141.66666666666666)"
08-01-2023 15:24:03.237822,"(4.4, 5.0, 4.946522781774581)","(101.0, 360.0, 352.22222222222223)","(3.2, 3.9, 3.889411764705882)","(5.5, 6.0, 5.9)","(6.0, 6.8, 6.743190661478599)","(31.0, 46.0, 45.333333333333336)","(101.0, 210.0, 207.85714285714286)","(7.0, 8.0, 8.158695652173913)","(61.0, 75.0, 61.25)","(91.0, 140.0, 134.44444444444446)","(26.0, 34.0, 32.666666666666664)","(101.0, 140.0, 127.5)","(101.0, 190.0, 177.5)","(101.0, 150.0, 148.33333333333334)"
08-01-2023 15:24:04.658224,"(4.4, 5.0, 4.946586826347305)","(101.0, 370.0, 328.0)","(3.2, 3.9, 3.8892857142857142)","(5.5, 5.9, 5.867796610169492)","(6.0, 6.8, 6.74296875)","(31.0, 48.0, 45.333333333333336)","(101.0, 210.0, 207.85714285714286)","(7.0, 8.2, 8.128378378378377)","(61.0, 70.0, 58.888888888888886)","(91.0, 140.0, 137.33333333333334)","(26.0, 34.0, 33.03448275862069)","(101.0, 130.0, 126.66666666666667)","(101.0, 190.0, 182.85714285714286)","(101.0, 150.0, 145.88235294117646)"
08-01-2023 15:24:06.110624,"(4.4, 5.0, 4.946004842615013)","(101.0, 380.0, 333.3333333333333)","(3.2, 3.9, 3.8816216216216217)","(5.5, 5.9, 5.853982300884956)","(6.0, 6.8, 6.737190082644628)","(31.0, 48.0, 46.0)","(101.0, 210.0, 207.85714285714286)","(7.0, 8.2, 8.126315789473685)","(61.0, 70.0, 62.0)","(91.0, 140.0, 134.44444444444446)","(26.0, 34.0, 32.69565217391305)","(101.0, 130.0, 126.66666666666667)","(101.0, 190.0, 185.0)","(101.0, 160.0, 145.88235294117646)"
08-01-2023 15:24:07.437631,"(4.4, 5.0, 4.946004842615013)","(101.0, 380.0, 333.3333333333333)","(3.2, 3.9, 3.8812154696132595)","(5.5, 5.9, 5.853982300884956)","(6.0, 6.8, 6.736929460580913)","(31.0, 48.0, 45.84615384615385)","(101.0, 210.0, 207.69230769230768)","(7.0, 8.2, 8.18640776699029)","(61.0, 65.0, 61.05263157894737)","(91.0, 140.0, 138.33333333333334)","(26.0, 34.0, 32.92857142857143)","(101.0, 130.0, 126.66666666666667)","(101.0, 190.0, 186.2)","(101.0, 160.0, 145.88235294117646)"
08-01-2023 15:24:08.723271,"(4.4, 5.0, 4.946004842615013)","(101.0, 390.0, 342.0)","(3.2, 3.9, 3.8903726708074537)","(5.5, 5.9, 5.777659574468085)","(6.0, 6.8, 6.738655462184874)","(31.0, 50.0, 46.4)","(101.0, 210.0, 208.33333333333334)","(7.0, 8.2, 8.242857142857142)","(51.0, 65.0, 60.3125)","(91.0, 150.0, 140.66666666666666)","(26.0, 34.0, 32.96551724137931)","(101.0, 130.0, 128.94736842105263)","(101.0, 190.0, 150.0)","(101.0, 160.0, 145.88235294117646)"
08-01-2023 15:24:10.101291,"(4.4, 5.0, 4.936737588652482)","(101.0, 400.0, 360.0)","(3.2, 3.95, 3.8903726708074537)","(5.5, 5.8, 5.773983739837398)","(6.0, 6.8, 6.767592592592592)","(31.0, 48.0, 45.5)","(101.0, 210.0, 208.33333333333334)","(7.0, 8.4, 8.317948717948719)","(51.0, 65.0, 59.285714285714285)","(91.0, 150.0, 140.66666666666666)","(26.0, 34.0, 33.55223880597015)","(101.0, 140.0, 123.63636363636364)","(101.0, 170.0, 143.33333333333334)","(101.0, 160.0, 146.66666666666666)"
08-01-2023 15:24:11.477368,"(4.4, 5.0, 4.938567493112948)","(101.0, 400.0, 360.0)","(3.2, 3.95, 3.892985074626866)","(5.5, 5.8, 5.773333333333333)","(6.0, 6.8, 6.767592592592592)","(31.0, 46.0, 45.333333333333336)","(101.0, 210.0, 208.33333333333334)","(7.0, 8.4, 8.412121212121212)","(51.0, 65.0, 59.285714285714285)","(91.0, 150.0, 134.0)","(26.0, 34.0, 33.5945945945946)","(101.0, 130.0, 118.64864864864865)","(101.0, 170.0, 151.66666666666669)","(101.0, 160.0, 143.63636363636363)"
08-01-2023 15:24:12.858847,"(4.4, 5.0, 4.938567493112948)","(101.0, 400.0, 380.0)","(3.2, 3.95, 3.8905633802816904)","(5.5, 5.8, 5.778680203045685)","(6.0, 6.8, 6.774820143884892)","(31.0, 46.0, 44.92857142857143)","(101.0, 210.0, 206.31578947368422)","(7.0, 8.6, 8.361194029850747)","(51.0, 65.0, 60.45454545454545)","(91.0, 140.0, 136.875)","(26.0, 34.0, 33.6551724137931)","(101.0, 130.0, 119.7560975609756)","(101.0, 160.0, 135.0)","(101.0, 160.0, 144.86486486486487)"
08-01-2023 15:24:14.220493,"(4.4, 5.0, 4.943686868686869)","(101.0, 400.0, 365.0)","(3.2, 3.95, 3.9066735112936346)","(5.5, 5.8, 5.778680203045685)","(6.0, 6.8, 6.774820143884892)","(31.0, 46.0, 44.8125)","(101.0, 210.0, 206.31578947368422)","(7.0, 8.4, 8.346456692913385)","(51.0, 65.0, 60.45454545454545)","(91.0, 140.0, 136.875)","(26.0, 34.0, 33.6551724137931)","(101.0, 130.0, 119.7560975609756)","(101.0, 160.0, 131.66666666666666)","(101.0, 160.0, 144.86486486486487)"
08-01-2023 15:24:15.570851,"(4.4, 5.0, 4.943686868686869)","(101.0, 400.0, 376.6666666666667)","(3.2, 3.95, 3.9052083333333334)","(5.5, 6.0, 5.900523560209424)","(6.0, 6.8, 6.774820143884892)","(31.0, 46.0, 44.8125)","(101.0, 210.0, 206.31578947368422)","(7.0, 8.4, 8.170048309178743)","(51.0, 65.0, 61.42857142857143)","(101.0, 140.0, 136.875)","(26.0, 34.0, 33.63636363636363)","(101.0, 130.0, 120.0)","(101.0, 150.0, 131.66666666666666)","(101.0, 160.0, 144.86486486486487)"
08-01-2023 15:24:16.904176,"(4.4, 5.0, 4.979176201372998)","(101.0, 400.0, 376.6666666666667)","(3.2, 3.9, 3.891310975609756)","(5.5, 6.2, 6.028679245283019)","(6.0, 6.8, 6.7652777777777775)","(31.0, 46.0, 44.8125)","(101.0, 210.0, 206.31578947368422)","(7.0, 8.2, 8.022857142857143)","(51.0, 65.0, 63.333333333333336)","(101.0, 140.0, 136.47058823529412)","(26.0, 34.0, 33.42574257425743)","(101.0, 130.0, 114.44444444444444)","(101.0, 150.0, 118.33333333333333)","(101.0, 160.0, 144.86486486486487)"
08-01-2023 15:24:18.285265,"(4.2, 5.0, 4.980131004366812)","(101.0, 400.0, 376.6666666666667)","(3.2, 3.9, 3.891310975609756)","(5.5, 6.2, 6.216216216216217)","(6.0, 6.8, 6.7652777777777775)","(31.0, 46.0, 58.148148148148145)","(101.0, 210.0, 206.31578947368422)","(7.0, 8.2, 8.122499999999999)","(51.0, 65.0, 63.57142857142857)","(101.0, 140.0, 136.875)","(26.0, 34.0, 33.42574257425743)","(101.0, 120.0, 112.85714285714286)","(101.0, 130.0, 118.33333333333333)","(101.0, 160.0, 144.86486486486487)"
08-01-2023 15:24:19.631998,"(4.2, 5.0, 4.979176201372998)","(101.0, 400.0, 376.6666666666667)","(3.2, 3.9, 3.8911854103343466)","(5.5, 6.4, 6.216216216216217)","(6.0, 6.8, 6.7652777777777775)","(31.0, 60.0, 45.46666666666667)","(101.0, 210.0, 206.31578947368422)","(7.0, 8.2, 8.052112676056337)","(51.0, 65.0, 63.18181818181818)","(101.0, 140.0, 136.66666666666666)","(26.0, 34.0, 33.38297872340426)","(101.0, 120.0, 105.18518518518519)","(101.0, 130.0, 114.64285714285714)","(101.0, 160.0, 144.86486486486487)"
08-01-2023 15:24:21.028148,"(4.2, 5.0, 4.961553030303031)","(101.0, 400.0, 365.0)","(3.2, 3.9, 3.85)","(5.5, 6.4, 6.375630252100841)","(6.0, 6.8, 6.762962962962963)","(31.0, 46.0, 45.8)","(101.0, 210.0, 206.31578947368422)","(7.0, 8.2, 8.11142857142857)","(61.0, 65.0, 60.5)","(101.0, 140.0, 136.875)","(26.0, 34.0, 33.44230769230769)","(101.0, 120.0, 105.71428571428571)","(101.0, 120.0, 115.0)","(101.0, 160.0, 144.86486486486487)"
08-01-2023 15:24:22.379881,"(4.2, 4.9, 4.856166982922201)","(101.0, 400.0, 365.0)","(3.2, 3.85, 3.848076923076923)","(5.5, 6.4, 6.460740740740741)","(6.0, 6.8, 6.762962962962963)","(31.0, 46.0, 45.8)","(101.0, 210.0, 206.31578947368422)","(7.0, 8.2, 8.07609756097561)","(61.0, 65.0, 64.28571428571429)","(101.0, 140.0, 137.05882352941177)","(26.0, 34.0, 33.44230769230769)","(101.0, 120.0, 105.71428571428571)","(101.0, 120.0, 108.84615384615384)","(101.0, 160.0, 145.0)"
08-01-2023 15:24:23.754981,"(4.2, 4.9, 4.850746268656716)","(101.0, 400.0, 376.6666666666667)","(3.2, 3.8, 3.7997134670487105)","(5.5, 6.6, 6.473214285714286)","(6.0, 6.8, 6.762962962962963)","(31.0, 46.0, 45.63636363636363)","(101.0, 210.0, 206.31578947368422)","(7.0, 8.2, 8.08)","(61.0, 70.0, 59.583333333333336)","(101.0, 140.0, 120.9090909090909)","(26.0, 34.0, 33.44230769230769)","(101.0, 120.0, 105.71428571428571)","(101.0, 110.0, 116.05263157894737)","(101.0, 160.0, 145.0)"
08-01-2023 15:24:25.084356,"(4.2, 5.0, 4.941559554413025)","(101.0, 400.0, 376.6666666666667)","(3.2, 3.8, 3.789431818181818)","(5.5, 6.6, 6.517412935323383)","(6.0, 6.8, 6.5079646017699115)","(31.0, 46.0, 45.63636363636363)","(101.0, 210.0, 206.31578947368422)","(7.0, 8.2, 8.084931506849315)","(51.0, 65.0, 59.583333333333336)","(91.0, 140.0, 110.0)","(26.0, 34.0, 33.44230769230769)","(101.0, 120.0, 105.71428571428571)","(101.0, 120.0, 106.66666666666667)","(101.0, 160.0, 145.0)"
08-01-2023 15:24:26.448086,"(4.2, 5.0, 4.945263157894737)","(101.0, 400.0, 376.6666666666667)","(3.2, 3.85, 3.8179310344827586)","(5.5, 6.6, 6.504424778761062)","(6.0, 6.6, 6.516129032258064)","(31.0, 46.0, 45.833333333333336)","(101.0, 210.0, 206.31578947368422)","(7.0, 8.2, 8.083870967741936)","(51.0, 65.0, 60.0)","(91.0, 120.0, 106.0)","(26.0, 34.0, 34.411764705882355)","(101.0, 120.0, 106.20689655172414)","(101.0, 110.0, 108.0)","(101.0, 160.0, 145.26315789473685)"
08-01-2023 15:24:27.761544,"(4.2, 5.0, 4.941747572815534)","(101.0, 400.0, 391.25)","(3.2, 3.85, 3.8179310344827586)","(5.5, 6.6, 6.522857142857143)","(6.0, 6.6, 6.532247557003258)","(31.0, 46.0, 47.5)","(101.0, 210.0, 206.66666666666666)","(7.0, 8.2, 8.104545454545454)","(51.0, 65.0, 62.142857142857146)","(91.0, 110.0, 104.28571428571429)","(26.0, 36.0, 35.0)","(101.0, 120.0, 107.5)","(101.0, 110.0, 114.54545454545455)","(101.0, 160.0, 146.0)"
08-01-2023 15:24:29.092638,"(4.2, 5.0, 4.910506798516687)","(101.0, 400.0, 380.0)","(3.2, 3.85, 3.8309426229508197)","(5.5, 6.6, 6.522857142857143)","(6.0, 6.6, 6.532247557003258)","(31.0, 48.0, 47.5)","(101.0, 210.0, 206.66666666666666)","(7.0, 8.2, 8.104545454545454)","(51.0, 65.0, 62.142857142857146)","(91.0, 110.0, 104.28571428571429)","(26.0, 36.0, 35.0)","(101.0, 120.0, 107.5)","(101.0, 120.0, 114.54545454545455)","(101.0, 160.0, 146.0)"
08-01-2023 15:24:30.487489,"(4.2, 5.0, 4.910506798516687)","(101.0, 400.0, 380.0)","(3.2, 3.85, 3.8309426229508197)","(5.5, 6.6, 6.522857142857143)","(6.0, 6.6, 6.532247557003258)","(31.0, 48.0, 47.5)","(101.0, 210.0, 206.66666666666666)","(7.0, 8.2, 8.104545454545454)","(51.0, 65.0, 62.142857142857146)","(101.0, 110.0, 104.28571428571429)","(26.0, 36.0, 35.0)","(101.0, 120.0, 107.5)","(101.0, 120.0, 114.54545454545455)","(101.0, 160.0, 146.0)"
08-01-2023 15:24:31.942345,"(4.2, 5.0, 4.932887189292543)","(101.0, 400.0, 383.3333333333333)","(3.2, 3.8, 3.78824200913242)","(5.5, 6.6, 6.526315789473684)","(6.0, 6.6, 6.525)","(31.0, 48.0, 46.285714285714285)","(101.0, 210.0, 206.66666666666666)","(7.0, 8.4, 8.233557046979865)","(51.0, 65.0, 64.0)","(91.0, 110.0, 112.72727272727272)","(26.0, 36.0, 35.4)","(101.0, 120.0, 108.57142857142857)","(101.0, 130.0, 114.0)","(101.0, 160.0, 146.0)"
08-01-2023 15:24:33.299582,"(4.2, 5.0, 4.932887189292543)","(101.0, 400.0, 383.3333333333333)","(3.2, 3.8, 3.787377450980392)","(5.5, 6.6, 6.496819787985865)","(6.0, 6.6, 6.533333333333333)","(31.0, 48.0, 45.69230769230769)","(101.0, 210.0, 206.66666666666666)","(7.0, 8.4, 8.206666666666665)","(51.0, 65.0, 67.03703703703704)","(91.0, 120.0, 112.5)","(26.0, 36.0, 35.43589743589744)","(101.0, 120.0, 101.48148148148148)","(101.0, 120.0, 114.0)","(101.0, 160.0, 146.0)"
08-01-2023 15:24:34.697367,"(4.2, 5.0, 4.933333333333334)","(101.0, 400.0, 383.3333333333333)","(3.2, 3.8, 3.787377450980392)","(5.5, 6.6, 6.493515358361774)","(6.0, 6.6, 6.556164383561644)","(31.0, 46.0, 45.69230769230769)","(101.0, 210.0, 206.66666666666666)","(7.0, 8.4, 8.20672268907563)","(51.0, 70.0, 67.03703703703704)","(91.0, 120.0, 112.5)","(26.0, 36.0, 35.46341463414634)","(101.0, 120.0, 105.0)","(101.0, 120.0, 112.0)","(101.0, 160.0, 146.0)"
