,Zipping Yvette,Icarus Bale,Jimmy Bale,Jazz Party,Red Fire Bay,My Name,Lightning Rocket,Tenement Hall
589,"[datetime.datetime(2022, 11, 28, 19, 6, 39, 986014), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 6, 39, 986014), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 6, 39, 986014), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 39, 986014), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 6, 39, 986014), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 6, 39, 986014), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 6, 39, 986014), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 6, 39, 986014), 3.1, 4.1]"
590,"[datetime.datetime(2022, 11, 28, 19, 6, 41, 109856), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 6, 41, 109856), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 6, 41, 109856), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 41, 109856), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 6, 41, 109856), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 6, 41, 109856), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 6, 41, 109856), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 6, 41, 109856), 3.1, 4.1]"
591,"[datetime.datetime(2022, 11, 28, 19, 6, 42, 236449), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 6, 42, 236449), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 6, 42, 236449), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 19, 6, 42, 236449), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 6, 42, 236449), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 6, 42, 236449), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 6, 42, 236449), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 6, 42, 236449), 3.1, 4.1]"
592,"[datetime.datetime(2022, 11, 28, 19, 6, 43, 361790), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 6, 43, 361790), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 6, 43, 361790), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 19, 6, 43, 361790), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 6, 43, 361790), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 6, 43, 361790), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 6, 43, 361790), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 6, 43, 361790), 3.1, 4.1]"
593,"[datetime.datetime(2022, 11, 28, 19, 6, 44, 490808), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 6, 44, 490808), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 6, 44, 490808), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 19, 6, 44, 490808), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 6, 44, 490808), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 6, 44, 490808), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 6, 44, 490808), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 6, 44, 490808), 3.1, 4.1]"
594,"[datetime.datetime(2022, 11, 28, 19, 6, 45, 614755), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 6, 45, 614755), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 6, 45, 614755), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 45, 614755), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 6, 45, 614755), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 6, 45, 614755), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 6, 45, 614755), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 6, 45, 614755), 3.1, 4.1]"
595,"[datetime.datetime(2022, 11, 28, 19, 6, 46, 743571), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 6, 46, 743571), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 6, 46, 743571), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 46, 743571), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 6, 46, 743571), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 6, 46, 743571), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 6, 46, 743571), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 6, 46, 743571), 3.1, 4.1]"
596,"[datetime.datetime(2022, 11, 28, 19, 6, 47, 872836), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 6, 47, 872836), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 6, 47, 872836), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 19, 6, 47, 872836), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 6, 47, 872836), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 6, 47, 872836), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 6, 47, 872836), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 6, 47, 872836), 3.1, 4.1]"
597,"[datetime.datetime(2022, 11, 28, 19, 6, 48, 996664), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 6, 48, 996664), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 6, 48, 996664), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 19, 6, 48, 996664), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 6, 48, 996664), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 6, 48, 996664), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 6, 48, 996664), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 6, 48, 996664), 3.1, 4.1]"
598,"[datetime.datetime(2022, 11, 28, 19, 6, 50, 132480), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 6, 50, 132480), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 6, 50, 132480), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 19, 6, 50, 132480), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 6, 50, 132480), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 6, 50, 132480), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 6, 50, 132480), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 6, 50, 132480), 3.1, 4.1]"
599,"[datetime.datetime(2022, 11, 28, 19, 6, 51, 265894), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 6, 51, 265894), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 6, 51, 265894), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 51, 265894), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 6, 51, 265894), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 6, 51, 265894), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 6, 51, 265894), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 6, 51, 265894), 3.1, 4.1]"
600,"[datetime.datetime(2022, 11, 28, 19, 6, 52, 399220), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 6, 52, 399220), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 6, 52, 399220), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 52, 399220), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 6, 52, 399220), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 6, 52, 399220), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 6, 52, 399220), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 6, 52, 399220), 3.1, 4.1]"
601,"[datetime.datetime(2022, 11, 28, 19, 6, 53, 549662), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 6, 53, 549662), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 6, 53, 549662), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 53, 549662), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 6, 53, 549662), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 6, 53, 549662), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 6, 53, 549662), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 6, 53, 549662), 3.1, 4.1]"
602,"[datetime.datetime(2022, 11, 28, 19, 6, 54, 694737), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 6, 54, 694737), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 6, 54, 694737), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 54, 694737), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 6, 54, 694737), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 6, 54, 694737), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 6, 54, 694737), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 6, 54, 694737), 3.1, 4.1]"
603,"[datetime.datetime(2022, 11, 28, 19, 6, 55, 830282), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 6, 55, 830282), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 6, 55, 830282), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 19, 6, 55, 830282), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 6, 55, 830282), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 6, 55, 830282), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 6, 55, 830282), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 6, 55, 830282), 3.1, 4.1]"
604,"[datetime.datetime(2022, 11, 28, 19, 6, 56, 968267), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 6, 56, 968267), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 6, 56, 968267), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 19, 6, 56, 968267), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 6, 56, 968267), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 6, 56, 968267), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 6, 56, 968267), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 6, 56, 968267), 3.1, 4.1]"
605,"[datetime.datetime(2022, 11, 28, 19, 6, 58, 88765), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 6, 58, 88765), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 6, 58, 88765), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 19, 6, 58, 88765), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 6, 58, 88765), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 6, 58, 88765), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 6, 58, 88765), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 6, 58, 88765), 3.1, 4.1]"
606,"[datetime.datetime(2022, 11, 28, 19, 6, 59, 220274), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 6, 59, 220274), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 6, 59, 220274), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 19, 6, 59, 220274), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 6, 59, 220274), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 6, 59, 220274), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 6, 59, 220274), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 6, 59, 220274), 3.1, 4.1]"
607,"[datetime.datetime(2022, 11, 28, 19, 7, 0, 347733), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 7, 0, 347733), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 7, 0, 347733), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 19, 7, 0, 347733), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 7, 0, 347733), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 7, 0, 347733), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 7, 0, 347733), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 7, 0, 347733), 3.1, 4.1]"
608,"[datetime.datetime(2022, 11, 28, 19, 7, 1, 469715), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 7, 1, 469715), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 7, 1, 469715), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 19, 7, 1, 469715), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 7, 1, 469715), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 7, 1, 469715), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 7, 1, 469715), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 7, 1, 469715), 3.1, 4.1]"
609,"[datetime.datetime(2022, 11, 28, 19, 7, 2, 594003), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 7, 2, 594003), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 7, 2, 594003), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 19, 7, 2, 594003), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 7, 2, 594003), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 7, 2, 594003), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 7, 2, 594003), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 7, 2, 594003), 3.1, 4.1]"
610,"[datetime.datetime(2022, 11, 28, 19, 7, 3, 713222), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 7, 3, 713222), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 7, 3, 713222), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 19, 7, 3, 713222), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 7, 3, 713222), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 7, 3, 713222), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 7, 3, 713222), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 7, 3, 713222), 3.1, 4.1]"
611,"[datetime.datetime(2022, 11, 28, 19, 7, 4, 843319), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 7, 4, 843319), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 7, 4, 843319), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 19, 7, 4, 843319), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 7, 4, 843319), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 7, 4, 843319), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 7, 4, 843319), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 7, 4, 843319), 3.1, 4.1]"
612,"[datetime.datetime(2022, 11, 28, 19, 7, 5, 970414), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 7, 5, 971415), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 7, 5, 971415), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 19, 7, 5, 971415), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 7, 5, 971415), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 7, 5, 971415), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 7, 5, 971415), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 7, 5, 971415), 3.1, 4.1]"
613,"[datetime.datetime(2022, 11, 28, 19, 7, 7, 102388), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 7, 7, 102388), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 7, 7, 102388), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 19, 7, 7, 102388), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 7, 7, 102388), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 7, 7, 102388), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 7, 7, 102388), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 7, 7, 102388), 3.1, 4.1]"
614,"[datetime.datetime(2022, 11, 28, 19, 7, 8, 233577), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 7, 8, 233577), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 7, 8, 233577), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 19, 7, 8, 233577), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 7, 8, 233577), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 7, 8, 233577), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 7, 8, 233577), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 7, 8, 233577), 3.1, 4.1]"
615,"[datetime.datetime(2022, 11, 28, 19, 7, 9, 365262), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 7, 9, 365262), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 7, 9, 365262), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 19, 7, 9, 365262), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 7, 9, 365262), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 7, 9, 365262), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 7, 9, 365262), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 7, 9, 365262), 3.1, 4.1]"
616,"[datetime.datetime(2022, 11, 28, 19, 7, 10, 495115), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 7, 10, 495115), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 7, 10, 495115), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 19, 7, 10, 495115), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 7, 10, 495115), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 7, 10, 495115), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 7, 10, 495115), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 7, 10, 495115), 3.1, 4.1]"
617,"[datetime.datetime(2022, 11, 28, 19, 7, 11, 646753), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 7, 11, 646753), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 7, 11, 646753), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 19, 7, 11, 646753), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 7, 11, 646753), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 7, 11, 646753), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 7, 11, 646753), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 7, 11, 646753), 3.1, 4.1]"
618,"[datetime.datetime(2022, 11, 28, 19, 7, 12, 777352), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 7, 12, 777352), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 7, 12, 777352), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 19, 7, 12, 777352), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 7, 12, 777352), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 7, 12, 777352), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 7, 12, 777352), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 7, 12, 777352), 3.1, 4.1]"
619,"[datetime.datetime(2022, 11, 28, 19, 7, 13, 913266), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 7, 13, 913266), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 7, 13, 913266), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 19, 7, 13, 913266), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 7, 13, 913266), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 7, 13, 913266), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 7, 13, 913266), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 7, 13, 913266), 3.1, 4.1]"
620,"[datetime.datetime(2022, 11, 28, 19, 7, 15, 70428), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 7, 15, 70428), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 7, 15, 70428), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 19, 7, 15, 70428), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 7, 15, 70428), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 7, 15, 70428), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 7, 15, 70428), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 7, 15, 70428), 3.1, 4.1]"
621,"[datetime.datetime(2022, 11, 28, 19, 7, 16, 198661), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 7, 16, 198661), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 7, 16, 198661), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 19, 7, 16, 198661), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 7, 16, 198661), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 7, 16, 198661), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 7, 16, 198661), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 7, 16, 198661), 3.1, 4.1]"
622,"[datetime.datetime(2022, 11, 28, 19, 7, 17, 355421), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 7, 17, 355421), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 7, 17, 355421), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 19, 7, 17, 355421), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 7, 17, 355421), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 7, 17, 355421), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 7, 17, 355421), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 7, 17, 355421), 3.1, 4.1]"
623,"[datetime.datetime(2022, 11, 28, 19, 7, 18, 504756), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 7, 18, 504756), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 7, 18, 504756), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 19, 7, 18, 504756), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 7, 18, 504756), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 7, 18, 504756), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 7, 18, 504756), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 7, 18, 504756), 3.1, 4.1]"
624,"[datetime.datetime(2022, 11, 28, 19, 7, 19, 660874), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 7, 19, 660874), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 7, 19, 660874), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 19, 7, 19, 660874), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 7, 19, 660874), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 7, 19, 660874), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 7, 19, 660874), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 7, 19, 660874), 3.1, 4.1]"
625,"[datetime.datetime(2022, 11, 28, 19, 7, 20, 794769), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 19, 7, 20, 794769), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 7, 20, 794769), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 19, 7, 20, 794769), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 7, 20, 794769), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 7, 20, 794769), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 7, 20, 794769), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 7, 20, 794769), 3.1, 4.1]"
626,"[datetime.datetime(2022, 11, 28, 19, 7, 21, 942106), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 19, 7, 21, 942106), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 7, 21, 942106), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 19, 7, 21, 942106), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 7, 21, 942106), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 7, 21, 942106), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 7, 21, 942106), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 7, 21, 942106), 3.1, 4.1]"
627,"[datetime.datetime(2022, 11, 28, 19, 7, 23, 72443), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 19, 7, 23, 72443), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 7, 23, 72443), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 19, 7, 23, 72443), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 7, 23, 72443), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 7, 23, 72443), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 7, 23, 72443), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 7, 23, 72443), 3.1, 4.1]"
628,"[datetime.datetime(2022, 11, 28, 19, 7, 24, 204059), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 19, 7, 24, 204059), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 7, 24, 204059), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 19, 7, 24, 204059), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 7, 24, 204059), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 7, 24, 204059), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 7, 24, 204059), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 7, 24, 204059), 3.1, 4.1]"
