,Bakersfield,Chihuly,Dictionary,Downtown Man,Lallegro,Lonergy,Nakedness,The Rooster,Hibernia Queen
08-01-2023 12:49:02.558091,"(7.5, 9.8, 9.612244897959183)","(3.8, 4.8, 4.734545454545454)","(5.5, 7.8, 7.212)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.36363636363636)","(10.0, 15.5, 15.0)","(4.0, 5.0, 4.82)","(5.0, 6.2, 5.736585365853658)","(9.0, 12.0, 11.25)"
08-01-2023 12:49:03.754396,"(7.5, 9.8, 9.612244897959183)","(3.8, 4.8, 4.734545454545454)","(5.5, 7.8, 7.212)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.36363636363636)","(10.0, 15.5, 15.0)","(4.0, 5.0, 4.82)","(5.0, 6.2, 5.736585365853658)","(9.0, 12.0, 11.25)"
08-01-2023 12:49:04.897022,"(7.5, 9.8, 9.612244897959183)","(3.8, 4.8, 4.734545454545454)","(5.5, 7.8, 7.212)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.36363636363636)","(10.0, 15.5, 15.0)","(4.0, 5.0, 4.82)","(5.0, 6.2, 5.736585365853658)","(9.0, 12.0, 11.25)"
08-01-2023 12:49:06.093439,"(7.5, 9.8, 9.612244897959183)","(3.8, 4.8, 4.734545454545454)","(5.5, 7.8, 7.212)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.36363636363636)","(10.0, 15.5, 15.0)","(4.0, 5.0, 4.82)","(5.0, 6.2, 5.736585365853658)","(9.0, 12.0, 11.25)"
08-01-2023 12:49:07.279088,"(7.5, 9.8, 9.612244897959183)","(3.8, 4.8, 4.734545454545454)","(5.5, 7.8, 7.212)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.36363636363636)","(10.0, 15.5, 15.0)","(4.0, 5.0, 4.82)","(5.0, 6.2, 5.736585365853658)","(9.0, 12.0, 11.25)"
08-01-2023 12:49:08.502642,"(7.5, 9.8, 9.612244897959183)","(3.8, 4.8, 4.734545454545454)","(5.5, 7.8, 7.212)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.36363636363636)","(10.0, 15.5, 15.0)","(4.0, 5.0, 4.706451612903226)","(5.0, 6.2, 5.736585365853658)","(9.0, 12.0, 11.25)"
08-01-2023 12:49:09.655701,"(7.5, 9.8, 9.612244897959183)","(3.8, 4.8, 4.738383838383839)","(5.5, 7.8, 7.212)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 35.333333333333336)","(10.0, 15.5, 15.0)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.736585365853658)","(9.0, 12.0, 11.25)"
08-01-2023 12:49:10.946310,"(7.5, 9.8, 9.619607843137254)","(3.8, 4.8, 4.738383838383839)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 35.333333333333336)","(10.0, 15.5, 15.125)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:12.173986,"(7.5, 9.8, 9.619607843137254)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 35.333333333333336)","(10.0, 15.5, 15.125)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:13.401320,"(7.5, 9.8, 9.619607843137254)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 35.333333333333336)","(10.0, 15.5, 15.125)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:14.699924,"(7.5, 9.8, 9.619607843137254)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 35.333333333333336)","(10.0, 15.5, 15.125)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:15.954909,"(7.5, 9.8, 9.619607843137254)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 35.333333333333336)","(10.0, 15.5, 15.125)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:17.202536,"(7.5, 9.8, 9.619607843137254)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 35.333333333333336)","(10.0, 15.5, 15.125)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:18.424699,"(7.5, 9.8, 9.619607843137254)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 35.333333333333336)","(10.0, 15.5, 15.125)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:19.693554,"(7.5, 9.8, 9.619607843137254)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 35.333333333333336)","(10.0, 15.5, 15.125)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:20.892191,"(7.5, 9.8, 9.619607843137254)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 35.333333333333336)","(10.0, 15.5, 15.125)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:22.109099,"(7.5, 9.8, 9.619607843137254)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 40.4)","(10.0, 15.5, 15.125)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:23.268893,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.125)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:24.388650,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.125)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:25.535622,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.125)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:26.626862,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.125)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:27.720888,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.125)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:28.865403,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.125)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:29.988584,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.125)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:31.115904,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.125)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:32.280192,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.125)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:33.441822,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.125)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:34.621173,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.125)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:35.749749,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.125)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:36.883036,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.125)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:37.983493,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.125)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:39.171404,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.125)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:40.424850,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.214285714285714)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:41.621684,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.214285714285714)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:42.886993,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.214285714285714)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:44.082172,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.214285714285714)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:45.314455,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.214285714285714)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:46.506402,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.214285714285714)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:47.669355,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.214285714285714)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:48.866751,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.214285714285714)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:49.944233,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.214285714285714)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:51.020301,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.214285714285714)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:52.090706,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.408)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.214285714285714)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:53.351360,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.423076923076923)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.214285714285714)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:54.555367,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.423076923076923)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.214285714285714)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:55.844740,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.423076923076923)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.214285714285714)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:57.030004,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.423076923076923)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.214285714285714)","(4.0, 4.8, 4.706451612903226)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:58.383667,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.423076923076923)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.214285714285714)","(4.0, 4.8, 4.721621621621622)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:49:59.616430,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.423076923076923)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.214285714285714)","(4.0, 4.8, 4.721621621621622)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:50:00.930736,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.423076923076923)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.214285714285714)","(4.0, 4.8, 4.721621621621622)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:50:02.225091,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.423076923076923)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.214285714285714)","(4.0, 4.8, 4.721621621621622)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:50:03.460837,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.423076923076923)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.214285714285714)","(4.0, 4.8, 4.721621621621622)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:50:05.007305,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.423076923076923)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.214285714285714)","(4.0, 4.8, 4.721621621621622)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:50:06.497550,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.423076923076923)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.214285714285714)","(4.0, 4.8, 4.721621621621622)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:50:07.695030,"(7.5, 9.8, 9.63859649122807)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.423076923076923)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.214285714285714)","(4.0, 4.8, 4.721621621621622)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:50:08.898064,"(7.5, 9.8, 9.619607843137254)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.423076923076923)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.214285714285714)","(4.0, 4.8, 4.721621621621622)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:50:10.077043,"(7.5, 9.8, 9.619607843137254)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 6.6499999999999995)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.214285714285714)","(4.0, 4.8, 5.158441558441559)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:50:11.314249,"(7.5, 9.8, 9.619607843137254)","(3.8, 4.8, 4.741904761904762)","(5.5, 6.8, 6.6499999999999995)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.214285714285714)","(4.0, 5.2, 5.158441558441559)","(5.0, 6.2, 5.838095238095238)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:50:12.437875,"(7.5, 9.8, 9.619607843137254)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 6.624)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.214285714285714)","(4.0, 5.2, 5.1567567567567565)","(5.0, 6.2, 6.107317073170732)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:50:13.563879,"(7.5, 9.8, 9.619607843137254)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.6, 7.475)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.214285714285714)","(4.0, 5.2, 5.1567567567567565)","(5.0, 6.2, 6.107317073170732)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:50:15.108932,"(7.5, 9.8, 9.619607843137254)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.6, 7.475)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 44.54545454545455)","(10.0, 15.5, 15.214285714285714)","(4.0, 5.2, 5.1567567567567565)","(5.0, 6.2, 6.107317073170732)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:50:16.347910,"(7.5, 9.8, 9.619607843137254)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.6, 7.475)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 36.0)","(10.0, 15.5, 15.214285714285714)","(4.0, 5.2, 5.066666666666667)","(5.0, 6.2, 6.107317073170732)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:50:17.724363,"(7.5, 9.8, 9.619607843137254)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.6, 7.036363636363636)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 36.0)","(10.0, 15.5, 15.214285714285714)","(4.0, 5.2, 5.066666666666667)","(5.0, 6.2, 6.107317073170732)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:50:19.045287,"(7.5, 9.8, 9.619607843137254)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.036363636363636)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 36.0)","(10.0, 15.5, 15.214285714285714)","(4.0, 5.2, 5.066666666666667)","(5.0, 6.2, 6.107317073170732)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:50:20.317981,"(7.5, 9.8, 9.619607843137254)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.036363636363636)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 36.0)","(10.0, 15.5, 15.214285714285714)","(4.0, 5.2, 5.066666666666667)","(5.0, 6.2, 6.107317073170732)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:50:21.739883,"(7.5, 9.8, 9.619607843137254)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 7.036363636363636)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 36.0)","(10.0, 15.5, 15.214285714285714)","(4.0, 5.2, 5.066666666666667)","(5.0, 6.2, 6.107317073170732)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:50:23.071697,"(7.5, 9.8, 9.619607843137254)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 6.624)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 36.0)","(10.0, 15.5, 15.214285714285714)","(4.0, 5.2, 5.066666666666667)","(5.0, 6.2, 6.107317073170732)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:50:24.276788,"(7.5, 9.8, 9.619607843137254)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 6.624)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 37.333333333333336)","(10.0, 15.5, 15.214285714285714)","(4.0, 5.2, 5.1000000000000005)","(5.0, 6.2, 6.110236220472441)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:50:25.454025,"(7.5, 9.8, 9.619607843137254)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 6.624)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 37.333333333333336)","(10.0, 15.5, 15.214285714285714)","(4.0, 5.2, 5.1000000000000005)","(5.0, 6.2, 6.110236220472441)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:50:26.594130,"(7.5, 9.8, 9.619607843137254)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 6.624)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 36.0)","(10.0, 15.5, 15.214285714285714)","(4.0, 5.2, 5.1000000000000005)","(5.0, 6.2, 6.110236220472441)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:50:27.686701,"(7.5, 9.8, 9.619607843137254)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 6.624)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 36.0)","(10.0, 15.5, 15.214285714285714)","(4.0, 5.2, 5.1000000000000005)","(5.0, 6.2, 6.110236220472441)","(9.0, 12.0, 11.666666666666666)"
08-01-2023 12:50:28.789642,"(7.5, 9.8, 9.619607843137254)","(3.8, 4.8, 4.741904761904762)","(5.5, 7.8, 6.624)","(101.0, 190.0, 143.33333333333334)","(21.0, 48.0, 36.0)","(10.0, 15.5, 15.214285714285714)","(4.0, 5.2, 5.1000000000000005)","(5.0, 6.2, 6.110236220472441)","(9.0, 12.0, 11.666666666666666)"
