,Precious Boy,Debs Baby,Spot Of Rum,Magnum Key Eye,Mac Fly,Mexican Mavis,Twin Turbo
09-01-2023 18:14:36.278769,"(3.6, 4.9, 4.666666666666667)","(41.0, 85.0, 78.5)","(61.0, 350.0, 163.33333333333331)","(10.0, 24.0, 19.0)","(2.4, 2.82, 2.6955555555555555)","(26.0, 80.0, 59.46666666666667)","(2.35, 3.25, 3.147727272727273)"
09-01-2023 18:14:37.424761,"(3.6, 4.9, 4.666666666666667)","(41.0, 85.0, 78.5)","(61.0, 350.0, 163.33333333333331)","(10.0, 24.0, 19.0)","(2.4, 2.82, 2.6955555555555555)","(26.0, 80.0, 59.46666666666667)","(2.35, 3.25, 3.147727272727273)"
09-01-2023 18:14:38.432397,"(3.6, 4.9, 4.666666666666667)","(41.0, 85.0, 78.5)","(61.0, 350.0, 163.33333333333331)","(10.0, 24.0, 19.0)","(2.4, 2.82, 2.6955555555555555)","(26.0, 80.0, 59.46666666666667)","(2.35, 3.25, 3.147727272727273)"
09-01-2023 18:14:39.548417,"(3.6, 4.9, 4.637499999999999)","(41.0, 85.0, 78.5)","(61.0, 350.0, 163.33333333333331)","(10.0, 24.0, 19.0)","(2.4, 2.82, 2.5414285714285714)","(26.0, 80.0, 59.46666666666667)","(2.35, 3.25, 3.1634615384615383)"
09-01-2023 18:14:40.656374,"(3.6, 4.9, 4.637499999999999)","(41.0, 85.0, 78.5)","(61.0, 350.0, 163.33333333333331)","(10.0, 24.0, 19.0)","(2.4, 2.82, 2.5414285714285714)","(26.0, 80.0, 59.46666666666667)","(2.35, 3.25, 3.147727272727273)"
09-01-2023 18:14:41.702617,"(3.6, 4.9, 4.637499999999999)","(41.0, 85.0, 75.75)","(61.0, 350.0, 163.33333333333331)","(10.0, 24.0, 19.0)","(2.4, 2.82, 2.7435294117647056)","(26.0, 80.0, 59.46666666666667)","(2.35, 3.25, 3.147727272727273)"
09-01-2023 18:14:42.764961,"(3.6, 4.9, 4.642857142857142)","(41.0, 85.0, 80.88888888888889)","(61.0, 350.0, 163.33333333333331)","(10.0, 24.0, 19.0)","(2.4, 2.82, 2.7435294117647056)","(26.0, 80.0, 59.46666666666667)","(2.35, 3.25, 3.147727272727273)"
09-01-2023 18:14:43.930557,"(3.6, 4.9, 4.642857142857142)","(41.0, 85.0, 80.88888888888889)","(61.0, 350.0, 163.33333333333331)","(10.0, 24.0, 19.0)","(2.4, 2.82, 2.716551724137931)","(26.0, 80.0, 59.46666666666667)","(2.35, 3.25, 3.2785714285714285)"
09-01-2023 18:14:45.099156,"(3.6, 4.9, 4.642857142857142)","(41.0, 85.0, 80.88888888888889)","(61.0, 340.0, 205.0)","(10.0, 24.0, 19.0)","(2.4, 2.82, 2.773333333333333)","(26.0, 80.0, 59.46666666666667)","(2.35, 3.3, 3.378125)"
09-01-2023 18:14:46.287360,"(3.6, 4.9, 4.63)","(41.0, 85.0, 80.88888888888889)","(61.0, 330.0, 125.55555555555556)","(10.0, 24.0, 19.0)","(2.4, 2.78, 2.749767441860465)","(26.0, 80.0, 59.46666666666667)","(2.35, 3.4, 3.2636363636363637)"
09-01-2023 18:14:47.426755,"(3.6, 4.9, 4.63)","(41.0, 85.0, 80.88888888888889)","(61.0, 320.0, 195.0)","(10.0, 24.0, 19.0)","(2.4, 2.78, 2.749767441860465)","(26.0, 80.0, 59.46666666666667)","(2.35, 3.4, 3.2333333333333334)"
09-01-2023 18:14:48.548531,"(3.6, 4.9, 4.63)","(41.0, 85.0, 80.88888888888889)","(61.0, 320.0, 195.0)","(10.0, 24.0, 19.0)","(2.4, 2.78, 2.749767441860465)","(26.0, 80.0, 59.46666666666667)","(2.35, 3.35, 3.28)"
09-01-2023 18:14:49.697969,"(3.6, 4.9, 4.63)","(41.0, 85.0, 80.88888888888889)","(61.0, 320.0, 195.0)","(10.0, 24.0, 19.0)","(2.4, 2.78, 2.71)","(26.0, 80.0, 59.46666666666667)","(2.35, 3.4, 3.28)"
09-01-2023 18:14:50.800959,"(3.6, 4.9, 4.63)","(41.0, 85.0, 80.88888888888889)","(61.0, 300.0, 242.5)","(10.0, 24.0, 19.0)","(2.4, 2.78, 2.71)","(26.0, 80.0, 59.46666666666667)","(2.35, 3.4, 3.25)"
09-01-2023 18:14:51.978706,"(3.6, 4.9, 4.66)","(41.0, 85.0, 80.88888888888889)","(61.0, 290.0, 120.76923076923077)","(10.0, 24.0, 19.0)","(2.4, 2.78, 2.71)","(26.0, 80.0, 59.46666666666667)","(2.35, 3.4, 3.25)"
09-01-2023 18:14:53.023531,"(3.6, 4.9, 4.66)","(41.0, 85.0, 80.88888888888889)","(61.0, 260.0, 212.5)","(10.0, 24.0, 19.0)","(2.4, 2.78, 2.71)","(26.0, 80.0, 59.46666666666667)","(2.35, 3.4, 3.2333333333333334)"
09-01-2023 18:14:53.986761,"(3.6, 4.9, 4.66)","(41.0, 85.0, 80.88888888888889)","(61.0, 240.0, 197.5)","(10.0, 24.0, 19.0)","(2.4, 2.78, 2.71)","(26.0, 80.0, 59.46666666666667)","(2.35, 3.4, 3.2333333333333334)"
09-01-2023 18:14:54.962071,"(3.6, 4.9, 4.66)","(41.0, 85.0, 80.88888888888889)","(61.0, 220.0, 182.5)","(10.0, 24.0, 19.0)","(2.4, 2.78, 2.71)","(26.0, 80.0, 59.46666666666667)","(2.35, 3.4, 3.2333333333333334)"
09-01-2023 18:14:55.994696,"(3.6, 4.9, 4.7)","(41.0, 85.0, 80.88888888888889)","(61.0, 220.0, 126.25)","(10.0, 24.0, 19.0)","(2.4, 2.78, 2.6696969696969695)","(26.0, 80.0, 59.46666666666667)","(2.35, 3.4, 3.1999999999999997)"
09-01-2023 18:14:57.040126,"(3.6, 4.9, 4.7)","(41.0, 85.0, 80.88888888888889)","(61.0, 200.0, 167.5)","(10.0, 24.0, 19.0)","(2.4, 2.78, 2.6696969696969695)","(26.0, 80.0, 59.46666666666667)","(2.35, 3.4, 3.1999999999999997)"
09-01-2023 18:14:58.143287,"(3.6, 4.9, 4.642857142857142)","(41.0, 85.0, 80.88888888888889)","(61.0, 200.0, 167.5)","(10.0, 24.0, 19.0)","(2.4, 2.78, 2.6696969696969695)","(26.0, 80.0, 59.46666666666667)","(2.35, 3.4, 3.1999999999999997)"
09-01-2023 18:14:59.277734,"(3.6, 4.9, 4.63)","(41.0, 85.0, 80.88888888888889)","(61.0, 200.0, 167.5)","(10.0, 24.0, 19.0)","(2.4, 2.78, 2.6696969696969695)","(26.0, 80.0, 59.46666666666667)","(2.35, 3.4, 3.1999999999999997)"
09-01-2023 18:15:00.380268,"(3.6, 4.9, 4.642857142857142)","(41.0, 85.0, 80.88888888888889)","(61.0, 200.0, 167.5)","(10.0, 24.0, 19.0)","(2.4, 2.78, 2.6696969696969695)","(26.0, 80.0, 59.46666666666667)","(2.35, 3.4, 3.1999999999999997)"
09-01-2023 18:15:01.458889,"(3.6, 4.9, 4.642857142857142)","(41.0, 85.0, 80.88888888888889)","(61.0, 200.0, 167.5)","(10.0, 24.0, 19.0)","(2.4, 2.78, 2.6696969696969695)","(26.0, 80.0, 59.46666666666667)","(2.35, 3.4, 3.1999999999999997)"
09-01-2023 18:15:02.502467,"(3.6, 4.9, 4.642857142857142)","(41.0, 85.0, 80.88888888888889)","(61.0, 200.0, 167.5)","(10.0, 24.0, 19.0)","(2.4, 2.78, 2.6696969696969695)","(26.0, 80.0, 59.46666666666667)","(2.35, 3.4, 3.1999999999999997)"
09-01-2023 18:15:03.573184,"(3.6, 4.9, 4.642857142857142)","(41.0, 85.0, 80.88888888888889)","(61.0, 200.0, 167.5)","(10.0, 24.0, 19.0)","(2.4, 2.78, 2.6696969696969695)","(26.0, 80.0, 59.46666666666667)","(2.35, 3.4, 3.2181818181818183)"
09-01-2023 18:15:04.663556,"(3.6, 4.9, 4.63)","(41.0, 85.0, 80.88888888888889)","(61.0, 200.0, 148.0)","(10.0, 24.0, 19.0)","(2.4, 2.78, 2.6696969696969695)","(26.0, 80.0, 59.46666666666667)","(2.35, 3.4, 3.1999999999999997)"
09-01-2023 18:15:05.788549,"(3.6, 4.9, 4.642857142857142)","(41.0, 85.0, 73.33333333333333)","(61.0, 190.0, 124.28571428571428)","(10.0, 23.0, 15.5)","(2.4, 2.78, 2.6696969696969695)","(26.0, 80.0, 48.5)","(2.35, 3.4, 3.1999999999999997)"
09-01-2023 18:15:06.845618,"(3.6, 4.9, 4.642857142857142)","(41.0, 85.0, 74.28571428571428)","(61.0, 180.0, 130.0)","(10.0, 23.0, 15.285714285714286)","(2.4, 2.78, 2.5584615384615383)","(26.0, 80.0, 48.5)","(2.35, 3.4, 3.196875)"
09-01-2023 18:15:07.843419,"(3.6, 4.9, 4.642857142857142)","(41.0, 85.0, 75.0)","(61.0, 170.0, 144.0909090909091)","(10.0, 23.0, 15.285714285714286)","(2.4, 2.78, 2.5584615384615383)","(26.0, 80.0, 71.63636363636364)","(2.35, 3.4, 3.216666666666667)"
09-01-2023 18:15:08.895356,"(3.6, 4.9, 4.642857142857142)","(41.0, 85.0, 67.14285714285714)","(61.0, 160.0, 140.0)","(10.0, 23.0, 18.0)","(2.4, 2.78, 2.66)","(26.0, 75.0, 61.333333333333336)","(2.35, 3.35, 3.2125)"
09-01-2023 18:15:09.866637,"(3.6, 4.9, 4.63)","(41.0, 85.0, 72.5)","(61.0, 150.0, 126.36363636363637)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.66)","(26.0, 80.0, 61.333333333333336)","(2.35, 3.4, 3.196875)"
09-01-2023 18:15:10.898461,"(3.6, 4.9, 4.63)","(41.0, 85.0, 76.66666666666667)","(61.0, 150.0, 97.5)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.66)","(26.0, 80.0, 60.10526315789474)","(2.35, 3.4, 3.196875)"
09-01-2023 18:15:11.975036,"(3.6, 4.9, 4.63)","(41.0, 85.0, 76.66666666666667)","(61.0, 150.0, 117.5)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.66)","(26.0, 80.0, 60.10526315789474)","(2.35, 3.4, 3.196875)"
09-01-2023 18:15:13.021585,"(3.6, 4.9, 4.63)","(41.0, 80.0, 78.33333333333333)","(61.0, 150.0, 108.0)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.66)","(26.0, 80.0, 60.10526315789474)","(2.35, 3.4, 3.196875)"
09-01-2023 18:15:14.030068,"(3.6, 4.9, 4.63)","(41.0, 80.0, 78.33333333333333)","(61.0, 150.0, 117.6923076923077)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.66)","(26.0, 80.0, 60.10526315789474)","(2.35, 3.4, 3.196875)"
09-01-2023 18:15:15.098829,"(3.6, 4.9, 4.63)","(41.0, 80.0, 78.33333333333333)","(61.0, 150.0, 131.66666666666666)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.66)","(26.0, 80.0, 60.10526315789474)","(2.35, 3.4, 3.196875)"
09-01-2023 18:15:16.142056,"(3.6, 4.9, 4.54)","(41.0, 80.0, 78.33333333333333)","(61.0, 150.0, 135.71428571428572)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.66)","(26.0, 80.0, 60.10526315789474)","(2.35, 3.4, 3.196875)"
09-01-2023 18:15:17.182325,"(3.6, 4.8, 4.6)","(41.0, 80.0, 78.33333333333333)","(61.0, 150.0, 135.71428571428572)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.66)","(26.0, 80.0, 60.10526315789474)","(2.35, 3.4, 3.196875)"
09-01-2023 18:15:18.268262,"(3.6, 4.8, 4.5375)","(41.0, 80.0, 78.33333333333333)","(61.0, 170.0, 150.0)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.7097560975609754)","(26.0, 80.0, 60.10526315789474)","(2.35, 3.4, 3.196875)"
09-01-2023 18:15:19.399200,"(3.6, 4.8, 4.5375)","(41.0, 85.0, 77.3076923076923)","(61.0, 170.0, 132.5)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.5914285714285716)","(26.0, 80.0, 60.10526315789474)","(2.35, 3.4, 3.196875)"
09-01-2023 18:15:20.541097,"(3.6, 4.8, 4.5375)","(41.0, 85.0, 77.3076923076923)","(61.0, 170.0, 145.0)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.5914285714285716)","(26.0, 80.0, 60.10526315789474)","(2.35, 3.4, 3.196875)"
09-01-2023 18:15:21.600283,"(3.6, 4.8, 4.5375)","(41.0, 85.0, 77.3076923076923)","(61.0, 170.0, 145.0)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.722608695652174)","(26.0, 80.0, 60.10526315789474)","(2.35, 3.4, 3.196875)"
09-01-2023 18:15:22.612809,"(3.6, 4.8, 4.5375)","(41.0, 85.0, 77.3076923076923)","(61.0, 170.0, 145.0)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.6999999999999997)","(26.0, 80.0, 56.0)","(2.35, 3.4, 3.196875)"
09-01-2023 18:15:23.633812,"(3.6, 4.8, 4.5375)","(41.0, 85.0, 77.3076923076923)","(61.0, 170.0, 145.0)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.625714285714286)","(26.0, 80.0, 55.57142857142857)","(2.35, 3.4, 3.196875)"
09-01-2023 18:15:24.595097,"(3.6, 4.8, 4.5375)","(41.0, 85.0, 77.3076923076923)","(61.0, 160.0, 154.28571428571428)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.625714285714286)","(26.0, 80.0, 55.57142857142857)","(2.35, 3.4, 3.196875)"
09-01-2023 18:15:25.661870,"(3.6, 4.8, 4.5375)","(41.0, 85.0, 78.33333333333333)","(61.0, 160.0, 154.28571428571428)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.625714285714286)","(26.0, 80.0, 57.2)","(2.35, 3.4, 3.196875)"
09-01-2023 18:15:26.742762,"(3.6, 4.8, 4.5375)","(41.0, 85.0, 78.33333333333333)","(61.0, 160.0, 154.28571428571428)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.63)","(26.0, 80.0, 49.68421052631579)","(2.35, 3.4, 3.196875)"
09-01-2023 18:15:27.829862,"(3.6, 4.8, 4.5375)","(41.0, 85.0, 78.33333333333333)","(61.0, 160.0, 154.28571428571428)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.63)","(26.0, 80.0, 49.578947368421055)","(2.35, 3.4, 3.196875)"
09-01-2023 18:15:28.860172,"(3.6, 4.8, 4.5375)","(41.0, 85.0, 78.33333333333333)","(61.0, 160.0, 154.28571428571428)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.63)","(26.0, 80.0, 53.72727272727273)","(2.35, 3.4, 3.196875)"
09-01-2023 18:15:29.907294,"(3.6, 4.8, 4.5375)","(41.0, 85.0, 78.33333333333333)","(61.0, 160.0, 154.28571428571428)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.63)","(26.0, 80.0, 58.592592592592595)","(2.35, 3.4, 3.196875)"
09-01-2023 18:15:30.894874,"(3.6, 4.8, 4.5375)","(41.0, 85.0, 78.33333333333333)","(61.0, 160.0, 154.28571428571428)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.6882352941176473)","(26.0, 80.0, 56.34782608695652)","(2.35, 3.4, 3.196875)"
09-01-2023 18:15:32.048890,"(3.6, 4.8, 4.5375)","(41.0, 85.0, 78.33333333333333)","(61.0, 160.0, 154.28571428571428)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.6871428571428573)","(26.0, 80.0, 60.57142857142857)","(2.35, 3.4, 3.196875)"
09-01-2023 18:15:33.123956,"(3.6, 4.8, 4.5375)","(41.0, 85.0, 78.33333333333333)","(61.0, 160.0, 154.28571428571428)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.687692307692308)","(26.0, 80.0, 63.333333333333336)","(2.35, 3.4, 3.196875)"
09-01-2023 18:15:34.208926,"(3.6, 4.8, 4.5375)","(41.0, 85.0, 78.33333333333333)","(61.0, 160.0, 153.33333333333334)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.687692307692308)","(26.0, 80.0, 63.333333333333336)","(2.35, 3.4, 3.196875)"
09-01-2023 18:15:35.278748,"(3.6, 4.8, 4.5375)","(41.0, 85.0, 78.33333333333333)","(61.0, 160.0, 153.33333333333334)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.69)","(26.0, 80.0, 63.333333333333336)","(2.35, 3.4, 3.1941176470588233)"
09-01-2023 18:15:36.390989,"(3.6, 4.8, 4.5375)","(41.0, 85.0, 78.33333333333333)","(61.0, 160.0, 153.33333333333334)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.687692307692308)","(26.0, 80.0, 64.4)","(2.35, 3.4, 3.1826086956521737)"
09-01-2023 18:15:37.463603,"(3.6, 4.8, 4.5375)","(41.0, 85.0, 78.33333333333333)","(61.0, 160.0, 153.33333333333334)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.687692307692308)","(26.0, 80.0, 64.4)","(2.35, 3.4, 3.1875)"
09-01-2023 18:15:38.601879,"(3.6, 4.8, 4.5375)","(41.0, 85.0, 78.33333333333333)","(61.0, 160.0, 153.33333333333334)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.69)","(26.0, 80.0, 64.4)","(2.35, 3.35, 3.1875)"
09-01-2023 18:15:39.699898,"(3.6, 4.8, 4.5375)","(41.0, 85.0, 78.33333333333333)","(61.0, 160.0, 145.0)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.69)","(26.0, 80.0, 63.65384615384615)","(2.35, 3.35, 3.1875)"
09-01-2023 18:15:40.784811,"(3.6, 4.8, 4.5375)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 145.0)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.69)","(26.0, 80.0, 62.10526315789474)","(2.35, 3.35, 3.1875)"
09-01-2023 18:15:41.842360,"(3.6, 4.8, 4.5375)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 140.0)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.687692307692308)","(26.0, 80.0, 64.54545454545455)","(2.35, 3.35, 3.1875)"
09-01-2023 18:15:42.862631,"(3.6, 4.8, 4.5375)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 140.0)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.687692307692308)","(26.0, 80.0, 64.54545454545455)","(2.35, 3.35, 3.1875)"
09-01-2023 18:15:43.859887,"(3.6, 4.8, 4.5375)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 140.0)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.687692307692308)","(26.0, 80.0, 64.54545454545455)","(2.35, 3.35, 3.1875)"
09-01-2023 18:15:44.838437,"(3.6, 4.8, 4.5375)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 140.0)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.69)","(26.0, 80.0, 70.0)","(2.35, 3.35, 3.1875)"
09-01-2023 18:15:45.921698,"(3.6, 4.8, 4.5375)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 140.0)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.69)","(26.0, 80.0, 70.0)","(2.35, 3.35, 3.1875)"
09-01-2023 18:15:47.000562,"(3.6, 4.8, 4.5375)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 140.0)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.687692307692308)","(26.0, 80.0, 70.0)","(2.35, 3.35, 3.1875)"
09-01-2023 18:15:48.126816,"(3.6, 4.8, 4.5375)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 140.0)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.687692307692308)","(26.0, 80.0, 72.3076923076923)","(2.35, 3.35, 3.1875)"
09-01-2023 18:15:49.233516,"(3.6, 4.8, 4.53)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 140.0)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.687692307692308)","(26.0, 80.0, 70.0)","(2.35, 3.35, 3.1875)"
09-01-2023 18:15:50.329300,"(3.6, 4.8, 4.53)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 140.0)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.69)","(26.0, 80.0, 69.0909090909091)","(2.35, 3.35, 3.1875)"
09-01-2023 18:15:51.408853,"(3.6, 4.8, 4.53)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 140.0)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.69)","(26.0, 80.0, 69.0909090909091)","(2.35, 3.35, 3.1875)"
09-01-2023 18:15:52.474310,"(3.6, 4.8, 4.53)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 140.0)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.69)","(26.0, 80.0, 69.0909090909091)","(2.35, 3.35, 3.1875)"
09-01-2023 18:15:53.603157,"(3.6, 4.8, 4.53)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 140.0)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.716842105263158)","(26.0, 80.0, 69.0909090909091)","(2.35, 3.35, 3.1852941176470586)"
09-01-2023 18:15:54.660606,"(3.6, 4.8, 4.53)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 140.0)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.7270588235294118)","(26.0, 80.0, 69.0909090909091)","(2.35, 3.35, 3.1852941176470586)"
09-01-2023 18:15:55.695620,"(3.6, 4.8, 4.53)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 140.0)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.7270588235294118)","(26.0, 80.0, 69.0909090909091)","(2.35, 3.35, 3.1852941176470586)"
09-01-2023 18:15:56.671980,"(3.6, 4.8, 4.53)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 135.71428571428572)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.7270588235294118)","(26.0, 80.0, 69.0909090909091)","(2.35, 3.35, 3.1852941176470586)"
09-01-2023 18:15:57.673313,"(3.6, 4.8, 4.53)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 135.71428571428572)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.7270588235294118)","(26.0, 80.0, 70.76923076923077)","(2.35, 3.35, 3.1852941176470586)"
09-01-2023 18:15:58.638948,"(3.6, 4.8, 4.53)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 135.71428571428572)","(10.0, 22.0, 18.0)","(2.4, 2.78, 2.6566666666666667)","(26.0, 80.0, 70.76923076923077)","(2.35, 3.35, 3.1928571428571426)"
09-01-2023 18:15:59.676208,"(3.6, 4.8, 4.53)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 135.71428571428572)","(10.0, 22.0, 18.0)","(2.4, 2.74, 2.64)","(26.0, 80.0, 70.76923076923077)","(2.35, 3.35, 3.1928571428571426)"
09-01-2023 18:16:00.768458,"(3.6, 4.8, 4.53)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 135.71428571428572)","(10.0, 22.0, 18.0)","(2.4, 2.74, 2.62)","(26.0, 80.0, 70.76923076923077)","(2.35, 3.35, 3.1928571428571426)"
09-01-2023 18:16:01.871865,"(3.6, 4.8, 4.53)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 135.71428571428572)","(10.0, 22.0, 18.0)","(2.4, 2.74, 2.6094736842105264)","(26.0, 80.0, 70.76923076923077)","(2.35, 3.35, 3.1928571428571426)"
09-01-2023 18:16:02.914018,"(3.6, 4.8, 4.53)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 135.71428571428572)","(10.0, 22.0, 18.0)","(2.4, 2.72, 2.6094736842105264)","(26.0, 80.0, 70.76923076923077)","(2.35, 3.35, 3.214285714285714)"
09-01-2023 18:16:03.974521,"(3.6, 4.8, 4.53)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 135.71428571428572)","(10.0, 22.0, 18.0)","(2.4, 2.72, 2.6094736842105264)","(26.0, 80.0, 70.76923076923077)","(2.35, 3.3, 3.2)"
09-01-2023 18:16:04.967079,"(3.6, 4.8, 4.53)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 135.71428571428572)","(10.0, 22.0, 18.0)","(2.4, 2.72, 2.6094736842105264)","(26.0, 80.0, 70.76923076923077)","(2.35, 3.35, 3.225)"
09-01-2023 18:16:06.048513,"(3.6, 4.8, 4.542857142857143)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 135.71428571428572)","(10.0, 22.0, 18.0)","(2.4, 2.72, 2.6094736842105264)","(26.0, 80.0, 70.76923076923077)","(2.35, 3.35, 3.225)"
09-01-2023 18:16:07.117410,"(3.6, 4.8, 4.542857142857143)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 135.71428571428572)","(10.0, 22.0, 18.0)","(2.4, 2.72, 2.6245454545454545)","(26.0, 80.0, 70.76923076923077)","(2.35, 3.35, 3.2)"
09-01-2023 18:16:08.215867,"(3.6, 4.8, 4.53)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 135.71428571428572)","(10.0, 22.0, 18.0)","(2.4, 2.72, 2.6094736842105264)","(26.0, 80.0, 70.76923076923077)","(2.35, 3.35, 3.2)"
09-01-2023 18:16:09.325426,"(3.6, 4.8, 4.53)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 135.71428571428572)","(10.0, 22.0, 18.0)","(2.4, 2.72, 2.6094736842105264)","(26.0, 80.0, 70.76923076923077)","(2.35, 3.35, 3.2)"
09-01-2023 18:16:10.397972,"(3.6, 4.8, 4.53)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 135.71428571428572)","(10.0, 22.0, 18.0)","(2.4, 2.72, 2.6094736842105264)","(26.0, 80.0, 70.76923076923077)","(2.35, 3.35, 3.2)"
09-01-2023 18:16:11.501034,"(3.6, 4.8, 4.53)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 135.71428571428572)","(10.0, 22.0, 18.0)","(2.4, 2.72, 2.6094736842105264)","(26.0, 80.0, 70.76923076923077)","(2.35, 3.35, 3.2)"
09-01-2023 18:16:12.546003,"(3.6, 4.8, 4.514285714285714)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 135.71428571428572)","(10.0, 22.0, 18.0)","(2.4, 2.72, 2.6094736842105264)","(26.0, 80.0, 70.76923076923077)","(2.35, 3.35, 3.2)"
09-01-2023 18:16:13.618576,"(3.6, 4.8, 4.53)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 135.71428571428572)","(10.0, 22.0, 18.0)","(2.4, 2.72, 2.6094736842105264)","(26.0, 80.0, 70.76923076923077)","(2.35, 3.35, 3.2)"
09-01-2023 18:16:14.689187,"(3.6, 4.8, 4.53)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 135.71428571428572)","(10.0, 22.0, 18.0)","(2.4, 2.72, 2.6094736842105264)","(26.0, 80.0, 70.76923076923077)","(2.35, 3.35, 3.2)"
09-01-2023 18:16:15.675359,"(3.6, 4.8, 4.53)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 135.71428571428572)","(10.0, 22.0, 18.0)","(2.4, 2.72, 2.6094736842105264)","(26.0, 80.0, 70.76923076923077)","(2.35, 3.35, 3.2)"
09-01-2023 18:16:16.687475,"(3.6, 4.8, 4.53)","(41.0, 85.0, 78.33333333333333)","(61.0, 170.0, 141.42857142857142)","(10.0, 22.0, 15.75)","(2.4, 2.72, 2.6094736842105264)","(26.0, 80.0, 70.76923076923077)","(2.35, 3.35, 3.2)"
