,Chromozone Nz,Cmonbabylitemyfire,Lollipop,Ingermarla,Alcatraz Girl,Princess Chilla,Mahindi Nz,Superior Delight,Eastbro Erin,Lady Of The Arts
12-01-2023 18:20:40.252613,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:20:41.428222,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:20:42.751115,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:20:44.070717,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:20:45.265719,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:20:46.439314,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:20:47.584354,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:20:48.902823,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:20:50.130369,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:20:51.376403,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:20:52.624546,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:20:53.874710,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:20:55.050671,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:20:56.202822,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:20:57.313230,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:20:58.462364,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:20:59.659499,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:00.879955,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:02.066131,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:03.328842,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:04.771759,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:06.024818,"(101.0, 99999, 99990)","(3.0, 3.45, 3.254166666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:07.255211,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:08.736457,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:10.078886,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:11.340897,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:12.627911,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:13.799041,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:14.984875,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:16.248311,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:17.547336,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:18.747680,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:19.985129,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:21.232749,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:22.472411,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:23.726852,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:24.967337,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:26.345166,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:27.689336,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:29.025964,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:30.252207,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:31.853947,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.85714285714286)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:33.392465,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:34.969575,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 7.353846153846154)"
12-01-2023 18:21:36.528990,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:38.027598,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 15.32)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:39.369483,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 19.0, 13.666666666666666)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 51.0)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 5.9)"
12-01-2023 18:21:40.822886,"(101.0, 99999, 99990)","(3.0, 3.45, 3.283333333333333)","(11.0, 19.0, 11.5)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 41.285714285714285)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 7.372727272727273)"
12-01-2023 18:21:42.222400,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 14.0, 11.5)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 41.285714285714285)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 7.372727272727273)"
12-01-2023 18:21:43.601581,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 14.0, 11.5)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 41.285714285714285)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.45, 3.3283333333333336)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 7.372727272727273)"
12-01-2023 18:21:45.018600,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 14.0, 11.5)","(21.0, 40.0, 32.833333333333336)","(31.0, 85.0, 45.5)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.45, 3.145)","(19.0, 36.0, 22.666666666666668)","(5.0, 8.0, 7.1)"
12-01-2023 18:21:46.403680,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 14.0, 11.5)","(21.0, 40.0, 32.833333333333336)","(31.0, 80.0, 45.5)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.4, 3.145)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 7.1)"
12-01-2023 18:21:47.849311,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 14.0, 11.5)","(21.0, 40.0, 32.833333333333336)","(31.0, 80.0, 45.5)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.4, 3.145)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.12)"
12-01-2023 18:21:49.203226,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 14.0, 11.5)","(21.0, 40.0, 32.833333333333336)","(31.0, 80.0, 45.5)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.4, 3.145)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.12)"
12-01-2023 18:21:50.606987,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 14.0, 11.5)","(21.0, 40.0, 32.833333333333336)","(31.0, 80.0, 47.666666666666664)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.4, 3.145)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.175)"
12-01-2023 18:21:52.076040,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 14.0, 11.5)","(21.0, 40.0, 32.833333333333336)","(31.0, 75.0, 47.666666666666664)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.4, 3.145)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.6, 6.175)"
12-01-2023 18:21:53.493927,"(101.0, 99999, 99990)","(3.0, 3.45, 3.254166666666667)","(11.0, 14.0, 11.5)","(21.0, 40.0, 32.833333333333336)","(31.0, 75.0, 47.666666666666664)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.4, 3.145)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.6, 6.175)"
12-01-2023 18:21:54.874971,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 14.0, 11.5)","(21.0, 40.0, 32.833333333333336)","(31.0, 75.0, 47.666666666666664)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.4, 3.145)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.6, 6.175)"
12-01-2023 18:21:56.279608,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 14.0, 11.5)","(21.0, 40.0, 32.833333333333336)","(31.0, 75.0, 47.666666666666664)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.4, 3.145)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.6, 6.175)"
12-01-2023 18:21:57.700034,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 14.0, 11.5)","(21.0, 40.0, 32.833333333333336)","(31.0, 75.0, 47.666666666666664)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.4, 2.7602439024390244)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.6, 6.175)"
12-01-2023 18:21:59.105660,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 14.0, 11.5)","(21.0, 40.0, 32.833333333333336)","(31.0, 75.0, 47.666666666666664)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.05, 2.7602439024390244)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.6, 6.175)"
12-01-2023 18:22:00.507337,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 14.0, 11.5)","(21.0, 40.0, 32.833333333333336)","(31.0, 75.0, 47.666666666666664)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.05, 2.7602439024390244)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.6, 6.175)"
12-01-2023 18:22:01.846201,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 14.0, 11.5)","(21.0, 40.0, 32.833333333333336)","(31.0, 75.0, 47.666666666666664)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.05, 2.7602439024390244)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.6, 6.175)"
12-01-2023 18:22:03.268691,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 14.0, 11.5)","(21.0, 40.0, 32.833333333333336)","(31.0, 75.0, 47.666666666666664)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.05, 2.7602439024390244)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.6, 6.699999999999999)"
12-01-2023 18:22:04.644280,"(101.0, 99999, 99990)","(3.0, 3.45, 3.254166666666667)","(11.0, 14.0, 11.5)","(21.0, 40.0, 32.833333333333336)","(31.0, 75.0, 47.666666666666664)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.05, 2.7602439024390244)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.6, 6.699999999999999)"
12-01-2023 18:22:06.002565,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 14.0, 11.5)","(21.0, 40.0, 32.833333333333336)","(31.0, 75.0, 47.666666666666664)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.05, 2.7602439024390244)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.6, 6.699999999999999)"
12-01-2023 18:22:07.401877,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 14.0, 11.5)","(21.0, 40.0, 32.833333333333336)","(31.0, 75.0, 47.666666666666664)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.05, 2.7602439024390244)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.6, 6.699999999999999)"
12-01-2023 18:22:08.830949,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 14.0, 11.5)","(21.0, 40.0, 32.833333333333336)","(31.0, 75.0, 47.666666666666664)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.05, 2.7602439024390244)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.6, 6.699999999999999)"
12-01-2023 18:22:10.180182,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 14.0, 11.3125)","(21.0, 40.0, 32.833333333333336)","(31.0, 75.0, 47.666666666666664)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.05, 2.7602439024390244)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.6, 6.699999999999999)"
12-01-2023 18:22:11.565756,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 13.5, 11.3125)","(21.0, 40.0, 32.833333333333336)","(31.0, 75.0, 47.666666666666664)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.05, 2.7602439024390244)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.6, 6.699999999999999)"
12-01-2023 18:22:12.978876,"(101.0, 99999, 99990)","(3.0, 3.45, 3.1166666666666667)","(11.0, 13.5, 11.3125)","(21.0, 40.0, 32.833333333333336)","(31.0, 75.0, 47.666666666666664)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.05, 2.7602439024390244)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.6, 6.699999999999999)"
