,Cutting Roses,Pandoras Art,Knight Eagle,Babysgotblueeyes,Alta Ego,Capitol Dawn,Showpony,Batavia Bob,Dream Walker,Ee Jay Why
663,"[datetime.datetime(2022, 11, 28, 16, 2, 32, 325446), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 2, 32, 325446), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 16, 2, 32, 325446), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 2, 32, 325446), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 2, 32, 325446), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 32, 325446), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 2, 32, 325446), 1.8, 2.44]","[datetime.datetime(2022, 11, 28, 16, 2, 32, 325446), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 2, 32, 325446), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 2, 32, 325446), 26.0, 48.0]"
664,"[datetime.datetime(2022, 11, 28, 16, 2, 33, 553330), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 2, 33, 553330), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 16, 2, 33, 553330), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 2, 33, 553330), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 2, 33, 553330), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 33, 553330), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 2, 33, 553330), 1.8, 2.44]","[datetime.datetime(2022, 11, 28, 16, 2, 33, 553330), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 2, 33, 553330), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 2, 33, 553330), 26.0, 48.0]"
665,"[datetime.datetime(2022, 11, 28, 16, 2, 34, 800045), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 2, 34, 800045), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 16, 2, 34, 800045), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 2, 34, 800045), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 2, 34, 800045), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 34, 800045), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 2, 34, 800045), 1.8, 2.44]","[datetime.datetime(2022, 11, 28, 16, 2, 34, 800045), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 2, 34, 800045), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 2, 34, 800045), 31.0, 48.0]"
666,"[datetime.datetime(2022, 11, 28, 16, 2, 36, 37893), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 2, 36, 37893), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 16, 2, 36, 37893), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 2, 36, 37893), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 2, 36, 37893), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 36, 37893), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 2, 36, 37893), 1.8, 2.44]","[datetime.datetime(2022, 11, 28, 16, 2, 36, 37893), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 2, 36, 37893), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 2, 36, 37893), 31.0, 48.0]"
667,"[datetime.datetime(2022, 11, 28, 16, 2, 37, 270019), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 2, 37, 270019), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 16, 2, 37, 270019), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 2, 37, 270019), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 2, 37, 270019), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 37, 270019), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 2, 37, 270019), 1.8, 2.44]","[datetime.datetime(2022, 11, 28, 16, 2, 37, 270019), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 2, 37, 270019), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 2, 37, 270019), 31.0, 48.0]"
668,"[datetime.datetime(2022, 11, 28, 16, 2, 38, 494709), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 2, 38, 494709), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 16, 2, 38, 494709), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 2, 38, 494709), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 2, 38, 494709), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 38, 494709), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 2, 38, 494709), 1.8, 2.44]","[datetime.datetime(2022, 11, 28, 16, 2, 38, 494709), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 2, 38, 494709), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 2, 38, 494709), 31.0, 48.0]"
669,"[datetime.datetime(2022, 11, 28, 16, 2, 39, 724822), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 2, 39, 724822), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 16, 2, 39, 724822), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 2, 39, 724822), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 2, 39, 724822), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 39, 724822), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 2, 39, 724822), 1.8, 2.44]","[datetime.datetime(2022, 11, 28, 16, 2, 39, 724822), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 2, 39, 724822), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 2, 39, 724822), 31.0, 48.0]"
670,"[datetime.datetime(2022, 11, 28, 16, 2, 40, 949570), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 2, 40, 949570), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 16, 2, 40, 949570), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 2, 40, 949570), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 2, 40, 949570), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 40, 949570), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 2, 40, 949570), 1.8, 2.44]","[datetime.datetime(2022, 11, 28, 16, 2, 40, 949570), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 2, 40, 949570), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 2, 40, 949570), 31.0, 48.0]"
671,"[datetime.datetime(2022, 11, 28, 16, 2, 42, 188559), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 2, 42, 188559), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 16, 2, 42, 188559), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 2, 42, 188559), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 2, 42, 188559), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 42, 188559), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 2, 42, 188559), 1.8, 2.44]","[datetime.datetime(2022, 11, 28, 16, 2, 42, 188559), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 2, 42, 188559), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 2, 42, 188559), 31.0, 48.0]"
672,"[datetime.datetime(2022, 11, 28, 16, 2, 43, 436510), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 2, 43, 436510), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 16, 2, 43, 436510), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 2, 43, 436510), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 2, 43, 436510), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 43, 436510), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 2, 43, 436510), 1.8, 2.44]","[datetime.datetime(2022, 11, 28, 16, 2, 43, 436510), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 2, 43, 436510), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 2, 43, 436510), 31.0, 48.0]"
673,"[datetime.datetime(2022, 11, 28, 16, 2, 44, 691157), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 2, 44, 691157), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 16, 2, 44, 691157), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 2, 44, 691157), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 2, 44, 691157), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 44, 691157), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 2, 44, 691157), 1.8, 2.44]","[datetime.datetime(2022, 11, 28, 16, 2, 44, 691157), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 2, 44, 691157), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 2, 44, 691157), 31.0, 48.0]"
674,"[datetime.datetime(2022, 11, 28, 16, 2, 45, 927973), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 2, 45, 927973), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 16, 2, 45, 927973), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 2, 45, 927973), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 2, 45, 927973), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 45, 927973), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 2, 45, 927973), 1.8, 2.44]","[datetime.datetime(2022, 11, 28, 16, 2, 45, 927973), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 2, 45, 927973), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 2, 45, 927973), 31.0, 48.0]"
675,"[datetime.datetime(2022, 11, 28, 16, 2, 47, 152295), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 2, 47, 152295), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 16, 2, 47, 152295), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 2, 47, 152295), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 2, 47, 152295), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 47, 152295), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 2, 47, 152295), 1.8, 2.44]","[datetime.datetime(2022, 11, 28, 16, 2, 47, 152295), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 2, 47, 152295), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 2, 47, 152295), 31.0, 48.0]"
676,"[datetime.datetime(2022, 11, 28, 16, 2, 48, 385295), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 2, 48, 385295), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 16, 2, 48, 385295), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 2, 48, 385295), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 2, 48, 385295), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 48, 385295), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 2, 48, 385295), 1.8, 2.44]","[datetime.datetime(2022, 11, 28, 16, 2, 48, 385295), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 2, 48, 385295), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 2, 48, 385295), 31.0, 48.0]"
677,"[datetime.datetime(2022, 11, 28, 16, 2, 49, 616239), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 2, 49, 616239), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 16, 2, 49, 616239), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 2, 49, 616239), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 2, 49, 616239), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 49, 616239), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 2, 49, 616239), 1.8, 2.44]","[datetime.datetime(2022, 11, 28, 16, 2, 49, 616239), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 2, 49, 616239), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 2, 49, 616239), 31.0, 48.0]"
678,"[datetime.datetime(2022, 11, 28, 16, 2, 50, 838163), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 2, 50, 838163), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 16, 2, 50, 838163), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 2, 50, 838163), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 2, 50, 838163), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 50, 838163), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 2, 50, 838163), 1.8, 2.44]","[datetime.datetime(2022, 11, 28, 16, 2, 50, 838163), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 2, 50, 838163), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 2, 50, 838163), 31.0, 48.0]"
679,"[datetime.datetime(2022, 11, 28, 16, 2, 52, 70561), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 2, 52, 70561), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 16, 2, 52, 70561), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 2, 52, 70561), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 2, 52, 70561), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 52, 70561), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 2, 52, 70561), 1.8, 2.44]","[datetime.datetime(2022, 11, 28, 16, 2, 52, 70561), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 2, 52, 70561), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 2, 52, 70561), 31.0, 48.0]"
680,"[datetime.datetime(2022, 11, 28, 16, 2, 53, 305787), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 2, 53, 305787), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 16, 2, 53, 305787), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 2, 53, 305787), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 2, 53, 305787), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 53, 305787), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 2, 53, 305787), 1.8, 2.44]","[datetime.datetime(2022, 11, 28, 16, 2, 53, 305787), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 2, 53, 305787), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 2, 53, 305787), 31.0, 48.0]"
681,"[datetime.datetime(2022, 11, 28, 16, 2, 54, 542479), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 2, 54, 542479), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 16, 2, 54, 542479), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 2, 54, 542479), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 2, 54, 542479), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 54, 542479), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 2, 54, 542479), 1.8, 2.44]","[datetime.datetime(2022, 11, 28, 16, 2, 54, 542479), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 2, 54, 542479), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 2, 54, 542479), 31.0, 48.0]"
682,"[datetime.datetime(2022, 11, 28, 16, 2, 55, 782929), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 2, 55, 782929), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 16, 2, 55, 782929), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 2, 55, 782929), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 2, 55, 782929), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 55, 782929), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 2, 55, 782929), 1.8, 2.44]","[datetime.datetime(2022, 11, 28, 16, 2, 55, 782929), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 2, 55, 782929), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 2, 55, 782929), 31.0, 48.0]"
683,"[datetime.datetime(2022, 11, 28, 16, 2, 57, 30748), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 2, 57, 30748), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 16, 2, 57, 30748), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 2, 57, 30748), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 2, 57, 30748), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 57, 30748), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 2, 57, 30748), 1.8, 2.44]","[datetime.datetime(2022, 11, 28, 16, 2, 57, 30748), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 2, 57, 30748), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 2, 57, 30748), 31.0, 48.0]"
684,"[datetime.datetime(2022, 11, 28, 16, 2, 58, 261153), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 2, 58, 261153), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 16, 2, 58, 261153), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 2, 58, 261153), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 2, 58, 261153), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 58, 261153), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 2, 58, 261153), 1.8, 2.44]","[datetime.datetime(2022, 11, 28, 16, 2, 58, 261153), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 2, 58, 261153), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 2, 58, 261153), 31.0, 48.0]"
685,"[datetime.datetime(2022, 11, 28, 16, 2, 59, 512628), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 2, 59, 512628), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 16, 2, 59, 512628), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 2, 59, 512628), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 2, 59, 512628), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 2, 59, 512628), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 2, 59, 512628), 1.8, 2.44]","[datetime.datetime(2022, 11, 28, 16, 2, 59, 512628), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 2, 59, 512628), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 2, 59, 512628), 31.0, 48.0]"
686,"[datetime.datetime(2022, 11, 28, 16, 3, 0, 760781), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 3, 0, 760781), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 16, 3, 0, 760781), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 3, 0, 760781), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 3, 0, 760781), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 3, 0, 760781), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 3, 0, 760781), 1.8, 2.44]","[datetime.datetime(2022, 11, 28, 16, 3, 0, 760781), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 3, 0, 760781), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 3, 0, 760781), 31.0, 48.0]"
687,"[datetime.datetime(2022, 11, 28, 16, 3, 2, 19857), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 3, 2, 19857), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 16, 3, 2, 19857), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 3, 2, 19857), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 3, 2, 19857), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 3, 2, 19857), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 3, 2, 19857), 1.8, 2.44]","[datetime.datetime(2022, 11, 28, 16, 3, 2, 19857), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 3, 2, 19857), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 3, 2, 19857), 31.0, 48.0]"
688,"[datetime.datetime(2022, 11, 28, 16, 3, 3, 253875), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 3, 3, 253875), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 16, 3, 3, 253875), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 3, 3, 253875), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 3, 3, 253875), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 3, 3, 253875), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 3, 3, 253875), 1.8, 2.42]","[datetime.datetime(2022, 11, 28, 16, 3, 3, 253875), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 3, 3, 253875), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 3, 3, 253875), 31.0, 48.0]"
689,"[datetime.datetime(2022, 11, 28, 16, 3, 4, 509183), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 3, 4, 509183), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 16, 3, 4, 509183), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 3, 4, 509183), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 3, 4, 509183), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 3, 4, 509183), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 3, 4, 509183), 1.8, 2.42]","[datetime.datetime(2022, 11, 28, 16, 3, 4, 509183), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 3, 4, 509183), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 3, 4, 509183), 31.0, 48.0]"
690,"[datetime.datetime(2022, 11, 28, 16, 3, 5, 751259), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 3, 5, 751259), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 16, 3, 5, 751259), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 3, 5, 751259), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 3, 5, 751259), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 3, 5, 751259), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 3, 5, 751259), 1.8, 2.42]","[datetime.datetime(2022, 11, 28, 16, 3, 5, 751259), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 3, 5, 751259), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 3, 5, 751259), 31.0, 48.0]"
691,"[datetime.datetime(2022, 11, 28, 16, 3, 6, 982341), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 3, 6, 982341), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 16, 3, 6, 982341), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 3, 6, 982341), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 3, 6, 982341), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 3, 6, 982341), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 3, 6, 982341), 1.8, 2.42]","[datetime.datetime(2022, 11, 28, 16, 3, 6, 982341), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 3, 6, 982341), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 3, 6, 982341), 31.0, 48.0]"
692,"[datetime.datetime(2022, 11, 28, 16, 3, 8, 216320), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 3, 8, 216320), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 16, 3, 8, 216320), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 3, 8, 216320), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 3, 8, 216320), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 3, 8, 216320), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 3, 8, 216320), 1.8, 2.42]","[datetime.datetime(2022, 11, 28, 16, 3, 8, 216320), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 3, 8, 216320), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 3, 8, 216320), 31.0, 48.0]"
693,"[datetime.datetime(2022, 11, 28, 16, 3, 9, 457112), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 3, 9, 457112), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 16, 3, 9, 457112), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 3, 9, 457112), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 3, 9, 457112), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 3, 9, 457112), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 3, 9, 457112), 1.8, 2.42]","[datetime.datetime(2022, 11, 28, 16, 3, 9, 457112), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 3, 9, 457112), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 3, 9, 457112), 31.0, 48.0]"
694,"[datetime.datetime(2022, 11, 28, 16, 3, 10, 706041), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 3, 10, 706041), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 16, 3, 10, 706041), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 16, 3, 10, 706041), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 3, 10, 706041), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 3, 10, 706041), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 3, 10, 706041), 1.8, 2.42]","[datetime.datetime(2022, 11, 28, 16, 3, 10, 706041), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 3, 10, 706041), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 3, 10, 706041), 31.0, 48.0]"
