,Maritima,Moonlight Grace,Marelle,Marigolds Dream,Vincetta,Double Scoop,Zizette,Lalaguna,Memphis Sky,Queen Astrid,Ballon Bleu,Kingston Charm
11-01-2023 13:41:22.693801,"(5.0, 6.8, 6.714285714285714)","(4.2, 5.4, 5.041379310344827)","(7.5, 9.4, 9.2)","(31.0, 44.0, 42.57142857142857)","(21.0, 50.0, 45.5)","(13.0, 15.0, 13.772727272727273)","(19.0, 26.0, 24.071428571428573)","(6.0, 7.0, 6.887323943661972)","(101.0, 180.0, 145.0)","(18.0, 25.0, 22.75)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 24.294117647058822)"
11-01-2023 13:41:24.207717,"(5.0, 6.8, 6.714285714285714)","(4.2, 5.4, 5.041379310344827)","(7.5, 9.4, 9.282352941176471)","(31.0, 44.0, 45.0)","(21.0, 50.0, 45.5)","(13.0, 15.0, 13.772727272727273)","(19.0, 26.0, 24.071428571428573)","(6.0, 7.0, 6.887323943661972)","(101.0, 180.0, 145.0)","(18.0, 25.0, 22.75)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 24.294117647058822)"
11-01-2023 13:41:25.725381,"(5.0, 6.8, 6.714285714285714)","(4.2, 5.4, 5.041379310344827)","(7.5, 9.4, 9.282352941176471)","(31.0, 50.0, 42.5)","(21.0, 50.0, 47.2)","(13.0, 15.0, 13.772727272727273)","(19.0, 26.0, 24.071428571428573)","(6.0, 7.0, 6.887323943661972)","(101.0, 180.0, 145.0)","(18.0, 25.0, 22.75)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 24.294117647058822)"
11-01-2023 13:41:27.242820,"(5.0, 6.8, 6.714285714285714)","(4.2, 5.4, 5.041379310344827)","(7.5, 9.4, 9.282352941176471)","(31.0, 50.0, 42.5)","(21.0, 50.0, 47.2)","(13.0, 15.0, 13.772727272727273)","(19.0, 26.0, 24.071428571428573)","(6.0, 7.0, 6.887323943661972)","(101.0, 180.0, 145.0)","(18.0, 25.0, 22.75)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 24.294117647058822)"
11-01-2023 13:41:28.827815,"(5.0, 6.8, 6.714285714285714)","(4.2, 5.4, 5.041379310344827)","(7.5, 9.4, 9.282352941176471)","(31.0, 50.0, 42.5)","(21.0, 50.0, 47.2)","(13.0, 15.0, 13.772727272727273)","(19.0, 26.0, 24.071428571428573)","(6.0, 7.0, 6.7924528301886795)","(101.0, 180.0, 145.0)","(18.0, 25.0, 22.75)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 24.692307692307693)"
11-01-2023 13:41:30.398336,"(5.0, 6.8, 6.714285714285714)","(4.2, 5.4, 5.041379310344827)","(7.5, 9.4, 9.282352941176471)","(31.0, 50.0, 42.5)","(21.0, 50.0, 42.26086956521739)","(13.0, 15.0, 13.772727272727273)","(19.0, 26.0, 24.071428571428573)","(6.0, 6.8, 6.7924528301886795)","(101.0, 180.0, 145.0)","(18.0, 25.0, 22.75)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 24.692307692307693)"
11-01-2023 13:41:32.121902,"(5.0, 6.8, 6.714285714285714)","(4.2, 5.4, 5.041379310344827)","(7.5, 9.4, 9.282352941176471)","(31.0, 50.0, 42.5)","(21.0, 48.0, 41.333333333333336)","(13.0, 15.0, 13.772727272727273)","(19.0, 26.0, 24.071428571428573)","(6.0, 6.8, 6.7924528301886795)","(101.0, 180.0, 145.0)","(18.0, 25.0, 22.75)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 24.692307692307693)"
11-01-2023 13:41:33.690779,"(5.0, 6.8, 6.714285714285714)","(4.2, 5.4, 5.041379310344827)","(7.5, 9.4, 9.282352941176471)","(31.0, 50.0, 42.5)","(21.0, 48.0, 41.333333333333336)","(13.0, 15.0, 13.772727272727273)","(19.0, 26.0, 24.2)","(6.0, 6.8, 6.7924528301886795)","(101.0, 180.0, 145.0)","(18.0, 25.0, 22.75)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 24.733333333333334)"
11-01-2023 13:41:35.262744,"(5.0, 6.8, 6.714285714285714)","(4.2, 5.4, 5.041379310344827)","(7.5, 9.4, 9.282352941176471)","(31.0, 50.0, 42.5)","(21.0, 48.0, 39.1764705882353)","(13.0, 15.0, 14.724489795918368)","(19.0, 26.0, 24.41176470588235)","(6.0, 6.8, 6.7924528301886795)","(101.0, 180.0, 145.0)","(18.0, 25.0, 22.75)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 24.733333333333334)"
11-01-2023 13:41:36.741893,"(5.0, 6.8, 6.714285714285714)","(4.2, 5.4, 5.041379310344827)","(7.5, 9.4, 9.282352941176471)","(31.0, 50.0, 42.5)","(21.0, 48.0, 39.1764705882353)","(13.0, 15.0, 14.724489795918368)","(19.0, 26.0, 24.41176470588235)","(6.0, 6.8, 6.7924528301886795)","(101.0, 180.0, 145.0)","(18.0, 25.0, 22.6)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 24.733333333333334)"
11-01-2023 13:41:38.230077,"(5.0, 6.8, 6.714285714285714)","(4.2, 5.4, 5.041379310344827)","(7.5, 9.4, 9.282352941176471)","(31.0, 50.0, 42.5)","(21.0, 48.0, 39.1764705882353)","(13.0, 15.0, 14.724489795918368)","(19.0, 26.0, 24.41176470588235)","(6.0, 6.8, 6.7924528301886795)","(101.0, 180.0, 145.0)","(18.0, 25.0, 22.6)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 24.733333333333334)"
11-01-2023 13:41:39.880504,"(5.0, 6.8, 6.714285714285714)","(4.2, 5.4, 5.041379310344827)","(7.5, 9.4, 9.282352941176471)","(31.0, 50.0, 42.5)","(21.0, 48.0, 39.1764705882353)","(13.0, 15.0, 14.833333333333334)","(19.0, 26.0, 24.2)","(6.0, 6.8, 6.7924528301886795)","(101.0, 180.0, 145.0)","(18.0, 25.0, 22.384615384615383)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 24.733333333333334)"
11-01-2023 13:41:41.495549,"(5.0, 6.8, 6.714285714285714)","(4.2, 5.4, 5.041379310344827)","(7.5, 9.4, 9.282352941176471)","(31.0, 50.0, 42.5)","(21.0, 48.0, 39.1764705882353)","(13.0, 15.0, 14.833333333333334)","(19.0, 26.0, 24.2)","(6.0, 6.8, 6.7924528301886795)","(101.0, 180.0, 145.0)","(18.0, 27.0, 22.294117647058822)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 24.36842105263158)"
11-01-2023 13:41:42.997840,"(5.0, 6.8, 6.714285714285714)","(4.2, 5.4, 5.041379310344827)","(7.5, 9.4, 9.282352941176471)","(31.0, 50.0, 42.5)","(21.0, 48.0, 39.1764705882353)","(13.0, 15.0, 14.833333333333334)","(19.0, 26.0, 24.2)","(6.0, 6.8, 6.7924528301886795)","(101.0, 180.0, 145.0)","(18.0, 27.0, 22.294117647058822)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 24.36842105263158)"
11-01-2023 13:41:44.610763,"(5.0, 6.8, 6.714285714285714)","(4.2, 5.4, 5.041379310344827)","(7.5, 9.4, 9.282352941176471)","(31.0, 50.0, 42.5)","(21.0, 48.0, 39.1764705882353)","(13.0, 15.0, 14.833333333333334)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7924528301886795)","(101.0, 180.0, 145.0)","(18.0, 27.0, 22.294117647058822)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 24.36842105263158)"
11-01-2023 13:41:46.246960,"(5.0, 6.8, 6.714285714285714)","(4.2, 5.4, 5.041379310344827)","(7.5, 9.4, 9.141176470588235)","(31.0, 50.0, 42.5)","(21.0, 48.0, 42.0)","(13.0, 15.0, 14.833333333333334)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7924528301886795)","(101.0, 180.0, 145.0)","(18.0, 27.0, 23.333333333333332)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 24.36842105263158)"
11-01-2023 13:41:47.875944,"(5.0, 6.8, 6.714285714285714)","(4.2, 5.4, 5.041379310344827)","(7.5, 9.2, 9.282352941176471)","(31.0, 50.0, 42.5)","(21.0, 46.0, 40.285714285714285)","(13.0, 15.0, 14.833333333333334)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7924528301886795)","(101.0, 180.0, 145.0)","(18.0, 26.0, 22.571428571428573)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 24.36842105263158)"
11-01-2023 13:41:49.835773,"(5.0, 6.8, 6.714285714285714)","(4.2, 5.4, 5.041379310344827)","(7.5, 9.4, 9.282352941176471)","(31.0, 50.0, 42.5)","(21.0, 46.0, 40.285714285714285)","(13.0, 15.0, 14.833333333333334)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7924528301886795)","(101.0, 180.0, 145.0)","(18.0, 26.0, 22.571428571428573)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 23.5)"
11-01-2023 13:41:51.507863,"(5.0, 6.8, 6.714285714285714)","(4.2, 5.4, 5.041379310344827)","(7.5, 9.4, 9.282352941176471)","(31.0, 50.0, 42.5)","(21.0, 46.0, 40.285714285714285)","(13.0, 15.0, 14.833333333333334)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7924528301886795)","(101.0, 180.0, 145.0)","(18.0, 26.0, 22.666666666666668)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 23.5)"
11-01-2023 13:41:53.253763,"(5.0, 6.8, 6.533333333333333)","(4.2, 5.4, 5.041379310344827)","(7.5, 9.4, 9.282352941176471)","(31.0, 50.0, 42.5)","(21.0, 46.0, 40.285714285714285)","(13.0, 15.0, 14.833333333333334)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7924528301886795)","(101.0, 180.0, 145.0)","(18.0, 26.0, 22.666666666666668)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 23.5)"
11-01-2023 13:41:54.871745,"(5.0, 6.8, 6.314285714285714)","(4.2, 5.4, 5.041379310344827)","(7.5, 9.4, 9.282352941176471)","(31.0, 50.0, 42.5)","(21.0, 46.0, 41.142857142857146)","(13.0, 15.0, 14.833333333333334)","(19.0, 26.0, 24.41176470588235)","(6.0, 6.8, 6.792156862745098)","(101.0, 180.0, 145.0)","(18.0, 26.0, 23.0)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 23.5)"
11-01-2023 13:41:56.735820,"(5.0, 6.6, 6.314285714285714)","(4.2, 5.4, 5.046153846153846)","(7.5, 9.4, 9.141176470588235)","(31.0, 50.0, 42.5)","(21.0, 44.0, 41.142857142857146)","(13.0, 15.0, 15.4)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7846153846153845)","(101.0, 180.0, 145.0)","(18.0, 25.0, 23.0)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 23.5)"
11-01-2023 13:41:58.404445,"(5.0, 6.6, 6.314285714285714)","(4.2, 5.4, 5.046153846153846)","(7.5, 9.2, 9.141176470588235)","(31.0, 50.0, 42.5)","(21.0, 44.0, 41.142857142857146)","(13.0, 17.5, 15.4)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7846153846153845)","(101.0, 180.0, 145.0)","(18.0, 25.0, 23.0)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 23.5)"
11-01-2023 13:42:00.159941,"(5.0, 6.6, 6.314285714285714)","(4.2, 5.4, 5.046153846153846)","(7.5, 9.2, 9.141176470588235)","(31.0, 50.0, 42.5)","(21.0, 44.0, 41.142857142857146)","(13.0, 17.5, 15.4)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7846153846153845)","(101.0, 180.0, 145.0)","(18.0, 25.0, 23.0)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 23.5)"
11-01-2023 13:42:01.878381,"(5.0, 6.6, 6.314285714285714)","(4.2, 5.4, 5.046153846153846)","(7.5, 9.2, 9.141176470588235)","(31.0, 50.0, 42.5)","(21.0, 44.0, 41.142857142857146)","(13.0, 17.5, 15.4)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7846153846153845)","(101.0, 180.0, 200.0)","(18.0, 25.0, 23.0)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 23.5)"
11-01-2023 13:42:03.553570,"(5.0, 6.6, 6.314285714285714)","(4.2, 5.4, 5.046153846153846)","(7.5, 9.2, 9.141176470588235)","(31.0, 50.0, 42.22222222222222)","(21.0, 44.0, 41.142857142857146)","(13.0, 17.5, 15.4)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7846153846153845)","(101.0, 230.0, 176.0)","(18.0, 25.0, 23.0)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 24.0)"
11-01-2023 13:42:05.505621,"(5.0, 6.6, 6.314285714285714)","(4.2, 5.4, 5.046153846153846)","(7.5, 9.2, 9.141176470588235)","(31.0, 50.0, 42.22222222222222)","(21.0, 44.0, 41.142857142857146)","(13.0, 17.5, 14.852941176470589)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7846153846153845)","(101.0, 220.0, 176.0)","(18.0, 25.0, 23.0)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 24.0)"
11-01-2023 13:42:07.167006,"(5.0, 6.6, 6.314285714285714)","(4.2, 5.4, 5.046153846153846)","(7.5, 9.2, 9.141176470588235)","(31.0, 50.0, 42.22222222222222)","(21.0, 44.0, 41.142857142857146)","(13.0, 17.5, 16.79245283018868)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7846153846153845)","(101.0, 220.0, 176.0)","(18.0, 25.0, 23.0)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 24.0)"
11-01-2023 13:42:08.601312,"(5.0, 6.6, 6.314285714285714)","(4.2, 5.4, 5.046153846153846)","(7.5, 9.2, 9.141176470588235)","(31.0, 50.0, 42.22222222222222)","(21.0, 44.0, 41.142857142857146)","(13.0, 17.5, 16.79245283018868)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7846153846153845)","(101.0, 220.0, 176.0)","(18.0, 25.0, 23.0)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 24.0)"
11-01-2023 13:42:10.188358,"(5.0, 6.6, 6.314285714285714)","(4.2, 5.4, 5.046153846153846)","(7.5, 9.2, 9.141176470588235)","(31.0, 50.0, 42.22222222222222)","(21.0, 44.0, 41.142857142857146)","(13.0, 17.0, 16.767441860465116)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7846153846153845)","(101.0, 220.0, 176.0)","(18.0, 25.0, 23.0)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 24.0)"
11-01-2023 13:42:12.005871,"(5.0, 6.6, 6.314285714285714)","(4.2, 5.4, 5.046153846153846)","(7.5, 9.2, 9.141176470588235)","(31.0, 50.0, 42.22222222222222)","(21.0, 44.0, 41.142857142857146)","(13.0, 17.0, 15.0)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7846153846153845)","(101.0, 220.0, 176.0)","(18.0, 25.0, 23.0)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 24.0)"
11-01-2023 13:42:13.510944,"(5.0, 6.6, 6.314285714285714)","(4.2, 5.4, 5.046153846153846)","(7.5, 9.2, 9.141176470588235)","(31.0, 50.0, 42.22222222222222)","(21.0, 44.0, 41.142857142857146)","(13.0, 18.0, 15.0)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7846153846153845)","(101.0, 220.0, 176.0)","(18.0, 25.0, 23.0)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 24.0)"
11-01-2023 13:42:15.083074,"(5.0, 6.6, 6.314285714285714)","(4.2, 5.4, 5.041379310344827)","(7.5, 9.2, 9.141176470588235)","(31.0, 50.0, 42.22222222222222)","(21.0, 44.0, 41.142857142857146)","(13.0, 18.0, 15.5)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7846153846153845)","(101.0, 220.0, 176.0)","(18.0, 25.0, 23.0)","(6.0, 7.0, 6.742857142857143)","(18.0, 25.0, 24.0)"
11-01-2023 13:42:16.625002,"(5.0, 6.6, 6.314285714285714)","(4.2, 5.4, 5.093333333333334)","(7.5, 9.2, 9.145945945945945)","(31.0, 50.0, 42.22222222222222)","(21.0, 44.0, 41.142857142857146)","(13.0, 18.0, 16.026315789473685)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7862068965517235)","(101.0, 220.0, 170.0)","(18.0, 25.0, 23.0)","(6.0, 7.0, 6.828571428571428)","(18.0, 25.0, 24.0)"
11-01-2023 13:42:18.088243,"(5.0, 6.6, 6.314285714285714)","(4.2, 5.4, 5.093333333333334)","(7.5, 9.2, 9.145945945945945)","(31.0, 50.0, 42.5)","(21.0, 44.0, 40.4)","(13.0, 18.0, 16.833333333333332)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7862068965517235)","(101.0, 210.0, 164.0)","(18.0, 25.0, 22.416666666666668)","(6.0, 7.0, 6.828571428571428)","(18.0, 25.0, 24.77777777777778)"
11-01-2023 13:42:19.533224,"(5.0, 6.6, 6.428571428571429)","(4.2, 5.4, 5.071428571428571)","(7.5, 9.2, 9.700000000000001)","(31.0, 50.0, 42.5)","(21.0, 44.0, 40.4)","(13.0, 17.5, 17.055555555555557)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7862068965517235)","(101.0, 200.0, 164.0)","(18.0, 27.0, 22.3125)","(6.0, 7.0, 6.828571428571428)","(18.0, 25.0, 24.77777777777778)"
11-01-2023 13:42:21.067903,"(5.0, 6.6, 6.428571428571429)","(4.2, 5.4, 5.013333333333334)","(7.5, 9.8, 9.622222222222224)","(31.0, 50.0, 42.5)","(21.0, 44.0, 40.4)","(13.0, 17.5, 17.055555555555557)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7862068965517235)","(101.0, 200.0, 164.0)","(18.0, 27.0, 22.3125)","(6.0, 7.0, 6.828571428571428)","(18.0, 25.0, 24.77777777777778)"
11-01-2023 13:42:22.499137,"(5.0, 6.6, 6.428571428571429)","(4.2, 5.4, 5.013333333333334)","(7.5, 9.8, 9.622222222222224)","(31.0, 50.0, 42.5)","(21.0, 44.0, 40.4)","(13.0, 17.5, 17.055555555555557)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7862068965517235)","(101.0, 200.0, 164.0)","(18.0, 27.0, 22.3125)","(6.0, 7.0, 6.828571428571428)","(18.0, 25.0, 24.77777777777778)"
11-01-2023 13:42:23.956852,"(5.0, 6.6, 6.428571428571429)","(4.2, 5.4, 5.013333333333334)","(7.5, 9.8, 9.622222222222224)","(31.0, 50.0, 42.5)","(21.0, 44.0, 40.4)","(13.0, 17.5, 17.055555555555557)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7862068965517235)","(101.0, 200.0, 164.0)","(18.0, 27.0, 22.3125)","(6.0, 7.0, 6.828571428571428)","(18.0, 25.0, 24.77777777777778)"
11-01-2023 13:42:25.288986,"(5.0, 6.6, 6.428571428571429)","(4.2, 5.4, 5.013333333333334)","(7.5, 9.8, 9.622222222222224)","(31.0, 50.0, 42.5)","(21.0, 44.0, 40.4)","(13.0, 17.5, 16.5)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7862068965517235)","(101.0, 200.0, 164.0)","(18.0, 27.0, 22.3125)","(6.0, 7.0, 6.828571428571428)","(18.0, 25.0, 24.77777777777778)"
11-01-2023 13:42:26.667723,"(5.0, 6.6, 6.428571428571429)","(4.2, 5.4, 5.013333333333334)","(7.5, 9.8, 9.622222222222224)","(31.0, 50.0, 42.5)","(21.0, 44.0, 40.4)","(13.0, 17.5, 16.5)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7862068965517235)","(101.0, 200.0, 164.0)","(18.0, 27.0, 22.3125)","(6.0, 7.0, 6.828571428571428)","(18.0, 25.0, 24.77777777777778)"
11-01-2023 13:42:28.071814,"(5.0, 6.6, 6.428571428571429)","(4.2, 5.3, 5.0115384615384615)","(7.5, 9.8, 9.622222222222224)","(31.0, 50.0, 42.5)","(21.0, 44.0, 40.4)","(13.0, 17.5, 16.5)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7862068965517235)","(101.0, 200.0, 164.0)","(18.0, 27.0, 22.3125)","(6.0, 7.0, 6.828571428571428)","(18.0, 25.0, 24.77777777777778)"
11-01-2023 13:42:29.503819,"(5.0, 6.6, 6.428571428571429)","(4.2, 5.3, 5.0115384615384615)","(7.5, 9.8, 9.622222222222224)","(31.0, 50.0, 37.714285714285715)","(21.0, 44.0, 40.4)","(13.0, 17.5, 16.5)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7862068965517235)","(101.0, 200.0, 164.0)","(18.0, 27.0, 22.3125)","(6.0, 7.0, 6.828571428571428)","(18.0, 25.0, 24.77777777777778)"
11-01-2023 13:42:31.340338,"(5.0, 6.6, 6.428571428571429)","(4.2, 5.3, 5.0115384615384615)","(7.5, 9.8, 9.700000000000001)","(31.0, 40.0, 35.63636363636364)","(21.0, 44.0, 40.4)","(13.0, 17.5, 16.5)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7862068965517235)","(101.0, 200.0, 164.0)","(18.0, 27.0, 22.3125)","(6.0, 7.0, 6.828571428571428)","(18.0, 25.0, 24.77777777777778)"
11-01-2023 13:42:32.729993,"(5.0, 6.6, 6.428571428571429)","(4.2, 5.3, 5.0115384615384615)","(7.5, 9.8, 9.700000000000001)","(31.0, 40.0, 35.2)","(21.0, 44.0, 40.4)","(13.0, 17.5, 16.5)","(19.0, 26.0, 24.258064516129032)","(6.0, 6.8, 6.7862068965517235)","(101.0, 200.0, 164.0)","(18.0, 27.0, 23.333333333333332)","(6.0, 7.0, 6.828571428571428)","(18.0, 25.0, 24.77777777777778)"
11-01-2023 13:42:34.156798,"(5.0, 6.6, 6.428571428571429)","(4.2, 5.3, 5.0115384615384615)","(7.5, 9.8, 9.700000000000001)","(31.0, 40.0, 35.2)","(21.0, 44.0, 42.8)","(13.0, 17.5, 16.5)","(19.0, 26.0, 25.307692307692307)","(6.0, 6.8, 6.777777777777778)","(101.0, 200.0, 164.0)","(18.0, 26.0, 23.333333333333332)","(6.0, 7.0, 6.63076923076923)","(18.0, 25.0, 24.77777777777778)"
11-01-2023 13:42:36.184900,"(5.0, 6.6, 6.428571428571429)","(4.2, 5.3, 5.0115384615384615)","(7.5, 9.8, 9.714285714285715)","(31.0, 40.0, 35.2)","(21.0, 44.0, 42.8)","(13.0, 17.5, 16.5)","(19.0, 26.0, 25.405405405405407)","(6.0, 6.8, 6.777777777777778)","(101.0, 200.0, 164.0)","(18.0, 26.0, 22.666666666666668)","(6.0, 6.8, 6.555555555555555)","(18.0, 25.0, 24.77777777777778)"
11-01-2023 13:42:37.728641,"(5.0, 6.6, 6.428571428571429)","(4.2, 5.3, 5.0115384615384615)","(7.5, 9.8, 9.714285714285715)","(31.0, 40.0, 35.2)","(21.0, 44.0, 42.8)","(13.0, 17.5, 16.5)","(19.0, 26.0, 25.405405405405407)","(6.0, 6.8, 6.777777777777778)","(101.0, 200.0, 164.0)","(18.0, 26.0, 22.666666666666668)","(6.0, 6.8, 6.555555555555555)","(18.0, 25.0, 24.77777777777778)"
11-01-2023 13:42:39.198523,"(5.0, 6.6, 6.375)","(4.2, 5.3, 5.150746268656716)","(7.5, 9.8, 9.714285714285715)","(31.0, 40.0, 35.2)","(21.0, 44.0, 42.8)","(13.0, 17.5, 17.125)","(19.0, 26.0, 25.405405405405407)","(6.0, 6.8, 6.777777777777778)","(101.0, 200.0, 164.0)","(18.0, 26.0, 22.666666666666668)","(6.0, 6.8, 6.555555555555555)","(18.0, 25.0, 24.77777777777778)"
11-01-2023 13:42:40.773650,"(5.0, 6.6, 6.375)","(4.2, 5.3, 5.150746268656716)","(7.5, 9.8, 9.714285714285715)","(31.0, 40.0, 35.2)","(21.0, 44.0, 42.8)","(13.0, 17.5, 17.25)","(19.0, 26.0, 25.405405405405407)","(6.0, 6.8, 6.777777777777778)","(101.0, 200.0, 164.0)","(18.0, 26.0, 22.666666666666668)","(6.0, 6.8, 6.555555555555555)","(18.0, 25.0, 24.77777777777778)"
11-01-2023 13:42:42.274224,"(5.0, 6.6, 6.449999999999999)","(4.2, 5.3, 5.150746268656716)","(7.5, 9.8, 9.714285714285715)","(31.0, 40.0, 35.2)","(21.0, 44.0, 42.8)","(13.0, 17.5, 17.125)","(19.0, 26.0, 25.405405405405407)","(6.0, 6.8, 6.777777777777778)","(101.0, 200.0, 164.0)","(18.0, 26.0, 22.666666666666668)","(6.0, 6.8, 6.555555555555555)","(18.0, 25.0, 25.4)"
11-01-2023 13:42:44.237307,"(5.0, 6.6, 6.449999999999999)","(4.2, 5.3, 5.150746268656716)","(7.5, 9.8, 9.714285714285715)","(31.0, 40.0, 35.2)","(21.0, 44.0, 42.8)","(13.0, 17.5, 17.125)","(19.0, 26.0, 25.405405405405407)","(6.0, 6.8, 6.777777777777778)","(101.0, 200.0, 164.0)","(18.0, 26.0, 22.666666666666668)","(6.0, 6.8, 6.555555555555555)","(18.0, 26.0, 25.4)"
11-01-2023 13:42:46.050146,"(5.0, 6.6, 6.375)","(4.2, 5.3, 5.150746268656716)","(7.5, 9.8, 9.714285714285715)","(31.0, 40.0, 35.2)","(21.0, 44.0, 42.8)","(13.0, 17.5, 16.90909090909091)","(19.0, 26.0, 25.405405405405407)","(6.0, 6.8, 6.777777777777778)","(101.0, 200.0, 164.0)","(18.0, 26.0, 22.666666666666668)","(6.0, 6.8, 6.555555555555555)","(18.0, 26.0, 25.4)"
11-01-2023 13:42:47.705356,"(5.0, 6.6, 6.375)","(4.2, 5.3, 5.057009345794393)","(7.5, 9.8, 9.700000000000001)","(31.0, 40.0, 35.2)","(21.0, 44.0, 42.15384615384615)","(13.0, 18.0, 16.666666666666668)","(19.0, 26.0, 25.405405405405407)","(6.0, 6.8, 6.777777777777778)","(101.0, 200.0, 164.0)","(18.0, 26.0, 22.666666666666668)","(6.0, 6.8, 6.555555555555555)","(18.0, 26.0, 23.12)"
11-01-2023 13:42:49.158776,"(5.0, 6.6, 6.428571428571429)","(4.2, 5.3, 5.025352112676057)","(7.5, 9.8, 9.700000000000001)","(31.0, 40.0, 35.2)","(21.0, 44.0, 42.15384615384615)","(13.0, 18.0, 16.666666666666668)","(19.0, 26.0, 25.405405405405407)","(6.0, 6.8, 6.777777777777778)","(101.0, 200.0, 164.0)","(18.0, 26.0, 22.666666666666668)","(6.0, 6.8, 6.555555555555555)","(18.0, 26.0, 22.571428571428573)"
11-01-2023 13:42:50.591148,"(4.8, 6.6, 6.449999999999999)","(4.2, 5.3, 5.025352112676057)","(7.5, 9.8, 9.700000000000001)","(31.0, 40.0, 35.2)","(21.0, 44.0, 42.15384615384615)","(13.0, 18.0, 16.666666666666668)","(19.0, 26.0, 25.28846153846154)","(6.0, 6.8, 6.777777777777778)","(101.0, 200.0, 164.0)","(18.0, 26.0, 22.666666666666668)","(6.0, 6.8, 6.555555555555555)","(18.0, 26.0, 22.571428571428573)"
