,Mega Star,Mac Stubborn,Uptotrix,What Now Shannon,Shannons Shadow,Seven Rippin Aces,Always Bopping,Cronin,A Kerry Man,Sheza Rose Nz
05-01-2023 15:47:32.855433,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(51.0, 220.0, 172.85714285714286)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:47:34.079956,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 172.85714285714286)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:47:35.300862,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 172.85714285714286)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:47:36.519856,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 172.85714285714286)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:47:37.779048,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 172.85714285714286)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:47:38.956980,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 172.85714285714286)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:47:40.239401,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 172.85714285714286)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:47:41.507630,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 172.85714285714286)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:47:42.800175,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 172.85714285714286)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:47:44.100852,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 172.85714285714286)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:47:45.413114,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 172.85714285714286)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:47:46.726070,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 172.85714285714286)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:47:48.033478,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 172.85714285714286)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:47:49.467827,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 172.85714285714286)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:47:50.864077,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 172.85714285714286)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:47:52.165762,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 172.85714285714286)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:47:53.512147,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 172.85714285714286)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:47:54.794354,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 172.85714285714286)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:47:56.132555,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:47:57.302544,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:47:58.551467,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:47:59.810826,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:01.033273,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:02.294881,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:03.476228,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:04.693111,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:05.894017,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:07.102191,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:08.234761,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:09.376435,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:10.552323,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:11.753701,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:12.955244,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:14.316734,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:15.686521,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:16.995623,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:18.307461,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:19.609664,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:20.906526,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:22.191500,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:23.485067,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:24.739001,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:25.976180,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:27.333509,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:28.627213,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:29.895717,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:31.116334,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:32.354435,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:33.554035,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:34.785025,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:36.096895,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:37.432024,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(41.0, 220.0, 105.33333333333334)","(51.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:38.781660,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 220.0, 105.33333333333334)","(61.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:40.064989,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 220.0, 105.33333333333334)","(61.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:41.343153,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 220.0, 105.33333333333334)","(61.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:42.649858,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 220.0, 105.33333333333334)","(61.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:43.929168,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 220.0, 105.33333333333334)","(61.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:45.334474,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 220.0, 105.33333333333334)","(61.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:46.748508,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 220.0, 105.33333333333334)","(61.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:48.176365,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 220.0, 105.33333333333334)","(61.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:49.626632,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 5.785714285714286)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 220.0, 105.33333333333334)","(61.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:51.109393,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.0, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 220.0, 105.33333333333334)","(61.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:52.454557,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 220.0, 105.33333333333334)","(61.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:53.776051,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 220.0, 105.33333333333334)","(61.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:55.139257,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 220.0, 105.33333333333334)","(61.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:56.438092,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 220.0, 105.33333333333334)","(61.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
05-01-2023 15:48:57.667416,"(3.5, 5.0, 3.8000000000000003)","(5.0, 8.2, 6.55)","(21.0, 75.0, 56.166666666666664)","(2.6, 5.6, 4.748571428571428)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 220.0, 105.33333333333334)","(61.0, 220.0, 171.42857142857142)","(5.0, 99999, 99990)"
