,Carmelized,Lockdown Vanna,Makinlimmargaritas,Playing For Two,Golden Sally,Smokin Lady,Showthemoneyhoney,Polish The Diamond,Xposed Secret,Stryda
07-01-2023 10:35:10.264698,"(17.0, 29.0, 26.387096774193548)","(26.0, 46.0, 42.63157894736842)","(15.0, 23.0, 22.826923076923077)","(15.0, 21.0, 20.36842105263158)","(41.0, 90.0, 74.44444444444444)","(5.0, 6.8, 6.689855072463768)","(31.0, 100.0, 92.1875)","(4.4, 5.3, 5.256962025316455)","(51.0, 410.0, 371.4814814814815)","(1.65, 2.08, 2.0428402366863905)"
07-01-2023 10:35:11.624359,"(17.0, 29.0, 26.387096774193548)","(26.0, 46.0, 42.63157894736842)","(15.0, 23.0, 22.125)","(15.0, 21.0, 20.0)","(41.0, 90.0, 74.44444444444444)","(5.0, 6.8, 6.688235294117646)","(31.0, 100.0, 92.1875)","(4.4, 5.3, 5.2465909090909095)","(51.0, 410.0, 371.4814814814815)","(1.65, 2.08, 2.0429268292682927)"
07-01-2023 10:35:13.043073,"(17.0, 29.0, 26.387096774193548)","(26.0, 46.0, 42.95238095238095)","(15.0, 23.0, 22.22222222222222)","(15.0, 21.0, 20.36842105263158)","(41.0, 90.0, 78.33333333333333)","(5.0, 6.8, 6.706172839506173)","(31.0, 100.0, 85.71428571428571)","(4.4, 5.3, 5.261363636363637)","(51.0, 410.0, 372.8571428571429)","(1.65, 2.08, 2.0596666666666668)"
07-01-2023 10:35:14.307059,"(17.0, 29.0, 27.4)","(26.0, 46.0, 42.95238095238095)","(15.0, 23.0, 22.22222222222222)","(15.0, 21.0, 20.36842105263158)","(41.0, 90.0, 76.875)","(5.0, 6.8, 6.713157894736842)","(31.0, 100.0, 83.33333333333333)","(4.4, 5.3, 5.2683544303797465)","(51.0, 410.0, 372.8571428571429)","(1.65, 2.06, 2.0511848341232226)"
07-01-2023 10:35:15.573745,"(17.0, 29.0, 27.4)","(26.0, 46.0, 42.95238095238095)","(15.0, 23.0, 22.44)","(15.0, 21.0, 19.8)","(41.0, 90.0, 76.875)","(5.0, 6.8, 6.713157894736842)","(31.0, 100.0, 83.33333333333333)","(4.4, 5.3, 5.264814814814815)","(51.0, 410.0, 372.8571428571429)","(1.65, 2.08, 2.066511627906977)"
07-01-2023 10:35:17.013863,"(17.0, 29.0, 27.4)","(26.0, 46.0, 42.95238095238095)","(15.0, 23.0, 22.44)","(15.0, 21.0, 19.8)","(41.0, 90.0, 80.66666666666667)","(5.0, 6.8, 6.7057142857142855)","(31.0, 100.0, 83.33333333333333)","(4.4, 5.3, 5.244927536231884)","(51.0, 410.0, 352.22222222222223)","(1.65, 2.08, 2.0703703703703704)"
07-01-2023 10:35:18.414627,"(17.0, 29.0, 27.46153846153846)","(26.0, 46.0, 43.02325581395349)","(15.0, 23.0, 22.48148148148148)","(15.0, 21.0, 19.90909090909091)","(41.0, 90.0, 81.25)","(5.0, 6.8, 6.714285714285714)","(31.0, 100.0, 83.33333333333333)","(4.4, 5.3, 5.239795918367347)","(51.0, 410.0, 352.22222222222223)","(1.65, 2.08, 2.0495934959349595)"
07-01-2023 10:35:19.800047,"(17.0, 29.0, 27.46153846153846)","(26.0, 46.0, 43.333333333333336)","(15.0, 23.0, 22.48148148148148)","(15.0, 21.0, 20.04)","(41.0, 90.0, 82.5)","(5.0, 6.8, 6.714285714285714)","(31.0, 100.0, 93.33333333333333)","(4.4, 5.3, 5.260683760683761)","(51.0, 410.0, 352.22222222222223)","(1.65, 2.06, 2.052421052631579)"
07-01-2023 10:35:21.162697,"(17.0, 29.0, 27.666666666666668)","(26.0, 46.0, 43.333333333333336)","(15.0, 23.0, 22.153846153846153)","(15.0, 21.0, 20.04)","(41.0, 90.0, 81.92307692307692)","(5.0, 6.8, 6.7113924050632905)","(31.0, 100.0, 93.33333333333333)","(4.4, 5.3, 5.267142857142857)","(51.0, 410.0, 352.22222222222223)","(1.65, 2.06, 2.0571014492753625)"
07-01-2023 10:35:22.447672,"(17.0, 29.0, 27.666666666666668)","(26.0, 46.0, 43.333333333333336)","(15.0, 23.0, 22.083333333333332)","(15.0, 21.0, 20.464285714285715)","(41.0, 90.0, 81.25)","(5.0, 6.8, 6.7113924050632905)","(31.0, 100.0, 93.33333333333333)","(4.4, 5.3, 5.267142857142857)","(51.0, 410.0, 352.22222222222223)","(1.65, 2.06, 2.0571014492753625)"
07-01-2023 10:35:23.774688,"(17.0, 29.0, 27.666666666666668)","(26.0, 46.0, 43.333333333333336)","(15.0, 23.0, 22.043478260869566)","(15.0, 21.0, 20.464285714285715)","(41.0, 90.0, 78.33333333333333)","(5.0, 6.8, 6.7113924050632905)","(31.0, 100.0, 93.33333333333333)","(4.4, 5.3, 5.267142857142857)","(51.0, 410.0, 285.0)","(1.65, 2.06, 2.0443956043956044)"
07-01-2023 10:35:25.170347,"(17.0, 29.0, 27.666666666666668)","(26.0, 46.0, 43.333333333333336)","(15.0, 23.0, 22.083333333333332)","(15.0, 21.0, 20.464285714285715)","(41.0, 90.0, 78.33333333333333)","(5.0, 6.8, 6.720547945205479)","(31.0, 100.0, 93.33333333333333)","(4.4, 5.3, 5.200826446280992)","(51.0, 410.0, 285.0)","(1.65, 2.06, 2.04625)"
07-01-2023 10:35:26.512354,"(17.0, 29.0, 27.666666666666668)","(26.0, 46.0, 43.333333333333336)","(15.0, 23.0, 22.043478260869566)","(15.0, 21.0, 20.464285714285715)","(41.0, 90.0, 78.33333333333333)","(5.0, 6.8, 6.733333333333333)","(31.0, 100.0, 90.0)","(4.4, 5.3, 5.223076923076923)","(51.0, 410.0, 285.0)","(1.65, 2.06, 2.044731182795699)"
07-01-2023 10:35:27.768278,"(17.0, 29.0, 27.70967741935484)","(26.0, 46.0, 43.333333333333336)","(15.0, 23.0, 22.043478260869566)","(15.0, 21.0, 20.464285714285715)","(41.0, 90.0, 78.33333333333333)","(5.0, 6.8, 6.733333333333333)","(31.0, 100.0, 91.11111111111111)","(4.4, 5.3, 5.233333333333333)","(51.0, 410.0, 210.0)","(1.65, 2.06, 2.044731182795699)"
07-01-2023 10:35:29.062369,"(17.0, 29.0, 27.46153846153846)","(26.0, 46.0, 43.21739130434783)","(15.0, 23.0, 22.24137931034483)","(15.0, 21.0, 20.464285714285715)","(41.0, 90.0, 78.33333333333333)","(5.0, 6.8, 6.73125)","(31.0, 100.0, 91.11111111111111)","(4.4, 5.3, 5.244776119402985)","(51.0, 410.0, 280.0)","(1.65, 2.06, 2.042972972972973)"
07-01-2023 10:35:30.436424,"(17.0, 29.0, 27.46153846153846)","(26.0, 46.0, 43.21739130434783)","(15.0, 23.0, 22.24137931034483)","(15.0, 21.0, 20.464285714285715)","(41.0, 90.0, 78.33333333333333)","(5.0, 6.8, 6.73125)","(31.0, 100.0, 91.11111111111111)","(4.4, 5.3, 5.244776119402985)","(51.0, 410.0, 280.0)","(1.65, 2.06, 2.042972972972973)"
07-01-2023 10:35:31.932958,"(17.0, 29.0, 27.46153846153846)","(26.0, 46.0, 43.21739130434783)","(15.0, 23.0, 22.24137931034483)","(15.0, 21.0, 20.605263157894736)","(41.0, 90.0, 78.33333333333333)","(5.0, 6.8, 6.693333333333333)","(31.0, 100.0, 91.11111111111111)","(4.4, 5.3, 5.220430107526881)","(51.0, 410.0, 280.0)","(1.65, 2.06, 2.044782608695652)"
07-01-2023 10:35:33.286877,"(17.0, 29.0, 27.46153846153846)","(26.0, 46.0, 43.02325581395349)","(15.0, 23.0, 22.083333333333332)","(15.0, 21.0, 20.605263157894736)","(41.0, 90.0, 76.875)","(5.0, 6.8, 6.676923076923076)","(31.0, 100.0, 91.11111111111111)","(4.4, 5.3, 5.244776119402985)","(51.0, 410.0, 280.0)","(1.65, 2.06, 2.0583333333333336)"
07-01-2023 10:35:34.561458,"(17.0, 29.0, 27.46153846153846)","(26.0, 46.0, 43.02325581395349)","(15.0, 23.0, 21.433333333333334)","(15.0, 21.0, 21.333333333333332)","(41.0, 90.0, 76.875)","(5.0, 6.8, 6.676923076923076)","(31.0, 100.0, 91.11111111111111)","(4.4, 5.3, 5.244776119402985)","(51.0, 410.0, 280.0)","(1.65, 2.06, 2.0661682242990653)"
07-01-2023 10:35:35.829908,"(17.0, 29.0, 27.46153846153846)","(26.0, 46.0, 42.95238095238095)","(15.0, 22.0, 21.275862068965516)","(15.0, 22.0, 21.333333333333332)","(41.0, 90.0, 76.0)","(5.0, 6.8, 6.668493150684931)","(31.0, 100.0, 91.11111111111111)","(4.4, 5.3, 5.2406976744186045)","(51.0, 410.0, 280.0)","(1.65, 2.08, 2.0661682242990653)"
07-01-2023 10:35:37.159087,"(17.0, 29.0, 27.4)","(26.0, 46.0, 42.95238095238095)","(15.0, 22.0, 21.275862068965516)","(15.0, 22.0, 21.333333333333332)","(41.0, 90.0, 80.66666666666667)","(5.0, 6.8, 6.668493150684931)","(31.0, 100.0, 80.0)","(4.4, 5.3, 5.2406976744186045)","(51.0, 410.0, 330.0)","(1.65, 2.08, 2.0661682242990653)"
07-01-2023 10:35:38.460429,"(17.0, 29.0, 27.4)","(26.0, 46.0, 43.02325581395349)","(15.0, 22.0, 21.275862068965516)","(15.0, 22.0, 20.666666666666668)","(41.0, 90.0, 80.66666666666667)","(5.0, 6.8, 6.676923076923076)","(31.0, 100.0, 79.16666666666667)","(4.4, 5.3, 5.2505376344086025)","(51.0, 410.0, 330.0)","(1.65, 2.08, 2.067563025210084)"
07-01-2023 10:35:39.895909,"(17.0, 29.0, 27.46153846153846)","(26.0, 46.0, 50.76923076923077)","(15.0, 22.0, 21.38235294117647)","(15.0, 22.0, 21.11111111111111)","(41.0, 90.0, 76.875)","(5.0, 6.8, 6.692134831460674)","(31.0, 100.0, 87.5)","(4.4, 5.3, 5.257407407407407)","(51.0, 410.0, 330.0)","(1.65, 2.08, 2.071137724550898)"
07-01-2023 10:35:41.144515,"(17.0, 29.0, 27.666666666666668)","(26.0, 60.0, 50.76923076923077)","(15.0, 22.0, 21.38235294117647)","(15.0, 22.0, 21.11111111111111)","(41.0, 90.0, 76.875)","(5.0, 6.8, 6.692134831460674)","(31.0, 100.0, 79.16666666666667)","(4.4, 5.3, 5.252083333333333)","(51.0, 410.0, 330.0)","(1.65, 2.08, 2.0942857142857143)"
07-01-2023 10:35:42.481143,"(17.0, 29.0, 27.666666666666668)","(26.0, 60.0, 52.30769230769231)","(15.0, 22.0, 21.38235294117647)","(15.0, 22.0, 21.11111111111111)","(41.0, 90.0, 76.875)","(5.0, 6.8, 6.692134831460674)","(31.0, 100.0, 79.16666666666667)","(4.4, 5.3, 5.257798165137615)","(51.0, 410.0, 156.47814910025707)","(1.65, 2.1, 2.0942857142857143)"
07-01-2023 10:35:43.867219,"(17.0, 29.0, 27.666666666666668)","(26.0, 60.0, 52.30769230769231)","(15.0, 22.0, 21.38235294117647)","(15.0, 22.0, 21.2)","(41.0, 90.0, 76.875)","(5.0, 6.8, 6.705882352941177)","(31.0, 100.0, 79.16666666666667)","(4.4, 5.3, 5.162318840579711)","(51.0, 430.0, 323.57142857142856)","(1.65, 2.1, 2.093780487804878)"
07-01-2023 10:35:45.353723,"(17.0, 29.0, 27.70967741935484)","(26.0, 60.0, 52.30769230769231)","(15.0, 22.0, 21.38235294117647)","(15.0, 22.0, 21.2)","(41.0, 90.0, 76.875)","(5.0, 6.8, 6.705882352941177)","(31.0, 100.0, 79.16666666666667)","(4.4, 5.2, 5.162318840579711)","(51.0, 420.0, 384.0)","(1.65, 2.1, 2.093780487804878)"
07-01-2023 10:35:46.847546,"(17.0, 29.0, 27.620689655172413)","(26.0, 60.0, 50.90909090909091)","(15.0, 22.0, 21.34375)","(15.0, 22.0, 21.11111111111111)","(41.0, 90.0, 82.22222222222223)","(5.0, 6.8, 6.704)","(31.0, 100.0, 86.53846153846155)","(4.4, 5.2, 5.131764705882353)","(51.0, 410.0, 135.0)","(1.65, 2.1, 2.096376811594203)"
07-01-2023 10:35:48.187995,"(17.0, 29.0, 27.620689655172413)","(26.0, 60.0, 51.666666666666664)","(15.0, 22.0, 21.38235294117647)","(15.0, 22.0, 20.96)","(41.0, 90.0, 82.22222222222223)","(5.0, 6.8, 6.710280373831775)","(31.0, 100.0, 87.5)","(4.4, 5.2, 5.1194444444444445)","(51.0, 150.0, 108.75)","(1.65, 2.1, 2.096815286624204)"
07-01-2023 10:35:49.482626,"(17.0, 29.0, 27.70967741935484)","(26.0, 60.0, 51.666666666666664)","(15.0, 22.0, 21.38235294117647)","(15.0, 22.0, 20.96)","(41.0, 90.0, 82.22222222222223)","(5.0, 6.8, 6.710280373831775)","(31.0, 100.0, 87.5)","(4.4, 5.2, 5.139583333333333)","(51.0, 150.0, 108.75)","(1.65, 2.1, 2.096815286624204)"
07-01-2023 10:35:50.757676,"(17.0, 29.0, 27.70967741935484)","(26.0, 60.0, 52.30769230769231)","(15.0, 22.0, 21.38235294117647)","(15.0, 22.0, 20.96)","(41.0, 90.0, 82.22222222222223)","(5.0, 6.8, 6.710280373831775)","(31.0, 100.0, 87.5)","(4.4, 5.2, 5.1358490566037736)","(51.0, 150.0, 108.75)","(1.65, 2.1, 2.096815286624204)"
07-01-2023 10:35:52.063103,"(17.0, 29.0, 27.70967741935484)","(26.0, 60.0, 52.30769230769231)","(15.0, 22.0, 21.38235294117647)","(15.0, 22.0, 20.96)","(41.0, 90.0, 82.22222222222223)","(5.0, 6.8, 6.710280373831775)","(31.0, 100.0, 87.5)","(4.4, 5.2, 5.1339999999999995)","(51.0, 150.0, 108.75)","(1.65, 2.1, 2.0970930232558143)"
07-01-2023 10:35:53.444378,"(17.0, 29.0, 27.70967741935484)","(26.0, 60.0, 52.30769230769231)","(15.0, 22.0, 21.38235294117647)","(15.0, 22.0, 20.96)","(41.0, 90.0, 82.22222222222223)","(5.0, 6.8, 6.710280373831775)","(31.0, 100.0, 87.5)","(4.4, 5.2, 5.138888888888888)","(51.0, 150.0, 108.75)","(1.65, 2.1, 2.094426229508197)"
07-01-2023 10:35:54.740684,"(17.0, 29.0, 27.70967741935484)","(26.0, 60.0, 52.30769230769231)","(15.0, 22.0, 21.38235294117647)","(15.0, 22.0, 20.96)","(41.0, 90.0, 82.22222222222223)","(5.0, 6.8, 6.710280373831775)","(31.0, 100.0, 87.5)","(4.4, 5.2, 5.13125)","(51.0, 150.0, 108.75)","(1.65, 2.1, 2.094426229508197)"
07-01-2023 10:35:56.052052,"(17.0, 29.0, 27.70967741935484)","(26.0, 60.0, 52.30769230769231)","(15.0, 22.0, 21.392857142857142)","(15.0, 22.0, 21.037037037037038)","(41.0, 90.0, 81.76470588235294)","(5.0, 6.8, 6.7075471698113205)","(31.0, 100.0, 85.41666666666666)","(4.4, 5.2, 5.179166666666667)","(51.0, 150.0, 117.27272727272727)","(1.65, 2.1, 2.059607843137255)"
07-01-2023 10:35:57.399026,"(17.0, 29.0, 27.620689655172413)","(26.0, 60.0, 53.68421052631579)","(15.0, 22.0, 21.392857142857142)","(15.0, 22.0, 21.272727272727273)","(41.0, 90.0, 76.875)","(5.0, 6.8, 6.7075471698113205)","(31.0, 100.0, 85.41666666666666)","(4.4, 5.2, 5.179166666666667)","(51.0, 150.0, 125.0)","(1.65, 2.08, 2.0523456790123458)"
07-01-2023 10:35:58.864360,"(17.0, 29.0, 27.620689655172413)","(26.0, 60.0, 53.68421052631579)","(15.0, 22.0, 21.392857142857142)","(15.0, 22.0, 21.272727272727273)","(41.0, 90.0, 76.875)","(5.0, 6.8, 6.7075471698113205)","(31.0, 100.0, 85.41666666666666)","(4.4, 5.2, 5.179166666666667)","(51.0, 150.0, 133.33333333333331)","(1.65, 2.08, 2.0521951219512196)"
07-01-2023 10:36:00.307165,"(17.0, 29.0, 27.620689655172413)","(26.0, 60.0, 52.857142857142854)","(15.0, 22.0, 21.055555555555557)","(15.0, 22.0, 21.0)","(41.0, 90.0, 76.875)","(5.0, 6.8, 6.689887640449438)","(31.0, 100.0, 84.0909090909091)","(4.4, 5.2, 5.157575757575757)","(51.0, 150.0, 133.33333333333331)","(1.65, 2.08, 2.0574257425742575)"
07-01-2023 10:36:01.656520,"(17.0, 29.0, 27.692307692307693)","(26.0, 60.0, 53.333333333333336)","(15.0, 22.0, 21.517241379310345)","(15.0, 22.0, 21.166666666666668)","(41.0, 90.0, 77.14285714285714)","(5.0, 6.8, 6.737373737373737)","(31.0, 100.0, 76.0)","(4.4, 5.2, 5.213235294117647)","(51.0, 150.0, 134.21052631578948)","(1.65, 2.08, 2.046153846153846)"
07-01-2023 10:36:02.951643,"(17.0, 29.0, 27.692307692307693)","(26.0, 60.0, 53.333333333333336)","(15.0, 22.0, 21.517241379310345)","(15.0, 23.0, 21.130434782608695)","(41.0, 90.0, 83.33333333333333)","(5.0, 6.8, 6.737373737373737)","(31.0, 100.0, 76.0)","(4.4, 5.3, 5.213235294117647)","(51.0, 150.0, 134.21052631578948)","(1.65, 2.06, 2.046153846153846)"
07-01-2023 10:36:04.192858,"(17.0, 29.0, 27.692307692307693)","(26.0, 60.0, 53.333333333333336)","(15.0, 22.0, 21.517241379310345)","(15.0, 23.0, 21.130434782608695)","(41.0, 90.0, 83.33333333333333)","(5.0, 6.8, 6.737373737373737)","(31.0, 100.0, 76.0)","(4.4, 5.3, 5.213235294117647)","(51.0, 150.0, 134.21052631578948)","(1.65, 2.06, 2.046153846153846)"
07-01-2023 10:36:05.544273,"(17.0, 29.0, 27.692307692307693)","(26.0, 60.0, 52.72727272727273)","(15.0, 22.0, 21.517241379310345)","(15.0, 23.0, 21.130434782608695)","(41.0, 90.0, 82.5)","(5.0, 6.8, 6.737373737373737)","(31.0, 100.0, 87.27272727272728)","(4.4, 5.3, 5.173333333333334)","(51.0, 150.0, 132.3529411764706)","(1.65, 2.06, 2.046153846153846)"
07-01-2023 10:36:06.897524,"(17.0, 29.0, 27.64)","(26.0, 60.0, 52.72727272727273)","(15.0, 22.0, 21.517241379310345)","(15.0, 23.0, 21.130434782608695)","(41.0, 90.0, 77.14285714285714)","(5.0, 6.8, 6.737373737373737)","(31.0, 100.0, 92.22222222222223)","(4.4, 5.2, 5.1589285714285715)","(51.0, 150.0, 140.625)","(1.65, 2.06, 2.057543859649123)"
07-01-2023 10:36:08.339240,"(17.0, 29.0, 27.785714285714285)","(26.0, 60.0, 52.72727272727273)","(15.0, 22.0, 21.517241379310345)","(15.0, 23.0, 21.130434782608695)","(41.0, 90.0, 81.81818181818181)","(5.0, 6.8, 6.720408163265306)","(31.0, 100.0, 92.22222222222223)","(4.4, 5.2, 5.1589285714285715)","(51.0, 150.0, 128.1818181818182)","(1.65, 2.08, 2.057543859649123)"
07-01-2023 10:36:09.654887,"(17.0, 29.0, 27.785714285714285)","(26.0, 60.0, 52.72727272727273)","(15.0, 22.0, 21.517241379310345)","(15.0, 23.0, 21.130434782608695)","(41.0, 90.0, 81.81818181818181)","(5.0, 6.8, 6.720408163265306)","(31.0, 100.0, 92.22222222222223)","(4.4, 5.2, 5.1589285714285715)","(51.0, 150.0, 128.1818181818182)","(1.65, 2.08, 2.057543859649123)"
07-01-2023 10:36:10.995234,"(17.0, 29.0, 27.785714285714285)","(26.0, 60.0, 52.72727272727273)","(15.0, 22.0, 21.517241379310345)","(15.0, 23.0, 21.130434782608695)","(41.0, 90.0, 81.81818181818181)","(5.0, 6.8, 6.720408163265306)","(31.0, 100.0, 93.33333333333334)","(4.4, 5.2, 5.1589285714285715)","(51.0, 150.0, 128.1818181818182)","(1.65, 2.08, 2.0587064676616915)"
07-01-2023 10:36:12.352136,"(17.0, 29.0, 27.785714285714285)","(26.0, 60.0, 52.72727272727273)","(15.0, 22.0, 21.548387096774192)","(15.0, 23.0, 21.12)","(41.0, 90.0, 81.81818181818181)","(5.0, 6.8, 6.923809523809524)","(31.0, 100.0, 93.63636363636363)","(4.4, 5.2, 5.154)","(51.0, 150.0, 130.0)","(1.65, 2.08, 2.0573544973544973)"
07-01-2023 10:36:13.742823,"(17.0, 29.0, 27.785714285714285)","(26.0, 60.0, 53.333333333333336)","(15.0, 22.0, 21.485714285714284)","(15.0, 23.0, 21.555555555555557)","(41.0, 90.0, 81.81818181818181)","(5.0, 7.0, 6.923809523809524)","(31.0, 100.0, 93.63636363636363)","(4.4, 5.2, 5.154)","(51.0, 150.0, 130.0)","(1.65, 2.08, 2.0573544973544973)"
07-01-2023 10:36:15.150125,"(17.0, 29.0, 27.785714285714285)","(26.0, 60.0, 52.72727272727273)","(15.0, 22.0, 21.485714285714284)","(15.0, 22.0, 21.428571428571427)","(41.0, 90.0, 81.81818181818181)","(5.0, 7.0, 6.923809523809524)","(31.0, 100.0, 93.63636363636363)","(4.4, 5.2, 5.20327868852459)","(51.0, 150.0, 130.0)","(1.65, 2.08, 2.0573544973544973)"
07-01-2023 10:36:16.422760,"(17.0, 29.0, 27.785714285714285)","(26.0, 60.0, 52.72727272727273)","(15.0, 22.0, 21.485714285714284)","(15.0, 22.0, 21.428571428571427)","(41.0, 90.0, 81.81818181818181)","(5.0, 7.0, 6.923809523809524)","(31.0, 100.0, 86.0)","(4.4, 5.3, 5.20327868852459)","(51.0, 150.0, 130.0)","(1.65, 2.08, 2.0573544973544973)"
07-01-2023 10:36:17.678553,"(17.0, 29.0, 27.785714285714285)","(26.0, 60.0, 52.72727272727273)","(15.0, 22.0, 21.485714285714284)","(15.0, 22.0, 21.555555555555557)","(41.0, 90.0, 75.0)","(5.0, 7.0, 6.923809523809524)","(31.0, 100.0, 93.63636363636363)","(4.4, 5.3, 5.152439024390244)","(51.0, 150.0, 141.11111111111111)","(1.65, 2.08, 2.0591219512195122)"
07-01-2023 10:36:19.029075,"(17.0, 29.0, 27.785714285714285)","(26.0, 60.0, 53.333333333333336)","(15.0, 22.0, 21.485714285714284)","(15.0, 22.0, 21.555555555555557)","(41.0, 90.0, 75.0)","(5.0, 7.0, 6.923809523809524)","(31.0, 100.0, 93.63636363636363)","(4.4, 5.2, 5.161)","(51.0, 150.0, 141.11111111111111)","(1.65, 2.08, 2.0591219512195122)"
07-01-2023 10:36:20.471845,"(17.0, 29.0, 27.785714285714285)","(26.0, 60.0, 53.333333333333336)","(15.0, 22.0, 21.485714285714284)","(15.0, 22.0, 21.555555555555557)","(41.0, 90.0, 75.0)","(5.0, 7.0, 6.923809523809524)","(31.0, 100.0, 93.63636363636363)","(4.4, 5.2, 5.152439024390244)","(51.0, 150.0, 141.11111111111111)","(1.65, 2.08, 2.057467248908297)"
07-01-2023 10:36:21.909435,"(17.0, 29.0, 27.52173913043478)","(26.0, 60.0, 51.111111111111114)","(15.0, 22.0, 21.4)","(15.0, 22.0, 21.555555555555557)","(41.0, 90.0, 68.125)","(5.0, 7.0, 6.931914893617021)","(31.0, 100.0, 93.63636363636363)","(4.4, 5.2, 5.141747572815534)","(51.0, 150.0, 141.11111111111111)","(1.65, 2.08, 2.056756756756757)"
07-01-2023 10:36:23.300162,"(17.0, 29.0, 27.52173913043478)","(26.0, 60.0, 54.35294117647059)","(15.0, 22.0, 21.05263157894737)","(15.0, 22.0, 21.555555555555557)","(41.0, 90.0, 67.14285714285714)","(5.0, 7.0, 6.931914893617021)","(31.0, 100.0, 93.0)","(4.4, 5.2, 5.152)","(51.0, 150.0, 141.11111111111111)","(1.65, 2.08, 2.056756756756757)"
07-01-2023 10:36:24.576396,"(17.0, 29.0, 27.52173913043478)","(26.0, 60.0, 54.285714285714285)","(15.0, 22.0, 21.357142857142858)","(15.0, 22.0, 21.555555555555557)","(41.0, 80.0, 67.14285714285714)","(5.0, 7.0, 6.931914893617021)","(31.0, 100.0, 93.0)","(4.4, 5.2, 5.152)","(51.0, 150.0, 141.11111111111111)","(1.65, 2.08, 2.056756756756757)"
07-01-2023 10:36:25.843242,"(17.0, 29.0, 27.52173913043478)","(26.0, 60.0, 54.285714285714285)","(15.0, 22.0, 21.23404255319149)","(15.0, 22.0, 21.428571428571427)","(41.0, 80.0, 67.14285714285714)","(5.0, 7.0, 6.923809523809524)","(31.0, 100.0, 93.0)","(4.4, 5.2, 5.150413223140496)","(51.0, 150.0, 141.11111111111111)","(1.65, 2.08, 2.09)"
07-01-2023 10:36:27.143228,"(17.0, 29.0, 27.52173913043478)","(26.0, 60.0, 54.285714285714285)","(15.0, 22.0, 21.53846153846154)","(15.0, 22.0, 21.428571428571427)","(41.0, 80.0, 67.14285714285714)","(5.0, 7.0, 6.923809523809524)","(31.0, 100.0, 93.91304347826087)","(4.4, 5.2, 5.150413223140496)","(51.0, 150.0, 142.0)","(1.65, 2.1, 2.09)"
07-01-2023 10:36:28.397453,"(17.0, 29.0, 27.52173913043478)","(26.0, 60.0, 54.285714285714285)","(15.0, 22.0, 21.53846153846154)","(15.0, 22.0, 20.666666666666668)","(41.0, 80.0, 67.14285714285714)","(5.0, 7.0, 6.926829268292683)","(31.0, 100.0, 93.91304347826087)","(4.4, 5.2, 5.160264900662251)","(51.0, 150.0, 142.0)","(1.65, 2.1, 2.09)"
07-01-2023 10:36:29.768599,"(17.0, 29.0, 27.52173913043478)","(26.0, 60.0, 54.285714285714285)","(15.0, 22.0, 21.53846153846154)","(15.0, 21.0, 20.666666666666668)","(41.0, 80.0, 67.14285714285714)","(5.0, 7.0, 6.926829268292683)","(31.0, 100.0, 93.91304347826087)","(4.4, 5.2, 5.161783439490446)","(51.0, 150.0, 142.0)","(1.65, 2.1, 2.09)"
07-01-2023 10:36:31.059886,"(17.0, 29.0, 27.52173913043478)","(26.0, 60.0, 54.285714285714285)","(15.0, 22.0, 21.53846153846154)","(15.0, 21.0, 20.666666666666668)","(41.0, 80.0, 67.14285714285714)","(5.0, 7.0, 6.926829268292683)","(31.0, 100.0, 93.91304347826087)","(4.4, 5.2, 5.161783439490446)","(51.0, 150.0, 142.0)","(1.65, 2.1, 2.09)"
07-01-2023 10:36:32.418448,"(17.0, 29.0, 27.52173913043478)","(26.0, 60.0, 54.285714285714285)","(15.0, 22.0, 21.684210526315788)","(15.0, 21.0, 20.666666666666668)","(41.0, 80.0, 67.14285714285714)","(5.0, 7.0, 6.926829268292683)","(31.0, 100.0, 93.91304347826087)","(4.4, 5.2, 5.158904109589041)","(51.0, 150.0, 142.0)","(1.65, 2.1, 2.09)"
07-01-2023 10:36:33.878921,"(17.0, 29.0, 27.52173913043478)","(26.0, 60.0, 55.55555555555556)","(15.0, 22.0, 21.684210526315788)","(15.0, 21.0, 20.55)","(41.0, 80.0, 67.14285714285714)","(5.0, 7.0, 6.934782608695652)","(31.0, 100.0, 93.91304347826087)","(4.4, 5.2, 5.158904109589041)","(51.0, 150.0, 142.0)","(1.65, 2.1, 2.0920289855072465)"
07-01-2023 10:36:35.257715,"(17.0, 29.0, 27.52173913043478)","(26.0, 60.0, 55.55555555555556)","(15.0, 22.0, 21.756756756756758)","(15.0, 21.0, 19.9375)","(41.0, 80.0, 67.14285714285714)","(5.0, 7.0, 6.933333333333334)","(31.0, 100.0, 93.91304347826087)","(4.4, 5.2, 5.158904109589041)","(51.0, 150.0, 142.0)","(1.65, 2.1, 2.093888888888889)"
07-01-2023 10:36:36.631330,"(17.0, 29.0, 27.52173913043478)","(26.0, 60.0, 55.55555555555556)","(15.0, 22.0, 21.8)","(15.0, 21.0, 19.9375)","(41.0, 80.0, 67.14285714285714)","(5.0, 7.0, 6.933333333333334)","(31.0, 100.0, 82.5)","(4.4, 5.2, 5.158904109589041)","(51.0, 150.0, 130.0)","(1.65, 2.1, 2.093888888888889)"
