,Velocity Lara,Chasing Jason,Sunset Shieva,More Beers,Press Agent,Hurricane Villa,Sunset Bling
11-01-2023 21:12:51.503491,"(3.4, 5.1, 4.988888888888889)","(2.6, 3.15, 3.0999999999999996)","(4.8, 7.0, 6.644444444444445)","(11.0, 14.0, 13.314285714285715)","(14.0, 17.5, 16.4)","(18.0, 24.0, 22.055555555555557)","(6.0, 7.2, 6.808695652173913)"
11-01-2023 21:12:52.656813,"(3.4, 5.1, 4.988888888888889)","(2.6, 3.3, 3.2199999999999998)","(4.8, 7.0, 6.644444444444445)","(11.0, 14.0, 13.228571428571428)","(14.0, 17.5, 16.4)","(18.0, 24.0, 23.811643835616437)","(6.0, 7.2, 6.808695652173913)"
11-01-2023 21:12:53.775607,"(3.4, 5.1, 4.914285714285715)","(2.6, 3.25, 3.175)","(4.8, 7.0, 6.650909090909091)","(11.0, 14.0, 13.1)","(14.0, 17.5, 16.378048780487806)","(18.0, 24.0, 23.811643835616437)","(6.0, 7.2, 6.808695652173913)"
11-01-2023 21:12:54.997178,"(3.4, 5.1, 4.914285714285715)","(2.6, 3.25, 3.175)","(4.8, 7.0, 6.650909090909091)","(11.0, 14.0, 13.1)","(14.0, 17.5, 16.378048780487806)","(18.0, 24.0, 21.8)","(6.0, 7.2, 6.768421052631579)"
11-01-2023 21:12:56.194928,"(3.4, 5.1, 4.918181818181819)","(2.6, 3.15, 3.1083333333333334)","(4.8, 7.0, 6.652631578947369)","(11.0, 14.0, 13.1)","(14.0, 17.5, 16.344444444444445)","(18.0, 24.0, 21.9375)","(6.0, 7.0, 6.5200000000000005)"
11-01-2023 21:12:57.426201,"(3.4, 5.1, 4.918181818181819)","(2.6, 3.15, 3.1083333333333334)","(4.8, 7.0, 6.6117647058823525)","(11.0, 14.0, 13.205882352941176)","(14.0, 17.5, 16.26)","(18.0, 24.0, 21.9375)","(6.0, 7.0, 6.542857142857143)"
11-01-2023 21:12:58.596560,"(3.4, 5.1, 4.975)","(2.6, 3.15, 3.1083333333333334)","(4.8, 7.0, 6.6117647058823525)","(11.0, 14.0, 13.1)","(14.0, 17.5, 16.26)","(18.0, 24.0, 21.9375)","(6.0, 7.0, 6.525)"
11-01-2023 21:12:59.731839,"(3.4, 5.1, 4.978260869565218)","(2.6, 3.2, 3.10625)","(4.8, 7.0, 6.699999999999999)","(11.0, 14.0, 13.1)","(14.0, 17.5, 16.32608695652174)","(18.0, 24.0, 20.615384615384617)","(6.0, 7.0, 6.5200000000000005)"
11-01-2023 21:13:00.859721,"(3.4, 5.1, 4.905882352941176)","(2.6, 3.2, 3.1142857142857143)","(4.8, 7.0, 6.699999999999999)","(11.0, 14.0, 13.205882352941176)","(14.0, 17.5, 16.26)","(18.0, 24.0, 21.9375)","(6.0, 7.0, 6.586206896551724)"
11-01-2023 21:13:01.988500,"(3.4, 5.0, 4.925)","(2.6, 3.2, 3.154166666666667)","(4.8, 7.0, 6.7073170731707314)","(11.0, 14.0, 13.11111111111111)","(14.0, 17.5, 16.32608695652174)","(18.0, 24.0, 20.615384615384617)","(6.0, 7.0, 6.536363636363637)"
11-01-2023 21:13:03.064187,"(3.4, 5.0, 4.866666666666666)","(2.6, 3.2, 3.1882352941176473)","(4.8, 7.0, 6.7073170731707314)","(11.0, 14.0, 13.11111111111111)","(14.0, 17.5, 16.517857142857142)","(18.0, 24.0, 20.615384615384617)","(6.0, 7.0, 6.533333333333333)"
11-01-2023 21:13:04.210940,"(3.4, 5.0, 4.9)","(2.6, 3.2, 3.1882352941176473)","(4.8, 7.0, 6.7073170731707314)","(11.0, 14.0, 13.25)","(14.0, 17.0, 16.419354838709676)","(18.0, 24.0, 20.615384615384617)","(6.0, 6.8, 6.5)"
11-01-2023 21:13:05.309341,"(3.4, 5.0, 4.882758620689655)","(2.6, 3.2, 3.1795454545454547)","(4.8, 7.0, 6.7073170731707314)","(11.0, 14.0, 13.25)","(14.0, 17.0, 16.419354838709676)","(18.0, 24.0, 21.8)","(6.0, 6.8, 6.655555555555555)"
11-01-2023 21:13:06.506336,"(3.4, 5.0, 4.883333333333333)","(2.6, 3.2, 3.1882352941176473)","(4.8, 7.0, 6.6909090909090905)","(11.0, 14.0, 13.333333333333334)","(14.0, 17.0, 16.25)","(18.0, 24.0, 21.9375)","(6.0, 6.8, 6.655555555555555)"
11-01-2023 21:13:07.784124,"(3.4, 5.0, 4.868965517241379)","(2.6, 3.2, 3.24375)","(4.8, 7.0, 6.6909090909090905)","(11.0, 13.5, 13.136363636363637)","(14.0, 17.0, 16.25)","(18.0, 24.0, 21.9375)","(6.0, 6.8, 6.655555555555555)"
11-01-2023 21:13:09.022991,"(3.4, 5.0, 4.837037037037037)","(2.6, 3.25, 3.2181818181818183)","(4.8, 7.0, 6.6909090909090905)","(11.0, 13.5, 13.071428571428571)","(14.0, 17.0, 16.25)","(18.0, 24.0, 21.9375)","(6.0, 6.8, 6.655555555555555)"
11-01-2023 21:13:10.297580,"(3.6, 4.9, 4.853846153846154)","(2.6, 3.25, 3.2181818181818183)","(5.0, 7.0, 6.6909090909090905)","(11.0, 13.5, 13.028301886792454)","(14.0, 17.0, 16.25)","(18.0, 24.0, 21.9375)","(6.0, 6.8, 6.655555555555555)"
11-01-2023 21:13:11.570566,"(3.6, 4.9, 4.811111111111112)","(2.6, 3.25, 3.2346153846153847)","(5.0, 7.0, 6.6909090909090905)","(11.0, 13.5, 12.657894736842104)","(14.0, 17.0, 16.25)","(18.0, 24.0, 22.428571428571427)","(6.0, 6.8, 6.663157894736842)"
11-01-2023 21:13:12.823845,"(3.6, 4.9, 4.811111111111112)","(2.6, 3.25, 3.2111111111111112)","(5.0, 6.8, 6.666666666666666)","(11.0, 13.5, 12.65)","(14.0, 17.0, 16.25)","(18.0, 24.0, 22.428571428571427)","(6.0, 6.8, 6.648)"
11-01-2023 21:13:14.189680,"(3.6, 4.9, 4.825)","(2.6, 3.25, 3.2111111111111112)","(5.0, 6.8, 6.666666666666666)","(11.0, 13.5, 12.65)","(14.0, 17.0, 16.25)","(18.0, 24.0, 22.428571428571427)","(6.0, 6.8, 6.648)"
11-01-2023 21:13:15.499780,"(3.6, 4.9, 4.825)","(2.6, 3.25, 3.223333333333333)","(5.0, 6.8, 6.657142857142857)","(11.0, 13.5, 12.833333333333334)","(14.0, 17.0, 16.162790697674417)","(18.0, 24.0, 22.607142857142858)","(6.0, 6.8, 6.638709677419355)"
11-01-2023 21:13:16.782854,"(3.6, 4.9, 4.842857142857143)","(2.6, 3.25, 3.226470588235294)","(5.0, 6.8, 6.655555555555555)","(11.0, 13.5, 12.833333333333334)","(14.0, 17.0, 16.162790697674417)","(18.0, 24.0, 22.607142857142858)","(6.0, 6.8, 6.633333333333333)"
11-01-2023 21:13:17.893577,"(3.6, 4.9, 4.8875)","(2.6, 3.25, 3.211904761904762)","(5.0, 6.8, 6.502857142857143)","(11.0, 13.5, 12.833333333333334)","(14.0, 17.0, 16.162790697674417)","(18.0, 24.0, 22.607142857142858)","(6.0, 6.8, 6.418181818181819)"
11-01-2023 21:13:18.877057,"(3.6, 4.9, 4.8875)","(2.6, 3.3, 3.2789473684210524)","(5.0, 6.8, 6.502857142857143)","(11.0, 13.5, 12.848837209302326)","(14.0, 17.0, 16.162790697674417)","(18.0, 24.0, 22.607142857142858)","(6.0, 6.8, 6.4363636363636365)"
11-01-2023 21:13:19.937942,"(3.6, 4.9, 4.85)","(2.6, 3.3, 3.2937499999999997)","(5.0, 6.8, 6.502857142857143)","(11.0, 13.5, 12.848837209302326)","(14.0, 17.0, 16.162790697674417)","(18.0, 24.0, 22.071428571428573)","(6.0, 6.6, 6.389473684210526)"
11-01-2023 21:13:21.050356,"(3.6, 4.9, 4.85)","(2.6, 3.3, 3.2583333333333333)","(5.0, 6.8, 6.502857142857143)","(11.0, 13.5, 12.848837209302326)","(14.0, 17.0, 16.45)","(18.0, 24.0, 21.916666666666668)","(6.0, 6.6, 6.333333333333333)"
11-01-2023 21:13:22.251391,"(3.6, 5.0, 4.883870967741935)","(2.6, 3.3, 3.2642857142857142)","(5.0, 6.8, 6.4750000000000005)","(11.0, 13.5, 13.016129032258064)","(14.0, 16.5, 16.075757575757574)","(18.0, 24.0, 22.046511627906977)","(6.0, 6.6, 6.356521739130435)"
11-01-2023 21:13:23.445004,"(3.6, 5.0, 4.85)","(2.6, 3.3, 3.2545454545454544)","(5.0, 6.8, 6.492307692307692)","(11.0, 13.5, 13.65)","(14.0, 16.5, 16.058823529411764)","(18.0, 24.0, 22.0)","(6.0, 6.6, 6.3090909090909095)"
11-01-2023 21:13:24.458320,"(3.6, 5.0, 4.8875)","(2.6, 3.3, 3.2705882352941176)","(5.0, 6.8, 6.492307692307692)","(11.0, 15.0, 13.65)","(14.0, 16.5, 16.058823529411764)","(18.0, 24.0, 22.0)","(6.0, 6.6, 6.257142857142857)"
11-01-2023 21:13:25.475578,"(3.6, 5.0, 4.894117647058823)","(2.6, 3.3, 3.28)","(5.0, 6.8, 6.492307692307692)","(11.0, 15.0, 14.647058823529411)","(14.0, 16.5, 16.045454545454547)","(18.0, 24.0, 22.0)","(6.0, 6.6, 6.43448275862069)"
11-01-2023 21:13:26.461651,"(3.6, 5.0, 4.894117647058823)","(2.6, 3.3, 3.2545454545454544)","(5.0, 6.8, 6.492307692307692)","(11.0, 15.0, 14.647058823529411)","(14.0, 16.5, 15.986486486486486)","(18.0, 24.0, 22.0)","(6.0, 6.6, 6.43448275862069)"
11-01-2023 21:13:27.646052,"(3.6, 5.0, 4.894117647058823)","(2.6, 3.3, 3.28)","(5.0, 6.8, 6.492307692307692)","(11.0, 15.0, 14.347826086956522)","(14.0, 16.5, 15.95945945945946)","(18.0, 24.0, 22.0)","(5.5, 6.6, 6.44)"
11-01-2023 21:13:28.874475,"(3.6, 5.0, 4.8875)","(2.6, 3.25, 3.243478260869565)","(5.0, 6.8, 6.492307692307692)","(11.0, 15.0, 14.318181818181818)","(14.0, 16.5, 16.0)","(18.0, 24.0, 22.0)","(5.5, 6.6, 6.44)"
11-01-2023 21:13:30.064400,"(3.6, 4.9, 4.873333333333334)","(2.6, 3.3, 3.243478260869565)","(5.0, 6.8, 6.492307692307692)","(11.0, 15.0, 14.318181818181818)","(14.0, 16.5, 16.0)","(18.0, 24.0, 22.0)","(5.5, 6.6, 6.44)"
11-01-2023 21:13:31.190980,"(3.6, 4.9, 4.83)","(2.6, 3.3, 3.243478260869565)","(5.0, 6.8, 6.492307692307692)","(11.0, 15.0, 14.318181818181818)","(14.0, 16.5, 16.0)","(18.0, 24.0, 22.0)","(5.5, 6.6, 6.228070175438597)"
11-01-2023 21:13:32.230568,"(3.6, 4.9, 4.83)","(2.6, 3.3, 3.243478260869565)","(5.0, 6.8, 6.492307692307692)","(11.0, 15.0, 14.516129032258064)","(14.0, 16.5, 15.95945945945946)","(18.0, 24.0, 22.046511627906977)","(5.5, 6.6, 6.226666666666667)"
11-01-2023 21:13:33.348030,"(3.6, 4.9, 4.83)","(2.6, 3.3, 3.246153846153846)","(5.0, 6.8, 6.492307692307692)","(11.0, 15.0, 14.516129032258064)","(14.0, 16.5, 15.95945945945946)","(18.0, 24.0, 22.022727272727273)","(5.5, 6.6, 6.409090909090909)"
11-01-2023 21:13:34.384319,"(3.6, 4.9, 4.83)","(2.6, 3.3, 3.246153846153846)","(5.0, 6.8, 6.492307692307692)","(11.0, 15.0, 14.516129032258064)","(14.0, 16.5, 15.95945945945946)","(18.0, 24.0, 22.022727272727273)","(5.5, 6.6, 6.407692307692308)"
11-01-2023 21:13:35.503125,"(3.6, 4.9, 4.637499999999999)","(2.6, 3.3, 3.275)","(5.0, 6.8, 6.492307692307692)","(11.0, 15.0, 14.516129032258064)","(14.0, 16.5, 15.95945945945946)","(18.0, 24.0, 22.022727272727273)","(5.5, 6.6, 6.314285714285714)"
11-01-2023 21:13:36.771091,"(3.6, 4.9, 4.754545454545455)","(2.6, 3.3, 3.257142857142857)","(5.0, 6.8, 6.492307692307692)","(11.0, 15.0, 14.516129032258064)","(14.0, 16.5, 15.95945945945946)","(18.0, 24.0, 22.022727272727273)","(5.5, 6.6, 6.266666666666667)"
11-01-2023 21:13:37.960010,"(3.6, 4.9, 4.805882352941177)","(2.6, 3.3, 3.257142857142857)","(5.0, 6.8, 6.492307692307692)","(11.0, 15.0, 14.516129032258064)","(14.0, 16.5, 15.95945945945946)","(18.0, 24.0, 22.022727272727273)","(5.5, 6.6, 6.407692307692308)"
11-01-2023 21:13:39.095561,"(3.6, 4.9, 4.766666666666667)","(2.6, 3.3, 3.257142857142857)","(5.0, 6.8, 6.492307692307692)","(11.0, 15.0, 14.333333333333334)","(14.0, 16.5, 15.944444444444445)","(18.0, 24.0, 21.433333333333334)","(5.5, 6.6, 6.314285714285714)"
11-01-2023 21:13:40.189176,"(3.6, 4.9, 4.754545454545455)","(2.6, 3.3, 3.2714285714285714)","(5.0, 6.8, 6.492307692307692)","(11.0, 15.0, 14.333333333333334)","(14.0, 16.5, 15.944444444444445)","(18.0, 23.0, 21.433333333333334)","(5.5, 6.6, 6.266666666666667)"
11-01-2023 21:13:41.232132,"(3.6, 4.9, 4.805882352941177)","(2.6, 3.3, 3.2714285714285714)","(5.0, 6.8, 6.492307692307692)","(11.0, 15.0, 14.62962962962963)","(14.0, 16.5, 16.533333333333335)","(18.0, 23.0, 21.433333333333334)","(5.5, 6.6, 6.314285714285714)"
11-01-2023 21:13:42.157948,"(3.6, 4.9, 4.72)","(2.6, 3.3, 3.2526315789473683)","(5.0, 6.8, 6.492307692307692)","(11.0, 15.0, 14.62962962962963)","(14.0, 17.0, 16.533333333333335)","(18.0, 23.0, 21.433333333333334)","(5.5, 6.6, 6.314285714285714)"
11-01-2023 21:13:43.179346,"(3.6, 4.9, 4.7105263157894735)","(2.6, 3.3, 3.2909090909090906)","(5.0, 6.8, 6.514285714285714)","(11.0, 15.0, 14.61111111111111)","(14.0, 17.0, 16.41304347826087)","(18.0, 23.0, 21.428571428571427)","(5.5, 6.6, 6.40625)"
11-01-2023 21:13:44.191727,"(3.6, 4.9, 4.7542857142857144)","(2.6, 3.3, 3.2966666666666664)","(5.0, 6.8, 6.5)","(11.0, 15.0, 14.61111111111111)","(14.0, 16.5, 16.304347826086957)","(18.0, 22.0, 20.5)","(5.5, 6.6, 6.40625)"
11-01-2023 21:13:45.173068,"(3.6, 4.9, 4.745454545454545)","(2.6, 3.35, 3.2982758620689654)","(5.0, 6.8, 6.5)","(11.0, 15.0, 14.61111111111111)","(14.0, 17.0, 16.304347826086957)","(18.0, 21.0, 20.42105263157895)","(5.5, 6.6, 6.40625)"
11-01-2023 21:13:46.192878,"(3.6, 4.9, 4.711111111111111)","(2.6, 3.4, 3.36)","(5.0, 6.4, 6.346666666666667)","(11.0, 15.0, 14.61111111111111)","(14.0, 17.0, 16.692307692307693)","(18.0, 21.0, 20.25)","(5.5, 6.6, 6.4071428571428575)"
11-01-2023 21:13:47.216806,"(3.6, 4.7, 4.677272727272728)","(2.6, 3.4, 3.3642857142857143)","(5.0, 6.4, 6.257777777777778)","(11.0, 15.0, 14.61111111111111)","(14.0, 17.0, 16.257142857142856)","(18.0, 21.0, 20.475)","(5.5, 6.6, 6.42)"
11-01-2023 21:13:48.244850,"(3.6, 4.7, 4.677272727272728)","(2.6, 3.4, 3.3666666666666667)","(5.0, 6.4, 6.179310344827586)","(11.0, 15.0, 14.61111111111111)","(14.0, 17.0, 16.243243243243242)","(18.0, 21.0, 20.391304347826086)","(5.5, 6.6, 6.42)"
11-01-2023 21:13:49.433859,"(3.6, 4.7, 4.660869565217391)","(2.6, 3.4, 3.3666666666666667)","(5.0, 6.4, 6.1625000000000005)","(11.0, 15.0, 14.61111111111111)","(14.0, 17.0, 16.3)","(18.0, 23.0, 20.545454545454547)","(5.5, 6.6, 6.42)"
11-01-2023 21:13:50.573589,"(3.6, 4.6, 4.588235294117647)","(2.6, 3.45, 3.409090909090909)","(5.0, 6.4, 6.1625000000000005)","(11.0, 15.0, 14.61111111111111)","(14.0, 17.0, 16.285714285714285)","(18.0, 23.0, 21.384615384615383)","(5.5, 6.6, 6.3375)"
11-01-2023 21:13:51.559459,"(3.6, 4.7, 4.661538461538462)","(2.6, 3.45, 3.4045454545454548)","(5.0, 6.4, 6.1625000000000005)","(11.0, 15.0, 14.61111111111111)","(14.0, 17.0, 16.285714285714285)","(18.0, 22.0, 21.384615384615383)","(5.5, 6.4, 6.3375)"
11-01-2023 21:13:52.621909,"(3.6, 4.7, 4.636363636363637)","(2.6, 3.45, 3.411538461538462)","(5.0, 6.6, 6.2437499999999995)","(11.0, 15.0, 14.61111111111111)","(14.0, 17.0, 16.18918918918919)","(18.0, 22.0, 19.666666666666668)","(5.5, 6.6, 6.315789473684211)"
11-01-2023 21:13:53.649098,"(3.6, 4.7, 4.612)","(2.6, 3.45, 3.3944444444444444)","(5.0, 6.6, 6.311111111111111)","(11.0, 15.0, 14.61111111111111)","(14.0, 17.0, 16.18918918918919)","(18.0, 20.0, 19.933333333333334)","(5.5, 6.6, 6.315789473684211)"
11-01-2023 21:13:54.859413,"(3.6, 4.7, 4.633333333333334)","(2.6, 3.45, 3.4012820512820516)","(5.0, 6.6, 6.3538461538461535)","(11.0, 15.0, 14.61111111111111)","(14.0, 17.0, 16.18918918918919)","(18.0, 21.0, 19.90909090909091)","(5.5, 6.6, 6.4071428571428575)"
11-01-2023 21:13:56.023852,"(3.6, 4.5, 4.45)","(2.6, 3.45, 3.423076923076923)","(5.0, 6.6, 6.5)","(11.0, 15.0, 14.61111111111111)","(14.0, 17.0, 16.166666666666668)","(18.0, 21.0, 19.8)","(5.5, 6.6, 6.425806451612903)"
11-01-2023 21:13:57.038703,"(3.6, 4.5, 4.460714285714285)","(2.6, 3.45, 3.396153846153846)","(5.0, 6.8, 6.5)","(11.0, 15.0, 14.61111111111111)","(14.0, 17.0, 16.166666666666668)","(18.0, 21.0, 19.75)","(5.5, 6.6, 6.688888888888888)"
11-01-2023 21:13:58.007979,"(3.6, 4.5, 4.45)","(2.6, 3.45, 3.4029411764705886)","(5.0, 6.8, 6.5)","(11.0, 15.0, 14.61111111111111)","(14.0, 17.0, 16.24390243902439)","(18.0, 21.0, 20.047619047619047)","(5.5, 6.8, 6.742857142857143)"
11-01-2023 21:13:59.005007,"(3.5, 4.5, 4.44)","(2.6, 3.3, 3.2765625)","(5.0, 6.8, 6.521428571428571)","(11.0, 15.0, 14.61111111111111)","(14.0, 17.0, 16.24390243902439)","(18.0, 21.0, 20.037037037037038)","(5.5, 6.8, 6.885714285714285)"
11-01-2023 21:14:00.139178,"(3.5, 4.5, 4.45)","(2.6, 3.3, 3.2672413793103448)","(5.0, 6.8, 6.426923076923077)","(11.0, 16.0, 15.3)","(14.0, 17.5, 17.1875)","(18.0, 21.0, 19.615384615384617)","(5.5, 7.0, 6.9375)"
11-01-2023 21:14:01.291502,"(3.5, 4.5, 4.45)","(2.6, 3.3, 3.2612244897959184)","(5.0, 6.6, 6.426923076923077)","(11.0, 16.0, 15.3)","(14.0, 17.5, 17.13157894736842)","(18.0, 21.0, 20.037037037037038)","(5.5, 7.0, 6.9714285714285715)"
11-01-2023 21:14:02.353728,"(3.5, 4.5, 4.44)","(2.6, 3.3, 3.2612244897959184)","(5.0, 6.6, 6.422580645161291)","(11.0, 16.0, 15.4)","(14.0, 17.5, 16.75)","(18.0, 21.0, 19.615384615384617)","(5.5, 7.2, 6.9655172413793105)"
11-01-2023 21:14:03.410590,"(3.5, 4.5, 4.44)","(2.6, 3.3, 3.256818181818182)","(5.0, 6.6, 6.422580645161291)","(11.0, 16.0, 15.4)","(14.0, 17.5, 16.75)","(18.0, 21.0, 19.615384615384617)","(5.5, 7.2, 7.0)"
11-01-2023 21:14:04.449845,"(3.5, 4.5, 4.457142857142857)","(2.6, 3.3, 3.237878787878788)","(5.0, 6.6, 6.422580645161291)","(11.0, 16.0, 15.4)","(14.0, 17.5, 16.61111111111111)","(18.0, 21.0, 19.615384615384617)","(5.5, 7.2, 7.04)"
11-01-2023 21:14:05.409871,"(3.5, 4.4, 4.367741935483871)","(2.6, 3.3, 3.237313432835821)","(5.0, 6.6, 6.425396825396826)","(11.0, 16.0, 15.428571428571429)","(14.0, 17.5, 16.61111111111111)","(18.0, 21.0, 19.615384615384617)","(5.5, 7.2, 7.218181818181819)"
11-01-2023 21:14:06.463638,"(3.5, 4.4, 4.366666666666667)","(2.6, 3.3, 3.2357142857142858)","(5.0, 6.6, 6.281159420289855)","(11.0, 16.0, 15.428571428571429)","(14.0, 17.5, 16.61111111111111)","(18.0, 21.0, 19.615384615384617)","(5.5, 7.4, 7.246153846153846)"
11-01-2023 21:14:07.547800,"(3.5, 4.4, 4.366666666666667)","(2.6, 3.3, 3.2357142857142858)","(5.0, 6.6, 6.281159420289855)","(11.0, 16.0, 15.428571428571429)","(14.0, 17.5, 16.61111111111111)","(18.0, 21.0, 19.615384615384617)","(5.5, 7.4, 7.6190476190476195)"
11-01-2023 21:14:08.675987,"(3.5, 4.4, 4.364285714285715)","(2.6, 3.3, 3.2357142857142858)","(5.0, 6.6, 6.281159420289855)","(11.0, 15.5, 15.428571428571429)","(14.0, 17.5, 16.61111111111111)","(18.0, 21.0, 19.615384615384617)","(5.5, 8.0, 7.444444444444445)"
11-01-2023 21:14:09.731281,"(3.5, 4.4, 4.3533333333333335)","(2.6, 3.3, 3.232051282051282)","(5.0, 6.4, 6.327272727272727)","(11.0, 15.5, 15.458333333333334)","(14.0, 17.5, 16.636363636363637)","(18.0, 21.0, 19.615384615384617)","(5.5, 7.8, 7.444444444444445)"
11-01-2023 21:14:10.717614,"(3.5, 4.4, 4.3533333333333335)","(2.6, 3.3, 3.232051282051282)","(5.0, 6.4, 6.28125)","(11.0, 16.0, 15.478260869565217)","(14.0, 17.0, 16.73469387755102)","(18.0, 21.0, 19.615384615384617)","(5.5, 7.8, 7.457142857142857)"
11-01-2023 21:14:11.707634,"(3.5, 4.4, 4.35)","(2.6, 3.3, 3.2333333333333334)","(5.0, 6.4, 6.28125)","(11.0, 16.0, 15.478260869565217)","(14.0, 17.0, 16.5)","(18.0, 21.0, 19.607142857142858)","(5.5, 7.8, 7.564705882352941)"
11-01-2023 21:14:12.754160,"(3.5, 4.4, 4.3533333333333335)","(2.6, 3.3, 3.2493975903614456)","(5.0, 6.4, 6.286666666666667)","(11.0, 15.5, 15.428571428571429)","(14.0, 16.5, 16.229166666666668)","(18.0, 21.0, 19.607142857142858)","(5.5, 7.8, 7.55)"
11-01-2023 21:14:13.826992,"(3.5, 4.4, 4.3545454545454545)","(2.6, 3.3, 3.2522727272727274)","(5.0, 6.4, 6.286666666666667)","(11.0, 15.5, 15.428571428571429)","(14.0, 16.5, 16.175)","(18.0, 21.0, 19.607142857142858)","(5.5, 7.8, 7.564705882352941)"
11-01-2023 21:14:14.905676,"(3.5, 4.4, 4.3545454545454545)","(2.6, 3.3, 3.2522727272727274)","(5.0, 6.4, 6.28125)","(11.0, 15.5, 15.416666666666666)","(14.0, 16.5, 16.19047619047619)","(18.0, 21.0, 19.607142857142858)","(5.5, 7.8, 7.564705882352941)"
11-01-2023 21:14:16.038313,"(3.5, 4.4, 4.351612903225806)","(2.6, 3.3, 3.2522727272727274)","(5.0, 6.4, 6.28125)","(11.0, 15.5, 15.416666666666666)","(14.0, 16.5, 16.166666666666668)","(18.0, 21.0, 19.607142857142858)","(5.5, 7.8, 7.5473684210526315)"
11-01-2023 21:14:17.142506,"(3.5, 4.4, 4.3545454545454545)","(2.6, 3.3, 3.2522727272727274)","(5.0, 6.4, 6.28125)","(11.0, 15.5, 15.416666666666666)","(14.0, 16.5, 16.18)","(18.0, 21.0, 19.607142857142858)","(5.5, 7.8, 7.5473684210526315)"
11-01-2023 21:14:18.227715,"(3.5, 4.4, 4.3545454545454545)","(2.6, 3.3, 3.236111111111111)","(5.0, 6.4, 6.28125)","(11.0, 15.5, 15.416666666666666)","(14.0, 16.5, 16.225)","(18.0, 21.0, 20.025)","(5.5, 7.8, 7.616666666666666)"
11-01-2023 21:14:19.261430,"(3.5, 4.4, 4.366666666666667)","(2.6, 3.25, 3.2255555555555557)","(5.0, 6.4, 6.28125)","(11.0, 16.0, 15.294117647058824)","(14.0, 16.5, 16.225)","(18.0, 21.0, 20.152173913043477)","(5.5, 7.8, 7.616666666666666)"
11-01-2023 21:14:20.238751,"(3.5, 4.4, 4.364516129032258)","(2.6, 3.25, 3.2255555555555557)","(5.0, 6.4, 6.28125)","(11.0, 16.0, 15.294117647058824)","(14.0, 16.5, 16.225)","(18.0, 21.0, 20.28)","(5.5, 7.8, 7.7043478260869565)"
11-01-2023 21:14:21.280523,"(3.5, 4.4, 4.366666666666667)","(2.6, 3.25, 3.2255555555555557)","(5.0, 6.4, 6.28125)","(11.0, 15.5, 15.416666666666666)","(14.0, 16.5, 16.22222222222222)","(18.0, 21.0, 20.113636363636363)","(5.5, 7.8, 7.851851851851852)"
11-01-2023 21:14:22.375235,"(3.5, 4.4, 4.3589743589743595)","(2.6, 3.25, 3.2255555555555557)","(5.0, 6.4, 6.28125)","(11.0, 15.5, 15.416666666666666)","(14.0, 16.5, 16.318181818181817)","(18.0, 21.0, 20.025)","(5.5, 8.0, 7.866666666666666)"
11-01-2023 21:14:23.411845,"(3.5, 4.5, 4.414814814814815)","(2.6, 3.2, 3.174)","(5.0, 6.4, 6.28125)","(11.0, 15.5, 15.416666666666666)","(14.0, 16.5, 16.318181818181817)","(17.0, 21.0, 20.025)","(6.0, 8.0, 7.866666666666666)"
11-01-2023 21:14:24.459139,"(3.5, 4.5, 4.486363636363636)","(2.6, 3.2, 3.1761363636363638)","(5.0, 6.4, 6.28125)","(11.0, 15.5, 15.416666666666666)","(14.0, 16.0, 15.890625)","(17.0, 21.0, 20.113636363636363)","(6.0, 8.0, 7.847058823529411)"
11-01-2023 21:14:25.458279,"(3.5, 4.6, 4.51063829787234)","(2.6, 3.2, 3.182)","(5.0, 6.4, 6.28125)","(11.0, 15.5, 15.416666666666666)","(14.0, 16.0, 15.5)","(17.0, 21.0, 20.294117647058822)","(6.0, 8.0, 7.744)"
11-01-2023 21:14:26.464490,"(3.5, 4.6, 4.461818181818182)","(2.6, 3.25, 3.1816455696202532)","(5.0, 6.4, 6.28125)","(11.0, 15.5, 15.416666666666666)","(14.0, 15.5, 14.722222222222221)","(17.0, 21.0, 20.294117647058822)","(6.0, 8.0, 7.744)"
11-01-2023 21:14:27.579585,"(3.5, 4.6, 4.462962962962963)","(2.6, 3.25, 3.1816455696202532)","(5.0, 6.4, 6.28125)","(11.0, 16.0, 15.333333333333334)","(14.0, 15.0, 14.666666666666666)","(17.0, 21.0, 20.294117647058822)","(6.0, 8.0, 7.747826086956522)"
11-01-2023 21:14:28.707954,"(3.5, 4.6, 4.487878787878788)","(2.6, 3.25, 3.21)","(5.0, 6.4, 6.291428571428572)","(11.0, 16.0, 15.333333333333334)","(14.0, 15.0, 14.05)","(17.0, 21.0, 20.294117647058822)","(6.0, 7.8, 7.642424242424243)"
11-01-2023 21:14:29.809310,"(3.5, 4.6, 4.531111111111111)","(2.7, 3.25, 3.2157142857142857)","(5.0, 6.4, 6.291428571428572)","(12.0, 16.0, 15.333333333333334)","(14.0, 14.5, 14.05)","(17.0, 21.0, 19.666666666666668)","(6.0, 7.8, 7.51875)"
11-01-2023 21:14:31.078414,"(3.5, 4.6, 4.540816326530612)","(2.7, 3.25, 3.216438356164384)","(5.0, 6.4, 6.291428571428572)","(12.0, 16.0, 15.2)","(14.0, 14.5, 14.375)","(17.0, 21.0, 20.333333333333332)","(6.0, 7.6, 7.51875)"
