,Boomis Buddy,Publicans Purse,Agarn,Just So Fancy,All Dash,Devillain,Summer Star,Divenire,Flick,Boitumelo,Illecebrous,Kallie
12-01-2023 15:33:29.780737,"(2.25, 2.46, 2.402068965517241)","(7.0, 13.5, 13.125)","(8.0, 10.0, 9.450000000000001)","(15.0, 23.0, 22.642857142857142)","(51.0, 120.0, 95.0)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.75)","(21.0, 34.0, 33.0)","(18.0, 32.0, 30.5)","(17.0, 38.0, 35.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:33:31.127928,"(2.25, 2.46, 2.402068965517241)","(7.0, 13.5, 13.125)","(8.0, 10.0, 9.450000000000001)","(15.0, 23.0, 22.642857142857142)","(51.0, 120.0, 95.0)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.75)","(21.0, 34.0, 33.0)","(18.0, 32.0, 30.5)","(17.0, 38.0, 35.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:33:32.491306,"(2.25, 2.46, 2.402068965517241)","(7.0, 13.5, 13.125)","(8.0, 10.0, 9.450000000000001)","(15.0, 23.0, 22.642857142857142)","(51.0, 120.0, 88.75)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.75)","(21.0, 34.0, 32.75)","(18.0, 32.0, 30.2)","(17.0, 38.0, 35.714285714285715)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:33:33.844875,"(2.25, 2.46, 2.402068965517241)","(7.0, 13.5, 13.125)","(8.0, 10.0, 9.450000000000001)","(15.0, 23.0, 22.642857142857142)","(51.0, 120.0, 89.44444444444444)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.625)","(21.0, 34.0, 32.666666666666664)","(18.0, 32.0, 26.0)","(17.0, 38.0, 36.666666666666664)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:33:35.295306,"(2.25, 2.46, 2.402068965517241)","(7.0, 13.5, 13.125)","(8.0, 10.0, 9.450000000000001)","(15.0, 23.0, 22.642857142857142)","(51.0, 120.0, 92.5)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.625)","(21.0, 34.0, 30.333333333333332)","(18.0, 32.0, 26.0)","(17.0, 38.0, 36.666666666666664)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:33:36.732784,"(2.25, 2.46, 2.402068965517241)","(7.0, 13.5, 13.125)","(8.0, 10.0, 9.450000000000001)","(15.0, 23.0, 22.642857142857142)","(51.0, 120.0, 88.75)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.625)","(21.0, 34.0, 33.0)","(18.0, 32.0, 26.0)","(17.0, 38.0, 36.666666666666664)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:33:38.497165,"(2.25, 2.46, 2.402068965517241)","(7.0, 13.5, 13.125)","(8.0, 10.0, 9.450000000000001)","(15.0, 23.0, 22.642857142857142)","(51.0, 120.0, 88.75)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.625)","(21.0, 34.0, 33.0)","(18.0, 32.0, 26.0)","(17.0, 38.0, 36.666666666666664)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:33:39.945174,"(2.25, 2.46, 2.402068965517241)","(7.0, 13.5, 13.125)","(8.0, 10.0, 9.450000000000001)","(15.0, 23.0, 22.642857142857142)","(51.0, 120.0, 88.75)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.625)","(21.0, 34.0, 33.0)","(18.0, 32.0, 29.42857142857143)","(17.0, 38.0, 36.666666666666664)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:33:41.669866,"(2.25, 2.46, 2.402068965517241)","(7.0, 13.5, 13.125)","(8.0, 10.0, 9.450000000000001)","(15.0, 23.0, 22.642857142857142)","(51.0, 120.0, 92.5)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.625)","(21.0, 34.0, 33.0)","(18.0, 32.0, 29.42857142857143)","(17.0, 38.0, 36.666666666666664)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:33:43.231575,"(2.25, 2.46, 2.402068965517241)","(7.0, 13.5, 13.125)","(8.0, 10.0, 9.450000000000001)","(15.0, 23.0, 22.642857142857142)","(51.0, 120.0, 88.75)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.625)","(21.0, 34.0, 33.0)","(18.0, 32.0, 30.714285714285715)","(17.0, 38.0, 36.666666666666664)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:33:44.795467,"(2.25, 2.46, 2.402068965517241)","(7.0, 13.5, 13.125)","(8.0, 10.0, 9.450000000000001)","(15.0, 23.0, 22.642857142857142)","(51.0, 120.0, 74.16666666666667)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.625)","(21.0, 34.0, 33.0)","(18.0, 32.0, 30.714285714285715)","(17.0, 38.0, 36.666666666666664)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:33:46.477222,"(2.25, 2.46, 2.402068965517241)","(7.0, 13.5, 13.125)","(8.0, 10.0, 9.450000000000001)","(15.0, 23.0, 22.642857142857142)","(51.0, 120.0, 92.5)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.625)","(21.0, 34.0, 33.0)","(18.0, 32.0, 30.714285714285715)","(17.0, 38.0, 36.666666666666664)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:33:48.204429,"(2.25, 2.46, 2.402068965517241)","(7.0, 13.5, 13.125)","(8.0, 10.0, 9.450000000000001)","(15.0, 23.0, 22.642857142857142)","(51.0, 120.0, 88.75)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.625)","(21.0, 34.0, 33.0)","(18.0, 32.0, 30.714285714285715)","(17.0, 38.0, 35.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:33:49.825519,"(2.25, 2.46, 2.402068965517241)","(7.0, 13.5, 13.125)","(8.0, 10.0, 12.125)","(15.0, 23.0, 22.642857142857142)","(51.0, 120.0, 89.44444444444444)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.625)","(21.0, 34.0, 29.0)","(18.0, 32.0, 30.714285714285715)","(17.0, 38.0, 35.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:33:51.418526,"(2.25, 2.46, 2.3464864864864863)","(7.0, 13.5, 13.125)","(8.0, 15.5, 12.8)","(15.0, 23.0, 22.642857142857142)","(51.0, 120.0, 99.375)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.92)","(21.0, 34.0, 29.0)","(18.0, 32.0, 26.0)","(17.0, 38.0, 35.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:33:53.049781,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 13.0, 12.777777777777779)","(15.0, 23.0, 22.642857142857142)","(51.0, 120.0, 95.0)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.5)","(21.0, 34.0, 29.0)","(18.0, 32.0, 26.0)","(17.0, 38.0, 35.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:33:54.688471,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 13.0, 12.777777777777779)","(15.0, 23.0, 22.642857142857142)","(51.0, 120.0, 96.42857142857143)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.5)","(21.0, 34.0, 29.0)","(18.0, 32.0, 26.0)","(17.0, 38.0, 35.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:33:56.336552,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 13.0, 12.777777777777779)","(15.0, 23.0, 22.642857142857142)","(51.0, 120.0, 103.5)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.5)","(21.0, 34.0, 29.0)","(18.0, 32.0, 26.0)","(17.0, 38.0, 35.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:33:57.913382,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 13.0, 12.846153846153847)","(15.0, 23.0, 22.642857142857142)","(51.0, 120.0, 90.0)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.92)","(21.0, 34.0, 29.0)","(18.0, 32.0, 30.2)","(17.0, 38.0, 35.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:33:59.464685,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 13.0, 12.846153846153847)","(15.0, 23.0, 22.642857142857142)","(51.0, 120.0, 96.42857142857143)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.5)","(21.0, 34.0, 29.0)","(18.0, 32.0, 26.0)","(17.0, 38.0, 35.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:01.052933,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 13.0, 12.846153846153847)","(15.0, 23.0, 22.642857142857142)","(51.0, 120.0, 103.5)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.5)","(21.0, 34.0, 29.0)","(18.0, 32.0, 26.0)","(17.0, 38.0, 35.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:02.587437,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 13.0, 12.846153846153847)","(15.0, 23.0, 22.642857142857142)","(51.0, 120.0, 90.0)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.5)","(21.0, 34.0, 31.5)","(18.0, 32.0, 28.0)","(17.0, 38.0, 36.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:04.419698,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 13.0, 12.777777777777779)","(15.0, 23.0, 22.642857142857142)","(51.0, 120.0, 90.0)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.5)","(21.0, 34.0, 33.09090909090909)","(18.0, 32.0, 27.5)","(17.0, 38.0, 36.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:06.122486,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 13.0, 12.777777777777779)","(15.0, 23.0, 22.375)","(51.0, 120.0, 102.5)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.92)","(21.0, 34.0, 31.5)","(18.0, 32.0, 29.0)","(17.0, 38.0, 36.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:07.918054,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 13.0, 12.777777777777779)","(15.0, 23.0, 22.25)","(51.0, 110.0, 96.66666666666667)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.6)","(21.0, 34.0, 31.5)","(18.0, 32.0, 29.0)","(17.0, 38.0, 36.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:09.648452,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 13.0, 12.6875)","(15.0, 23.0, 22.25)","(51.0, 110.0, 87.5)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.53125)","(21.0, 34.0, 31.5)","(18.0, 32.0, 29.0)","(17.0, 38.0, 36.0)","(13.0, 21.0, 19.083333333333332)"
12-01-2023 15:34:11.292599,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 13.0, 12.333333333333334)","(15.0, 23.0, 22.625)","(51.0, 110.0, 102.5)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.53125)","(21.0, 34.0, 33.09090909090909)","(18.0, 32.0, 28.0)","(17.0, 38.0, 36.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:12.911744,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 13.0, 12.333333333333334)","(15.0, 23.0, 22.625)","(51.0, 110.0, 96.66666666666667)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.53125)","(21.0, 34.0, 33.09090909090909)","(18.0, 32.0, 27.2)","(17.0, 38.0, 36.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:14.556632,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 13.0, 12.333333333333334)","(15.0, 23.0, 22.625)","(51.0, 110.0, 87.5)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.53125)","(21.0, 34.0, 33.09090909090909)","(18.0, 32.0, 28.0)","(17.0, 38.0, 36.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:16.195908,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 13.0, 12.884615384615385)","(15.0, 23.0, 22.625)","(51.0, 110.0, 87.5)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.53125)","(21.0, 34.0, 33.09090909090909)","(18.0, 30.0, 28.0)","(17.0, 38.0, 36.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:17.849686,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 13.0, 12.84375)","(15.0, 23.0, 22.625)","(51.0, 110.0, 96.66666666666667)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.53125)","(21.0, 34.0, 33.09090909090909)","(18.0, 30.0, 28.0)","(17.0, 38.0, 36.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:19.536160,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 13.0, 12.75)","(15.0, 23.0, 22.625)","(51.0, 110.0, 96.66666666666667)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.53125)","(21.0, 34.0, 33.09090909090909)","(18.0, 30.0, 28.0)","(17.0, 38.0, 36.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:21.224176,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 13.0, 12.75)","(15.0, 23.0, 22.625)","(51.0, 110.0, 78.75)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.53125)","(21.0, 34.0, 33.09090909090909)","(18.0, 30.0, 28.0)","(17.0, 38.0, 36.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:23.111261,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 13.0, 11.666666666666666)","(15.0, 23.0, 22.357142857142858)","(51.0, 120.0, 99.375)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.53125)","(21.0, 34.0, 33.09090909090909)","(18.0, 30.0, 28.0)","(17.0, 38.0, 36.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:24.765315,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 12.0, 11.6875)","(15.0, 23.0, 22.545454545454547)","(51.0, 120.0, 90.0)","(6.0, 8.2, 7.85)","(31.0, 40.0, 37.0)","(15.0, 18.0, 17.875)","(21.0, 34.0, 33.09090909090909)","(18.0, 30.0, 28.0)","(17.0, 38.0, 36.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:26.366291,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 12.0, 11.6875)","(15.0, 23.0, 20.75)","(51.0, 120.0, 78.75)","(6.0, 8.2, 7.85)","(31.0, 40.0, 37.0)","(15.0, 18.0, 17.875)","(21.0, 34.0, 33.09090909090909)","(18.0, 30.0, 28.0)","(17.0, 38.0, 36.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:27.938972,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 12.0, 11.6875)","(15.0, 23.0, 20.75)","(51.0, 120.0, 99.375)","(6.0, 8.2, 7.85)","(31.0, 40.0, 37.0)","(15.0, 18.0, 17.875)","(21.0, 34.0, 33.09090909090909)","(18.0, 30.0, 28.0)","(17.0, 38.0, 36.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:29.509243,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 12.0, 11.6875)","(15.0, 23.0, 21.666666666666668)","(51.0, 120.0, 90.0)","(6.0, 8.2, 7.85)","(31.0, 40.0, 37.0)","(15.0, 18.0, 17.875)","(21.0, 34.0, 33.09090909090909)","(18.0, 30.0, 28.0)","(17.0, 38.0, 36.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:31.096022,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 12.0, 10.75)","(15.0, 23.0, 21.666666666666668)","(51.0, 120.0, 96.42857142857143)","(6.0, 8.2, 7.85)","(31.0, 40.0, 37.0)","(15.0, 18.0, 17.875)","(21.0, 34.0, 33.09090909090909)","(18.0, 30.0, 28.0)","(17.0, 38.0, 36.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:32.684152,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 11.5, 10.75)","(15.0, 23.0, 21.666666666666668)","(51.0, 120.0, 99.375)","(6.0, 8.2, 7.85)","(31.0, 40.0, 38.0)","(15.0, 18.0, 17.875)","(21.0, 34.0, 32.888888888888886)","(18.0, 30.0, 28.5)","(17.0, 38.0, 35.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:34.421606,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 11.5, 10.75)","(15.0, 23.0, 21.666666666666668)","(51.0, 120.0, 90.0)","(6.0, 8.2, 7.85)","(31.0, 40.0, 39.0)","(15.0, 18.0, 17.875)","(21.0, 34.0, 29.0)","(18.0, 30.0, 28.5)","(17.0, 38.0, 35.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:36.057762,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 11.5, 10.75)","(15.0, 23.0, 21.666666666666668)","(51.0, 120.0, 78.75)","(6.0, 8.2, 7.85)","(31.0, 40.0, 39.0)","(15.0, 18.0, 17.875)","(21.0, 34.0, 29.0)","(18.0, 30.0, 28.5)","(17.0, 38.0, 35.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:37.729791,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 11.5, 10.75)","(15.0, 23.0, 21.666666666666668)","(51.0, 120.0, 90.0)","(6.0, 8.2, 7.85)","(31.0, 40.0, 39.0)","(15.0, 18.0, 17.875)","(21.0, 34.0, 29.0)","(18.0, 30.0, 28.5)","(17.0, 38.0, 35.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:39.590175,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 11.5, 10.75)","(15.0, 23.0, 21.666666666666668)","(51.0, 120.0, 90.0)","(6.0, 8.2, 7.85)","(31.0, 40.0, 37.25)","(15.0, 18.0, 17.875)","(21.0, 34.0, 29.0)","(18.0, 30.0, 28.5)","(17.0, 38.0, 35.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:41.541496,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 11.5, 11.0)","(15.0, 23.0, 21.666666666666668)","(51.0, 120.0, 78.75)","(6.0, 8.2, 7.85)","(31.0, 38.0, 37.25)","(15.0, 18.0, 17.875)","(21.0, 34.0, 29.0)","(18.0, 30.0, 28.5)","(17.0, 38.0, 35.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:43.236580,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 11.5, 10.75)","(15.0, 23.0, 21.666666666666668)","(51.0, 120.0, 90.0)","(6.0, 8.2, 7.85)","(31.0, 38.0, 35.5)","(15.0, 18.0, 17.875)","(21.0, 34.0, 29.0)","(18.0, 30.0, 29.416666666666668)","(17.0, 38.0, 35.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:44.911168,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 11.5, 11.0)","(15.0, 23.0, 21.666666666666668)","(51.0, 120.0, 96.42857142857143)","(6.0, 8.2, 7.85)","(31.0, 36.0, 35.5)","(15.0, 18.0, 17.875)","(21.0, 34.0, 29.0)","(18.0, 30.0, 29.416666666666668)","(17.0, 38.0, 35.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:46.599283,"(2.25, 2.46, 2.336470588235294)","(7.0, 13.5, 13.125)","(8.0, 11.5, 11.0)","(15.0, 23.0, 21.666666666666668)","(51.0, 120.0, 97.5)","(6.0, 8.2, 7.85)","(31.0, 36.0, 35.5)","(15.0, 18.0, 17.875)","(21.0, 34.0, 29.0)","(18.0, 30.0, 29.416666666666668)","(17.0, 38.0, 35.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:48.273727,"(2.25, 2.46, 2.5533333333333332)","(7.0, 13.5, 13.125)","(8.0, 11.5, 10.75)","(15.0, 23.0, 21.666666666666668)","(51.0, 130.0, 97.5)","(6.0, 8.2, 7.85)","(31.0, 36.0, 35.0)","(15.0, 18.0, 17.53125)","(21.0, 34.0, 29.0)","(18.0, 30.0, 29.416666666666668)","(17.0, 38.0, 35.714285714285715)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:49.897630,"(2.25, 2.58, 2.554418604651163)","(7.0, 13.5, 13.125)","(8.0, 11.5, 10.75)","(15.0, 23.0, 21.666666666666668)","(51.0, 130.0, 97.5)","(6.0, 8.2, 7.85)","(31.0, 36.0, 35.5)","(15.0, 18.0, 17.53125)","(21.0, 34.0, 29.0)","(18.0, 30.0, 29.416666666666668)","(17.0, 38.0, 35.714285714285715)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:51.548284,"(2.25, 2.58, 2.554418604651163)","(7.0, 13.5, 13.125)","(8.0, 11.5, 10.75)","(15.0, 23.0, 21.666666666666668)","(51.0, 130.0, 97.5)","(6.0, 8.2, 7.85)","(31.0, 36.0, 35.0)","(15.0, 18.0, 17.53125)","(21.0, 34.0, 29.0)","(18.0, 30.0, 28.25)","(17.0, 38.0, 34.0)","(13.0, 21.0, 19.083333333333332)"
12-01-2023 15:34:53.157835,"(2.25, 2.58, 2.525)","(7.0, 13.5, 13.125)","(8.0, 11.5, 11.285714285714285)","(15.0, 23.0, 21.666666666666668)","(51.0, 130.0, 97.5)","(6.0, 8.2, 7.85)","(31.0, 36.0, 35.0)","(15.0, 18.0, 17.53125)","(21.0, 34.0, 29.0)","(18.0, 30.0, 28.25)","(17.0, 38.0, 34.0)","(13.0, 21.0, 19.083333333333332)"
12-01-2023 15:34:54.722573,"(2.25, 2.58, 2.525)","(7.0, 13.5, 13.125)","(8.0, 11.5, 11.285714285714285)","(15.0, 23.0, 21.666666666666668)","(51.0, 130.0, 97.5)","(6.0, 8.2, 7.85)","(31.0, 36.0, 35.0)","(15.0, 18.0, 17.53125)","(21.0, 34.0, 29.0)","(18.0, 30.0, 28.25)","(17.0, 38.0, 34.0)","(13.0, 21.0, 19.083333333333332)"
12-01-2023 15:34:56.333006,"(2.25, 2.58, 2.525)","(7.0, 13.5, 13.125)","(8.0, 11.5, 11.306451612903226)","(15.0, 23.0, 21.666666666666668)","(51.0, 130.0, 97.5)","(6.0, 8.2, 7.85)","(31.0, 36.0, 35.0)","(15.0, 18.0, 17.53125)","(21.0, 34.0, 29.0)","(18.0, 30.0, 28.25)","(17.0, 38.0, 34.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:58.031551,"(2.25, 2.58, 2.525)","(7.0, 13.5, 13.125)","(8.0, 11.5, 11.306451612903226)","(15.0, 23.0, 21.666666666666668)","(51.0, 130.0, 97.5)","(6.0, 8.2, 7.85)","(31.0, 36.0, 35.0)","(15.0, 18.0, 17.53125)","(21.0, 34.0, 29.0)","(18.0, 30.0, 28.25)","(17.0, 38.0, 34.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:34:59.684583,"(2.25, 2.58, 2.525)","(7.0, 13.5, 13.125)","(8.0, 11.5, 11.306451612903226)","(15.0, 23.0, 21.666666666666668)","(51.0, 130.0, 97.5)","(6.0, 8.2, 7.85)","(31.0, 36.0, 35.0)","(15.0, 18.0, 17.53125)","(21.0, 34.0, 29.0)","(18.0, 30.0, 28.25)","(17.0, 38.0, 34.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:35:01.336210,"(2.25, 2.58, 2.525)","(7.0, 13.5, 13.125)","(8.0, 11.5, 11.306451612903226)","(15.0, 23.0, 21.666666666666668)","(51.0, 130.0, 97.5)","(6.0, 8.2, 7.85)","(31.0, 36.0, 35.0)","(15.0, 18.0, 17.53125)","(21.0, 34.0, 29.0)","(18.0, 30.0, 28.0)","(17.0, 38.0, 34.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:35:02.868163,"(2.25, 2.58, 2.525)","(7.0, 13.5, 13.125)","(8.0, 11.5, 11.306451612903226)","(15.0, 23.0, 21.666666666666668)","(51.0, 130.0, 92.5)","(6.0, 8.2, 7.85)","(31.0, 36.0, 35.0)","(15.0, 18.0, 17.53125)","(21.0, 34.0, 29.0)","(18.0, 30.0, 28.0)","(17.0, 38.0, 34.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:35:04.566539,"(2.25, 2.58, 2.5285714285714285)","(7.0, 13.5, 13.125)","(8.0, 11.5, 11.306451612903226)","(15.0, 23.0, 21.666666666666668)","(51.0, 120.0, 92.5)","(6.0, 8.2, 7.85)","(31.0, 36.0, 35.0)","(15.0, 18.0, 17.53125)","(21.0, 34.0, 29.0)","(18.0, 30.0, 31.0)","(17.0, 38.0, 35.0)","(13.0, 21.0, 19.095238095238095)"
12-01-2023 15:35:06.118311,"(2.25, 2.58, 2.5285714285714285)","(7.0, 13.5, 12.333333333333334)","(8.0, 11.5, 11.306451612903226)","(15.0, 23.0, 19.46153846153846)","(51.0, 120.0, 81.66666666666667)","(6.0, 8.2, 8.145454545454545)","(31.0, 36.0, 35.0)","(15.0, 18.0, 17.875)","(21.0, 34.0, 33.0)","(18.0, 34.0, 31.75)","(17.0, 38.0, 35.0)","(13.0, 21.0, 19.125)"
12-01-2023 15:35:07.743947,"(2.25, 2.58, 2.5285714285714285)","(7.0, 13.0, 12.333333333333334)","(8.0, 11.5, 11.306451612903226)","(15.0, 22.0, 19.46153846153846)","(51.0, 90.0, 81.66666666666667)","(6.0, 8.2, 8.145454545454545)","(31.0, 36.0, 35.0)","(15.0, 18.0, 17.875)","(21.0, 34.0, 33.0)","(18.0, 34.0, 31.75)","(17.0, 38.0, 35.0)","(13.0, 20.0, 19.125)"
