,Sirius Lulu,Little Joe,Charlotte Dream,Winlock Lad,Indigo,Pick Up Gus,Baby Magic,Tara Swift
11-01-2023 15:55:42.866246,"(7.5, 10.5, 10.208333333333334)","(19.0, 36.0, 33.142857142857146)","(3.7, 4.7, 4.511764705882353)","(13.0, 16.5, 16.423076923076923)","(10.0, 13.5, 13.0)","(2.45, 2.82, 2.7709090909090905)","(5.0, 7.0, 6.733333333333333)","(41.0, 90.0, 77.36842105263158)"
11-01-2023 15:55:44.112766,"(7.5, 10.5, 10.208333333333334)","(19.0, 36.0, 33.142857142857146)","(3.7, 4.7, 4.535897435897436)","(13.0, 16.5, 16.423076923076923)","(10.0, 13.5, 13.071428571428571)","(2.45, 2.82, 2.816)","(5.0, 7.2, 6.790243902439024)","(41.0, 80.0, 77.36842105263158)"
11-01-2023 15:55:45.357794,"(7.5, 10.5, 10.208333333333334)","(19.0, 36.0, 33.142857142857146)","(3.7, 4.7, 4.535897435897436)","(13.0, 16.5, 16.423076923076923)","(10.0, 13.5, 13.071428571428571)","(2.45, 2.84, 2.816)","(5.0, 7.2, 6.790243902439024)","(41.0, 80.0, 77.36842105263158)"
11-01-2023 15:55:46.589958,"(7.5, 10.5, 10.208333333333334)","(19.0, 36.0, 33.142857142857146)","(3.7, 4.7, 4.535897435897436)","(13.0, 16.5, 16.423076923076923)","(10.0, 13.5, 13.071428571428571)","(2.45, 2.84, 2.8114285714285714)","(5.0, 7.2, 6.838709677419355)","(41.0, 80.0, 77.36842105263158)"
11-01-2023 15:55:47.804124,"(7.5, 11.0, 10.5)","(19.0, 36.0, 33.142857142857146)","(3.7, 4.7, 4.535897435897436)","(13.0, 16.5, 16.423076923076923)","(10.0, 13.5, 13.071428571428571)","(2.45, 2.84, 2.7763636363636364)","(5.0, 7.2, 7.0181818181818185)","(41.0, 80.0, 86.47058823529412)"
11-01-2023 15:55:49.002050,"(7.5, 11.5, 10.3)","(19.0, 36.0, 33.142857142857146)","(3.7, 4.7, 4.535897435897436)","(13.0, 16.5, 16.423076923076923)","(10.0, 13.5, 13.071428571428571)","(2.45, 2.82, 2.784)","(5.0, 7.4, 7.0181818181818185)","(41.0, 90.0, 86.47058823529412)"
11-01-2023 15:55:50.183357,"(7.5, 11.5, 10.166666666666666)","(17.0, 36.0, 33.142857142857146)","(3.7, 4.7, 4.511764705882353)","(13.0, 16.5, 16.423076923076923)","(10.0, 13.5, 13.071428571428571)","(2.45, 2.8, 2.7423076923076923)","(5.0, 7.4, 7.0181818181818185)","(41.0, 90.0, 86.47058823529412)"
11-01-2023 15:55:51.343077,"(7.5, 11.5, 10.088235294117647)","(17.0, 36.0, 33.142857142857146)","(3.7, 4.7, 4.699999999999999)","(13.0, 16.5, 16.416666666666668)","(10.0, 13.5, 13.0)","(2.45, 2.78, 2.7544)","(5.0, 7.4, 7.0181818181818185)","(41.0, 90.0, 77.36842105263158)"
11-01-2023 15:55:52.591928,"(7.5, 11.5, 10.088235294117647)","(17.0, 36.0, 33.142857142857146)","(3.7, 4.8, 4.628571428571428)","(13.0, 16.5, 16.416666666666668)","(10.0, 13.5, 13.0)","(2.45, 2.76, 2.739402985074627)","(5.0, 7.4, 7.12)","(41.0, 80.0, 77.36842105263158)"
11-01-2023 15:55:54.049307,"(7.5, 11.5, 10.61111111111111)","(17.0, 36.0, 33.142857142857146)","(3.7, 5.0, 4.742857142857143)","(13.0, 16.5, 17.210526315789473)","(10.0, 13.5, 13.0)","(2.45, 2.74, 2.7393750000000003)","(5.0, 7.2, 7.1)","(41.0, 80.0, 77.36842105263158)"
11-01-2023 15:55:55.372467,"(7.5, 11.5, 10.61111111111111)","(17.0, 36.0, 33.0)","(3.7, 5.0, 4.947058823529412)","(13.0, 18.0, 16.91304347826087)","(10.0, 13.5, 13.0)","(2.45, 2.74, 2.7195918367346943)","(5.0, 7.2, 7.1)","(41.0, 80.0, 77.36842105263158)"
11-01-2023 15:55:56.600885,"(7.5, 11.5, 10.61111111111111)","(17.0, 34.0, 28.857142857142858)","(3.8, 5.0, 4.9625)","(13.0, 18.0, 16.91304347826087)","(10.0, 13.5, 13.0)","(2.5, 2.72, 2.67)","(5.0, 7.2, 7.1)","(41.0, 80.0, 86.47058823529412)"
11-01-2023 15:55:57.838972,"(7.5, 11.5, 10.61111111111111)","(17.0, 34.0, 29.5)","(3.8, 5.0, 4.933333333333334)","(13.0, 18.0, 16.91304347826087)","(10.0, 13.5, 13.0)","(2.5, 2.7, 2.716923076923077)","(5.0, 7.2, 7.1)","(41.0, 90.0, 86.47058823529412)"
11-01-2023 15:55:59.172084,"(7.5, 11.5, 10.61111111111111)","(18.0, 34.0, 29.2)","(3.8, 5.0, 4.866666666666666)","(13.0, 18.0, 16.91304347826087)","(10.0, 13.5, 13.0)","(2.5, 2.72, 2.7)","(5.0, 7.2, 7.1)","(41.0, 90.0, 77.36842105263158)"
11-01-2023 15:56:00.500567,"(7.5, 11.5, 10.61111111111111)","(18.0, 34.0, 31.142857142857142)","(3.8, 5.0, 4.866666666666666)","(13.0, 18.0, 16.91304347826087)","(10.0, 13.5, 13.0)","(2.5, 2.72, 2.7)","(5.0, 7.2, 6.92)","(41.0, 80.0, 77.36842105263158)"
11-01-2023 15:56:01.717075,"(7.5, 11.5, 10.61111111111111)","(18.0, 34.0, 31.142857142857142)","(3.8, 5.0, 4.914285714285715)","(13.0, 18.0, 17.357142857142858)","(10.0, 13.5, 12.98)","(2.5, 2.8, 2.7275)","(5.0, 7.2, 6.99)","(41.0, 80.0, 77.36842105263158)"
11-01-2023 15:56:02.962163,"(7.5, 11.5, 10.61111111111111)","(18.0, 34.0, 31.142857142857142)","(3.8, 5.0, 4.866666666666666)","(13.0, 17.5, 17.357142857142858)","(10.0, 13.5, 13.0)","(2.5, 2.78, 2.6900000000000004)","(5.0, 7.2, 6.859999999999999)","(41.0, 80.0, 77.36842105263158)"
11-01-2023 15:56:04.095541,"(7.5, 11.5, 10.61111111111111)","(18.0, 34.0, 31.142857142857142)","(3.8, 5.0, 4.914285714285715)","(13.0, 17.5, 17.357142857142858)","(10.0, 13.5, 13.0)","(2.5, 2.74, 2.6900000000000004)","(5.0, 7.0, 6.9714285714285715)","(41.0, 80.0, 77.36842105263158)"
11-01-2023 15:56:05.214863,"(7.5, 11.5, 10.61111111111111)","(18.0, 34.0, 32.73684210526316)","(3.8, 5.0, 4.914285714285715)","(13.0, 17.5, 17.357142857142858)","(10.0, 13.5, 13.0)","(2.45, 2.74, 2.6900000000000004)","(5.0, 7.0, 6.9714285714285715)","(41.0, 80.0, 86.47058823529412)"
11-01-2023 15:56:06.319092,"(7.5, 11.5, 10.61111111111111)","(18.0, 34.0, 32.73684210526316)","(3.8, 5.0, 4.8)","(13.0, 17.5, 17.357142857142858)","(10.0, 13.5, 13.0)","(2.45, 2.74, 2.7)","(5.0, 7.0, 6.866666666666666)","(41.0, 90.0, 86.47058823529412)"
11-01-2023 15:56:07.563467,"(7.5, 11.5, 10.61111111111111)","(18.0, 34.0, 32.4)","(3.8, 4.8, 4.7140350877192985)","(13.0, 17.5, 17.357142857142858)","(10.0, 13.5, 13.0)","(2.45, 2.74, 2.705714285714286)","(5.0, 7.0, 6.9714285714285715)","(41.0, 90.0, 86.47058823529412)"
11-01-2023 15:56:08.836523,"(7.5, 11.5, 10.61111111111111)","(19.0, 34.0, 32.4)","(3.8, 4.8, 4.603921568627451)","(13.0, 17.5, 17.4375)","(10.0, 13.5, 13.0)","(2.45, 2.74, 2.721538461538462)","(5.0, 7.0, 6.9714285714285715)","(41.0, 90.0, 77.36842105263158)"
11-01-2023 15:56:10.057241,"(7.5, 11.5, 10.61111111111111)","(19.0, 34.0, 31.714285714285715)","(3.8, 4.8, 4.6)","(13.0, 18.0, 17.333333333333332)","(10.0, 13.5, 13.107142857142858)","(2.45, 2.74, 2.7036363636363636)","(5.0, 7.0, 6.976470588235294)","(41.0, 80.0, 77.27272727272727)"
11-01-2023 15:56:11.347078,"(7.5, 11.0, 10.88888888888889)","(19.0, 34.0, 31.714285714285715)","(3.8, 4.7, 4.5588235294117645)","(13.0, 18.0, 17.6)","(10.0, 13.5, 13.107142857142858)","(2.45, 2.78, 2.721212121212121)","(5.0, 7.0, 6.861538461538461)","(41.0, 80.0, 77.27272727272727)"
11-01-2023 15:56:12.651452,"(7.5, 11.5, 10.64864864864865)","(19.0, 34.0, 32.666666666666664)","(3.8, 4.7, 4.5476190476190474)","(13.0, 18.0, 17.36842105263158)","(10.0, 13.5, 13.192307692307692)","(2.45, 2.8, 2.74)","(5.0, 7.0, 6.895652173913043)","(41.0, 80.0, 77.27272727272727)"
11-01-2023 15:56:14.079739,"(7.5, 11.5, 10.64864864864865)","(19.0, 34.0, 33.05263157894737)","(3.8, 4.7, 4.5476190476190474)","(13.0, 18.0, 17.36842105263158)","(10.0, 13.5, 13.192307692307692)","(2.45, 2.78, 2.76)","(5.0, 7.0, 6.977777777777778)","(41.0, 80.0, 86.0)"
11-01-2023 15:56:15.428420,"(7.5, 11.5, 10.64864864864865)","(19.0, 34.0, 33.05263157894737)","(3.8, 4.7, 4.5476190476190474)","(13.0, 18.0, 16.142857142857142)","(10.0, 13.5, 13.166666666666666)","(2.45, 2.78, 2.74)","(5.0, 7.0, 6.977777777777778)","(41.0, 90.0, 86.0)"
11-01-2023 15:56:16.705392,"(7.5, 11.5, 10.64864864864865)","(19.0, 34.0, 33.05263157894737)","(3.8, 4.7, 4.5600000000000005)","(13.0, 18.0, 17.0)","(10.0, 13.5, 13.166666666666666)","(2.45, 2.78, 2.778222222222222)","(5.0, 7.0, 6.861538461538461)","(41.0, 90.0, 77.27272727272727)"
11-01-2023 15:56:18.051375,"(7.5, 11.5, 10.545454545454545)","(19.0, 34.0, 32.0)","(3.8, 4.7, 4.566666666666666)","(13.0, 17.5, 16.5)","(10.0, 13.5, 13.178571428571429)","(2.45, 2.78, 2.785333333333333)","(5.0, 7.0, 6.909090909090909)","(41.0, 80.0, 77.27272727272727)"
11-01-2023 15:56:19.438330,"(7.5, 10.5, 10.416666666666666)","(19.0, 34.0, 32.0)","(3.8, 4.7, 4.640000000000001)","(13.0, 17.5, 16.5)","(10.0, 13.5, 13.166666666666666)","(2.45, 2.82, 2.804)","(5.0, 7.0, 6.957894736842105)","(41.0, 80.0, 77.27272727272727)"
11-01-2023 15:56:20.703075,"(7.5, 10.5, 10.416666666666666)","(19.0, 34.0, 32.0)","(3.8, 4.7, 4.65)","(13.0, 17.5, 16.5)","(10.0, 13.5, 13.166666666666666)","(2.45, 2.84, 2.804)","(5.0, 7.0, 6.957894736842105)","(41.0, 80.0, 77.27272727272727)"
11-01-2023 15:56:21.924349,"(7.5, 10.5, 10.3125)","(19.0, 34.0, 32.0)","(3.8, 4.8, 4.699999999999999)","(13.0, 17.5, 16.5)","(10.0, 13.5, 13.166666666666666)","(2.45, 2.84, 2.804)","(5.0, 7.0, 6.828571428571428)","(41.0, 80.0, 85.78947368421052)"
11-01-2023 15:56:23.211427,"(7.5, 10.5, 10.238095238095237)","(19.0, 34.0, 32.5)","(3.8, 4.8, 4.625)","(13.0, 17.5, 17.291666666666668)","(10.0, 13.5, 13.192307692307692)","(2.45, 2.84, 2.84)","(5.0, 7.0, 6.909090909090909)","(41.0, 90.0, 85.78947368421052)"
11-01-2023 15:56:24.455260,"(7.5, 10.5, 10.238095238095237)","(19.0, 34.0, 32.125)","(3.8, 4.8, 4.557894736842106)","(13.0, 17.5, 17.291666666666668)","(10.0, 13.5, 13.166666666666666)","(2.45, 2.88, 2.88)","(5.0, 7.0, 6.957894736842105)","(41.0, 90.0, 85.78947368421052)"
11-01-2023 15:56:25.809721,"(7.5, 10.5, 10.238095238095237)","(19.0, 34.0, 32.84615384615385)","(3.8, 4.7, 4.515384615384615)","(13.0, 17.5, 15.75)","(10.0, 13.5, 13.05)","(2.45, 2.92, 2.8899999999999997)","(5.0, 7.0, 6.957894736842105)","(41.0, 90.0, 77.14285714285714)"
11-01-2023 15:56:27.091740,"(7.5, 10.5, 10.238095238095237)","(19.0, 34.0, 32.84615384615385)","(3.8, 4.7, 4.515384615384615)","(13.0, 16.5, 15.717391304347826)","(10.0, 13.5, 13.192307692307692)","(2.45, 2.9, 2.9323076923076923)","(5.0, 7.0, 6.951724137931034)","(41.0, 80.0, 77.14285714285714)"
11-01-2023 15:56:28.491563,"(7.5, 10.5, 10.238095238095237)","(19.0, 34.0, 32.125)","(3.8, 4.7, 4.515384615384615)","(13.0, 16.5, 16.22340425531915)","(10.0, 13.5, 13.166666666666666)","(2.45, 2.94, 2.896)","(5.0, 7.2, 6.951724137931034)","(41.0, 80.0, 77.14285714285714)"
11-01-2023 15:56:30.006414,"(7.5, 10.5, 10.238095238095237)","(19.0, 34.0, 32.125)","(3.8, 4.7, 4.515384615384615)","(13.0, 16.5, 16.24468085106383)","(10.0, 13.5, 13.166666666666666)","(2.45, 2.96, 2.8747368421052633)","(5.0, 7.2, 6.957894736842105)","(41.0, 80.0, 77.0)"
11-01-2023 15:56:31.408165,"(8.0, 10.5, 10.238095238095237)","(21.0, 34.0, 32.84615384615385)","(3.8, 4.7, 4.5476190476190474)","(13.0, 16.5, 17.444444444444443)","(10.0, 13.5, 13.05)","(2.45, 2.88, 2.913333333333333)","(5.5, 7.0, 6.966666666666667)","(51.0, 90.0, 85.55555555555556)"
11-01-2023 15:56:33.099068,"(8.0, 10.5, 10.238095238095237)","(21.0, 34.0, 33.285714285714285)","(3.8, 4.7, 4.545454545454546)","(13.0, 17.5, 16.75)","(10.0, 13.5, 13.166666666666666)","(2.45, 2.94, 2.9586363636363635)","(5.5, 7.0, 6.469565217391304)","(51.0, 90.0, 85.55555555555556)"
11-01-2023 15:56:34.457331,"(8.0, 10.5, 10.238095238095237)","(21.0, 34.0, 33.285714285714285)","(3.8, 4.7, 4.545454545454546)","(13.0, 17.5, 16.75)","(10.0, 13.5, 13.166666666666666)","(2.45, 2.96, 2.999230769230769)","(5.5, 6.6, 6.283333333333333)","(51.0, 90.0, 77.0)"
11-01-2023 15:56:35.832982,"(8.0, 10.5, 10.238095238095237)","(21.0, 34.0, 33.285714285714285)","(3.8, 4.7, 4.566666666666666)","(13.0, 17.5, 17.441176470588236)","(10.0, 13.5, 13.055555555555555)","(2.45, 3.05, 2.9085714285714284)","(5.5, 6.6, 6.4714285714285715)","(51.0, 80.0, 77.0)"
11-01-2023 15:56:37.268034,"(8.0, 10.5, 10.238095238095237)","(21.0, 34.0, 33.285714285714285)","(3.8, 4.7, 4.766666666666667)","(13.0, 17.5, 17.441176470588236)","(10.0, 13.5, 13.055555555555555)","(2.45, 2.92, 2.8953846153846152)","(5.5, 6.6, 6.51)","(51.0, 80.0, 77.0)"
11-01-2023 15:56:38.544280,"(8.0, 10.5, 10.238095238095237)","(21.0, 34.0, 33.285714285714285)","(3.8, 4.8, 4.766666666666667)","(13.0, 17.5, 17.441176470588236)","(10.0, 13.5, 13.18)","(2.45, 2.9, 2.873333333333333)","(5.5, 6.6, 6.48)","(51.0, 80.0, 77.0)"
11-01-2023 15:56:39.826868,"(8.0, 10.5, 10.238095238095237)","(21.0, 34.0, 33.285714285714285)","(3.8, 4.8, 4.766666666666667)","(13.0, 17.5, 17.441176470588236)","(10.0, 13.5, 13.153846153846153)","(2.45, 2.88, 2.873333333333333)","(5.5, 6.6, 6.5181818181818185)","(51.0, 80.0, 85.0)"
11-01-2023 15:56:41.175008,"(8.0, 10.5, 10.238095238095237)","(21.0, 34.0, 33.285714285714285)","(3.8, 4.8, 4.766666666666667)","(13.0, 17.5, 17.441176470588236)","(10.0, 13.5, 13.153846153846153)","(2.45, 2.88, 2.8899999999999997)","(5.5, 6.6, 6.5181818181818185)","(51.0, 90.0, 85.0)"
11-01-2023 15:56:42.423252,"(8.0, 10.5, 10.238095238095237)","(21.0, 34.0, 33.285714285714285)","(3.8, 4.8, 4.766666666666667)","(13.0, 17.5, 17.333333333333332)","(10.0, 13.5, 14.09375)","(2.45, 2.92, 2.858181818181818)","(5.5, 6.6, 6.509090909090909)","(51.0, 90.0, 77.05882352941177)"
11-01-2023 15:56:43.603878,"(8.0, 10.5, 10.357142857142858)","(21.0, 34.0, 33.285714285714285)","(3.8, 4.8, 4.67)","(13.0, 17.5, 17.0)","(10.0, 14.5, 13.195652173913043)","(2.45, 2.86, 2.858181818181818)","(5.5, 6.6, 6.44)","(51.0, 80.0, 77.05882352941177)"
11-01-2023 15:56:44.799173,"(8.0, 10.5, 10.33529411764706)","(21.0, 34.0, 33.285714285714285)","(3.8, 4.9, 4.675)","(13.0, 17.5, 17.0)","(10.0, 14.5, 13.264705882352942)","(2.45, 2.86, 2.858181818181818)","(5.5, 6.6, 6.485714285714286)","(51.0, 80.0, 77.05882352941177)"
11-01-2023 15:56:45.994109,"(8.0, 10.5, 10.33529411764706)","(21.0, 34.0, 33.285714285714285)","(3.8, 4.9, 4.675)","(13.0, 17.5, 16.782608695652172)","(10.0, 14.5, 13.545454545454545)","(2.45, 2.86, 2.858181818181818)","(5.5, 6.6, 6.52)","(51.0, 80.0, 77.05882352941177)"
11-01-2023 15:56:47.371797,"(8.0, 10.5, 10.33529411764706)","(21.0, 34.0, 33.285714285714285)","(3.8, 4.9, 4.675)","(13.0, 17.5, 16.782608695652172)","(10.0, 14.5, 13.545454545454545)","(2.45, 2.86, 2.8635294117647057)","(5.5, 6.6, 6.55)","(51.0, 80.0, 79.23076923076923)"
11-01-2023 15:56:48.563211,"(8.0, 10.5, 10.33529411764706)","(21.0, 34.0, 33.285714285714285)","(3.8, 4.9, 4.675)","(13.0, 17.5, 16.782608695652172)","(10.0, 14.5, 13.714285714285714)","(2.45, 2.88, 2.8953846153846152)","(5.5, 6.6, 6.55)","(51.0, 80.0, 85.47619047619048)"
11-01-2023 15:56:49.716191,"(8.0, 10.5, 10.33529411764706)","(21.0, 34.0, 33.285714285714285)","(3.8, 4.9, 4.675)","(13.0, 17.5, 16.782608695652172)","(10.0, 14.0, 12.636363636363637)","(2.45, 2.9, 2.8725)","(5.5, 6.6, 6.55)","(51.0, 95.0, 82.6923076923077)"
11-01-2023 15:56:50.752830,"(8.0, 10.5, 10.33529411764706)","(21.0, 34.0, 33.285714285714285)","(3.8, 4.9, 4.675)","(13.0, 17.5, 16.8125)","(10.0, 14.0, 12.642857142857142)","(2.45, 2.88, 2.83)","(5.5, 6.6, 6.25)","(51.0, 95.0, 79.16666666666667)"
11-01-2023 15:56:51.840309,"(8.0, 10.5, 10.33529411764706)","(21.0, 34.0, 33.285714285714285)","(3.8, 4.9, 4.655555555555555)","(13.0, 17.5, 17.0)","(10.0, 13.5, 12.5)","(2.45, 2.86, 2.800179193628671)","(5.5, 6.6, 6.333333333333333)","(51.0, 85.0, 79.16666666666667)"
11-01-2023 15:56:53.058026,"(8.0, 10.5, 10.33529411764706)","(21.0, 34.0, 33.285714285714285)","(3.8, 4.8, 4.688888888888888)","(13.0, 18.0, 17.75)","(10.0, 13.5, 12.6)","(2.45, 2.84, 2.758)","(5.5, 6.6, 6.766666666666667)","(51.0, 85.0, 79.16666666666667)"
11-01-2023 15:56:54.326956,"(8.0, 10.5, 10.36875)","(21.0, 34.0, 33.285714285714285)","(3.8, 4.8, 4.723076923076923)","(13.0, 18.5, 17.25)","(10.0, 13.5, 12.642857142857142)","(2.45, 2.76, 2.737777777777778)","(5.5, 6.8, 6.766666666666667)","(51.0, 85.0, 79.16666666666667)"
11-01-2023 15:56:55.480088,"(8.0, 10.5, 10.25)","(21.0, 34.0, 33.285714285714285)","(3.8, 4.8, 4.76)","(13.0, 18.0, 17.25)","(10.0, 13.5, 13.909090909090908)","(2.45, 2.74, 2.7361904761904765)","(5.5, 6.8, 6.766666666666667)","(51.0, 85.0, 79.16666666666667)"
11-01-2023 15:56:56.533051,"(8.0, 10.5, 10.25)","(21.0, 34.0, 33.285714285714285)","(3.8, 4.9, 4.76)","(13.0, 18.0, 17.25)","(10.0, 14.0, 13.891304347826086)","(2.45, 2.74, 2.725714285714286)","(5.5, 6.8, 6.494736842105263)","(51.0, 85.0, 82.6923076923077)"
11-01-2023 15:56:57.573571,"(8.0, 10.5, 10.25)","(21.0, 34.0, 33.285714285714285)","(3.8, 5.0, 4.982142857142857)","(13.0, 18.0, 17.5)","(10.0, 14.0, 13.909090909090908)","(2.45, 2.74, 2.7222222222222223)","(5.5, 6.6, 6.4399999999999995)","(51.0, 95.0, 82.6923076923077)"
11-01-2023 15:56:58.720863,"(8.0, 10.5, 10.25)","(21.0, 34.0, 33.285714285714285)","(3.8, 5.0, 4.967213114754099)","(13.0, 18.0, 17.5)","(10.0, 14.0, 13.909090909090908)","(2.45, 2.74, 2.72421052631579)","(5.5, 6.6, 6.4399999999999995)","(51.0, 95.0, 82.6923076923077)"
11-01-2023 15:56:59.897693,"(8.0, 10.5, 10.25)","(21.0, 34.0, 33.285714285714285)","(3.8, 5.0, 4.982142857142857)","(13.0, 18.0, 17.5)","(10.0, 14.0, 13.909090909090908)","(2.45, 2.74, 2.7325000000000004)","(5.5, 6.6, 6.447619047619048)","(51.0, 95.0, 79.16666666666667)"
11-01-2023 15:57:01.061917,"(8.0, 10.5, 10.25)","(21.0, 34.0, 33.285714285714285)","(3.8, 5.0, 4.967213114754099)","(13.0, 18.0, 17.5)","(10.0, 14.0, 13.909090909090908)","(2.45, 2.74, 2.7225)","(5.5, 6.6, 6.447619047619048)","(51.0, 85.0, 79.16666666666667)"
11-01-2023 15:57:02.263744,"(8.0, 10.5, 10.25)","(21.0, 34.0, 33.285714285714285)","(3.8, 5.0, 4.995238095238095)","(13.0, 18.0, 17.333333333333332)","(10.0, 14.0, 13.909090909090908)","(2.45, 2.76, 2.7371428571428575)","(5.5, 6.6, 6.4399999999999995)","(51.0, 85.0, 79.16666666666667)"
11-01-2023 15:57:03.485702,"(8.0, 10.5, 10.275)","(21.0, 34.0, 33.5)","(3.8, 5.1, 4.964705882352941)","(13.0, 17.5, 17.342105263157894)","(10.0, 14.0, 13.909090909090908)","(2.45, 2.74, 2.7386666666666666)","(5.5, 6.6, 6.4399999999999995)","(51.0, 85.0, 75.0)"
11-01-2023 15:57:04.760522,"(8.0, 10.5, 10.258620689655173)","(21.0, 38.0, 39.0)","(3.9, 5.1, 5.065789473684211)","(13.0, 17.5, 17.342105263157894)","(11.0, 14.0, 13.909090909090908)","(2.45, 2.76, 2.7279999999999998)","(5.0, 6.6, 6.4399999999999995)","(51.0, 85.0, 70.0)"
11-01-2023 15:57:05.934500,"(8.0, 10.5, 10.258620689655173)","(21.0, 40.0, 32.666666666666664)","(3.9, 5.1, 5.086206896551724)","(13.0, 17.5, 17.342105263157894)","(11.0, 14.0, 13.909090909090908)","(2.45, 2.76, 2.711764705882353)","(5.0, 6.6, 6.4399999999999995)","(51.0, 80.0, 67.85714285714286)"
11-01-2023 15:57:07.091541,"(8.0, 10.5, 10.258620689655173)","(21.0, 38.0, 32.666666666666664)","(3.9, 5.1, 5.086206896551724)","(13.0, 17.5, 16.944444444444443)","(11.0, 14.0, 13.909090909090908)","(2.45, 2.74, 2.6844444444444444)","(5.0, 6.6, 6.447619047619048)","(51.0, 85.0, 66.53846153846153)"
11-01-2023 15:57:08.189751,"(8.0, 10.5, 10.258620689655173)","(21.0, 38.0, 35.09090909090909)","(3.9, 5.1, 5.073214285714285)","(13.0, 17.5, 16.923076923076923)","(11.0, 14.0, 13.928571428571429)","(2.45, 2.72, 2.6933333333333334)","(5.0, 6.6, 6.447619047619048)","(51.0, 85.0, 67.85714285714286)"
11-01-2023 15:57:09.350693,"(8.0, 10.5, 10.258620689655173)","(21.0, 38.0, 36.0)","(3.9, 5.1, 5.073214285714285)","(13.0, 17.5, 16.857142857142858)","(11.0, 14.0, 13.973684210526315)","(2.45, 2.7, 2.6854545454545455)","(5.0, 6.6, 6.493333333333333)","(51.0, 85.0, 70.0)"
11-01-2023 15:57:10.601279,"(8.0, 10.5, 10.215625000000001)","(21.0, 38.0, 32.666666666666664)","(3.9, 5.1, 5.073214285714285)","(13.0, 17.5, 17.09090909090909)","(11.0, 14.0, 13.916666666666666)","(2.45, 2.7, 2.6632000000000002)","(5.0, 6.6, 6.57037037037037)","(51.0, 85.0, 67.85714285714286)"
11-01-2023 15:57:11.731344,"(8.0, 10.5, 10.215625000000001)","(21.0, 38.0, 32.666666666666664)","(3.9, 5.1, 5.073214285714285)","(13.0, 17.5, 16.857142857142858)","(11.0, 14.0, 13.916666666666666)","(2.45, 2.7, 2.6632000000000002)","(5.0, 6.6, 6.57037037037037)","(51.0, 85.0, 66.53846153846153)"
11-01-2023 15:57:12.840942,"(8.0, 10.5, 10.215625000000001)","(21.0, 38.0, 35.09090909090909)","(3.9, 5.1, 5.073214285714285)","(13.0, 17.5, 16.823529411764707)","(11.0, 14.0, 13.916666666666666)","(2.45, 2.7, 2.6664000000000003)","(5.0, 6.6, 6.507142857142857)","(51.0, 85.0, 67.85714285714286)"
11-01-2023 15:57:13.964502,"(8.0, 10.5, 10.15)","(21.0, 38.0, 36.0)","(3.9, 5.1, 5.071428571428571)","(13.0, 17.0, 16.933333333333334)","(11.0, 14.0, 13.895833333333334)","(2.45, 2.7, 2.797453798767967)","(5.0, 6.6, 6.503448275862069)","(51.0, 85.0, 66.53846153846153)"
11-01-2023 15:57:15.108495,"(8.0, 10.5, 10.15)","(21.0, 38.0, 35.333333333333336)","(3.9, 5.1, 4.990909090909091)","(13.0, 16.5, 15.833333333333334)","(11.0, 14.0, 13.91304347826087)","(2.45, 2.8, 2.7979958246346555)","(5.0, 6.6, 6.496296296296296)","(51.0, 85.0, 67.85714285714286)"
11-01-2023 15:57:16.222468,"(8.0, 10.5, 10.15)","(21.0, 38.0, 35.714285714285715)","(3.9, 5.1, 4.990909090909091)","(13.0, 16.0, 15.583333333333334)","(11.0, 14.0, 13.916666666666666)","(2.45, 2.8, 2.785)","(5.0, 6.6, 6.475)","(51.0, 85.0, 66.53846153846153)"
11-01-2023 15:57:17.486865,"(8.0, 10.5, 10.15)","(21.0, 38.0, 37.05882352941177)","(3.9, 5.0, 4.888888888888888)","(13.0, 16.5, 16.336734693877553)","(11.0, 14.0, 13.895833333333334)","(2.45, 2.8, 2.775384615384615)","(5.0, 6.6, 6.475)","(51.0, 85.0, 75.0)"
11-01-2023 15:57:18.816921,"(8.0, 10.5, 10.15)","(21.0, 38.0, 35.714285714285715)","(3.9, 5.0, 4.88)","(13.0, 16.5, 16.336734693877553)","(11.0, 14.0, 13.895833333333334)","(2.45, 2.8, 2.7699999999999996)","(5.0, 6.6, 6.4787878787878785)","(51.0, 85.0, 75.0)"
11-01-2023 15:57:20.066187,"(8.0, 10.5, 10.15)","(21.0, 38.0, 35.714285714285715)","(3.9, 5.0, 4.88)","(13.0, 16.5, 16.476190476190474)","(11.0, 14.0, 13.895833333333334)","(2.45, 2.78, 2.776153846153846)","(5.0, 6.6, 6.4787878787878785)","(51.0, 85.0, 78.33333333333333)"
11-01-2023 15:57:21.329320,"(8.0, 10.5, 10.15)","(21.0, 36.0, 34.0)","(3.9, 5.0, 4.869230769230769)","(13.0, 16.5, 16.476190476190474)","(11.0, 14.0, 13.895833333333334)","(2.45, 2.78, 2.7668571428571425)","(5.0, 6.6, 6.538461538461538)","(51.0, 85.0, 75.43478260869566)"
11-01-2023 15:57:22.519581,"(8.0, 10.5, 10.15)","(21.0, 36.0, 32.0)","(3.9, 5.0, 4.89375)","(13.0, 16.5, 16.476190476190474)","(11.0, 14.0, 13.916666666666666)","(2.45, 2.78, 2.779174603174603)","(5.0, 6.6, 6.656410256410257)","(51.0, 85.0, 75.43478260869566)"
