,Fantastic Faith,Aston Presley,French Wish,Mo Slater,Orson Ruby
16-12-2022 11:54:08.942625,"(4.0, 4.5, 4.276785714285714)","(7.5, 14.5, 14.35)","(1.95, 1.98, 1.948)","(3.2, 5.8, 5.692857142857143)","(61.0, 250.0, 167.5)"
16-12-2022 11:54:09.816462,"(4.0, 4.5, 4.276785714285714)","(7.5, 14.5, 14.35)","(1.95, 1.98, 1.9523076923076923)","(3.2, 5.8, 5.692857142857143)","(61.0, 250.0, 167.5)"
16-12-2022 11:54:10.658868,"(4.0, 4.5, 4.254901960784314)","(7.5, 14.5, 14.35)","(1.95, 2.0, 1.952)","(3.2, 5.8, 5.692857142857143)","(61.0, 250.0, 167.5)"
16-12-2022 11:54:11.516261,"(4.0, 4.5, 4.254901960784314)","(7.5, 14.5, 14.35)","(1.95, 2.0, 1.949230769230769)","(3.2, 5.8, 5.7368421052631575)","(61.0, 250.0, 167.5)"
16-12-2022 11:54:12.414768,"(4.0, 4.5, 4.254901960784314)","(7.5, 14.5, 14.35)","(1.95, 2.0, 1.949230769230769)","(3.2, 5.8, 5.747826086956522)","(61.0, 250.0, 226.42857142857144)"
16-12-2022 11:54:13.258558,"(4.0, 4.5, 4.228260869565218)","(7.5, 14.5, 14.35)","(1.95, 2.0, 1.949230769230769)","(3.2, 5.8, 5.585714285714285)","(61.0, 250.0, 226.42857142857144)"
16-12-2022 11:54:14.066798,"(4.0, 4.5, 4.228260869565218)","(7.5, 14.5, 14.35)","(1.95, 2.0, 1.949230769230769)","(3.2, 5.8, 5.6125)","(61.0, 250.0, 226.42857142857144)"
16-12-2022 11:54:14.870273,"(4.0, 4.5, 4.228260869565218)","(7.5, 14.5, 14.35)","(1.95, 2.0, 1.949230769230769)","(3.2, 5.8, 5.6125)","(61.0, 250.0, 226.42857142857144)"
16-12-2022 11:54:15.758503,"(4.0, 4.5, 4.228260869565218)","(7.5, 14.5, 14.35)","(1.9, 2.0, 1.9435294117647057)","(3.3, 5.8, 5.684615384615385)","(61.0, 250.0, 210.0)"
16-12-2022 11:54:16.686376,"(4.0, 4.5, 4.228260869565218)","(7.5, 15.5, 15.368421052631579)","(1.9, 1.99, 1.914705882352941)","(3.3, 5.8, 5.684615384615385)","(61.0, 250.0, 234.0)"
16-12-2022 11:54:17.553587,"(4.0, 4.5, 4.228260869565218)","(7.5, 15.5, 15.368421052631579)","(1.9, 1.99, 1.9144444444444444)","(3.3, 5.8, 5.684615384615385)","(61.0, 250.0, 234.0)"
16-12-2022 11:54:18.365882,"(4.0, 4.5, 4.228260869565218)","(7.5, 15.5, 15.368421052631579)","(1.9, 1.99, 1.9144444444444444)","(3.3, 5.8, 5.684615384615385)","(61.0, 250.0, 234.0)"
16-12-2022 11:54:19.208617,"(4.0, 4.5, 4.228260869565218)","(7.5, 15.5, 15.368421052631579)","(1.9, 1.99, 1.9144444444444444)","(3.3, 5.8, 5.684615384615385)","(61.0, 250.0, 234.0)"
16-12-2022 11:54:20.083569,"(4.0, 4.5, 4.228260869565218)","(7.5, 15.5, 15.368421052631579)","(1.9, 1.99, 1.9144444444444444)","(3.3, 5.8, 5.684615384615385)","(61.0, 250.0, 234.0)"
16-12-2022 11:54:20.909321,"(4.0, 4.5, 4.228260869565218)","(7.5, 15.5, 15.368421052631579)","(1.9, 1.99, 1.9144444444444444)","(3.3, 5.8, 5.684615384615385)","(61.0, 250.0, 234.0)"
16-12-2022 11:54:21.814238,"(4.0, 4.5, 4.205882352941177)","(7.5, 15.5, 15.368421052631579)","(1.9, 1.99, 1.9144444444444444)","(3.3, 5.8, 5.684615384615385)","(61.0, 250.0, 234.0)"
16-12-2022 11:54:22.732069,"(4.0, 4.4, 4.247058823529412)","(7.5, 15.5, 13.785714285714286)","(1.9, 1.99, 1.9157142857142857)","(3.3, 5.8, 5.684615384615385)","(61.0, 250.0, 234.0)"
16-12-2022 11:54:23.642263,"(4.0, 4.4, 4.221052631578948)","(7.5, 15.5, 13.785714285714286)","(1.9, 1.99, 1.9352631578947368)","(3.3, 5.8, 5.684615384615385)","(61.0, 250.0, 234.0)"
16-12-2022 11:54:24.486048,"(4.0, 4.4, 4.221052631578948)","(7.5, 15.5, 13.785714285714286)","(1.9, 1.99, 1.9352631578947368)","(3.3, 5.8, 5.5777777777777775)","(61.0, 250.0, 234.0)"
16-12-2022 11:54:25.336867,"(4.0, 4.4, 4.190909090909091)","(7.5, 15.5, 13.681818181818182)","(1.9, 1.99, 1.9352631578947368)","(3.3, 5.8, 5.5777777777777775)","(61.0, 250.0, 239.33333333333331)"
16-12-2022 11:54:26.239680,"(4.0, 4.4, 4.190909090909091)","(7.5, 15.5, 13.681818181818182)","(1.9, 1.99, 1.9352631578947368)","(3.3, 5.8, 5.538095238095238)","(61.0, 250.0, 239.33333333333331)"
16-12-2022 11:54:27.117921,"(4.0, 4.4, 4.190909090909091)","(7.5, 15.5, 13.681818181818182)","(1.9, 1.99, 1.9352631578947368)","(3.3, 5.8, 5.538095238095238)","(61.0, 250.0, 239.33333333333331)"
16-12-2022 11:54:27.978636,"(4.0, 4.4, 4.190909090909091)","(7.5, 15.5, 13.681818181818182)","(1.9, 1.99, 1.9352631578947368)","(3.3, 5.8, 5.538095238095238)","(61.0, 250.0, 239.33333333333331)"
16-12-2022 11:54:28.771846,"(3.9, 4.4, 4.190909090909091)","(8.0, 15.5, 13.681818181818182)","(1.85, 1.99, 1.9785714285714286)","(3.5, 5.8, 5.5)","(61.0, 250.0, 239.33333333333331)"
16-12-2022 11:54:29.605393,"(3.9, 4.4, 4.190909090909091)","(8.0, 15.5, 13.681818181818182)","(1.85, 1.99, 1.9785714285714286)","(3.5, 5.8, 5.5)","(61.0, 250.0, 239.33333333333331)"
16-12-2022 11:54:30.691172,"(3.9, 4.4, 4.190909090909091)","(8.0, 15.5, 13.681818181818182)","(1.85, 1.99, 1.9766666666666666)","(3.5, 5.8, 5.5)","(61.0, 250.0, 237.6923076923077)"
16-12-2022 11:54:31.581705,"(3.9, 4.4, 4.171428571428572)","(8.0, 15.5, 13.681818181818182)","(1.85, 1.99, 1.9766666666666666)","(3.5, 5.8, 5.5)","(61.0, 250.0, 237.6923076923077)"
16-12-2022 11:54:32.468864,"(3.9, 4.4, 4.1454545454545455)","(8.0, 15.5, 13.681818181818182)","(1.85, 2.02, 1.9201851851851852)","(3.5, 5.8, 5.5)","(61.0, 250.0, 237.6923076923077)"
16-12-2022 11:54:33.340987,"(3.9, 4.4, 4.1454545454545455)","(8.0, 15.5, 13.681818181818182)","(1.85, 2.02, 1.9201851851851852)","(3.5, 5.8, 5.5)","(61.0, 250.0, 237.6923076923077)"
16-12-2022 11:54:34.236104,"(3.9, 4.4, 4.1454545454545455)","(8.0, 15.5, 13.681818181818182)","(1.85, 2.02, 1.9201851851851852)","(3.5, 5.8, 5.4875)","(61.0, 250.0, 237.6923076923077)"
16-12-2022 11:54:35.210520,"(3.9, 4.4, 4.171428571428572)","(8.0, 15.5, 14.125)","(1.85, 2.02, 1.9344444444444444)","(3.5, 5.8, 5.405263157894737)","(61.0, 250.0, 237.6923076923077)"
16-12-2022 11:54:36.112648,"(3.9, 4.4, 4.171428571428572)","(8.0, 15.5, 14.452380952380953)","(1.85, 2.02, 1.9344444444444444)","(3.5, 5.8, 5.421052631578948)","(61.0, 250.0, 237.6923076923077)"
16-12-2022 11:54:37.042947,"(3.9, 4.4, 4.171428571428572)","(8.0, 15.5, 14.452380952380953)","(1.85, 2.02, 1.954)","(3.5, 5.8, 5.425000000000001)","(61.0, 250.0, 237.6923076923077)"
16-12-2022 11:54:37.849667,"(3.9, 4.4, 4.171428571428572)","(8.0, 15.5, 14.342105263157894)","(1.85, 1.98, 1.9484210526315788)","(3.5, 5.8, 5.569230769230769)","(61.0, 250.0, 237.6923076923077)"
16-12-2022 11:54:38.698976,"(3.9, 4.4, 4.171428571428572)","(8.0, 15.5, 14.342105263157894)","(1.85, 1.98, 1.961578947368421)","(3.5, 5.8, 5.569230769230769)","(61.0, 250.0, 237.6923076923077)"
16-12-2022 11:54:39.645853,"(3.9, 4.4, 4.171428571428572)","(8.0, 15.5, 14.342105263157894)","(1.85, 1.98, 1.9508333333333332)","(3.5, 5.8, 5.569230769230769)","(61.0, 250.0, 237.6923076923077)"
16-12-2022 11:54:40.559612,"(3.9, 4.4, 4.171428571428572)","(8.0, 15.5, 14.583333333333334)","(1.85, 1.98, 1.9585714285714286)","(3.5, 5.8, 5.569230769230769)","(61.0, 250.0, 237.6923076923077)"
16-12-2022 11:54:41.425058,"(3.9, 4.3, 4.066666666666666)","(8.0, 15.5, 14.583333333333334)","(1.85, 1.98, 1.9705405405405405)","(3.5, 5.8, 5.569230769230769)","(61.0, 250.0, 237.6923076923077)"
16-12-2022 11:54:42.268849,"(3.9, 4.3, 4.056521739130435)","(8.0, 15.5, 14.583333333333334)","(1.85, 2.02, 1.95)","(3.5, 5.8, 5.569230769230769)","(61.0, 250.0, 237.6923076923077)"
16-12-2022 11:54:43.085648,"(3.9, 4.3, 3.988888888888889)","(8.0, 15.5, 14.681818181818182)","(1.85, 2.02, 1.9764150943396226)","(3.5, 5.8, 5.514285714285714)","(61.0, 250.0, 237.6923076923077)"
16-12-2022 11:54:44.000888,"(3.9, 4.3, 4.056521739130435)","(8.0, 15.5, 14.681818181818182)","(1.85, 2.02, 1.9764150943396226)","(3.5, 5.8, 5.6125)","(61.0, 250.0, 237.6923076923077)"
16-12-2022 11:54:44.872222,"(3.9, 4.3, 3.9850000000000003)","(8.0, 15.5, 14.681818181818182)","(1.85, 2.02, 1.9764150943396226)","(3.5, 5.8, 5.6125)","(61.0, 250.0, 237.6923076923077)"
16-12-2022 11:54:45.714771,"(3.9, 4.3, 4.048)","(8.0, 15.5, 14.681818181818182)","(1.85, 2.02, 1.9764150943396226)","(3.5, 5.8, 5.6125)","(61.0, 250.0, 237.6923076923077)"
16-12-2022 11:54:46.711389,"(3.9, 4.3, 3.9850000000000003)","(8.0, 15.5, 14.681818181818182)","(1.85, 2.02, 1.964)","(3.5, 5.8, 5.6125)","(61.0, 170.0, 120.0)"
16-12-2022 11:54:47.592777,"(3.9, 4.3, 4.048)","(8.0, 15.5, 14.705882352941176)","(1.85, 2.02, 1.9631372549019608)","(3.5, 5.8, 5.6125)","(61.0, 170.0, 120.0)"
16-12-2022 11:54:48.428000,"(3.9, 4.3, 3.9850000000000003)","(8.0, 15.5, 14.705882352941176)","(1.85, 2.02, 1.9682142857142857)","(3.5, 5.8, 5.6125)","(61.0, 170.0, 120.0)"
16-12-2022 11:54:49.297748,"(3.9, 4.3, 4.048)","(8.0, 15.5, 14.705882352941176)","(1.85, 2.02, 1.9682142857142857)","(3.5, 5.8, 5.6125)","(61.0, 170.0, 120.0)"
16-12-2022 11:54:50.198345,"(3.9, 4.3, 3.9911764705882353)","(8.0, 15.5, 14.705882352941176)","(1.85, 2.02, 1.9682142857142857)","(3.5, 5.8, 5.48)","(61.0, 170.0, 135.3846153846154)"
16-12-2022 11:54:51.113942,"(3.9, 4.3, 4.048)","(8.0, 15.5, 14.705882352941176)","(1.85, 2.02, 1.974)","(3.5, 5.8, 5.6378378378378375)","(61.0, 170.0, 135.3846153846154)"
16-12-2022 11:54:51.911984,"(3.9, 4.3, 3.9850000000000003)","(8.0, 15.5, 14.705882352941176)","(1.85, 2.02, 1.9682142857142857)","(3.5, 5.8, 5.716666666666667)","(61.0, 170.0, 135.3846153846154)"
16-12-2022 11:54:52.796507,"(3.9, 4.2, 4.066666666666666)","(8.0, 15.5, 14.705882352941176)","(1.85, 2.02, 1.9791549295774649)","(3.5, 5.8, 5.716666666666667)","(61.0, 170.0, 135.3846153846154)"
16-12-2022 11:54:53.706136,"(3.9, 4.2, 4.0)","(8.0, 15.5, 14.705882352941176)","(1.85, 2.02, 1.9791549295774649)","(3.5, 5.8, 5.716666666666667)","(61.0, 170.0, 135.3846153846154)"
16-12-2022 11:54:54.693818,"(3.9, 4.2, 4.0)","(8.0, 15.5, 14.75)","(1.85, 2.02, 1.9791549295774649)","(3.6, 5.8, 5.716666666666667)","(61.0, 170.0, 135.3846153846154)"
16-12-2022 11:54:55.575760,"(3.9, 4.2, 4.0)","(8.0, 15.5, 14.75)","(1.85, 2.02, 1.9791549295774649)","(3.6, 5.8, 5.675)","(61.0, 170.0, 135.3846153846154)"
16-12-2022 11:54:56.387136,"(3.9, 4.2, 4.0)","(8.0, 15.5, 14.75)","(1.85, 2.02, 1.9846153846153847)","(3.6, 5.8, 5.696551724137931)","(61.0, 170.0, 135.3846153846154)"
16-12-2022 11:54:57.248856,"(3.9, 4.2, 4.0375000000000005)","(8.0, 15.5, 14.75)","(1.85, 2.02, 1.9834920634920634)","(3.6, 5.8, 5.609523809523809)","(61.0, 170.0, 135.71428571428572)"
16-12-2022 11:54:58.163726,"(3.9, 4.2, 4.045238095238095)","(8.0, 15.5, 14.75)","(1.85, 1.98, 1.9652830188679244)","(3.6, 5.8, 5.64)","(61.0, 170.0, 135.71428571428572)"
16-12-2022 11:54:59.035022,"(3.9, 4.2, 4.075)","(8.0, 15.5, 14.75)","(1.85, 1.98, 1.9652830188679244)","(3.6, 5.8, 5.64)","(61.0, 170.0, 135.71428571428572)"
16-12-2022 11:54:59.894300,"(3.9, 4.2, 4.045238095238095)","(8.0, 15.5, 14.75)","(1.85, 1.98, 1.9622727272727272)","(3.6, 5.8, 5.6863636363636365)","(61.0, 170.0, 135.71428571428572)"
16-12-2022 11:55:00.757402,"(3.9, 4.2, 4.075)","(8.0, 15.5, 14.75)","(1.85, 1.98, 1.9622727272727272)","(3.6, 5.8, 5.6461538461538465)","(61.0, 170.0, 138.69565217391303)"
16-12-2022 11:55:01.680067,"(3.9, 4.2, 4.045238095238095)","(8.0, 15.5, 14.75)","(1.85, 1.98, 1.9614285714285713)","(3.6, 5.8, 5.55)","(61.0, 170.0, 138.69565217391303)"
16-12-2022 11:55:02.514890,"(3.9, 4.2, 4.075)","(8.0, 15.5, 14.75)","(1.85, 1.98, 1.964705882352941)","(3.6, 5.8, 5.7)","(61.0, 170.0, 138.69565217391303)"
16-12-2022 11:55:03.311770,"(3.9, 4.2, 4.028947368421052)","(8.0, 15.5, 14.75)","(1.85, 1.98, 1.9695652173913043)","(3.6, 5.8, 5.7)","(61.0, 170.0, 138.69565217391303)"
16-12-2022 11:55:04.194123,"(3.9, 4.2, 4.045238095238095)","(8.0, 15.5, 14.75)","(1.85, 1.98, 1.9759090909090908)","(3.6, 5.8, 5.7)","(61.0, 170.0, 138.69565217391303)"
16-12-2022 11:55:05.048781,"(3.9, 4.2, 4.028947368421052)","(8.0, 15.5, 14.75)","(1.85, 1.98, 1.970204081632653)","(3.6, 5.8, 5.7)","(61.0, 170.0, 138.69565217391303)"
16-12-2022 11:55:05.837717,"(3.9, 4.2, 4.0375000000000005)","(8.0, 15.5, 14.8)","(1.85, 2.02, 1.993469387755102)","(3.6, 5.8, 5.65)","(61.0, 170.0, 138.69565217391303)"
16-12-2022 11:55:06.734101,"(3.9, 4.2, 3.9833333333333334)","(8.0, 15.5, 14.947368421052632)","(1.85, 2.02, 1.9880851063829788)","(3.6, 5.8, 5.729411764705882)","(61.0, 170.0, 138.69565217391303)"
16-12-2022 11:55:07.713128,"(3.9, 4.2, 4.0375000000000005)","(8.0, 15.5, 14.947368421052632)","(1.85, 2.02, 1.9792592592592593)","(3.6, 5.8, 5.729411764705882)","(61.0, 170.0, 138.69565217391303)"
16-12-2022 11:55:08.665961,"(3.9, 4.2, 3.9833333333333334)","(8.0, 15.5, 14.947368421052632)","(1.85, 2.02, 1.9792592592592593)","(3.6, 5.8, 5.757142857142857)","(61.0, 170.0, 138.69565217391303)"
16-12-2022 11:55:09.541106,"(3.9, 4.2, 4.0375000000000005)","(8.0, 15.5, 14.947368421052632)","(1.85, 2.02, 1.9792592592592593)","(3.6, 5.8, 5.757142857142857)","(61.0, 170.0, 138.69565217391303)"
16-12-2022 11:55:10.342110,"(3.9, 4.2, 4.0375000000000005)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.02, 1.9792592592592593)","(3.6, 5.8, 5.757142857142857)","(61.0, 170.0, 138.69565217391303)"
16-12-2022 11:55:11.208511,"(3.9, 4.2, 3.9833333333333334)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.02, 1.9792592592592593)","(3.6, 5.8, 5.747826086956522)","(61.0, 170.0, 138.69565217391303)"
16-12-2022 11:55:12.134911,"(3.9, 4.2, 3.9954545454545456)","(8.0, 15.5, 14.571428571428571)","(1.85, 2.02, 1.9792592592592593)","(3.6, 5.8, 5.65)","(61.0, 170.0, 138.69565217391303)"
16-12-2022 11:55:13.028254,"(3.9, 4.2, 3.975)","(8.0, 15.5, 14.571428571428571)","(1.85, 2.02, 1.9792592592592593)","(3.6, 5.8, 5.615384615384615)","(61.0, 170.0, 138.69565217391303)"
16-12-2022 11:55:13.917686,"(3.9, 4.2, 3.9954545454545456)","(8.0, 15.5, 14.576923076923077)","(1.85, 2.02, 1.9902702702702704)","(3.6, 5.8, 5.615384615384615)","(61.0, 170.0, 144.28571428571428)"
16-12-2022 11:55:14.815831,"(3.9, 4.2, 3.975)","(8.0, 15.5, 14.576923076923077)","(1.85, 2.02, 1.9902702702702704)","(3.6, 5.8, 5.666666666666667)","(61.0, 170.0, 144.28571428571428)"
16-12-2022 11:55:15.632971,"(3.9, 4.2, 3.9954545454545456)","(8.0, 15.5, 14.576923076923077)","(1.85, 2.02, 1.9902702702702704)","(3.6, 5.8, 5.666666666666667)","(61.0, 170.0, 144.28571428571428)"
16-12-2022 11:55:16.452243,"(3.9, 4.2, 3.9954545454545456)","(8.0, 15.5, 14.576923076923077)","(1.85, 2.02, 1.9902702702702704)","(3.6, 5.8, 5.666666666666667)","(61.0, 170.0, 142.0)"
16-12-2022 11:55:17.277223,"(3.9, 4.2, 4.033333333333333)","(8.0, 15.5, 14.576923076923077)","(1.85, 2.02, 1.9902702702702704)","(3.6, 5.8, 5.615384615384615)","(61.0, 170.0, 142.0)"
16-12-2022 11:55:18.250033,"(3.9, 4.2, 3.9954545454545456)","(8.0, 15.5, 14.571428571428571)","(1.85, 2.02, 1.9902702702702704)","(3.6, 5.8, 5.615384615384615)","(61.0, 170.0, 142.0)"
16-12-2022 11:55:19.103419,"(3.9, 4.2, 4.033333333333333)","(8.0, 15.5, 14.571428571428571)","(1.85, 2.02, 1.9902702702702704)","(3.6, 5.8, 5.615384615384615)","(61.0, 170.0, 142.0)"
16-12-2022 11:55:19.955847,"(3.9, 4.2, 3.9954545454545456)","(8.0, 15.5, 14.571428571428571)","(1.85, 2.02, 1.9902702702702704)","(3.6, 5.8, 5.666666666666667)","(61.0, 170.0, 142.0)"
16-12-2022 11:55:20.776247,"(3.9, 4.2, 4.033333333333333)","(8.0, 15.5, 14.571428571428571)","(1.85, 2.02, 1.9902702702702704)","(3.6, 5.8, 5.615384615384615)","(61.0, 170.0, 142.0)"
16-12-2022 11:55:21.651455,"(3.9, 4.2, 3.9857142857142858)","(8.0, 15.5, 14.571428571428571)","(1.85, 2.02, 1.9902702702702704)","(3.6, 5.8, 5.681481481481481)","(61.0, 170.0, 142.0)"
16-12-2022 11:55:22.566508,"(3.9, 4.2, 4.044827586206897)","(8.0, 15.5, 14.571428571428571)","(1.85, 1.98, 1.9737931034482759)","(3.6, 5.8, 5.615384615384615)","(61.0, 170.0, 146.36363636363637)"
16-12-2022 11:55:23.411117,"(3.9, 4.2, 4.033333333333333)","(8.0, 15.5, 14.576923076923077)","(1.85, 1.98, 1.958846153846154)","(3.6, 5.8, 5.615384615384615)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:24.258646,"(3.9, 4.2, 4.054838709677419)","(8.0, 15.5, 14.576923076923077)","(1.85, 1.98, 1.958846153846154)","(3.6, 5.8, 5.615384615384615)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:25.137834,"(3.9, 4.2, 4.033333333333333)","(8.0, 15.5, 14.576923076923077)","(1.85, 1.98, 1.958846153846154)","(3.6, 5.8, 5.615384615384615)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:26.041232,"(3.9, 4.2, 4.054838709677419)","(8.0, 15.5, 14.576923076923077)","(1.85, 1.98, 1.962258064516129)","(3.6, 5.8, 5.615384615384615)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:26.903864,"(3.9, 4.2, 4.059375)","(8.0, 15.5, 14.576923076923077)","(1.85, 1.98, 1.962258064516129)","(3.6, 5.8, 5.711111111111111)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:27.763178,"(3.9, 4.2, 4.059375)","(8.0, 15.5, 14.576923076923077)","(1.85, 1.98, 1.962258064516129)","(3.6, 5.8, 5.711111111111111)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:28.574534,"(3.9, 4.2, 4.059375)","(8.0, 15.5, 14.576923076923077)","(1.85, 1.98, 1.9596296296296296)","(3.6, 5.8, 5.711111111111111)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:29.426610,"(3.9, 4.2, 4.059375)","(8.0, 15.5, 14.576923076923077)","(1.85, 1.98, 1.9596296296296296)","(3.6, 5.8, 5.711111111111111)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:30.296935,"(3.9, 4.2, 4.059375)","(8.0, 15.5, 14.576923076923077)","(1.85, 1.98, 1.9596296296296296)","(3.6, 5.8, 5.711111111111111)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:31.183133,"(3.9, 4.2, 4.059375)","(8.0, 15.5, 14.576923076923077)","(1.85, 1.98, 1.9596296296296296)","(3.6, 5.8, 5.711111111111111)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:32.065553,"(3.9, 4.2, 4.059375)","(8.0, 15.5, 14.576923076923077)","(1.85, 1.98, 1.9596296296296296)","(3.6, 5.8, 5.681481481481481)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:33.019921,"(3.9, 4.2, 4.033333333333333)","(8.0, 15.5, 14.583333333333334)","(1.85, 2.04, 1.975)","(3.6, 5.5, 5.4941176470588236)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:33.927786,"(3.9, 4.2, 4.033333333333333)","(8.0, 15.5, 14.583333333333334)","(1.85, 2.04, 1.968888888888889)","(3.6, 5.5, 5.4941176470588236)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:34.738009,"(3.9, 4.2, 4.033333333333333)","(8.0, 15.5, 14.583333333333334)","(1.85, 2.04, 1.9714285714285713)","(3.6, 5.5, 5.4941176470588236)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:35.555476,"(3.9, 4.2, 4.033333333333333)","(8.0, 15.5, 14.583333333333334)","(1.85, 2.04, 1.9714285714285713)","(3.6, 5.5, 5.4941176470588236)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:36.513069,"(3.9, 4.2, 4.033333333333333)","(8.0, 15.5, 14.583333333333334)","(1.85, 2.04, 1.999090909090909)","(3.6, 5.7, 5.6000000000000005)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:37.514769,"(3.9, 4.2, 4.033333333333333)","(8.0, 15.5, 14.583333333333334)","(1.85, 2.04, 1.999090909090909)","(3.6, 5.7, 5.46)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:38.497195,"(3.8, 4.2, 4.044827586206897)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 1.999090909090909)","(3.6, 5.7, 5.54)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:39.303699,"(3.8, 4.2, 4.044827586206897)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.0072727272727273)","(3.6, 5.7, 5.54)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:40.142015,"(3.8, 4.2, 4.044827586206897)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.0072727272727273)","(3.6, 5.7, 5.5285714285714285)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:41.014212,"(3.8, 4.2, 4.044827586206897)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.0023255813953487)","(3.6, 5.7, 5.5736842105263165)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:41.996802,"(3.8, 4.2, 4.044827586206897)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.0023255813953487)","(3.6, 5.7, 5.5736842105263165)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:42.950813,"(3.8, 4.2, 4.044827586206897)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 1.9976470588235293)","(3.6, 5.7, 5.5736842105263165)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:43.826399,"(3.8, 4.2, 4.044827586206897)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.003076923076923)","(3.6, 5.7, 5.5736842105263165)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:44.688456,"(3.8, 4.2, 4.044827586206897)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.003076923076923)","(3.6, 5.7, 5.5736842105263165)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:45.564964,"(3.8, 4.2, 4.044827586206897)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.003076923076923)","(3.6, 5.7, 5.5736842105263165)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:46.400878,"(3.8, 4.2, 4.044827586206897)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.0272)","(3.6, 5.7, 5.5736842105263165)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:47.306702,"(3.8, 4.2, 4.044827586206897)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.016)","(3.6, 5.7, 5.5736842105263165)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:48.286502,"(3.8, 4.2, 4.044827586206897)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.0272)","(3.6, 5.7, 5.5736842105263165)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:49.249263,"(3.8, 4.2, 4.044827586206897)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.0272)","(3.6, 5.7, 5.5736842105263165)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:50.077229,"(3.8, 4.2, 4.044827586206897)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.0272)","(3.6, 5.7, 5.5736842105263165)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:51.056361,"(3.8, 4.2, 4.044827586206897)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.0272)","(3.6, 5.7, 5.5736842105263165)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:52.016404,"(3.8, 4.2, 4.044827586206897)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.029333333333333)","(3.6, 5.7, 5.5736842105263165)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:52.922910,"(3.8, 4.2, 4.044827586206897)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.0194285714285716)","(3.6, 5.7, 5.5736842105263165)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:53.840156,"(3.8, 4.2, 4.044827586206897)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.029333333333333)","(3.6, 5.7, 5.611111111111112)","(61.0, 160.0, 146.36363636363637)"
