,Bellicose,Dinnys A Suspect,Jimmy Neutron,Skilled Artist,Anthropica,Courtingrock,Kaique,Russian Warrior,Stellar
12-01-2023 17:18:15.379826,"(11.0, 19.5, 18.25)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 12.625)","(41.0, 190.0, 132.5)","(31.0, 60.0, 49.333333333333336)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:16.479647,"(11.0, 19.5, 18.25)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 12.625)","(41.0, 190.0, 132.5)","(31.0, 60.0, 49.333333333333336)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:17.548625,"(11.0, 19.5, 18.25)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 12.625)","(41.0, 190.0, 132.5)","(31.0, 60.0, 49.333333333333336)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:18.682853,"(11.0, 19.5, 19.166666666666668)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 12.625)","(41.0, 190.0, 132.5)","(31.0, 60.0, 49.333333333333336)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:19.796149,"(11.0, 19.5, 18.5)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 12.625)","(41.0, 190.0, 132.5)","(31.0, 60.0, 49.333333333333336)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:20.922238,"(11.0, 19.5, 18.5)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 12.625)","(41.0, 190.0, 132.5)","(31.0, 60.0, 58.72727272727273)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:22.120859,"(11.0, 19.5, 18.5)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 12.625)","(41.0, 190.0, 132.5)","(31.0, 60.0, 58.72727272727273)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:23.240667,"(11.0, 19.5, 18.5)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 12.625)","(41.0, 190.0, 132.5)","(31.0, 60.0, 58.72727272727273)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:24.345457,"(11.0, 19.5, 18.5)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 12.625)","(41.0, 190.0, 132.5)","(31.0, 60.0, 58.72727272727273)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:25.450841,"(11.0, 19.5, 18.5)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 12.0)","(41.0, 190.0, 132.5)","(31.0, 60.0, 54.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:26.555786,"(11.0, 19.0, 18.333333333333332)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 11.875)","(41.0, 190.0, 132.5)","(31.0, 60.0, 54.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:27.733756,"(11.0, 19.0, 18.333333333333332)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 11.875)","(41.0, 190.0, 132.5)","(31.0, 60.0, 54.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:28.981735,"(11.0, 19.0, 18.333333333333332)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 11.875)","(41.0, 190.0, 132.5)","(31.0, 60.0, 54.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:30.238767,"(11.0, 19.0, 18.333333333333332)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 11.875)","(41.0, 190.0, 132.5)","(31.0, 60.0, 54.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:31.430872,"(11.0, 19.0, 18.333333333333332)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 11.875)","(41.0, 190.0, 132.5)","(31.0, 60.0, 54.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:32.604906,"(11.0, 19.0, 18.333333333333332)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 11.875)","(41.0, 190.0, 132.5)","(31.0, 60.0, 54.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:33.797746,"(11.0, 19.0, 18.333333333333332)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 11.875)","(41.0, 190.0, 132.5)","(31.0, 60.0, 54.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:34.970001,"(11.0, 19.0, 18.333333333333332)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 11.875)","(41.0, 190.0, 132.5)","(31.0, 60.0, 54.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:36.129399,"(11.0, 19.0, 18.333333333333332)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 11.875)","(41.0, 190.0, 132.5)","(31.0, 60.0, 54.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:37.293861,"(11.0, 19.0, 18.333333333333332)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 11.875)","(41.0, 190.0, 132.5)","(31.0, 60.0, 54.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:38.388369,"(11.0, 19.0, 18.333333333333332)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 11.875)","(41.0, 190.0, 132.5)","(31.0, 60.0, 54.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:39.482512,"(11.0, 19.0, 18.333333333333332)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 11.875)","(41.0, 190.0, 132.5)","(31.0, 60.0, 54.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:40.626937,"(11.0, 19.0, 18.333333333333332)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 11.875)","(41.0, 190.0, 132.5)","(31.0, 60.0, 54.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:41.774062,"(11.0, 19.0, 18.333333333333332)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 11.875)","(41.0, 190.0, 132.5)","(31.0, 60.0, 54.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:42.891292,"(11.0, 19.0, 18.333333333333332)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 11.875)","(41.0, 190.0, 132.5)","(31.0, 60.0, 54.0)","(1.3, 1.52, 1.4953333333333334)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:43.987867,"(11.0, 19.0, 18.333333333333332)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 11.875)","(41.0, 190.0, 132.5)","(31.0, 60.0, 54.0)","(1.3, 1.52, 1.4953333333333334)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:45.106741,"(11.0, 19.0, 18.333333333333332)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 11.875)","(41.0, 190.0, 132.5)","(31.0, 60.0, 54.0)","(1.3, 1.52, 1.4953333333333334)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:46.242664,"(11.0, 19.0, 18.333333333333332)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 11.875)","(41.0, 190.0, 132.5)","(31.0, 60.0, 54.0)","(1.3, 1.52, 1.4953333333333334)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:47.366413,"(11.0, 19.0, 18.333333333333332)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 11.875)","(41.0, 190.0, 132.5)","(31.0, 60.0, 54.0)","(1.3, 1.52, 1.4953333333333334)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:48.590164,"(11.0, 19.0, 18.333333333333332)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 24.5)","(7.5, 13.0, 11.875)","(41.0, 190.0, 132.5)","(31.0, 60.0, 54.0)","(1.3, 1.52, 1.4953333333333334)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:49.786035,"(11.0, 19.0, 18.333333333333332)","(19.0, 29.0, 26.5)","(7.0, 11.0, 9.866666666666667)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 11.875)","(41.0, 190.0, 132.5)","(31.0, 60.0, 54.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:50.955502,"(11.0, 19.0, 18.333333333333332)","(19.0, 29.0, 27.076923076923077)","(7.0, 11.0, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 11.875)","(41.0, 190.0, 132.5)","(31.0, 60.0, 55.2)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:52.123704,"(11.0, 19.0, 18.333333333333332)","(19.0, 29.0, 25.666666666666668)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 11.875)","(41.0, 190.0, 132.5)","(31.0, 60.0, 55.2)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:53.336365,"(11.0, 19.0, 18.333333333333332)","(19.0, 29.0, 25.666666666666668)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 11.875)","(41.0, 190.0, 132.5)","(31.0, 60.0, 55.2)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:54.513310,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 23.8)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 11.875)","(41.0, 190.0, 132.5)","(31.0, 60.0, 55.2)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:55.658033,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 23.8)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 11.875)","(41.0, 190.0, 132.5)","(31.0, 60.0, 55.2)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:56.828341,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 23.8)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 11.875)","(41.0, 190.0, 132.5)","(31.0, 60.0, 55.2)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:57.994435,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 23.8)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 190.0, 132.5)","(31.0, 60.0, 55.2)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:18:59.102102,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 23.8)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 190.0, 132.5)","(31.0, 60.0, 55.2)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:19:00.300900,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 23.8)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 190.0, 132.5)","(31.0, 60.0, 55.2)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:19:01.432830,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 23.8)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 190.0, 132.5)","(31.0, 60.0, 55.2)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:19:02.587485,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 23.8)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 190.0, 132.5)","(31.0, 60.0, 55.2)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:19:03.825129,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 23.8)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 190.0, 132.5)","(31.0, 60.0, 55.2)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:19:05.045327,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 23.8)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 190.0, 132.5)","(31.0, 60.0, 55.2)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:19:06.259766,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 23.8)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 190.0, 132.5)","(31.0, 60.0, 55.2)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:19:07.407128,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 23.8)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 190.0, 132.5)","(31.0, 60.0, 55.2)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:19:08.528331,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 23.8)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 190.0, 132.5)","(31.0, 60.0, 55.2)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:19:09.702946,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 23.8)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 190.0, 132.5)","(31.0, 60.0, 55.2)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:19:10.823701,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 23.8)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 190.0, 132.5)","(31.0, 60.0, 55.2)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:19:11.981714,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 23.5)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 190.0, 132.5)","(31.0, 60.0, 54.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:19:13.073653,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 24.142857142857142)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 190.0, 132.5)","(31.0, 60.0, 57.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:19:14.166332,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 25.0)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 190.0, 132.5)","(31.0, 60.0, 57.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:19:15.281885,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 25.0)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 190.0, 132.5)","(31.0, 60.0, 57.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:19:16.394730,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 25.0)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 190.0, 132.5)","(31.0, 60.0, 57.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:19:17.506131,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 25.0)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 190.0, 132.5)","(31.0, 60.0, 57.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:19:18.643005,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 25.0)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 190.0, 132.5)","(31.0, 60.0, 57.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:19:19.790528,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 25.0)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 190.0, 132.5)","(31.0, 60.0, 57.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:19:20.983969,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 25.0)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 190.0, 132.5)","(31.0, 60.0, 57.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 160.0)"
12-01-2023 17:19:22.143566,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 25.0)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 190.0, 110.0)","(31.0, 60.0, 57.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 210.0, 140.0)"
12-01-2023 17:19:23.283334,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 25.0)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 180.0, 110.0)","(31.0, 60.0, 57.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 200.0, 140.0)"
12-01-2023 17:19:24.504878,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 25.0)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 180.0, 110.0)","(31.0, 60.0, 57.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 200.0, 140.0)"
12-01-2023 17:19:25.748884,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 25.0)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 180.0, 110.0)","(31.0, 60.0, 57.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 200.0, 140.0)"
12-01-2023 17:19:27.036953,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 25.0)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 180.0, 110.0)","(31.0, 60.0, 57.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 200.0, 140.0)"
12-01-2023 17:19:28.235457,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 25.0)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 180.0, 110.0)","(31.0, 60.0, 57.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 200.0, 140.0)"
12-01-2023 17:19:29.368066,"(11.0, 19.0, 18.333333333333332)","(19.0, 28.0, 25.0)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 180.0, 110.0)","(31.0, 60.0, 57.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 200.0, 140.0)"
12-01-2023 17:19:30.550798,"(11.0, 19.5, 18.166666666666668)","(19.0, 28.0, 25.0)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 180.0, 110.0)","(31.0, 60.0, 57.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 200.0, 140.0)"
12-01-2023 17:19:31.635107,"(11.0, 19.5, 18.166666666666668)","(19.0, 28.0, 25.0)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 180.0, 110.0)","(31.0, 60.0, 57.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 200.0, 140.0)"
12-01-2023 17:19:32.776918,"(11.0, 19.5, 18.166666666666668)","(19.0, 28.0, 25.0)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 180.0, 110.0)","(31.0, 60.0, 57.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 200.0, 140.0)"
12-01-2023 17:19:33.950458,"(11.0, 19.5, 18.166666666666668)","(19.0, 28.0, 25.0)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 180.0, 110.0)","(31.0, 60.0, 57.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 200.0, 140.0)"
12-01-2023 17:19:35.092956,"(11.0, 19.5, 18.73076923076923)","(19.0, 28.0, 25.0)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 180.0, 110.0)","(31.0, 60.0, 57.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 200.0, 140.0)"
12-01-2023 17:19:36.220929,"(11.0, 19.5, 18.73076923076923)","(19.0, 28.0, 25.0)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 180.0, 110.0)","(31.0, 60.0, 57.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 200.0, 140.0)"
12-01-2023 17:19:37.313565,"(11.0, 19.5, 18.73076923076923)","(19.0, 28.0, 25.0)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 180.0, 110.0)","(31.0, 60.0, 57.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 200.0, 140.0)"
12-01-2023 17:19:38.454935,"(11.0, 19.5, 18.73076923076923)","(19.0, 28.0, 25.0)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 180.0, 110.0)","(31.0, 60.0, 57.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 200.0, 140.0)"
12-01-2023 17:19:39.641975,"(11.0, 19.5, 18.73076923076923)","(19.0, 28.0, 25.0)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 180.0, 110.0)","(31.0, 60.0, 57.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 200.0, 140.0)"
12-01-2023 17:19:40.811830,"(11.0, 19.5, 18.73076923076923)","(19.0, 28.0, 25.0)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 180.0, 110.0)","(31.0, 60.0, 57.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 200.0, 140.0)"
12-01-2023 17:19:41.966807,"(11.0, 19.5, 18.73076923076923)","(19.0, 28.0, 25.0)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 180.0, 110.0)","(31.0, 60.0, 57.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 200.0, 140.0)"
12-01-2023 17:19:43.154982,"(11.0, 19.5, 18.73076923076923)","(19.0, 28.0, 25.0)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 180.0, 110.0)","(31.0, 60.0, 57.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 200.0, 140.0)"
12-01-2023 17:19:44.301979,"(11.0, 19.5, 18.73076923076923)","(19.0, 28.0, 25.0)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 180.0, 110.0)","(31.0, 60.0, 57.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 200.0, 140.0)"
12-01-2023 17:19:45.488298,"(11.0, 19.5, 18.73076923076923)","(19.0, 28.0, 25.0)","(7.0, 10.5, 10.05)","(15.0, 29.0, 27.714285714285715)","(7.5, 13.0, 12.0)","(41.0, 180.0, 110.0)","(31.0, 60.0, 57.0)","(1.3, 1.52, 1.4957142857142858)","(91.0, 200.0, 140.0)"
