,Velocity Touched,Kingsbrae Wilma,Chicago Reign,Cherry Chunker,Betty Kingsbrae,Extreme Measures,Zoe Kate,Bugatti Fierce
15-12-2022 13:52:59.300942,"(4.2, 4.4, 4.328571428571429)","(14.0, 27.0, 23.166666666666664)","(1.8, 2.1, 2.0428571428571427)","(20.0, 55.0, 47.75)","(21.0, 60.0, 32.07692307692308)","(5.5, 11.0, 9.6)","(21.0, 40.0, 28.181818181818183)","(10.0, 19.5, 17.625)"
15-12-2022 13:53:00.265718,"(4.2, 4.4, 4.300000000000001)","(14.0, 27.0, 25.357142857142858)","(1.8, 2.1, 2.0428571428571427)","(20.0, 55.0, 47.75)","(21.0, 60.0, 32.07692307692308)","(5.5, 11.0, 9.6)","(21.0, 40.0, 28.181818181818183)","(10.0, 19.5, 17.625)"
15-12-2022 13:53:01.342020,"(4.2, 4.4, 4.328571428571429)","(14.0, 26.0, 20.97826086956522)","(1.8, 2.1, 2.0428571428571427)","(20.0, 55.0, 47.75)","(21.0, 60.0, 35.0)","(5.5, 11.0, 9.6)","(21.0, 40.0, 30.142857142857142)","(10.0, 19.5, 17.789473684210527)"
15-12-2022 13:53:02.477111,"(4.2, 4.4, 4.300000000000001)","(14.0, 26.0, 20.97826086956522)","(1.8, 2.1, 2.0428571428571427)","(20.0, 55.0, 47.75)","(21.0, 55.0, 36.2)","(5.5, 11.0, 9.6)","(21.0, 38.0, 28.692307692307693)","(10.0, 19.5, 17.789473684210527)"
15-12-2022 13:53:03.621910,"(4.2, 4.4, 4.300000000000001)","(14.0, 26.0, 20.97826086956522)","(1.8, 2.1, 2.0428571428571427)","(20.0, 55.0, 47.75)","(21.0, 50.0, 36.2)","(5.5, 11.0, 9.6)","(21.0, 38.0, 28.692307692307693)","(10.0, 19.5, 17.789473684210527)"
15-12-2022 13:53:04.750495,"(4.2, 4.4, 4.328571428571429)","(14.0, 26.0, 20.97826086956522)","(1.8, 2.1, 2.0428571428571427)","(20.0, 55.0, 47.75)","(21.0, 50.0, 31.6)","(5.5, 11.0, 9.6)","(21.0, 38.0, 28.692307692307693)","(10.0, 19.5, 17.789473684210527)"
15-12-2022 13:53:05.874642,"(4.2, 4.4, 4.300000000000001)","(14.0, 26.0, 20.97826086956522)","(1.8, 2.1, 2.0428571428571427)","(20.0, 55.0, 47.75)","(21.0, 50.0, 36.2)","(5.5, 11.0, 9.6)","(21.0, 38.0, 28.692307692307693)","(10.0, 19.5, 17.789473684210527)"
15-12-2022 13:53:06.924460,"(4.2, 4.4, 4.300000000000001)","(14.0, 26.0, 20.97826086956522)","(1.8, 2.1, 2.0428571428571427)","(20.0, 55.0, 47.75)","(21.0, 50.0, 31.6)","(5.5, 11.0, 10.4)","(21.0, 38.0, 28.692307692307693)","(10.0, 19.5, 17.789473684210527)"
15-12-2022 13:53:08.062283,"(4.2, 4.4, 4.328571428571429)","(14.0, 26.0, 20.97826086956522)","(1.8, 2.1, 2.0428571428571427)","(20.0, 55.0, 47.75)","(21.0, 50.0, 30.066666666666666)","(5.5, 11.0, 10.4)","(21.0, 38.0, 28.22222222222222)","(10.0, 19.5, 17.789473684210527)"
15-12-2022 13:53:09.182138,"(4.2, 4.4, 4.300000000000001)","(14.0, 26.0, 20.97826086956522)","(1.8, 2.1, 2.0428571428571427)","(20.0, 55.0, 47.75)","(21.0, 50.0, 30.066666666666666)","(5.5, 11.0, 10.4)","(21.0, 38.0, 28.22222222222222)","(10.0, 19.5, 17.789473684210527)"
15-12-2022 13:53:10.275514,"(4.2, 4.4, 4.328571428571429)","(14.0, 26.0, 20.97826086956522)","(1.8, 2.1, 2.0402985074626865)","(20.0, 55.0, 47.75)","(21.0, 50.0, 30.066666666666666)","(5.5, 11.0, 10.4)","(21.0, 38.0, 28.22222222222222)","(10.0, 19.5, 17.789473684210527)"
15-12-2022 13:53:11.302613,"(4.2, 4.5, 4.366666666666666)","(14.0, 26.0, 20.97826086956522)","(1.8, 2.1, 2.044954128440367)","(20.0, 55.0, 47.75)","(21.0, 50.0, 30.066666666666666)","(5.5, 11.0, 10.222222222222221)","(21.0, 38.0, 30.333333333333332)","(10.0, 19.5, 17.789473684210527)"
15-12-2022 13:53:12.302061,"(4.2, 4.5, 4.445454545454545)","(14.0, 26.0, 21.233333333333334)","(1.8, 2.08, 2.017826086956522)","(20.0, 36.0, 28.5)","(21.0, 50.0, 30.066666666666666)","(5.5, 11.0, 9.545454545454545)","(21.0, 32.0, 30.333333333333332)","(10.0, 19.5, 17.789473684210527)"
15-12-2022 13:53:13.332057,"(4.2, 4.7, 4.630769230769231)","(14.0, 29.0, 23.194444444444443)","(1.8, 2.08, 2.017826086956522)","(20.0, 36.0, 31.5)","(21.0, 46.0, 32.06666666666666)","(5.5, 11.0, 9.545454545454545)","(21.0, 32.0, 30.333333333333332)","(10.0, 19.5, 17.789473684210527)"
15-12-2022 13:53:14.427150,"(4.2, 4.7, 4.65)","(14.0, 29.0, 23.194444444444443)","(1.8, 2.08, 2.017826086956522)","(20.0, 36.0, 32.92307692307692)","(21.0, 46.0, 32.06666666666666)","(5.5, 11.0, 9.545454545454545)","(21.0, 32.0, 30.333333333333332)","(10.0, 19.5, 17.652173913043477)"
15-12-2022 13:53:15.583204,"(4.2, 4.9, 4.7)","(14.0, 29.0, 24.456521739130434)","(1.8, 2.06, 2.003529411764706)","(20.0, 36.0, 33.77777777777778)","(21.0, 46.0, 32.06666666666666)","(5.5, 11.0, 9.545454545454545)","(21.0, 32.0, 30.333333333333332)","(10.0, 19.5, 17.789473684210527)"
15-12-2022 13:53:16.709362,"(4.2, 4.9, 4.6230769230769235)","(14.0, 29.0, 25.267857142857142)","(1.8, 2.06, 2.003529411764706)","(20.0, 36.0, 33.77777777777778)","(21.0, 46.0, 30.61904761904762)","(5.5, 11.0, 9.666666666666668)","(21.0, 32.0, 28.25)","(10.0, 19.5, 17.789473684210527)"
15-12-2022 13:53:17.780943,"(4.2, 4.9, 4.6230769230769235)","(14.0, 28.0, 27.52777777777778)","(1.8, 2.06, 1.9937931034482759)","(20.0, 36.0, 33.77777777777778)","(21.0, 46.0, 30.61904761904762)","(5.5, 11.0, 9.666666666666668)","(21.0, 32.0, 28.25)","(10.0, 19.5, 17.25)"
15-12-2022 13:53:18.805081,"(4.2, 4.9, 4.7)","(14.0, 28.0, 24.0)","(1.8, 2.06, 1.9937931034482759)","(20.0, 60.0, 44.5)","(21.0, 46.0, 28.782608695652176)","(5.5, 11.0, 9.545454545454545)","(21.0, 32.0, 27.833333333333332)","(10.0, 19.5, 17.208333333333332)"
15-12-2022 13:53:19.901724,"(4.2, 4.9, 4.6230769230769235)","(14.0, 28.0, 24.0)","(1.8, 2.06, 2.0)","(20.0, 60.0, 30.833333333333332)","(21.0, 46.0, 35.0)","(5.5, 11.0, 9.545454545454545)","(21.0, 32.0, 27.555555555555557)","(10.0, 19.5, 17.208333333333332)"
15-12-2022 13:53:21.006749,"(4.2, 4.9, 4.7615384615384615)","(14.0, 27.0, 21.4)","(1.8, 2.02, 2.0)","(20.0, 40.0, 30.833333333333332)","(21.0, 46.0, 35.0)","(5.5, 11.0, 9.545454545454545)","(21.0, 32.0, 27.555555555555557)","(10.0, 19.5, 17.208333333333332)"
15-12-2022 13:53:22.053084,"(4.2, 4.9, 4.753333333333334)","(14.0, 27.0, 23.0)","(1.8, 2.02, 1.9816)","(20.0, 40.0, 30.833333333333332)","(21.0, 46.0, 35.0)","(5.5, 11.0, 9.533333333333333)","(21.0, 32.0, 27.555555555555557)","(10.0, 19.5, 17.217391304347824)"
15-12-2022 13:53:23.056523,"(4.2, 4.9, 4.753333333333334)","(14.0, 27.0, 22.058823529411764)","(1.8, 2.06, 1.9861538461538462)","(20.0, 40.0, 30.833333333333332)","(21.0, 46.0, 35.0)","(5.5, 11.0, 9.75)","(21.0, 32.0, 27.555555555555557)","(10.0, 19.5, 17.217391304347824)"
15-12-2022 13:53:24.149535,"(4.2, 4.9, 4.753333333333334)","(14.0, 27.0, 22.058823529411764)","(1.8, 2.06, 1.9905882352941175)","(20.0, 40.0, 30.833333333333332)","(21.0, 46.0, 35.0)","(5.5, 10.5, 9.166666666666666)","(21.0, 32.0, 27.555555555555557)","(10.0, 19.5, 17.217391304347824)"
15-12-2022 13:53:25.235187,"(4.2, 4.9, 4.79)","(14.0, 27.0, 22.692307692307693)","(1.8, 2.06, 1.98625)","(20.0, 40.0, 30.833333333333332)","(21.0, 46.0, 35.0)","(5.5, 10.5, 8.89090909090909)","(21.0, 32.0, 27.555555555555557)","(10.0, 19.5, 17.555555555555557)"
15-12-2022 13:53:26.417058,"(4.2, 4.9, 4.79)","(14.0, 27.0, 22.692307692307693)","(1.8, 2.06, 2.02)","(20.0, 40.0, 44.5)","(21.0, 46.0, 29.0)","(5.5, 9.0, 9.6)","(21.0, 32.0, 27.58823529411765)","(10.0, 19.5, 17.217391304347824)"
15-12-2022 13:53:27.554360,"(4.2, 4.9, 4.795238095238095)","(14.0, 27.0, 25.0)","(1.8, 2.04, 1.9745454545454546)","(20.0, 60.0, 36.2)","(21.0, 44.0, 28.842105263157894)","(5.5, 10.5, 9.45)","(21.0, 32.0, 27.58823529411765)","(10.0, 19.5, 17.25)"
15-12-2022 13:53:28.724492,"(4.2, 4.9, 4.795238095238095)","(14.0, 27.0, 25.444444444444443)","(1.8, 2.02, 1.9745454545454546)","(20.0, 65.0, 36.0)","(21.0, 44.0, 35.0)","(5.5, 10.5, 9.66)","(21.0, 32.0, 27.666666666666668)","(10.0, 19.5, 17.25)"
15-12-2022 13:53:29.809768,"(4.2, 4.9, 4.861538461538462)","(14.0, 27.0, 23.444444444444443)","(1.8, 2.02, 1.9745454545454546)","(20.0, 42.0, 36.0)","(21.0, 44.0, 35.0)","(5.5, 10.5, 9.66)","(21.0, 32.0, 27.666666666666668)","(10.0, 19.5, 17.25)"
15-12-2022 13:53:30.939858,"(4.2, 4.9, 4.8375)","(14.0, 27.0, 23.8)","(1.8, 2.02, 1.979016393442623)","(20.0, 42.0, 37.38461538461539)","(21.0, 44.0, 34.8)","(5.5, 10.5, 9.366666666666667)","(21.0, 32.0, 27.666666666666668)","(10.0, 19.5, 17.625)"
15-12-2022 13:53:32.035960,"(4.2, 5.0, 4.9411764705882355)","(14.0, 27.0, 23.444444444444443)","(1.8, 1.98, 1.948888888888889)","(20.0, 42.0, 37.38461538461539)","(21.0, 44.0, 28.666666666666668)","(5.5, 10.5, 9.366666666666667)","(21.0, 32.0, 27.666666666666668)","(10.0, 19.5, 17.625)"
15-12-2022 13:53:33.224906,"(4.2, 5.0, 4.926315789473684)","(13.0, 27.0, 23.8)","(1.8, 1.98, 1.971923076923077)","(20.0, 42.0, 37.38461538461539)","(21.0, 44.0, 28.96969696969697)","(6.0, 10.5, 9.366666666666667)","(21.0, 32.0, 27.666666666666668)","(11.0, 19.5, 17.555555555555557)"
15-12-2022 13:53:34.359713,"(4.2, 5.0, 4.926315789473684)","(13.0, 27.0, 23.8)","(1.8, 1.98, 1.971923076923077)","(20.0, 42.0, 37.38461538461539)","(21.0, 44.0, 28.96969696969697)","(6.0, 10.5, 9.366666666666667)","(21.0, 32.0, 27.666666666666668)","(11.0, 19.5, 17.555555555555557)"
15-12-2022 13:53:35.584919,"(4.2, 5.2, 4.9818181818181815)","(13.0, 27.0, 24.76)","(1.8, 2.0, 1.971578947368421)","(20.0, 65.0, 47.77777777777778)","(21.0, 44.0, 32.0)","(6.0, 10.5, 9.700000000000001)","(21.0, 32.0, 27.666666666666668)","(10.0, 19.5, 17.217391304347824)"
15-12-2022 13:53:36.890785,"(4.2, 5.2, 4.942857142857143)","(13.0, 27.0, 24.333333333333332)","(1.8, 2.0, 1.9905263157894737)","(20.0, 70.0, 47.77777777777778)","(21.0, 42.0, 29.4)","(6.0, 10.5, 9.366666666666667)","(21.0, 32.0, 27.666666666666668)","(10.0, 19.5, 17.217391304347824)"
15-12-2022 13:53:38.124347,"(4.2, 5.2, 4.942857142857143)","(13.0, 27.0, 24.333333333333332)","(1.8, 2.0, 1.9908163265306122)","(20.0, 70.0, 37.38461538461539)","(21.0, 42.0, 31.5)","(6.0, 10.5, 9.366666666666667)","(21.0, 32.0, 28.333333333333332)","(10.0, 19.5, 17.217391304347824)"
15-12-2022 13:53:39.384435,"(4.0, 5.2, 5.036363636363636)","(14.0, 27.0, 24.333333333333332)","(1.8, 2.0, 1.9816161616161616)","(20.0, 42.0, 37.38461538461539)","(21.0, 42.0, 31.5)","(6.5, 10.5, 9.700000000000001)","(21.0, 29.0, 28.333333333333332)","(10.0, 19.5, 17.555555555555557)"
15-12-2022 13:53:40.541352,"(4.0, 5.2, 5.0875)","(14.0, 27.0, 25.352941176470587)","(1.8, 2.0, 1.9612765957446807)","(20.0, 42.0, 33.42857142857143)","(21.0, 42.0, 31.5)","(6.5, 10.5, 9.407142857142858)","(21.0, 29.0, 28.333333333333332)","(10.0, 19.5, 17.555555555555557)"
15-12-2022 13:53:41.717863,"(4.0, 5.2, 5.116666666666667)","(14.0, 27.0, 24.333333333333332)","(1.8, 2.0, 1.9640677966101694)","(20.0, 42.0, 39.0)","(21.0, 42.0, 31.5)","(6.5, 10.5, 9.7875)","(21.0, 29.0, 28.8)","(10.0, 19.5, 17.555555555555557)"
15-12-2022 13:53:42.886930,"(4.0, 5.4, 5.140000000000001)","(14.0, 27.0, 24.818181818181817)","(1.8, 1.99, 1.9640677966101694)","(20.0, 42.0, 35.294117647058826)","(21.0, 42.0, 31.266666666666666)","(6.5, 10.5, 9.892)","(21.0, 29.0, 28.8)","(10.0, 19.5, 17.555555555555557)"
15-12-2022 13:53:43.987868,"(4.0, 5.4, 5.121739130434783)","(14.0, 27.0, 24.176470588235293)","(1.8, 1.98, 1.9658823529411764)","(20.0, 42.0, 34.08695652173913)","(21.0, 42.0, 30.8)","(6.5, 10.5, 9.99)","(21.0, 29.0, 28.2)","(10.0, 19.5, 17.625)"
15-12-2022 13:53:45.089595,"(4.0, 5.4, 5.121739130434783)","(14.0, 27.0, 25.153846153846153)","(1.8, 1.97, 1.9675)","(20.0, 42.0, 34.08695652173913)","(21.0, 42.0, 30.8)","(6.5, 10.5, 9.375)","(21.0, 29.0, 28.2)","(10.0, 19.5, 17.625)"
15-12-2022 13:53:46.248467,"(4.0, 5.4, 5.121739130434783)","(14.0, 27.0, 25.153846153846153)","(1.8, 1.97, 1.9675)","(20.0, 42.0, 32.214285714285715)","(21.0, 42.0, 30.8)","(6.5, 10.5, 9.75)","(21.0, 29.0, 31.285714285714285)","(10.0, 19.5, 17.75)"
15-12-2022 13:53:47.377905,"(4.0, 5.4, 5.162962962962963)","(14.0, 27.0, 24.176470588235293)","(1.8, 1.95, 1.9185714285714286)","(20.0, 34.0, 31.5)","(21.0, 42.0, 31.266666666666666)","(6.5, 10.5, 9.970588235294118)","(21.0, 32.0, 28.875)","(10.0, 19.5, 17.833333333333332)"
15-12-2022 13:53:48.478443,"(4.0, 5.4, 5.162962962962963)","(14.0, 27.0, 25.153846153846153)","(1.8, 1.96, 1.9285714285714286)","(20.0, 34.0, 31.5)","(21.0, 42.0, 31.689655172413794)","(6.5, 10.5, 9.970588235294118)","(21.0, 32.0, 28.875)","(10.0, 19.5, 17.833333333333332)"
15-12-2022 13:53:49.571853,"(4.0, 5.4, 5.162962962962963)","(14.0, 27.0, 25.153846153846153)","(1.8, 1.96, 1.9296551724137931)","(20.0, 34.0, 31.5)","(21.0, 42.0, 33.457142857142856)","(6.5, 10.5, 10.0)","(21.0, 32.0, 28.875)","(10.0, 19.5, 17.833333333333332)"
15-12-2022 13:53:50.561761,"(4.0, 5.4, 5.162962962962963)","(14.0, 27.0, 24.818181818181817)","(1.8, 1.96, 1.9296551724137931)","(20.0, 34.0, 31.5)","(21.0, 42.0, 33.457142857142856)","(6.5, 10.5, 10.0)","(21.0, 32.0, 28.875)","(10.0, 19.5, 17.833333333333332)"
15-12-2022 13:53:51.594619,"(4.0, 5.4, 5.162962962962963)","(14.0, 27.0, 25.666666666666664)","(1.8, 1.94, 1.9249999999999998)","(20.0, 34.0, 31.5)","(21.0, 42.0, 33.457142857142856)","(6.5, 10.5, 10.0)","(21.0, 32.0, 29.142857142857142)","(10.0, 19.5, 17.833333333333332)"
15-12-2022 13:53:52.692584,"(4.0, 5.4, 5.162962962962963)","(14.0, 27.0, 24.818181818181817)","(1.8, 1.94, 1.9175)","(20.0, 34.0, 28.11764705882353)","(21.0, 40.0, 32.77142857142857)","(6.5, 10.5, 10.0)","(21.0, 32.0, 30.0)","(10.0, 19.5, 17.833333333333332)"
15-12-2022 13:53:53.743202,"(4.0, 5.4, 5.162962962962963)","(14.0, 27.0, 25.956521739130434)","(1.8, 1.94, 1.9175)","(20.0, 29.0, 28.11764705882353)","(21.0, 40.0, 32.77142857142857)","(6.5, 10.5, 10.0)","(21.0, 32.0, 30.18181818181818)","(10.0, 19.5, 17.833333333333332)"
15-12-2022 13:53:54.727017,"(4.0, 5.4, 5.162962962962963)","(14.0, 27.0, 25.956521739130434)","(1.8, 1.94, 1.9175)","(20.0, 29.0, 28.166666666666668)","(21.0, 40.0, 31.724137931034484)","(6.5, 10.5, 9.87)","(21.0, 32.0, 30.18181818181818)","(10.0, 19.5, 17.833333333333332)"
15-12-2022 13:53:55.722671,"(4.0, 5.4, 5.247619047619048)","(14.0, 27.0, 25.22222222222222)","(1.8, 1.94, 1.9175)","(20.0, 29.0, 27.4)","(21.0, 40.0, 31.724137931034484)","(6.5, 10.5, 10.00909090909091)","(21.0, 32.0, 30.933333333333334)","(10.0, 19.5, 17.833333333333332)"
15-12-2022 13:53:56.685975,"(4.0, 5.4, 5.183333333333334)","(14.0, 27.0, 25.956521739130434)","(1.8, 1.94, 1.9123076923076923)","(20.0, 29.0, 27.4)","(21.0, 40.0, 31.724137931034484)","(6.5, 10.5, 10.1625)","(21.0, 32.0, 33.5)","(10.0, 19.5, 17.833333333333332)"
15-12-2022 13:53:57.708842,"(4.0, 5.4, 5.183333333333334)","(14.0, 27.0, 25.22222222222222)","(1.8, 1.94, 1.9120754716981132)","(20.0, 29.0, 27.4)","(21.0, 40.0, 33.0)","(6.5, 10.5, 10.00909090909091)","(21.0, 34.0, 33.0)","(10.0, 19.5, 17.833333333333332)"
15-12-2022 13:53:58.712065,"(4.0, 5.4, 5.192)","(14.0, 27.0, 25.956521739130434)","(1.8, 1.93, 1.9276923076923076)","(20.0, 29.0, 27.4)","(21.0, 36.0, 32.72727272727273)","(6.5, 10.5, 10.215789473684211)","(21.0, 34.0, 33.0)","(10.0, 19.5, 17.863636363636363)"
15-12-2022 13:53:59.721034,"(4.0, 5.4, 5.183333333333334)","(14.0, 27.0, 24.5)","(1.8, 1.93, 1.9133333333333333)","(20.0, 29.0, 27.4)","(21.0, 36.0, 31.875)","(6.5, 10.5, 10.215789473684211)","(21.0, 34.0, 33.0)","(10.0, 19.5, 18.25862068965517)"
15-12-2022 13:54:00.808430,"(4.0, 5.4, 5.183333333333334)","(14.0, 27.0, 25.333333333333332)","(1.8, 1.93, 1.9007142857142856)","(20.0, 29.0, 27.125)","(21.0, 36.0, 32.666666666666664)","(6.5, 10.5, 10.028571428571428)","(21.0, 34.0, 30.666666666666668)","(10.0, 19.5, 17.7)"
15-12-2022 13:54:01.878908,"(4.0, 5.4, 5.192)","(14.0, 27.0, 24.5)","(1.8, 1.99, 1.9721428571428572)","(20.0, 29.0, 27.125)","(21.0, 36.0, 32.4)","(6.5, 10.5, 10.045)","(21.0, 34.0, 30.666666666666668)","(10.0, 19.5, 17.7)"
15-12-2022 13:54:03.039393,"(4.0, 5.4, 5.171428571428571)","(14.0, 27.0, 25.333333333333332)","(1.8, 2.06, 2.01875)","(20.0, 29.0, 25.2)","(21.0, 36.0, 31.85185185185185)","(6.5, 10.5, 9.362499999999999)","(21.0, 34.0, 28.8)","(10.0, 19.5, 17.67391304347826)"
15-12-2022 13:54:04.185175,"(4.0, 5.2, 5.133333333333334)","(14.0, 27.0, 25.46153846153846)","(1.8, 2.06, 2.0428571428571427)","(20.0, 26.0, 24.4)","(21.0, 36.0, 32.8)","(6.5, 10.5, 9.362499999999999)","(21.0, 30.0, 26.818181818181817)","(10.0, 19.5, 17.7)"
15-12-2022 13:54:05.285284,"(4.0, 5.1, 5.066666666666666)","(14.0, 27.0, 25.46153846153846)","(1.8, 2.06, 2.045)","(20.0, 26.0, 24.4)","(21.0, 34.0, 29.066666666666666)","(6.5, 10.5, 9.362499999999999)","(21.0, 30.0, 28.0)","(10.0, 19.5, 17.7)"
15-12-2022 13:54:06.363550,"(4.0, 5.1, 5.05)","(14.0, 27.0, 25.46153846153846)","(1.8, 2.06, 2.0300000000000002)","(20.0, 26.0, 24.4)","(21.0, 32.0, 29.142857142857142)","(6.5, 10.5, 9.362499999999999)","(21.0, 29.0, 28.0)","(10.0, 19.5, 17.7)"
15-12-2022 13:54:07.439278,"(4.0, 4.9, 4.890000000000001)","(14.0, 27.0, 26.09090909090909)","(1.8, 2.06, 2.04)","(20.0, 26.0, 25.333333333333332)","(21.0, 32.0, 29.142857142857142)","(6.5, 10.5, 9.362499999999999)","(21.0, 29.0, 28.0)","(10.0, 19.5, 17.7)"
15-12-2022 13:54:08.531911,"(4.0, 4.9, 4.890000000000001)","(14.0, 27.0, 25.46153846153846)","(1.8, 2.08, 2.0304347826086957)","(20.0, 26.0, 25.333333333333332)","(21.0, 32.0, 29.142857142857142)","(6.5, 10.5, 9.362499999999999)","(21.0, 29.0, 28.0)","(10.0, 19.5, 17.7)"
15-12-2022 13:54:09.665546,"(4.0, 4.9, 4.890000000000001)","(14.0, 27.0, 26.09090909090909)","(1.8, 2.08, 2.0454545454545454)","(20.0, 27.0, 24.923076923076923)","(21.0, 32.0, 29.142857142857142)","(6.5, 10.5, 9.362499999999999)","(21.0, 29.0, 28.0)","(10.0, 19.5, 17.7)"
15-12-2022 13:54:10.752482,"(4.0, 4.9, 4.890000000000001)","(15.0, 27.0, 26.09090909090909)","(1.75, 2.08, 2.0454545454545454)","(20.0, 27.0, 24.923076923076923)","(21.0, 32.0, 28.842105263157894)","(7.0, 10.5, 9.362499999999999)","(20.0, 29.0, 28.0)","(12.0, 19.5, 17.7)"
15-12-2022 13:54:11.865565,"(4.0, 4.8, 4.775)","(15.0, 27.0, 25.46153846153846)","(1.75, 2.08, 2.0454545454545454)","(20.0, 27.0, 25.2)","(21.0, 32.0, 28.842105263157894)","(7.0, 10.5, 10.104347826086956)","(20.0, 29.0, 26.5)","(12.0, 19.5, 17.7)"
15-12-2022 13:54:12.927835,"(4.0, 4.9, 4.864705882352942)","(15.0, 27.0, 24.333333333333332)","(1.75, 2.08, 2.0454545454545454)","(20.0, 27.0, 25.11111111111111)","(21.0, 32.0, 28.842105263157894)","(7.0, 10.5, 10.104347826086956)","(20.0, 27.0, 28.4)","(12.0, 19.5, 17.7)"
15-12-2022 13:54:14.129477,"(4.0, 4.9, 4.886666666666667)","(15.0, 26.0, 24.666666666666668)","(1.75, 2.08, 2.0454545454545454)","(20.0, 26.0, 25.2)","(21.0, 32.0, 28.842105263157894)","(7.0, 10.5, 10.104347826086956)","(20.0, 29.0, 28.4)","(12.0, 19.5, 17.7)"
15-12-2022 13:54:15.123108,"(4.0, 4.9, 4.864705882352942)","(15.0, 26.0, 24.666666666666668)","(1.75, 2.08, 2.0454545454545454)","(20.0, 26.0, 25.2)","(21.0, 32.0, 28.842105263157894)","(7.0, 10.5, 10.104347826086956)","(20.0, 29.0, 28.4)","(12.0, 19.5, 17.7)"
15-12-2022 13:54:16.229677,"(4.0, 4.9, 4.877777777777778)","(15.0, 26.0, 24.666666666666668)","(1.75, 2.08, 2.0438095238095237)","(20.0, 26.0, 24.8)","(21.0, 32.0, 28.842105263157894)","(7.0, 10.5, 10.104347826086956)","(20.0, 29.0, 28.4)","(12.0, 19.5, 17.7)"
15-12-2022 13:54:17.206046,"(4.0, 4.8, 4.79)","(15.0, 26.0, 24.666666666666668)","(1.75, 2.12, 2.1)","(20.0, 26.0, 24.8)","(21.0, 32.0, 28.842105263157894)","(7.0, 10.5, 10.104347826086956)","(20.0, 29.0, 28.4)","(12.0, 19.5, 17.7)"
15-12-2022 13:54:18.289618,"(4.0, 4.8, 4.7875)","(15.0, 26.0, 24.666666666666668)","(1.75, 2.14, 2.103076923076923)","(20.0, 26.0, 24.2)","(21.0, 32.0, 28.842105263157894)","(7.0, 10.5, 10.104347826086956)","(20.0, 29.0, 28.4)","(12.0, 19.5, 17.7)"
15-12-2022 13:54:19.357152,"(4.0, 4.7, 4.684615384615385)","(15.0, 26.0, 24.666666666666668)","(1.75, 2.14, 2.103076923076923)","(20.0, 26.0, 24.2)","(21.0, 32.0, 28.842105263157894)","(7.0, 10.5, 10.104347826086956)","(20.0, 29.0, 28.4)","(12.0, 19.5, 17.7)"
15-12-2022 13:54:20.356544,"(4.0, 4.7, 4.675)","(15.0, 26.0, 24.666666666666668)","(1.75, 2.14, 2.103076923076923)","(19.0, 26.0, 24.0)","(21.0, 32.0, 28.842105263157894)","(7.0, 10.5, 10.104347826086956)","(20.0, 29.0, 25.88888888888889)","(12.0, 19.5, 17.7)"
15-12-2022 13:54:21.379312,"(4.0, 4.7, 4.671428571428572)","(15.0, 26.0, 24.666666666666668)","(1.75, 2.14, 2.1333333333333333)","(19.0, 24.0, 23.0625)","(21.0, 32.0, 28.842105263157894)","(7.0, 10.5, 10.104347826086956)","(20.0, 27.0, 25.88888888888889)","(12.0, 19.5, 17.7)"
15-12-2022 13:54:22.382566,"(4.0, 4.6, 4.566666666666666)","(15.0, 26.0, 24.666666666666668)","(1.75, 2.14, 2.1333333333333333)","(19.0, 24.0, 23.0625)","(21.0, 32.0, 29.63157894736842)","(7.0, 10.5, 10.104347826086956)","(20.0, 27.0, 25.88888888888889)","(12.0, 19.5, 17.7)"
15-12-2022 13:54:23.655534,"(3.9, 4.6, 4.566666666666666)","(15.0, 26.0, 24.666666666666668)","(1.75, 2.14, 2.1325000000000003)","(19.0, 24.0, 23.11111111111111)","(21.0, 32.0, 29.63157894736842)","(7.0, 10.5, 10.133333333333333)","(20.0, 27.0, 25.88888888888889)","(12.0, 19.5, 18.0)"
15-12-2022 13:54:24.674006,"(3.9, 4.7, 4.525)","(15.0, 26.0, 24.666666666666668)","(1.75, 2.18, 2.147692307692308)","(19.0, 24.0, 23.058823529411764)","(21.0, 32.0, 29.391304347826086)","(7.0, 10.5, 10.2)","(20.0, 27.0, 25.88888888888889)","(12.0, 19.5, 18.0)"
15-12-2022 13:54:25.709168,"(3.9, 4.7, 4.525)","(15.0, 26.0, 24.666666666666668)","(1.75, 2.18, 2.145714285714286)","(19.0, 24.0, 23.058823529411764)","(21.0, 32.0, 29.391304347826086)","(7.0, 10.5, 10.2)","(20.0, 27.0, 25.88888888888889)","(12.0, 19.5, 17.7)"
15-12-2022 13:54:26.903756,"(3.9, 4.7, 4.525)","(15.0, 26.0, 24.666666666666668)","(1.75, 2.18, 2.1533333333333333)","(19.0, 24.0, 23.0625)","(21.0, 32.0, 29.391304347826086)","(7.0, 10.5, 10.2)","(20.0, 27.0, 25.88888888888889)","(12.0, 19.5, 17.7)"
15-12-2022 13:54:27.919297,"(3.9, 4.5, 4.4625)","(15.0, 26.0, 24.666666666666668)","(1.75, 2.18, 2.1533333333333333)","(19.0, 24.0, 23.0625)","(21.0, 32.0, 29.391304347826086)","(7.0, 10.5, 10.2)","(20.0, 27.0, 25.88888888888889)","(12.0, 19.5, 20.1)"
