,Crowdza Blest,Benky Lily,Locknane Shell,Buckle Up Hazel,Buckle Up Avery,Bonnie Danger,Dewana Be Dean,Sticker Sting
451,"[datetime.datetime(2022, 11, 28, 19, 53, 41, 828777), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 53, 41, 828777), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 53, 41, 828777), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 53, 41, 828777), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 19, 53, 41, 828777), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 53, 41, 828777), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 53, 41, 828777), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 53, 41, 828777), 10.0, 29.0]"
452,"[datetime.datetime(2022, 11, 28, 19, 53, 43, 31857), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 53, 43, 31857), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 53, 43, 31857), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 53, 43, 31857), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 19, 53, 43, 31857), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 53, 43, 31857), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 53, 43, 31857), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 53, 43, 31857), 10.0, 26.0]"
453,"[datetime.datetime(2022, 11, 28, 19, 53, 44, 249873), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 53, 44, 249873), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 53, 44, 249873), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 53, 44, 249873), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 19, 53, 44, 249873), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 53, 44, 249873), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 53, 44, 249873), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 53, 44, 249873), 10.0, 26.0]"
454,"[datetime.datetime(2022, 11, 28, 19, 53, 45, 421796), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 53, 45, 421796), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 53, 45, 421796), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 53, 45, 421796), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 19, 53, 45, 421796), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 53, 45, 421796), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 53, 45, 421796), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 53, 45, 421796), 10.0, 26.0]"
455,"[datetime.datetime(2022, 11, 28, 19, 53, 46, 586699), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 53, 46, 586699), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 53, 46, 586699), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 53, 46, 586699), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 19, 53, 46, 586699), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 53, 46, 586699), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 53, 46, 586699), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 53, 46, 586699), 10.0, 26.0]"
456,"[datetime.datetime(2022, 11, 28, 19, 53, 47, 736467), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 53, 47, 736467), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 53, 47, 736467), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 53, 47, 736467), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 19, 53, 47, 736467), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 53, 47, 736467), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 53, 47, 736467), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 53, 47, 736467), 10.0, 26.0]"
457,"[datetime.datetime(2022, 11, 28, 19, 53, 48, 916549), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 53, 48, 916549), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 53, 48, 916549), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 53, 48, 916549), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 19, 53, 48, 916549), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 53, 48, 916549), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 53, 48, 916549), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 53, 48, 916549), 10.0, 26.0]"
458,"[datetime.datetime(2022, 11, 28, 19, 53, 50, 78098), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 53, 50, 78098), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 53, 50, 78098), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 53, 50, 78098), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 19, 53, 50, 78098), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 53, 50, 78098), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 53, 50, 78098), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 53, 50, 78098), 10.0, 26.0]"
459,"[datetime.datetime(2022, 11, 28, 19, 53, 51, 250367), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 53, 51, 250367), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 53, 51, 250367), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 53, 51, 250367), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 19, 53, 51, 250367), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 53, 51, 250367), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 53, 51, 250367), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 53, 51, 250367), 10.0, 26.0]"
460,"[datetime.datetime(2022, 11, 28, 19, 53, 52, 557858), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 53, 52, 557858), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 53, 52, 557858), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 53, 52, 557858), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 19, 53, 52, 557858), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 53, 52, 557858), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 53, 52, 557858), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 53, 52, 557858), 10.0, 26.0]"
461,"[datetime.datetime(2022, 11, 28, 19, 53, 53, 737745), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 53, 53, 737745), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 53, 53, 737745), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 53, 53, 737745), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 19, 53, 53, 737745), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 53, 53, 737745), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 53, 53, 737745), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 53, 53, 737745), 10.0, 26.0]"
462,"[datetime.datetime(2022, 11, 28, 19, 53, 54, 947598), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 53, 54, 947598), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 53, 54, 947598), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 53, 54, 947598), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 19, 53, 54, 947598), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 53, 54, 947598), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 53, 54, 947598), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 53, 54, 947598), 10.0, 26.0]"
463,"[datetime.datetime(2022, 11, 28, 19, 53, 56, 192508), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 53, 56, 192508), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 53, 56, 192508), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 53, 56, 192508), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 19, 53, 56, 192508), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 53, 56, 192508), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 53, 56, 192508), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 53, 56, 192508), 10.0, 26.0]"
464,"[datetime.datetime(2022, 11, 28, 19, 53, 57, 480345), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 53, 57, 480345), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 53, 57, 480345), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 53, 57, 480345), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 19, 53, 57, 480345), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 53, 57, 480345), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 53, 57, 480345), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 53, 57, 480345), 10.0, 26.0]"
465,"[datetime.datetime(2022, 11, 28, 19, 53, 58, 650951), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 53, 58, 650951), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 53, 58, 650951), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 53, 58, 650951), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 19, 53, 58, 650951), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 53, 58, 650951), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 53, 58, 650951), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 53, 58, 650951), 10.0, 26.0]"
466,"[datetime.datetime(2022, 11, 28, 19, 53, 59, 816571), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 53, 59, 816571), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 53, 59, 816571), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 53, 59, 816571), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 19, 53, 59, 816571), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 53, 59, 816571), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 53, 59, 816571), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 53, 59, 816571), 10.0, 30.0]"
467,"[datetime.datetime(2022, 11, 28, 19, 54, 0, 971082), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 54, 0, 971082), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 54, 0, 971082), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 54, 0, 971082), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 19, 54, 0, 971082), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 54, 0, 971082), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 54, 0, 971082), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 54, 0, 971082), 10.0, 30.0]"
468,"[datetime.datetime(2022, 11, 28, 19, 54, 2, 159765), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 54, 2, 159765), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 54, 2, 159765), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 54, 2, 159765), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 19, 54, 2, 159765), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 54, 2, 159765), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 54, 2, 159765), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 54, 2, 159765), 10.0, 30.0]"
469,"[datetime.datetime(2022, 11, 28, 19, 54, 3, 333652), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 54, 3, 333652), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 54, 3, 333652), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 54, 3, 333652), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 19, 54, 3, 333652), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 54, 3, 333652), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 54, 3, 333652), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 54, 3, 333652), 10.0, 30.0]"
470,"[datetime.datetime(2022, 11, 28, 19, 54, 4, 519945), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 54, 4, 519945), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 54, 4, 519945), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 54, 4, 519945), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 19, 54, 4, 519945), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 54, 4, 519945), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 54, 4, 519945), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 54, 4, 519945), 10.0, 30.0]"
471,"[datetime.datetime(2022, 11, 28, 19, 54, 5, 705360), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 54, 5, 705360), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 54, 5, 705360), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 54, 5, 705360), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 19, 54, 5, 705360), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 54, 5, 705360), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 54, 5, 705360), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 54, 5, 705360), 10.0, 30.0]"
472,"[datetime.datetime(2022, 11, 28, 19, 54, 6, 893364), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 54, 6, 893364), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 54, 6, 893364), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 54, 6, 893364), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 19, 54, 6, 893364), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 54, 6, 893364), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 54, 6, 893364), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 54, 6, 893364), 10.0, 30.0]"
473,"[datetime.datetime(2022, 11, 28, 19, 54, 8, 80894), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 54, 8, 80894), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 54, 8, 80894), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 54, 8, 80894), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 19, 54, 8, 80894), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 54, 8, 80894), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 54, 8, 80894), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 54, 8, 80894), 10.0, 30.0]"
474,"[datetime.datetime(2022, 11, 28, 19, 54, 9, 252886), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 54, 9, 252886), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 54, 9, 252886), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 54, 9, 252886), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 19, 54, 9, 252886), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 54, 9, 252886), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 54, 9, 252886), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 54, 9, 252886), 10.0, 30.0]"
475,"[datetime.datetime(2022, 11, 28, 19, 54, 10, 393078), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 54, 10, 393078), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 54, 10, 393078), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 54, 10, 393078), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 19, 54, 10, 393078), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 54, 10, 393078), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 54, 10, 393078), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 54, 10, 393078), 10.0, 30.0]"
476,"[datetime.datetime(2022, 11, 28, 19, 54, 11, 535589), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 54, 11, 535589), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 54, 11, 535589), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 54, 11, 535589), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 19, 54, 11, 535589), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 54, 11, 535589), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 54, 11, 535589), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 54, 11, 535589), 10.0, 30.0]"
477,"[datetime.datetime(2022, 11, 28, 19, 54, 12, 677058), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 54, 12, 677058), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 54, 12, 677058), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 54, 12, 677058), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 19, 54, 12, 677058), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 54, 12, 677058), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 54, 12, 677058), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 54, 12, 677058), 10.0, 30.0]"
478,"[datetime.datetime(2022, 11, 28, 19, 54, 13, 816316), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 54, 13, 816316), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 54, 13, 816316), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 54, 13, 816316), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 19, 54, 13, 816316), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 54, 13, 816316), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 54, 13, 816316), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 54, 13, 816316), 10.0, 30.0]"
479,"[datetime.datetime(2022, 11, 28, 19, 54, 14, 944808), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 54, 14, 944808), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 54, 14, 944808), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 54, 14, 944808), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 19, 54, 14, 944808), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 54, 14, 944808), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 54, 14, 944808), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 54, 14, 944808), 10.0, 30.0]"
480,"[datetime.datetime(2022, 11, 28, 19, 54, 16, 93747), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 54, 16, 93747), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 54, 16, 93747), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 54, 16, 93747), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 19, 54, 16, 93747), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 54, 16, 93747), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 54, 16, 93747), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 54, 16, 93747), 10.0, 30.0]"
481,"[datetime.datetime(2022, 11, 28, 19, 54, 17, 233791), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 54, 17, 233791), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 54, 17, 233791), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 54, 17, 233791), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 19, 54, 17, 233791), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 54, 17, 233791), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 54, 17, 233791), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 54, 17, 233791), 10.0, 30.0]"
482,"[datetime.datetime(2022, 11, 28, 19, 54, 18, 366005), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 54, 18, 366005), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 54, 18, 366005), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 54, 18, 366005), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 19, 54, 18, 366005), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 54, 18, 366005), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 54, 18, 366005), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 54, 18, 366005), 10.0, 30.0]"
483,"[datetime.datetime(2022, 11, 28, 19, 54, 19, 499927), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 54, 19, 499927), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 54, 19, 499927), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 54, 19, 499927), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 19, 54, 19, 499927), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 54, 19, 499927), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 54, 19, 499927), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 54, 19, 499927), 10.0, 30.0]"
484,"[datetime.datetime(2022, 11, 28, 19, 54, 20, 663299), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 54, 20, 663299), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 54, 20, 663299), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 54, 20, 663299), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 19, 54, 20, 663299), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 19, 54, 20, 663299), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 54, 20, 663299), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 54, 20, 663299), 10.0, 30.0]"
485,"[datetime.datetime(2022, 11, 28, 19, 54, 21, 803282), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 54, 21, 803282), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 54, 21, 803282), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 54, 21, 803282), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 19, 54, 21, 803282), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 19, 54, 21, 803282), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 54, 21, 803282), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 54, 21, 803282), 10.0, 30.0]"
486,"[datetime.datetime(2022, 11, 28, 19, 54, 22, 935992), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 54, 22, 935992), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 54, 22, 935992), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 54, 22, 935992), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 19, 54, 22, 935992), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 19, 54, 22, 935992), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 54, 22, 935992), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 54, 22, 935992), 10.0, 30.0]"
487,"[datetime.datetime(2022, 11, 28, 19, 54, 24, 62509), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 54, 24, 62509), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 54, 24, 62509), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 54, 24, 62509), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 19, 54, 24, 62509), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 19, 54, 24, 62509), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 54, 24, 62509), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 54, 24, 62509), 10.0, 30.0]"
488,"[datetime.datetime(2022, 11, 28, 19, 54, 25, 190193), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 54, 25, 190193), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 54, 25, 190193), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 54, 25, 190193), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 19, 54, 25, 190193), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 19, 54, 25, 190193), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 54, 25, 190193), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 54, 25, 190193), 10.0, 30.0]"
489,"[datetime.datetime(2022, 11, 28, 19, 54, 26, 321715), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 54, 26, 321715), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 54, 26, 321715), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 54, 26, 321715), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 19, 54, 26, 321715), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 19, 54, 26, 321715), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 54, 26, 321715), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 54, 26, 321715), 10.0, 30.0]"
490,"[datetime.datetime(2022, 11, 28, 19, 54, 27, 446580), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 54, 27, 446580), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 54, 27, 446580), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 54, 27, 446580), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 19, 54, 27, 446580), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 19, 54, 27, 446580), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 54, 27, 446580), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 54, 27, 446580), 10.0, 30.0]"
