,Our Roys Dream,Point Oh Five,Rainbow Jet,Zoemagic,Balboa Shannon,Sir Macador Nz,Mythos,Brie,Montana Nights
05-01-2023 14:07:53.261161,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 9.8, 9.746666666666668)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 25.0)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:07:54.551316,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 9.8, 9.746666666666668)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 25.0)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:07:55.788596,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 9.8, 9.746666666666668)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 25.0)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:07:57.038578,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 9.8, 9.746666666666668)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 25.0)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:07:58.355282,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 9.8, 9.875)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 25.0)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:07:59.746379,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 10.0, 9.91304347826087)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 25.444444444444443)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:01.146488,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 10.5, 9.91304347826087)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 25.444444444444443)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:02.488221,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 10.5, 9.91304347826087)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 25.444444444444443)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:03.858176,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 10.5, 9.91304347826087)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 25.444444444444443)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:05.175080,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 10.5, 9.91304347826087)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 25.444444444444443)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:06.452579,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 10.5, 9.91304347826087)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 25.444444444444443)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:07.638329,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 10.5, 9.91304347826087)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 25.444444444444443)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:09.145411,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 10.5, 9.91304347826087)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 25.444444444444443)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:10.482741,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 10.5, 9.91304347826087)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 25.444444444444443)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:11.628026,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 10.5, 9.272727272727273)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 25.444444444444443)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:12.833737,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 10.5, 9.436363636363636)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 25.444444444444443)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:14.033475,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 10.5, 9.6)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 25.444444444444443)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:15.245080,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 9.8, 9.6)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 25.444444444444443)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:16.852925,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 9.6, 9.6)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 25.444444444444443)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:18.184941,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 9.8, 9.436363636363636)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 25.444444444444443)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:19.511208,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 10.5, 12.12)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 25.444444444444443)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:20.749962,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 16.5, 9.283870967741935)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 25.444444444444443)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:21.990880,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 10.5, 9.283870967741935)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 25.444444444444443)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:23.437447,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 9.8, 9.238709677419354)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 25.444444444444443)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:24.677960,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 9.8, 8.399999999999999)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 25.444444444444443)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:25.932686,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 9.2, 8.9)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 25.444444444444443)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:27.150795,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 9.0, 8.858823529411765)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 25.444444444444443)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:28.453610,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 9.0, 8.948387096774194)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 25.444444444444443)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:29.804636,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 9.0, 8.1)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 25.444444444444443)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:31.226551,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 8.6, 8.795555555555556)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 26.416666666666668)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:32.647223,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 8.8, 9.32857142857143)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:34.060590,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 9.4, 9.242105263157896)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:35.631258,"(6.5, 10.5, 8.25)","(1.8, 3.2, 2.2800000000000002)","(7.0, 9.4, 9.147368421052631)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:37.129025,"(6.5, 10.5, 8.25)","(1.8, 3.2, 3.1156410256410254)","(7.0, 9.2, 9.147368421052631)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 50.0)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 70.0, 43.14285714285714)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:38.541863,"(6.5, 10.5, 8.25)","(1.8, 3.15, 3.1156410256410254)","(7.0, 9.2, 9.147368421052631)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 53.333333333333336)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 70.0, 46.5)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:39.983870,"(6.5, 10.5, 8.25)","(1.8, 3.1, 3.0182051282051283)","(7.0, 9.2, 8.96969696969697)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 53.333333333333336)","(19.0, 99999, 99990)","(13.0, 29.0, 25.444444444444443)","(26.0, 70.0, 46.5)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:41.321347,"(6.5, 10.5, 8.25)","(1.8, 3.05, 3.0182051282051283)","(7.0, 9.2, 8.929411764705883)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 53.333333333333336)","(19.0, 99999, 99990)","(13.0, 29.0, 21.25)","(26.0, 70.0, 46.5)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:42.519976,"(6.5, 10.5, 8.25)","(1.8, 3.05, 2.95)","(7.0, 9.0, 8.93953488372093)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 53.333333333333336)","(19.0, 99999, 99990)","(13.0, 29.0, 21.5)","(26.0, 70.0, 46.5)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:43.892349,"(6.5, 10.5, 8.25)","(1.8, 2.98, 2.95)","(7.0, 9.2, 6.96)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 53.333333333333336)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 70.0, 46.5)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:45.146472,"(6.5, 10.5, 8.25)","(1.8, 2.98, 2.95)","(7.0, 9.2, 8.0)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 53.333333333333336)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 70.0, 46.5)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:46.487865,"(6.5, 10.5, 8.25)","(1.8, 2.96, 2.90390243902439)","(7.0, 9.2, 8.899999999999999)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 53.333333333333336)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 70.0, 46.5)","(31.0, 110.0, 74.5625)"
05-01-2023 14:08:48.036159,"(6.5, 10.5, 8.25)","(1.8, 2.96, 2.6350000000000002)","(7.0, 9.2, 9.049999999999999)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 59.9)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 70.0, 52.54545454545455)","(31.0, 110.0, 62.75)"
05-01-2023 14:08:49.596438,"(6.5, 10.5, 8.25)","(1.8, 3.45, 2.6350000000000002)","(7.0, 9.2, 9.006896551724138)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 59.9)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 70.0, 52.54545454545455)","(31.0, 110.0, 62.75)"
05-01-2023 14:08:51.090345,"(6.5, 10.5, 8.25)","(1.8, 3.45, 2.3633333333333333)","(7.0, 9.2, 9.006896551724138)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 59.9)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 70.0, 52.54545454545455)","(31.0, 110.0, 62.75)"
05-01-2023 14:08:52.634295,"(6.5, 10.5, 8.25)","(1.8, 3.45, 2.873333333333333)","(7.0, 9.2, 8.813793103448276)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 59.9)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 70.0, 52.54545454545455)","(31.0, 110.0, 62.75)"
05-01-2023 14:08:54.111946,"(6.5, 10.5, 8.25)","(1.8, 3.4, 2.873333333333333)","(7.0, 9.2, 8.8)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 59.9)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 70.0, 52.54545454545455)","(31.0, 110.0, 62.75)"
05-01-2023 14:08:55.543033,"(6.5, 10.5, 8.25)","(1.8, 3.3, 2.8066666666666666)","(7.0, 9.2, 8.88888888888889)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 59.9)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 70.0, 52.54545454545455)","(31.0, 110.0, 62.75)"
05-01-2023 14:08:56.946179,"(6.5, 10.5, 8.25)","(1.8, 3.3, 2.8066666666666666)","(7.0, 9.2, 8.88888888888889)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 59.9)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 70.0, 52.54545454545455)","(31.0, 110.0, 62.75)"
05-01-2023 14:08:58.347613,"(6.5, 10.5, 8.25)","(1.8, 3.25, 3.224)","(7.0, 9.2, 8.813793103448276)","(5.0, 7.8, 5.933333333333334)","(21.0, 70.0, 55.9)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 70.0, 55.44444444444444)","(31.0, 110.0, 79.71428571428571)"
05-01-2023 14:08:59.687521,"(6.5, 10.5, 8.25)","(1.8, 3.25, 2.415)","(7.0, 9.2, 8.524137931034483)","(5.0, 7.8, 5.933333333333334)","(21.0, 65.0, 55.9)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 65.0, 55.44444444444444)","(31.0, 100.0, 79.71428571428571)"
05-01-2023 14:09:01.042260,"(6.5, 10.5, 8.25)","(1.8, 2.98, 2.415)","(7.0, 9.2, 8.524137931034483)","(5.0, 7.8, 5.933333333333334)","(21.0, 65.0, 51.9)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 65.0, 51.55555555555556)","(31.0, 100.0, 76.14285714285714)"
05-01-2023 14:09:02.362016,"(6.5, 10.5, 8.25)","(1.8, 2.96, 2.5563636363636366)","(7.0, 9.2, 8.524137931034483)","(5.0, 7.8, 5.933333333333334)","(21.0, 60.0, 51.9)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 60.0, 51.55555555555556)","(31.0, 95.0, 76.14285714285714)"
05-01-2023 14:09:03.719968,"(6.5, 10.5, 8.25)","(1.8, 2.94, 2.80375)","(7.0, 9.2, 8.524137931034483)","(5.0, 7.8, 5.933333333333334)","(21.0, 60.0, 51.9)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 60.0, 51.55555555555556)","(31.0, 95.0, 76.14285714285714)"
05-01-2023 14:09:04.991806,"(6.5, 10.5, 8.25)","(1.8, 2.94, 2.76875)","(7.0, 9.2, 8.74736842105263)","(5.0, 7.8, 5.933333333333334)","(21.0, 60.0, 51.9)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 60.0, 41.5)","(31.0, 95.0, 76.14285714285714)"
05-01-2023 14:09:06.340706,"(6.5, 10.5, 8.25)","(1.8, 2.9, 2.76875)","(7.0, 9.0, 8.74736842105263)","(5.0, 7.8, 5.933333333333334)","(21.0, 60.0, 51.9)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 60.0, 41.5)","(31.0, 95.0, 76.14285714285714)"
05-01-2023 14:09:07.632476,"(6.5, 10.5, 8.25)","(1.8, 2.9, 2.7337499999999997)","(7.0, 9.0, 7.466666666666667)","(5.0, 7.8, 5.933333333333334)","(21.0, 60.0, 51.9)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 60.0, 41.5)","(31.0, 95.0, 76.14285714285714)"
05-01-2023 14:09:09.006466,"(6.5, 10.5, 8.25)","(1.8, 2.86, 2.7337499999999997)","(7.0, 8.8, 8.952941176470588)","(5.0, 7.8, 5.933333333333334)","(21.0, 60.0, 51.9)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 60.0, 41.5)","(31.0, 95.0, 76.14285714285714)"
05-01-2023 14:09:10.327720,"(6.5, 10.5, 8.25)","(1.8, 2.86, 2.62)","(7.0, 9.0, 9.142857142857142)","(5.0, 7.8, 5.933333333333334)","(21.0, 60.0, 51.9)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 60.0, 41.5)","(31.0, 95.0, 76.14285714285714)"
05-01-2023 14:09:11.732834,"(6.5, 10.5, 8.25)","(1.8, 2.84, 2.6814285714285715)","(7.0, 9.2, 9.066666666666666)","(5.0, 7.8, 5.933333333333334)","(21.0, 60.0, 51.9)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 60.0, 41.5)","(31.0, 95.0, 76.14285714285714)"
05-01-2023 14:09:13.267923,"(6.5, 10.5, 8.25)","(1.8, 2.82, 2.456)","(7.0, 9.2, 9.228985507246376)","(5.0, 7.8, 5.933333333333334)","(21.0, 60.0, 51.9)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 60.0, 41.5)","(31.0, 95.0, 76.14285714285714)"
05-01-2023 14:09:14.682085,"(6.5, 10.5, 8.25)","(1.8, 2.86, 2.6618181818181816)","(7.0, 9.6, 9.219999999999999)","(5.0, 7.8, 5.933333333333334)","(21.0, 60.0, 33.333333333333336)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 60.0, 45.2)","(31.0, 95.0, 51.66666666666667)"
05-01-2023 14:09:16.106649,"(6.5, 10.5, 8.25)","(1.8, 2.84, 2.6618181818181816)","(7.0, 9.8, 9.219999999999999)","(5.0, 7.8, 5.933333333333334)","(21.0, 60.0, 33.333333333333336)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 60.0, 45.2)","(31.0, 95.0, 51.66666666666667)"
05-01-2023 14:09:17.498890,"(6.5, 10.5, 8.25)","(1.8, 2.84, 2.6618181818181816)","(7.0, 9.8, 9.219999999999999)","(5.0, 7.8, 5.933333333333334)","(21.0, 60.0, 33.333333333333336)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 60.0, 45.2)","(31.0, 95.0, 51.66666666666667)"
05-01-2023 14:09:18.924287,"(6.5, 10.5, 8.25)","(1.8, 2.8, 2.2681818181818185)","(7.0, 9.8, 9.33953488372093)","(5.0, 7.8, 5.933333333333334)","(21.0, 60.0, 33.333333333333336)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 60.0, 45.2)","(31.0, 95.0, 51.66666666666667)"
05-01-2023 14:09:20.406862,"(6.5, 10.5, 8.25)","(1.8, 2.6, 2.2681818181818185)","(7.0, 9.6, 9.33953488372093)","(5.0, 7.8, 5.933333333333334)","(21.0, 60.0, 33.333333333333336)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 60.0, 45.2)","(31.0, 95.0, 51.66666666666667)"
05-01-2023 14:09:21.813539,"(6.5, 10.5, 8.25)","(1.8, 2.58, 2.4025)","(7.0, 9.6, 9.1)","(5.0, 7.8, 5.933333333333334)","(21.0, 60.0, 33.333333333333336)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 60.0, 45.2)","(31.0, 95.0, 51.66666666666667)"
05-01-2023 14:09:23.322086,"(6.5, 10.5, 8.25)","(1.8, 2.58, 2.4025)","(7.0, 9.6, 9.294117647058824)","(5.0, 7.8, 5.933333333333334)","(21.0, 60.0, 54.285714285714285)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 60.0, 45.2)","(31.0, 95.0, 51.66666666666667)"
05-01-2023 14:09:24.765737,"(6.5, 10.5, 8.25)","(1.8, 2.58, 2.4025)","(7.0, 9.4, 9.373333333333333)","(5.0, 7.8, 5.933333333333334)","(21.0, 60.0, 54.285714285714285)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 60.0, 45.2)","(31.0, 95.0, 51.66666666666667)"
05-01-2023 14:09:26.303886,"(6.5, 10.5, 8.25)","(1.8, 2.58, 2.4222222222222225)","(7.0, 9.4, 9.373333333333333)","(5.0, 7.8, 5.933333333333334)","(21.0, 60.0, 54.285714285714285)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 60.0, 45.2)","(31.0, 95.0, 51.66666666666667)"
05-01-2023 14:09:27.849553,"(6.5, 10.5, 8.25)","(1.8, 2.58, 2.4222222222222225)","(7.0, 9.4, 9.2)","(5.0, 7.8, 5.933333333333334)","(21.0, 60.0, 54.285714285714285)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 60.0, 45.2)","(31.0, 95.0, 51.66666666666667)"
05-01-2023 14:09:29.150672,"(6.5, 10.5, 8.25)","(1.8, 2.58, 2.4222222222222225)","(7.0, 9.4, 8.741176470588234)","(5.0, 7.8, 5.933333333333334)","(21.0, 60.0, 41.0)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 60.0, 45.2)","(31.0, 95.0, 51.66666666666667)"
05-01-2023 14:09:30.402304,"(6.5, 10.5, 8.25)","(1.8, 2.58, 2.4222222222222225)","(7.0, 9.4, 8.311111111111112)","(5.0, 7.8, 5.933333333333334)","(21.0, 60.0, 41.0)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 60.0, 45.2)","(31.0, 95.0, 51.66666666666667)"
05-01-2023 14:09:31.829837,"(6.5, 10.5, 8.25)","(1.8, 2.58, 2.4222222222222225)","(7.0, 9.4, 9.174999999999999)","(5.0, 7.8, 5.933333333333334)","(21.0, 60.0, 41.0)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 60.0, 45.2)","(31.0, 95.0, 51.66666666666667)"
05-01-2023 14:09:33.224030,"(6.5, 10.5, 8.25)","(1.8, 2.58, 2.4222222222222225)","(7.0, 9.2, 9.152000000000001)","(5.0, 7.8, 5.933333333333334)","(21.0, 60.0, 41.0)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 60.0, 45.2)","(31.0, 95.0, 51.66666666666667)"
05-01-2023 14:09:34.631864,"(6.5, 10.5, 8.25)","(1.8, 2.58, 2.4222222222222225)","(7.0, 9.6, 9.310344827586206)","(5.0, 7.8, 5.933333333333334)","(21.0, 60.0, 41.0)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 60.0, 45.2)","(31.0, 95.0, 51.66666666666667)"
05-01-2023 14:09:36.049601,"(6.5, 10.5, 8.25)","(1.8, 2.58, 2.4025)","(7.0, 9.6, 9.305263157894736)","(5.0, 7.8, 5.933333333333334)","(21.0, 60.0, 41.0)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 60.0, 45.2)","(31.0, 95.0, 51.66666666666667)"
05-01-2023 14:09:37.608726,"(6.5, 10.5, 8.25)","(1.8, 2.58, 2.12)","(7.0, 9.6, 8.066666666666666)","(5.0, 7.8, 5.933333333333334)","(21.0, 60.0, 41.0)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 60.0, 45.2)","(31.0, 95.0, 51.66666666666667)"
05-01-2023 14:09:39.166801,"(6.5, 10.5, 8.25)","(1.8, 2.58, 2.12)","(7.0, 9.4, 8.066666666666666)","(5.0, 7.8, 5.933333333333334)","(21.0, 60.0, 41.0)","(19.0, 99999, 99990)","(13.0, 29.0, 23.0)","(26.0, 60.0, 45.2)","(31.0, 95.0, 51.66666666666667)"
