,Elite Bullet,Just Ellie,Bob Barker,Mount Gower,Slam The Door,Winlock Benji,Royal Carmilla,More Dollars
422,"[datetime.datetime(2022, 11, 28, 18, 41, 16, 131886), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 18, 41, 16, 131886), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 41, 16, 131886), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 41, 16, 131886), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 41, 16, 131886), 4.6, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 16, 131886), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 18, 41, 16, 131886), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 16, 131886), 12.0, 16.5]"
423,"[datetime.datetime(2022, 11, 28, 18, 41, 17, 261865), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 18, 41, 17, 261865), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 41, 17, 261865), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 41, 17, 261865), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 41, 17, 261865), 4.6, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 17, 261865), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 18, 41, 17, 261865), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 17, 261865), 12.0, 16.5]"
424,"[datetime.datetime(2022, 11, 28, 18, 41, 18, 396341), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 18, 41, 18, 396341), 41.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 41, 18, 396341), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 41, 18, 396341), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 41, 18, 396341), 4.6, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 18, 396341), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 18, 41, 18, 396341), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 18, 396341), 12.0, 16.5]"
425,"[datetime.datetime(2022, 11, 28, 18, 41, 19, 520631), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 18, 41, 19, 520631), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 41, 19, 520631), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 41, 19, 520631), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 41, 19, 520631), 4.6, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 19, 520631), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 18, 41, 19, 520631), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 19, 520631), 12.0, 16.5]"
426,"[datetime.datetime(2022, 11, 28, 18, 41, 20, 649475), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 18, 41, 20, 649475), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 41, 20, 649475), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 41, 20, 649475), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 41, 20, 649475), 4.6, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 20, 649475), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 18, 41, 20, 649475), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 20, 649475), 12.0, 16.5]"
427,"[datetime.datetime(2022, 11, 28, 18, 41, 21, 774066), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 18, 41, 21, 774066), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 41, 21, 774066), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 41, 21, 774066), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 41, 21, 774066), 4.6, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 21, 774066), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 18, 41, 21, 774066), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 21, 774066), 12.0, 16.5]"
428,"[datetime.datetime(2022, 11, 28, 18, 41, 22, 904428), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 18, 41, 22, 904428), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 41, 22, 904428), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 41, 22, 904428), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 41, 22, 904428), 4.6, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 22, 904428), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 18, 41, 22, 904428), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 22, 904428), 12.0, 16.5]"
429,"[datetime.datetime(2022, 11, 28, 18, 41, 24, 38277), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 18, 41, 24, 38277), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 41, 24, 38277), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 41, 24, 38277), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 41, 24, 38277), 4.6, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 24, 38277), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 18, 41, 24, 38277), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 24, 38277), 12.0, 16.5]"
430,"[datetime.datetime(2022, 11, 28, 18, 41, 25, 164221), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 18, 41, 25, 164221), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 41, 25, 164221), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 41, 25, 164221), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 41, 25, 164221), 4.6, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 25, 164221), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 18, 41, 25, 164221), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 25, 164221), 12.0, 16.5]"
431,"[datetime.datetime(2022, 11, 28, 18, 41, 26, 294442), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 18, 41, 26, 294442), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 41, 26, 294442), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 41, 26, 294442), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 41, 26, 294442), 4.6, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 26, 294442), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 18, 41, 26, 294442), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 26, 294442), 12.0, 16.5]"
432,"[datetime.datetime(2022, 11, 28, 18, 41, 27, 417948), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 18, 41, 27, 417948), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 41, 27, 417948), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 41, 27, 417948), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 41, 27, 417948), 4.6, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 27, 417948), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 18, 41, 27, 417948), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 27, 417948), 12.0, 16.5]"
433,"[datetime.datetime(2022, 11, 28, 18, 41, 28, 548340), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 18, 41, 28, 548340), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 41, 28, 548340), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 41, 28, 548340), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 41, 28, 548340), 4.6, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 28, 548340), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 18, 41, 28, 548340), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 28, 548340), 12.0, 16.5]"
434,"[datetime.datetime(2022, 11, 28, 18, 41, 29, 673971), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 18, 41, 29, 673971), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 41, 29, 673971), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 41, 29, 673971), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 29, 673971), 4.6, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 29, 673971), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 18, 41, 29, 673971), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 29, 673971), 12.0, 16.5]"
435,"[datetime.datetime(2022, 11, 28, 18, 41, 30, 825424), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 18, 41, 30, 825424), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 41, 30, 825424), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 41, 30, 825424), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 30, 825424), 4.6, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 30, 825424), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 18, 41, 30, 825424), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 30, 825424), 12.0, 16.5]"
436,"[datetime.datetime(2022, 11, 28, 18, 41, 31, 979498), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 18, 41, 31, 979498), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 41, 31, 979498), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 41, 31, 979498), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 31, 979498), 4.6, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 31, 979498), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 18, 41, 31, 979498), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 31, 979498), 12.0, 16.5]"
437,"[datetime.datetime(2022, 11, 28, 18, 41, 33, 111125), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 18, 41, 33, 111125), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 41, 33, 111125), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 18, 41, 33, 111125), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 33, 111125), 4.6, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 33, 111125), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 18, 41, 33, 111125), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 33, 111125), 12.0, 16.5]"
438,"[datetime.datetime(2022, 11, 28, 18, 41, 34, 252433), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 18, 41, 34, 253434), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 41, 34, 253434), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 41, 34, 253434), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 34, 253434), 4.6, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 34, 253434), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 18, 41, 34, 253434), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 34, 253434), 12.0, 16.5]"
439,"[datetime.datetime(2022, 11, 28, 18, 41, 35, 379823), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 18, 41, 35, 379823), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 41, 35, 379823), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 41, 35, 379823), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 35, 379823), 4.6, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 35, 379823), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 18, 41, 35, 379823), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 35, 379823), 12.0, 16.5]"
440,"[datetime.datetime(2022, 11, 28, 18, 41, 36, 512036), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 18, 41, 36, 512036), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 41, 36, 512036), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 41, 36, 512036), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 36, 512036), 4.6, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 36, 512036), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 18, 41, 36, 512036), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 36, 512036), 12.0, 16.5]"
441,"[datetime.datetime(2022, 11, 28, 18, 41, 37, 649794), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 18, 41, 37, 649794), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 41, 37, 649794), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 41, 37, 649794), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 37, 649794), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 18, 41, 37, 649794), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 18, 41, 37, 649794), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 37, 649794), 12.0, 16.5]"
442,"[datetime.datetime(2022, 11, 28, 18, 41, 38, 788844), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 18, 41, 38, 788844), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 18, 41, 38, 788844), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 41, 38, 788844), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 38, 788844), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 18, 41, 38, 788844), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 18, 41, 38, 788844), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 38, 788844), 12.0, 16.5]"
443,"[datetime.datetime(2022, 11, 28, 18, 41, 39, 926633), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 18, 41, 39, 926633), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 41, 39, 926633), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 41, 39, 926633), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 39, 926633), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 18, 41, 39, 926633), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 18, 41, 39, 926633), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 39, 926633), 12.0, 16.5]"
444,"[datetime.datetime(2022, 11, 28, 18, 41, 41, 54446), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 18, 41, 41, 54446), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 41, 41, 54446), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 41, 41, 54446), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 41, 54446), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 18, 41, 41, 54446), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 18, 41, 41, 54446), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 41, 54446), 12.0, 16.5]"
445,"[datetime.datetime(2022, 11, 28, 18, 41, 42, 189692), 3.8, 4.0]","[datetime.datetime(2022, 11, 28, 18, 41, 42, 189692), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 41, 42, 189692), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 41, 42, 189692), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 42, 189692), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 18, 41, 42, 189692), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 18, 41, 42, 189692), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 42, 189692), 12.0, 16.5]"
446,"[datetime.datetime(2022, 11, 28, 18, 41, 43, 326358), 3.8, 3.9]","[datetime.datetime(2022, 11, 28, 18, 41, 43, 326358), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 41, 43, 326358), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 41, 43, 326358), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 43, 326358), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 18, 41, 43, 326358), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 18, 41, 43, 326358), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 43, 326358), 12.0, 16.5]"
447,"[datetime.datetime(2022, 11, 28, 18, 41, 44, 460345), 3.8, 3.8]","[datetime.datetime(2022, 11, 28, 18, 41, 44, 460345), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 41, 44, 460345), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 41, 44, 460345), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 44, 460345), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 18, 41, 44, 460345), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 18, 41, 44, 460345), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 44, 460345), 12.0, 16.5]"
448,"[datetime.datetime(2022, 11, 28, 18, 41, 45, 583871), 3.8, 3.9]","[datetime.datetime(2022, 11, 28, 18, 41, 45, 583871), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 41, 45, 583871), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 41, 45, 583871), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 45, 583871), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 18, 41, 45, 583871), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 18, 41, 45, 583871), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 45, 583871), 12.0, 19.5]"
449,"[datetime.datetime(2022, 11, 28, 18, 41, 46, 714616), 3.8, 3.9]","[datetime.datetime(2022, 11, 28, 18, 41, 46, 714616), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 41, 46, 714616), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 41, 46, 714616), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 46, 714616), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 18, 41, 46, 714616), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 18, 41, 46, 714616), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 46, 714616), 12.0, 19.0]"
450,"[datetime.datetime(2022, 11, 28, 18, 41, 47, 847445), 3.8, 3.9]","[datetime.datetime(2022, 11, 28, 18, 41, 47, 847445), 41.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 41, 47, 847445), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 41, 47, 847445), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 47, 847445), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 18, 41, 47, 847445), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 18, 41, 47, 847445), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 47, 847445), 12.0, 18.5]"
451,"[datetime.datetime(2022, 11, 28, 18, 41, 48, 982045), 3.8, 3.9]","[datetime.datetime(2022, 11, 28, 18, 41, 48, 982045), 41.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 41, 48, 982045), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 41, 48, 982045), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 48, 982045), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 18, 41, 48, 982045), 3.1, 5.1]","[datetime.datetime(2022, 11, 28, 18, 41, 48, 982045), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 48, 982045), 12.0, 18.5]"
452,"[datetime.datetime(2022, 11, 28, 18, 41, 50, 132809), 3.8, 3.9]","[datetime.datetime(2022, 11, 28, 18, 41, 50, 132809), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 41, 50, 132809), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 41, 50, 132809), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 50, 132809), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 18, 41, 50, 132809), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 18, 41, 50, 132809), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 50, 132809), 12.0, 18.5]"
453,"[datetime.datetime(2022, 11, 28, 18, 41, 51, 264687), 3.8, 3.9]","[datetime.datetime(2022, 11, 28, 18, 41, 51, 264687), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 41, 51, 264687), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 41, 51, 264687), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 51, 264687), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 18, 41, 51, 264687), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 18, 41, 51, 264687), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 51, 264687), 12.0, 18.5]"
454,"[datetime.datetime(2022, 11, 28, 18, 41, 52, 394317), 3.8, 3.65]","[datetime.datetime(2022, 11, 28, 18, 41, 52, 395316), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 41, 52, 395316), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 41, 52, 395316), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 52, 395316), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 18, 41, 52, 395316), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 18, 41, 52, 395316), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 52, 395316), 12.0, 18.5]"
455,"[datetime.datetime(2022, 11, 28, 18, 41, 53, 520974), 3.8, 3.9]","[datetime.datetime(2022, 11, 28, 18, 41, 53, 520974), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 18, 41, 53, 520974), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 41, 53, 520974), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 53, 520974), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 18, 41, 53, 520974), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 18, 41, 53, 520974), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 53, 520974), 12.0, 18.5]"
456,"[datetime.datetime(2022, 11, 28, 18, 41, 54, 668601), 3.8, 3.85]","[datetime.datetime(2022, 11, 28, 18, 41, 54, 668601), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 41, 54, 668601), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 41, 54, 668601), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 54, 668601), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 18, 41, 54, 668601), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 18, 41, 54, 668601), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 54, 668601), 12.0, 18.5]"
457,"[datetime.datetime(2022, 11, 28, 18, 41, 55, 801348), 3.8, 3.85]","[datetime.datetime(2022, 11, 28, 18, 41, 55, 801348), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 41, 55, 801348), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 41, 55, 801348), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 55, 801348), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 18, 41, 55, 801348), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 18, 41, 55, 801348), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 55, 801348), 12.0, 18.5]"
458,"[datetime.datetime(2022, 11, 28, 18, 41, 56, 934701), 3.8, 3.85]","[datetime.datetime(2022, 11, 28, 18, 41, 56, 934701), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 41, 56, 934701), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 18, 41, 56, 934701), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 56, 934701), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 18, 41, 56, 934701), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 18, 41, 56, 934701), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 56, 934701), 12.0, 18.5]"
459,"[datetime.datetime(2022, 11, 28, 18, 41, 58, 96250), 3.8, 3.85]","[datetime.datetime(2022, 11, 28, 18, 41, 58, 96250), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 41, 58, 96250), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 18, 41, 58, 96250), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 58, 96250), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 18, 41, 58, 96250), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 18, 41, 58, 96250), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 58, 96250), 12.0, 18.5]"
460,"[datetime.datetime(2022, 11, 28, 18, 41, 59, 222699), 3.8, 3.8]","[datetime.datetime(2022, 11, 28, 18, 41, 59, 222699), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 41, 59, 222699), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 18, 41, 59, 222699), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 59, 222699), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 18, 41, 59, 222699), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 18, 41, 59, 222699), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 41, 59, 222699), 12.0, 18.5]"
461,"[datetime.datetime(2022, 11, 28, 18, 42, 0, 406267), 3.8, 3.8]","[datetime.datetime(2022, 11, 28, 18, 42, 0, 406267), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 42, 0, 406267), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 18, 42, 0, 406267), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 42, 0, 406267), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 18, 42, 0, 406267), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 18, 42, 0, 406267), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 42, 0, 406267), 12.0, 18.5]"
462,"[datetime.datetime(2022, 11, 28, 18, 42, 1, 534473), 3.8, 3.8]","[datetime.datetime(2022, 11, 28, 18, 42, 1, 534473), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 42, 1, 534473), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 18, 42, 1, 534473), 12.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 42, 1, 534473), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 18, 42, 1, 534473), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 18, 42, 1, 534473), 4.2, 11.5]","[datetime.datetime(2022, 11, 28, 18, 42, 1, 534473), 12.0, 18.5]"
