,Tinker Yvonne,Go Gigi Go,Lamont Bale,Atomic Cabang,Autumn Doll,Rebel May Road,Dr Xander,Ricky Bobby Riot
07-12-2022 13:52:29.630873,"(8.5, 15.5, 14.0)","(11.0, 23.0, 18.285714285714285)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 55.0)","(5.5, 12.0, 10.928571428571429)","(2.05, 2.82, 2.365)"
07-12-2022 13:52:30.989732,"(8.5, 15.5, 14.0)","(11.0, 23.0, 18.285714285714285)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 55.0)","(5.5, 12.0, 9.120000000000001)","(2.05, 2.82, 2.365)"
07-12-2022 13:52:32.369533,"(8.5, 15.5, 14.0)","(11.0, 23.0, 18.285714285714285)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 55.0)","(5.5, 12.0, 9.120000000000001)","(2.05, 2.82, 2.365)"
07-12-2022 13:52:33.599518,"(8.5, 15.5, 14.0)","(11.0, 23.0, 18.285714285714285)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 55.0)","(5.5, 12.0, 9.120000000000001)","(2.05, 2.82, 2.365)"
07-12-2022 13:52:35.042684,"(8.5, 15.5, 14.0)","(11.0, 23.0, 18.285714285714285)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 55.0)","(5.5, 12.0, 9.120000000000001)","(2.05, 2.82, 2.365)"
07-12-2022 13:52:36.282187,"(8.5, 15.5, 14.0)","(11.0, 23.0, 18.285714285714285)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 55.0)","(5.5, 12.0, 9.120000000000001)","(2.05, 2.82, 2.365)"
07-12-2022 13:52:37.590880,"(8.5, 15.5, 14.0)","(11.0, 23.0, 18.285714285714285)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 55.0)","(5.5, 12.0, 9.120000000000001)","(2.05, 2.82, 2.365)"
07-12-2022 13:52:39.129159,"(8.5, 15.5, 14.0)","(11.0, 23.0, 18.285714285714285)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 55.0)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.82, 2.365)"
07-12-2022 13:52:40.549419,"(8.5, 15.5, 14.0)","(11.0, 23.0, 18.285714285714285)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 55.0)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.82, 2.6333333333333333)"
07-12-2022 13:52:42.072585,"(8.5, 15.5, 14.0)","(11.0, 23.0, 18.285714285714285)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 55.0)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:52:43.589196,"(8.5, 15.5, 14.0)","(11.0, 23.0, 19.333333333333332)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:52:45.162145,"(8.5, 15.5, 14.0)","(11.0, 23.0, 18.285714285714285)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:52:46.428485,"(8.5, 15.5, 14.0)","(11.0, 23.0, 18.285714285714285)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:52:47.718772,"(8.5, 15.5, 14.0)","(11.0, 23.0, 18.285714285714285)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:52:49.136724,"(8.5, 15.5, 14.0)","(11.0, 23.0, 18.285714285714285)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:52:50.527819,"(8.5, 15.5, 14.0)","(11.0, 23.0, 18.285714285714285)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:52:51.897435,"(8.5, 15.5, 14.0)","(11.0, 23.0, 18.285714285714285)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:52:53.295218,"(8.5, 15.5, 14.0)","(11.0, 23.0, 18.285714285714285)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:52:54.843650,"(8.5, 15.5, 14.0)","(11.0, 23.0, 18.285714285714285)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:52:56.126632,"(8.5, 15.5, 14.0)","(11.0, 23.0, 18.285714285714285)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:52:57.432243,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:52:58.581996,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:52:59.779185,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:01.004237,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:02.308199,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:03.516151,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:04.670187,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:05.770475,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:07.121101,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:08.560551,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:09.960729,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:11.364532,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:12.723403,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:13.882932,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:15.030367,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:16.201420,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:17.397000,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:18.611444,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:19.867664,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:21.112246,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:22.480492,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:23.786661,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:24.953850,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 47.33333333333333)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:26.097085,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 54.57142857142857)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:27.454680,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 54.57142857142857)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:28.881692,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 54.57142857142857)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:30.270331,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 54.57142857142857)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:31.584138,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 54.57142857142857)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:32.718386,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 54.57142857142857)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:33.833143,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 54.57142857142857)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:34.921990,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 54.57142857142857)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:36.029846,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 54.57142857142857)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:37.208558,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 54.57142857142857)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:38.351844,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 54.57142857142857)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:39.484165,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 54.57142857142857)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:40.658919,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 54.57142857142857)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:41.877312,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 54.57142857142857)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:42.993763,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 54.57142857142857)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:44.164123,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 54.57142857142857)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:45.313907,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 54.57142857142857)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:46.536966,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 54.57142857142857)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:47.769081,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 54.57142857142857)","(5.5, 12.0, 10.745454545454546)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:48.961387,"(8.5, 15.5, 14.0)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 51.0)","(5.5, 12.0, 10.035294117647059)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:50.108133,"(8.5, 16.0, 13.428571428571429)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 51.0)","(5.5, 13.0, 10.035294117647059)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:51.246715,"(8.5, 16.0, 13.428571428571429)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 51.0)","(5.5, 13.0, 10.035294117647059)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:52.492417,"(8.5, 16.0, 13.428571428571429)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 51.0)","(5.5, 13.0, 10.035294117647059)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:53.736057,"(8.5, 16.0, 13.428571428571429)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 60.0, 59.14285714285714)","(5.5, 13.0, 10.035294117647059)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:54.935720,"(8.5, 16.0, 13.428571428571429)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 65.0, 59.14285714285714)","(5.5, 13.0, 10.035294117647059)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:56.198687,"(8.5, 16.0, 13.692307692307693)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 65.0, 59.14285714285714)","(5.5, 13.0, 10.035294117647059)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:57.419936,"(8.5, 16.0, 13.428571428571429)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 65.0, 59.14285714285714)","(5.5, 13.0, 10.035294117647059)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:58.666278,"(8.5, 16.0, 13.428571428571429)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 65.0, 59.14285714285714)","(5.5, 13.0, 10.035294117647059)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:53:59.884500,"(8.5, 16.0, 13.428571428571429)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 65.0, 59.14285714285714)","(5.5, 13.0, 10.035294117647059)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:54:01.075401,"(8.5, 16.0, 13.428571428571429)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 65.0, 59.14285714285714)","(5.5, 13.0, 10.035294117647059)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:54:02.401621,"(8.5, 16.0, 13.428571428571429)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 65.0, 59.14285714285714)","(5.5, 13.0, 10.035294117647059)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:54:03.735890,"(8.5, 16.0, 13.428571428571429)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 65.0, 59.14285714285714)","(5.5, 13.0, 10.035294117647059)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:54:05.032192,"(8.5, 16.0, 13.428571428571429)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.475)","(14.0, 28.0, 22.6)","(15.0, 65.0, 59.14285714285714)","(5.5, 13.0, 10.538461538461538)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:54:06.482794,"(8.5, 16.0, 13.428571428571429)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.15)","(14.0, 28.0, 22.6)","(15.0, 65.0, 59.14285714285714)","(5.5, 12.5, 9.666666666666668)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:54:07.839575,"(8.5, 16.0, 13.428571428571429)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.9, 5.15)","(14.0, 28.0, 22.6)","(15.0, 65.0, 59.14285714285714)","(5.5, 12.5, 10.538461538461538)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:54:09.130388,"(8.5, 16.0, 13.428571428571429)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.9, 5.1125)","(14.0, 28.0, 22.6)","(15.0, 65.0, 59.14285714285714)","(5.5, 12.5, 10.035294117647059)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:54:10.346937,"(8.5, 16.0, 13.428571428571429)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.1125)","(14.0, 28.0, 22.6)","(15.0, 65.0, 59.14285714285714)","(5.5, 13.0, 10.538461538461538)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:54:11.711524,"(8.5, 16.0, 13.428571428571429)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.1125)","(14.0, 28.0, 22.6)","(15.0, 65.0, 59.14285714285714)","(5.5, 12.5, 9.666666666666668)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:54:13.066086,"(8.5, 16.0, 13.428571428571429)","(11.0, 23.0, 15.125)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.8, 5.15)","(14.0, 28.0, 22.6)","(15.0, 65.0, 58.5)","(5.5, 12.5, 10.538461538461538)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:54:14.422720,"(8.5, 16.0, 13.428571428571429)","(11.0, 22.0, 14.875)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.9, 5.15)","(14.0, 28.0, 22.6)","(15.0, 65.0, 58.5)","(5.5, 12.5, 10.035294117647059)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:54:15.851108,"(8.5, 16.0, 13.428571428571429)","(11.0, 22.0, 13.857142857142858)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.9, 5.15)","(14.0, 28.0, 22.6)","(15.0, 65.0, 58.5)","(5.5, 13.0, 10.538461538461538)","(2.05, 2.78, 2.6333333333333333)"
07-12-2022 13:54:17.218656,"(8.5, 16.0, 13.428571428571429)","(11.0, 22.0, 13.857142857142858)","(13.0, 27.0, 19.57142857142857)","(4.6, 5.9, 5.15)","(14.0, 28.0, 22.6)","(15.0, 65.0, 58.5)","(5.5, 12.5, 10.538461538461538)","(2.05, 2.78, 2.6333333333333333)"
